Timestamp,minLeafWetness,minLeafWetnesshigh,WetnessLevel,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,PastureID
2022-07-29T11:15:00Z,0,0,444,1126.1,0,0,0,109,1.29,3.41,22.5,0.831,88.09,0.9,-1.4,0,25,0.46,100,8016,88.05,27.7,ETP2
2022-07-29T11:30:00Z,0,0,443,700,0,0,0,101,0.93,2,22.3,0.854,88.08,0.9,-1.4,0,25.2,0.39,100,8008,88.03,28.2,ETP2
2022-07-29T11:45:00Z,0,0,443,953.5,0,0,0,27,0.99,3.18,22.3,0.876,88.07,1.1,-1.5,0,25.8,0.33,100,8011,88.03,28.2,ETP2
2022-07-29T12:00:00Z,0,0,442,852.3,0,0,0,29,0.92,5.73,22.1,0.883,88.06,1,-1.4,0,25.8,0.31,100,8012,88.02,27.9,ETP2
2022-07-29T12:15:00Z,0,0,442,809.9,0,0,0,23,0.89,2.54,22,0.882,88.04,0.9,-1.4,0,25.8,0.31,100,8013,88,27.8,ETP2
2022-07-29T12:30:00Z,0,0,443,502.2,0,0,0,55,0.78,2.29,21.8,0.894,88.02,1,-1.4,0,25.5,0.28,100,8005,87.98,27.6,ETP2
2022-07-29T12:45:00Z,0,0,442,612.7,0,0,0,60,0.93,3.27,21.8,0.888,88.02,0.9,-1.4,0,25,0.29,100,8006,87.97,27.1,ETP2
2022-07-29T13:00:00Z,0,0,442,752.9,0,0,0,44,0.99,3.46,21.8,0.881,88.01,0.9,-1.4,0,25.1,0.31,100,8007,87.97,27.1,ETP2
2022-07-29T13:15:00Z,0,0,442,673.1,0,0,0,12,0.93,3.28,21.5,0.881,88,1,-1.4,0,25,0.3,100,8007,87.96,27,ETP2
2022-07-29T13:30:00Z,0,0,443,632.9,0,0,0,57,1.07,3.45,21.7,0.881,87.98,0.9,-1.4,0,25,0.31,100,8002,87.93,27.2,ETP2
2022-07-29T13:45:00Z,0,0,444,367.3,0,0,0,37,0.98,3.59,20.9,0.889,87.97,1,-1.4,0,24,0.27,100,8001,87.92,25.9,ETP2
2022-07-29T14:00:00Z,0,0,442,511,0,0,0,84,0.94,3.17,21.2,0.884,87.95,0.9,-1.4,0,23.7,0.29,100,8003,87.9,25.4,ETP2
2022-07-29T14:15:00Z,0,0,445,273,0,0,0,34,0.68,1.83,21.2,0.894,87.95,0.9,-1.4,0,23.8,0.27,100,8001,87.9,25.6,ETP2
2022-07-29T14:30:00Z,0,0,444,420.5,0,0,0,40,0.77,1.85,21.2,0.898,87.95,0.9,-1.4,0,23.6,0.26,100,8000,87.9,25.3,ETP2
2022-07-29T14:45:00Z,0,0,444,262.4,0,0,0,58,0.87,4.15,20.8,0.908,87.95,0.9,-1.4,0,23,0.23,100,7998,87.89,24.5,ETP2
2022-07-29T15:00:00Z,0,0,445,190.5,0,0,0,70,0.57,1.51,20.8,0.911,87.93,0.8,-1.4,0,22.7,0.22,100,7999,87.87,24.2,ETP2
2022-07-29T15:15:00Z,0,0,445,198.3,0,0,0,51,0.57,1.18,20.6,0.922,87.91,0.9,-1.4,0,22.4,0.19,100,7993,87.86,23.8,ETP2
2022-07-29T15:30:00Z,0,0,446,218.9,0,0,0,349,0.72,1.91,20.4,0.931,87.91,0.9,-1.4,0,22.3,0.16,100,7992,87.86,23.6,ETP2
2022-07-29T15:45:00Z,0,0,446,148.5,0,0,0,16,0.79,2.91,20.4,0.918,87.92,0.9,-1.4,0,21.9,0.2,100,7989,87.87,22.9,ETP2
2022-07-29T16:00:00Z,0,0,446,163.1,0,0,0,59,0.95,2.37,20.2,0.915,87.92,0.9,-1.4,0,21.5,0.2,100,7991,87.87,22.5,ETP2
2022-07-29T16:15:00Z,0,0,446,116.2,0,0,0,37,0.89,2.9,20.1,0.911,87.91,0.9,-1.3,0,21.3,0.21,100,7990,87.86,22.1,ETP2
2022-07-29T16:30:00Z,0,0,447,65.4,0,0,0,34,0.68,1.77,20,0.914,87.92,0.7,-1.3,0,20.9,0.2,100,7987,87.86,21.7,ETP2
2022-07-29T16:45:00Z,0,0,447,93.7,0,0,0,22,0.67,1.8,19.8,0.93,87.93,0.9,-1.3,0,20.6,0.16,100,7985,87.88,21.4,ETP2
2022-07-29T17:00:00Z,0,0,447,81.1,0,0,0,113,0.64,1.67,19.9,0.925,87.93,0.8,-1.4,0,20.5,0.17,100,7985,87.88,21.1,ETP2
2022-07-29T17:15:00Z,0,0,447,63.6,0,0,0,130,0.83,2.86,19.8,0.915,87.93,0.8,-1.4,0,20.2,0.2,100,7982,87.89,20.8,ETP2
2022-07-29T17:30:00Z,0,0,447,38.5,0,0,0,114,0.67,2.5,19.8,0.914,87.96,0.8,-1.4,0,20,0.2,100,7980,87.91,20.6,ETP2
2022-07-29T17:45:00Z,0,0,450,15.6,0,0,0,110,0.71,2.18,19.7,0.927,87.97,0.8,-1.3,0,19.8,0.17,100,7979,87.92,20.3,ETP2
2022-07-29T18:00:00Z,15,8,464,2.4,0,0,0,117,0.68,2.38,19.5,0.936,87.98,0.8,-1.3,0,19.6,0.14,100,7979,87.93,20.1,ETP2
2022-07-29T18:15:00Z,15,15,461,0.1,0,0,0,85,0.64,2.54,19.5,0.949,87.99,0.8,-1.4,0,19.5,0.12,100,7978,87.94,19.9,ETP2
2022-07-29T18:30:00Z,15,4,458,0,0,0,0,27,0.48,1.22,19.4,0.956,87.99,0.8,-1.3,0,19.4,0.1,100,7976,87.94,19.8,ETP2
2022-07-29T18:45:00Z,15,0,454,0,0,0,0,149,0.9,2.54,19.4,0.954,88,0.8,-1.4,0,19.3,0.1,100,7973,87.95,19.7,ETP2
2022-07-29T19:00:00Z,15,0,451,0,0,0,0,130,0.98,2.82,19.4,0.953,88.01,0.8,-1.4,0,19.2,0.11,100,7974,87.96,19.6,ETP2
2022-07-29T19:15:00Z,15,0,450,0,0,0,0,139,1,2.36,19.4,0.951,88.01,0.8,-1.4,0,19.2,0.11,100,7972,87.97,19.5,ETP2
2022-07-29T19:30:00Z,11,0,450,0,0,0,0,114,0.97,3.27,19.4,0.949,88.01,0.8,-1.3,0,19.2,0.12,100,7972,87.97,19.4,ETP2
2022-07-29T19:45:00Z,0,0,449,0,0,0,0,135,0.93,2.5,19.5,0.946,88.03,0.8,-1.3,0,19.3,0.12,100,7970,87.98,19.4,ETP2
2022-07-29T20:00:00Z,0,0,449,0,0,0,0,126,0.95,2.89,19.6,0.939,88.04,0.8,-1.3,0,19.4,0.14,100,7969,87.99,19.5,ETP2
2022-07-29T20:15:00Z,0,0,448,0,0,0,0,149,1.08,2.36,19.6,0.938,88.05,0.8,-1.3,0,19.4,0.14,100,7969,88.01,19.5,ETP2
2022-07-29T20:30:00Z,0,0,449,0,0,0,0,111,0.74,2.34,19.5,0.938,88.05,0.9,-1.3,0,19.3,0.14,100,7966,88.01,19.4,ETP2
2022-07-29T20:45:00Z,11,11,509,0,0,0,0,127,0.65,2.34,19.4,0.948,88.06,0.8,-1.3,0,19.3,0.12,100,7966,88.02,19.4,ETP2
2022-07-29T21:00:00Z,15,15,527,0,0,0,0,167,0.98,3.34,19.2,0.961,88.09,0.8,-1.4,0,19.2,0.09,100,7963,88.05,19.3,ETP2
2022-07-29T21:15:00Z,15,15,526,0,0,0,0,129,0.67,2.13,19.2,0.949,88.11,0.9,-1.4,0,19,0.11,100,7961,88.07,19.2,ETP2
2022-07-29T21:30:00Z,15,15,530,0,0,0,0,133,1.19,2.64,19.1,0.946,88.13,0.8,-1.3,0,18.9,0.12,100,7962,88.08,19.1,ETP2
2022-07-29T21:45:00Z,15,15,533,0,0,0,0,154,1.05,2.46,19,0.948,88.12,0.8,-1.3,0,18.8,0.11,100,7962,88.08,18.9,ETP2
2022-07-29T22:00:00Z,15,15,529,0,0,0,0,119,1.05,3.71,18.9,0.95,88.13,0.8,-1.3,0,18.7,0.11,100,7959,88.09,18.8,ETP2
2022-07-29T22:15:00Z,15,15,525,0,0,0,0,139,0.98,2.37,18.8,0.949,88.14,0.8,-1.4,0,18.6,0.11,100,7960,88.1,18.7,ETP2
2022-07-29T22:30:00Z,15,15,519,0,0,0,0,108,1.21,4.19,18.8,0.943,88.15,0.8,-1.4,0,18.5,0.12,100,7960,88.11,18.7,ETP2
2022-07-29T22:45:00Z,15,15,508,0,0,0,0,127,1.17,5.06,18.8,0.937,88.15,0.8,-1.3,0,18.5,0.14,100,7959,88.11,18.6,ETP2
2022-07-29T23:00:00Z,15,15,562,0,0,0,0,141,1.04,2.75,18.6,0.948,88.15,0.8,-1.4,0,18.5,0.11,100,7957,88.11,18.6,ETP2
2022-07-29T23:15:00Z,15,15,559,0,0,0,0,155,1,4.34,18.6,0.957,88.15,0.7,-1.3,0,18.3,0.09,100,7955,88.11,18.5,ETP2
2022-07-29T23:30:00Z,15,15,555,0,0,0,0,134,1.23,3.35,18.6,0.953,88.14,0.8,-1.4,0,18.3,0.1,100,7957,88.1,18.4,ETP2
2022-07-29T23:45:00Z,15,15,547,0,0,0,0,97,1.2,3.69,18.7,0.945,88.12,0.8,-1.4,0,18.4,0.12,100,7955,88.08,18.4,ETP2
2022-07-30T00:00:00Z,15,15,554,0,0,0,0,115,1.08,2.29,18.6,0.949,88.1,0.8,-1.3,0,18.4,0.11,100,7956,88.06,18.4,ETP2
2022-07-30T00:15:00Z,15,15,549,0,0,0,0,151,1.05,2.71,18.5,0.952,88.1,0.8,-1.3,0,18.3,0.1,100,7941,88.05,18.6,ETP2
2022-07-30T00:30:00Z,15,15,551,0,0,0,0,157,0.97,2.26,18.4,0.952,88.09,0.8,-1.4,0,18.2,0.1,100,7947,88.05,18.5,ETP2
2022-07-30T00:45:00Z,15,15,546,0,0,0,0,130,0.92,2.41,18.4,0.958,88.06,0.8,-1.3,0,18.2,0.09,100,7944,88.02,18.4,ETP2
2022-07-30T01:00:00Z,15,15,541,0,0,0,0,141,0.98,2.63,18.3,0.955,88.06,0.8,-1.4,0,18.1,0.09,100,7944,88.02,18.3,ETP2
2022-07-30T01:15:00Z,15,15,536,0,0,0,0,148,1.03,3.19,18.3,0.951,88.04,0.8,-1.4,0,18,0.1,100,7943,88,18.2,ETP2
2022-07-30T01:30:00Z,15,15,527,0,0,0,0,119,1.17,2.81,18.2,0.944,88.03,0.8,-1.3,0,18,0.12,100,7943,87.99,18.1,ETP2
2022-07-30T01:45:00Z,15,15,517,0,0,0,0,92,1.44,3.98,18.4,0.933,88.02,0.8,-1.3,0,18,0.14,100,7941,87.98,18,ETP2
2022-07-30T02:00:00Z,15,15,514,0,0,0,0,81,1.28,4.58,18.4,0.939,88.01,0.7,-1.4,0,18,0.13,100,7944,87.97,18,ETP2
2022-07-30T02:15:00Z,15,15,511,0,0,0,0,118,1.08,2.79,18.3,0.943,88,0.8,-1.3,0,18,0.12,100,7944,87.96,18,ETP2
2022-07-30T02:30:00Z,15,15,501,0,0,0,0,94,1.37,3.59,18.4,0.939,87.99,0.7,-1.3,0,18,0.13,100,7942,87.95,17.9,ETP2
2022-07-30T02:45:00Z,15,15,485,0,0,0,0,72,1.31,4.36,18.5,0.936,87.97,0.8,-1.3,0,18.1,0.14,100,7941,87.93,18.1,ETP2
2022-07-30T03:00:00Z,15,15,473,0,0,0,0,74,1.59,3.94,18.6,0.933,87.95,0.8,-1.3,0,18.2,0.14,100,7943,87.91,18.2,ETP2
2022-07-30T03:15:00Z,15,15,462,0,0,0,0,99,1.29,3.76,18.7,0.933,87.97,0.8,-1.3,0,18.3,0.14,100,7941,87.93,18.3,ETP2
2022-07-30T03:30:00Z,15,6,459,0,0,0,0,139,1.24,2.85,18.7,0.942,87.97,0.8,-1.3,0,18.4,0.12,100,7940,87.94,18.4,ETP2
2022-07-30T03:45:00Z,15,15,558,0,0,0,0,129,1.23,3.61,18.5,0.963,87.98,0.8,-1.3,0,18.4,0.08,100,7942,87.94,18.4,ETP2
2022-07-30T04:00:00Z,15,15,558,0,0,0,0,66,1.63,5.67,18.6,0.957,87.99,0.7,-1.4,0,18.3,0.09,100,7938,87.95,18.4,ETP2
2022-07-30T04:15:00Z,15,15,552,0,0,0,0,96,1.43,3.92,18.7,0.948,88,0.9,-1.2,0,18.3,0.11,100,7937,87.96,18.4,ETP2
2022-07-30T04:30:00Z,15,15,540,0,0,0,0,96,1.41,5.65,18.8,0.941,88.01,0.8,-1.3,0,18.3,0.13,100,7939,87.97,18.4,ETP2
2022-07-30T04:45:00Z,15,15,524,0,0,0,0,108,1.42,4.52,18.8,0.943,88.04,0.8,-1.4,0,18.4,0.12,100,7938,88,18.5,ETP2
2022-07-30T05:00:00Z,15,15,510,0,0,0,0,73,1.36,4.84,18.7,0.945,88.04,0.8,-1.3,0,18.4,0.12,100,7938,88,18.5,ETP2
2022-07-30T05:15:00Z,15,15,494,0,0,0,0,69,1.28,5.59,18.6,0.95,88.04,0.8,-1.3,0,18.5,0.11,100,7934,88,18.5,ETP2
2022-07-30T05:30:00Z,15,15,478,0,0,0,0,115,1.38,4.51,18.6,0.952,88.04,0.8,-1.3,0,18.5,0.1,100,7934,88,18.5,ETP2
2022-07-30T05:45:00Z,15,15,465,3.7,0,0,0,106,1.5,5.36,18.7,0.95,88.06,0.8,-1.3,0,18.5,0.11,100,7933,88.02,18.5,ETP2
2022-07-30T06:00:00Z,15,8,459,19.2,0,0,0,115,1.35,3.63,18.6,0.95,88.07,0.9,-1.4,0,18.5,0.11,100,7934,88.03,18.6,ETP2
2022-07-30T06:15:00Z,15,0,453,34.7,0,0,0,81,1.3,4.24,18.6,0.959,88.08,0.8,-1.3,0,18.6,0.09,100,7932,88.04,18.6,ETP2
2022-07-30T06:30:00Z,15,0,452,48.7,0,0,0,96,1.34,4.06,18.6,0.955,88.1,0.7,-1.3,0,18.6,0.1,100,7932,88.07,18.7,ETP2
2022-07-30T06:45:00Z,15,8,458,63.1,0,0,0,87,1.38,4.94,18.6,0.958,88.12,0.8,-1.4,0,18.7,0.09,100,7931,88.08,18.7,ETP2
2022-07-30T07:00:00Z,15,0,450,94.7,0,0,0,52,1.69,6.32,18.6,0.959,88.11,0.8,-1.3,0,18.8,0.09,100,7931,88.08,18.8,ETP2
2022-07-30T07:15:00Z,3,0,449,135.3,0,0,0,102,1.44,4.13,18.8,0.957,88.11,0.8,-1.3,0,19.1,0.09,100,7932,88.07,19,ETP2
2022-07-30T07:30:00Z,0,0,449,134.8,0,0,0,119,1.26,3.83,19,0.945,88.1,0.8,-1.4,0,19.4,0.12,100,7936,88.06,19.3,ETP2
2022-07-30T07:45:00Z,0,0,449,146.9,0,0,0,78,1.11,3.41,19.2,0.935,88.11,0.9,-1.4,0,19.6,0.14,100,7935,88.07,19.6,ETP2
2022-07-30T08:00:00Z,0,0,449,247.4,0,0,0,68,1.1,3.2,19.4,0.938,88.11,0.8,-1.4,0,20.2,0.14,100,7945,88.08,20.1,ETP2
2022-07-30T08:15:00Z,0,0,448,488.1,0,0,0,52,1.52,4.86,20.1,0.937,88.1,0.8,-1.4,0,21.4,0.15,100,7962,88.08,21.2,ETP2
2022-07-30T08:30:00Z,0,0,447,505.5,0,0,0,112,1.23,4.39,20.5,0.932,88.11,0.9,-1.4,0,22.5,0.16,100,7975,88.09,22.8,ETP2
2022-07-30T08:45:00Z,0,0,447,542.1,0,0,0,124,1.28,2.76,20.7,0.917,88.13,0.9,-1.4,0,23.3,0.2,100,7985,88.1,24.1,ETP2
2022-07-30T09:00:00Z,0,0,446,690.6,0,0,0,99,1.71,4.67,21.1,0.899,88.14,0.8,-1.3,0,23.8,0.25,100,7998,88.11,24.9,ETP2
2022-07-30T09:15:00Z,0,0,446,726.1,0,0,0,122,1.5,3.49,21.2,0.892,88.15,0.9,-1.4,0,24.2,0.27,100,8003,88.12,25.8,ETP2
2022-07-30T09:30:00Z,0,0,446,747.6,0,0,0,106,1.68,5.27,21.2,0.889,88.16,1,-1.4,0,24.2,0.28,100,8015,88.13,26.1,ETP2
2022-07-30T09:45:00Z,0,0,446,763.5,0,0,0,99,1.59,6.63,21.7,0.872,88.16,0.9,-1.3,0,24.6,0.33,100,8024,88.13,26.7,ETP2
2022-07-30T10:00:00Z,0,0,445,705.6,0,0,0,121,1.46,3.2,21.4,0.879,88.16,1,-1.4,0,24.5,0.31,100,8028,88.12,26.8,ETP2
2022-07-30T10:15:00Z,0,0,445,915.8,0,0,0,117,1.53,5.3,21.9,0.866,88.14,0.9,-1.4,0,24.7,0.35,100,8014,88.1,27.1,ETP2
2022-07-30T10:30:00Z,0,0,445,805.9,0,0,0,135,1.56,3.1,21.6,0.868,88.13,1,-1.3,0,24.8,0.34,100,8038,88.09,27.6,ETP2
2022-07-30T10:45:00Z,0,0,445,779.5,0,0,0,135,1.43,3.27,21.6,0.865,88.14,0.9,-1.3,0,24.5,0.35,100,8042,88.09,27.2,ETP2
2022-07-30T11:00:00Z,0,0,445,864.3,0,0,0,136,1.71,4.38,22.1,0.849,88.14,0.9,-1.4,0,24.8,0.4,100,8042,88.1,27.4,ETP2
2022-07-30T11:15:00Z,0,0,445,831.6,0,0,0,134,1.6,4.25,21.9,0.851,88.13,0.9,-1.4,0,24.7,0.39,100,8045,88.09,27.3,ETP2
2022-07-30T11:30:00Z,0,0,444,923.2,0,0,0,112,1.33,3.43,22.5,0.838,88.11,0.9,-1.3,0,24.9,0.44,100,8045,88.07,27.5,ETP2
2022-07-30T11:45:00Z,0,0,442,924.4,0,0,0,99,1.12,3.42,22.6,0.845,88.08,1,-1.4,0,25.2,0.43,100,8047,88.04,27.6,ETP2
2022-07-30T12:00:00Z,0,0,441,1095.4,0,0,0,132,1.22,2.54,23,0.84,88.05,1,-1.4,0,25.6,0.45,100,8048,88,28,ETP2
2022-07-30T12:15:00Z,0,0,442,760,0,0,0,102,1.2,3.25,22.8,0.858,88.03,0.9,-1.4,0,25.8,0.4,100,8048,87.98,28.2,ETP2
2022-07-30T12:30:00Z,0,0,443,514.8,0,0,0,49,0.97,2.21,22.2,0.883,88.03,0.9,-1.4,0,25.5,0.31,100,8046,87.99,27.6,ETP2
2022-07-30T12:45:00Z,0,0,441,683,0,0,0,49,0.82,3.24,22.3,0.886,88.03,0.9,-1.4,0,25.4,0.31,100,8044,87.98,27.3,ETP2
2022-07-30T13:00:00Z,0,0,443,484.1,0,0,0,38,1.03,3.96,22.3,0.89,88.02,1,-1.4,0,25.4,0.3,100,8042,87.97,27.3,ETP2
2022-07-30T13:15:00Z,0,0,442,600.2,0,0,0,33,0.84,2.74,22.2,0.892,88,0.9,-1.4,0,25.2,0.29,100,8042,87.96,27,ETP2
2022-07-30T13:30:00Z,0,0,446,237.3,0,0,0,36,0.87,3.33,21.7,0.911,88.01,1,-1.3,0,24.7,0.23,100,8037,87.96,26.4,ETP2
2022-07-30T13:45:00Z,14,14,536,330.4,0,0,0,84,0.77,1.49,21.4,0.938,87.99,0.9,-1.4,0,23.9,0.16,100,8031,87.94,25.4,ETP2
2022-07-30T14:00:00Z,15,15,517,225.9,0,0,0,39,0.97,3.4,21,0.95,87.99,0.9,-1.4,0,23.3,0.12,100,8034,87.93,24.7,ETP2
2022-07-30T14:15:00Z,15,15,489,306.6,0,0,0,79,0.9,2.05,21.3,0.945,87.98,0.9,-1.4,0,23.2,0.14,100,8031,87.93,24.5,ETP2
2022-07-30T14:30:00Z,15,15,470,272.5,0,0,0,57,0.78,1.97,21.2,0.939,87.98,0.9,-1.3,0,23,0.15,100,8031,87.93,24.3,ETP2
2022-07-30T14:45:00Z,15,9,455,393.9,0,0,0,149,0.81,2.63,21.2,0.941,87.96,0.9,-1.4,0,23.2,0.15,100,8030,87.92,24.5,ETP2
2022-07-30T15:00:00Z,12,0,450,409.5,0,0,0,142,1,2.22,21.4,0.93,87.93,0.9,-1.4,0,23.6,0.18,100,8030,87.89,25,ETP2
2022-07-30T15:15:00Z,13,0,457,390.1,0,0,0,141,0.95,3.27,21.8,0.914,87.92,0.9,-1.4,0,23.8,0.22,100,8032,87.88,25.3,ETP2
2022-07-30T15:30:00Z,15,11,930,176.1,0.357,0,0,43,1.07,4.39,21.1,0.954,87.94,0.8,-1.4,7.1,23.2,0.12,100,8031,87.89,24,ETP2
2022-07-30T15:45:00Z,15,15,941,143,0,0,0,148,1.13,2.58,20.4,0.979,87.93,0.8,-1.4,0,22,0.05,100,8027,87.88,22.9,ETP2
2022-07-30T16:00:00Z,15,15,1053,108.9,0.068,0,0,129,0.79,2.25,20.4,0.968,87.94,0.9,-1.4,2,21.4,0.08,100,8025,87.89,22.3,ETP2
2022-07-30T16:15:00Z,15,15,1051,96.4,0.323,0,0,24,1.1,3.72,20.1,0.978,87.96,0.8,-1.4,5.1,20.8,0.05,100,8024,87.92,21.6,ETP2
2022-07-30T16:30:00Z,15,15,1049,66.9,0.034,0,0,55,1.01,3.75,19.9,0.978,87.98,0.8,-1.3,1,20.4,0.05,100,8022,87.93,21,ETP2
2022-07-30T16:45:00Z,15,15,980,104.3,0,0,0,142,1.18,3.66,19.8,0.987,87.97,0.9,-1.4,0,20.3,0.03,100,8017,87.93,20.7,ETP2
2022-07-30T17:00:00Z,15,15,1066,71.1,0.017,0,0,121,0.96,2.52,19.9,0.98,87.99,0.8,-1.3,1,20.1,0.05,100,8018,87.95,20.6,ETP2
2022-07-30T17:15:00Z,15,15,1064,40.3,0,0,0,55,0.94,3.86,19.8,0.98,88.01,0.8,-1.4,0,20,0.05,100,8015,87.97,20.4,ETP2
2022-07-30T17:30:00Z,15,15,871,18.9,0.511,0,0,104,0.72,2.3,19.8,0.974,88.01,0.7,-1.3,14.3,19.8,0.06,100,8014,87.96,20.2,ETP2
2022-07-30T17:45:00Z,15,15,855,15.7,7.243,1,24,112,0.96,3.36,19.7,0.982,88.03,0.8,-1.4,71.4,19.7,0.04,100,8010,87.99,20,ETP2
2022-07-30T18:00:00Z,15,15,822,21.1,10.506,5,12,100,0.91,3.19,19.8,0.985,88.04,0.8,-1.3,80.6,19.7,0.03,100,8012,88,20,ETP2
2022-07-30T18:15:00Z,15,15,896,2.1,4.03,4,12,108,0.99,3.29,19.8,0.989,88.04,0.9,-1.4,43.9,19.7,0.03,100,8010,87.99,19.9,ETP2
2022-07-30T18:30:00Z,15,15,907,0,1.685,0,0,99,0.98,3.4,19.7,0.992,88.05,0.9,-1.4,32.6,19.6,0.02,100,8010,88.01,19.9,ETP2
2022-07-30T18:45:00Z,15,15,996,0,1.14,0,0,321,1.01,4.24,19.6,0.997,88.05,0.9,-1.3,21.4,19.5,0.01,100,8008,88.01,19.8,ETP2
2022-07-30T19:00:00Z,15,15,1127,0,0.238,0,0,294,0.88,3.19,19.4,0.998,88.06,0.8,-1.3,4.1,19.4,0,100,8007,88.02,19.6,ETP2
2022-07-30T19:15:00Z,15,15,1101,0,0.17,0,0,326,1.09,5.95,19.2,0.999,88.09,0.8,-1.3,3.1,19.2,0,100,8007,88.05,19.5,ETP2
2022-07-30T19:30:00Z,15,15,1115,0,0.766,0,0,245,0.71,2.49,19.2,0.998,88.11,0.9,-1.3,11.2,19.1,0.01,100,8006,88.07,19.4,ETP2
2022-07-30T19:45:00Z,15,15,1017,0,0.119,0,0,272,0.76,2.42,19.1,0.998,88.13,0.8,-1.3,2,19,0,100,8004,88.09,19.3,ETP2
2022-07-30T20:00:00Z,15,15,950,0,0.187,0,0,302,0.85,2.98,19,0.998,88.16,0.7,-1.3,4.1,19,0,100,8001,88.12,19.3,ETP2
2022-07-30T20:15:00Z,15,15,955,0,0,0,0,165,0.83,2.6,18.9,0.999,88.17,0.8,-1.3,0,18.9,0,100,8000,88.13,19.2,ETP2
2022-07-30T20:30:00Z,15,15,983,0,0.374,0,0,141,0.91,3.81,18.9,0.998,88.18,0.7,-1.3,6.1,18.8,0.01,100,8000,88.14,19.1,ETP2
2022-07-30T20:45:00Z,15,15,1004,0,0.391,0,0,93,0.92,2.71,18.9,0.996,88.18,0.8,-1.3,8.2,18.8,0.01,100,7998,88.14,19,ETP2
2022-07-30T21:00:00Z,15,15,1100,0,0.017,0,0,157,0.81,2.47,18.9,0.998,88.17,0.8,-1.3,1,18.8,0,100,7998,88.13,19,ETP2
2022-07-30T21:15:00Z,15,15,974,0,0.391,0,0,78,0.98,2.96,18.9,0.999,88.18,0.8,-1.3,7.1,18.8,0,100,7996,88.14,19,ETP2
2022-07-30T21:30:00Z,15,15,1044,0,0.528,0,0,147,1.42,3.85,19,0.998,88.2,0.8,-1.4,14.3,18.8,0.01,100,7995,88.16,19,ETP2
2022-07-30T21:45:00Z,15,15,1024,0,0.017,0,0,154,1.33,3.77,18.9,1.001,88.21,0.7,-1.4,1,18.8,0,100,7995,88.17,19,ETP2
2022-07-30T22:00:00Z,15,15,951,0,1.277,0,0,151,1.19,3.41,19,0.999,88.24,0.8,-1.4,17.3,18.8,0,100,7997,88.21,19,ETP2
2022-07-30T22:15:00Z,15,15,1074,0,0.664,0,0,147,1.07,3.71,18.9,1,88.25,0.8,-1.4,11.2,18.8,0,100,7994,88.21,19,ETP2
2022-07-30T22:30:00Z,15,15,1115,0,0.119,0,0,118,0.86,2.98,18.6,1,88.2,0.8,-1.3,3.1,18.6,0,100,7991,88.16,18.8,ETP2
2022-07-30T22:45:00Z,15,15,1110,0,0.017,0,0,153,1.27,2.75,18.6,1,88.21,0.8,-1.3,1,18.6,0,100,7990,88.16,18.8,ETP2
2022-07-30T23:00:00Z,15,15,1025,0,0,0,0,137,1.39,5.53,18.6,0.999,88.19,0.9,-1.3,0,18.5,0,100,7988,88.15,18.8,ETP2
2022-07-30T23:15:00Z,15,15,1027,0,0,0,0,135,1.43,3.46,18.7,0.999,88.15,0.7,-1.3,0,18.5,0,100,7990,88.12,18.7,ETP2
2022-07-30T23:30:00Z,15,15,938,0,0.017,0,0,125,1.62,6.2,18.6,1,88.13,0.7,-1.4,1,18.5,0,100,7987,88.1,18.7,ETP2
2022-07-30T23:45:00Z,15,15,929,0,0.017,0,0,111,1.66,5.01,18.6,0.998,88.12,0.7,-1.4,1,18.4,0,100,7988,88.08,18.6,ETP2
2022-07-31T00:00:00Z,15,15,930,0,0,0,0,82,1.69,5.71,18.6,0.992,88.12,0.7,-1.3,0,18.3,0.02,100,7985,88.09,18.6,ETP2
2022-07-31T00:15:00Z,15,15,925,0,0,0,0,110,1.86,4.99,18.6,0.991,88.12,0.7,-1.5,0,18.3,0.02,100,7985,88.07,18.6,ETP2
2022-07-31T00:30:00Z,15,15,907,0,0,0,0,106,1.63,6.55,18.2,0.999,88.11,0.7,-1.3,0,18.1,0,100,7982,88.06,18.4,ETP2
2022-07-31T00:45:00Z,15,15,861,0,0,0,0,108,1.75,5.37,17.9,1,88.07,0.7,-1.3,0,17.9,0,100,7982,88.03,18.2,ETP2
2022-07-31T01:00:00Z,15,15,846,0,0,0,0,109,1.8,5.51,17.9,1,88.05,0.9,-1.4,0,17.8,0,100,7982,88.01,18.1,ETP2
2022-07-31T01:15:00Z,15,15,834,0,0,0,0,131,1.93,4.17,17.8,0.999,88.04,0.8,-1.4,0,17.7,0,100,7980,88.01,18,ETP2
2022-07-31T01:30:00Z,15,15,826,0,0,0,0,119,1.82,4.07,18,0.993,88.04,0.8,-1.3,0,17.8,0.01,100,7979,88,18,ETP2
2022-07-31T01:45:00Z,15,15,806,0,0,0,0,99,1.73,5.33,18.1,0.993,88.03,0.7,-1.4,0,17.9,0.01,100,7982,87.99,18.1,ETP2
