Timestamp,minLeafWetness,minLeafWetnesshigh,WetnessLevel,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,PastureID
2022-07-25T17:45:00Z,0,0,447,7.3,0,0,0,15,3.26,8.36,18.2,0.962,85.97,1.1,-0.3,0,18.6,0.08,100,7940,85.86,19,FBP2
2022-07-25T18:00:00Z,0,0,447,5.8,0,0,0,21,3.5,7.2,18.1,0.959,85.97,1.2,-0.2,0,18.2,0.09,100,7939,85.86,18.7,FBP2
2022-07-25T18:15:00Z,0,0,447,1.2,0,1,31,28,2.35,4.43,18,0.961,85.98,1,-0.2,0,18,0.08,100,7938,85.88,18.4,FBP2
2022-07-25T18:30:00Z,5,5,504,0,0,2,20,37,2.36,5.56,18,0.966,86.02,1,-0.1,0,18,0.07,100,7937,85.91,18.3,FBP2
2022-07-25T18:45:00Z,15,15,1007,0,0.119,4,20,17,1.9,4.32,17.9,0.974,86.03,1,-0.1,3.1,17.9,0.05,100,7935,85.92,18.2,FBP2
2022-07-25T19:00:00Z,15,15,916,0,0.102,6,15,29,2.48,5.95,17.7,0.986,86.06,1.1,-0.1,2,17.7,0.03,100,7934,85.96,18,FBP2
2022-07-25T19:15:00Z,15,15,913,0,0.017,0,0,41,2.94,6.65,17.6,0.987,86.08,1.1,-0.1,1,17.6,0.03,100,7933,85.98,17.8,FBP2
2022-07-25T19:30:00Z,15,15,832,0,0.034,0,0,27,2.27,5.03,17.6,0.983,86.1,1,-0.3,1,17.5,0.03,100,7933,86,17.7,FBP2
2022-07-25T19:45:00Z,15,15,885,0,0,0,0,60,2.35,4.83,17.6,0.969,86.11,1,-0.2,0,17.4,0.06,100,7928,86,17.5,FBP2
2022-07-25T20:00:00Z,15,15,892,0,0,0,0,38,1.51,3.96,17.4,0.974,86.12,1,-0.1,0,17.3,0.05,100,7929,86.02,17.4,FBP2
2022-07-25T20:15:00Z,15,15,883,0,0,0,0,53,1.68,3.77,17.4,0.979,86.13,1,-0.1,0,17.2,0.04,100,7928,86.02,17.3,FBP2
2022-07-25T20:30:00Z,15,15,869,0,0,0,0,74,1.79,3.9,17.3,0.969,86.13,1,-0.2,0,17.1,0.06,100,7930,86.02,17.2,FBP2
2022-07-25T20:45:00Z,15,15,830,0,0,0,0,90,2.54,6.72,17.3,0.948,86.13,1,-0.2,0,17,0.1,100,7928,86.03,17,FBP2
2022-07-25T21:00:00Z,15,15,794,0,0,0,0,94,2.29,4.29,17.2,0.934,86.14,1,-0.1,0,16.9,0.13,100,7927,86.04,16.8,FBP2
2022-07-25T21:15:00Z,15,15,797,0,0,0,0,231,0.62,2.1,16.8,0.952,86.15,1.1,-0.1,0,16.7,0.09,100,7927,86.05,16.5,FBP2
2022-07-25T21:30:00Z,15,15,801,0,0,0,0,161,0.91,1.61,16.8,0.95,86.16,1,-0.1,0,16.4,0.09,100,7928,86.06,16.2,FBP2
2022-07-25T21:45:00Z,15,15,804,0,0,0,0,165,0.74,1.52,16.6,0.949,86.17,1,-0.1,0,16.3,0.1,100,7926,86.07,16,FBP2
2022-07-25T22:00:00Z,15,15,792,0,0,0,0,93,1.18,2.17,16.7,0.945,86.19,1,-0.1,0,16.2,0.1,100,7925,86.09,16,FBP2
2022-07-25T22:15:00Z,15,15,768,0,0,0,0,66,2.14,3.33,16.8,0.942,86.18,1.1,-0.1,0,16.3,0.11,100,7924,86.08,16.1,FBP2
2022-07-25T22:30:00Z,15,15,764,0,0,0,0,82,2.07,4.44,16.6,0.96,86.17,1,-0.1,0,16.4,0.08,100,7922,86.06,16.1,FBP2
2022-07-25T22:45:00Z,15,15,765,0,0,0,0,117,1.48,3.66,16.5,0.958,86.15,1,-0.1,0,16.3,0.08,100,7922,86.05,16,FBP2
2022-07-25T23:00:00Z,15,15,764,0,0,0,0,113,1.58,3.34,16.6,0.954,86.15,1,-0.1,0,16.2,0.09,100,7922,86.05,15.9,FBP2
2022-07-25T23:15:00Z,15,15,768,0,0,0,0,146,1.06,2.8,16.3,0.965,86.15,1,-0.1,0,16.1,0.06,100,7922,86.05,15.8,FBP2
2022-07-25T23:30:00Z,15,15,771,0,0,0,0,145,1.05,2.03,16.4,0.952,86.14,1,-0.1,0,15.9,0.09,100,7921,86.04,15.6,FBP2
2022-07-25T23:45:00Z,15,15,773,0,0,0,0,118,0.41,0.85,16.2,0.954,86.13,1,-0.1,0,15.8,0.09,100,7920,86.03,15.5,FBP2
2022-07-26T00:00:00Z,15,15,766,0,0,0,0,119,0.86,1.8,16.3,0.958,86.13,1,-0.1,0,15.8,0.08,100,7919,86.03,15.6,FBP2
2022-07-26T00:15:00Z,15,15,768,0,0,0,0,144,0.98,1.82,16.3,0.973,86.12,1,-0.1,0,16,0.05,100,7898,86.02,15.9,FBP2
2022-07-26T00:30:00Z,15,15,769,0,0,0,0,107,1.8,2.79,16.4,0.97,86.09,1,-0.2,0,16,0.06,100,7907,85.99,15.9,FBP2
2022-07-26T00:45:00Z,15,15,777,0,0,0,0,147,1.08,2.03,16.2,0.975,86.08,1,-0.2,0,16,0.05,100,7906,85.97,15.7,FBP2
2022-07-26T01:00:00Z,15,15,780,0,0.017,0,0,94,1.22,2.34,16.3,0.961,86.06,1,-0.1,1,15.7,0.07,100,7909,85.96,15.5,FBP2
2022-07-26T01:15:00Z,15,15,778,0,0,0,0,101,1.62,2.86,16.6,0.964,86.05,1,-0.1,0,16,0.07,100,7908,85.95,15.8,FBP2
2022-07-26T01:30:00Z,15,15,776,0,0,0,0,125,1.07,2.02,16.5,0.985,86.05,1,-0.1,0,16.2,0.03,100,7907,85.95,16,FBP2
2022-07-26T01:45:00Z,15,15,774,0,0,0,0,155,0.91,1.56,16.4,0.982,86.03,1,-0.1,0,16.2,0.03,100,7906,85.93,16,FBP2
2022-07-26T02:00:00Z,15,15,770,0,0,0,0,136,0.52,1.09,16.6,0.965,86.02,1,-0.1,0,16.2,0.07,100,7909,85.92,16,FBP2
2022-07-26T02:15:00Z,15,15,768,0,0,0,0,356,0.36,1,16.5,0.974,86.01,1,-0.1,0,16.2,0.05,100,7904,85.91,16,FBP2
2022-07-26T02:30:00Z,15,15,768,0,0,0,0,40,0.45,1.22,16.5,0.978,86,0.9,-0.2,0,16.2,0.04,100,7908,85.9,16,FBP2
2022-07-26T02:45:00Z,15,15,771,0,0,0,0,46,0.88,2.21,16.4,0.984,85.99,0.9,-0.1,0,16.2,0.03,100,7906,85.89,16,FBP2
2022-07-26T03:00:00Z,15,15,765,0,0,0,0,69,1.49,2.61,16.5,0.979,86,1.1,-0.2,0,16.1,0.04,100,7906,85.9,16,FBP2
2022-07-26T03:15:00Z,15,15,763,0,0,0,0,74,0.78,2.02,16.5,0.988,86.01,1,-0.1,0,16.2,0.02,100,7905,85.91,16.2,FBP2
2022-07-26T03:30:00Z,15,15,1044,0,0.068,0,0,23,1.05,3.85,16.5,0.995,86.01,1.1,-0.1,1,16.3,0.01,100,7905,85.91,16.3,FBP2
2022-07-26T03:45:00Z,15,15,1129,0,0.051,0,0,43,2.76,5.29,15.9,1,86.01,0.9,-0.1,1,16.1,0,100,7903,85.92,16.2,FBP2
2022-07-26T04:00:00Z,15,15,1157,0,0.017,0,0,54,1.75,4.48,15.9,0.989,86.02,0.9,-0.1,1,15.8,0.02,100,7903,85.92,16,FBP2
2022-07-26T04:15:00Z,15,15,1128,0,0,0,0,61,1.91,4.41,16,0.992,86,1,-0.2,0,15.8,0.01,100,7903,85.9,15.9,FBP2
2022-07-26T04:30:00Z,15,15,1118,0,0,0,0,47,1.75,4.02,15.9,1,85.99,1,-0.1,0,15.8,0,100,7903,85.89,16,FBP2
2022-07-26T04:45:00Z,15,15,1093,0,0,0,0,51,1.9,4.74,15.8,1,86,1,0,0,15.7,0,100,7903,85.9,15.9,FBP2
2022-07-26T05:00:00Z,15,15,1042,0,0,0,0,59,1.74,3.74,15.9,0.991,86.01,1,-0.2,0,15.7,0.02,100,7900,85.91,15.8,FBP2
2022-07-26T05:15:00Z,15,15,1035,0,0,0,0,63,2.08,3.85,15.9,0.978,86.02,1,-0.1,0,15.6,0.04,100,7900,85.92,15.7,FBP2
2022-07-26T05:30:00Z,15,15,1022,2.9,0,0,0,78,2.2,6.66,15.9,0.973,86.02,1,-0.1,0,15.6,0.05,100,7900,85.92,15.6,FBP2
2022-07-26T05:45:00Z,15,15,988,16.5,0,0,0,63,1.89,4.63,15.9,0.974,86.04,1,0,0,15.6,0.05,100,7899,85.94,15.5,FBP2
2022-07-26T06:00:00Z,15,15,983,30.3,0,0,0,78,2,4.36,15.9,0.98,86.05,1,-0.1,0,15.6,0.04,100,7897,85.95,15.5,FBP2
2022-07-26T06:15:00Z,15,15,980,32.3,0,0,0,90,1.56,3.75,15.8,0.987,86.06,1,-0.1,0,15.7,0.02,100,7898,85.96,15.5,FBP2
2022-07-26T06:30:00Z,15,15,967,43.3,0,0,0,81,2.35,5.12,15.9,0.983,86.07,0.9,-0.2,0,15.7,0.03,100,7897,85.97,15.5,FBP2
2022-07-26T06:45:00Z,15,15,915,238.7,0,0,0,86,2.37,4.99,16.3,0.981,86.08,1,-0.1,0,16.5,0.04,100,7912,85.99,16,FBP2
2022-07-26T07:00:00Z,15,15,802,344.8,0,0,0,74,2.87,6.57,16.6,0.988,86.08,1,-0.2,0,17.8,0.02,100,7928,86,17.1,FBP2
2022-07-26T07:15:00Z,15,15,629,467.6,0,0,0,78,2.83,6.06,17.4,0.964,86.09,1,0,0,18.9,0.07,100,7946,86.01,18.5,FBP2
2022-07-26T07:30:00Z,15,15,532,427.9,0,0,0,77,2.79,6.52,17.9,0.938,86.08,1.1,-0.1,0,19.8,0.13,100,7957,86,19.7,FBP2
2022-07-26T07:45:00Z,15,15,472,479.7,0,0,0,85,3.12,6.44,18.1,0.912,86.09,1,-0.1,0,20.2,0.18,100,7971,86.01,20.6,FBP2
2022-07-26T08:00:00Z,15,5,450,532.9,0,0,0,85,2.6,6.31,18.7,0.878,86.1,1.1,-0.1,0,20.7,0.26,100,7983,86.01,21.4,FBP2
2022-07-26T08:15:00Z,0,0,445,548.1,0,0,0,61,2.14,5.69,19.1,0.885,86.12,1.1,-0.2,0,21.4,0.25,100,7988,86.03,22.4,FBP2
2022-07-26T08:30:00Z,0,0,444,591.3,0,0,0,29,2.06,4.41,18.9,0.926,86.14,1.2,-0.1,0,21.8,0.16,100,7996,86.05,22.8,FBP2
2022-07-26T08:45:00Z,0,0,444,532,0,0,0,63,1.46,6.04,19,0.931,86.14,1.1,-0.2,0,21.9,0.15,100,7996,86.05,23.2,FBP2
2022-07-26T09:00:00Z,0,0,445,618.4,0,0,0,37,2.28,4.85,19,0.928,86.16,1.1,-0.1,0,22.3,0.16,100,8004,86.07,23.6,FBP2
2022-07-26T09:15:00Z,0,0,445,475.7,0,0,0,35,2.66,7.82,18.4,0.936,86.18,1.2,0,0,21.5,0.14,100,7998,86.08,22.9,FBP2
2022-07-26T09:30:00Z,0,0,445,541.9,0,0,0,40,2.35,6.58,18.5,0.95,86.18,1.3,-0.2,0,21.3,0.11,100,8002,86.08,22.5,FBP2
2022-07-26T09:45:00Z,0,0,445,457.1,0,0,0,58,2.28,5.13,18.3,0.947,86.18,1.1,-0.1,0,20.8,0.11,100,8003,86.08,22.1,FBP2
2022-07-26T10:00:00Z,0,0,445,685.1,0,0,0,44,2.32,5.79,19,0.926,86.17,1.2,-0.1,0,21.4,0.16,100,8009,86.08,22.4,FBP2
2022-07-26T10:15:00Z,0,0,443,988.3,0,0,0,78,2.91,6.71,19.8,0.9,86.15,1.2,-0.2,0,22.3,0.23,100,8018,86.06,23.4,FBP2
2022-07-26T10:30:00Z,0,0,443,860.1,0,0,0,59,2.78,7.46,20,0.884,86.15,1.1,-0.2,0,22.9,0.27,100,8020,86.07,24.2,FBP2
2022-07-26T10:45:00Z,0,0,444,796.5,0,0,0,63,2.42,6.24,20,0.894,86.16,1.2,-0.1,0,23.1,0.25,100,8023,86.07,24.4,FBP2
2022-07-26T11:00:00Z,0,0,444,490.5,0,0,0,28,1.86,4.76,19.7,0.923,86.17,1.2,-0.1,0,23.1,0.18,100,8020,86.08,24.4,FBP2
2022-07-26T11:15:00Z,0,0,445,512.9,0,0,0,25,2.04,4.54,19.5,0.923,86.17,1.2,-0.2,0,22.8,0.17,100,8017,86.07,23.8,FBP2
2022-07-26T11:30:00Z,0,0,445,524.7,0,0,0,31,1.65,5.55,19.5,0.937,86.17,1.2,-0.1,0,22.6,0.14,100,8019,86.07,23.5,FBP2
2022-07-26T11:45:00Z,0,0,444,616.2,0,0,0,38,2,4.82,19.8,0.919,86.15,1.2,-0.1,0,22.7,0.19,100,8021,86.05,23.6,FBP2
2022-07-26T12:00:00Z,0,0,444,709.8,0,0,0,55,2.64,5.49,20.1,0.902,86.12,1.2,-0.2,0,23.2,0.23,100,8023,86.03,24,FBP2
2022-07-26T12:15:00Z,0,0,444,656.5,0,0,0,28,2.72,5.99,19.7,0.917,86.11,1.2,-0.1,0,23,0.19,100,8026,86.01,23.8,FBP2
2022-07-26T12:30:00Z,0,0,444,748.7,0,0,0,5,2.43,5.1,20,0.919,86.1,1.3,-0.1,0,23,0.19,100,8023,86.01,23.8,FBP2
2022-07-26T12:45:00Z,0,0,444,786.5,0,0,0,21,2.65,5.25,20.2,0.914,86.08,1.2,-0.2,0,23.2,0.2,100,8023,85.99,23.8,FBP2
2022-07-26T13:00:00Z,4,2,460,261.7,0,0,0,48,2.39,5.38,19.1,0.939,86.09,1.2,-0.1,0,22.2,0.14,100,8021,85.99,23,FBP2
2022-07-26T13:15:00Z,15,6,496,122.4,0,0,0,76,2.25,6.81,18.9,0.93,86.08,1,-0.3,0,20.9,0.15,100,8017,85.97,21.9,FBP2
2022-07-26T13:30:00Z,15,15,463,340.4,0,0,0,39,2.55,4.85,18.8,0.945,86.05,1.2,-0.2,0,20.4,0.12,100,8018,85.95,21.4,FBP2
2022-07-26T13:45:00Z,15,14,519,253.1,0,0,0,45,2.55,6.01,18.6,0.95,86.04,1.1,-0.2,0,20.2,0.11,100,8017,85.94,21.1,FBP2
2022-07-26T14:00:00Z,15,15,492,273.5,0,0,0,26,2.25,5.58,18.6,0.939,86.04,1.1,-0.1,0,20,0.13,100,8017,85.94,20.6,FBP2
2022-07-26T14:15:00Z,15,15,477,223.7,0,1,14,25,1.52,3.98,18.6,0.942,86.03,1.2,-0.1,0,20.1,0.12,100,8014,85.93,20.6,FBP2
2022-07-26T14:30:00Z,15,15,604,187.1,0,0,0,47,2.3,6.17,18.4,0.955,86.01,1.1,-0.2,0,19.8,0.1,100,8014,85.91,20.3,FBP2
2022-07-26T14:45:00Z,15,15,548,274,0,0,0,77,1.73,5.28,18.4,0.943,86,1.1,-0.2,0,19.6,0.12,100,8016,85.9,20.1,FBP2
2022-07-26T15:00:00Z,15,15,509,225.5,0,0,0,63,2.16,4.61,18.4,0.938,86.01,1.1,-0.1,0,19.8,0.13,100,8012,85.9,20.1,FBP2
2022-07-26T15:15:00Z,15,15,488,282.4,0,0,0,71,1.93,4.69,18.2,0.94,85.98,1.2,-0.1,0,19.6,0.12,100,8015,85.88,20,FBP2
2022-07-26T15:30:00Z,15,15,890,233.6,0,0,0,79,2.07,5.16,18,0.949,85.97,1.1,-0.1,0,19.5,0.1,100,8016,85.87,20,FBP2
2022-07-26T15:45:00Z,15,15,840,115.7,0.068,0,0,60,1.96,4.87,17.6,0.95,85.99,1.1,-0.1,1,18.7,0.1,100,8015,85.89,19.3,FBP2
2022-07-26T16:00:00Z,15,15,773,66.6,0,0,0,75,2.3,3.89,17.3,0.91,86,1.1,-0.1,0,17.9,0.18,100,8011,85.9,18.6,FBP2
2022-07-26T16:15:00Z,15,15,724,124.1,0,0,0,77,1.56,3.4,17.2,0.904,85.99,1.1,-0.1,0,17.6,0.19,100,7978,85.88,18.2,FBP2
2022-07-26T16:30:00Z,15,15,693,85.7,0,0,0,86,2.04,5.31,17.3,0.918,86,1.1,-0.1,0,17.6,0.16,100,8010,85.89,18.1,FBP2
2022-07-26T16:45:00Z,15,15,694,29.3,0.017,0,0,79,1.5,5.1,17.3,0.916,86.02,1.1,-0.1,1,17.4,0.17,100,8005,85.92,17.8,FBP2
2022-07-26T17:00:00Z,15,15,671,26.3,0,0,0,71,1.69,3.35,17.1,0.927,86.04,1,-0.1,0,17.2,0.14,100,8004,85.93,17.5,FBP2
2022-07-26T17:15:00Z,15,15,760,23.7,0.255,0,0,107,1.74,3.93,17,0.924,86.03,1.1,-0.2,5.1,17,0.15,100,8004,85.92,17.3,FBP2
2022-07-26T17:30:00Z,15,15,850,24.1,0.051,0,0,130,2.13,3.44,17.3,0.902,86.03,1.1,-0.1,1,16.8,0.19,100,8001,85.93,17.2,FBP2
2022-07-26T17:45:00Z,15,15,913,8.1,0.664,0,0,79,2.68,4.58,17.3,0.902,86.07,1.1,0,7.1,17,0.19,100,8002,85.97,17.2,FBP2
2022-07-26T18:00:00Z,15,15,882,1.7,1.362,0,0,75,2.77,5.47,16.1,0.978,86.09,1.2,-0.1,10.2,16.8,0.04,100,8003,85.98,17,FBP2
2022-07-26T18:15:00Z,15,15,912,0,1.021,1,1,59,2.56,6.3,16,0.986,86.1,1.2,-0.1,7.1,16.4,0.03,100,7998,85.99,16.7,FBP2
2022-07-26T18:30:00Z,15,15,821,0,1.294,0,0,47,2.01,5.2,16.1,0.985,86.13,1.1,-0.1,8.2,16.2,0.03,100,7997,86.03,16.5,FBP2
2022-07-26T18:45:00Z,15,15,778,0,1.243,0,0,45,2.51,5.07,16.2,0.993,86.15,1,-0.2,9.2,16.2,0.01,100,7997,86.04,16.4,FBP2
2022-07-26T19:00:00Z,15,15,925,0,1.072,0,0,50,2.43,4.92,16.1,0.997,86.16,1,-0.2,8.2,16.2,0.01,100,7996,86.05,16.4,FBP2
2022-07-26T19:15:00Z,15,15,935,0,0.579,0,0,51,2.59,6.49,16.2,0.995,86.17,1,-0.1,4.1,16.2,0.01,100,7995,86.06,16.3,FBP2
2022-07-26T19:30:00Z,15,15,990,0,0.221,0,0,63,2.23,5.54,16.1,1,86.17,1.1,-0.1,3.1,16.2,0,100,7995,86.07,16.3,FBP2
2022-07-26T19:45:00Z,15,15,948,0,0.255,0,0,51,1.74,4.12,16.1,0.999,86.2,1.1,-0.1,2,16.1,0,100,7992,86.09,16.3,FBP2
2022-07-26T20:00:00Z,15,15,879,0,0.409,0,0,40,1.55,2.73,16.1,0.999,86.21,1.1,-0.2,4.1,16.1,0,100,7991,86.11,16.3,FBP2
2022-07-26T20:15:00Z,15,15,954,0,0.374,0,0,55,1.48,3.21,16.2,0.998,86.21,1,-0.1,5.1,16.1,0,100,7992,86.11,16.3,FBP2
2022-07-26T20:30:00Z,15,15,903,0,0.136,0,0,66,1.57,2.75,16.3,0.998,86.21,1,-0.2,2,16.2,0,100,7988,86.11,16.3,FBP2
2022-07-26T20:45:00Z,15,15,851,0,0.374,0,0,80,1.29,2.44,16.2,1.001,86.22,1,-0.2,4.1,16.2,0,100,7991,86.12,16.3,FBP2
2022-07-26T21:00:00Z,15,15,1020,0,0.136,0,0,74,1.32,2.81,16.7,0.965,86.22,1.1,-0.1,2,16.2,0.07,100,7989,86.12,16.3,FBP2
2022-07-26T21:15:00Z,15,15,1001,0,0.136,0,0,63,1.29,2.25,17,0.937,86.23,1,-0.1,3.1,16.2,0.12,100,7985,86.13,16.3,FBP2
2022-07-26T21:30:00Z,15,15,987,0,0.017,0,0,66,1.67,3.05,17.2,0.917,86.23,1.1,-0.2,1,16.2,0.16,100,7988,86.12,16.3,FBP2
2022-07-26T21:45:00Z,15,15,945,0,0,0,0,61,2.3,5.38,17.4,0.895,86.22,1,-0.1,0,16.4,0.21,100,7986,86.11,16.4,FBP2
2022-07-26T22:00:00Z,15,15,905,0,0,0,0,62,2.66,4.48,17.4,0.89,86.21,1,-0.2,0,16.5,0.22,100,7987,86.11,16.4,FBP2
2022-07-26T22:15:00Z,15,15,867,0,0,0,0,59,2.14,3.36,17.6,0.88,86.22,1.1,-0.2,0,16.6,0.24,100,7986,86.12,16.5,FBP2
2022-07-26T22:30:00Z,15,15,839,0,0,0,0,51,1.32,2.36,17.4,0.891,86.21,1.1,-0.2,0,16.6,0.22,100,7982,86.11,16.5,FBP2
2022-07-26T22:45:00Z,15,15,781,0,0,0,0,60,1.61,4.06,17.4,0.885,86.2,1,-0.2,0,16.7,0.23,100,7982,86.1,16.6,FBP2
2022-07-26T23:00:00Z,15,15,716,0,0,0,0,60,1.56,3.98,17.7,0.869,86.19,1,-0.1,0,16.8,0.26,100,7981,86.09,16.7,FBP2
2022-07-26T23:15:00Z,15,15,668,0,0,0,0,51,1.41,2.96,17.8,0.859,86.18,1,-0.2,0,17,0.29,100,7985,86.08,16.8,FBP2
2022-07-26T23:30:00Z,15,15,637,0,0,0,0,82,1.48,3.83,17.8,0.869,86.17,1,-0.1,0,17.1,0.27,100,7982,86.07,16.9,FBP2
2022-07-26T23:45:00Z,15,15,599,0,0,0,0,87,1.96,3.69,18,0.85,86.15,1,-0.2,0,17.2,0.31,100,7982,86.04,17,FBP2
2022-07-27T00:00:00Z,15,15,560,0,0,0,0,81,2.32,5.37,18.1,0.844,86.13,1.1,-0.1,0,17.3,0.32,100,7981,86.03,17.1,FBP2
2022-07-27T00:15:00Z,15,15,536,0,0,0,0,70,2.4,4.68,18.1,0.843,86.11,1.1,-0.1,0,17.4,0.33,100,7967,86.01,17.3,FBP2
2022-07-27T00:30:00Z,15,15,516,0,0,0,0,72,2.04,3.96,18,0.848,86.1,1.2,-0.1,0,17.4,0.31,100,7970,86,17.3,FBP2
2022-07-27T00:45:00Z,15,15,496,0,0,0,0,66,1.86,4.41,18,0.846,86.08,1.1,-0.1,0,17.5,0.32,100,7972,85.98,17.2,FBP2
2022-07-27T01:00:00Z,15,15,485,0,0,0,0,53,2.27,5.31,17.9,0.854,86.08,1.1,-0.1,0,17.4,0.3,100,7972,85.97,17.1,FBP2
2022-07-27T01:15:00Z,15,15,479,0,0,0,0,38,2.21,4.57,17.6,0.873,86.07,1,-0.2,0,17.3,0.25,100,7969,85.97,17,FBP2
2022-07-27T01:30:00Z,15,15,475,0,0,0,0,42,3.12,6.14,16.8,0.908,86.06,1,-0.1,0,16.9,0.18,100,7971,85.95,16.7,FBP2
2022-07-27T01:45:00Z,15,15,474,0,0,0,0,46,3.14,5.76,16.3,0.938,86.04,1,-0.1,0,16.4,0.11,100,7968,85.93,16.3,FBP2
2022-07-27T02:00:00Z,15,15,471,0,0,0,0,44,3.27,6.03,16.3,0.929,86.01,1.3,-0.1,0,16.1,0.13,100,7967,85.91,16.1,FBP2
2022-07-27T02:15:00Z,15,15,470,0,0,0,0,41,3.28,7.04,16.2,0.934,85.99,1,0.1,0,15.9,0.12,100,7969,85.89,15.9,FBP2
2022-07-27T02:30:00Z,15,15,468,0,0,0,0,67,3.56,8.87,16.1,0.947,85.98,1.1,-0.2,0,15.8,0.1,100,7966,85.87,15.7,FBP2
2022-07-27T02:45:00Z,15,15,467,0,0,0,0,63,3.2,7.29,16.1,0.946,85.97,1.1,-0.2,0,15.7,0.1,100,7966,85.86,15.6,FBP2
2022-07-27T03:00:00Z,15,15,466,0,0,0,0,74,4.35,8.42,16,0.953,85.96,0.9,0,0,15.7,0.09,100,7967,85.85,15.5,FBP2
2022-07-27T03:15:00Z,15,15,466,0,0,0,0,78,4.49,8.67,15.8,0.961,85.95,1,-0.3,0,15.6,0.07,100,7967,85.84,15.4,FBP2
2022-07-27T03:30:00Z,15,15,465,0,0,0,0,77,3.74,6.38,15.9,0.959,85.96,1.1,-0.2,0,15.5,0.07,100,7963,85.85,15.3,FBP2
2022-07-27T03:45:00Z,15,15,464,0,0,0,0,69,3.39,7.04,15.8,0.96,85.98,1.1,-0.1,0,15.5,0.07,100,7965,85.87,15.3,FBP2
2022-07-27T04:00:00Z,15,15,464,0,0,0,0,59,2.97,6.02,15.8,0.968,85.99,1,-0.2,0,15.5,0.06,100,7962,85.89,15.3,FBP2
2022-07-27T04:15:00Z,15,15,462,0,0,0,0,78,3.43,7.02,15.9,0.964,86,1.1,-0.2,0,15.5,0.07,100,7966,85.89,15.4,FBP2
2022-07-27T04:30:00Z,15,15,460,0,0,0,0,77,4.18,7.57,16,0.956,86,1.1,-0.2,0,15.6,0.08,100,7961,85.89,15.5,FBP2
2022-07-27T04:45:00Z,15,2,457,0,0,0,0,75,5.1,8.97,16.3,0.941,86.01,1.3,-0.2,0,15.8,0.11,100,7960,85.9,15.6,FBP2
2022-07-27T05:00:00Z,15,0,455,0,0,0,0,65,4.01,8.71,16.4,0.937,86.01,1.2,-0.2,0,16,0.12,100,7962,85.91,15.7,FBP2
2022-07-27T05:15:00Z,15,0,453,0,0,0,0,71,4.71,8.48,16.4,0.937,86.01,1,-0.2,0,16.1,0.12,100,7959,85.91,15.8,FBP2
2022-07-27T05:30:00Z,15,0,451,1.3,0,0,0,79,5.09,9.42,16.5,0.936,86.02,1,0,0,16.1,0.12,100,7959,85.91,15.9,FBP2
2022-07-27T05:45:00Z,3,0,449,11.2,0,0,0,77,5,9.69,16.8,0.923,86.02,1.3,0,0,16.3,0.15,100,7960,85.92,16.1,FBP2
2022-07-27T06:00:00Z,0,0,448,32.6,0,0,0,79,5.63,11.17,17.2,0.912,86.02,1.2,-0.1,0,16.7,0.17,100,7959,85.92,16.4,FBP2
2022-07-27T06:15:00Z,0,0,448,63,0,0,0,78,5.15,10.18,17.2,0.92,86.03,1.1,-0.5,0,17,0.16,100,7960,85.93,16.7,FBP2
2022-07-27T06:30:00Z,0,0,447,97.6,0,0,0,81,4.71,9.15,17.2,0.928,86.05,1.2,-0.2,0,17.4,0.14,100,7962,85.95,17,FBP2
2022-07-27T06:45:00Z,0,0,447,164.4,0,0,0,78,5.01,8.89,17.4,0.922,86.04,0.7,0.3,0,17.7,0.16,100,7973,85.95,17.4,FBP2
2022-07-27T07:00:00Z,0,0,446,297.3,0,0,0,79,5.05,8.81,17.9,0.922,86.04,1,-0.2,0,18.8,0.16,100,7986,85.95,18.4,FBP2
2022-07-27T07:15:00Z,0,0,446,357.2,0,0,0,81,3.79,6.82,18.2,0.924,86.05,1.2,-0.2,0,19.8,0.16,100,7999,85.97,19.6,FBP2
2022-07-27T07:30:00Z,0,0,445,415.7,0,0,0,62,2.84,6.42,18.6,0.909,86.07,1.1,-0.1,0,20.4,0.2,100,8013,85.99,20.6,FBP2
2022-07-27T07:45:00Z,0,0,445,457.5,0,0,0,80,3.18,6,18.9,0.914,86.08,1,0,0,21.1,0.19,100,8023,85.99,21.6,FBP2
2022-07-27T08:00:00Z,0,0,446,396.5,0,0,0,88,2.95,6.08,18.9,0.919,86.11,1.1,-0.2,0,21.1,0.18,100,8029,86.01,22.1,FBP2
2022-07-27T08:15:00Z,0,0,446,247.2,0,0,0,82,2.72,4.86,18.4,0.927,86.12,1,-0.1,0,20.5,0.15,100,8024,86.02,21.8,FBP2
2022-07-27T08:30:00Z,0,0,445,456.9,0,0,0,90,3.51,6.91,18.2,0.927,86.12,1.1,-0.2,0,19.8,0.15,100,8034,86.02,21,FBP2
2022-07-27T08:45:00Z,0,0,446,542.6,0,0,0,88,3.63,6.9,18.3,0.937,86.14,1.3,-0.3,0,20.2,0.13,100,8039,86.04,21.4,FBP2
