Timestamp,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,minLeafWetness,minLeafWetnesshigh,WetnessLevel,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,mmPrecipitation_ExtraSensor,mmhMaxPrecipRate_ExtraSensor,PastureID
2023-01-19T11:45:00Z,880.5,0,0,0,358,3.63,7.5,19.3,0.845,85.46,4.3,-1.4,0,23.7,0.35,0,0,442,100,8045,85.38,23.8,0,0,TVP
2023-01-19T12:00:00Z,920.1,0,0,0,9,2.6,5.15,19.9,0.817,85.47,4.1,-1.3,0,23.4,0.43,0,0,441,100,8045,85.37,24,0,0,TVP
2023-01-19T12:15:00Z,882.1,0,0,0,22,2.16,4.91,20.4,0.823,85.46,4.1,-1.2,0,24,0.42,0,0,441,100,8049,85.36,25.1,0,0,TVP
2023-01-19T12:30:00Z,917.1,0,0,0,14,2.27,6.31,20.4,0.817,85.45,4.2,-1.3,0,24.4,0.44,0,0,441,100,8049,85.34,25.8,0,0,TVP
2023-01-19T12:45:00Z,829.8,0,0,0,358,3.04,5.68,19.9,0.819,85.43,4.2,-1.3,0,23.9,0.42,0,0,441,100,8051,85.32,25.3,0,0,TVP
2023-01-19T13:00:00Z,860.3,0,0,0,5,2.01,5.18,20,0.805,85.41,4.1,-1.4,0,23.7,0.46,0,0,441,100,8055,85.3,25.5,0,0,TVP
2023-01-19T13:15:00Z,814.4,0,0,0,2,2.23,5.99,20,0.815,85.39,4.1,-1.3,0,23.8,0.43,0,0,441,100,8051,85.28,25.9,0,0,TVP
2023-01-19T13:30:00Z,747.5,0,0,0,2,2.29,5.28,20,0.807,85.37,4.1,-1.3,0,23.8,0.45,0,0,441,100,8053,85.25,26,0,0,TVP
2023-01-19T13:45:00Z,756.4,0,0,0,0,2.26,6.34,19.9,0.804,85.36,4.1,-1.3,0,23.5,0.46,0,0,441,100,8056,85.24,25.8,0,0,TVP
2023-01-19T14:00:00Z,474.9,0,0,0,0,1.57,3.58,19.9,0.8,85.36,4.1,-1.3,0,23.2,0.47,0,0,442,100,8055,85.23,25.1,0,0,TVP
2023-01-19T14:15:00Z,249.1,0,0,0,351,2.55,6.02,18.9,0.863,85.36,4.1,-1.4,0,22.4,0.3,0,0,444,100,8057,85.22,23.6,0,0,TVP
2023-01-19T14:30:00Z,452.8,0,0,0,358,1.68,5.9,19.1,0.844,85.35,3.9,-1.2,0,21.1,0.35,0,0,443,100,8058,85.22,22.5,0,0,TVP
2023-01-19T14:45:00Z,509.1,0,0,0,3,2.06,5.78,19.2,0.829,85.34,4,-1.2,0,21.5,0.38,0,0,442,100,8065,85.21,23.4,0,0,TVP
2023-01-19T15:00:00Z,513,0,0,0,355,1.54,4.36,19.2,0.84,85.34,4.1,-1.3,0,22.1,0.35,0,0,443,100,8062,85.21,24.7,0,0,TVP
2023-01-19T15:15:00Z,235.7,0,0,0,358,1.71,3.36,18.8,0.859,85.34,4.1,-1.3,0,21.8,0.31,0,0,444,100,8064,85.2,23.5,0,0,TVP
2023-01-19T15:30:00Z,161,0,0,0,9,1.46,3.68,18.6,0.864,85.35,3.9,-1.3,0,20.7,0.29,0,0,445,100,8064,85.21,22,0,0,TVP
2023-01-19T15:45:00Z,188.6,0,0,0,352,1.89,4.25,18.4,0.863,85.34,4,-1.3,0,20.1,0.29,0,0,445,100,8061,85.21,21.2,0,0,TVP
2023-01-19T16:00:00Z,122.7,0,0,0,359,1.61,3.59,18.3,0.868,85.35,3.9,-1.3,0,19.7,0.28,0,0,445,100,8061,85.21,20.8,0,0,TVP
2023-01-19T16:15:00Z,67.7,0,0,0,1,1.67,3.77,17.9,0.875,85.35,4,-1.2,0,19,0.26,0,0,446,100,8060,85.21,20,0,0,TVP
2023-01-19T16:30:00Z,89.3,0,0,0,355,2.84,6.18,17.9,0.865,85.34,3.9,-1.2,0,18.5,0.28,0,0,446,100,8059,85.21,19.3,0,0,TVP
2023-01-19T16:45:00Z,62.4,0,0,0,357,3.18,6.43,17.6,0.891,85.34,4,-1.4,0,18.2,0.22,0,0,446,100,8061,85.21,18.9,0,0,TVP
2023-01-19T17:00:00Z,29.7,0,0,0,4,2.83,5.29,17.2,0.899,85.35,3.8,-1.1,0,17.7,0.2,0,0,447,100,8058,85.22,18.4,0,0,TVP
2023-01-19T17:15:00Z,21.1,0,0,0,2,2.82,6.15,17,0.904,85.35,3.8,-1.3,0,17.2,0.18,0,0,447,100,8057,85.22,17.8,0,0,TVP
2023-01-19T17:30:00Z,12.7,0,0,0,6,2.91,5.79,16.7,0.916,85.36,3.9,-1.3,0,16.9,0.16,0,0,448,100,8054,85.22,17.4,0,0,TVP
2023-01-19T17:45:00Z,2.9,0,0,0,10,3.15,5.8,16.4,0.925,85.36,3.9,-1.1,0,16.5,0.14,0,0,448,100,8055,85.23,17,0,0,TVP
2023-01-19T18:00:00Z,0,0,0,0,1,3.55,7.08,16.3,0.927,85.38,3.7,-1.3,0,16.3,0.14,0,0,449,100,8052,85.25,16.7,0,0,TVP
2023-01-19T18:15:00Z,0,0,0,0,4,3.25,6.27,16.2,0.934,85.4,3.9,-1.3,0,16.2,0.12,10,4,473,100,8052,85.27,16.6,0,0,TVP
2023-01-19T18:30:00Z,0,0,0,0,4,2.8,6.73,16.2,0.941,85.39,3.8,-1.2,0,16.1,0.11,15,15,507,100,8054,85.26,16.5,0,0,TVP
2023-01-19T18:45:00Z,0,0,0,0,7,2.62,5.31,16.2,0.946,85.39,3.8,-1.2,0,16,0.1,15,15,522,100,8050,85.26,16.4,0,0,TVP
2023-01-19T19:00:00Z,0,0,0,0,6,3.24,5.97,16.2,0.943,85.4,3.8,-1.4,0,16,0.11,15,15,515,100,8050,85.27,16.3,0,0,TVP
2023-01-19T19:15:00Z,0,0,0,0,2,3.12,5.99,16.2,0.925,85.42,3.7,-1.1,0,15.9,0.14,15,14,458,100,8048,85.29,16.1,0,0,TVP
2023-01-19T19:30:00Z,0,0,0,0,1,3.47,7.79,16.2,0.915,85.43,3.8,-1.1,0,15.9,0.16,8,0,453,100,8049,85.3,16.1,0,0,TVP
2023-01-19T19:45:00Z,0,0,0,0,4,3.9,7.75,16.1,0.928,85.43,3.8,-1.4,0,15.9,0.13,15,5,475,100,8050,85.3,16.1,0,0,TVP
2023-01-19T20:00:00Z,0,0,0,0,11,3.31,6.75,16,0.936,85.44,3.6,-1,0,15.8,0.12,15,15,478,100,8046,85.31,16,0,0,TVP
2023-01-19T20:15:00Z,0,0,0,0,4,4.1,7.93,16.1,0.934,85.45,3.6,-1.1,0,15.8,0.12,15,15,467,100,8047,85.32,16,0,0,TVP
2023-01-19T20:30:00Z,0,0,0,0,7,4.43,8.81,16.1,0.923,85.46,4.1,-1.3,0,15.8,0.14,11,4,449,100,8045,85.33,15.9,0,0,TVP
2023-01-19T20:45:00Z,0,0,0,0,11,3.95,7.02,15.8,0.925,85.46,3.8,-1.3,0,15.6,0.13,0,0,449,100,8045,85.34,15.8,0,0,TVP
2023-01-19T21:00:00Z,0,0,0,0,8,4.16,7.69,15.9,0.926,85.48,3.7,-1.3,0,15.6,0.13,6,0,450,100,8044,85.35,15.8,0,0,TVP
2023-01-19T21:15:00Z,0,0,0,0,7,4.28,8.3,15.8,0.936,85.49,3.8,-1.7,0,15.7,0.12,11,3,455,100,8042,85.36,15.8,0,0,TVP
2023-01-19T21:30:00Z,0,0,0,0,8,4.18,7.49,15.8,0.936,85.49,3.9,-1.4,0,15.6,0.12,15,4,457,100,8043,85.37,15.8,0,0,TVP
2023-01-19T21:45:00Z,0,0,0,0,4,4.62,7.28,15.8,0.934,85.5,3.5,-1.3,0,15.6,0.12,15,0,451,100,8042,85.37,15.8,0,0,TVP
2023-01-19T22:00:00Z,0,0,0,0,11,4.19,7.75,15.8,0.931,85.5,3.8,-1.7,0,15.6,0.12,3,0,449,100,8040,85.37,15.7,0,0,TVP
2023-01-19T22:15:00Z,0,0,0,0,7,4.55,9.05,15.7,0.925,85.49,3.9,-1.6,0,15.5,0.13,0,0,449,100,8043,85.36,15.6,0,0,TVP
2023-01-19T22:30:00Z,0,0,0,0,11,4.47,7.88,15.6,0.931,85.5,3.9,-0.9,0,15.5,0.12,0,0,449,100,8041,85.37,15.5,0,0,TVP
2023-01-19T22:45:00Z,0,0,0,0,9,4.15,8.35,15.5,0.928,85.49,4,-1.4,0,15.4,0.13,0,0,449,100,8039,85.36,15.4,0,0,TVP
2023-01-19T23:00:00Z,0,0,0,0,2,4.7,8.72,15.5,0.924,85.48,3.9,-0.8,0,15.3,0.13,0,0,449,100,8041,85.35,15.4,0,0,TVP
2023-01-19T23:15:00Z,0,0,0,0,7,4.31,8.46,15.3,0.921,85.47,4.3,-1.1,0,15.2,0.14,0,0,449,100,8038,85.35,15.2,0,0,TVP
2023-01-19T23:30:00Z,0,0,0,0,10,4.5,8.27,15.2,0.923,85.46,3.8,-1.2,0,15.1,0.13,0,0,449,100,8037,85.34,15.1,0,0,TVP
2023-01-19T23:45:00Z,0,0,0,0,8,4.58,8.65,15.1,0.925,85.45,3.9,-1.3,0,15,0.13,0,0,449,100,8034,85.32,15,0,0,TVP
2023-01-20T00:00:00Z,0,0,0,0,4,4.73,9.5,14.9,0.923,85.45,4,-1.7,0,14.8,0.13,0,0,449,100,8039,85.32,14.9,0,0,TVP
2023-01-20T00:15:00Z,0,0,0,0,10,4.82,8.85,14.9,0.919,85.44,3.6,-1.4,0,14.7,0.14,0,0,449,100,8009,85.31,15,0,0,TVP
2023-01-20T00:30:00Z,0,0,0,0,8,4.84,9.3,14.9,0.9,85.42,3.9,-1.5,0,14.6,0.17,0,0,449,100,8019,85.29,14.9,0,0,TVP
2023-01-20T00:45:00Z,0,0,0,0,7,4.74,7.95,14.9,0.917,85.4,3.9,-1.6,0,14.7,0.14,0,0,449,100,8018,85.28,14.8,0,0,TVP
2023-01-20T01:00:00Z,0,0,0,0,5,4.81,8.96,14.8,0.917,85.4,3.9,-1.5,0,14.6,0.14,0,0,449,100,8017,85.27,14.7,0,0,TVP
2023-01-20T01:15:00Z,0,0,0,0,11,4.35,7.13,14.7,0.92,85.38,3.9,-1.2,0,14.5,0.13,0,0,449,100,8019,85.25,14.6,0,0,TVP
2023-01-20T01:30:00Z,0,0,0,0,12,4.21,8.59,14.6,0.925,85.37,3.6,-1.1,0,14.4,0.12,0,0,449,100,8018,85.25,14.5,0,0,TVP
2023-01-20T01:45:00Z,0,0,0,0,13,4.23,8.05,14.5,0.925,85.36,3.9,-1,0,14.3,0.12,0,0,449,100,8018,85.23,14.4,0,0,TVP
2023-01-20T02:00:00Z,0,0,0,0,13,3.95,7.27,14.4,0.926,85.34,3.8,-1.1,0,14.3,0.12,0,0,449,100,8019,85.22,14.3,0,0,TVP
2023-01-20T02:15:00Z,0,0,0,0,9,4.24,7.92,14.4,0.922,85.33,4,-1,0,14.2,0.13,0,0,449,100,8018,85.2,14.2,0,0,TVP
2023-01-20T02:30:00Z,0,0,0,0,8,4.59,10.02,14.7,0.913,85.32,3.9,-1.3,0,14.2,0.15,0,0,449,100,8016,85.2,14.3,0,0,TVP
2023-01-20T02:45:00Z,0,0,0,0,8,4.52,8.66,14.7,0.916,85.32,4,-1.3,0,14.4,0.14,0,0,449,100,8016,85.19,14.3,0,0,TVP
2023-01-20T03:00:00Z,0,0,0,0,6,4.07,7.89,14.7,0.926,85.31,3.6,-1.3,0,14.4,0.12,0,0,449,100,8017,85.19,14.4,0,0,TVP
2023-01-20T03:15:00Z,0,0,0,0,7,4.53,7.65,14.8,0.902,85.31,3.9,-0.8,0,14.5,0.17,0,0,448,100,8016,85.19,14.5,0,0,TVP
2023-01-20T03:30:00Z,0,0,0,0,13,3.97,7.7,14.6,0.904,85.32,3.9,-1.2,0,14.4,0.16,0,0,448,100,8014,85.19,14.4,0,0,TVP
2023-01-20T03:45:00Z,0,0,0,0,7,4.35,7.73,14.5,0.905,85.32,3.7,-1.2,0,14.3,0.16,0,0,449,100,8014,85.2,14.3,0,0,TVP
2023-01-20T04:00:00Z,0,0,0,0,5,4.05,9.77,14.5,0.919,85.32,3.8,-1.3,0,14.2,0.13,0,0,449,100,8014,85.2,14.3,0,0,TVP
2023-01-20T04:15:00Z,0,0,0,0,5,4.82,9.28,14.7,0.915,85.32,4,-1.5,0,14.3,0.14,0,0,449,100,8013,85.2,14.3,0,0,TVP
2023-01-20T04:30:00Z,0,0,0,0,3,4.79,9.24,14.8,0.915,85.33,4.1,-1.4,0,14.4,0.14,0,0,449,100,8013,85.2,14.4,0,0,TVP
2023-01-20T04:45:00Z,0,0,0,0,9,4.24,11.17,14.7,0.927,85.33,3.8,-1.5,0,14.5,0.12,0,0,449,100,8012,85.21,14.4,0,0,TVP
2023-01-20T05:00:00Z,0,0,0,0,10,3.97,7.83,14.5,0.927,85.33,3.7,-1.8,0,14.4,0.12,0,0,449,100,8014,85.21,14.3,0,0,TVP
2023-01-20T05:15:00Z,0,0,0,0,8,4.25,7.59,14.6,0.918,85.34,4,-0.8,0,14.3,0.14,0,0,449,100,8013,85.21,14.3,0,0,TVP
2023-01-20T05:30:00Z,0,0,0,0,6,4.35,9.49,14.8,0.91,85.34,3.7,-1.1,0,14.4,0.15,0,0,449,100,8012,85.22,14.4,0,0,TVP
2023-01-20T05:45:00Z,0,0,0,0,9,4.61,9.09,14.9,0.904,85.35,3.8,-1.7,0,14.5,0.16,0,0,449,100,8011,85.23,14.4,0,0,TVP
2023-01-20T06:00:00Z,0.3,0,0,0,7,4.8,10.01,14.9,0.908,85.37,4.1,-1.5,0,14.6,0.16,0,0,449,100,8011,85.24,14.5,0,0,TVP
2023-01-20T06:15:00Z,3.5,0,0,0,6,4.6,8.74,14.9,0.916,85.38,3.6,-1.1,0,14.6,0.14,0,0,449,100,8009,85.26,14.6,0,0,TVP
2023-01-20T06:30:00Z,7.4,0,0,0,11,4.65,9.39,15,0.919,85.4,3.7,-1.4,0,14.7,0.14,0,0,449,100,8012,85.28,14.6,0,0,TVP
2023-01-20T06:45:00Z,10.7,0,0,0,9,4.57,8.02,15,0.925,85.44,4.1,-1.3,0,14.7,0.13,0,0,449,100,8009,85.31,14.7,0,0,TVP
2023-01-20T07:00:00Z,13.3,0,0,0,9,4.77,9.86,15,0.923,85.45,3.9,-1.5,0,14.8,0.13,0,0,449,100,8010,85.33,14.7,0,0,TVP
2023-01-20T07:15:00Z,15.8,0,0,0,10,4.37,11.2,15.1,0.921,85.47,3.9,-1.1,0,14.9,0.14,0,0,449,100,8007,85.35,14.8,0,0,TVP
2023-01-20T07:30:00Z,23.7,0,0,0,11,4.53,8.97,15.1,0.926,85.49,4.1,-1.4,0,14.9,0.13,0,0,449,100,8006,85.37,14.9,0,0,TVP
2023-01-20T07:45:00Z,29.5,0,0,0,8,4.91,9.19,15.4,0.915,85.5,3.9,-1.5,0,15.1,0.15,0,0,449,100,8006,85.38,15,0,0,TVP
2023-01-20T08:00:00Z,32.8,0,0,0,9,4.52,9.75,15.7,0.906,85.51,3.9,-1.6,0,15.4,0.17,0,0,448,100,8007,85.39,15.3,0,0,TVP
2023-01-20T08:15:00Z,38,0,0,0,2,4.95,10.96,15.9,0.899,85.52,3.6,-1.3,0,15.6,0.18,0,0,448,100,8004,85.39,15.6,0,0,TVP
2023-01-20T08:30:00Z,34.1,0,0,0,11,4.73,8.64,16.2,0.892,85.51,4.5,-1.9,0,15.9,0.2,0,0,448,100,8004,85.38,15.8,0,0,TVP
2023-01-20T08:45:00Z,40.9,0,0,0,6,5.35,10.4,16.7,0.869,85.51,3.7,-1.8,0,16.2,0.25,0,0,448,100,8004,85.39,16.1,0,0,TVP
2023-01-20T09:00:00Z,132.6,0,0,0,12,5.19,10.52,16.8,0.89,85.52,4,-1.1,0,17,0.21,0,0,448,100,8004,85.4,16.5,0,0,TVP
2023-01-20T09:15:00Z,113.1,0,0,0,13,4.93,9.38,17.3,0.876,85.53,4,-0.2,0,17.4,0.25,0,0,447,100,8001,85.42,17,0,0,TVP
2023-01-20T09:30:00Z,261.5,0,0,0,13,4.81,9.31,17.5,0.876,85.52,3.9,-1.5,0,18.2,0.25,0,0,447,100,8001,85.42,17.4,0,0,TVP
2023-01-20T09:45:00Z,552.8,0,0,0,13,4.63,9.86,18,0.872,85.51,4,-1.7,0,19.4,0.26,0,0,445,100,8003,85.42,18.2,0,0,TVP
2023-01-20T10:00:00Z,740.3,0,0,0,11,4.91,10.78,18.4,0.879,85.47,4.1,-1.3,0,21.3,0.26,0,0,445,100,8004,85.41,19.3,0,0,TVP
2023-01-20T10:15:00Z,775.9,0,0,0,10,5.05,10.37,18.8,0.856,85.46,4.3,-1.3,0,22.1,0.31,0,0,444,100,8003,85.4,20.2,0,0,TVP
2023-01-20T10:30:00Z,803,0,0,0,11,5.36,11.3,19,0.842,85.45,4.3,-1.5,0,22.5,0.35,0,0,444,100,8003,85.39,20.8,0,0,TVP
2023-01-20T10:45:00Z,830.9,0,0,0,7,5.19,9.01,19.3,0.824,85.43,4.1,-0.7,0,22.5,0.39,0,0,443,100,8007,85.36,21.2,0,0,TVP
2023-01-20T11:00:00Z,848.9,0,0,0,7,4.97,10.84,19.6,0.833,85.42,4.2,-0.7,0,22.8,0.38,0,0,443,100,8008,85.34,21.8,0,0,TVP
2023-01-20T11:15:00Z,857.6,0,0,0,11,4.42,10.43,19.6,0.829,85.41,4.3,-1.6,0,22.9,0.39,0,0,443,100,8006,85.32,22.1,0,0,TVP
2023-01-20T11:30:00Z,866.6,0,0,0,8,4.7,11.89,19.9,0.822,85.39,4.5,-1,0,23.1,0.41,0,0,443,100,8007,85.3,22.6,0,0,TVP
2023-01-20T11:45:00Z,871.5,0,0,0,4,5.17,12.12,19.8,0.827,85.39,4,-1.3,0,22.9,0.4,0,0,443,100,8005,85.3,22.6,0,0,TVP
2023-01-20T12:00:00Z,631.3,0,0,0,6,4.57,8.69,19.5,0.829,85.39,4.1,-1.5,0,22.3,0.39,0,0,444,100,8009,85.28,22.5,0,0,TVP
2023-01-20T12:15:00Z,826.6,0,0,0,1,4.93,11.26,19.8,0.826,85.36,3.2,-1.3,0,22.2,0.4,0,0,443,100,8012,85.27,22.6,0,0,TVP
2023-01-20T12:30:00Z,806.5,0,0,0,5,4.69,8.71,19.9,0.832,85.35,3.9,-1.4,0,22.5,0.39,0,0,443,100,8011,85.25,23.2,0,0,TVP
2023-01-20T12:45:00Z,651.9,0,0,0,0,5.34,13.35,19.5,0.831,85.34,3.2,-1.3,0,22.1,0.38,0,0,444,100,8011,85.23,22.9,0,0,TVP
2023-01-20T13:00:00Z,831.1,0,0,0,354,6.14,10.93,19.6,0.808,85.32,4.2,-0.8,0,21.8,0.44,0,0,443,100,8012,85.21,22.7,0,0,TVP
2023-01-20T13:15:00Z,798.9,0,0,0,0,4.93,11.87,20.1,0.805,85.3,4.1,-1.4,0,22.1,0.46,0,0,443,100,8012,85.19,23.2,0,0,TVP
2023-01-20T13:30:00Z,772.2,0,0,0,0,4.4,9.3,19.7,0.819,85.31,4,-1.7,0,22.4,0.41,0,0,443,100,8014,85.2,23.6,0,0,TVP
2023-01-20T13:45:00Z,726.1,0,0,0,359,4.07,10.01,19.4,0.832,85.31,4.2,-1.3,0,22.1,0.38,0,0,444,100,8013,85.2,23.6,0,0,TVP
2023-01-20T14:00:00Z,404.5,0,0,0,0,3.04,7.49,19.7,0.821,85.32,4,-1.3,0,21.8,0.41,0,0,444,100,8014,85.2,23,0,0,TVP
2023-01-20T14:15:00Z,432.4,0,0,0,2,2.75,6.34,19.8,0.819,85.33,4.1,-1.4,0,21.6,0.42,0,0,444,100,8015,85.2,22.6,0,0,TVP
2023-01-20T14:30:00Z,505.4,0,0,0,356,3.25,7.59,19.5,0.859,85.32,4.1,-1.3,0,21.8,0.32,6,5,445,100,8019,85.2,23,0,0,TVP
2023-01-20T14:45:00Z,340.9,0,0,0,358,3.13,8.55,18.9,0.882,85.32,3.9,-1.4,0,21.1,0.26,0,0,445,100,8020,85.19,22.2,0,0,TVP
2023-01-20T15:00:00Z,384.5,0,0,0,355,3.56,9.82,18.6,0.881,85.31,3.9,-1.1,0,20.6,0.26,0,0,445,100,8022,85.18,21.7,0,0,TVP
2023-01-20T15:15:00Z,160,0,0,0,358,2.22,5.42,18.5,0.88,85.33,4,-1.3,0,20.2,0.26,3,2,480,100,8023,85.2,21.3,0,0,TVP
2023-01-20T15:30:00Z,112.9,0,0,0,358,2.39,6.79,17.8,0.898,85.33,4,-1.3,0,19.3,0.21,15,15,493,100,8023,85.2,20.2,0,0,TVP
2023-01-20T15:45:00Z,121.3,0,0,0,355,2.34,6.81,17.7,0.899,85.32,3.9,-1.3,0,18.6,0.2,7,4,447,100,8022,85.19,19.4,0,0,TVP
2023-01-20T16:00:00Z,28.9,0,0,0,353,2.23,5.8,17.3,0.933,85.34,3.8,-1.3,0,18,0.13,13,12,461,100,8021,85.2,18.8,0,0,TVP
2023-01-20T16:15:00Z,56.3,0,0,0,2,2.13,7.2,17.2,0.925,85.33,3.9,-1.3,0,17.6,0.15,15,0,452,100,8020,85.2,18.3,0,0,TVP
2023-01-20T16:30:00Z,46.3,0,0,0,359,2.33,5.89,17.2,0.924,85.33,3.9,-1.3,0,17.5,0.15,6,0,448,100,8019,85.19,18,0,0,TVP
2023-01-20T16:45:00Z,68,0,0,0,10,2.47,5.16,17.1,0.919,85.32,3.7,-1.3,0,17.4,0.16,0,0,447,100,8018,85.18,17.9,0,0,TVP
2023-01-20T17:00:00Z,43.9,0,0,0,7,3.15,7.18,16.8,0.91,85.3,3.9,-1.5,0,17.2,0.17,0,0,447,100,8018,85.17,17.7,0,0,TVP
2023-01-20T17:15:00Z,35.4,0,0,0,7,3.03,7.62,16.6,0.907,85.31,3.9,-0.9,0,16.9,0.18,0,0,447,100,8018,85.18,17.4,0,0,TVP
2023-01-20T17:30:00Z,24,0,0,0,359,3.89,10.03,16.4,0.91,85.32,3.8,-1.3,0,16.7,0.17,0,0,448,100,8016,85.19,17.1,0,0,TVP
2023-01-20T17:45:00Z,2.9,0,0,0,359,4.37,8.42,16.2,0.908,85.32,3.8,-1.2,0,16.4,0.17,0,0,448,100,8014,85.19,16.8,0,0,TVP
2023-01-20T18:00:00Z,0.1,0,0,0,2,4.57,8.59,16.1,0.905,85.33,3.6,-1.1,0,16,0.17,0,0,448,100,8014,85.2,16.4,0,0,TVP
2023-01-20T18:15:00Z,0,0,0,0,2,3.88,8.68,15.9,0.908,85.37,3.8,-1.4,0,15.8,0.17,0,0,448,100,8014,85.24,16.2,0,0,TVP
2023-01-20T18:30:00Z,0,0,0,0,5,2.86,7.68,16,0.906,85.39,3.7,-1.3,0,15.8,0.17,4,1,461,100,8014,85.27,16.2,0,0,TVP
2023-01-20T18:45:00Z,0,0,0,0,355,2.65,5.3,16,0.909,85.41,3.8,-1.3,0,15.8,0.17,15,3,536,100,8011,85.28,16.1,0,0,TVP
2023-01-20T19:00:00Z,0,0.187,0,0,358,2.14,5.2,15.9,0.932,85.42,3.8,-1.1,2,15.8,0.12,15,15,893,100,8012,85.29,16.1,0,0,TVP
2023-01-20T19:15:00Z,0,0.102,0,0,16,1.9,5.07,15.8,0.941,85.43,3.9,-1.3,1,15.7,0.11,15,15,802,100,8012,85.3,16,0.2,12,TVP
2023-01-20T19:30:00Z,0,0.034,0,0,5,2.62,4.82,15.7,0.94,85.43,3.8,-1.3,1,15.6,0.11,15,15,773,100,8011,85.3,15.8,0,0,TVP
2023-01-20T19:45:00Z,0,0.034,0,0,6,2.6,5.77,15.6,0.941,85.44,3.8,-1.2,1,15.4,0.11,15,15,836,100,8010,85.3,15.7,0,0,TVP
2023-01-20T20:00:00Z,0,0.017,0,0,7,2.92,5.24,15.6,0.944,85.44,3.8,-1.3,1,15.4,0.1,15,15,792,100,8012,85.31,15.6,0,0,TVP
2023-01-20T20:15:00Z,0,0.017,0,0,3,3.08,6.14,15.6,0.948,85.45,3.8,-1.2,1,15.4,0.09,15,15,923,100,8008,85.32,15.6,0,0,TVP
2023-01-20T20:30:00Z,0,0.017,0,0,5,3.98,7.2,15.5,0.946,85.44,3.8,-1.5,1,15.3,0.1,15,15,745,100,8009,85.31,15.5,0,0,TVP
2023-01-20T20:45:00Z,0,0,0,0,8,3.48,6.93,15.4,0.942,85.45,3.8,-1.4,0,15.2,0.1,15,15,775,100,8007,85.32,15.4,0,0,TVP
2023-01-20T21:00:00Z,0,0.085,0,0,4,3.82,8.28,15.3,0.954,85.45,3.6,-1.4,1,15.2,0.08,15,15,973,100,8007,85.32,15.4,0,0,TVP
2023-01-20T21:15:00Z,0,0.085,0,0,4,4.44,9.04,15.4,0.958,85.44,3.9,-1.1,1,15.2,0.07,15,15,947,100,8007,85.3,15.4,0.2,12,TVP
2023-01-20T21:30:00Z,0,0.17,0,0,5,4.78,8.4,15.2,0.972,85.4,3.8,-1.4,2,15.2,0.05,15,15,971,100,8004,85.28,15.4,0.2,12,TVP
2023-01-20T21:45:00Z,0,0.017,0,0,6,6.1,11.48,15,0.978,85.37,3.9,-0.5,1,15,0.04,15,15,932,100,8005,85.24,15.3,0,0,TVP
2023-01-20T22:00:00Z,0,0,0,0,1,5.65,11.1,15,0.974,85.37,4.3,-1.4,0,14.9,0.04,15,15,940,100,8005,85.24,15.2,0.2,12,TVP
2023-01-20T22:15:00Z,0,0.034,0,0,3,6.13,11.59,14.9,0.978,85.34,2.9,-2,1,14.9,0.04,15,15,886,100,8004,85.21,15.2,0,0,TVP
2023-01-20T22:30:00Z,0,0,0,0,1,6.46,12.62,14.9,0.982,85.33,3.8,-0.8,0,14.9,0.03,15,15,951,100,8004,85.19,15.2,0,0,TVP
2023-01-20T22:45:00Z,0,0.051,0,0,0,6.05,10.05,15,0.98,85.32,4,-1.1,1,14.9,0.03,15,15,1039,100,8003,85.19,15.2,0.2,12,TVP
2023-01-20T23:00:00Z,0,0.204,0,0,355,5.59,12.02,15.2,0.977,85.34,3.7,-1.3,2,15,0.04,15,15,977,100,8001,85.21,15.3,0.2,12,TVP
2023-01-20T23:15:00Z,0,0.017,0,0,0,5.85,12.91,15.1,0.992,85.34,3.6,-0.9,1,15.1,0.01,15,15,925,100,8003,85.21,15.4,0,0,TVP
2023-01-20T23:30:00Z,0,0,0,0,5,4.99,10.07,15,0.99,85.32,3.9,-0.8,0,15,0.02,15,15,953,100,8000,85.2,15.3,0.2,12,TVP
2023-01-20T23:45:00Z,0,0.017,0,0,358,5.77,12.59,14.8,0.995,85.3,4.8,-1.4,1,14.9,0.01,15,15,987,100,8001,85.17,15.3,0,0,TVP
2023-01-21T00:00:00Z,0,0.017,0,0,1,5.16,9.86,14.8,0.994,85.29,3.5,-1.3,1,14.8,0.01,15,15,928,100,7998,85.17,15.2,0,0,TVP
2023-01-21T00:15:00Z,0,0.017,0,0,358,5.62,14.74,14.8,0.995,85.29,4.2,-1.2,1,14.8,0.01,15,15,912,100,7973,85.16,15.4,0,0,TVP
2023-01-21T00:30:00Z,0,0.034,0,0,0,5.94,11.79,14.7,0.975,85.27,2.9,-0.8,1,14.7,0.04,15,15,992,100,7984,85.15,15.3,0,0,TVP
2023-01-21T00:45:00Z,0,0,0,0,357,6.59,13.8,14.6,0.998,85.25,3.9,-1,0,14.7,0,15,15,937,100,7985,85.13,15.1,0.2,12,TVP
2023-01-21T01:00:00Z,0,0,0,0,358,6,11.59,14.6,0.995,85.25,3.8,-1.5,0,14.6,0.01,15,15,954,100,7985,85.13,15,0,0,TVP
