z6-15996,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 3,Port 3,Port 4,Port 5,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 2593,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ECRN-100,ECRN-100,Unrecognized,Unrecognized,Unrecognized,Battery,Battery,Barometer,Barometer
Timestamp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, mm Precipitation, mm/h Max Precip Rate, Sensor Output, Sensor Output, Sensor Output,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
9/18/2024 23:45,15,15,610,0.0,0.000,0,0,149,1.03,1.40,18.4,0.985,85.98,1.5,0.2,0.0,18.0,0.0,0.0,0,0,0,100,8121,85.82,17.9
9/19/2024 0:00,15,15,617,0.0,0.000,0,0,154,0.94,1.32,18.4,0.980,85.98,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8121,85.82,17.7
9/19/2024 0:15,15,15,620,0.0,0.017,0,0,131,1.17,1.97,18.2,0.982,85.96,1.5,0.2,1.0,17.8,0.0,0.0,0,0,0,100,8099,85.80,17.7
9/19/2024 0:30,15,15,623,0.0,0.000,0,0,107,0.61,1.05,18.1,0.957,85.95,1.5,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8107,85.79,17.6
9/19/2024 0:45,15,15,627,0.0,0.017,0,0,150,0.93,1.56,17.9,0.986,85.93,1.5,0.2,1.0,17.4,0.0,0.0,0,0,0,100,8105,85.77,17.3
9/19/2024 1:00,15,15,622,0.0,0.000,0,0,128,1.24,1.89,17.9,0.975,85.92,1.5,0.2,0.0,17.3,0.0,0.0,0,0,0,100,8107,85.76,17.2
9/19/2024 1:15,15,15,609,0.0,0.000,0,0,159,1.35,1.96,18.0,0.971,85.91,1.5,0.2,0.0,17.3,0.0,0.0,0,0,0,100,8106,85.75,17.2
9/19/2024 1:30,15,15,617,0.0,0.017,0,0,174,0.62,1.89,17.7,0.982,85.89,1.5,0.2,1.0,17.3,0.0,0.0,0,0,0,100,8102,85.73,17.1
9/19/2024 1:45,15,15,625,0.0,0.000,0,0,149,0.75,1.19,17.7,0.979,85.87,1.5,0.3,0.0,17.2,0.0,0.0,0,0,0,100,8102,85.71,17.0
9/19/2024 2:00,15,15,632,0.0,0.000,0,0,140,0.99,1.49,17.9,0.969,85.85,1.5,0.3,0.0,17.2,0.0,0.0,0,0,0,100,8101,85.69,16.9
9/19/2024 2:15,15,15,637,0.0,0.017,0,0,154,1.00,2.17,17.6,0.982,85.83,1.4,0.2,1.0,17.1,0.0,0.0,0,0,0,100,8099,85.67,16.9
9/19/2024 2:30,15,15,627,0.0,0.000,0,0,136,0.61,1.22,17.8,0.964,85.81,1.5,0.2,0.0,17.1,0.0,0.0,0,0,0,100,8099,85.65,16.7
9/19/2024 2:45,15,15,619,0.0,0.017,0,0,162,0.54,1.31,17.6,0.978,85.80,1.5,0.3,1.0,17.0,0.0,0.0,0,0,0,100,8099,85.64,16.8
9/19/2024 3:00,15,15,614,0.0,0.000,0,0,162,0.82,2.09,17.8,0.976,85.81,1.5,0.2,0.0,17.2,0.0,0.0,0,0,0,100,8099,85.65,17.0
9/19/2024 3:15,15,15,613,0.0,0.000,0,0,166,0.76,1.30,17.9,0.985,85.83,1.5,0.2,0.0,17.5,0.0,0.0,0,0,0,100,8096,85.67,17.3
9/19/2024 3:30,15,15,605,0.0,0.000,0,0,154,1.19,1.64,18.1,0.983,85.84,1.6,0.2,0.0,17.7,0.0,0.0,0,0,0,100,8097,85.68,17.5
9/19/2024 3:45,15,15,611,0.0,0.000,0,0,165,0.79,1.46,18.1,0.989,85.82,1.5,0.2,0.0,17.8,0.0,0.0,0,0,0,100,8099,85.66,17.6
9/19/2024 4:00,15,15,606,0.0,0.000,0,0,149,0.85,1.49,18.0,0.991,85.82,1.6,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8095,85.67,17.5
9/19/2024 4:15,15,15,609,0.0,0.000,0,0,164,0.71,1.48,17.9,0.984,85.83,1.6,0.2,0.0,17.5,0.0,0.0,0,0,0,100,8096,85.68,17.3
9/19/2024 4:30,15,15,619,0.0,0.017,0,0,164,0.70,1.18,17.9,0.977,85.87,1.6,0.2,1.0,17.4,0.2,12.0,0,0,0,100,8095,85.71,17.3
9/19/2024 4:45,15,15,622,0.0,0.000,0,0,148,1.19,1.90,18.0,0.974,85.90,1.5,0.2,0.0,17.5,0.0,0.0,0,0,0,100,8094,85.75,17.2
9/19/2024 5:00,15,15,603,0.0,0.000,0,0,149,1.70,2.90,18.0,0.973,85.91,1.5,0.3,0.0,17.4,0.0,0.0,0,0,0,100,8091,85.75,17.2
9/19/2024 5:15,15,15,585,0.0,0.000,0,0,164,1.93,2.64,18.3,0.966,85.90,1.5,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8091,85.74,17.5
9/19/2024 5:30,15,15,579,0.0,0.000,0,0,148,1.41,2.11,18.3,0.978,85.90,1.5,0.2,0.0,17.8,0.0,0.0,0,0,0,100,8089,85.74,17.7
9/19/2024 5:45,15,15,578,3.9,0.000,0,0,153,0.91,1.41,18.2,0.989,85.90,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8089,85.74,17.7
9/19/2024 6:00,15,15,584,18.9,0.000,0,0,160,0.65,0.81,18.1,0.998,85.91,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8093,85.75,17.8
9/19/2024 6:15,15,15,575,21.3,0.000,1,20,153,0.91,1.42,18.2,0.992,85.93,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8084,85.78,17.8
9/19/2024 6:30,15,15,560,25.7,0.000,0,0,154,1.34,1.94,18.5,0.985,85.95,1.5,0.2,0.0,18.0,0.0,0.0,0,0,0,100,8085,85.80,18.1
9/19/2024 6:45,15,15,551,41.7,0.000,0,0,153,1.41,1.95,18.6,0.990,85.97,1.5,0.2,0.0,18.3,0.0,0.0,0,0,0,100,8088,85.81,18.3
9/19/2024 7:00,15,15,540,56.3,0.000,0,0,149,1.19,1.47,18.9,0.988,85.99,1.5,0.2,0.0,18.5,0.0,0.0,0,0,0,100,8086,85.84,18.5
9/19/2024 7:15,15,15,541,64.3,0.000,0,0,167,0.77,1.43,19.0,0.997,85.99,1.6,0.2,0.0,18.8,0.0,0.0,0,0,0,100,8085,85.84,18.8
9/19/2024 7:30,15,15,541,60.4,0.000,0,0,159,0.65,1.08,19.0,1.000,86.01,1.5,0.2,0.0,19.2,0.0,0.0,0,0,0,100,8079,85.85,19.2
9/19/2024 7:45,15,15,509,160.1,0.000,0,0,174,0.93,1.87,19.1,1.003,86.00,1.6,0.2,0.0,19.5,0.0,0.0,0,0,0,100,8086,85.85,19.4
9/19/2024 8:00,15,8,457,322.8,0.000,0,0,179,0.91,2.24,19.6,1.001,85.97,1.5,0.2,0.0,20.7,0.0,0.0,0,0,0,100,8097,85.82,20.3
9/19/2024 8:15,15,0,456,369.0,0.000,0,0,167,1.37,4.06,20.3,1.006,85.97,1.6,0.3,0.0,22.0,0.0,0.0,0,0,0,100,8108,85.83,21.8
9/19/2024 8:30,15,0,455,370.3,0.000,0,0,199,1.21,2.92,20.5,0.999,85.99,1.6,0.2,0.0,22.6,0.0,0.0,0,0,0,100,8113,85.84,22.9
9/19/2024 8:45,15,0,453,442.1,0.000,0,0,209,1.03,2.55,20.8,1.001,86.00,1.6,0.2,0.0,23.1,0.0,0.0,0,0,0,100,8127,85.86,23.9
9/19/2024 9:00,15,0,454,425.9,0.000,0,0,190,0.99,3.97,21.3,0.997,86.00,1.6,0.2,0.0,24.0,0.0,0.0,0,0,0,100,8131,85.86,25.2
9/19/2024 9:15,15,0,455,354.9,0.000,0,0,184,1.04,3.44,21.2,0.997,86.01,1.5,0.2,0.0,24.1,0.0,0.0,0,0,0,100,8134,85.86,25.7
9/19/2024 9:30,15,0,453,589.8,0.000,0,0,210,1.12,3.83,21.6,1.003,86.01,1.5,0.2,0.0,24.2,0.0,0.0,0,0,0,100,8150,85.86,25.7
9/19/2024 9:45,15,0,451,600.8,0.000,0,0,202,1.01,3.34,22.2,1.000,86.01,1.5,0.1,0.0,25.2,0.0,0.0,0,0,0,100,8161,85.87,26.7
9/19/2024 10:00,14,0,451,764.4,0.000,0,0,256,1.32,3.44,22.5,0.993,86.00,1.6,0.2,0.0,26.1,0.0,0.0,0,0,0,100,8173,85.85,27.5
9/19/2024 10:15,11,0,450,840.6,0.000,0,0,243,1.18,3.67,23.0,0.997,85.99,1.6,0.1,0.0,26.8,0.0,0.0,0,0,0,100,8190,85.84,28.2
9/19/2024 10:30,10,0,451,621.3,0.000,0,0,215,1.31,3.51,23.0,1.000,85.99,1.6,0.2,0.0,27.2,0.0,0.0,0,0,0,100,8196,85.84,28.9
9/19/2024 10:45,15,0,452,513.2,0.000,0,0,216,1.10,3.82,22.4,0.994,86.00,1.7,0.2,0.0,26.4,0.0,0.0,0,0,0,100,8196,85.85,28.3
9/19/2024 11:00,15,0,452,483.6,0.000,0,0,184,1.05,2.57,22.7,1.003,85.99,1.6,0.2,0.0,26.3,0.0,0.0,0,0,0,100,8197,85.83,28.2
9/19/2024 11:15,9,0,450,684.5,0.000,0,0,181,1.15,3.03,23.3,0.999,85.97,1.5,0.2,0.0,26.8,0.0,0.0,0,0,0,100,8199,85.81,28.5
9/19/2024 11:30,15,0,453,299.8,0.000,0,0,190,1.15,3.26,22.2,1.006,85.96,1.6,0.2,0.0,26.1,0.0,0.0,0,0,0,100,8199,85.80,28.0
9/19/2024 11:45,15,0,452,481.0,0.000,0,0,189,1.37,2.65,22.6,0.999,85.92,1.6,0.1,0.0,25.8,0.0,0.0,0,0,0,100,8201,85.76,27.5
9/19/2024 12:00,15,0,453,340.0,0.000,0,0,169,1.28,2.62,22.1,1.003,85.91,1.6,0.1,0.0,25.5,0.0,0.0,0,0,0,100,8199,85.75,27.2
9/19/2024 12:15,15,0,451,532.3,0.000,0,0,155,0.85,2.34,22.3,0.998,85.89,1.5,0.1,0.0,25.3,0.0,0.0,0,0,0,100,8199,85.74,27.1
9/19/2024 12:30,11,0,452,479.8,0.000,0,0,159,1.38,2.91,22.9,0.996,85.89,1.6,0.2,0.0,25.8,0.0,0.0,0,0,0,100,8200,85.73,27.6
9/19/2024 12:45,15,0,453,193.6,0.000,0,0,181,1.11,2.96,22.5,0.996,85.89,1.5,0.2,0.0,25.4,0.0,0.0,0,0,0,100,8198,85.72,26.8
9/19/2024 13:00,15,0,453,311.5,0.000,0,0,256,0.68,2.00,21.8,1.005,85.85,1.6,0.2,0.0,24.8,0.0,0.0,0,0,0,100,8192,85.69,26.1
9/19/2024 13:15,15,0,453,282.0,0.000,0,0,189,0.58,1.69,22.0,1.002,85.82,1.6,0.2,0.0,24.6,0.0,0.0,0,0,0,100,8194,85.66,26.1
9/19/2024 13:30,15,0,451,424.2,0.000,0,0,189,0.70,1.85,22.7,1.000,85.80,1.6,0.2,0.0,25.1,0.0,0.0,0,0,0,100,8197,85.64,26.6
9/19/2024 13:45,6,0,450,628.4,0.000,0,0,259,0.81,1.80,23.0,1.010,85.76,1.6,0.2,0.0,26.4,0.0,0.0,0,0,0,100,8200,85.61,28.3
9/19/2024 14:00,15,0,451,407.3,0.000,1,37,212,0.78,2.37,22.8,0.999,85.75,1.6,0.1,0.0,26.5,0.0,0.0,0,0,0,100,8203,85.59,28.1
9/19/2024 14:15,11,0,451,531.6,0.000,9,12,214,0.92,2.10,23.6,0.998,85.71,1.6,0.2,0.0,26.9,0.0,0.0,0,0,0,100,8204,85.56,28.6
9/19/2024 14:30,15,0,455,111.5,0.000,5,10,227,0.65,1.46,22.3,0.998,85.74,1.5,0.1,0.0,26.1,0.0,0.0,0,0,0,100,8199,85.57,27.6
9/19/2024 14:45,15,0,457,53.0,0.000,12,9,181,0.57,1.40,21.9,0.999,85.75,1.5,0.2,0.0,24.2,0.0,0.0,0,0,0,100,8193,85.58,25.6
9/19/2024 15:00,15,0,458,51.7,0.000,12,7,176,0.86,1.65,21.5,1.001,85.74,1.5,0.2,0.0,23.0,0.0,0.0,0,0,0,100,8187,85.56,24.4
9/19/2024 15:15,15,4,476,68.6,0.000,10,11,195,0.53,1.12,21.2,0.999,85.76,1.6,0.1,0.0,22.3,0.0,0.0,0,0,0,100,8183,85.58,23.5
9/19/2024 15:30,15,15,625,60.0,0.000,3,8,173,0.77,1.76,21.2,1.002,85.75,1.5,0.2,0.0,22.0,0.0,0.0,0,0,0,100,8181,85.58,23.0
9/19/2024 15:45,15,15,653,109.2,0.119,5,18,173,1.07,2.07,21.1,1.000,85.74,1.5,0.2,1.0,21.8,0.0,0.0,0,0,0,100,8178,85.57,22.5
9/19/2024 16:00,15,15,617,83.7,0.034,3,17,174,0.83,2.19,20.9,1.003,85.74,1.5,0.2,1.0,21.6,0.0,0.0,0,0,0,100,8175,85.57,22.2
9/19/2024 16:15,15,15,596,50.5,0.000,1,17,173,0.69,2.35,20.7,1.001,85.74,1.6,0.2,0.0,21.3,0.0,0.0,0,0,0,100,8172,85.57,21.7
9/19/2024 16:30,15,15,632,34.1,0.119,0,0,167,0.55,1.16,20.6,0.999,85.73,1.5,0.2,1.0,20.9,0.0,0.0,0,0,0,100,8172,85.56,21.4
9/19/2024 16:45,15,15,618,31.2,0.017,0,0,166,0.52,1.36,20.1,1.001,85.70,1.5,0.2,1.0,20.5,0.0,0.0,0,0,0,100,8171,85.54,20.9
9/19/2024 17:00,15,15,604,21.7,0.017,0,0,185,0.46,1.16,19.8,1.000,85.72,1.5,0.1,1.0,20.1,0.0,0.0,0,0,0,100,8165,85.56,20.4
9/19/2024 17:15,15,15,590,4.2,0.000,0,0,193,0.47,1.26,19.6,0.998,85.75,1.5,0.2,0.0,19.7,0.0,0.0,0,0,0,100,8163,85.58,20.0
9/19/2024 17:30,15,15,586,1.5,0.000,1,27,170,0.57,1.41,19.6,0.999,85.78,1.5,0.2,0.0,19.5,0.0,0.0,0,0,0,100,8160,85.61,19.8
9/19/2024 17:45,15,15,584,0.0,0.000,0,0,155,0.55,1.15,27.1,0.639,85.81,1.5,0.3,0.0,19.5,0.0,0.0,0,0,0,100,8163,85.64,19.7
9/19/2024 18:00,15,15,591,0.0,0.000,2,8,359,0.51,0.96,23.9,0.775,85.85,1.5,0.2,0.0,19.7,0.0,0.0,0,0,0,100,8159,85.68,19.5
9/19/2024 18:15,15,15,665,0.0,0.085,0,0,24,0.32,0.62,20.1,0.983,85.84,1.5,0.2,1.0,19.9,0.0,0.0,0,0,0,100,8157,85.68,19.4
9/19/2024 18:30,15,15,653,0.0,0.085,0,0,#N/A,#N/A,#N/A,21.6,0.906,85.84,1.4,0.2,1.0,19.8,0.0,0.0,0,0,0,100,8156,85.69,19.2
9/19/2024 18:45,15,15,663,0.0,0.136,0,0,#N/A,#N/A,#N/A,22.4,0.877,85.87,1.5,0.2,2.0,20.1,0.0,0.0,0,0,0,100,8153,85.72,19.1
9/19/2024 19:00,15,15,670,0.0,0.391,0,0,11,0.20,0.20,21.5,0.924,85.90,1.5,0.2,4.1,20.0,0.0,0.0,0,0,0,100,8152,85.74,19.0
9/19/2024 19:15,15,15,701,0.0,0.272,0,0,7,1.71,2.18,20.6,0.968,85.90,1.5,0.2,2.0,19.9,0.0,0.0,0,0,0,100,8150,85.74,18.9
9/19/2024 19:30,15,15,735,0.0,0.221,0,0,358,1.54,2.37,19.4,0.998,85.90,1.5,0.2,2.0,19.6,0.0,0.0,0,0,0,100,8148,85.74,18.6
9/19/2024 19:45,15,15,705,0.0,0.170,0,0,356,0.80,1.44,19.1,0.998,85.89,1.5,0.2,1.0,19.5,0.0,0.0,0,0,0,100,8146,85.73,18.5
9/19/2024 20:00,15,15,702,0.0,0.068,0,0,359,0.79,1.65,19.0,0.995,85.88,1.5,0.3,1.0,19.3,0.0,0.0,0,0,0,100,8146,85.73,18.3
9/19/2024 20:15,15,15,674,0.0,0.034,0,0,279,0.78,1.41,21.2,0.873,85.91,1.5,0.2,1.0,18.9,0.0,0.0,0,0,0,100,8145,85.75,18.1
9/19/2024 20:30,15,15,629,0.0,0.017,0,0,#N/A,#N/A,#N/A,22.6,0.792,85.94,1.5,0.2,1.0,18.7,0.0,0.0,0,0,0,100,8145,85.79,18.0
9/19/2024 20:45,15,15,612,0.0,0.000,0,0,#N/A,#N/A,#N/A,22.0,0.826,85.97,1.5,0.2,0.0,18.7,0.0,0.0,0,0,0,100,8143,85.81,17.9
9/19/2024 21:00,15,15,614,0.0,0.034,0,0,#N/A,#N/A,#N/A,21.5,0.850,85.98,1.5,0.2,1.0,18.7,0.0,0.0,0,0,0,100,8142,85.83,17.8
9/19/2024 21:15,15,15,646,0.0,0.034,0,0,#N/A,#N/A,#N/A,21.7,0.836,86.00,1.6,0.2,1.0,18.6,0.0,0.0,0,0,0,100,8140,85.84,17.7
9/19/2024 21:30,15,15,664,0.0,0.068,0,0,#N/A,#N/A,#N/A,21.5,0.843,86.00,1.5,0.2,1.0,18.6,0.0,0.0,0,0,0,100,8137,85.84,17.7
9/19/2024 21:45,15,15,632,0.0,0.051,0,0,#N/A,#N/A,#N/A,21.2,0.857,86.00,1.5,0.2,1.0,18.5,0.0,0.0,0,0,0,100,8136,85.84,17.6
9/19/2024 22:00,15,15,639,0.0,0.034,0,0,#N/A,#N/A,#N/A,21.4,0.841,85.99,1.5,0.2,1.0,18.5,0.0,0.0,0,0,0,100,8137,85.83,17.5
9/19/2024 22:15,15,15,633,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.5,0.839,85.97,1.4,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8135,85.81,17.4
9/19/2024 22:30,15,15,606,0.0,0.000,0,0,122,0.78,1.64,20.7,0.879,85.95,1.5,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8132,85.78,17.3
9/19/2024 22:45,15,15,579,0.0,0.000,0,0,69,0.86,1.62,18.8,0.973,85.93,1.5,0.2,0.0,18.2,0.0,0.0,0,0,0,100,8132,85.77,17.3
9/19/2024 23:00,15,15,558,0.0,0.000,0,0,14,1.11,1.91,18.6,0.998,85.91,1.5,0.2,0.0,18.5,0.0,0.0,0,0,0,100,8130,85.75,17.3
9/19/2024 23:15,15,15,559,0.0,0.000,0,0,17,0.89,1.27,18.8,0.991,85.90,1.5,0.2,0.0,18.5,0.0,0.0,0,0,0,100,8127,85.75,17.3
9/19/2024 23:30,15,15,562,0.0,0.000,0,0,22,0.83,1.10,18.9,0.988,85.90,1.5,0.3,0.0,18.6,0.0,0.0,0,0,0,100,8130,85.74,17.3
9/19/2024 23:45,15,15,566,0.0,0.000,0,0,18,0.94,1.57,18.6,0.997,85.88,1.5,0.2,0.0,18.6,0.0,0.0,0,0,0,100,8127,85.73,17.3
9/20/2024 0:00,15,15,567,0.0,0.000,0,0,17,0.91,2.46,18.8,0.988,85.90,1.5,0.3,0.0,18.7,0.0,0.0,0,0,0,100,8126,85.75,17.3
9/20/2024 0:15,15,15,564,0.0,0.000,0,0,14,1.38,2.16,21.7,0.821,85.92,1.5,0.2,0.0,18.3,0.0,0.0,0,0,0,100,8108,85.77,17.7
9/20/2024 0:30,15,15,554,0.0,0.000,0,0,69,1.98,1.98,21.1,0.830,85.93,1.6,0.1,0.0,18.3,0.0,0.0,0,0,0,100,8114,85.77,17.8
9/20/2024 0:45,15,15,553,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.0,0.860,85.91,1.6,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8111,85.75,17.9
9/20/2024 1:00,15,15,560,0.0,0.000,0,0,128,1.68,1.68,22.1,0.806,85.88,1.5,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8112,85.72,17.8
9/20/2024 1:15,15,15,558,0.0,0.000,0,0,1,2.32,2.32,21.2,0.850,85.86,1.6,0.3,0.0,18.4,0.0,0.0,0,0,0,100,8108,85.70,17.7
9/20/2024 1:30,15,15,549,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.5,0.832,85.84,1.5,0.3,0.0,18.4,0.0,0.0,0,0,0,100,8108,85.68,17.7
9/20/2024 1:45,15,15,550,0.0,0.000,0,0,153,0.93,2.44,21.3,0.846,85.82,1.6,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8107,85.66,17.8
9/20/2024 2:00,15,15,556,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.7,0.817,85.82,1.5,0.2,0.0,18.2,0.0,0.0,0,0,0,100,8108,85.66,17.7
9/20/2024 2:15,15,15,554,0.0,0.000,0,0,#N/A,#N/A,#N/A,22.1,0.796,85.82,1.6,0.2,0.0,18.2,0.0,0.0,0,0,0,100,8103,85.66,17.7
9/20/2024 2:30,15,15,551,0.0,0.000,0,0,#N/A,#N/A,#N/A,22.2,0.790,85.81,1.6,0.3,0.0,18.2,0.0,0.0,0,0,0,100,8109,85.65,17.7
9/20/2024 2:45,15,15,542,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.9,0.805,85.81,1.5,0.2,0.0,18.2,0.0,0.0,0,0,0,100,8105,85.65,17.8
9/20/2024 3:00,15,15,541,0.0,0.017,0,0,#N/A,#N/A,#N/A,22.0,0.800,85.81,1.5,0.2,1.0,18.2,0.0,0.0,0,0,0,100,8105,85.64,17.8
9/20/2024 3:15,15,15,529,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.0,0.851,85.79,1.6,0.2,0.0,18.2,0.0,0.0,0,0,0,100,8106,85.63,17.8
9/20/2024 3:30,15,15,510,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.0,0.846,85.78,1.5,0.1,0.0,18.1,0.0,0.0,0,0,0,100,8102,85.62,17.8
9/20/2024 3:45,15,15,502,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.7,0.806,85.78,1.5,0.2,0.0,18.0,0.0,0.0,0,0,0,100,8099,85.62,17.7
9/20/2024 4:00,15,15,499,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.7,0.803,85.79,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8102,85.63,17.5
9/20/2024 4:15,15,15,511,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.3,0.819,85.79,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8099,85.63,17.4
9/20/2024 4:30,15,15,521,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.0,0.831,85.79,1.6,0.2,0.0,17.8,0.0,0.0,0,0,0,100,8099,85.63,17.2
9/20/2024 4:45,15,15,515,0.0,0.000,0,0,#N/A,#N/A,#N/A,21.1,0.818,85.78,1.5,0.2,0.0,17.7,0.0,0.0,0,0,0,100,8098,85.62,17.1
9/20/2024 5:00,15,15,505,0.0,0.000,0,0,#N/A,#N/A,#N/A,20.6,0.837,85.78,1.5,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8097,85.62,16.9
9/20/2024 5:15,15,15,487,0.0,0.000,0,0,#N/A,#N/A,#N/A,20.4,0.845,85.78,1.5,0.2,0.0,17.5,0.0,0.0,0,0,0,100,8097,85.63,16.8
9/20/2024 5:30,15,15,493,0.1,0.017,0,0,233,0.39,1.38,17.8,0.984,85.79,1.5,0.2,1.0,17.4,0.2,12.0,0,0,0,100,8095,85.63,16.8
9/20/2024 5:45,15,15,496,5.0,0.000,0,0,204,0.48,1.76,17.6,0.989,85.79,1.5,0.2,0.0,17.2,0.0,0.0,0,0,0,100,8094,85.63,16.8
9/20/2024 6:00,15,15,496,17.5,0.000,0,0,162,0.41,0.99,17.6,0.992,85.79,1.5,0.3,0.0,17.3,0.0,0.0,0,0,0,100,8094,85.63,17.0
9/20/2024 6:15,15,15,491,37.4,0.000,0,0,168,0.60,1.53,17.7,0.996,85.80,1.5,0.2,0.0,17.4,0.0,0.0,0,0,0,100,8093,85.65,17.2
9/20/2024 6:30,15,15,478,57.0,0.000,0,0,174,0.62,1.20,17.9,0.997,85.82,1.5,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8090,85.66,17.5
9/20/2024 6:45,15,15,462,81.2,0.000,0,0,180,0.40,1.03,18.0,0.998,85.83,1.5,0.2,0.0,18.0,0.0,0.0,0,0,0,100,8092,85.67,17.9
9/20/2024 7:00,15,10,459,110.0,0.000,0,0,172,0.50,0.97,18.2,0.998,85.84,1.5,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8093,85.68,18.3
9/20/2024 7:15,15,0,458,159.9,0.000,0,0,171,0.90,1.71,18.6,1.001,85.85,1.5,0.2,0.0,19.0,0.0,0.0,0,0,0,100,8094,85.69,19.0
9/20/2024 7:30,15,0,456,220.2,0.000,0,0,170,0.58,1.43,18.9,1.003,85.85,1.6,0.3,0.0,19.7,0.0,0.0,0,0,0,100,8099,85.70,19.8
9/20/2024 7:45,15,0,454,328.0,0.000,0,0,184,0.59,1.50,19.4,0.997,85.85,1.5,0.1,0.0,21.0,0.0,0.0,0,0,0,100,8110,85.71,21.2
9/20/2024 8:00,15,0,453,388.3,0.000,0,0,193,0.68,1.47,20.0,1.001,85.86,1.5,0.2,0.0,22.6,0.0,0.0,0,0,0,100,8119,85.72,23.0
9/20/2024 8:15,15,0,454,395.3,0.000,0,0,196,0.83,1.74,20.7,1.002,85.87,1.6,0.1,0.0,23.7,0.0,0.0,0,0,0,100,8127,85.72,24.5
9/20/2024 8:30,15,0,451,597.7,0.000,0,0,168,0.76,1.75,21.9,0.995,85.87,1.6,0.1,0.0,25.1,0.0,0.0,0,0,0,100,8146,85.72,26.2
9/20/2024 8:45,15,0,451,529.1,0.000,0,0,245,0.76,2.38,21.8,0.995,85.86,1.6,0.2,0.0,26.0,0.0,0.0,0,0,0,100,8156,85.72,27.4
9/20/2024 9:00,12,0,450,630.6,0.000,0,0,201,0.93,2.31,22.5,0.987,85.88,1.6,0.2,0.0,26.7,0.0,0.0,0,0,0,100,8167,85.74,28.1
9/20/2024 9:15,15,0,453,293.3,0.000,0,0,239,0.61,1.54,21.6,1.001,85.91,1.6,0.1,0.0,26.6,0.0,0.0,0,0,0,100,8165,85.76,28.8
9/20/2024 9:30,15,0,455,239.0,0.000,0,0,297,0.68,2.66,21.1,0.999,85.93,1.5,0.2,0.0,25.2,0.0,0.0,0,0,0,100,8161,85.77,27.6
9/20/2024 9:45,15,0,456,147.7,0.000,0,0,237,0.68,2.21,20.6,1.003,85.94,1.6,0.2,0.0,23.6,0.0,0.0,0,0,0,100,8157,85.77,25.8
9/20/2024 10:00,15,0,455,182.9,0.000,0,0,205,0.58,1.56,20.5,0.998,85.94,1.5,0.2,0.0,22.5,0.0,0.0,0,0,0,100,8156,85.77,24.6
9/20/2024 10:15,15,0,458,215.7,0.000,0,0,174,0.57,1.79,20.6,1.000,85.93,1.5,0.1,0.0,22.7,0.0,0.0,0,0,0,100,8153,85.77,24.6
9/20/2024 10:30,15,15,664,101.1,0.817,0,0,190,0.45,0.94,20.3,1.001,85.95,1.6,0.2,16.3,22.3,0.0,0.0,0,0,0,100,8150,85.78,23.8
9/20/2024 10:45,15,15,750,135.9,0.443,0,0,171,0.71,1.36,20.4,1.001,85.95,1.6,0.2,4.1,21.8,0.0,0.0,0,0,0,100,8150,85.78,22.6
