Tree,Station,Timestamp,Solar,Temp,RH,Atmos_pressure,LW_minutes,LW_minutes_H,LWS_Count,Wind_direction,Wind_speed,Gust_speed,Precip_max,Precipitation
ETP2,S0,2023-01-17T16:45:00Z,46.3,17.6,0.982,87.98,15,15,560,46,1.21,3.28,1,0.017
ETP2,S0,2023-01-17T17:00:00Z,36.5,17.5,0.981,87.98,15,15,552,31,0.89,1.67,0,0
ETP2,S0,2023-01-17T17:15:00Z,10,17.5,0.976,87.99,15,15,603,56,0.85,2.16,2,0.085
ETP2,S0,2023-01-17T17:30:00Z,3.9,17.4,0.975,88.01,15,15,623,77,0.75,1.7,2,0.306
ETP2,S0,2023-01-17T17:45:00Z,0.3,17.4,0.972,88.02,15,15,867,69,0.62,1.47,4.1,0.374
ETP2,S0,2023-01-17T18:00:00Z,0,17.3,0.977,88.04,15,15,654,35,1.08,2.72,5.1,0.46
ETP2,S0,2023-01-17T18:15:00Z,0,17.3,0.976,88.05,15,15,627,58,0.67,1.17,1,0.136
ETP2,S0,2023-01-17T18:30:00Z,0,17.2,0.982,88.06,15,15,699,51,0.77,1.64,4.1,0.477
ETP2,S0,2023-01-17T18:45:00Z,0,17.2,0.981,88.09,15,15,681,20,0.68,1.58,3.1,0.579
ETP2,S0,2023-01-17T19:00:00Z,0,17.2,0.982,88.11,15,15,724,16,0.79,2.77,4.1,0.664
ETP2,S0,2023-01-17T19:15:00Z,0,17.2,0.982,88.13,15,15,606,23,0.85,2.52,3.1,0.323
ETP2,S0,2023-01-17T19:30:00Z,0,17.1,0.987,88.15,15,15,580,13,0.85,1.93,1,0.034
ETP2,S0,2023-01-17T19:45:00Z,0,17,0.988,88.16,15,15,621,53,0.89,3.63,1,0.017
ETP2,S0,2023-01-17T20:00:00Z,0,17,0.989,88.19,15,15,762,115,0.93,2.79,2,0.136
ETP2,S0,2023-01-17T20:15:00Z,0,16.9,0.99,88.2,15,15,615,65,1,2.77,1,0.136
ETP2,S0,2023-01-17T20:30:00Z,0,16.9,0.987,88.21,15,15,568,74,0.73,2.02,1,0.017
ETP2,S0,2023-01-17T20:45:00Z,0,16.9,0.985,88.2,15,15,591,55,1.07,3.51,0,0
ETP2,S0,2023-01-17T21:00:00Z,0,16.8,0.989,88.21,15,15,561,52,1.25,3.29,1,0.017
ETP2,S0,2023-01-17T21:15:00Z,0,16.8,0.989,88.22,15,15,581,63,1,3.22,0,0
ETP2,S0,2023-01-17T21:30:00Z,0,16.8,0.987,88.21,15,15,593,72,1.07,2.8,0,0
ETP2,S0,2023-01-17T21:45:00Z,0,16.8,0.986,88.21,15,15,546,66,1.2,3.05,1,0.017
ETP2,S0,2023-01-17T22:00:00Z,0,16.8,0.987,88.21,15,15,538,59,1.18,3.59,0,0
ETP2,S0,2023-01-17T22:15:00Z,0,16.8,0.986,88.21,15,15,587,59,0.96,2.62,0,0
ETP2,S0,2023-01-17T22:30:00Z,0,16.8,0.988,88.2,15,15,612,84,0.9,2.87,1,0.017
ETP2,S0,2023-01-17T22:45:00Z,0,16.8,0.99,88.19,15,15,601,82,1.01,2.98,1,0.034
ETP2,S0,2023-01-17T23:00:00Z,0,16.8,0.988,88.18,15,15,660,90,0.93,2.88,1,0.068
ETP2,S0,2023-01-17T23:15:00Z,0,16.8,0.992,88.17,15,15,585,59,1.56,6.38,1,0.017
ETP2,S0,2023-01-17T23:30:00Z,0,16.8,0.99,88.16,15,15,562,93,1.11,3.27,1,0.017
ETP2,S0,2023-01-17T23:45:00Z,0,16.8,0.984,88.16,15,15,569,96,0.84,1.9,0,0
ETP2,S0,2023-01-18T00:00:00Z,0,16.8,0.985,88.15,15,15,586,72,0.74,3.43,0,0
ETP2,S0,2023-01-18T00:15:00Z,0,16.9,0.982,88.14,15,15,581,86,0.72,2.33,1,0.017
ETP2,S0,2023-01-18T00:30:00Z,0,16.9,0.961,88.12,15,15,526,89,0.94,2.78,1,0.017
ETP2,S0,2023-01-18T00:45:00Z,0,16.8,0.986,88.09,15,15,510,68,0.91,2.75,0,0
ETP2,S0,2023-01-18T01:00:00Z,0,16.8,0.984,88.07,15,15,491,111,0.96,2.26,0,0
ETP2,S0,2023-01-18T01:15:00Z,0,16.8,0.981,88.05,15,15,482,84,0.94,2.68,0,0
ETP2,S0,2023-01-18T01:30:00Z,0,16.8,0.979,88.03,15,15,480,83,0.95,3.73,0,0
ETP2,S0,2023-01-18T01:45:00Z,0,16.9,0.974,88.01,15,15,473,86,1.12,3.26,0,0
ETP2,S0,2023-01-18T02:00:00Z,0,16.9,0.972,87.99,15,15,467,71,1.01,3.09,0,0
ETP2,S0,2023-01-18T02:15:00Z,0,16.9,0.973,87.98,15,15,467,61,1.05,3.13,0,0
ETP2,S0,2023-01-18T02:30:00Z,0,16.8,0.978,87.97,15,15,466,79,1.06,2.31,0,0
ETP2,S0,2023-01-18T02:45:00Z,0,16.9,0.973,87.96,15,15,483,95,1.06,2.87,0,0
ETP2,S0,2023-01-18T03:00:00Z,0,16.9,0.969,87.97,15,15,472,93,1.02,3.12,0,0
ETP2,S0,2023-01-18T03:15:00Z,0,16.9,0.967,87.98,15,15,467,108,0.87,1.85,0,0
ETP2,S0,2023-01-18T03:30:00Z,0,16.8,0.97,87.99,15,15,471,64,0.91,1.89,0,0
ETP2,S0,2023-01-18T03:45:00Z,0,16.8,0.971,88,15,15,468,56,1.13,3.48,0,0
ETP2,S0,2023-01-18T04:00:00Z,0,16.9,0.966,88.01,15,15,477,69,1.01,4.42,0,0
ETP2,S0,2023-01-18T04:15:00Z,0,16.8,0.971,88.03,15,15,520,95,0.8,2.2,1,0.034
ETP2,S0,2023-01-18T04:30:00Z,0,16.8,0.976,88.04,15,15,534,78,0.91,2.63,0,0
ETP2,S0,2023-01-18T04:45:00Z,0,16.7,0.98,88.04,15,15,534,69,1.12,2.88,0,0
ETP2,S0,2023-01-18T05:00:00Z,0,16.7,0.979,88.05,15,15,531,70,1.11,2.69,1,0.017
ETP2,S0,2023-01-18T05:15:00Z,0,16.8,0.973,88.05,15,15,526,62,1.21,4.44,0,0
ETP2,S0,2023-01-18T05:30:00Z,0,16.8,0.97,88.06,15,15,541,54,1.32,3.24,0,0
ETP2,S0,2023-01-18T05:45:00Z,0,16.9,0.962,88.07,15,15,525,85,1.35,5.08,0,0
ETP2,S0,2023-01-18T06:00:00Z,0.7,17,0.956,88.08,15,15,508,69,1.48,5.01,0,0
ETP2,S0,2023-01-18T06:15:00Z,4.6,16.9,0.963,88.11,15,15,496,82,1.06,3.93,0,0
ETP2,S0,2023-01-18T06:30:00Z,10.8,16.9,0.965,88.13,15,15,487,83,1.06,2.14,0,0
ETP2,S0,2023-01-18T06:45:00Z,35.5,16.9,0.971,88.15,15,15,483,86,0.99,2.09,0,0
ETP2,S0,2023-01-18T07:00:00Z,54.6,17,0.971,88.17,15,15,475,88,0.98,3.48,0,0
ETP2,S0,2023-01-18T07:15:00Z,57.5,17.1,0.968,88.19,15,15,474,67,1.37,3.38,0,0
ETP2,S0,2023-01-18T07:30:00Z,92.9,17.1,0.978,88.2,15,15,468,60,1.31,3.16,1,0.017
ETP2,S0,2023-01-18T07:45:00Z,95.1,17.2,0.985,88.22,15,15,469,57,1.45,4.34,0,0
ETP2,S0,2023-01-18T08:00:00Z,189.2,17.4,0.99,88.24,15,15,464,66,1.25,2.37,0,0
ETP2,S0,2023-01-18T08:15:00Z,172.1,17.4,1.001,88.26,15,15,467,93,1,2.35,0,0
ETP2,S0,2023-01-18T08:30:00Z,158.7,17.4,0.993,88.27,15,9,476,122,0.81,2.13,0,0
ETP2,S0,2023-01-18T08:45:00Z,276.9,17.5,1,88.26,15,6,455,95,0.99,2.15,0,0
ETP2,S0,2023-01-18T09:00:00Z,312.4,17.9,0.997,88.26,15,0,454,82,1.05,2.3,0,0
ETP2,S0,2023-01-18T09:15:00Z,264.9,17.9,0.994,88.27,15,0,455,60,1.25,2.51,0,0
ETP2,S0,2023-01-18T09:30:00Z,405.5,18,0.991,88.26,15,0,454,64,1.43,3.32,0,0
ETP2,S0,2023-01-18T09:45:00Z,505.1,18.4,0.995,88.25,15,0,452,93,1.19,3.07,0,0
ETP2,S0,2023-01-18T10:00:00Z,577.3,18.7,0.989,88.25,15,0,452,79,1.22,4.78,0,0
ETP2,S0,2023-01-18T10:15:00Z,448.1,18.9,0.993,88.25,15,1,463,78,1.01,3.15,0,0
ETP2,S0,2023-01-18T10:30:00Z,359.5,18.5,0.995,88.25,15,13,458,83,1.1,3.77,0,0
ETP2,S0,2023-01-18T10:45:00Z,386.6,18.3,0.989,88.25,15,15,468,87,1.34,4.51,0,0
ETP2,S0,2023-01-18T11:00:00Z,312.2,18.3,0.976,88.24,15,2,453,74,1.39,3.55,0,0
ETP2,S0,2023-01-18T11:15:00Z,385,18.5,0.981,88.23,15,0,452,84,1.11,2.79,0,0
ETP2,S0,2023-01-18T11:30:00Z,342.3,18.5,0.983,88.22,15,0,453,81,1.34,3.27,0,0
ETP2,S0,2023-01-18T11:45:00Z,344.1,18.4,0.979,88.21,15,0,452,88,1.23,2.7,0,0
ETP2,S0,2023-01-18T12:00:00Z,347.3,18.6,0.981,88.18,15,0,458,88,1.27,2.42,0,0
ETP2,S0,2023-01-18T12:15:00Z,371.3,18.4,0.993,88.16,15,15,587,81,1.4,3.51,0,0
ETP2,S0,2023-01-18T12:30:00Z,242.1,18.2,0.989,88.14,15,15,691,76,1.37,4.56,1,0.034
ETP2,S0,2023-01-18T12:45:00Z,213,18,0.986,88.12,15,15,619,101,1.01,3.57,0,0
ETP2,S0,2023-01-18T13:00:00Z,453.7,18.4,0.983,88.09,15,15,505,89,1.19,3.35,0,0
ETP2,S0,2023-01-18T13:15:00Z,639.4,19.5,0.969,88.06,15,15,460,61,1.35,3.18,0,0
ETP2,S0,2023-01-18T13:30:00Z,218.7,19.4,0.979,88.04,15,11,491,68,1.14,2.56,0,0
ETP2,S0,2023-01-18T13:45:00Z,242.2,18.8,0.992,88.03,15,15,463,98,0.88,1.62,0,0
ETP2,S0,2023-01-18T14:00:00Z,363.8,18.8,0.987,88.01,15,5,455,93,0.99,3.02,0,0
ETP2,S0,2023-01-18T14:15:00Z,254.9,19.2,0.962,88,15,0,453,75,1.06,2.45,0,0
ETP2,S0,2023-01-18T14:30:00Z,176.6,19,0.963,88,15,0,453,88,0.93,2.07,0,0
ETP2,S0,2023-01-18T14:45:00Z,197.6,19,0.955,87.99,15,0,454,64,1.43,4.39,0,0
ETP2,S0,2023-01-18T15:00:00Z,93.7,18.9,0.948,88,15,0,454,46,1.23,3.79,0,0
ETP2,S0,2023-01-18T15:15:00Z,121.7,18.9,0.939,88,15,0,454,66,0.85,1.65,0,0
ETP2,S0,2023-01-18T15:30:00Z,93.1,18.7,0.95,88,15,0,454,54,0.9,1.71,0,0
ETP2,S0,2023-01-18T15:45:00Z,162.9,18.7,0.96,87.98,15,0,453,60,0.67,1.2,0,0
ETP2,S0,2023-01-18T16:00:00Z,151.3,18.8,0.959,87.98,15,0,453,71,0.84,2.85,0,0
ETP2,S0,2023-01-18T16:15:00Z,98.3,18.8,0.946,87.98,15,0,454,73,1.05,2.37,0,0
ETP2,S0,2023-01-18T16:30:00Z,70.2,18.6,0.943,87.98,15,0,454,100,0.91,2,0,0
ETP2,S0,2023-01-18T16:45:00Z,32.9,18.6,0.944,87.99,15,0,455,75,0.87,2.29,0,0
ETP2,S0,2023-01-18T17:00:00Z,16.3,18.4,0.952,88,15,0,456,117,0.92,2.43,0,0
ETP2,S0,2023-01-18T17:15:00Z,13.7,18.3,0.951,88.01,15,0,456,91,0.94,2.97,0,0
ETP2,S0,2023-01-18T17:30:00Z,6,18.3,0.946,88.02,15,0,456,80,1.02,2.58,0,0
ETP2,S0,2023-01-18T17:45:00Z,0.3,18.3,0.941,88.03,15,0,458,83,0.84,2.16,0,0
ETP2,S0,2023-01-18T18:00:00Z,0,18.2,0.948,88.03,15,0,456,71,0.94,3.85,0,0
ETP2,S0,2023-01-18T18:15:00Z,0,18.2,0.946,88.06,15,0,456,57,1.19,3.5,0,0
ETP2,S0,2023-01-18T18:30:00Z,0,18.1,0.95,88.07,15,0,457,64,0.91,1.86,0,0
ETP2,S0,2023-01-18T18:45:00Z,0,18.1,0.939,88.08,15,0,456,72,0.88,2.96,0,0
ETP2,S0,2023-01-18T19:00:00Z,0,18.2,0.925,88.11,15,4,467,84,0.84,2.45,0,0
ETP2,S0,2023-01-18T19:15:00Z,0,18,0.943,88.14,15,15,472,61,0.52,1.06,0,0
ETP2,S0,2023-01-18T19:30:00Z,0,18,0.954,88.15,15,15,792,62,0.6,1.51,4.1,0.102
ETP2,S0,2023-01-18T19:45:00Z,0,17.8,0.963,88.16,15,15,614,99,0.78,1.92,2,0.187
ETP2,S0,2023-01-18T20:00:00Z,0,17.8,0.966,88.18,15,15,623,49,0.98,2.56,1,0.068
ETP2,S0,2023-01-18T20:15:00Z,0,17.6,0.971,88.21,15,15,566,62,0.85,2.03,1,0.034
ETP2,S0,2023-01-18T20:30:00Z,0,17.5,0.972,88.24,15,15,549,70,0.85,2.4,0,0
ETP2,S0,2023-01-18T20:45:00Z,0,17.3,0.974,88.26,15,15,564,61,0.76,1.4,0,0
ETP2,S0,2023-01-18T21:00:00Z,0,17.2,0.972,88.26,15,15,546,82,0.7,1.92,1,0.017
ETP2,S0,2023-01-18T21:15:00Z,0,17.3,0.962,88.26,15,15,528,50,0.93,2.41,0,0
ETP2,S0,2023-01-18T21:30:00Z,0,17.3,0.962,88.26,15,15,532,71,0.65,1.8,0,0
ETP2,S0,2023-01-18T21:45:00Z,0,17.2,0.965,88.26,15,15,523,68,0.61,1.5,0,0
ETP2,S0,2023-01-18T22:00:00Z,0,17.2,0.959,88.27,15,15,518,94,0.78,1.94,0,0
ETP2,S0,2023-01-18T22:15:00Z,0,17.1,0.959,88.25,15,15,516,59,0.72,2.59,0,0
ETP2,S0,2023-01-18T22:30:00Z,0,17.1,0.957,88.25,15,15,515,29,0.53,1.4,0,0
ETP2,S0,2023-01-18T22:45:00Z,0,17,0.958,88.24,15,15,513,47,0.7,2.62,0,0
ETP2,S0,2023-01-18T23:00:00Z,0,17,0.945,88.24,15,15,511,81,1.13,3.11,0,0
ETP2,S0,2023-01-18T23:15:00Z,0,16.8,0.951,88.23,15,15,509,87,0.63,2.07,0,0
ETP2,S0,2023-01-18T23:30:00Z,0,16.8,0.953,88.22,15,15,508,76,0.62,2.73,0,0
ETP2,S0,2023-01-18T23:45:00Z,0,16.8,0.954,88.21,15,15,505,75,0.74,2.13,0,0
ETP2,S0,2023-01-19T00:00:00Z,0,16.8,0.948,88.2,15,15,502,83,0.89,2.75,0,0
ETP2,S0,2023-01-19T00:15:00Z,0,16.9,0.939,88.18,15,15,500,85,0.96,2.51,0,0
ETP2,S0,2023-01-19T00:30:00Z,0,16.5,0.931,88.17,15,15,505,57,0.86,2.11,0,0
ETP2,S0,2023-01-19T00:45:00Z,0,16.6,0.932,88.15,15,15,498,107,0.81,3.17,0,0
ETP2,S0,2023-01-19T01:00:00Z,0,16.6,0.924,88.13,15,15,495,65,0.86,2.23,0,0
ETP2,S0,2023-01-19T01:15:00Z,0,16.4,0.92,88.11,15,15,488,126,0.93,3.55,0,0
ETP2,S0,2023-01-19T01:30:00Z,0,17.1,0.862,88.1,15,15,475,152,1.34,3.33,0,0
ETP2,S0,2023-01-19T01:45:00Z,0,16.9,0.868,88.08,15,15,462,135,0.81,2.35,0,0
ETP2,S0,2023-01-19T02:00:00Z,0,16.8,0.869,88.07,15,2,455,133,0.85,1.87,0,0
ETP2,S0,2023-01-19T02:15:00Z,0,16.4,0.89,88.06,15,0,455,110,0.71,1.76,0,0
ETP2,S0,2023-01-19T02:30:00Z,0,16.3,0.89,88.06,15,0,456,99,0.66,1.61,0,0
ETP2,S0,2023-01-19T02:45:00Z,0,16.3,0.889,88.06,15,0,455,135,0.81,3.14,0,0
ETP2,S0,2023-01-19T03:00:00Z,0,16.3,0.894,88.06,15,0,455,142,0.9,2.83,1,0.017
ETP2,S0,2023-01-19T03:15:00Z,0,16.4,0.896,88.06,15,0,456,146,0.92,2.15,0,0
ETP2,S0,2023-01-19T03:30:00Z,0,16.2,0.906,88.06,15,0,457,109,0.74,2.46,0,0
ETP2,S0,2023-01-19T03:45:00Z,0,15.8,0.921,88.06,15,0,457,49,0.76,2.55,0,0
ETP2,S0,2023-01-19T04:00:00Z,0,15.7,0.923,88.06,15,0,458,41,0.87,2.64,0,0
ETP2,S0,2023-01-19T04:15:00Z,0,15.7,0.929,88.07,15,0,457,56,1.12,3.16,0,0
ETP2,S0,2023-01-19T04:30:00Z,0,16,0.914,88.08,15,0,457,65,1.2,3.42,1,0.017
ETP2,S0,2023-01-19T04:45:00Z,0,16,0.92,88.09,15,0,457,78,1.26,3.62,0,0
ETP2,S0,2023-01-19T05:00:00Z,0,16,0.921,88.09,15,0,457,69,1.48,3.91,0,0
ETP2,S0,2023-01-19T05:15:00Z,0,16,0.921,88.09,15,0,456,50,1.41,3.45,0,0
ETP2,S0,2023-01-19T05:30:00Z,0,16.2,0.91,88.1,15,0,456,62,1.42,3.63,0,0
ETP2,S0,2023-01-19T05:45:00Z,0,16.5,0.887,88.12,15,0,455,61,1.5,6.05,0,0
ETP2,S0,2023-01-19T06:00:00Z,1.2,16.3,0.899,88.13,15,0,456,55,1.25,4.01,0,0
ETP2,S0,2023-01-19T06:15:00Z,6.3,16.5,0.879,88.15,15,0,455,73,1.44,3.71,1,0.017
ETP2,S0,2023-01-19T06:30:00Z,12.1,16.4,0.884,88.17,15,0,455,50,1.92,4.4,0,0
ETP2,S0,2023-01-19T06:45:00Z,37.7,16.3,0.906,88.2,15,0,455,46,1.77,4.27,0,0
ETP2,S0,2023-01-19T07:00:00Z,130.9,16.7,0.912,88.21,15,0,454,71,1.49,3.51,0,0
ETP2,S0,2023-01-19T07:15:00Z,220.1,17.3,0.929,88.22,15,0,454,55,1.72,5.58,0,0
ETP2,S0,2023-01-19T07:30:00Z,280.9,17.6,0.944,88.23,15,0,453,49,2.01,4.97,0,0
ETP2,S0,2023-01-19T07:45:00Z,341.1,18.4,0.917,88.24,15,0,452,64,1.82,4.66,0,0
ETP2,S0,2023-01-19T08:00:00Z,399.6,18.7,0.918,88.25,15,0,452,60,2.09,4.96,0,0
ETP2,S0,2023-01-19T08:15:00Z,454.8,18.9,0.921,88.27,15,0,452,63,2.21,4.54,0,0
ETP2,S0,2023-01-19T08:30:00Z,507.9,19.3,0.906,88.28,15,0,452,57,2.22,4.2,0,0
ETP2,S0,2023-01-19T08:45:00Z,557.5,19.8,0.89,88.3,15,0,451,64,1.88,4.5,0,0
ETP2,S0,2023-01-19T09:00:00Z,605.3,19.5,0.917,88.3,15,0,451,41,2.02,4.6,0,0
ETP2,S0,2023-01-19T09:15:00Z,650.1,20.1,0.883,88.3,15,0,450,68,1.61,4.79,0,0
ETP2,S0,2023-01-19T09:30:00Z,694.4,20.6,0.873,88.31,6,0,450,65,1.81,5.23,0,0
ETP2,S0,2023-01-19T09:45:00Z,733.1,20.7,0.864,88.31,0,0,449,53,1.85,7.19,0,0
ETP2,S0,2023-01-19T10:00:00Z,768.2,21,0.835,88.31,0,0,448,69,1.81,4.95,0,0
ETP2,S0,2023-01-19T10:15:00Z,800.1,21.4,0.811,88.3,0,0,447,72,1.76,6.48,0,0
ETP2,S0,2023-01-19T10:30:00Z,827.1,21.2,0.8,88.3,0,0,447,75,2.01,6.17,0,0
ETP2,S0,2023-01-19T10:45:00Z,853.9,21.6,0.795,88.28,0,0,446,96,1.36,3.45,0,0
ETP2,S0,2023-01-19T11:00:00Z,887.9,21.8,0.805,88.27,0,0,446,107,1.15,2.08,0,0
ETP2,S0,2023-01-19T11:15:00Z,925.6,22.4,0.797,88.26,0,0,445,88,1.23,3.76,0,0
ETP2,S0,2023-01-19T11:30:00Z,825.5,22,0.808,88.26,0,0,445,86,1.47,4.96,0,0
ETP2,S0,2023-01-19T11:45:00Z,434.6,20.8,0.836,88.27,0,0,448,97,1.33,3.01,0,0
ETP2,S0,2023-01-19T12:00:00Z,570.6,20.6,0.82,88.27,0,0,446,73,1.46,4.1,0,0
ETP2,S0,2023-01-19T12:15:00Z,611.1,20.8,0.807,88.25,0,0,445,73,1.43,3.85,0,0
ETP2,S0,2023-01-19T12:30:00Z,791.7,21.5,0.799,88.23,0,0,446,85,1.32,4.5,0,0
ETP2,S0,2023-01-19T12:45:00Z,517.7,21.3,0.841,88.22,0,0,447,85,1.05,2.56,0,0
ETP2,S0,2023-01-19T13:00:00Z,739,21.4,0.805,88.19,0,0,445,81,1.17,2.93,0,0
ETP2,S0,2023-01-19T13:15:00Z,488.1,20.6,0.867,88.17,0,0,447,30,1.45,2.91,0,0
ETP2,S0,2023-01-19T13:30:00Z,630.8,20.9,0.855,88.14,0,0,446,25,1.21,3.81,0,0
ETP2,S0,2023-01-19T13:45:00Z,397.1,20.4,0.859,88.14,0,0,447,35,1.28,3.23,0,0
ETP2,S0,2023-01-19T14:00:00Z,284.5,20.3,0.857,88.13,0,0,449,37,1.2,3.71,0,0
ETP2,S0,2023-01-19T14:15:00Z,356.1,20.1,0.85,88.12,0,0,448,33,1.12,3.4,0,0
ETP2,S0,2023-01-19T14:30:00Z,407.3,20.2,0.855,88.1,0,0,446,23,1.09,2.39,0,0
ETP2,S0,2023-01-19T14:45:00Z,273.1,20.1,0.858,88.1,0,0,449,43,1.16,3.61,0,0
ETP2,S0,2023-01-19T15:00:00Z,195.9,19.9,0.862,88.11,6,0,449,17,1.05,1.99,0,0
ETP2,S0,2023-01-19T15:15:00Z,216.6,19.9,0.862,88.09,0,0,449,62,0.87,1.96,0,0
ETP2,S0,2023-01-19T15:30:00Z,124,20,0.862,88.1,5,0,450,28,0.91,1.6,0,0
ETP2,S0,2023-01-19T15:45:00Z,135.9,19.7,0.87,88.1,15,0,451,74,0.75,2.8,0,0
ETP2,S0,2023-01-19T16:00:00Z,115.5,19.7,0.871,88.1,15,0,451,64,0.88,2.16,0,0
ETP2,S0,2023-01-19T16:15:00Z,93.1,19.3,0.888,88.1,15,0,452,10,0.81,1.76,0,0
ETP2,S0,2023-01-19T16:30:00Z,50.7,19.3,0.893,88.11,15,0,453,28,0.88,2.86,0,0
ETP2,S0,2023-01-19T16:45:00Z,39.3,19,0.903,88.11,15,0,453,40,0.91,2.7,0,0
ETP2,S0,2023-01-19T17:00:00Z,26.5,18.8,0.909,88.12,15,0,453,18,0.79,3.87,0,0
ETP2,S0,2023-01-19T17:15:00Z,29.5,18.7,0.908,88.13,15,0,453,61,1.02,4.81,0,0
ETP2,S0,2023-01-19T17:30:00Z,12.3,18.5,0.911,88.14,15,0,453,124,0.97,3.25,0,0
ETP2,S0,2023-01-19T17:45:00Z,1.6,18.4,0.9,88.15,15,0,453,97,1.24,3.89,0,0
ETP2,S0,2023-01-19T18:00:00Z,0,18.3,0.893,88.17,15,0,453,85,1.21,4.7,0,0
ETP2,S0,2023-01-19T18:15:00Z,0,18.2,0.897,88.17,15,0,455,63,1.26,5.65,0,0
ETP2,S0,2023-01-19T18:30:00Z,0,18,0.908,88.17,15,14,474,98,1.21,3.16,0,0
ETP2,S0,2023-01-19T18:45:00Z,0,17.9,0.928,88.18,15,15,485,99,1.07,2.64,0,0
ETP2,S0,2023-01-19T19:00:00Z,0,17.8,0.936,88.19,15,15,476,71,1.11,3.35,0,0
ETP2,S0,2023-01-19T19:15:00Z,0,17.8,0.938,88.21,15,15,468,86,1,2.84,0,0
ETP2,S0,2023-01-19T19:30:00Z,0,17.8,0.93,88.22,15,8,459,85,1.39,4.87,0,0
ETP2,S0,2023-01-19T19:45:00Z,0,17.8,0.93,88.25,15,10,475,78,1.29,3.91,0,0
ETP2,S0,2023-01-19T20:00:00Z,0,17.7,0.936,88.26,15,15,506,84,1.31,4.66,0,0
ETP2,S0,2023-01-19T20:15:00Z,0,17.7,0.943,88.27,15,15,505,73,1.6,3.96,0,0
ETP2,S0,2023-01-19T20:30:00Z,0,17.6,0.947,88.28,15,15,499,71,1.75,4.55,0,0
ETP2,S0,2023-01-19T20:45:00Z,0,17.5,0.942,88.29,15,15,489,76,1.65,4.79,0,0
ETP2,S0,2023-01-19T21:00:00Z,0,17.6,0.937,88.31,15,15,474,62,1.8,4.2,0,0
ETP2,S0,2023-01-19T21:15:00Z,0,17.5,0.94,88.32,15,15,460,56,1.82,4.2,0,0
ETP2,S0,2023-01-19T21:30:00Z,0,17.5,0.936,88.32,15,0,458,71,2,4.97,0,0
ETP2,S0,2023-01-19T21:45:00Z,0,17.4,0.939,88.32,15,0,457,72,1.7,4.41,0,0
ETP2,S0,2023-01-19T22:00:00Z,0,17.4,0.936,88.32,15,0,457,97,1.57,4.79,0,0
ETP2,S0,2023-01-19T22:15:00Z,0,17.4,0.924,88.33,15,0,456,81,1.64,4.29,0,0
ETP2,S0,2023-01-19T22:30:00Z,0,17.3,0.925,88.32,15,0,456,75,1.62,4.72,0,0
ETP2,S0,2023-01-19T22:45:00Z,0,17.3,0.921,88.32,15,0,456,102,1.35,2.58,0,0
ETP2,S0,2023-01-19T23:00:00Z,0,17.2,0.926,88.32,15,0,455,72,1.71,4.14,0,0
ETP2,S0,2023-01-19T23:15:00Z,0,17.3,0.898,88.3,15,0,455,82,1.8,6.72,0,0
ETP2,S0,2023-01-19T23:30:00Z,0,17.2,0.9,88.29,15,0,455,79,1.82,4.57,0,0
ETP2,S0,2023-01-19T23:45:00Z,0,17.2,0.893,88.28,15,0,455,83,1.73,4.83,1,0.017
ETP2,S0,2023-01-20T00:00:00Z,0,17.1,0.889,88.28,15,0,454,81,1.96,5.71,0,0
ETP2,S0,2023-01-20T00:15:00Z,0,17,0.885,88.27,15,0,455,70,1.9,6.07,0,0
ETP2,S0,2023-01-20T00:30:00Z,0,16.9,0.874,88.25,15,0,455,80,1.68,3.61,0,0
ETP2,S0,2023-01-20T00:45:00Z,0,16.9,0.89,88.24,15,0,454,88,1.58,3.97,0,0
ETP2,S0,2023-01-20T01:00:00Z,0,16.9,0.877,88.23,15,0,454,87,1.82,5.98,0,0
ETP2,S0,2023-01-20T01:15:00Z,0,16.8,0.886,88.21,15,0,454,70,1.85,5.26,0,0
ETP2,S0,2023-01-20T01:30:00Z,0,16.8,0.888,88.2,15,0,455,82,1.84,5.25,0,0
ETP2,S0,2023-01-20T01:45:00Z,0,16.8,0.888,88.18,15,0,455,80,1.71,4.09,0,0
ETP2,S0,2023-01-20T02:00:00Z,0,16.7,0.893,88.16,15,0,455,99,1.54,4.31,0,0
ETP2,S0,2023-01-20T02:15:00Z,0,16.7,0.891,88.15,15,0,455,98,1.63,4.15,0,0
ETP2,S0,2023-01-20T02:30:00Z,0,16.8,0.879,88.13,15,0,454,56,1.92,6.24,0,0
ETP2,S0,2023-01-20T02:45:00Z,0,16.9,0.87,88.14,15,0,454,84,1.84,4.16,0,0
ETP2,S0,2023-01-20T03:00:00Z,0,17.1,0.871,88.13,15,0,454,97,1.78,6.3,1,0.017
ETP2,S0,2023-01-20T03:15:00Z,0,17,0.873,88.13,15,0,454,72,1.74,4.74,0,0
ETP2,S0,2023-01-20T03:30:00Z,0,17,0.867,88.13,15,0,454,84,1.73,4.01,0,0
ETP2,S0,2023-01-20T03:45:00Z,0,16.9,0.869,88.14,15,0,454,91,1.73,3.85,0,0
ETP2,S0,2023-01-20T04:00:00Z,0,16.8,0.877,88.14,15,0,454,76,1.82,3.78,0,0
ETP2,S0,2023-01-20T04:15:00Z,0,16.7,0.885,88.15,15,0,454,77,1.6,3.93,0,0
ETP2,S0,2023-01-20T04:30:00Z,0,16.7,0.886,88.15,15,0,454,85,1.76,6.08,0,0
