Tree,Station,Timestamp,Solar,Temp,RH,Atmos_pressure,LW_minutes,LW_minutes_H,LWS_Count,Wind_direction,Wind_speed,Gust_speed,Precip_max,Precipitation
FBP2,S0,2022-12-10T09:45:00Z,448.9,16.8,1.001,86.08,7,0,450,43,5.71,11.39,0,0
FBP2,S0,2022-12-10T10:00:00Z,692.3,17.3,0.99,86.05,2,0,452,69,7.14,13.75,0,0
FBP2,S0,2022-12-10T10:15:00Z,490.7,16.8,0.996,86.07,15,10,514,49,6.18,11.32,0,0
FBP2,S0,2022-12-10T10:30:00Z,701,17.1,0.996,86.05,15,8,457,46,6.56,13.7,0,0
FBP2,S0,2022-12-10T10:45:00Z,904,17.8,0.984,86.02,6,0,449,48,6.54,13.51,0,0
FBP2,S0,2022-12-10T11:00:00Z,779.5,17.8,0.987,86.01,0,0,449,39,5.98,14.32,0,0
FBP2,S0,2022-12-10T11:15:00Z,553.9,17.4,0.991,86.03,2,0,450,39,6.01,12.14,0,0
FBP2,S0,2022-12-10T11:30:00Z,811.3,18.1,0.977,86.01,0,0,449,28,5.45,11.37,0,0
FBP2,S0,2022-12-10T11:45:00Z,582,17.9,0.977,86,0,0,449,34,5.71,14.11,0,0
FBP2,S0,2022-12-10T12:00:00Z,671.1,18.2,0.959,86,0,0,449,44,5.14,13.8,0,0
FBP2,S0,2022-12-10T12:15:00Z,823.7,18.2,0.958,85.97,0,0,449,51,5.61,11.39,0,0
FBP2,S0,2022-12-10T12:30:00Z,848.1,18.7,0.944,85.94,0,0,449,45,5.31,10.24,0,0
FBP2,S0,2022-12-10T12:45:00Z,855.8,18.8,0.934,85.91,0,0,449,46,5.73,12.91,0,0
FBP2,S0,2022-12-10T13:00:00Z,823.8,19,0.912,85.9,0,0,449,64,6.13,12.48,0,0
FBP2,S0,2022-12-10T13:15:00Z,810.1,19.3,0.901,85.9,0,0,448,37,4.74,11.13,0,0
FBP2,S0,2022-12-10T13:30:00Z,733.7,19,0.932,85.89,0,0,448,34,5.89,11.13,0,0
FBP2,S0,2022-12-10T13:45:00Z,677.6,18.8,0.941,85.88,0,0,449,30,5.45,10.1,0,0
FBP2,S0,2022-12-10T14:00:00Z,594.6,18.8,0.949,85.87,0,0,449,42,4.86,9.57,0,0
FBP2,S0,2022-12-10T14:15:00Z,690.8,18.8,0.955,85.86,0,0,449,28,5.37,10.58,0,0
FBP2,S0,2022-12-10T14:30:00Z,161.1,17.8,0.987,85.87,14,13,581,27,4.69,9.28,0,0
FBP2,S0,2022-12-10T14:45:00Z,131.3,16.8,0.998,85.87,15,15,498,31,5.35,11.76,0,0
FBP2,S0,2022-12-10T15:00:00Z,175.2,16.4,1,85.87,15,15,472,34,4.87,9.87,0,0
FBP2,S0,2022-12-10T15:15:00Z,137.5,16.6,1,85.88,15,15,553,37,4.63,9.19,0,0
FBP2,S0,2022-12-10T15:30:00Z,123.3,16.4,1.002,85.88,15,15,551,29,5.07,11.25,0,0
FBP2,S0,2022-12-10T15:45:00Z,171.6,16.4,0.998,85.86,15,15,477,43,5.61,15.85,0,0
FBP2,S0,2022-12-10T16:00:00Z,74.8,16.5,1,85.87,15,15,463,53,5.55,12.09,0,0
FBP2,S0,2022-12-10T16:15:00Z,81.1,16.5,0.996,85.87,14,3,450,55,5.81,11.57,0,0
FBP2,S0,2022-12-10T16:30:00Z,47.1,16.7,0.954,85.87,15,0,450,61,6.27,13.15,0,0
FBP2,S0,2022-12-10T16:45:00Z,26.9,16.6,0.953,85.88,15,0,450,59,5.54,10.75,0,0
FBP2,S0,2022-12-10T17:00:00Z,12.6,16.4,0.978,85.91,15,0,451,50,5.16,9.25,0,0
FBP2,S0,2022-12-10T17:15:00Z,11.1,16.1,0.981,85.92,15,0,451,55,4.93,10.16,0,0
FBP2,S0,2022-12-10T17:30:00Z,2.4,15.9,0.985,85.93,15,0,451,51,5.21,10.98,0,0
FBP2,S0,2022-12-10T17:45:00Z,0,15.8,0.978,85.95,15,0,451,55,5.34,11.65,0,0
FBP2,S0,2022-12-10T18:00:00Z,0,15.8,0.959,85.95,15,0,451,58,5.77,11.96,0,0
FBP2,S0,2022-12-10T18:15:00Z,0,15.6,0.939,85.96,15,0,450,62,5.56,11.98,0,0
FBP2,S0,2022-12-10T18:30:00Z,0,15.5,0.93,85.97,15,0,451,62,6.08,13.65,0,0
FBP2,S0,2022-12-10T18:45:00Z,0,15.5,0.942,85.97,15,0,451,61,6.64,13.73,0,0
FBP2,S0,2022-12-10T19:00:00Z,0,15.5,0.945,86,15,0,451,65,6.59,14.4,0,0
FBP2,S0,2022-12-10T19:15:00Z,0,15.5,0.946,86.01,15,0,451,66,6.4,11.01,0,0
FBP2,S0,2022-12-10T19:30:00Z,0,15.4,0.956,86.03,15,0,451,47,5.07,10.71,0,0
FBP2,S0,2022-12-10T19:45:00Z,0,15.4,0.954,86.03,15,0,451,54,5.79,11.5,0,0
FBP2,S0,2022-12-10T20:00:00Z,0,15.5,0.942,86.05,15,0,451,62,6.29,13.83,0,0
FBP2,S0,2022-12-10T20:15:00Z,0,15.6,0.935,86.06,15,0,450,64,5.95,13.9,0,0
FBP2,S0,2022-12-10T20:30:00Z,0,15.6,0.933,86.08,15,0,451,56,6.01,12.82,0,0
FBP2,S0,2022-12-10T20:45:00Z,0,15.7,0.937,86.08,15,0,450,51,5.92,11.46,0,0
FBP2,S0,2022-12-10T21:00:00Z,0,15.8,0.934,86.09,15,0,451,56,6.02,10.11,0,0
FBP2,S0,2022-12-10T21:15:00Z,0,15.9,0.918,86.1,15,0,451,59,6.18,13.61,0,0
FBP2,S0,2022-12-10T21:30:00Z,0,15.9,0.917,86.1,15,0,450,57,6.62,12.96,0,0
FBP2,S0,2022-12-10T21:45:00Z,0,16,0.91,86.09,15,0,450,65,6.92,14.85,0,0
FBP2,S0,2022-12-10T22:00:00Z,0,16,0.892,86.08,15,0,450,62,6.18,12.32,0,0
FBP2,S0,2022-12-10T22:15:00Z,0,16,0.893,86.07,15,0,450,55,5.23,9.77,0,0
FBP2,S0,2022-12-10T22:30:00Z,0,16.1,0.886,86.06,15,0,450,56,6.85,14.35,0,0
FBP2,S0,2022-12-10T22:45:00Z,0,16,0.892,86.06,15,0,450,61,5.93,14.36,0,0
FBP2,S0,2022-12-10T23:00:00Z,0,15.9,0.908,86.05,15,0,450,66,6.33,13.65,0,0
FBP2,S0,2022-12-10T23:15:00Z,0,15.7,0.92,86.05,15,0,450,60,6.27,11.94,0,0
FBP2,S0,2022-12-10T23:30:00Z,0,15.8,0.907,86.03,15,0,450,63,6.18,12.97,0,0
FBP2,S0,2022-12-10T23:45:00Z,0,15.8,0.905,86.02,15,0,450,66,6.18,12.8,0,0
FBP2,S0,2022-12-11T00:00:00Z,0,15.9,0.901,86.02,15,0,450,66,6.2,14.3,0,0
FBP2,S0,2022-12-11T00:15:00Z,0,15.9,0.895,86.01,15,0,450,56,5.92,12.08,0,0
FBP2,S0,2022-12-11T00:30:00Z,0,15.9,0.885,86,15,0,450,52,4.96,9.98,0,0
FBP2,S0,2022-12-11T00:45:00Z,0,15.8,0.908,85.99,15,0,450,58,5.51,11.56,0,0
FBP2,S0,2022-12-11T01:00:00Z,0,15.7,0.916,85.98,15,0,450,65,5.26,9.49,0,0
FBP2,S0,2022-12-11T01:15:00Z,0,15.4,0.935,85.98,15,0,450,48,5.14,10.54,0,0
FBP2,S0,2022-12-11T01:30:00Z,0,15.1,0.955,85.98,15,0,451,46,5,9.27,0,0
FBP2,S0,2022-12-11T01:45:00Z,0,15,0.961,85.97,15,0,451,56,5.23,9.67,0,0
FBP2,S0,2022-12-11T02:00:00Z,0,15.3,0.949,85.96,15,0,451,60,5.3,12.39,0,0
FBP2,S0,2022-12-11T02:15:00Z,0,15.2,0.952,85.96,15,0,451,54,4.7,11.45,0,0
FBP2,S0,2022-12-11T02:30:00Z,0,15,0.966,85.96,15,0,451,48,4.87,9.61,0,0
FBP2,S0,2022-12-11T02:45:00Z,0,14.9,0.966,85.95,15,0,451,60,4.71,9.21,0,0
FBP2,S0,2022-12-11T03:00:00Z,0,15,0.954,85.95,15,0,451,58,4.88,10.76,0,0
FBP2,S0,2022-12-11T03:15:00Z,0,15,0.95,85.95,15,0,451,57,4.95,9.92,0,0
FBP2,S0,2022-12-11T03:30:00Z,0,15,0.963,85.95,15,0,451,65,4.83,10.7,0,0
FBP2,S0,2022-12-11T03:45:00Z,0,15,0.984,85.95,15,0,451,59,4.71,11.11,0,0
FBP2,S0,2022-12-11T04:00:00Z,0,15,0.98,85.96,15,0,451,57,4.82,9.7,0,0
FBP2,S0,2022-12-11T04:15:00Z,0,15,0.978,85.96,15,0,451,62,5.26,11.59,0,0
FBP2,S0,2022-12-11T04:30:00Z,0,15,0.986,85.98,15,0,451,58,5.24,10.65,0,0
FBP2,S0,2022-12-11T04:45:00Z,0,14.9,0.989,85.98,15,0,451,59,5.29,10.67,0,0
FBP2,S0,2022-12-11T05:00:00Z,0,14.8,0.989,85.99,15,0,451,52,4.59,9.39,0,0
FBP2,S0,2022-12-11T05:15:00Z,0,14.9,0.988,85.99,15,0,451,55,5.18,11.22,0,0
FBP2,S0,2022-12-11T05:30:00Z,0,14.7,0.999,86,15,0,451,53,4.48,9.3,0,0
FBP2,S0,2022-12-11T05:45:00Z,0.3,14.8,0.996,86,15,0,451,68,4.84,9.14,0,0
FBP2,S0,2022-12-11T06:00:00Z,4.6,14.9,0.996,86.02,15,0,451,50,5,10.09,0,0
FBP2,S0,2022-12-11T06:15:00Z,11.6,14.9,0.998,86.02,15,0,451,61,4.91,9.93,0,0
FBP2,S0,2022-12-11T06:30:00Z,23.7,15,0.998,86.03,15,0,451,62,5.07,10.57,0,0
FBP2,S0,2022-12-11T06:45:00Z,40.5,15,1.002,86.05,15,0,451,59,4.58,9.7,0,0
FBP2,S0,2022-12-11T07:00:00Z,77.6,15.2,1.001,86.07,15,0,451,64,4.4,8.6,0,0
FBP2,S0,2022-12-11T07:15:00Z,185.5,15.6,0.999,86.07,15,0,451,59,4.08,10.72,0,0
FBP2,S0,2022-12-11T07:30:00Z,145.9,15.6,0.99,86.09,15,0,451,48,4.92,9.63,0,0
FBP2,S0,2022-12-11T07:45:00Z,313.2,16,0.984,86.09,15,0,450,63,4.42,10.7,0,0
FBP2,S0,2022-12-11T08:00:00Z,274.4,16,0.997,86.1,15,0,450,43,4.28,8.53,0,0
FBP2,S0,2022-12-11T08:15:00Z,275.7,16,0.995,86.13,15,0,450,50,3.86,9.31,0,0
FBP2,S0,2022-12-11T08:30:00Z,280.8,15.8,0.998,86.13,15,0,451,40,4.64,8.38,0,0
FBP2,S0,2022-12-11T08:45:00Z,594.3,16.5,0.994,86.09,14,0,450,53,4.84,8.94,0,0
FBP2,S0,2022-12-11T09:00:00Z,607.9,16.7,0.996,86.08,15,0,450,51,5.5,11.23,0,0
FBP2,S0,2022-12-11T09:15:00Z,602.9,16.9,0.991,86.08,6,0,449,53,4.78,10.42,0,0
FBP2,S0,2022-12-11T09:30:00Z,713.1,17,0.986,86.08,4,0,450,42,4.77,10.21,0,0
FBP2,S0,2022-12-11T09:45:00Z,655.7,17.1,0.995,86.08,0,0,450,40,4.49,9.83,0,0
FBP2,S0,2022-12-11T10:00:00Z,703.9,17.3,0.987,86.08,1,0,450,50,4.65,10.39,0,0
FBP2,S0,2022-12-11T10:15:00Z,725.3,17.4,0.99,86.08,0,0,449,31,4.53,9,0,0
FBP2,S0,2022-12-11T10:30:00Z,786.5,18,0.97,86.06,0,0,449,48,4.04,8.31,0,0
FBP2,S0,2022-12-11T10:45:00Z,850.5,18.2,0.956,86.05,0,0,449,46,4.91,9.31,0,0
FBP2,S0,2022-12-11T11:00:00Z,806.3,18.4,0.927,86.04,0,0,449,51,5.12,10.31,0,0
FBP2,S0,2022-12-11T11:15:00Z,858.2,18.9,0.91,86.02,0,0,449,46,4.02,9.59,0,0
FBP2,S0,2022-12-11T11:30:00Z,865.7,19.2,0.901,86.01,0,0,449,53,4.62,10.53,0,0
FBP2,S0,2022-12-11T11:45:00Z,818.7,18.9,0.925,86,0,0,449,39,4.39,9.45,0,0
FBP2,S0,2022-12-11T12:00:00Z,861.9,19,0.918,85.98,0,0,449,36,4.69,12.22,0,0
FBP2,S0,2022-12-11T12:15:00Z,845.8,18.8,0.929,85.97,0,0,449,34,4.48,10.54,0,0
FBP2,S0,2022-12-11T12:30:00Z,520.9,18.6,0.933,85.98,0,0,449,7,3.37,6.68,0,0
FBP2,S0,2022-12-11T12:45:00Z,564.7,18.3,0.95,85.97,0,0,449,36,3.64,8.73,0,0
FBP2,S0,2022-12-11T13:00:00Z,534.5,18.8,0.93,85.97,0,0,448,20,3.12,8.04,0,0
FBP2,S0,2022-12-11T13:15:00Z,519.7,18.5,0.954,85.96,0,0,449,17,3.01,7.21,0,0
FBP2,S0,2022-12-11T13:30:00Z,460.1,18.4,0.97,85.93,0,0,449,21,3.69,8.49,0,0
FBP2,S0,2022-12-11T13:45:00Z,525.7,18.4,0.962,85.93,0,0,448,24,4.04,7.58,0,0
FBP2,S0,2022-12-11T14:00:00Z,339.4,17.8,0.975,85.92,1,0,449,28,4.01,8.15,0,0
FBP2,S0,2022-12-11T14:15:00Z,502.9,18.2,0.951,85.89,0,0,449,29,4.21,9.04,0,0
FBP2,S0,2022-12-11T14:30:00Z,458.9,18.2,0.934,85.87,0,0,449,27,3.98,8.43,0,0
FBP2,S0,2022-12-11T14:45:00Z,451.6,18.2,0.944,85.87,0,0,449,36,4.19,8.65,0,0
FBP2,S0,2022-12-11T15:00:00Z,238.6,18,0.93,85.89,0,0,449,35,3.25,6.69,0,0
FBP2,S0,2022-12-11T15:15:00Z,144,17.9,0.944,85.9,0,0,449,26,2.42,7.02,0,0
FBP2,S0,2022-12-11T15:30:00Z,152.1,17.7,0.957,85.89,5,0,450,16,2.79,7.58,0,0
FBP2,S0,2022-12-11T15:45:00Z,58.9,17.2,0.994,85.9,13,11,478,18,3.48,7.76,0,0
FBP2,S0,2022-12-11T16:00:00Z,61.5,17,0.999,85.91,15,15,672,24,2.76,6.62,0,0
FBP2,S0,2022-12-11T16:15:00Z,34.6,16.7,1.001,85.92,15,15,638,27,3.24,6.75,0,0
FBP2,S0,2022-12-11T16:30:00Z,107.1,16.6,1,85.93,15,15,596,23,2.89,6.47,0,0
FBP2,S0,2022-12-11T16:45:00Z,45.1,16.6,1.001,85.92,15,15,714,14,3.09,6.48,1,0.034
FBP2,S0,2022-12-11T17:00:00Z,9.4,16.4,1,85.93,15,15,614,24,3.7,7.37,1,0.119
FBP2,S0,2022-12-11T17:15:00Z,2.8,16.3,1.001,85.94,15,15,647,30,3.73,8.02,1,0.034
FBP2,S0,2022-12-11T17:30:00Z,0,16,1,85.95,15,15,804,36,4.7,10.94,1,0.102
FBP2,S0,2022-12-11T17:45:00Z,0,15.6,1,85.95,15,15,645,34,4.01,8.89,2,0.102
FBP2,S0,2022-12-11T18:00:00Z,0,14.9,1.002,85.97,15,15,571,61,4.47,9.52,0,0
FBP2,S0,2022-12-11T18:15:00Z,0,14.4,1,86,15,15,537,59,3.63,7.99,0,0
FBP2,S0,2022-12-11T18:30:00Z,0,14,1.001,86,15,15,523,55,3.98,7.93,0,0
FBP2,S0,2022-12-11T18:45:00Z,0,14.2,0.986,86.01,15,15,509,71,3.2,6.4,0,0
FBP2,S0,2022-12-11T19:00:00Z,0,14.7,0.965,86.02,15,15,500,74,3.38,6.97,0,0
FBP2,S0,2022-12-11T19:15:00Z,0,14.9,0.954,86.04,15,15,489,73,2.97,6.31,0,0
FBP2,S0,2022-12-11T19:30:00Z,0,15,0.938,86.06,15,15,477,84,3.23,7.34,0,0
FBP2,S0,2022-12-11T19:45:00Z,0,15.1,0.915,86.08,15,15,462,81,3.88,8.41,0,0
FBP2,S0,2022-12-11T20:00:00Z,0,15,0.91,86.09,15,3,454,80,3.91,7.79,0,0
FBP2,S0,2022-12-11T20:15:00Z,0,15,0.897,86.1,15,0,451,80,3.88,9.42,0,0
FBP2,S0,2022-12-11T20:30:00Z,0,15.1,0.881,86.1,15,0,450,80,4.74,7.91,0,0
FBP2,S0,2022-12-11T20:45:00Z,0,15.2,0.904,86.11,15,0,450,75,4.47,11.3,0,0
FBP2,S0,2022-12-11T21:00:00Z,0,15.2,0.928,86.12,15,0,450,72,4.08,10.75,0,0
FBP2,S0,2022-12-11T21:15:00Z,0,15.2,0.928,86.12,15,0,450,82,4.06,8.23,0,0
FBP2,S0,2022-12-11T21:30:00Z,0,15.3,0.928,86.14,15,0,450,78,4.1,9.37,0,0
FBP2,S0,2022-12-11T21:45:00Z,0,15.4,0.929,86.13,15,0,450,86,4.06,7.25,0,0
FBP2,S0,2022-12-11T22:00:00Z,0,15.4,0.919,86.13,15,0,450,86,3.47,7.5,0,0
FBP2,S0,2022-12-11T22:15:00Z,0,15.5,0.909,86.13,15,0,450,88,3.47,8.34,0,0
FBP2,S0,2022-12-11T22:30:00Z,0,15.4,0.907,86.13,15,0,450,84,2.32,4.49,0,0
FBP2,S0,2022-12-11T22:45:00Z,0,15.6,0.875,86.12,15,0,450,87,3.05,5.78,0,0
FBP2,S0,2022-12-11T23:00:00Z,0,15.6,0.841,86.1,1,0,449,84,3.03,6.5,0,0
FBP2,S0,2022-12-11T23:15:00Z,0,15.8,0.785,86.08,0,0,449,79,3.02,5.93,0,0
FBP2,S0,2022-12-11T23:30:00Z,0,15.8,0.761,86.08,0,0,448,83,2.96,6,0,0
FBP2,S0,2022-12-11T23:45:00Z,0,15.9,0.78,86.06,0,0,449,82,3.21,7.4,0,0
FBP2,S0,2022-12-12T00:00:00Z,0,15.7,0.816,86.06,0,0,449,80,3.5,7.14,0,0
FBP2,S0,2022-12-12T00:15:00Z,0,15.4,0.857,86.04,0,0,449,77,3.43,6.73,0,0
FBP2,S0,2022-12-12T00:30:00Z,0,15.2,0.858,86.03,0,0,449,81,3.65,7.14,0,0
FBP2,S0,2022-12-12T00:45:00Z,0,14.9,0.891,86.02,0,0,450,85,2.87,6,0,0
FBP2,S0,2022-12-12T01:00:00Z,0,14.8,0.904,86,3,0,450,90,3.03,5.96,0,0
FBP2,S0,2022-12-12T01:15:00Z,0,14.7,0.918,85.99,10,0,450,76,2.06,4.79,0,0
FBP2,S0,2022-12-12T01:30:00Z,0,14.6,0.926,85.98,14,0,450,79,2.05,4.26,0,0
FBP2,S0,2022-12-12T01:45:00Z,0,14.7,0.936,85.96,15,0,450,71,2.49,5.23,0,0
FBP2,S0,2022-12-12T02:00:00Z,0,15,0.91,85.94,15,0,450,61,3.24,7.42,0,0
FBP2,S0,2022-12-12T02:15:00Z,0,14.9,0.908,85.93,14,0,450,68,2.56,6.46,0,0
FBP2,S0,2022-12-12T02:30:00Z,0,14.6,0.926,85.92,15,0,450,58,2.05,5.72,0,0
FBP2,S0,2022-12-12T02:45:00Z,0,14.6,0.923,85.91,15,0,450,81,2.28,5.54,0,0
FBP2,S0,2022-12-12T03:00:00Z,0,14.4,0.919,85.9,15,0,450,70,2.35,6.59,0,0
FBP2,S0,2022-12-12T03:15:00Z,0,14.4,0.913,85.9,15,0,450,69,2.18,6.08,0,0
FBP2,S0,2022-12-12T03:30:00Z,0,14.4,0.907,85.9,15,0,450,59,3.02,6.57,0,0
FBP2,S0,2022-12-12T03:45:00Z,0,14.4,0.914,85.91,14,0,450,68,3.71,7.69,0,0
FBP2,S0,2022-12-12T04:00:00Z,0,14.2,0.939,85.92,14,0,450,79,3.75,8.09,0,0
FBP2,S0,2022-12-12T04:15:00Z,0,14.1,0.955,85.92,15,0,451,81,4.31,9.29,0,0
FBP2,S0,2022-12-12T04:30:00Z,0,14.2,0.968,85.93,15,0,451,79,3.86,7.63,0,0
FBP2,S0,2022-12-12T04:45:00Z,0,14.3,0.97,85.93,15,0,451,72,4.49,10.79,0,0
FBP2,S0,2022-12-12T05:00:00Z,0,14.2,0.984,85.94,15,0,451,77,4.26,7.87,0,0
FBP2,S0,2022-12-12T05:15:00Z,0,14.3,0.979,85.94,15,0,451,82,4.71,7.69,0,0
FBP2,S0,2022-12-12T05:30:00Z,0,14.6,0.954,85.94,15,0,451,78,5.36,10.4,0,0
FBP2,S0,2022-12-12T05:45:00Z,1.1,14.7,0.946,85.95,15,0,451,83,5.18,10.12,0,0
FBP2,S0,2022-12-12T06:00:00Z,7.3,14.6,0.963,85.97,15,0,451,78,4.09,9.22,0,0
FBP2,S0,2022-12-12T06:15:00Z,16.9,14.7,0.966,85.99,15,0,451,72,4.04,8.7,0,0
FBP2,S0,2022-12-12T06:30:00Z,93.5,15.3,0.964,85.99,15,0,450,75,4.72,8.74,0,0
FBP2,S0,2022-12-12T06:45:00Z,145.2,15.6,0.974,86,15,0,450,68,4.55,9.1,0,0
FBP2,S0,2022-12-12T07:00:00Z,199.3,15.9,0.963,86.01,10,0,450,74,4.35,9.42,0,0
FBP2,S0,2022-12-12T07:15:00Z,256.3,16.4,0.946,86.02,1,0,450,66,4.19,10.43,0,0
FBP2,S0,2022-12-12T07:30:00Z,317.5,16.8,0.921,86.02,0,0,449,73,4.43,8.92,0,0
FBP2,S0,2022-12-12T07:45:00Z,377.9,16.9,0.928,86.02,0,0,449,69,4.6,11.62,0,0
FBP2,S0,2022-12-12T08:00:00Z,422.7,16.8,0.945,86.04,0,0,449,55,3.83,9.63,0,0
FBP2,S0,2022-12-12T08:15:00Z,493.5,16.7,0.956,86.06,0,0,449,71,4.95,9.62,0,0
FBP2,S0,2022-12-12T08:30:00Z,552.9,17,0.96,86.06,0,0,449,66,5.4,11.66,0,0
FBP2,S0,2022-12-12T08:45:00Z,599.1,17.2,0.964,86.07,9,7,460,64,5.41,11.58,0,0
FBP2,S0,2022-12-12T09:00:00Z,636.1,17.5,0.953,86.08,13,1,449,57,4.32,10.32,0,0
FBP2,S0,2022-12-12T09:15:00Z,678.9,17.7,0.942,86.07,0,0,448,50,4.53,11.4,0,0
FBP2,S0,2022-12-12T09:30:00Z,711.5,17.7,0.947,86.07,0,0,448,59,4.43,10.68,0,0
FBP2,S0,2022-12-12T09:45:00Z,746.9,18.1,0.944,86.1,0,0,448,35,3.6,7.62,0,0
FBP2,S0,2022-12-12T10:00:00Z,842.1,18,0.977,86.09,0,0,448,32,3.49,9.51,0,0
FBP2,S0,2022-12-12T10:15:00Z,822.1,18.4,0.969,86.07,0,0,448,30,3.36,8.98,0,0
FBP2,S0,2022-12-12T10:30:00Z,794.9,17.9,0.975,86.07,0,0,448,38,3.86,7.93,0,0
FBP2,S0,2022-12-12T10:45:00Z,859.3,18.6,0.958,86.06,0,0,448,42,3.26,9.93,0,0
FBP2,S0,2022-12-12T11:00:00Z,808.9,18.4,0.965,86.05,0,0,448,27,3.6,8.6,0,0
FBP2,S0,2022-12-12T11:15:00Z,741.9,18.5,0.955,86.03,0,0,448,59,3.73,9.49,0,0
FBP2,S0,2022-12-12T11:30:00Z,615.1,18.2,0.964,86.03,0,0,449,48,3.86,8.23,0,0
FBP2,S0,2022-12-12T11:45:00Z,539.1,18.1,0.954,86.03,0,0,449,37,3.43,8.23,0,0
FBP2,S0,2022-12-12T12:00:00Z,755.7,18.6,0.942,86,0,0,448,35,3.13,8.19,0,0
FBP2,S0,2022-12-12T12:15:00Z,728.3,18.6,0.944,85.97,NA,NA,448,38,3.98,8.1,0,0
FBP2,S0,2022-12-12T12:30:00Z,748.9,19.1,0.932,85.95,NA,NA,NA,41,2.72,5.6,0,0
FBP2,S0,2022-12-12T12:45:00Z,734.5,19,0.934,85.92,NA,NA,NA,50,3.69,7.7,0,0
FBP2,S0,2022-12-12T13:00:00Z,356.1,18.5,0.941,85.94,NA,NA,NA,38,3.02,6.13,0,0
FBP2,S0,2022-12-12T13:15:00Z,317.1,18.3,0.954,85.94,NA,NA,NA,50,2.32,5.87,0,0
FBP2,S0,2022-12-12T13:30:00Z,198.7,17.7,0.972,85.93,NA,NA,NA,44,2.34,6.47,0,0
FBP2,S0,2022-12-12T13:45:00Z,280.6,17.6,0.981,85.91,NA,NA,NA,56,2.01,4.62,0,0
FBP2,S0,2022-12-12T14:00:00Z,276.9,17.7,0.972,85.9,NA,NA,NA,44,2.52,5.75,0,0
FBP2,S0,2022-12-12T14:15:00Z,294.1,17.6,0.97,85.89,NA,NA,NA,83,2.21,4.53,0,0
FBP2,S0,2022-12-12T14:30:00Z,215.7,18,0.97,85.89,NA,NA,NA,26,1.83,4.07,0,0
FBP2,S0,2022-12-12T14:45:00Z,184.4,17.6,0.986,85.89,NA,NA,NA,38,2.36,4.91,0,0
FBP2,S0,2022-12-12T15:00:00Z,217.9,17.5,0.988,85.88,NA,NA,NA,31,2.44,7.39,0,0
FBP2,S0,2022-12-12T15:15:00Z,260.5,17.6,0.989,85.86,NA,NA,NA,37,2.59,5.41,0,0
FBP2,S0,2022-12-12T15:30:00Z,251.8,17.8,0.986,85.84,NA,NA,NA,28,2.68,5.44,0,0
FBP2,S0,2022-12-12T15:45:00Z,181.7,17.8,0.981,85.84,NA,NA,NA,60,2.7,8.51,0,0
FBP2,S0,2022-12-12T16:00:00Z,156.5,17.7,0.983,85.85,NA,NA,NA,40,2.4,7.55,0,0
FBP2,S0,2022-12-12T16:15:00Z,70,17.4,0.989,85.86,NA,NA,NA,42,2.41,5.4,0,0
FBP2,S0,2022-12-12T16:30:00Z,33,17.1,0.995,85.88,NA,NA,NA,51,2.67,5.83,0,0
FBP2,S0,2022-12-12T16:45:00Z,37,17,0.979,85.88,NA,NA,NA,74,2.99,6.23,0,0
FBP2,S0,2022-12-12T17:00:00Z,25.4,16.9,0.968,85.88,NA,NA,NA,54,2.99,6.03,0,0
FBP2,S0,2022-12-12T17:15:00Z,10.1,16.6,0.992,85.89,NA,NA,NA,29,3.19,8.39,0,0
FBP2,S0,2022-12-12T17:30:00Z,2,16.5,0.989,85.9,NA,NA,NA,46,3.69,7.68,0,0
FBP2,S0,2022-12-12T17:45:00Z,0,16.4,0.995,85.9,NA,NA,NA,44,3.69,7.24,0,0
FBP2,S0,2022-12-12T18:00:00Z,0,16.3,0.998,85.92,NA,NA,NA,40,2.95,7.5,0,0
FBP2,S0,2022-12-12T18:15:00Z,0,16.3,1,85.92,NA,NA,NA,31,2.88,8.72,0,0
FBP2,S0,2022-12-12T18:30:00Z,0,16.3,1.001,85.93,NA,NA,NA,56,2.85,5.38,0,0
FBP2,S0,2022-12-12T18:45:00Z,0,16.3,1,85.94,NA,NA,NA,49,2.72,7.07,0,0
FBP2,S0,2022-12-12T19:00:00Z,0,16.3,1,85.95,NA,NA,NA,32,2.53,5.06,0,0
FBP2,S0,2022-12-12T19:15:00Z,0,16.2,1,85.95,NA,NA,NA,46,2.56,5.99,0,0
FBP2,S0,2022-12-12T19:30:00Z,0,16,1,85.96,NA,NA,NA,55,2.88,7.02,0,0
FBP2,S0,2022-12-12T19:45:00Z,0,16,1,85.98,NA,NA,NA,15,2.47,5.74,0,0
FBP2,S0,2022-12-12T20:00:00Z,0,16,0.998,85.98,NA,NA,NA,46,2.82,7.5,0,0
FBP2,S0,2022-12-12T20:15:00Z,0,15.8,1.002,85.99,NA,NA,NA,64,3.57,7.34,0,0
FBP2,S0,2022-12-12T20:30:00Z,0,15.7,1.001,86.01,NA,NA,NA,55,3.15,6.95,0,0
FBP2,S0,2022-12-12T20:45:00Z,0,15.6,1,86,NA,NA,NA,58,4.06,9.9,0,0
FBP2,S0,2022-12-12T21:00:00Z,0,15.4,0.999,86,NA,NA,NA,67,4.04,10.14,0,0
FBP2,S0,2022-12-12T21:15:00Z,0,15.7,0.994,86,NA,NA,NA,59,4.13,9.25,0,0
FBP2,S0,2022-12-12T21:30:00Z,0,15.6,0.998,86,NA,NA,NA,68,4.23,11.38,0,0
