Tree,Station,Timestamp,LW_minutes,LW_minutes_H,LWS_Count,Solar,Precipitation,Wind_direction,Wind_speed,Gust_speed,Temp,RH,Atmos_pressure,Precip_max,ECRN-100_Precipitation,ECRN-100_Precip_max
ETP2,S0,2023-12-22T12:30:00Z,15,15,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T12:45:00Z,15,15,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T13:00:00Z,15,15,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T13:15:00Z,15,15,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T13:30:00Z,15,15,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T13:45:00Z,15,15,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T14:00:00Z,15,15,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T14:15:00Z,15,15,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T14:30:00Z,15,15,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T14:45:00Z,15,15,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T15:00:00Z,15,15,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T15:15:00Z,15,15,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T15:30:00Z,15,15,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T15:45:00Z,15,15,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T16:00:00Z,15,15,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T16:15:00Z,15,15,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T16:30:00Z,15,15,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T16:45:00Z,15,15,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T17:00:00Z,15,15,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T17:15:00Z,15,15,1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T17:30:00Z,15,15,1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T17:45:00Z,15,15,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T18:00:00Z,15,15,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T18:15:00Z,15,15,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T18:30:00Z,15,15,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T18:45:00Z,15,15,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T19:00:00Z,15,15,1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T19:15:00Z,15,15,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T19:30:00Z,15,15,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T19:45:00Z,15,15,1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T20:00:00Z,15,15,1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T20:15:00Z,15,15,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T20:30:00Z,15,15,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T20:45:00Z,15,15,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T21:00:00Z,15,15,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T21:15:00Z,15,15,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T21:30:00Z,15,15,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T21:45:00Z,15,15,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T22:00:00Z,15,15,928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T22:15:00Z,15,15,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T22:30:00Z,15,15,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T22:45:00Z,15,15,889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T23:00:00Z,15,15,873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T23:15:00Z,15,15,863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T23:30:00Z,15,15,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-22T23:45:00Z,15,15,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T00:00:00Z,15,15,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T00:15:00Z,15,15,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T00:30:00Z,15,15,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T00:45:00Z,15,15,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T01:00:00Z,15,15,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T01:15:00Z,15,15,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T01:30:00Z,15,15,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T01:45:00Z,15,15,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T02:00:00Z,15,15,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T02:15:00Z,15,15,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T02:30:00Z,15,15,1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T02:45:00Z,15,15,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T03:00:00Z,15,15,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T03:15:00Z,15,15,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T03:30:00Z,15,15,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T03:45:00Z,15,15,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T04:00:00Z,15,15,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T04:15:00Z,15,15,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T04:30:00Z,15,15,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T04:45:00Z,15,15,1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T05:00:00Z,15,15,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T05:15:00Z,15,15,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T05:30:00Z,15,15,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T05:45:00Z,15,15,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T06:00:00Z,15,15,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T06:15:00Z,15,15,1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T06:30:00Z,15,15,1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T06:45:00Z,15,15,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T07:00:00Z,15,15,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T07:15:00Z,15,15,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T07:30:00Z,15,15,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T07:45:00Z,15,15,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T08:00:00Z,15,15,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T08:15:00Z,15,15,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T08:30:00Z,15,15,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T08:45:00Z,15,15,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T09:00:00Z,15,15,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T09:15:00Z,15,15,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T09:30:00Z,15,15,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T09:45:00Z,15,15,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T10:00:00Z,15,15,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T10:15:00Z,15,15,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T10:30:00Z,15,15,1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T10:45:00Z,15,15,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T11:00:00Z,15,15,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T11:15:00Z,15,15,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T11:30:00Z,15,15,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T11:45:00Z,15,15,1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T12:00:00Z,15,15,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T12:15:00Z,15,15,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T12:30:00Z,15,15,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T12:45:00Z,15,15,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T13:00:00Z,15,15,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T13:15:00Z,15,15,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T13:30:00Z,15,15,928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T13:45:00Z,15,15,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T14:00:00Z,15,15,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T14:15:00Z,15,15,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T14:30:00Z,15,15,962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T14:45:00Z,15,15,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T15:00:00Z,15,15,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T15:15:00Z,15,15,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T15:30:00Z,15,15,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T15:45:00Z,15,15,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T16:00:00Z,15,15,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T16:15:00Z,15,15,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T16:30:00Z,15,15,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T16:45:00Z,15,15,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T17:00:00Z,15,15,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T17:15:00Z,15,15,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T17:30:00Z,15,15,627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T17:45:00Z,15,15,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T18:00:00Z,15,15,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T18:15:00Z,15,15,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T18:30:00Z,15,15,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T18:45:00Z,15,15,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T19:00:00Z,15,15,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T19:15:00Z,15,15,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T19:30:00Z,15,15,989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T19:45:00Z,15,15,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T20:00:00Z,15,15,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T20:15:00Z,15,15,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T20:30:00Z,15,15,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T20:45:00Z,15,15,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T21:00:00Z,15,15,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T21:15:00Z,15,15,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T21:30:00Z,15,15,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T21:45:00Z,15,15,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T22:00:00Z,15,15,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T22:15:00Z,15,15,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T22:30:00Z,15,15,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T22:45:00Z,15,15,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T23:00:00Z,15,15,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T23:15:00Z,15,15,947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T23:30:00Z,15,15,943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-23T23:45:00Z,15,15,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T00:00:00Z,15,15,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T00:15:00Z,15,15,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T00:30:00Z,15,15,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T00:45:00Z,15,15,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T01:00:00Z,15,15,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T01:15:00Z,15,15,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T01:30:00Z,15,15,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T01:45:00Z,15,15,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T02:00:00Z,15,15,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T02:15:00Z,15,15,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T02:30:00Z,15,15,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T02:45:00Z,15,15,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T03:00:00Z,15,15,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T03:15:00Z,15,15,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T03:30:00Z,15,15,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T03:45:00Z,15,15,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T04:00:00Z,15,15,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T04:15:00Z,15,15,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T04:30:00Z,15,15,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T04:45:00Z,15,15,865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T05:00:00Z,15,15,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T05:15:00Z,15,15,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T05:30:00Z,15,15,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T05:45:00Z,15,15,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T06:00:00Z,15,15,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T06:15:00Z,15,15,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T06:30:00Z,15,15,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T06:45:00Z,15,15,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T07:00:00Z,15,15,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T07:15:00Z,15,15,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T07:30:00Z,15,15,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T07:45:00Z,15,15,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T08:00:00Z,15,1,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T08:15:00Z,15,0,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T08:30:00Z,14,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T08:45:00Z,0,0,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T09:00:00Z,0,0,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T09:15:00Z,0,0,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T09:30:00Z,0,0,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T09:45:00Z,9,0,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T10:00:00Z,5,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T10:15:00Z,10,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T10:30:00Z,0,0,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T10:45:00Z,0,0,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T11:00:00Z,0,0,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T11:15:00Z,0,0,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T11:30:00Z,0,0,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T11:45:00Z,0,0,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T12:00:00Z,0,0,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T12:15:00Z,0,0,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T12:30:00Z,0,0,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T12:45:00Z,0,0,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T13:00:00Z,0,0,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T13:15:00Z,0,0,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T13:30:00Z,0,0,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T13:45:00Z,0,0,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T14:00:00Z,3,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T14:15:00Z,15,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T14:30:00Z,14,0,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T14:45:00Z,15,0,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T15:00:00Z,13,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T15:15:00Z,15,0,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T15:30:00Z,15,9,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T15:45:00Z,15,15,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T16:00:00Z,15,15,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T16:15:00Z,15,15,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T16:30:00Z,15,15,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T16:45:00Z,15,15,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T17:00:00Z,15,15,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T17:15:00Z,15,15,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T17:30:00Z,15,15,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T17:45:00Z,15,15,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T18:00:00Z,15,15,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T18:15:00Z,15,15,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T18:30:00Z,15,15,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T18:45:00Z,15,15,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T19:00:00Z,15,15,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T19:15:00Z,15,15,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T19:30:00Z,15,15,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETP2,S0,2023-12-24T19:45:00Z,15,15,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
