Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB4,MC1,2023-06-17T13:00:00Z,21.4,0.27,85.85,0.893,85.86,21.2,0.18,0.927,182.9,111.5,452,0,15,0,15,452
FB4,MC1,2023-06-17T13:15:00Z,20.9,0.22,85.84,0.912,85.86,20.6,0.13,0.946,109.9,70.1,452,0,15,0,15,453
FB4,MC1,2023-06-17T13:30:00Z,21.2,0.23,85.83,0.91,85.84,20.6,0.12,0.952,257.3,125.8,452,0,15,0,15,452
FB4,MC1,2023-06-17T13:45:00Z,20.8,0.2,85.81,0.918,85.82,20.5,0.11,0.955,102.4,71.2,453,0,15,0,15,453
FB4,MC1,2023-06-17T14:00:00Z,20.3,0.15,85.8,0.936,85.82,20.2,0.07,0.968,107.3,69.6,453,0,15,0,15,453
FB4,MC1,2023-06-17T14:15:00Z,20.3,0.14,85.79,0.94,85.81,20.1,0.07,0.972,69.8,43.6,453,0,15,0,15,454
FB4,MC1,2023-06-17T14:30:00Z,20.2,0.13,85.78,0.944,85.79,20,0.06,0.976,74.9,47.1,453,0,15,0,15,454
FB4,MC1,2023-06-17T14:45:00Z,20,0.1,85.74,0.958,85.76,19.9,0.03,0.988,46.7,29.7,454,0,15,0,15,455
FB4,MC1,2023-06-17T15:00:00Z,19.6,0.08,85.78,0.965,85.8,19.4,0.01,0.997,40.6,27.8,454,0,15,0,15,455
FB4,MC1,2023-06-17T15:15:00Z,18.7,0.06,85.79,0.972,85.81,18.6,0,1,16.3,12.1,726,8,15,7,15,517
FB4,MC1,2023-06-17T15:30:00Z,17.6,0.03,85.79,0.987,85.81,17.6,0,1,17.8,13.2,756,15,15,15,15,626
FB4,MC1,2023-06-17T15:45:00Z,17.3,0.02,85.79,0.988,85.81,17.2,0,0.999,13.4,9.3,678,15,15,15,15,611
FB4,MC1,2023-06-17T16:00:00Z,17.1,0.02,85.8,0.988,85.82,17.1,0,1.001,8.6,4.8,627,15,15,15,15,584
FB4,MC1,2023-06-17T16:15:00Z,17,0.02,85.82,0.988,85.84,17,0,1,1.6,0,783,15,15,15,15,596
FB4,MC1,2023-06-17T16:30:00Z,16.9,0.02,85.8,0.989,85.81,16.9,0,1,6.8,2,655,15,15,15,15,575
FB4,MC1,2023-06-17T16:45:00Z,16.8,0.02,85.77,0.988,85.79,16.8,0,1,2.4,0,623,15,15,15,15,571
FB4,MC1,2023-06-17T17:00:00Z,16.8,0.02,85.76,0.988,85.78,16.8,0,1,7,0,630,15,15,15,15,571
FB4,MC1,2023-06-17T17:15:00Z,16.7,0.02,85.77,0.988,85.79,17,0,1,3.5,0,580,15,15,15,15,634
FB4,MC1,2023-06-17T17:30:00Z,16.7,0.02,85.77,0.988,85.79,17.2,0.01,0.996,0,0,547,15,15,15,15,597
FB4,MC1,2023-06-17T17:45:00Z,16.8,0.02,85.77,0.988,85.79,17.7,0.08,0.958,0,0,521,15,15,15,15,559
FB4,MC1,2023-06-17T18:00:00Z,17.4,0.05,85.82,0.973,85.84,18.7,0.22,0.896,0,0,490,15,15,15,15,511
FB4,MC1,2023-06-17T18:15:00Z,17.8,0.13,85.83,0.937,85.85,19.1,0.28,0.873,0,0,454,11,15,15,15,485
FB4,MC1,2023-06-17T18:30:00Z,18.1,0.19,85.83,0.908,85.84,20,0.43,0.814,0,0,452,0,15,1,15,453
FB4,MC1,2023-06-17T18:45:00Z,18.6,0.27,85.84,0.872,85.86,20.2,0.47,0.801,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-17T19:00:00Z,19.1,0.35,85.86,0.843,85.87,20.2,0.47,0.803,0,0,453,0,15,0,15,452
FB4,MC1,2023-06-17T19:15:00Z,18.7,0.29,85.87,0.863,85.89,19.4,0.35,0.847,0,0,452,0,15,0,15,452
FB4,MC1,2023-06-17T19:30:00Z,19,0.32,85.9,0.854,85.91,20.3,0.47,0.802,0,0,457,0,15,0,15,451
FB4,MC1,2023-06-17T19:45:00Z,18.8,0.29,85.92,0.864,85.94,19.9,0.39,0.832,0,0,515,6,15,7,15,475
FB4,MC1,2023-06-17T20:00:00Z,18.1,0.2,85.93,0.905,85.95,18.5,0.22,0.899,0,0,611,15,15,15,15,548
FB4,MC1,2023-06-17T20:15:00Z,17.8,0.18,85.93,0.914,85.95,18,0.17,0.919,0,0,732,15,15,15,15,589
FB4,MC1,2023-06-17T20:30:00Z,17.7,0.15,85.93,0.924,85.95,18.3,0.19,0.908,0,0,667,15,15,15,15,585
FB4,MC1,2023-06-17T20:45:00Z,17.6,0.15,85.92,0.925,85.95,18.5,0.22,0.896,0,0,626,15,15,15,15,609
FB4,MC1,2023-06-17T21:00:00Z,17.8,0.15,85.93,0.925,85.95,18.8,0.25,0.887,0,0,588,15,15,15,15,554
FB4,MC1,2023-06-17T21:15:00Z,18,0.15,85.93,0.926,85.95,19,0.24,0.888,0,0,546,15,15,15,15,526
FB4,MC1,2023-06-17T21:30:00Z,18,0.14,85.92,0.931,85.94,18.9,0.23,0.896,0,0,520,15,15,15,15,495
FB4,MC1,2023-06-17T21:45:00Z,17.9,0.17,85.88,0.918,85.9,18.8,0.25,0.883,0,0,493,15,15,13,15,458
FB4,MC1,2023-06-17T22:00:00Z,18.2,0.23,85.85,0.891,85.87,19,0.29,0.868,0,0,463,15,15,12,15,457
FB4,MC1,2023-06-17T22:15:00Z,18.8,0.29,85.84,0.867,85.86,19.5,0.34,0.849,0,0,454,7,15,3,15,453
FB4,MC1,2023-06-17T22:30:00Z,18.6,0.28,85.86,0.871,85.87,19.3,0.31,0.862,0,0,470,11,15,3,15,456
FB4,MC1,2023-06-17T22:45:00Z,18.7,0.27,85.86,0.872,85.88,18.9,0.28,0.872,0,0,516,15,15,15,15,493
FB4,MC1,2023-06-17T23:00:00Z,18.3,0.23,85.86,0.891,85.87,18.9,0.27,0.877,0,0,504,15,15,15,15,463
FB4,MC1,2023-06-17T23:15:00Z,17.8,0.16,85.85,0.922,85.87,18.1,0.16,0.924,0,0,485,15,15,2,15,459
FB4,MC1,2023-06-17T23:30:00Z,17.3,0.1,85.84,0.95,85.86,17.6,0.09,0.957,0,0,475,15,15,0,15,455
FB4,MC1,2023-06-17T23:45:00Z,17.2,0.08,85.82,0.961,85.85,17.3,0.05,0.975,0,0,466,15,15,0,15,455
FB4,MC1,2023-06-18T00:00:00Z,17.3,0.1,85.81,0.951,85.83,17.8,0.1,0.949,0,0,454,7,15,0,15,454
FB4,MC1,2023-06-18T00:15:00Z,17.5,0.12,85.8,0.94,85.81,18.2,0.16,0.922,0,0,454,0,15,0,15,454
FB4,MC1,2023-06-18T00:30:00Z,17.5,0.12,85.77,0.942,85.79,17.8,0.11,0.944,0,0,461,2,15,0,15,455
FB4,MC1,2023-06-18T00:45:00Z,17.3,0.09,85.76,0.952,85.78,17.4,0.08,0.961,0,0,460,15,15,0,15,456
FB4,MC1,2023-06-18T01:00:00Z,17.2,0.09,85.74,0.954,85.77,17.4,0.07,0.965,0,0,455,0,15,0,15,455
FB4,MC1,2023-06-18T01:15:00Z,17,0.06,85.74,0.968,85.76,17.1,0.04,0.98,0,0,458,0,15,0,15,457
FB4,MC1,2023-06-18T01:30:00Z,16.6,0.03,85.74,0.986,85.76,16.8,0,0.999,0,0,464,10,15,5,15,463
FB4,MC1,2023-06-18T01:45:00Z,16.5,0.02,85.76,0.988,85.78,16.5,0,1,0,0,478,15,15,15,15,478
FB4,MC1,2023-06-18T02:00:00Z,16.5,0.02,85.75,0.988,85.77,16.5,0,0.999,0,0,484,15,15,15,15,487
FB4,MC1,2023-06-18T02:15:00Z,16.4,0.02,85.75,0.987,85.76,16.4,0,1,0,0,511,15,15,15,15,504
FB4,MC1,2023-06-18T02:30:00Z,16.4,0.02,85.75,0.988,85.77,16.4,0,1,0,0,543,15,15,15,15,533
FB4,MC1,2023-06-18T02:45:00Z,16.3,0.02,85.74,0.988,85.76,16.4,0,1,0,0,547,15,15,15,15,538
FB4,MC1,2023-06-18T03:00:00Z,16.3,0.02,85.73,0.989,85.75,16.3,0,1,0,0,548,15,15,15,15,537
FB4,MC1,2023-06-18T03:15:00Z,16.2,0.02,85.71,0.988,85.73,16.2,0,1,0,0,548,15,15,15,15,535
FB4,MC1,2023-06-18T03:30:00Z,16.2,0.02,85.7,0.988,85.72,16.2,0,0.999,0,0,546,15,15,15,15,530
FB4,MC1,2023-06-18T03:45:00Z,16.2,0.02,85.69,0.988,85.71,16.3,0,0.999,0,0,547,15,15,15,15,532
FB4,MC1,2023-06-18T04:00:00Z,16.3,0.02,85.7,0.988,85.71,16.3,0,0.999,0,0,561,15,15,15,15,585
FB4,MC1,2023-06-18T04:15:00Z,16.3,0.02,85.7,0.988,85.71,16.4,0,1,0,0,578,15,15,15,15,622
FB4,MC1,2023-06-18T04:30:00Z,16.4,0.02,85.7,0.988,85.72,16.4,0,0.999,0,0,577,15,15,15,15,663
FB4,MC1,2023-06-18T04:45:00Z,16.3,0.02,85.69,0.988,85.71,16.3,0,0.999,0,0,585,15,15,15,15,638
FB4,MC1,2023-06-18T05:00:00Z,16.3,0.02,85.71,0.988,85.73,16.2,0,0.999,0,0,579,15,15,15,15,631
FB4,MC1,2023-06-18T05:15:00Z,16.2,0.02,85.72,0.988,85.74,16.3,0,1,0,0,577,15,15,15,15,573
FB4,MC1,2023-06-18T05:30:00Z,16.4,0.02,85.73,0.988,85.75,16.4,0,1,0,0,577,15,15,15,15,572
FB4,MC1,2023-06-18T05:45:00Z,16.4,0.02,85.75,0.988,85.77,16.4,0,1,5.9,0.9,582,15,15,15,15,557
FB4,MC1,2023-06-18T06:00:00Z,16.5,0.02,85.75,0.988,85.77,16.5,0,1,20.1,12.1,579,15,15,15,15,551
FB4,MC1,2023-06-18T06:15:00Z,16.8,0.02,85.76,0.989,85.78,16.7,0,1,34.6,20,553,15,15,15,15,517
FB4,MC1,2023-06-18T06:30:00Z,17.3,0.02,85.77,0.988,85.79,17.1,0,0.999,111.7,26.7,503,15,15,15,15,502
FB4,MC1,2023-06-18T06:45:00Z,17.9,0.02,85.78,0.989,85.8,17.3,0,0.999,114.3,32.6,491,15,15,15,15,461
FB4,MC1,2023-06-18T07:00:00Z,18.6,0.12,85.8,0.943,85.82,17.8,0.05,0.974,41.2,34.6,482,15,15,0,15,455
FB4,MC1,2023-06-18T07:15:00Z,18.8,0.16,85.81,0.926,85.83,18.2,0.08,0.964,50.9,37,470,15,15,0,15,455
FB4,MC1,2023-06-18T07:30:00Z,19,0.19,85.82,0.912,85.84,18.2,0.08,0.96,40.6,39.2,454,7,15,0,15,455
FB4,MC1,2023-06-18T07:45:00Z,18.8,0.16,85.83,0.925,85.86,18.3,0.08,0.964,40.5,40.1,454,0,15,0,15,455
FB4,MC1,2023-06-18T08:00:00Z,19,0.2,85.84,0.909,85.86,18.7,0.14,0.936,41.9,40.1,453,0,15,0,15,454
FB4,MC1,2023-06-18T08:15:00Z,19.1,0.24,85.85,0.891,85.87,18.7,0.18,0.918,44.9,40.3,453,0,15,0,15,453
FB4,MC1,2023-06-18T08:30:00Z,19.1,0.26,85.87,0.881,85.89,18.8,0.2,0.909,44.5,46.3,453,0,15,0,15,453
FB4,MC1,2023-06-18T08:45:00Z,19.2,0.23,85.87,0.898,85.89,19.2,0.19,0.916,62.1,45.8,453,0,15,0,15,453
FB4,MC1,2023-06-18T09:00:00Z,19.8,0.23,85.87,0.9,85.89,19.5,0.17,0.925,74.9,46,452,0,15,0,15,452
FB4,MC1,2023-06-18T09:15:00Z,20.2,0.29,85.88,0.878,85.89,19.4,0.17,0.924,67.4,50.7,453,0,15,0,15,452
FB4,MC1,2023-06-18T09:30:00Z,21.1,0.33,85.87,0.867,85.89,19.8,0.18,0.924,63.7,49.8,452,0,15,0,15,452
FB4,MC1,2023-06-18T09:45:00Z,21.4,0.37,85.88,0.853,85.9,20.2,0.19,0.921,65.9,49.8,452,0,15,0,15,452
FB4,MC1,2023-06-18T10:00:00Z,21.2,0.31,85.87,0.877,85.89,20.8,0.21,0.915,101.4,68.5,452,0,15,0,15,452
FB4,MC1,2023-06-18T10:15:00Z,22.4,0.38,85.86,0.86,85.87,22.2,0.3,0.887,138.2,83.1,451,0,15,0,15,452
FB4,MC1,2023-06-18T10:30:00Z,22.4,0.42,85.85,0.844,85.87,22.3,0.36,0.867,131.8,74.3,451,0,15,0,15,451
FB4,MC1,2023-06-18T10:45:00Z,21.9,0.33,85.86,0.874,85.87,22.1,0.31,0.882,157.1,87.2,451,0,15,0,15,452
FB4,MC1,2023-06-18T11:00:00Z,21.9,0.3,85.85,0.887,85.87,21.6,0.22,0.914,78.6,48.9,452,0,15,0,15,452
FB4,MC1,2023-06-18T11:15:00Z,21.7,0.25,85.85,0.904,85.87,21.7,0.19,0.926,164.1,96.3,451,0,15,0,15,452
FB4,MC1,2023-06-18T11:30:00Z,21.9,0.27,85.85,0.899,85.87,21.6,0.19,0.924,90.3,52.7,452,0,15,0,15,452
FB4,MC1,2023-06-18T11:45:00Z,21.2,0.2,85.85,0.921,85.87,20.9,0.13,0.949,66.7,39.2,453,0,15,0,15,453
FB4,MC1,2023-06-18T12:00:00Z,20.2,0.16,85.85,0.934,85.87,19.9,0.07,0.969,45.6,26.9,454,0,15,0,15,454
FB4,MC1,2023-06-18T12:15:00Z,19.6,0.12,85.85,0.949,85.87,19.4,0.05,0.977,60.2,35.9,453,0,15,0,15,454
FB4,MC1,2023-06-18T12:30:00Z,19.6,0.1,85.84,0.955,85.86,19.2,0.02,0.991,98.9,60.1,454,0,15,0,15,453
FB4,MC1,2023-06-18T12:45:00Z,19.8,0.13,85.82,0.945,85.84,19.4,0.04,0.984,209.1,125.6,452,0,15,0,15,452
FB4,MC1,2023-06-18T13:00:00Z,20,0.17,85.8,0.926,85.81,19.6,0.08,0.964,117,68.8,576,5,15,5,15,499
FB4,MC1,2023-06-18T13:15:00Z,19.2,0.1,85.78,0.955,85.8,19.2,0.05,0.979,63.9,39.2,797,15,15,15,15,584
FB4,MC1,2023-06-18T13:30:00Z,18.8,0.04,85.77,0.982,85.79,18.9,0,0.999,54.2,32.6,714,15,15,15,15,635
FB4,MC1,2023-06-18T13:45:00Z,18.7,0.03,85.76,0.988,85.78,18.8,0,1,56,33.5,607,15,15,15,15,601
FB4,MC1,2023-06-18T14:00:00Z,18.6,0.02,85.76,0.989,85.78,18.5,0,1,99.6,59.1,755,15,15,15,15,650
FB4,MC1,2023-06-18T14:15:00Z,18.7,0.03,85.75,0.988,85.77,18.6,0,1,76.7,44.3,693,15,15,15,15,641
FB4,MC1,2023-06-18T14:30:00Z,18.8,0.03,85.74,0.988,85.76,18.7,0,1.001,78,44.7,635,15,15,15,15,563
FB4,MC1,2023-06-18T14:45:00Z,19,0.03,85.73,0.988,85.74,19,0,1,74.2,43.2,581,15,15,15,15,540
FB4,MC1,2023-06-18T15:00:00Z,18.9,0.03,85.72,0.987,85.73,19.2,0.05,0.98,64.6,39.2,525,15,15,15,15,527
FB4,MC1,2023-06-18T15:15:00Z,19,0.04,85.71,0.983,85.73,19.3,0.04,0.982,76,45,496,15,15,15,15,532
FB4,MC1,2023-06-18T15:30:00Z,19.2,0.04,85.74,0.984,85.75,19.4,0.02,0.99,94.8,53.8,476,15,15,15,15,535
FB4,MC1,2023-06-18T15:45:00Z,19.4,0.04,85.75,0.981,85.76,19.6,0.03,0.988,117.9,62.4,469,15,15,15,15,534
FB4,MC1,2023-06-18T16:00:00Z,19.6,0.05,85.75,0.98,85.76,19.7,0.02,0.993,88.6,46.3,468,15,15,15,15,530
FB4,MC1,2023-06-18T16:15:00Z,19.2,0.04,85.74,0.981,85.75,19.3,0.02,0.993,73.2,42.8,458,12,15,15,15,525
FB4,MC1,2023-06-18T16:30:00Z,19.2,0.03,85.74,0.986,85.76,19.3,0,1,60.4,33.9,456,0,15,15,15,521
FB4,MC1,2023-06-18T16:45:00Z,19.1,0.03,85.73,0.988,85.75,19.2,0,1,24.7,15.6,457,0,15,15,15,519
FB4,MC1,2023-06-18T17:00:00Z,19,0.03,85.73,0.988,85.75,19,0,1,26.2,15.7,457,0,15,15,15,517
FB4,MC1,2023-06-18T17:15:00Z,18.9,0.03,85.76,0.988,85.77,19,0,1,17,10.4,457,0,15,15,15,513
FB4,MC1,2023-06-18T17:30:00Z,18.7,0.02,85.79,0.988,85.81,18.8,0,1,3.1,0.4,457,0,15,15,15,507
FB4,MC1,2023-06-18T17:45:00Z,18.7,0.02,85.81,0.989,85.82,18.8,0,1.001,0,0,458,0,15,15,15,502
FB4,MC1,2023-06-18T18:00:00Z,18.7,0.02,85.83,0.989,85.84,18.8,0,1.001,0,0,457,0,15,15,15,494
FB4,MC1,2023-06-18T18:15:00Z,18.7,0.03,85.84,0.988,85.86,18.8,0,1,0,0,460,0,15,15,15,485
FB4,MC1,2023-06-18T18:30:00Z,18.7,0.02,85.83,0.989,85.84,18.8,0,1,0,0,459,0,15,15,15,472
FB4,MC1,2023-06-18T18:45:00Z,18.8,0.03,85.83,0.988,85.85,18.9,0,0.999,0,0,460,4,15,15,15,465
FB4,MC1,2023-06-18T19:00:00Z,18.9,0.03,85.85,0.988,85.86,18.9,0,1.001,0,0,459,0,15,15,15,461
FB4,MC1,2023-06-18T19:15:00Z,18.9,0.03,85.87,0.988,85.88,18.9,0,1.001,0,0,459,0,15,10,15,459
FB4,MC1,2023-06-18T19:30:00Z,18.8,0.03,85.87,0.988,85.88,18.9,0,1,0,0,459,0,15,0,15,459
FB4,MC1,2023-06-18T19:45:00Z,18.8,0.02,85.86,0.989,85.88,18.9,0,1,0,0,460,1,15,3,15,460
FB4,MC1,2023-06-18T20:00:00Z,18.9,0.03,85.87,0.988,85.89,18.9,0,1,0,0,464,15,15,15,15,462
FB4,MC1,2023-06-18T20:15:00Z,18.7,0.03,85.88,0.988,85.9,18.8,0,1.001,0,0,469,15,15,15,15,467
FB4,MC1,2023-06-18T20:30:00Z,18.5,0.03,85.89,0.988,85.9,18.5,0,0.999,0,0,472,15,15,15,15,471
FB4,MC1,2023-06-18T20:45:00Z,18.5,0.03,85.89,0.987,85.91,18.4,0,0.999,0,0,480,15,15,15,15,500
FB4,MC1,2023-06-18T21:00:00Z,18.3,0.02,85.9,0.988,85.91,18.3,0,1,0,0,546,15,15,15,15,642
FB4,MC1,2023-06-18T21:15:00Z,18.2,0.03,85.9,0.988,85.92,18.2,0,0.999,0,0,608,15,15,15,15,755
FB4,MC1,2023-06-18T21:30:00Z,18,0.02,85.93,0.989,85.94,18,0,1,0,0,652,15,15,15,15,585
FB4,MC1,2023-06-18T21:45:00Z,18,0.02,85.94,0.988,85.96,18,0,0.999,0,0,689,15,15,15,15,579
FB4,MC1,2023-06-18T22:00:00Z,17.8,0.02,85.96,0.988,85.98,17.8,0,1,0,0,624,15,15,15,15,565
FB4,MC1,2023-06-18T22:15:00Z,17.6,0.02,85.97,0.988,85.99,17.6,0,1.001,0,0,611,15,15,15,15,555
FB4,MC1,2023-06-18T22:30:00Z,17.7,0.02,85.96,0.988,85.98,17.7,0,0.999,0,0,633,15,15,15,15,554
FB4,MC1,2023-06-18T22:45:00Z,17.7,0.02,85.95,0.988,85.96,17.7,0,1.001,0,0,595,15,15,15,15,549
FB4,MC1,2023-06-18T23:00:00Z,17.7,0.03,85.95,0.988,85.97,17.7,0,1,0,0,578,15,15,15,15,548
FB4,MC1,2023-06-18T23:15:00Z,17.7,0.02,85.94,0.988,85.96,17.7,0,0.999,0,0,597,15,15,15,15,534
FB4,MC1,2023-06-18T23:30:00Z,17.6,0.02,85.93,0.989,85.95,17.6,0,1,0,0,570,15,15,15,15,523
FB4,MC1,2023-06-18T23:45:00Z,17.5,0.03,85.91,0.987,85.92,17.7,0,1,0,0,537,15,15,15,15,521
FB4,MC1,2023-06-19T00:00:00Z,17.6,0.02,85.89,0.989,85.91,17.8,0,1,0,0,524,15,15,15,15,530
FB4,MC1,2023-06-19T00:15:00Z,17.5,0.02,85.87,0.988,85.89,17.9,0,1,0,0,512,15,15,15,15,517
FB4,MC1,2023-06-19T00:30:00Z,17.5,0.02,85.86,0.989,85.87,18,0,0.999,0,0,493,15,15,15,15,504
FB4,MC1,2023-06-19T00:45:00Z,17.6,0.02,85.84,0.988,85.85,18.2,0.01,0.993,0,0,480,15,15,15,15,471
FB4,MC1,2023-06-19T01:00:00Z,17.6,0.02,85.82,0.988,85.84,18.2,0.04,0.979,0,0,467,15,15,5,15,457
FB4,MC1,2023-06-19T01:15:00Z,17.6,0.02,85.82,0.988,85.83,18.2,0.04,0.981,0,0,457,6,15,0,15,457
FB4,MC1,2023-06-19T01:30:00Z,17.6,0.02,85.81,0.988,85.83,18,0.01,0.997,0,0,458,0,15,0,15,459
FB4,MC1,2023-06-19T01:45:00Z,17.7,0.02,85.8,0.988,85.81,17.9,0,1,0,0,459,1,15,14,15,464
FB4,MC1,2023-06-19T02:00:00Z,17.6,0.03,85.78,0.988,85.8,17.9,0,1,0,0,458,0,15,9,15,459
FB4,MC1,2023-06-19T02:15:00Z,17.7,0.02,85.78,0.989,85.8,18.1,0,0.998,0,0,457,0,15,0,15,458
FB4,MC1,2023-06-19T02:30:00Z,17.7,0.02,85.79,0.989,85.8,18,0,1,0,0,459,0,15,0,15,459
FB4,MC1,2023-06-19T02:45:00Z,17.6,0.02,85.79,0.988,85.8,17.7,0,1,0,0,460,5,15,7,15,462
FB4,MC1,2023-06-19T03:00:00Z,17.6,0.02,85.79,0.988,85.81,17.6,0,1,0,0,458,3,15,13,15,458
FB4,MC1,2023-06-19T03:15:00Z,17.6,0.02,85.76,0.988,85.78,18,0,1,0,0,458,0,15,0,15,458
FB4,MC1,2023-06-19T03:30:00Z,17.6,0.03,85.75,0.987,85.77,18,0,0.999,0,0,457,0,15,0,15,458
FB4,MC1,2023-06-19T03:45:00Z,17.6,0.03,85.75,0.988,85.77,18,0.01,0.997,0,0,457,0,15,0,15,458
FB4,MC1,2023-06-19T04:00:00Z,17.7,0.02,85.75,0.988,85.77,18,0.01,0.996,0,0,457,0,15,0,15,458
FB4,MC1,2023-06-19T04:15:00Z,17.8,0.02,85.76,0.989,85.78,18.2,0.01,0.997,0,0,457,0,15,0,15,457
FB4,MC1,2023-06-19T04:30:00Z,18,0.02,85.77,0.989,85.79,18.4,0.01,0.996,0,0,458,0,15,1,15,474
FB4,MC1,2023-06-19T04:45:00Z,18,0.03,85.79,0.987,85.81,18.2,0,0.999,0,0,460,12,15,15,15,462
FB4,MC1,2023-06-19T05:00:00Z,17.9,0.02,85.8,0.989,85.82,18.1,0,1,0,0,460,0,15,7,15,462
FB4,MC1,2023-06-19T05:15:00Z,17.9,0.03,85.81,0.988,85.83,18,0,1,0,0,465,13,15,13,15,471
FB4,MC1,2023-06-19T05:30:00Z,17.8,0.02,85.82,0.989,85.84,18,0,1.001,0,0,466,15,15,15,15,469
FB4,MC1,2023-06-19T05:45:00Z,17.8,0.02,85.83,0.988,85.85,18.2,0,0.999,0,0,461,15,15,6,15,458
FB4,MC1,2023-06-19T06:00:00Z,17.8,0.02,85.85,0.988,85.87,18,0,1,0.4,0,459,7,15,0,15,459
FB4,MC1,2023-06-19T06:15:00Z,17.8,0.02,85.86,0.988,85.88,17.9,0,1,12.1,7.9,458,0,15,0,15,458
FB4,MC1,2023-06-19T06:30:00Z,18,0.02,85.86,0.988,85.88,18.2,0,0.999,16.5,10.8,458,0,15,0,15,458
FB4,MC1,2023-06-19T06:45:00Z,18.4,0.03,85.86,0.988,85.88,18.5,0,1,45.6,24.4,457,0,15,0,15,457
FB4,MC1,2023-06-19T07:00:00Z,19.4,0.06,85.85,0.972,85.87,18.8,0.01,0.998,50.9,38.1,456,0,15,0,15,456
FB4,MC1,2023-06-19T07:15:00Z,19.4,0.1,85.87,0.954,85.89,19.1,0.05,0.979,43.8,32,455,0,15,0,15,456
FB4,MC1,2023-06-19T07:30:00Z,19.3,0.1,85.88,0.953,85.9,19,0.04,0.983,43.4,35.2,455,0,15,0,15,456
FB4,MC1,2023-06-19T07:45:00Z,19.3,0.09,85.9,0.96,85.92,19,0.01,0.994,47.6,40.8,455,0,15,0,15,456
FB4,MC1,2023-06-19T08:00:00Z,19.6,0.1,85.93,0.956,85.95,19.3,0.03,0.985,63.7,52.2,455,0,15,0,15,455
FB4,MC1,2023-06-19T08:15:00Z,20,0.13,85.95,0.944,85.97,19.5,0.05,0.977,91.7,64.5,455,0,15,0,15,455
FB4,MC1,2023-06-19T08:30:00Z,19.6,0.09,85.95,0.959,85.97,19.1,0,0.998,97,76.9,455,0,15,0,15,456
FB4,MC1,2023-06-19T08:45:00Z,19.5,0.08,85.95,0.964,85.97,19.3,0.01,0.996,87.9,68.5,455,0,15,0,15,455
FB4,MC1,2023-06-19T09:00:00Z,19.8,0.09,85.94,0.96,85.96,19.6,0.03,0.988,113.7,63.2,455,0,15,0,15,455
FB4,MC1,2023-06-19T09:15:00Z,20.1,0.12,85.92,0.947,85.94,19.8,0.05,0.98,88.8,60.4,455,0,15,0,15,455
FB4,MC1,2023-06-19T09:30:00Z,20.8,0.18,85.93,0.926,85.94,20.3,0.09,0.963,78.7,62.6,454,0,15,0,15,455
FB4,MC1,2023-06-19T09:45:00Z,21.2,0.21,85.93,0.917,85.95,20.6,0.1,0.958,138.6,87.3,453,0,15,0,15,454
FB4,MC1,2023-06-19T10:00:00Z,20.6,0.15,85.94,0.937,85.96,20.3,0.06,0.975,140.6,89.7,454,0,15,0,15,455
FB4,MC1,2023-06-19T10:15:00Z,20.6,0.13,85.94,0.945,85.95,20.1,0.03,0.985,151.2,100,454,0,15,0,15,454
FB4,MC1,2023-06-19T10:30:00Z,21.1,0.18,85.93,0.928,85.95,20.4,0.06,0.976,223.4,83.7,453,0,15,0,15,454
FB4,MC1,2023-06-19T10:45:00Z,21.6,0.26,85.93,0.9,85.94,21,0.14,0.945,237.7,91.6,453,0,15,0,15,453
FB4,MC1,2023-06-19T11:00:00Z,20.9,0.17,85.93,0.931,85.95,20.6,0.08,0.968,169.7,104.7,453,0,15,0,15,454
FB4,MC1,2023-06-19T11:15:00Z,20.9,0.15,85.93,0.937,85.94,20.4,0.05,0.979,224.3,122.7,453,0,15,0,15,454
FB4,MC1,2023-06-19T11:30:00Z,20.8,0.17,85.94,0.93,85.95,20.5,0.09,0.964,190.2,106.6,453,0,15,0,15,454
FB4,MC1,2023-06-19T11:45:00Z,20.4,0.14,85.93,0.943,85.95,20.2,0.06,0.976,212.4,112.8,452,0,15,0,15,453
FB4,MC1,2023-06-19T12:00:00Z,20.6,0.15,85.92,0.94,85.94,20.4,0.07,0.971,159.5,92.7,453,0,15,0,15,454
FB4,MC1,2023-06-19T12:15:00Z,20.5,0.13,85.91,0.946,85.92,20.2,0.04,0.982,130.6,76.7,454,0,15,0,15,455
FB4,MC1,2023-06-19T12:30:00Z,20.2,0.08,85.9,0.965,85.92,20.1,0.01,0.995,133.1,69,454,0,15,0,15,455
FB4,MC1,2023-06-19T12:45:00Z,20.4,0.1,85.89,0.956,85.91,20.2,0.04,0.984,145.9,90.6,453,0,15,0,15,454
FB4,MC1,2023-06-19T13:00:00Z,20.4,0.11,85.87,0.955,85.89,20.2,0.04,0.983,176.5,111,452,0,15,0,15,453
FB4,MC1,2023-06-19T13:15:00Z,21,0.15,85.84,0.939,85.86,20.7,0.07,0.972,249.9,132.9,452,0,15,0,15,453
FB4,MC1,2023-06-19T13:30:00Z,21.2,0.17,85.84,0.931,85.86,20.9,0.09,0.964,228.1,115.7,452,0,15,0,15,453
