Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_ECRN-100_Precip_max,Port6_ECRN-100_Precipitation
FB4,MC3,2023-09-30T11:15:00Z,20.9,0.895,85.91,0.26,4.5,2.7,337,21.1,4.7,7.11,117.9,454,0,15,84,8.4
FB4,MC3,2023-09-30T11:30:00Z,21.3,0.887,85.89,0.28,4.5,1.31,359,21.7,4.9,5.17,84.6,454,0,15,60,4.6
FB4,MC3,2023-09-30T11:45:00Z,21.4,0.866,85.89,0.34,4.6,1.65,351,21.8,4.9,5.46,107.7,454,0,15,204,7.2
FB4,MC3,2023-09-30T12:00:00Z,21.2,0.867,85.87,0.33,4.3,2.56,340,21.6,4.8,8.11,306.3,454,0,15,276,18.8
FB4,MC3,2023-09-30T12:15:00Z,21.3,0.859,85.84,0.36,4.5,1.39,1,21.8,4.9,5.95,352.5,452,0,15,72,4.8
FB4,MC3,2023-09-30T12:30:00Z,21.6,0.844,85.83,0.4,4.4,1.67,345,21.9,4.8,5.46,474.1,452,0,15,72,5.8
FB4,MC3,2023-09-30T12:45:00Z,21.6,0.821,85.82,0.46,4.4,1.42,355,22,5,4.51,771.6,450,0,14,60,3.2
FB4,MC3,2023-09-30T13:00:00Z,22,0.804,85.81,0.52,4.5,1.77,350,22.3,4.9,5.49,534.9,450,0,13,48,2.6
FB4,MC3,2023-09-30T13:15:00Z,22.2,0.818,85.78,0.49,4.6,1.12,0,22.4,4.8,5.9,201.4,452,0,14,72,2.8
FB4,MC3,2023-09-30T13:30:00Z,21.8,0.837,85.76,0.42,4.6,1.3,329,22,4.8,3.73,62.6,453,0,15,24,1
FB4,MC3,2023-09-30T13:45:00Z,22,0.86,85.74,0.37,4.6,0.92,346,22.3,4.9,2.95,83.1,453,0,15,24,0.8
FB4,MC3,2023-09-30T14:00:00Z,21.9,0.871,85.72,0.34,4.6,0.79,356,22.2,4.9,2.74,56,454,0,15,36,1
FB4,MC3,2023-09-30T14:15:00Z,21.3,0.892,85.71,0.27,4.6,1.29,333,21.8,4.8,3.69,71.4,454,0,15,12,0.8
FB4,MC3,2023-09-30T14:30:00Z,21.7,0.893,85.69,0.28,4.6,0.99,334,22.1,4.8,2.61,68.7,455,0,15,24,0.6
FB4,MC3,2023-09-30T14:45:00Z,21.4,0.894,85.69,0.27,4.6,1.78,345,21.6,4.9,4.52,30,455,0,15,24,1.2
FB4,MC3,2023-09-30T15:00:00Z,21.1,0.902,85.7,0.25,4.6,0.91,326,21.4,4.8,3.4,31.1,455,0,15,0,0
FB4,MC3,2023-09-30T15:15:00Z,21.1,0.903,85.7,0.24,4.5,1.52,336,21.2,4.9,4.14,34.2,456,0,15,48,3.8
FB4,MC3,2023-09-30T15:30:00Z,20.9,0.919,85.71,0.2,4.5,1.3,334,21.1,4.8,3.43,30,458,0,15,12,0.6
FB4,MC3,2023-09-30T15:45:00Z,21,0.935,85.69,0.16,4.6,0.5,349,21.2,4.8,1.54,32,458,0,15,12,0.2
FB4,MC3,2023-09-30T16:00:00Z,21.2,0.943,85.7,0.14,4.6,0.32,347,21.1,4.9,0.87,26.2,459,0,15,0,0
FB4,MC3,2023-09-30T16:15:00Z,20.9,0.947,85.71,0.13,4.6,0.35,275,20.9,4.8,1.03,12.6,463,13,15,0,0
FB4,MC3,2023-09-30T16:30:00Z,20.6,0.965,85.72,0.08,4.6,0.4,3,20.8,4.8,1,5.1,867,15,15,12,0.2
FB4,MC3,2023-09-30T16:45:00Z,20.3,0.97,85.73,0.07,4.5,0.54,319,20.3,4.9,1.82,0,871,15,15,0,0
FB4,MC3,2023-09-30T17:00:00Z,20,0.972,85.73,0.07,4.5,0.53,127,20,5,1.32,0,887,15,15,0,0
FB4,MC3,2023-09-30T17:15:00Z,19.9,0.977,85.73,0.05,4.4,0.39,46,19.8,4.9,1.1,0,768,15,15,0,0
FB4,MC3,2023-09-30T17:30:00Z,19.7,0.98,85.77,0.05,4.4,0.69,356,19.6,5,1.81,0,1011,15,15,0,0
FB4,MC3,2023-09-30T17:45:00Z,19.5,0.984,85.79,0.04,4.3,1.16,318,19.3,4.9,2.26,0,867,15,15,0,0
FB4,MC3,2023-09-30T18:00:00Z,19.3,0.985,85.8,0.03,4.2,0.49,325,19.2,4.8,1.58,0,912,15,15,0,0
FB4,MC3,2023-09-30T18:15:00Z,19.2,0.986,85.82,0.03,4.3,0.75,339,19.1,4.9,1.85,0,859,15,15,0,0
FB4,MC3,2023-09-30T18:30:00Z,19.2,0.987,85.84,0.03,4.3,0.6,339,19.1,4.9,1.48,0,802,15,15,0,0
FB4,MC3,2023-09-30T18:45:00Z,19.1,0.986,85.86,0.03,4.3,1.02,340,19,4.9,2.08,0,766,15,15,0,0
FB4,MC3,2023-09-30T19:00:00Z,18.9,0.987,85.85,0.03,4.2,0.97,337,18.8,4.9,2.48,0,872,15,15,0,0
FB4,MC3,2023-09-30T19:15:00Z,18.9,0.987,85.85,0.03,4.2,2.5,340,18.8,4.8,4.68,0,811,15,15,36,2.4
FB4,MC3,2023-09-30T19:30:00Z,18.9,0.986,85.85,0.03,4.3,0.73,359,18.7,4.9,2.96,0,843,15,15,0,0
FB4,MC3,2023-09-30T19:45:00Z,18.8,0.987,85.87,0.03,4.3,0.9,7,18.7,4.9,2.96,0,824,15,15,12,0.4
FB4,MC3,2023-09-30T20:00:00Z,18.8,0.986,85.87,0.03,4.3,0.73,25,18.7,4.9,2.66,0,792,15,15,0,0
FB4,MC3,2023-09-30T20:15:00Z,18.8,0.986,85.88,0.03,4.2,1.05,2,18.6,4.9,3.33,0,839,15,15,12,0.2
FB4,MC3,2023-09-30T20:30:00Z,18.6,0.986,85.89,0.03,4.3,0.95,8,18.3,4.9,2.58,0,808,15,15,24,0.6
FB4,MC3,2023-09-30T20:45:00Z,18.8,0.983,85.88,0.04,4.3,0.86,7,18.5,4.9,2.59,0,812,15,15,0,0
FB4,MC3,2023-09-30T21:00:00Z,18.8,0.986,85.88,0.03,4.2,0.74,20,18.6,4.9,2.55,0,757,15,15,0,0
FB4,MC3,2023-09-30T21:15:00Z,18.8,0.986,85.9,0.03,4.3,1.4,0,18.7,4.9,4.25,0,752,15,15,24,1.4
FB4,MC3,2023-09-30T21:30:00Z,18.9,0.986,85.91,0.03,4.3,1.57,352,18.8,4.9,4.14,0,798,15,15,12,0.8
FB4,MC3,2023-09-30T21:45:00Z,18.9,0.986,85.92,0.03,4.2,1.18,4,18.9,5,3.25,0,793,15,15,24,1.8
FB4,MC3,2023-09-30T22:00:00Z,19,0.987,85.92,0.03,4.2,1.45,351,19,4.9,3.95,0,763,15,15,12,0.2
FB4,MC3,2023-09-30T22:15:00Z,18.9,0.987,85.94,0.03,4.2,1.23,8,19,4.9,3.24,0,748,15,15,24,1
FB4,MC3,2023-09-30T22:30:00Z,18.9,0.986,85.94,0.03,4.1,1.99,349,18.9,4.8,5.47,0,809,15,15,84,4.8
FB4,MC3,2023-09-30T22:45:00Z,18.8,0.986,85.94,0.03,4.3,2.2,353,18.8,4.9,5.4,0,987,15,15,384,23
FB4,MC3,2023-09-30T23:00:00Z,18.8,0.987,85.95,0.03,4.1,3.05,353,18.7,5,6.38,0,900,15,15,72,7.4
FB4,MC3,2023-09-30T23:15:00Z,18.8,0.986,85.93,0.03,4.2,2.02,358,18.7,4.9,5.22,0,865,15,15,360,11.6
FB4,MC3,2023-09-30T23:30:00Z,18.6,0.987,85.9,0.03,4.1,1.62,9,18.4,5,5.73,0,842,15,15,1020,52.8
FB4,MC3,2023-09-30T23:45:00Z,18.5,0.985,85.88,0.03,4.1,1.54,20,18.4,4.9,6.94,0,826,15,15,96,3.2
FB4,MC3,2023-10-01T00:00:00Z,18.4,0.985,85.88,0.03,4.1,1.62,18,18.3,5,5.35,0,815,15,15,0,0
FB4,MC3,2023-10-01T00:15:00Z,18.4,0.985,85.87,0.03,4.1,1.3,23,18.1,5,4.65,0,758,15,15,12,0.2
FB4,MC3,2023-10-01T00:30:00Z,18.4,0.984,85.85,0.03,4.1,1.13,19,18,4.9,3.17,0,777,15,15,0,0
FB4,MC3,2023-10-01T00:45:00Z,18.3,0.978,85.84,0.05,4.1,1.37,17,18.2,4.9,4.21,0,727,15,15,0,0
FB4,MC3,2023-10-01T01:00:00Z,18.4,0.983,85.83,0.04,4.1,1.62,8,18.3,4.8,6.27,0,727,15,15,0,0
FB4,MC3,2023-10-01T01:15:00Z,18.3,0.985,85.82,0.03,4.2,1.6,7,18.2,4.9,5.75,0,719,15,15,0,0
FB4,MC3,2023-10-01T01:30:00Z,18.2,0.98,85.81,0.04,4.2,1.45,9,18.1,4.9,4.55,0,677,15,15,0,0
FB4,MC3,2023-10-01T01:45:00Z,18.2,0.966,85.8,0.07,4.2,1.07,35,18,4.9,4.32,0,630,15,15,0,0
FB4,MC3,2023-10-01T02:00:00Z,18.2,0.944,85.79,0.12,4.2,1.3,20,17.9,5,4.08,0,552,15,15,0,0
FB4,MC3,2023-10-01T02:15:00Z,18.2,0.921,85.78,0.16,4.2,1.02,33,17.7,4.9,3.26,0,471,15,15,0,0
FB4,MC3,2023-10-01T02:30:00Z,18.1,0.918,85.78,0.17,4.2,1.31,28,17.6,5,4.69,0,461,15,15,0,0
FB4,MC3,2023-10-01T02:45:00Z,18,0.921,85.77,0.16,4.2,1.46,16,17.6,4.9,6.06,0,461,15,15,0,0
FB4,MC3,2023-10-01T03:00:00Z,17.9,0.931,85.77,0.14,4.1,1.4,24,17.6,4.9,5.88,0,462,15,15,0,0
FB4,MC3,2023-10-01T03:15:00Z,18,0.943,85.77,0.12,4.1,1.33,38,17.7,4.9,3.92,0,463,15,15,0,0
FB4,MC3,2023-10-01T03:30:00Z,18.4,0.923,85.76,0.16,4.2,0.95,49,17.9,5,3.7,0,459,10,15,0,0
FB4,MC3,2023-10-01T03:45:00Z,18.7,0.903,85.76,0.21,4.1,1.28,47,18.1,4.9,4.72,0,459,0,15,0,0
FB4,MC3,2023-10-01T04:00:00Z,18.7,0.895,85.76,0.23,4.1,1.16,49,18.2,4.7,3.47,0,457,0,15,0,0
FB4,MC3,2023-10-01T04:15:00Z,18.8,0.877,85.75,0.27,4.2,1.1,54,18.3,4.9,3.86,0,457,0,15,0,0
FB4,MC3,2023-10-01T04:30:00Z,18.7,0.884,85.75,0.25,4.2,1.33,22,18.3,4.8,4.85,0,457,0,15,12,0.8
FB4,MC3,2023-10-01T04:45:00Z,18.5,0.902,85.77,0.21,4.2,1.27,31,18.2,5,6.17,0,459,0,15,36,1.4
FB4,MC3,2023-10-01T05:00:00Z,18.4,0.911,85.79,0.19,4.3,1.19,29,18.1,4.8,5.33,0,459,0,15,36,3.4
FB4,MC3,2023-10-01T05:15:00Z,18.5,0.901,85.8,0.21,4.2,1.3,16,18.2,4.9,4.32,0,458,0,15,36,2.2
FB4,MC3,2023-10-01T05:30:00Z,18.6,0.891,85.81,0.23,4.2,1.42,13,18.3,4.9,5.88,0,458,0,15,48,2
FB4,MC3,2023-10-01T05:45:00Z,18.6,0.893,85.82,0.23,4.3,1.37,19,18.4,4.7,5.55,8.2,456,0,15,36,1.8
FB4,MC3,2023-10-01T06:00:00Z,18.9,0.885,85.84,0.25,4.3,1.15,49,18.5,5,3.55,27.3,456,0,15,60,7
FB4,MC3,2023-10-01T06:15:00Z,19,0.884,85.86,0.25,4.2,1.02,37,18.7,4.9,4.46,24.2,456,0,15,24,1.8
FB4,MC3,2023-10-01T06:30:00Z,19.3,0.874,85.87,0.28,4.4,0.97,48,19,4.9,3,28.7,456,0,15,24,1
FB4,MC3,2023-10-01T06:45:00Z,19.4,0.868,85.88,0.3,4.4,1.3,37,19.3,4.8,3.97,104.6,455,0,15,48,5.2
FB4,MC3,2023-10-01T07:00:00Z,19.6,0.866,85.89,0.31,4.3,1.36,12,19.7,4.9,4.12,122.9,454,0,15,36,1.4
FB4,MC3,2023-10-01T07:15:00Z,19.7,0.868,85.9,0.3,4.4,1.82,14,19.7,4.8,5.32,170.3,454,0,15,72,5.6
FB4,MC3,2023-10-01T07:30:00Z,19.9,0.871,85.9,0.3,4.2,2.1,357,19.9,4.9,5.47,347.2,453,0,15,48,5.6
FB4,MC3,2023-10-01T07:45:00Z,19.9,0.878,85.91,0.28,4.4,2.05,6,20.1,4.8,6.34,395.9,453,0,15,60,6.6
FB4,MC3,2023-10-01T08:00:00Z,20.3,0.868,85.92,0.31,4.4,2.04,1,20.4,4.8,6.42,390,451,0,15,36,3.2
FB4,MC3,2023-10-01T08:15:00Z,20.7,0.854,85.93,0.36,4.5,1.63,0,20.7,4.9,5.22,42.1,452,0,15,72,4
FB4,MC3,2023-10-01T08:30:00Z,20.5,0.858,85.95,0.34,4.5,1.72,4,20.7,5,5.62,169.9,454,0,15,48,2.8
FB4,MC3,2023-10-01T08:45:00Z,20.8,0.857,85.95,0.35,4.4,2.01,350,21,4.9,6.09,337.6,453,0,15,24,1.4
FB4,MC3,2023-10-01T09:00:00Z,21,0.855,85.96,0.36,4.3,1.55,1,21.2,4.8,6.18,99.6,454,0,15,36,3.8
FB4,MC3,2023-10-01T09:15:00Z,20.8,0.88,85.96,0.29,4.4,1.34,9,21.3,4.8,4.66,216.1,453,0,15,60,4.8
FB4,MC3,2023-10-01T09:30:00Z,20.7,0.891,85.96,0.27,4.2,1.77,354,21.2,4.9,5.73,123.2,455,0,15,96,8.2
FB4,MC3,2023-10-01T09:45:00Z,20.6,0.905,85.96,0.23,4.4,1.44,357,21.2,4.8,5.89,87.7,453,0,15,396,13.6
FB4,MC3,2023-10-01T10:00:00Z,20.7,0.902,85.96,0.24,4.4,2.73,341,20.9,4.7,6.11,104.7,455,0,15,60,3.4
FB4,MC3,2023-10-01T10:15:00Z,20.6,0.906,85.97,0.23,4.3,1.9,357,20.9,4.8,5.85,105.7,455,0,15,84,8.4
FB4,MC3,2023-10-01T10:30:00Z,20.6,0.901,85.95,0.24,4.5,2.01,358,21.1,4.9,6.82,76.7,455,0,15,60,6.2
FB4,MC3,2023-10-01T10:45:00Z,21,0.896,85.94,0.26,4.5,2.07,354,21.3,4.8,5.8,80.2,455,0,15,84,7.4
FB4,MC3,2023-10-01T11:00:00Z,20.8,0.893,85.93,0.26,4.6,1.74,14,21.2,4.8,6.46,86.2,454,0,15,132,13.4
FB4,MC3,2023-10-01T11:15:00Z,21.1,0.88,85.9,0.3,4.6,1.5,356,21.5,4.8,5.93,80,451,0,15,84,4
FB4,MC3,2023-10-01T11:30:00Z,21.1,0.872,85.89,0.32,4.4,1.37,8,21.6,4.9,6.02,55.8,454,0,15,36,2.6
FB4,MC3,2023-10-01T11:45:00Z,21.5,0.864,85.87,0.35,4.7,1.7,352,22,4.9,5.11,78,453,0,15,72,5.2
FB4,MC3,2023-10-01T12:00:00Z,21.3,0.87,85.87,0.33,4.4,1.77,2,21.8,5,6.23,204,453,0,15,48,4
FB4,MC3,2023-10-01T12:15:00Z,21.1,0.886,85.86,0.28,4.6,1.25,17,21.9,4.8,4.11,485.8,452,0,15,72,5.2
FB4,MC3,2023-10-01T12:30:00Z,21.5,0.887,85.83,0.29,4.5,2.38,345,21.8,4.9,6.63,615.8,452,0,15,84,4
FB4,MC3,2023-10-01T12:45:00Z,21.6,0.882,85.8,0.3,4.4,1.58,4,22.1,4.9,4.31,491.1,451,0,15,84,5.4
FB4,MC3,2023-10-01T13:00:00Z,21.4,0.882,85.79,0.3,4.3,1.28,4,21.8,4.8,5.41,266.1,453,0,15,96,5.4
FB4,MC3,2023-10-01T13:15:00Z,21.2,0.892,85.77,0.27,4.5,1.94,358,21.7,4.8,6.64,310.4,454,0,15,204,14.2
FB4,MC3,2023-10-01T13:30:00Z,21.6,0.888,85.76,0.29,4.5,2.6,344,21.9,4.6,6.55,123.8,454,0,15,96,4.4
FB4,MC3,2023-10-01T13:45:00Z,21.3,0.898,85.75,0.26,4.5,1.3,8,21.7,4.8,5.02,79.8,455,0,15,108,2.4
FB4,MC3,2023-10-01T14:00:00Z,21.4,0.908,85.74,0.23,4.5,0.81,357,22,4.8,3.64,66.8,454,0,15,12,0.2
FB4,MC3,2023-10-01T14:15:00Z,22,0.886,85.71,0.3,4.6,0.83,356,22.3,4.8,4.69,78.2,454,0,15,12,0.4
FB4,MC3,2023-10-01T14:30:00Z,22,0.892,85.69,0.28,4.6,0.9,335,22.3,4.8,2.21,92.5,454,0,15,0,0
FB4,MC3,2023-10-01T14:45:00Z,21.5,0.918,85.68,0.21,4.6,1.23,336,21.7,4.8,4.03,48.3,461,2,15,108,3.6
FB4,MC3,2023-10-01T15:00:00Z,20.6,0.94,85.67,0.15,4.5,1.7,336,21,4.8,4.18,26.9,461,8,15,24,0.8
FB4,MC3,2023-10-01T15:15:00Z,20.5,0.947,85.66,0.13,4.5,0.8,334,20.9,4.9,3.46,24.9,460,10,15,12,0.2
FB4,MC3,2023-10-01T15:30:00Z,20.4,0.955,85.65,0.11,4.6,1.03,349,20.6,4.8,2.9,14.1,591,15,15,0,0
FB4,MC3,2023-10-01T15:45:00Z,20.3,0.965,85.64,0.08,4.6,0.58,27,20.5,4.8,3.31,10.1,770,15,15,0,0
FB4,MC3,2023-10-01T16:00:00Z,19.9,0.972,85.68,0.07,4.6,1.4,332,19.8,4.9,5.98,0,1000,15,15,24,0.4
FB4,MC3,2023-10-01T16:15:00Z,19.5,0.979,85.69,0.05,4.3,0.69,353,19.4,4.9,2.11,0,867,15,15,12,0.6
FB4,MC3,2023-10-01T16:30:00Z,19.4,0.985,85.7,0.03,4.2,1.38,340,19.3,4.9,4.37,0,846,15,15,48,2.8
FB4,MC3,2023-10-01T16:45:00Z,19.4,0.985,85.7,0.03,4.2,0.35,20,19.3,4.9,0.7,0,776,15,15,0,0
FB4,MC3,2023-10-01T17:00:00Z,19.4,0.987,85.7,0.03,4.2,2.34,347,19.3,4.8,4.01,0.4,830,15,15,0,0
FB4,MC3,2023-10-01T17:15:00Z,19.1,0.986,85.73,0.03,4,2.53,342,18.9,4.8,5.6,0,938,15,15,0,0
FB4,MC3,2023-10-01T17:30:00Z,18.8,0.986,85.73,0.03,4.1,1.78,348,18.7,4.9,5.29,0,901,15,15,0,0
FB4,MC3,2023-10-01T17:45:00Z,18.8,0.986,85.76,0.03,4.1,1.4,355,18.6,4.8,4.33,0,941,15,15,0,0
FB4,MC3,2023-10-01T18:00:00Z,18.7,0.986,85.77,0.03,4.3,1.32,6,18.5,5,4.54,0,905,15,15,0,0
FB4,MC3,2023-10-01T18:15:00Z,18.8,0.985,85.78,0.03,4.2,1.06,38,18.4,5,3.98,0,986,15,15,0,0
FB4,MC3,2023-10-01T18:30:00Z,19,0.973,85.8,0.06,4.1,1.14,24,18.4,4.9,3.99,0,837,15,15,24,2.8
FB4,MC3,2023-10-01T18:45:00Z,19.3,0.939,85.8,0.14,4.2,0.73,38,18.2,4.9,2.27,0,861,15,15,24,1
FB4,MC3,2023-10-01T19:00:00Z,19.4,0.932,85.82,0.15,4.2,0.91,3,18.2,4.9,3.16,0,857,15,15,12,0.6
FB4,MC3,2023-10-01T19:15:00Z,19.1,0.945,85.82,0.12,4.1,0.71,31,18.3,4.9,3.06,0,827,15,15,12,0.8
FB4,MC3,2023-10-01T19:30:00Z,18.9,0.961,85.82,0.08,4.2,1.14,11,18.3,4.9,3.43,0,772,15,15,36,2.2
FB4,MC3,2023-10-01T19:45:00Z,18.6,0.973,85.83,0.06,4.2,0.92,16,18.4,4.9,2.96,0,770,15,15,12,0.2
FB4,MC3,2023-10-01T20:00:00Z,18.6,0.975,85.86,0.05,4.2,0.63,23,18.3,4.9,1.96,0,725,15,15,0,0
FB4,MC3,2023-10-01T20:15:00Z,18.6,0.978,85.87,0.05,4.2,0.64,40,18.2,4.8,1.81,0,698,15,15,0,0
FB4,MC3,2023-10-01T20:30:00Z,18.6,0.977,85.89,0.05,4.1,0.71,52,18.2,4.9,1.92,0,674,15,15,36,2
FB4,MC3,2023-10-01T20:45:00Z,18.9,0.966,85.9,0.07,4.2,0.82,46,18.2,4.9,2.48,0,615,15,15,48,1.6
FB4,MC3,2023-10-01T21:00:00Z,18.9,0.963,85.91,0.08,4.2,0.64,48,18.3,4.9,1.35,0,577,15,15,12,0.2
FB4,MC3,2023-10-01T21:15:00Z,18.9,0.96,85.93,0.09,4.2,0.59,41,18.2,4.9,1.78,0,547,15,15,0,0
FB4,MC3,2023-10-01T21:30:00Z,19,0.96,85.93,0.09,4.2,0.66,47,18.3,4.9,1.2,0,504,15,15,0,0
FB4,MC3,2023-10-01T21:45:00Z,18.8,0.957,85.93,0.09,4.2,0.66,64,18.2,4.8,1.29,0,482,15,15,0,0
FB4,MC3,2023-10-01T22:00:00Z,18.5,0.965,85.93,0.08,4.3,0.52,33,18.1,4.8,0.79,0,475,15,15,0,0
FB4,MC3,2023-10-01T22:15:00Z,18.3,0.97,85.93,0.06,4.3,0.42,37,18,4.9,0.7,0,478,15,15,0,0
FB4,MC3,2023-10-01T22:30:00Z,18.2,0.974,85.94,0.05,4.2,0.57,13,17.9,4.9,1.32,0,477,15,15,0,0
FB4,MC3,2023-10-01T22:45:00Z,18.4,0.98,85.96,0.04,4.2,1.2,347,18.2,4.9,2.19,0,478,15,15,0,0
FB4,MC3,2023-10-01T23:00:00Z,18.3,0.984,85.95,0.03,4.3,0.62,81,18,4.9,1.36,0,483,15,15,0,0
FB4,MC3,2023-10-01T23:15:00Z,18.1,0.985,85.94,0.03,4.3,0.5,101,18,4.9,1.08,0,487,15,15,0,0
FB4,MC3,2023-10-01T23:30:00Z,18.2,0.986,85.93,0.03,4.2,0.62,110,18.1,4.9,1.93,0,482,15,15,0,0
FB4,MC3,2023-10-01T23:45:00Z,18.1,0.986,85.9,0.03,4.3,0.66,94,18,4.8,1.42,0,480,15,15,0,0
FB4,MC3,2023-10-02T00:00:00Z,18.1,0.986,85.86,0.03,4.2,0.62,89,18,4.9,1.71,0,483,15,15,0,0
FB4,MC3,2023-10-02T00:15:00Z,18,0.986,85.87,0.03,4.2,0.73,10,18,4.9,1.95,0,488,15,15,0,0
FB4,MC3,2023-10-02T00:30:00Z,18,0.986,85.87,0.03,4.2,0.49,36,18,4.9,1.1,0,489,15,15,12,0.2
FB4,MC3,2023-10-02T00:45:00Z,18,0.986,85.85,0.03,4.2,0.51,38,18.1,4.9,0.84,0,490,15,15,0,0
FB4,MC3,2023-10-02T01:00:00Z,18.1,0.986,85.82,0.03,4.3,0.56,17,18,4.8,0.79,0,496,15,15,0,0
FB4,MC3,2023-10-02T01:15:00Z,18,0.986,85.8,0.03,4.3,0.62,23,17.9,4.8,1.01,0,486,15,15,0,0
FB4,MC3,2023-10-02T01:30:00Z,18,0.986,85.78,0.03,4.3,0.61,30,17.9,4.9,0.95,0,475,15,15,0,0
FB4,MC3,2023-10-02T01:45:00Z,18.4,0.985,85.77,0.03,4.3,0.54,18,17.8,4.9,1.17,0,465,15,15,0,0
FB4,MC3,2023-10-02T02:00:00Z,18.6,0.963,85.74,0.08,4.2,0.54,24,17.8,4.9,1.12,0,463,15,15,0,0
FB4,MC3,2023-10-02T02:15:00Z,18.5,0.944,85.72,0.12,4.3,0.57,28,17.8,4.9,1.07,0,464,15,15,0,0
FB4,MC3,2023-10-02T02:30:00Z,18.5,0.942,85.71,0.12,4.2,1.3,353,18,4.8,2.7,0,462,15,15,0,0
FB4,MC3,2023-10-02T02:45:00Z,18.6,0.938,85.7,0.13,4.3,2.17,345,18.4,4.8,3.38,0,464,15,15,12,0.2
FB4,MC3,2023-10-02T03:00:00Z,18.6,0.941,85.68,0.13,4.3,2.26,348,18.4,4.8,3.83,0,464,15,15,0,0
FB4,MC3,2023-10-02T03:15:00Z,18.5,0.944,85.67,0.12,4.3,2.39,343,18.5,4.8,3.73,0,463,15,15,0,0
FB4,MC3,2023-10-02T03:30:00Z,18.4,0.952,85.66,0.1,4.2,2.54,348,18.4,4.8,4.19,0,467,15,15,12,0.2
FB4,MC3,2023-10-02T03:45:00Z,18.2,0.971,85.66,0.06,4.2,2.18,347,18.2,4.8,4.54,0,472,15,15,24,1.2
FB4,MC3,2023-10-02T04:00:00Z,17.9,0.983,85.67,0.04,4.3,2.73,347,17.9,4.9,5.35,0,478,15,15,24,3.2
FB4,MC3,2023-10-02T04:15:00Z,17.8,0.986,85.68,0.03,4.2,2.94,343,17.9,4.9,5.07,0,484,15,15,60,4.4
FB4,MC3,2023-10-02T04:30:00Z,18,0.986,85.69,0.03,4.3,2.59,345,18.1,4.9,5.96,0,545,15,15,36,3
FB4,MC3,2023-10-02T04:45:00Z,18.1,0.986,85.71,0.03,4.2,3.1,339,18.2,4.9,7.4,0,568,15,15,60,4.2
FB4,MC3,2023-10-02T05:00:00Z,18.2,0.986,85.71,0.03,4.1,2.47,348,18.2,4.8,6.45,0,628,15,15,24,3.2
FB4,MC3,2023-10-02T05:15:00Z,18.2,0.987,85.72,0.03,4.1,3.01,346,18.3,4.7,5.97,0,830,15,15,180,10.6
FB4,MC3,2023-10-02T05:30:00Z,17.9,0.986,85.75,0.03,4.1,3.12,345,17.9,5.1,7.1,0,778,15,15,72,4
FB4,MC3,2023-10-02T05:45:00Z,17.8,0.986,85.76,0.03,4.3,2.23,347,17.8,4.9,6.73,3.8,765,15,15,60,3.8
FB4,MC3,2023-10-02T06:00:00Z,17.6,0.986,85.76,0.03,4.2,2.37,349,17.6,4.9,6.14,9.9,709,15,15,72,6.4
FB4,MC3,2023-10-02T06:15:00Z,17.5,0.986,85.77,0.03,4.2,1.52,356,17.5,4.9,4.21,22.7,637,15,15,72,2.6
FB4,MC3,2023-10-02T06:30:00Z,17.4,0.987,85.77,0.03,4.2,1.71,1,17.4,4.8,5.59,32.8,576,15,15,24,1.8
FB4,MC3,2023-10-02T06:45:00Z,17.7,0.986,85.77,0.03,4.1,1.74,0,17.4,4.9,6.4,96.5,475,15,15,84,6.6
FB4,MC3,2023-10-02T07:00:00Z,18,0.986,85.78,0.03,4.2,1.52,3,17.4,4.9,6.6,103.6,459,4,15,84,7.2
FB4,MC3,2023-10-02T07:15:00Z,18.5,0.948,85.79,0.11,4.3,1.69,0,17.4,4.9,6.16,148.7,457,0,15,108,9.8
FB4,MC3,2023-10-02T07:30:00Z,18.8,0.926,85.8,0.16,4.1,2.02,353,18.4,4.8,5.8,341.7,456,0,15,108,10.4
FB4,MC3,2023-10-02T07:45:00Z,18.9,0.937,85.82,0.14,4,2.21,354,19,4.9,5.64,315.1,455,0,15,120,4.2
FB4,MC3,2023-10-02T08:00:00Z,19.3,0.929,85.83,0.16,4.2,2.02,355,19.3,4.9,5.83,281.8,455,0,15,0,0
FB4,MC3,2023-10-02T08:15:00Z,19.3,0.926,85.85,0.16,4.2,1.86,357,19.4,4.7,7.95,84.6,454,0,15,96,3.6
FB4,MC3,2023-10-02T08:30:00Z,19.4,0.922,85.85,0.18,4.3,2.18,4,19.5,4.8,5.77,97.8,456,0,15,48,3
FB4,MC3,2023-10-02T08:45:00Z,19.5,0.921,85.87,0.18,4.1,2.29,358,19.7,4.9,7.41,280.3,456,0,15,36,2
FB4,MC3,2023-10-02T09:00:00Z,19.6,0.921,85.88,0.18,4.2,2.66,347,19.9,5,6.85,150.3,456,0,15,60,5.8
FB4,MC3,2023-10-02T09:15:00Z,20,0.919,85.88,0.19,4.4,1.87,344,20.4,4.9,5.17,168.3,454,0,15,36,1.6
FB4,MC3,2023-10-02T09:30:00Z,20.3,0.909,85.89,0.22,4.4,1.85,355,20.5,4.9,5.42,79.5,455,0,15,72,5.8
