Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
FB7,MC3,2023-09-23T18:15:00Z,19.4,0.959,86.23,0.09,-1.5,2.64,46,19.4,-3,6.13,0,462,15,15
FB7,MC3,2023-09-23T18:30:00Z,19.3,0.984,86.24,0.04,-1.5,1.41,58,19.4,-3,5.5,0,462,15,15
FB7,MC3,2023-09-23T18:45:00Z,NA,NA,NA,NA,-1.3,1.32,74,19.4,-3.1,4.58,0,462,15,15
FB7,MC3,2023-09-23T19:00:00Z,NA,NA,NA,NA,-1.5,1.46,58,19.3,-3,3.56,0,463,15,15
FB7,MC3,2023-09-23T19:15:00Z,NA,NA,NA,NA,-1.5,1.98,46,19.1,-3,5.32,0,465,15,15
FB7,MC3,2023-09-23T19:30:00Z,18.9,1,86.24,0,-1.5,0.9,76,19,-2.9,5.26,0,466,15,15
FB7,MC3,2023-09-23T19:45:00Z,NA,NA,NA,NA,-1.5,1.29,50,18.9,-3.1,3.57,0,467,15,15
FB7,MC3,2023-09-23T20:00:00Z,NA,NA,NA,NA,-1.5,1.21,60,18.9,-3,2.83,0,467,15,15
FB7,MC3,2023-09-23T20:15:00Z,18.7,0.995,NA,NA,-1.4,1.69,52,18.9,-3,6.13,0,466,15,15
FB7,MC3,2023-09-23T20:30:00Z,NA,NA,NA,NA,-1.5,1.92,52,18.9,-3,5.22,0,466,15,15
FB7,MC3,2023-09-23T20:45:00Z,NA,NA,NA,NA,-1.4,0.94,71,18.8,-3,3.1,0,468,15,15
FB7,MC3,2023-09-23T21:00:00Z,18.7,0.994,NA,NA,-1.4,1.28,54,18.8,-3,6.46,0,467,15,15
FB7,MC3,2023-09-23T21:15:00Z,NA,NA,NA,NA,-1.4,0.75,99,18.6,-3,2.7,0,469,15,15
FB7,MC3,2023-09-23T21:30:00Z,NA,NA,NA,NA,-1.4,0.88,78,18.5,-2.9,3.35,0,463,15,15
FB7,MC3,2023-09-23T21:45:00Z,18.5,0.968,86.31,0.07,-1.4,0.65,116,18.5,-3.1,2.43,0,462,15,15
FB7,MC3,2023-09-23T22:00:00Z,18.6,0.961,86.29,0.08,-1.4,0.72,123,18.6,-3,2.58,0,460,5,15
FB7,MC3,2023-09-23T22:15:00Z,18.7,0.937,86.27,0.13,-1.4,0.96,116,18.6,-3,3.41,0,458,1,15
FB7,MC3,2023-09-23T22:30:00Z,18.7,0.93,86.25,0.15,-1.3,0.78,113,18.6,-3,4.24,0,458,0,15
FB7,MC3,2023-09-23T22:45:00Z,NA,NA,NA,NA,-1.4,0.72,141,18.6,-3.1,2.33,0,457,0,15
FB7,MC3,2023-09-23T23:00:00Z,18.6,0.911,86.28,0.19,-1.4,1.01,190,18.5,-3.1,3.03,0,457,0,15
FB7,MC3,2023-09-23T23:15:00Z,18.6,0.895,86.28,0.22,-1.5,0.88,197,18.6,-3.2,2.31,0,455,0,15
FB7,MC3,2023-09-23T23:30:00Z,18.7,0.865,86.27,0.29,-1.4,0.85,196,18.7,-3.1,2.5,0,455,0,15
FB7,MC3,2023-09-23T23:45:00Z,19.6,0.8,86.26,0.45,-1.5,0.47,136,19.2,-3.2,1.76,0,454,0,15
FB7,MC3,2023-09-24T00:00:00Z,19.8,0.794,86.26,0.48,-1.5,0.6,114,19.5,-3.2,1.79,0,453,0,15
FB7,MC3,2023-09-24T00:15:00Z,20.3,0.77,86.24,0.55,-1.5,0.68,93,19.9,-3.2,2.27,0,453,0,15
FB7,MC3,2023-09-24T00:30:00Z,19.9,0.792,86.23,0.48,-1.6,0.91,50,19.7,-3.2,3.26,0,454,0,15
FB7,MC3,2023-09-24T00:45:00Z,19.5,0.805,86.19,0.44,-1.5,0.91,63,19.4,-3.2,2.6,0,453,0,15
FB7,MC3,2023-09-24T01:00:00Z,19.6,0.766,86.16,0.53,-1.6,0.82,84,19.4,-3.2,2.8,0,453,0,15
FB7,MC3,2023-09-24T01:15:00Z,19.5,0.749,86.15,0.57,-1.5,0.81,78,19.4,-3.2,2.27,0,452,0,15
FB7,MC3,2023-09-24T01:30:00Z,19.3,0.742,86.13,0.58,-1.5,1,72,19.2,-3.3,2.96,0,452,0,15
FB7,MC3,2023-09-24T01:45:00Z,19.1,0.732,86.12,0.59,-1.5,1.01,81,19.1,-3.3,2.81,0,452,0,15
FB7,MC3,2023-09-24T02:00:00Z,19.2,0.721,86.11,0.62,-1.7,1.3,67,19.1,-3.3,3.81,0,452,0,15
FB7,MC3,2023-09-24T02:15:00Z,19,0.737,86.12,0.58,-1.7,1.52,57,19,-3.3,4.49,0,452,0,15
FB7,MC3,2023-09-24T02:30:00Z,19,0.728,86.1,0.6,-1.6,2.06,59,19,-3.2,6.26,0,452,0,15
FB7,MC3,2023-09-24T02:45:00Z,18.7,0.747,86.1,0.55,-1.6,1.64,65,18.7,-3.2,4.46,0,452,0,15
FB7,MC3,2023-09-24T03:00:00Z,18.5,0.766,86.11,0.5,-1.6,1.91,58,18.6,-3.2,5,0,452,0,15
FB7,MC3,2023-09-24T03:15:00Z,18.7,0.768,86.09,0.5,-1.5,1.57,68,18.7,-3.1,4.23,0,452,0,15
FB7,MC3,2023-09-24T03:30:00Z,18.7,0.779,86.1,0.48,-1.6,1.65,66,18.7,-3.2,4.36,0,452,0,15
FB7,MC3,2023-09-24T03:45:00Z,18.8,0.783,86.12,0.47,-1.6,2.05,59,18.8,-3.3,4.41,0,453,0,15
FB7,MC3,2023-09-24T04:00:00Z,18.7,0.813,86.14,0.4,-1.5,1.41,78,18.7,-3,4.34,0,454,0,15
FB7,MC3,2023-09-24T04:15:00Z,18.2,0.864,86.16,0.29,-1.5,1.71,68,18.2,-3.1,4.4,0,455,0,15
FB7,MC3,2023-09-24T04:30:00Z,17.8,0.912,86.15,0.18,-1.6,1.88,77,18,-3.1,5.19,0,456,0,15
FB7,MC3,2023-09-24T04:45:00Z,17.9,0.928,86.16,0.15,-1.5,1.68,73,17.9,-2.8,6.27,0,456,0,15
FB7,MC3,2023-09-24T05:00:00Z,17.9,0.927,86.18,0.15,-1.5,1.8,71,18,-3.2,5.99,0,456,0,15
FB7,MC3,2023-09-24T05:15:00Z,17.9,0.938,86.19,0.13,-1.4,1.68,77,17.9,-3,4.01,0,458,0,15
FB7,MC3,2023-09-24T05:30:00Z,17.8,0.948,86.19,0.11,-1.5,1.41,75,17.9,-3,5.19,0,458,0,15
FB7,MC3,2023-09-24T05:45:00Z,17.9,0.947,86.19,0.11,-1.3,1.34,76,17.9,-3.1,3.46,1.8,458,0,15
FB7,MC3,2023-09-24T06:00:00Z,18,0.94,86.2,0.12,-1.4,1.42,83,18.1,-3.1,5.48,11.5,457,0,15
FB7,MC3,2023-09-24T06:15:00Z,18.3,0.929,86.22,0.15,-1.6,1.53,81,18.4,-3,3.69,18.3,456,0,15
FB7,MC3,2023-09-24T06:30:00Z,18.4,0.931,86.23,0.15,-1.3,1.5,73,18.5,-3,4.38,23.3,457,0,15
FB7,MC3,2023-09-24T06:45:00Z,18.4,0.941,86.25,0.12,-1.5,1.81,74,18.6,-3,5.47,33.3,457,0,15
FB7,MC3,2023-09-24T07:00:00Z,18.6,0.947,86.25,0.11,-1.3,1.87,76,18.7,-2.9,5.47,45.6,457,0,15
FB7,MC3,2023-09-24T07:15:00Z,18.7,0.949,86.26,0.11,-1.4,1.33,80,18.8,-3,4.63,67.2,456,0,15
FB7,MC3,2023-09-24T07:30:00Z,19,0.947,86.28,0.12,-1.4,1.56,74,19.1,-3,4.89,76.2,456,0,15
FB7,MC3,2023-09-24T07:45:00Z,19.1,0.944,86.3,0.12,-1.5,1.37,76,19.3,-3,3.52,102.2,456,0,15
FB7,MC3,2023-09-24T08:00:00Z,19.6,0.937,86.31,0.14,-1.5,1.64,76,19.8,-2.9,4.67,90.6,455,0,15
FB7,MC3,2023-09-24T08:15:00Z,20.1,0.921,86.32,0.18,-1.4,1.85,69,20.2,-3.1,4.05,62.8,455,0,15
FB7,MC3,2023-09-24T08:30:00Z,20.4,0.918,86.33,0.2,-1.4,1.65,67,20.6,-3,4.09,78,455,0,15
FB7,MC3,2023-09-24T08:45:00Z,20.6,0.913,86.33,0.21,-1.6,1.84,68,20.9,-3.2,5.25,219.7,453,0,15
FB7,MC3,2023-09-24T09:00:00Z,20.8,0.896,86.33,0.25,-1.4,1.75,81,21.1,-3,8.2,701.3,450,0,9
FB7,MC3,2023-09-24T09:15:00Z,21.4,0.881,86.35,0.3,-1.5,1.61,70,21.5,-3,4.9,820.1,447,0,0
FB7,MC3,2023-09-24T09:30:00Z,22.1,0.86,86.37,0.37,-1.6,1.38,62,22.1,-3.2,4.55,863.7,446,0,0
FB7,MC3,2023-09-24T09:45:00Z,22.2,0.863,86.4,0.37,-1.6,1.88,51,22.1,-3.2,6.72,905.5,446,0,0
FB7,MC3,2023-09-24T10:00:00Z,22.4,0.863,86.42,0.37,-1.6,1.37,52,22.5,-3.3,3.6,930.9,445,0,0
FB7,MC3,2023-09-24T10:15:00Z,23,0.836,86.41,0.46,-1.6,1.49,72,23,-3.2,4.14,956.5,446,0,0
FB7,MC3,2023-09-24T10:30:00Z,22.8,0.841,86.4,0.44,-1.8,1.91,48,22.9,-3.3,4.37,944.8,447,0,0
FB7,MC3,2023-09-24T10:45:00Z,22.4,0.868,86.37,0.36,-1.7,2.41,50,22.9,-3.1,7.66,945.4,446,0,0
FB7,MC3,2023-09-24T11:00:00Z,22.6,0.841,86.36,0.43,-1.8,2.46,47,23.2,-3.3,6.36,1023,447,0,0
FB7,MC3,2023-09-24T11:15:00Z,22.4,0.827,86.35,0.47,-1.8,2.86,49,23.1,-3.3,7.98,986.4,447,0,0
FB7,MC3,2023-09-24T11:30:00Z,22.4,0.828,86.33,0.46,-2,3.68,49,22.8,-3.2,7.04,952.3,448,0,0
FB7,MC3,2023-09-24T11:45:00Z,22.4,0.862,86.32,0.37,-1.9,2.62,45,23,-3.3,6.93,501.2,450,0,1
FB7,MC3,2023-09-24T12:00:00Z,22.7,0.86,86.31,0.38,-1.8,1.45,48,23.6,-3.4,5.93,682.8,449,0,11
FB7,MC3,2023-09-24T12:15:00Z,22.7,0.859,86.29,0.39,-1.8,1.9,55,23.3,-3.3,4.58,408,450,0,12
FB7,MC3,2023-09-24T12:30:00Z,22.6,0.87,86.28,0.36,-1.7,1.24,47,23.6,-3.4,4.65,568.4,449,0,11
FB7,MC3,2023-09-24T12:45:00Z,22.8,0.858,86.25,0.4,-1.8,1.61,44,23.4,-3.4,4.13,554.3,450,0,6
FB7,MC3,2023-09-24T13:00:00Z,22.6,0.861,86.23,0.38,-1.7,1.21,47,23.4,-3.4,3.7,495.1,449,0,12
FB7,MC3,2023-09-24T13:15:00Z,22.6,0.86,86.2,0.38,-1.7,1.75,49,23,-3.3,5.49,604.4,450,0,14
FB7,MC3,2023-09-24T13:30:00Z,22.5,0.86,86.17,0.38,-1.8,1.89,43,23.1,-3.3,5.51,704.6,450,0,9
FB7,MC3,2023-09-24T13:45:00Z,22.9,0.852,86.16,0.41,-1.7,1.9,51,23.2,-3.3,5.26,743.8,450,0,5
FB7,MC3,2023-09-24T14:00:00Z,22.4,0.858,86.18,0.39,-1.8,2.15,55,22.7,-3.3,6.57,222.8,452,0,14
FB7,MC3,2023-09-24T14:15:00Z,21.7,0.882,86.2,0.31,-1.7,2.74,60,21.9,-3.2,5.41,65.7,453,0,15
FB7,MC3,2023-09-24T14:30:00Z,21.5,0.896,86.18,0.27,-1.7,1.66,51,21.8,-3.2,3.35,107.7,453,0,15
FB7,MC3,2023-09-24T14:45:00Z,22.2,0.89,86.16,0.3,-1.7,1.26,39,22.8,-3.5,3.37,527.5,452,0,15
FB7,MC3,2023-09-24T15:00:00Z,22.5,0.881,86.15,0.32,-1.7,1.04,62,23.3,-3.4,2.59,307.8,453,0,15
FB7,MC3,2023-09-24T15:15:00Z,22,0.905,104.39,0.25,-1.7,1.75,48,22.6,-3.4,4.18,315.5,452,0,15
FB7,MC3,2023-09-24T15:30:00Z,22.2,0.878,86.13,0.33,-1.8,2.09,54,22.7,-3.3,6.84,156,452,0,15
FB7,MC3,2023-09-24T15:45:00Z,22.4,0.88,86.12,0.32,-1.7,1.45,50,22.9,-3.5,6.13,139,472,2,15
FB7,MC3,2023-09-24T16:00:00Z,21.2,0.873,86.12,0.32,-1.7,1.12,63,21.7,-3.3,3.7,69.2,482,13,15
FB7,MC3,2023-09-24T16:15:00Z,20.8,0.892,86.13,0.26,-1.6,0.89,69,21.6,-3.3,3.47,160.6,454,3,15
FB7,MC3,2023-09-24T16:30:00Z,21.1,0.922,86.15,0.2,-1.7,2.19,44,21.4,-3.3,5.63,135.9,456,0,15
FB7,MC3,2023-09-24T16:45:00Z,20.2,0.962,86.15,0.09,-1.6,1.38,56,20.6,-3.2,4.94,23.3,458,0,15
FB7,MC3,2023-09-24T17:00:00Z,20.1,0.971,86.17,0.07,-1.6,0.67,73,20.5,-3.2,1.84,12.3,458,0,15
FB7,MC3,2023-09-24T17:15:00Z,20,0.972,86.21,0.06,-1.5,0.87,48,20.2,-3.2,2.73,6.4,463,3,15
FB7,MC3,2023-09-24T17:30:00Z,19.7,0.983,86.23,0.04,-1.6,1.25,54,19.9,-3.1,3.69,0,544,15,15
FB7,MC3,2023-09-24T17:45:00Z,19.5,0.99,86.25,0.02,-1.5,1.85,49,19.7,-3,3.75,0,507,15,15
FB7,MC3,2023-09-24T18:00:00Z,19.5,0.982,86.25,0.04,-1.5,1.08,67,19.7,-3.1,2.78,0,618,15,15
FB7,MC3,2023-09-24T18:15:00Z,19.5,0.984,86.28,0.04,-1.5,1.42,50,19.6,-3,3.75,0,741,15,15
FB7,MC3,2023-09-24T18:30:00Z,19.4,0.991,86.28,0.02,-1.5,0.81,78,19.4,-3,2.53,0,711,15,15
FB7,MC3,2023-09-24T18:45:00Z,19.3,0.992,86.31,0.02,-1.5,1.67,48,19.4,-3,4.25,0,706,15,15
FB7,MC3,2023-09-24T19:00:00Z,19.2,0.999,86.33,0,-1.5,1.27,62,19.3,-3,4.52,0,701,15,15
FB7,MC3,2023-09-24T19:15:00Z,19.2,0.999,86.34,0,-1.7,3.21,51,19.3,-3,6.7,0,697,15,15
FB7,MC3,2023-09-24T19:30:00Z,19.1,1,86.35,0,-1.5,2.31,51,19.2,-3.1,6.09,0,706,15,15
FB7,MC3,2023-09-24T19:45:00Z,19.2,0.999,86.36,0,-1.6,1.94,53,19.2,-2.9,6.71,0,715,15,15
FB7,MC3,2023-09-24T20:00:00Z,19,1,86.38,0,-1.5,1.86,52,19.1,-2.9,6.89,0,709,15,15
FB7,MC3,2023-09-24T20:15:00Z,19,1.001,86.36,0,-1.5,2.03,57,19,-3,4.97,0,704,15,15
FB7,MC3,2023-09-24T20:30:00Z,18.9,1,86.38,0,-1.4,1.38,63,19,-3,6.42,0,699,15,15
FB7,MC3,2023-09-24T20:45:00Z,18.8,1.001,86.38,0,-1.4,1.14,63,18.9,-3,2.86,0,691,15,15
FB7,MC3,2023-09-24T21:00:00Z,18.8,1.001,86.4,0,-1.4,1.66,54,18.9,-3,4.57,0,681,15,15
FB7,MC3,2023-09-24T21:15:00Z,18.7,1,86.42,0,-1.4,1.14,60,18.8,-3,3.52,0,670,15,15
FB7,MC3,2023-09-24T21:30:00Z,18.6,1,86.41,0,-1.4,1.29,62,18.7,-2.9,3.98,0,653,15,15
FB7,MC3,2023-09-24T21:45:00Z,18.6,0.999,86.41,0,-1.5,1.67,52,18.6,-3,4.67,0,632,15,15
FB7,MC3,2023-09-24T22:00:00Z,18.5,0.999,86.41,0,-1.4,2.16,47,18.6,-3,4.7,0,615,15,15
FB7,MC3,2023-09-24T22:15:00Z,18.4,1,86.37,0,-1.4,0.89,70,18.4,-3,2.31,0,607,15,15
FB7,MC3,2023-09-24T22:30:00Z,18.4,0.991,86.35,0.02,-1.4,0.89,76,18.4,-3,4.18,0,573,15,15
FB7,MC3,2023-09-24T22:45:00Z,18.5,0.963,86.34,0.08,-1.4,0.71,104,18.4,-3,1.87,0,513,15,15
FB7,MC3,2023-09-24T23:00:00Z,18.6,0.95,86.33,0.11,-1.4,0.75,139,18.5,-3,3.25,0,486,15,15
FB7,MC3,2023-09-24T23:15:00Z,18.4,0.949,86.34,0.11,-1.5,0.63,171,18.3,-3.1,1.98,0,460,15,15
FB7,MC3,2023-09-24T23:30:00Z,18.4,0.939,86.3,0.13,-1.4,0.78,203,18.4,-3.1,2.57,0,458,0,15
FB7,MC3,2023-09-24T23:45:00Z,18.7,0.91,86.29,0.19,-1.5,0.67,154,18.5,-3.1,2.41,0,456,0,15
FB7,MC3,2023-09-25T00:00:00Z,19.1,0.885,86.27,0.26,-1.5,0.7,67,18.8,-3.1,2,0,456,0,15
FB7,MC3,2023-09-25T00:15:00Z,18.7,0.909,86.26,0.2,-1.5,1.2,51,18.6,-3.1,4.13,0,457,0,15
FB7,MC3,2023-09-25T00:30:00Z,18.5,0.925,86.24,0.16,-1.5,1.86,52,18.5,-3.1,5.96,0,457,0,15
FB7,MC3,2023-09-25T00:45:00Z,18.5,0.935,86.24,0.14,-1.5,1.07,74,18.4,-3.1,4.14,0,457,0,15
FB7,MC3,2023-09-25T01:00:00Z,18.6,0.918,86.21,0.17,-1.5,1.02,86,18.5,-3.1,3.36,0,457,0,15
FB7,MC3,2023-09-25T01:15:00Z,18.8,0.892,86.18,0.23,-1.4,0.82,94,18.7,-3.1,3.79,0,455,0,15
FB7,MC3,2023-09-25T01:30:00Z,19.3,0.852,86.14,0.33,-1.4,0.81,133,19.1,-3.1,4.42,0,454,0,15
FB7,MC3,2023-09-25T01:45:00Z,19.6,0.798,86.14,0.46,-1.5,0.74,130,19.4,-3.2,2.5,0,453,0,15
FB7,MC3,2023-09-25T02:00:00Z,19.2,0.814,86.16,0.42,-1.6,0.72,35,19,-3.3,1.5,0,455,0,15
FB7,MC3,2023-09-25T02:15:00Z,18.1,0.894,86.16,0.22,-1.5,0.66,24,18.1,-3.2,1.87,0,456,0,15
FB7,MC3,2023-09-25T02:30:00Z,17.8,0.922,86.14,0.16,-1.5,0.79,42,17.9,-3.2,2.8,0,457,0,15
FB7,MC3,2023-09-25T02:45:00Z,18.1,0.9,86.13,0.21,-1.5,0.75,79,18.2,-3.1,1.8,0,455,0,15
FB7,MC3,2023-09-25T03:00:00Z,19,0.839,86.11,0.35,-1.5,0.91,90,18.9,-3.1,2.72,0,454,0,15
FB7,MC3,2023-09-25T03:15:00Z,19.4,0.802,86.11,0.44,-1.5,0.75,111,19.2,-3.2,2.51,0,453,0,15
FB7,MC3,2023-09-25T03:30:00Z,19.7,0.767,86.11,0.53,-1.5,0.84,110,19.5,-3.2,2.83,0,453,0,15
FB7,MC3,2023-09-25T03:45:00Z,19.5,0.768,86.14,0.53,-1.5,0.87,181,19.4,-3.3,3.11,0,452,0,15
FB7,MC3,2023-09-25T04:00:00Z,19.5,0.766,86.16,0.53,-1.6,0.68,194,19.3,-3.3,2.53,0,453,0,15
FB7,MC3,2023-09-25T04:15:00Z,19.3,0.776,86.17,0.5,-1.6,0.56,168,19.2,-3.3,1.71,0,453,0,15
FB7,MC3,2023-09-25T04:30:00Z,19.5,0.762,86.18,0.54,-1.6,0.69,157,19.4,-3.3,3.05,0,452,0,15
FB7,MC3,2023-09-25T04:45:00Z,19.7,0.748,86.2,0.58,-1.5,0.71,94,19.4,-3.3,1.89,0,452,0,15
FB7,MC3,2023-09-25T05:00:00Z,19.5,0.767,86.21,0.53,-1.6,0.72,97,19.4,-3.3,2.74,0,452,0,15
FB7,MC3,2023-09-25T05:15:00Z,19.4,0.764,86.22,0.53,-1.5,0.79,111,19.3,-3.3,2.1,0,452,0,15
FB7,MC3,2023-09-25T05:30:00Z,19.4,0.76,86.25,0.54,-1.6,0.99,77,19.3,-3.2,2.82,0,452,0,15
FB7,MC3,2023-09-25T05:45:00Z,19.1,0.78,86.27,0.49,-1.6,1.17,76,19.1,-3.3,4.49,5.7,453,0,15
FB7,MC3,2023-09-25T06:00:00Z,18.7,0.818,86.28,0.39,-1.6,1.3,59,18.6,-3.3,4.31,19.4,454,0,15
FB7,MC3,2023-09-25T06:15:00Z,17.9,0.897,86.29,0.21,-1.6,1.76,49,18.1,-3.2,4.45,34.1,455,0,15
FB7,MC3,2023-09-25T06:30:00Z,17.9,0.932,86.31,0.14,-1.5,1.77,45,18,-3.2,4.78,47.1,456,0,15
FB7,MC3,2023-09-25T06:45:00Z,18.2,0.932,86.34,0.14,-1.4,1.11,61,18.4,-3.1,3.11,72.5,455,0,15
FB7,MC3,2023-09-25T07:00:00Z,18.6,0.917,86.34,0.18,-1.6,1.69,58,18.8,-3.1,4.21,89.2,455,0,15
FB7,MC3,2023-09-25T07:15:00Z,18.9,0.923,86.35,0.17,-1.6,1.4,57,19.3,-3.2,3.71,47.2,454,0,15
FB7,MC3,2023-09-25T07:30:00Z,19.4,0.903,86.36,0.22,-1.5,1.5,75,19.6,-3.2,5.43,48.9,455,0,15
FB7,MC3,2023-09-25T07:45:00Z,19.6,0.902,86.37,0.22,-1.5,1.3,72,19.9,-3.1,3.51,66.5,454,0,15
FB7,MC3,2023-09-25T08:00:00Z,20,0.896,86.38,0.24,-1.6,1.23,67,20.3,-3.1,4.34,103.8,454,0,15
FB7,MC3,2023-09-25T08:15:00Z,20.4,0.883,86.39,0.28,-1.5,1.21,71,20.6,-3.3,3.16,73.6,454,0,15
FB7,MC3,2023-09-25T08:30:00Z,20.6,0.867,86.39,0.32,-1.6,0.91,106,21,-3.1,3.56,97.6,453,0,15
FB7,MC3,2023-09-25T08:45:00Z,21,0.854,86.38,0.36,-1.6,1.08,92,21.4,-3.3,3.25,407.4,451,0,15
FB7,MC3,2023-09-25T09:00:00Z,21.6,0.847,86.38,0.39,-1.6,0.97,83,21.8,-3.2,5.92,676.9,448,0,4
FB7,MC3,2023-09-25T09:15:00Z,22,0.837,86.4,0.43,-1.5,1.45,66,21.9,-3.2,4.8,700,447,0,0
FB7,MC3,2023-09-25T09:30:00Z,21.7,0.852,86.42,0.38,-1.7,2.04,49,21.7,-3.3,6.61,773.4,448,0,0
FB7,MC3,2023-09-25T09:45:00Z,21.4,0.866,86.45,0.34,-1.8,2.09,42,21.5,-3.2,6.78,449,451,0,3
FB7,MC3,2023-09-25T10:00:00Z,20.9,0.904,86.45,0.24,-1.8,2.75,54,21.1,-3.2,7.85,349.5,452,0,15
FB7,MC3,2023-09-25T10:15:00Z,21,0.915,86.44,0.21,-1.7,2.47,47,21.3,-3.2,7.06,412.7,451,0,15
FB7,MC3,2023-09-25T10:30:00Z,21.7,0.884,86.43,0.3,-1.6,1.28,62,22.1,-3.2,4.36,585.8,449,0,2
FB7,MC3,2023-09-25T10:45:00Z,21.9,0.877,86.42,0.32,-1.6,1.73,55,22.2,-3.3,4.31,506.1,450,0,10
FB7,MC3,2023-09-25T11:00:00Z,21.5,0.889,86.42,0.28,-1.8,2.19,47,22.1,-3.3,4.29,536.1,449,0,12
FB7,MC3,2023-09-25T11:15:00Z,22.3,0.855,86.41,0.39,-1.7,1.53,52,22.9,-3.3,4.85,722.5,448,0,1
FB7,MC3,2023-09-25T11:30:00Z,21.8,0.851,86.39,0.39,-1.7,2.51,58,22.5,-3.2,5.6,782.2,448,0,4
FB7,MC3,2023-09-25T11:45:00Z,22.8,0.817,86.37,0.51,-1.7,1.33,61,23.8,-3.4,3.79,267.2,448,0,0
FB7,MC3,2023-09-25T12:00:00Z,22.4,0.821,86.35,0.48,-1.7,1.69,55,23.1,-3.4,5,164.6,451,0,11
FB7,MC3,2023-09-25T12:15:00Z,22.3,0.857,86.32,0.38,-1.7,0.69,40,23.3,-3.3,2.22,304.1,450,0,15
FB7,MC3,2023-09-25T12:30:00Z,22.9,0.848,86.3,0.43,-1.8,0.72,332,23.6,-3.4,1.88,555.2,449,0,5
FB7,MC3,2023-09-25T12:45:00Z,23.4,0.838,86.28,0.47,-1.8,0.76,30,24,-3.4,2.33,516.7,449,0,5
FB7,MC3,2023-09-25T13:00:00Z,22.9,0.865,86.27,0.38,-1.8,0.78,24,23.3,-3.3,1.85,126.2,453,0,12
FB7,MC3,2023-09-25T13:15:00Z,21.8,0.924,86.26,0.2,-1.7,1.09,27,22.3,-3.3,2.46,123,454,0,15
FB7,MC3,2023-09-25T13:30:00Z,21.2,0.947,86.24,0.13,-1.7,0.86,33,21.8,-3.2,2.82,22.9,456,0,15
FB7,MC3,2023-09-25T13:45:00Z,20.7,0.969,86.23,0.07,-1.6,0.51,178,20.4,-2.9,1.14,32.4,1106,14,15
FB7,MC3,2023-09-25T14:00:00Z,19.6,0.987,86.23,0.03,-1.6,0.37,172,19.5,-2.8,1.17,76,979,15,15
FB7,MC3,2023-09-25T14:15:00Z,19.6,0.997,86.21,0.01,-1.5,0.41,185,19.7,-2.8,0.85,118.1,940,15,15
FB7,MC3,2023-09-25T14:30:00Z,20,1,86.22,0,-1.5,0.61,211,19.8,-2.8,1.3,109.3,842,15,15
FB7,MC3,2023-09-25T14:45:00Z,19.5,1,86.22,0,-1.5,0.42,180,19.4,-2.8,0.97,63.9,970,15,15
FB7,MC3,2023-09-25T15:00:00Z,19.4,0.999,86.21,0,-1.5,0.49,172,19.4,-2.8,1.37,39.2,1016,15,15
FB7,MC3,2023-09-25T15:15:00Z,19.3,1,86.2,0,-1.5,0.37,173,19.3,-2.8,0.83,65,997,15,15
FB7,MC3,2023-09-25T15:30:00Z,19.3,1,86.22,0,-1.5,0.53,176,19.3,-2.8,1.34,47.8,934,15,15
FB7,MC3,2023-09-25T15:45:00Z,19.3,1,86.21,0,-1.5,0.39,174,19.3,-2.8,1.29,92.7,1002,15,15
FB7,MC3,2023-09-25T16:00:00Z,19.6,1.001,86.2,0,-1.5,0.37,184,19.6,-2.9,0.82,108.9,1022,15,15
FB7,MC3,2023-09-25T16:15:00Z,19.9,1,86.21,0,-1.5,0.35,182,19.8,-2.8,0.7,98.3,922,15,15
FB7,MC3,2023-09-25T16:30:00Z,19.7,1,86.22,0,-1.5,0.33,175,19.6,-2.8,0.79,70.5,900,15,15
FB7,MC3,2023-09-25T16:45:00Z,19.6,1,86.23,0,-1.5,0.32,178,19.5,-2.8,0.82,81.8,920,15,15
FB7,MC3,2023-09-25T17:00:00Z,19.5,1,86.26,0,-1.5,0.64,179,19.3,-2.8,1.22,52.2,841,15,15
FB7,MC3,2023-09-25T17:15:00Z,19.3,1,86.28,0,-1.5,0.64,177,19.2,-2.8,1.19,12.5,792,15,15
FB7,MC3,2023-09-25T17:30:00Z,19.2,1,86.3,0,-1.5,0.61,177,19,-2.8,1,0,736,15,15
FB7,MC3,2023-09-25T17:45:00Z,19,1,86.33,0,-1.5,0.45,174,18.9,-2.8,1.12,0,694,15,15
FB7,MC3,2023-09-25T18:00:00Z,18.9,1,86.35,0,-1.4,0.28,177,18.9,-2.8,0.65,0,675,15,15
FB7,MC3,2023-09-25T18:15:00Z,19,1,86.37,0,-1.5,0.41,136,18.9,-2.9,0.86,0,844,15,15
FB7,MC3,2023-09-25T18:30:00Z,19,1,86.37,0,-1.5,0.35,136,18.8,-2.8,0.92,0,798,15,15
FB7,MC3,2023-09-25T18:45:00Z,19,1,86.38,0,-1.4,0.48,179,18.9,-2.8,0.98,0,834,15,15
FB7,MC3,2023-09-25T19:00:00Z,18.6,1,86.38,0,-1.5,0.57,176,18.7,-2.8,1.13,0,787,15,15
FB7,MC3,2023-09-25T19:15:00Z,18.5,1,86.4,0,-1.4,0.65,178,18.6,-2.8,1.05,0,726,15,15
