Tree,MC,Timestamp,Port1_LW_minutes,Port1_LW_minutes_H,Port1_LWS_Count,Port2_Solar,Port2_Precipitation,Port2_Lightning_count,Port2_Lightning_distance,Port2_Wind_direction,Port2_Wind_speed,Port2_Gust_speed,Port2_Temp,Port2_RH,Port2_Atmos_pressure,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Precip_max,Port2_ATM41_SensorTemp,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
FBP2,ATM41,2023-06-01T12:15:00Z,0,0,445,698.3,0,0,0,308,1.24,2.89,23.7,0.87,86.01,2,-0.3,0,26.6,100,8225,85.88,29.6
FBP2,ATM41,2023-06-01T12:30:00Z,0,0,444,540.3,0,0,0,295,1.02,1.67,23.9,0.858,85.99,2.1,-0.3,0,27,100,8225,85.87,29.6
FBP2,ATM41,2023-06-01T12:45:00Z,0,0,446,223.6,0,0,0,290,0.95,1.94,23.3,0.88,85.98,2,-0.4,0,26.7,100,8220,85.85,29.2
FBP2,ATM41,2023-06-01T13:00:00Z,0,0,445,462.3,0,0,0,284,0.98,2.14,23.2,0.904,85.96,2.1,-0.3,0,26.2,100,8218,85.83,28.2
FBP2,ATM41,2023-06-01T13:15:00Z,0,0,445,319.1,0,0,0,279,0.89,2.41,23.2,0.906,85.95,2.1,-0.3,0,26.4,100,8215,85.83,28.7
FBP2,ATM41,2023-06-01T13:30:00Z,0,0,446,301.9,0,0,0,282,1.03,2.44,23,0.91,85.96,2,-0.3,0,26,100,8211,85.83,28
FBP2,ATM41,2023-06-01T13:45:00Z,0,0,445,564.3,0,0,0,276,1.28,2.88,23.3,0.911,85.93,2,-0.4,0,26.2,100,8212,85.81,28.3
FBP2,ATM41,2023-06-01T14:00:00Z,9,4,796,148.4,0.221,0,0,270,0.87,1.77,22.7,0.933,85.93,2,-0.3,4.1,25.8,100,8209,85.8,27.8
FBP2,ATM41,2023-06-01T14:15:00Z,15,15,729,86.5,1.123,0,0,268,0.74,1.7,21.5,0.973,85.94,2,-0.3,15.3,24,100,8199,85.8,25.6
FBP2,ATM41,2023-06-01T14:30:00Z,15,15,614,66,0.953,0,0,260,0.67,1.53,20.5,0.994,85.93,2,-0.3,20.4,22.3,100,8192,85.8,23.5
FBP2,ATM41,2023-06-01T14:45:00Z,15,15,533,223.6,0.63,0,0,182,1.26,3.14,19.8,1.001,85.9,1.9,-0.3,11.2,21.1,100,8192,85.77,22.3
FBP2,ATM41,2023-06-01T15:00:00Z,15,15,474,326.6,0,0,0,181,1.13,4.15,20,1.004,85.87,1.9,-0.3,0,21.3,100,8191,85.74,22.6
FBP2,ATM41,2023-06-01T15:15:00Z,6,1,449,355.9,0,0,0,247,0.91,1.98,20.4,1.001,85.88,1.9,-0.3,0,21.8,100,8195,85.76,23.2
FBP2,ATM41,2023-06-01T15:30:00Z,1,0,450,261.5,0,0,0,191,0.88,2.49,20.6,1.001,85.88,2,-0.3,0,22.2,100,8191,85.75,23.8
FBP2,ATM41,2023-06-01T15:45:00Z,9,0,450,177.5,0,0,0,217,0.84,1.95,20.6,1.002,85.88,1.9,-0.3,0,22,100,8187,85.76,23.7
FBP2,ATM41,2023-06-01T16:00:00Z,15,1,516,170.4,0,0,0,262,1.01,1.97,20.2,0.998,85.88,1.9,-0.3,0,21.5,100,8186,85.76,23
FBP2,ATM41,2023-06-01T16:15:00Z,15,15,664,87.8,2.328,0,0,191,1.13,3.3,19.6,0.999,85.88,1.9,-0.3,37.7,21,100,8181,85.75,22.4
FBP2,ATM41,2023-06-01T16:30:00Z,15,15,608,57.4,2.209,0,0,191,0.88,2.19,19.2,1.004,85.89,1.9,-0.2,44.9,19.8,100,8177,85.76,21
FBP2,ATM41,2023-06-01T16:45:00Z,15,15,559,75.7,0.017,0,0,190,0.92,2.57,18.9,1.003,85.88,1.9,-0.3,1,19.4,100,8172,85.76,20.3
FBP2,ATM41,2023-06-01T17:00:00Z,15,15,536,84.2,0,0,0,169,1.61,4.17,18.9,0.999,85.87,1.9,-0.3,0,19.1,100,8168,85.74,19.9
FBP2,ATM41,2023-06-01T17:15:00Z,15,15,535,48.9,0,0,0,173,1.44,3.49,18.9,1.001,85.86,1.9,-0.4,0,18.9,100,8162,85.74,19.6
FBP2,ATM41,2023-06-01T17:30:00Z,15,15,532,27.9,0.017,0,0,178,1.2,3.7,18.8,1,85.87,1.9,-0.3,1,18.8,100,8160,85.75,19.3
FBP2,ATM41,2023-06-01T17:45:00Z,15,15,531,13.1,0,0,0,180,1.23,5.62,18.8,1,85.91,1.9,-0.3,0,18.7,100,8158,85.79,19.1
FBP2,ATM41,2023-06-01T18:00:00Z,15,15,521,2.5,0,0,0,157,1.57,4.47,18.8,0.996,85.93,1.8,-0.2,0,18.6,100,8154,85.81,18.9
FBP2,ATM41,2023-06-01T18:15:00Z,15,15,512,0.1,0,0,0,167,1.52,5.73,18.6,0.999,85.93,1.8,-0.3,0,18.5,100,8152,85.81,18.8
FBP2,ATM41,2023-06-01T18:30:00Z,15,15,507,0,0,0,0,176,1.53,3.36,18.5,0.997,85.93,1.9,-0.2,0,18.3,100,8148,85.82,18.6
FBP2,ATM41,2023-06-01T18:45:00Z,15,15,509,0,0,0,0,166,1.72,4.44,18.5,0.999,85.95,1.8,-0.3,0,18.4,100,8145,85.83,18.6
FBP2,ATM41,2023-06-01T19:00:00Z,15,15,510,0,0,0,0,167,2,6.58,18.5,0.999,85.98,1.8,-0.3,0,18.4,100,8143,85.86,18.6
FBP2,ATM41,2023-06-01T19:15:00Z,15,15,511,0,0.017,0,0,175,1.61,4.49,18.5,0.996,86.01,1.9,-0.4,1,18.2,100,8140,85.89,18.5
FBP2,ATM41,2023-06-01T19:30:00Z,15,15,521,0,0,0,0,181,1.08,3.22,18.4,0.994,86.01,1.9,-0.3,0,18.2,100,8137,85.89,18.4
FBP2,ATM41,2023-06-01T19:45:00Z,15,15,539,0,0.034,0,0,178,1.1,2.42,18.5,0.996,86.02,1.9,-0.3,1,18.3,100,8137,85.9,18.4
FBP2,ATM41,2023-06-01T20:00:00Z,15,15,603,0,0.068,0,0,190,1.31,4.37,18.6,0.997,86.03,1.8,-0.3,1,18.4,100,8133,85.91,18.5
FBP2,ATM41,2023-06-01T20:15:00Z,15,15,647,0,0.102,0,0,170,1.33,4.8,18.6,0.998,86.03,1.9,-0.3,2,18.5,100,8129,85.91,18.6
FBP2,ATM41,2023-06-01T20:30:00Z,15,15,604,0,0.119,0,0,176,1.17,3.2,18.6,0.999,86.05,1.9,-0.4,2,18.5,100,8127,85.94,18.6
FBP2,ATM41,2023-06-01T20:45:00Z,15,15,686,0,0.153,0,0,213,1.01,2.65,18.6,0.999,86.07,1.9,-0.3,3.1,18.5,100,8127,85.95,18.6
FBP2,ATM41,2023-06-01T21:00:00Z,15,15,610,0,0.238,0,0,182,1.22,3.45,18.5,0.998,86.07,1.9,-0.3,2,18.5,100,8121,85.95,18.6
FBP2,ATM41,2023-06-01T21:15:00Z,15,15,780,0,0.17,0,0,296,0.86,2.3,18.5,0.999,86.06,1.9,-0.3,3.1,18.4,100,8118,85.95,18.6
FBP2,ATM41,2023-06-01T21:30:00Z,15,15,681,0,0.391,0,0,287,0.92,2.66,18.6,1,86.08,1.9,-0.3,3.1,18.5,100,8116,85.96,18.6
FBP2,ATM41,2023-06-01T21:45:00Z,15,15,689,0,1.464,0,0,206,1.13,3.45,18.4,0.999,86.09,1.9,-0.4,15.3,18.4,100,8113,85.98,18.6
FBP2,ATM41,2023-06-01T22:00:00Z,15,15,586,0,0.306,0,0,207,1.39,4.13,18.3,0.999,86.1,1.9,-0.3,4.1,18.3,100,8112,85.98,18.5
FBP2,ATM41,2023-06-01T22:15:00Z,15,15,575,0,0,0,0,253,1.02,2.78,18.2,0.999,86.1,1.9,-0.3,0,18.2,100,8109,85.99,18.4
FBP2,ATM41,2023-06-01T22:30:00Z,15,15,644,0,0.017,0,0,223,0.81,2.44,18.2,0.999,86.11,1.9,-0.3,1,18.1,100,8108,85.99,18.3
FBP2,ATM41,2023-06-01T22:45:00Z,15,15,629,0,0.119,0,0,220,0.85,2.45,18.2,1,86.09,1.9,-0.3,2,18.1,100,8106,85.98,18.3
FBP2,ATM41,2023-06-01T23:00:00Z,15,15,608,0,0.085,0,0,212,1.07,3.09,18.3,0.999,86.08,1.8,-0.3,1,18.1,100,8105,85.97,18.3
FBP2,ATM41,2023-06-01T23:15:00Z,15,15,644,0,0.136,0,0,192,1.02,2.96,18.3,1.001,86.08,1.9,-0.3,2,18.2,100,8102,85.96,18.3
FBP2,ATM41,2023-06-01T23:30:00Z,15,15,596,0,0.034,0,0,174,1.3,3.79,18.1,1.001,86.05,1.8,-0.3,1,18.1,100,8100,85.94,18.3
FBP2,ATM41,2023-06-01T23:45:00Z,15,15,594,0,0.017,0,0,182,1.15,3.42,18,1.001,86.05,1.9,-0.3,1,18,100,8096,85.93,18.2
FBP2,ATM41,2023-06-02T00:00:00Z,15,15,584,0,0,0,0,192,1.01,3.54,17.7,1,86.05,1.9,-0.3,0,17.7,100,8093,85.94,18
FBP2,ATM41,2023-06-02T00:15:00Z,15,15,577,0,0,0,0,198,1.03,2.36,17.9,0.998,86.05,1.8,-0.3,0,17.7,100,8065,85.93,18.1
FBP2,ATM41,2023-06-02T00:30:00Z,15,15,580,0,0,0,0,175,1.19,2.89,18,0.976,86.02,1.9,-0.3,0,17.8,100,8077,85.91,18.1
FBP2,ATM41,2023-06-02T00:45:00Z,15,15,583,0,0.017,0,0,197,0.89,4.63,18.1,0.998,86.01,1.8,-0.3,1,17.9,100,8073,85.89,18.1
FBP2,ATM41,2023-06-02T01:00:00Z,15,15,579,0,0,0,0,178,1.29,3.99,18.1,1,85.99,1.9,-0.3,0,18,100,8072,85.88,18.1
FBP2,ATM41,2023-06-02T01:15:00Z,15,15,587,0,0,0,0,166,1.49,4.83,18,1.001,85.95,1.9,-0.3,0,17.9,100,8069,85.84,18.1
FBP2,ATM41,2023-06-02T01:30:00Z,15,15,587,0,0,0,0,174,1.65,3.42,18,0.998,85.93,1.8,-0.4,0,17.8,100,8070,85.81,18
FBP2,ATM41,2023-06-02T01:45:00Z,15,15,564,0,0,0,0,178,1.56,4.94,18,1.001,85.91,2,-0.3,0,17.9,100,8065,85.8,18
FBP2,ATM41,2023-06-02T02:00:00Z,15,15,565,0,0,0,0,191,1.35,5.51,18,1.001,85.9,1.8,-0.4,0,17.9,100,8065,85.78,18
FBP2,ATM41,2023-06-02T02:15:00Z,15,15,567,0,0,0,0,183,1.2,3.04,17.9,1,85.88,1.9,-0.3,0,17.8,100,8063,85.76,17.9
FBP2,ATM41,2023-06-02T02:30:00Z,15,15,568,0,0.017,0,0,196,1.14,3.91,17.9,0.999,85.88,1.9,-0.3,1,17.7,100,8059,85.76,17.9
FBP2,ATM41,2023-06-02T02:45:00Z,15,15,569,0,0,0,0,192,1.27,3.71,17.9,1,85.88,1.8,-0.3,0,17.8,100,8056,85.76,17.9
FBP2,ATM41,2023-06-02T03:00:00Z,15,15,572,0,0,0,0,182,1.3,3.77,17.7,1.002,85.87,1.9,-0.3,0,17.6,100,8055,85.75,17.8
FBP2,ATM41,2023-06-02T03:15:00Z,15,15,570,0,0.017,0,0,181,1.15,3.56,17.6,0.999,85.86,1.8,-0.3,1,17.6,100,8056,85.74,17.7
FBP2,ATM41,2023-06-02T03:30:00Z,15,15,568,0,0,0,0,195,1.01,2.73,17.6,0.999,85.86,1.9,-0.3,0,17.5,100,8054,85.74,17.6
FBP2,ATM41,2023-06-02T03:45:00Z,15,15,562,0,0,0,0,175,1.41,2.77,17.7,0.996,85.86,1.8,-0.3,0,17.5,100,8050,85.74,17.5
FBP2,ATM41,2023-06-02T04:00:00Z,15,15,550,0,0,0,0,171,1.69,5.05,17.9,0.983,85.86,1.9,-0.3,0,17.4,100,8048,85.75,17.5
FBP2,ATM41,2023-06-02T04:15:00Z,15,15,547,0,0,0,0,210,1.25,4.51,17.8,0.98,85.87,1.9,-0.3,0,17.4,100,8049,85.75,17.5
FBP2,ATM41,2023-06-02T04:30:00Z,15,15,548,0,0,0,0,213,0.97,4.52,17.7,0.987,85.86,1.8,-0.3,0,17.4,100,8046,85.75,17.4
FBP2,ATM41,2023-06-02T04:45:00Z,15,15,544,0,0,0,0,195,1.02,3.41,17.8,0.981,85.86,1.9,-0.3,0,17.3,100,8042,85.75,17.4
FBP2,ATM41,2023-06-02T05:00:00Z,15,15,546,0,0,0,0,203,1.01,2.65,17.8,0.982,85.88,1.8,-0.3,0,17.4,100,8043,85.76,17.4
FBP2,ATM41,2023-06-02T05:15:00Z,15,15,545,0,0,0,0,217,0.99,1.92,17.8,0.987,85.89,1.9,-0.3,0,17.4,100,8041,85.78,17.5
FBP2,ATM41,2023-06-02T05:30:00Z,15,15,543,2.7,0,0,0,202,1.1,3,17.8,0.988,85.89,1.8,-0.3,0,17.5,100,8038,85.78,17.5
FBP2,ATM41,2023-06-02T05:45:00Z,15,15,539,14.6,0,0,0,207,1.11,2.74,17.8,0.992,85.91,1.9,-0.3,0,17.5,100,8036,85.8,17.5
FBP2,ATM41,2023-06-02T06:00:00Z,15,15,532,30.1,0.017,0,0,219,0.76,2.11,17.8,0.995,85.93,1.9,-0.4,1,17.6,100,8034,85.82,17.6
FBP2,ATM41,2023-06-02T06:15:00Z,15,15,518,49,0,0,0,201,0.98,2.52,17.8,0.999,85.95,1.8,-0.3,0,17.7,100,8034,85.84,17.7
FBP2,ATM41,2023-06-02T06:30:00Z,15,15,494,57.4,0,0,0,194,0.99,2.58,17.9,0.999,85.97,1.8,-0.3,0,17.8,100,8031,85.86,17.9
FBP2,ATM41,2023-06-02T06:45:00Z,15,15,472,43,0,0,0,199,0.8,2.1,17.9,1.001,85.99,1.9,-0.3,0,17.9,100,8029,85.88,18
FBP2,ATM41,2023-06-02T07:00:00Z,15,15,670,28.9,0.17,0,0,217,0.94,2.52,17.9,0.999,86,1.9,-0.3,2,17.8,100,8029,85.88,18
FBP2,ATM41,2023-06-02T07:15:00Z,15,15,700,21.3,0.545,0,0,193,1.05,2.53,17.7,1,86.01,2,-0.3,3.1,17.7,100,8027,85.89,17.9
FBP2,ATM41,2023-06-02T07:30:00Z,15,15,704,17.5,0.579,0,0,187,1.19,2.8,17.4,0.999,86.02,1.8,-0.3,3.1,17.5,100,8026,85.9,17.8
FBP2,ATM41,2023-06-02T07:45:00Z,15,15,734,19.5,0.613,0,0,194,1.11,2.25,17.4,1,86.02,1.8,-0.2,3.1,17.4,100,8023,85.9,17.7
FBP2,ATM41,2023-06-02T08:00:00Z,15,15,683,26.5,0.562,0,0,200,1.25,2.96,17.5,1,86.02,1.9,-0.3,3.1,17.5,100,8026,85.9,17.7
FBP2,ATM41,2023-06-02T08:15:00Z,15,15,640,33.4,0.409,0,0,201,1.31,2.52,17.6,1,86.02,1.8,-0.3,2,17.6,100,8020,85.91,17.8
FBP2,ATM41,2023-06-02T08:30:00Z,15,15,648,41.3,0.374,0,0,183,1.62,5.13,18,0.987,86.03,1.9,-0.4,2,17.7,100,8006,85.92,17.9
FBP2,ATM41,2023-06-02T08:45:00Z,15,15,674,52.5,0.289,0,0,178,1.62,4.79,18,0.994,86.04,1.9,-0.3,2,17.9,100,8009,85.93,18.1
FBP2,ATM41,2023-06-02T09:00:00Z,15,15,690,64.6,0.306,0,0,224,0.98,2.87,18.1,0.998,86.05,1.9,-0.3,2,18,100,8008,85.93,18.2
FBP2,ATM41,2023-06-02T09:15:00Z,15,15,632,88.1,0.204,0,0,197,1.49,3.6,18.4,0.995,86.03,1.9,-0.4,2,18.2,100,7995,85.92,18.4
FBP2,ATM41,2023-06-02T09:30:00Z,15,15,596,126.9,0.102,0,0,229,1.03,2.92,18.5,0.999,86.01,1.9,-0.3,1,18.4,100,7999,85.9,18.8
FBP2,ATM41,2023-06-02T09:45:00Z,15,15,529,200.4,0.034,0,0,237,0.88,1.92,18.6,1.001,86,1.8,-0.3,1,18.8,100,8001,85.89,19.2
FBP2,ATM41,2023-06-02T10:00:00Z,15,14,459,232.6,0,0,0,217,1.16,2.96,19,1,85.98,1.8,-0.3,0,19.2,100,8005,85.87,19.7
FBP2,ATM41,2023-06-02T10:15:00Z,15,0,452,251.7,0,0,0,260,0.92,1.87,19.2,0.998,85.97,1.9,-0.3,0,19.7,100,8007,85.86,20.3
FBP2,ATM41,2023-06-02T10:30:00Z,15,0,452,317.3,0,0,0,256,0.93,1.74,19.4,1.003,85.96,1.9,-0.4,0,20.3,100,8015,85.85,21.2
FBP2,ATM41,2023-06-02T10:45:00Z,15,0,450,426.4,0,0,0,239,1.04,1.82,20,0.999,85.96,2,-0.3,0,21.1,100,8026,85.85,22.3
FBP2,ATM41,2023-06-02T11:00:00Z,10,0,450,454.3,0,0,0,215,1.05,2.08,20.3,0.992,85.96,2,-0.3,0,21.7,100,8035,85.85,23.4
FBP2,ATM41,2023-06-02T11:15:00Z,0,0,448,581.7,0,0,0,227,1.01,2.92,20.7,0.997,85.95,2,-0.4,0,22.3,100,8045,85.84,24.5
FBP2,ATM41,2023-06-02T11:30:00Z,0,0,449,606,0,0,0,223,1,2.41,21.4,1.009,85.94,1.9,-0.3,0,23.2,100,8055,85.84,25.6
FBP2,ATM41,2023-06-02T11:45:00Z,0,0,446,684.9,0,0,0,229,0.87,2.9,21.9,1.003,85.93,2,-0.4,0,24.3,100,8070,85.83,26.6
FBP2,ATM41,2023-06-02T12:00:00Z,0,0,446,642.5,0,0,0,199,1.14,4.46,21.9,0.999,85.91,2,-0.4,0,24.9,100,8077,85.8,27.6
FBP2,ATM41,2023-06-02T12:15:00Z,0,0,446,598.2,0,0,0,210,0.89,2.84,22.1,0.981,85.89,2.1,-0.4,0,24.9,100,8083,85.78,27.8
FBP2,ATM41,2023-06-02T12:30:00Z,0,0,447,620.4,0,0,0,169,1.39,4.26,21.9,0.97,85.88,1.9,-0.3,0,24.9,100,8091,85.77,27.9
FBP2,ATM41,2023-06-02T12:45:00Z,0,0,447,581.7,0,0,0,274,1.14,4.68,22.1,0.982,85.87,2,-0.3,0,25,100,8096,85.76,27.8
FBP2,ATM41,2023-06-02T13:00:00Z,0,0,445,829,0,0,0,213,1.31,3.58,22.5,0.971,85.85,2,-0.4,0,25.3,100,8103,85.74,28.3
FBP2,ATM41,2023-06-02T13:15:00Z,0,0,445,581.5,0,0,0,240,1.04,2.97,22.3,0.99,85.84,2,-0.3,0,25.6,100,8107,85.73,28.8
FBP2,ATM41,2023-06-02T13:30:00Z,0,0,448,398.7,0,0,0,243,1.18,2.59,21.5,0.993,85.83,2,-0.4,0,25.1,100,8108,85.71,28.2
FBP2,ATM41,2023-06-02T13:45:00Z,0,0,448,345.9,0,0,0,227,1.05,2.42,20.9,1,85.82,2,-0.3,0,24.1,100,8109,85.69,26.8
FBP2,ATM41,2023-06-02T14:00:00Z,0,0,448,337.4,0,0,0,205,0.86,2.34,20.6,1.001,85.81,2,-0.3,0,23.3,100,8107,85.68,25.9
FBP2,ATM41,2023-06-02T14:15:00Z,0,0,448,394.5,0,0,0,224,0.88,2.65,20.9,0.991,85.79,2,-0.3,0,23.2,100,8108,85.66,25.8
FBP2,ATM41,2023-06-02T14:30:00Z,0,0,447,449.3,0,0,0,217,1.03,2.43,21.2,0.963,85.78,2,-0.4,0,23.3,100,8111,85.65,25.9
FBP2,ATM41,2023-06-02T14:45:00Z,0,0,446,583.2,0,0,0,190,1,3.34,21.9,0.94,85.75,2,-0.4,0,23.9,100,8116,85.63,26.7
FBP2,ATM41,2023-06-02T15:00:00Z,0,0,445,672.5,0,0,0,188,1.38,3.56,22.6,0.91,85.72,2,-0.4,0,24.7,100,8113,85.61,28
FBP2,ATM41,2023-06-02T15:15:00Z,0,0,444,594.8,0,0,0,205,1.07,3.08,23.3,0.878,85.72,2,-0.4,0,25.4,100,8110,85.6,29.2
FBP2,ATM41,2023-06-02T15:30:00Z,0,0,445,446.8,0,0,0,227,1.18,3.3,23,0.869,85.71,2,-0.4,0,25.7,100,8105,85.59,29.2
FBP2,ATM41,2023-06-02T15:45:00Z,0,0,445,429.6,0,0,0,296,0.78,2.16,23.6,0.869,85.71,2,-0.4,0,26.1,100,8106,85.59,29.9
FBP2,ATM41,2023-06-02T16:00:00Z,0,0,445,378.5,0,0,0,270,0.74,1.83,23.3,0.879,85.72,2,-0.4,0,26.4,100,8100,85.59,30.2
FBP2,ATM41,2023-06-02T16:15:00Z,0,0,446,286.9,0,0,0,251,0.71,1.43,23.1,0.893,85.73,2,-0.4,0,26.3,100,8097,85.6,30
FBP2,ATM41,2023-06-02T16:30:00Z,0,0,448,169.7,0,0,0,245,0.84,2.44,22.3,0.903,85.74,2,-0.3,0,25.3,100,8094,85.61,28.4
FBP2,ATM41,2023-06-02T16:45:00Z,3,0,451,75.8,0,0,0,208,0.75,2.74,21.6,0.923,85.76,2,-0.3,0,23.8,100,8089,85.62,26.1
FBP2,ATM41,2023-06-02T17:00:00Z,12,0,449,97.2,0,0,0,247,0.68,1.68,21.1,0.938,85.76,1.9,-0.4,0,22.4,100,8086,85.62,24.6
FBP2,ATM41,2023-06-02T17:15:00Z,0,0,449,120.1,0,0,0,195,0.93,2.77,20.7,0.929,85.77,1.9,-0.3,0,22,100,8080,85.63,25.2
FBP2,ATM41,2023-06-02T17:30:00Z,8,0,450,43.3,0,0,0,177,1.18,5.33,20.6,0.895,85.78,2,-0.4,0,21.4,100,8080,85.64,23.1
FBP2,ATM41,2023-06-02T17:45:00Z,15,0,451,28.6,0,0,0,200,0.7,2.02,20.1,0.916,85.8,1.9,-0.3,0,20.7,100,8077,85.66,21.7
FBP2,ATM41,2023-06-02T18:00:00Z,15,0,452,13.1,0,0,0,189,0.85,1.5,19.7,0.908,85.81,1.9,-0.3,0,19.9,100,8071,85.68,20.6
FBP2,ATM41,2023-06-02T18:15:00Z,15,0,452,1.9,0,0,0,192,0.95,2.16,19.2,0.922,85.83,1.9,-0.3,0,19.3,100,8069,85.7,19.8
FBP2,ATM41,2023-06-02T18:30:00Z,15,0,452,0,0,0,0,181,1.11,1.96,19,0.911,85.84,1.9,-0.3,0,18.9,100,8067,85.71,19.1
FBP2,ATM41,2023-06-02T18:45:00Z,15,0,451,0,0,0,0,178,1.43,3.02,19.2,0.88,85.86,1.9,-0.3,0,18.7,100,8064,85.73,18.7
FBP2,ATM41,2023-06-02T19:00:00Z,15,0,451,0,0,0,0,179,1.36,2.85,18.9,0.887,85.88,1.9,-0.3,0,18.5,100,8058,85.75,18.4
FBP2,ATM41,2023-06-02T19:15:00Z,15,0,451,0,0,0,0,166,2.12,3.48,19.1,0.867,85.9,1.9,-0.4,0,18.5,100,8063,85.77,18.3
FBP2,ATM41,2023-06-02T19:30:00Z,15,0,451,0,0,0,0,165,2.42,3.55,19.1,0.875,85.9,1.9,-0.3,0,18.6,100,8056,85.77,18.3
FBP2,ATM41,2023-06-02T19:45:00Z,15,0,452,0,0,0,0,173,1.4,2.67,18.5,0.914,85.9,1.8,-0.3,0,18.5,100,8055,85.77,18.1
FBP2,ATM41,2023-06-02T20:00:00Z,15,0,453,0,0,0,0,185,0.71,1.75,18.3,0.918,85.9,1.9,-0.3,0,18,100,8051,85.77,17.7
FBP2,ATM41,2023-06-02T20:15:00Z,15,0,452,0,0,0,0,172,1.19,2.9,18.4,0.905,85.9,1.9,-0.3,0,17.8,100,8051,85.77,17.5
FBP2,ATM41,2023-06-02T20:30:00Z,15,0,454,0,0,0,0,196,0.73,2.15,18.1,0.93,85.9,1.8,-0.3,0,17.7,100,8048,85.77,17.3
FBP2,ATM41,2023-06-02T20:45:00Z,15,7,464,0,0,0,0,215,0.6,1.32,17.7,0.96,85.91,1.8,-0.3,0,17.4,100,8048,85.78,17.1
FBP2,ATM41,2023-06-02T21:00:00Z,15,15,475,0,0,0,0,201,0.54,1.08,17.5,0.976,85.92,1.9,-0.3,0,17.1,100,8044,85.79,16.8
FBP2,ATM41,2023-06-02T21:15:00Z,15,15,489,0,0,0,0,179,0.68,1.6,17.4,0.982,85.93,1.8,-0.3,0,16.9,100,8042,85.8,16.6
FBP2,ATM41,2023-06-02T21:30:00Z,15,15,501,0,0,0,0,184,0.65,2.25,17.4,0.976,85.94,1.8,-0.3,0,16.8,100,8039,85.81,16.5
FBP2,ATM41,2023-06-02T21:45:00Z,15,15,514,0,0,0,0,199,0.54,1.24,17.3,0.977,85.94,1.9,-0.3,0,16.8,100,8037,85.81,16.5
FBP2,ATM41,2023-06-02T22:00:00Z,15,15,528,0,0,0,0,197,0.59,1.56,17.3,0.974,85.93,1.8,-0.3,0,16.8,100,8033,85.81,16.5
FBP2,ATM41,2023-06-02T22:15:00Z,15,15,547,0,0,0,0,178,0.93,2.23,17.5,0.97,85.93,1.8,-0.4,0,16.9,100,8034,85.81,16.6
FBP2,ATM41,2023-06-02T22:30:00Z,15,15,567,0,0,0,0,197,0.69,1.55,17.5,0.979,85.93,1.9,-0.3,0,17,100,8031,85.81,16.7
FBP2,ATM41,2023-06-02T22:45:00Z,15,15,581,0,0,0,0,187,0.87,2.09,17.5,0.982,85.94,1.9,-0.3,0,17.1,100,8029,85.82,16.8
FBP2,ATM41,2023-06-02T23:00:00Z,15,15,599,0,0,0,0,210,0.58,1.54,17.3,0.99,85.93,1.8,-0.3,0,17,100,8030,85.81,16.7
FBP2,ATM41,2023-06-02T23:15:00Z,15,15,613,0,0,0,0,205,0.65,1.56,17.3,0.986,85.91,1.9,-0.3,0,16.9,100,8026,85.79,16.7
FBP2,ATM41,2023-06-02T23:30:00Z,15,15,623,0,0,0,0,251,0.49,1.74,17.1,0.99,85.89,1.8,-0.3,0,16.7,100,8026,85.77,16.5
FBP2,ATM41,2023-06-02T23:45:00Z,15,15,633,0,0,0,0,230,0.54,1.04,17,0.982,85.89,1.8,-0.3,0,16.6,100,8023,85.77,16.4
FBP2,ATM41,2023-06-03T00:00:00Z,15,15,649,0,0,0,0,221,0.57,1.01,17,0.978,85.88,1.9,-0.4,0,16.5,100,8020,85.76,16.3
FBP2,ATM41,2023-06-03T00:15:00Z,15,15,665,0,0,0,0,229,0.57,1.26,17,0.979,85.87,1.8,-0.3,0,16.6,100,7990,85.75,16.5
FBP2,ATM41,2023-06-03T00:30:00Z,15,15,682,0,0,0,0,203,0.62,1.14,17,0.963,85.85,1.8,-0.3,0,16.6,100,8002,85.73,16.5
FBP2,ATM41,2023-06-03T00:45:00Z,15,15,706,0,0,0,0,187,0.68,1.33,16.9,0.988,85.84,1.9,-0.3,0,16.6,100,8000,85.72,16.4
FBP2,ATM41,2023-06-03T01:00:00Z,15,15,727,0,0.017,0,0,214,0.54,1.04,16.9,0.985,85.83,1.8,-0.3,1,16.5,100,8001,85.71,16.3
FBP2,ATM41,2023-06-03T01:15:00Z,15,15,736,0,0.034,0,0,223,0.51,1.12,16.8,0.981,85.82,1.8,-0.3,1,16.3,100,7999,85.7,16.1
FBP2,ATM41,2023-06-03T01:30:00Z,15,15,748,0,0,0,0,184,0.7,1.17,16.7,0.979,85.82,1.8,-0.3,0,16.2,100,7998,85.69,16
FBP2,ATM41,2023-06-03T01:45:00Z,15,15,747,0,0.017,0,0,177,0.93,3.41,17,0.963,85.81,1.8,-0.3,1,16.2,100,7997,85.69,16
FBP2,ATM41,2023-06-03T02:00:00Z,15,15,743,0,0.017,0,0,161,1.08,2.14,17.1,0.962,85.79,1.9,-0.3,1,16.3,100,7995,85.67,16.1
FBP2,ATM41,2023-06-03T02:15:00Z,15,15,741,0,0.017,0,0,178,0.75,1.72,17.1,0.964,85.78,1.8,-0.3,1,16.4,100,7991,85.66,16.1
