Tree,MC,Timestamp,Port5_Temp,Port5_Atmos_pressure,Port5_RH,Port5_VPD,Port3_RH,Port3_Atmos_pressure,Port3_Temp,Port3_VPD,Port1_Solar,Port2_Solar,Port4_LW_minutes,Port4_LW_minutes_H,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
FB5,MC3,2023-06-26T09:00:00Z,21.1,86.24,0.905,0.24,0.913,86.21,21.3,0.22,183.1,117.9,15,0,450,0,451,15
FB5,MC3,2023-06-26T09:15:00Z,21,86.25,0.905,0.24,0.917,86.22,21.1,0.21,138.6,104.7,15,0,450,0,451,15
FB5,MC3,2023-06-26T09:30:00Z,21.6,86.25,0.89,0.28,0.905,86.23,21.7,0.25,332.7,119.6,3,0,449,0,450,15
FB5,MC3,2023-06-26T09:45:00Z,21.7,86.26,0.875,0.32,0.887,86.24,21.9,0.3,165.5,103.6,2,0,449,0,451,15
FB5,MC3,2023-06-26T10:00:00Z,22.3,86.26,0.868,0.36,0.867,86.23,22.8,0.37,240.8,297.5,0,0,448,0,450,15
FB5,MC3,2023-06-26T10:15:00Z,22.9,86.26,0.843,0.44,0.861,86.23,22.8,0.39,185.3,579.9,0,0,449,0,449,5
FB5,MC3,2023-06-26T10:30:00Z,22.7,86.25,0.845,0.43,0.868,86.23,22.5,0.36,106.4,127.4,3,0,450,0,450,6
FB5,MC3,2023-06-26T10:45:00Z,21.8,86.26,0.904,0.25,0.925,86.24,21.6,0.19,70.7,58,15,0,451,0,451,15
FB5,MC3,2023-06-26T11:00:00Z,21,86.26,0.931,0.17,0.951,86.24,21,0.12,42.1,36.6,15,0,452,0,452,15
FB5,MC3,2023-06-26T11:15:00Z,20.9,86.24,0.944,0.14,0.962,86.21,20.9,0.1,75.4,63.2,15,2,470,2,481,15
FB5,MC3,2023-06-26T11:30:00Z,20.2,86.24,0.957,0.1,0.975,86.21,20.3,0.06,43.4,41,15,11,455,15,475,15
FB5,MC3,2023-06-26T11:45:00Z,20.2,86.23,0.954,0.11,0.969,86.2,20.2,0.07,59.3,50,15,0,452,9,455,15
FB5,MC3,2023-06-26T12:00:00Z,20.1,86.21,0.95,0.12,0.963,86.18,20.3,0.09,43.6,40.5,15,15,655,15,614,15
FB5,MC3,2023-06-26T12:15:00Z,19.4,86.18,0.968,0.07,0.988,86.15,19.4,0.03,31.9,25.6,15,15,647,15,604,15
FB5,MC3,2023-06-26T12:30:00Z,18.9,86.16,0.988,0.03,1,86.13,19,0,38.8,30.9,15,15,653,15,599,15
FB5,MC3,2023-06-26T12:45:00Z,19,86.15,0.992,0.02,1,86.13,19.2,0,18.3,13.9,15,15,702,15,678,15
FB5,MC3,2023-06-26T13:00:00Z,18.8,86.14,0.994,0.01,1,86.12,18.9,0,1.6,1.1,15,15,925,15,1176,15
FB5,MC3,2023-06-26T13:15:00Z,18.7,86.17,1,0,1,86.14,18.8,0,5.9,2.2,15,15,1020,15,862,15
FB5,MC3,2023-06-26T13:30:00Z,18.5,86.17,0.999,0,1.001,86.14,18.5,0,9,6.4,15,15,1115,15,970,15
FB5,MC3,2023-06-26T13:45:00Z,18.2,86.16,1.001,0,1.001,86.13,18.3,0,11.2,7.7,15,15,630,15,556,15
FB5,MC3,2023-06-26T14:00:00Z,18.1,86.15,1.001,0,1,86.13,18.3,0,14.6,11.5,15,15,707,15,641,15
FB5,MC3,2023-06-26T14:15:00Z,18.1,86.14,1,0,1,86.12,18.2,0,24.5,20.1,15,15,644,15,548,15
FB5,MC3,2023-06-26T14:30:00Z,18.2,86.12,1,0,1,86.09,18.3,0,34.6,28.9,15,15,649,15,542,15
FB5,MC3,2023-06-26T14:45:00Z,18.2,86.09,0.999,0,1.001,86.06,18.2,0,44.1,36.1,15,15,603,15,492,15
FB5,MC3,2023-06-26T15:00:00Z,18.6,86.06,0.999,0,1,86.03,18.8,0,51.8,42.1,15,15,527,15,477,15
FB5,MC3,2023-06-26T15:15:00Z,19.1,86.05,0.983,0.04,0.991,86.02,19.2,0.02,58,46.7,15,15,498,15,471,15
FB5,MC3,2023-06-26T15:30:00Z,19.6,86.07,0.967,0.08,0.98,86.04,19.6,0.05,54.7,44.3,15,15,482,15,470,15
FB5,MC3,2023-06-26T15:45:00Z,19.5,86.07,0.979,0.05,0.996,86.04,19.6,0.01,41.9,32.6,15,15,475,15,470,15
FB5,MC3,2023-06-26T16:00:00Z,19.3,86.06,0.989,0.02,1.001,86.03,19.3,0,36.8,28.4,15,15,470,15,470,15
FB5,MC3,2023-06-26T16:15:00Z,19.4,86.07,0.993,0.02,1,86.04,19.4,0,33,25.1,15,15,466,15,470,15
FB5,MC3,2023-06-26T16:30:00Z,19.3,86.09,0.995,0.01,1.001,86.06,19.4,0,28.7,23.4,15,15,464,15,469,15
FB5,MC3,2023-06-26T16:45:00Z,19.1,86.11,0.996,0.01,1,86.08,19.1,0,24.7,20,15,15,461,15,470,15
FB5,MC3,2023-06-26T17:00:00Z,18.7,86.12,0.992,0.02,1,86.09,18.8,0,11,7.1,15,13,462,15,469,15
FB5,MC3,2023-06-26T17:15:00Z,18.6,86.13,0.995,0.01,1,86.1,18.7,0,0.7,0,15,15,789,15,921,15
FB5,MC3,2023-06-26T17:30:00Z,18.2,86.14,0.996,0.01,1,86.12,18.3,0,0,0,15,15,838,15,713,15
FB5,MC3,2023-06-26T17:45:00Z,17.9,86.17,0.997,0.01,1,86.15,18,0,0,0,15,15,767,15,553,15
FB5,MC3,2023-06-26T18:00:00Z,18,86.18,1.001,0,0.999,86.15,18.1,0,0,0,15,15,883,15,530,15
FB5,MC3,2023-06-26T18:15:00Z,17.9,86.17,1,0,0.999,86.14,18,0,0,0,15,15,702,15,509,15
FB5,MC3,2023-06-26T18:30:00Z,17.9,86.17,0.999,0,1,86.15,18,0,0,0,15,15,672,15,500,15
FB5,MC3,2023-06-26T18:45:00Z,18,86.18,1,0,0.999,86.16,18.1,0,0,0,15,15,645,15,492,15
FB5,MC3,2023-06-26T19:00:00Z,18,86.19,1.001,0,0.999,86.16,18.2,0,0,0,15,15,624,15,484,15
FB5,MC3,2023-06-26T19:15:00Z,18,86.2,1,0,0.999,86.18,18.1,0,0,0,15,15,619,15,486,15
FB5,MC3,2023-06-26T19:30:00Z,17.9,86.22,1,0,1,86.19,18,0,0,0,15,15,616,15,485,15
FB5,MC3,2023-06-26T19:45:00Z,17.9,86.24,1,0,0.999,86.21,17.9,0,0,0,15,15,616,15,485,15
FB5,MC3,2023-06-26T20:00:00Z,17.9,86.24,0.999,0,1,86.21,17.9,0,0,0,15,15,624,15,490,15
FB5,MC3,2023-06-26T20:15:00Z,17.9,86.24,1,0,1,86.22,17.9,0,0,0,15,15,616,15,488,15
FB5,MC3,2023-06-26T20:30:00Z,18,86.27,0.999,0,1,86.24,18,0,0,0,15,15,641,15,476,15
FB5,MC3,2023-06-26T20:45:00Z,18.3,86.28,0.999,0,1,86.25,18.3,0,0,0,15,15,620,15,473,15
FB5,MC3,2023-06-26T21:00:00Z,18.3,86.29,0.995,0.01,1.001,86.26,18.4,0,0,0,15,15,610,15,473,15
FB5,MC3,2023-06-26T21:15:00Z,18.3,86.3,0.994,0.01,1,86.27,18.4,0,0,0,15,15,605,15,472,15
FB5,MC3,2023-06-26T21:30:00Z,18.4,86.32,0.984,0.03,0.996,86.29,18.5,0.01,0,0,15,15,595,15,468,15
FB5,MC3,2023-06-26T21:45:00Z,18.6,86.32,0.969,0.07,0.979,86.3,18.8,0.05,0,0,15,15,590,15,470,15
FB5,MC3,2023-06-26T22:00:00Z,18.4,86.32,0.975,0.05,0.987,86.29,18.6,0.03,0,0,15,15,585,15,470,15
FB5,MC3,2023-06-26T22:15:00Z,18.3,86.31,0.98,0.04,0.994,86.28,18.4,0.01,0,0,15,15,582,15,469,15
FB5,MC3,2023-06-26T22:30:00Z,18.2,86.31,0.984,0.03,0.996,86.28,18.3,0.01,0,0,15,15,579,15,469,15
FB5,MC3,2023-06-26T22:45:00Z,18.2,86.31,0.984,0.03,0.999,86.28,18.3,0,0,0,15,15,575,15,469,15
FB5,MC3,2023-06-26T23:00:00Z,18.3,86.3,0.981,0.04,0.993,86.27,18.4,0.01,0,0,15,15,571,15,468,15
FB5,MC3,2023-06-26T23:15:00Z,18.4,86.27,0.976,0.05,0.989,86.24,18.4,0.02,0,0,15,15,567,15,467,15
FB5,MC3,2023-06-26T23:30:00Z,18.4,86.26,0.97,0.06,0.979,86.23,18.6,0.05,0,0,15,15,559,15,464,15
FB5,MC3,2023-06-26T23:45:00Z,18.9,86.26,0.944,0.12,0.951,86.23,19.1,0.11,0,0,15,15,549,13,459,15
FB5,MC3,2023-06-27T00:00:00Z,18.9,86.26,0.934,0.14,0.946,86.23,19.1,0.12,0,0,15,15,538,0,458,15
FB5,MC3,2023-06-27T00:15:00Z,18.7,86.24,0.946,0.12,0.959,86.21,18.9,0.09,0,0,15,15,523,0,454,15
FB5,MC3,2023-06-27T00:30:00Z,18.7,86.23,0.952,0.1,0.967,86.2,18.8,0.07,0,0,15,15,506,0,454,15
FB5,MC3,2023-06-27T00:45:00Z,18.6,86.22,0.95,0.11,0.965,86.2,18.8,0.08,0,0,15,15,482,0,454,15
FB5,MC3,2023-06-27T01:00:00Z,18.5,86.21,0.955,0.1,0.971,86.18,18.6,0.06,0,0,15,12,455,0,454,15
FB5,MC3,2023-06-27T01:15:00Z,18.2,86.19,0.968,0.07,0.984,86.16,18.2,0.03,0,0,15,0,455,0,455,15
FB5,MC3,2023-06-27T01:30:00Z,18.1,86.17,0.973,0.06,0.989,86.14,18.2,0.02,0,0,15,0,455,0,454,15
FB5,MC3,2023-06-27T01:45:00Z,18.1,86.14,0.969,0.07,0.985,86.12,18.2,0.03,0,0,15,0,455,0,454,15
FB5,MC3,2023-06-27T02:00:00Z,18.1,86.12,0.963,0.08,0.976,86.09,18.2,0.05,0,0,15,0,454,0,454,15
FB5,MC3,2023-06-27T02:15:00Z,18.4,86.11,0.939,0.13,0.953,86.08,18.5,0.1,0,0,15,0,453,0,453,15
FB5,MC3,2023-06-27T02:30:00Z,18.8,86.13,0.913,0.19,0.928,86.1,18.9,0.16,0,0,15,0,453,0,453,15
FB5,MC3,2023-06-27T02:45:00Z,19.2,86.13,0.885,0.25,0.897,86.11,19.4,0.23,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T03:00:00Z,19.3,86.13,0.882,0.26,0.89,86.11,19.5,0.25,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T03:15:00Z,18.7,86.14,0.912,0.19,0.928,86.11,18.7,0.16,0,0,15,0,453,0,452,15
FB5,MC3,2023-06-27T03:30:00Z,18.4,86.15,0.915,0.18,0.927,86.12,18.5,0.16,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T03:45:00Z,18.6,86.15,0.911,0.19,0.921,86.12,18.8,0.17,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T04:00:00Z,18.5,86.16,0.911,0.19,0.922,86.14,18.7,0.17,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T04:15:00Z,18.4,86.17,0.916,0.18,0.93,86.14,18.5,0.15,0,0,15,0,452,0,452,15
FB5,MC3,2023-06-27T04:30:00Z,18.3,86.17,0.922,0.16,0.936,86.15,18.4,0.13,0,0,15,0,453,0,452,15
FB5,MC3,2023-06-27T04:45:00Z,18.2,86.17,0.925,0.16,0.941,86.14,18.3,0.12,0,0,15,5,463,0,453,15
FB5,MC3,2023-06-27T05:00:00Z,18.3,86.18,0.927,0.15,0.94,86.15,18.4,0.13,0,0,15,8,455,0,457,15
FB5,MC3,2023-06-27T05:15:00Z,18,86.18,0.938,0.13,0.954,86.15,18.1,0.1,0,0,15,0,454,0,453,15
FB5,MC3,2023-06-27T05:30:00Z,17.8,86.18,0.945,0.11,0.964,86.15,17.8,0.07,0,0,15,0,454,0,453,15
FB5,MC3,2023-06-27T05:45:00Z,17.6,86.2,0.957,0.09,0.974,86.17,17.6,0.05,2.2,0,15,0,454,0,453,15
FB5,MC3,2023-06-27T06:00:00Z,17.6,86.21,0.958,0.08,0.977,86.19,17.6,0.05,11.4,8.2,15,0,453,0,453,15
FB5,MC3,2023-06-27T06:15:00Z,17.6,86.23,0.962,0.08,0.979,86.2,17.7,0.04,21.6,15.6,15,0,453,0,453,15
FB5,MC3,2023-06-27T06:30:00Z,17.7,86.24,0.961,0.08,0.974,86.22,17.9,0.05,46.7,32.2,15,0,453,0,453,15
FB5,MC3,2023-06-27T06:45:00Z,18.2,86.26,0.953,0.1,0.963,86.24,18.4,0.08,50.9,61.2,15,0,453,0,453,15
FB5,MC3,2023-06-27T07:00:00Z,18.2,86.27,0.954,0.1,0.969,86.25,18.4,0.07,63.4,50.2,15,0,453,0,453,15
FB5,MC3,2023-06-27T07:15:00Z,18.4,86.28,0.957,0.09,0.972,86.25,18.6,0.06,75.3,58.6,15,0,452,0,452,15
FB5,MC3,2023-06-27T07:30:00Z,18.5,86.29,0.958,0.09,0.971,86.26,18.6,0.06,98.1,70.1,15,0,451,0,452,15
FB5,MC3,2023-06-27T07:45:00Z,18.8,86.29,0.959,0.09,0.97,86.27,19,0.07,88.8,69.2,15,0,452,0,453,15
FB5,MC3,2023-06-27T08:00:00Z,19,86.31,0.962,0.08,0.976,86.28,19.2,0.05,91,74.5,15,0,452,0,452,15
FB5,MC3,2023-06-27T08:15:00Z,19.2,86.31,0.958,0.09,0.972,86.28,19.3,0.06,130.7,93.2,15,0,452,0,452,15
FB5,MC3,2023-06-27T08:30:00Z,18.9,86.31,0.952,0.1,0.969,86.29,18.9,0.07,93,80.4,15,0,452,0,452,15
FB5,MC3,2023-06-27T08:45:00Z,19.4,86.31,0.952,0.11,0.965,86.28,19.6,0.08,132.8,118.8,15,0,451,0,452,15
FB5,MC3,2023-06-27T09:00:00Z,20.7,86.31,0.902,0.24,0.909,86.28,21,0.23,181.5,112.4,15,0,450,0,451,15
FB5,MC3,2023-06-27T09:15:00Z,21.2,86.31,0.872,0.32,0.884,86.28,21.4,0.29,325.6,110,9,0,450,0,451,15
FB5,MC3,2023-06-27T09:30:00Z,20.8,86.32,0.862,0.34,0.875,86.29,20.9,0.31,342.6,120.8,1,0,448,0,451,15
FB5,MC3,2023-06-27T09:45:00Z,21,86.32,0.882,0.29,0.892,86.29,21.2,0.27,470.9,133.9,0,0,447,0,450,15
FB5,MC3,2023-06-27T10:00:00Z,20.2,86.31,0.903,0.23,0.914,86.29,20.3,0.2,149.8,204.2,9,0,450,0,451,15
FB5,MC3,2023-06-27T10:15:00Z,20.6,86.3,0.907,0.22,0.921,86.27,20.7,0.19,144.1,492.6,4,0,450,0,451,15
FB5,MC3,2023-06-27T10:30:00Z,21.4,86.3,0.905,0.24,0.927,86.27,21.2,0.18,152,553.2,13,0,450,0,450,15
FB5,MC3,2023-06-27T10:45:00Z,21.4,86.29,0.892,0.28,0.915,86.27,21.3,0.21,132,374.6,13,0,451,0,451,14
FB5,MC3,2023-06-27T11:00:00Z,20.9,86.29,0.915,0.21,0.933,86.26,20.9,0.17,167.2,432.9,15,0,451,0,451,15
FB5,MC3,2023-06-27T11:15:00Z,21.8,86.28,0.901,0.26,0.921,86.25,21.7,0.2,189,257.3,12,0,450,0,450,12
FB5,MC3,2023-06-27T11:30:00Z,21.3,86.27,0.914,0.22,0.93,86.24,21.4,0.18,189.7,196.7,15,0,450,0,450,15
FB5,MC3,2023-06-27T11:45:00Z,22.4,86.25,0.893,0.29,0.911,86.23,22.2,0.24,189.3,203.2,9,0,450,0,450,14
FB5,MC3,2023-06-27T12:00:00Z,22.2,86.25,0.889,0.3,0.909,86.22,22.1,0.24,156.7,183.8,12,0,450,0,450,10
FB5,MC3,2023-06-27T12:15:00Z,21.8,86.24,0.905,0.25,0.925,86.21,21.8,0.19,146.7,113.3,15,0,451,0,451,15
FB5,MC3,2023-06-27T12:30:00Z,21.2,86.23,0.928,0.18,0.951,86.21,21,0.12,59,47.2,15,1,456,0,452,15
FB5,MC3,2023-06-27T12:45:00Z,20.7,86.22,0.95,0.12,0.97,86.19,20.7,0.07,97.4,81.1,15,0,452,0,452,15
FB5,MC3,2023-06-27T13:00:00Z,21.4,86.2,0.942,0.15,0.959,86.17,21.4,0.11,200.5,160.8,15,0,450,0,451,15
FB5,MC3,2023-06-27T13:15:00Z,22.2,86.19,0.915,0.23,0.933,86.16,22.2,0.18,149.2,125.1,15,0,451,0,451,15
FB5,MC3,2023-06-27T13:30:00Z,20.6,86.18,0.949,0.12,0.969,86.16,20.7,0.08,42.3,34.2,15,0,453,0,452,15
FB5,MC3,2023-06-27T13:45:00Z,20.1,86.17,0.971,0.07,0.989,86.14,20.2,0.03,44.1,33.5,15,3,456,12,464,15
FB5,MC3,2023-06-27T14:00:00Z,19.9,86.15,0.98,0.05,0.997,86.13,20,0.01,54.7,40.5,15,0,453,7,457,15
FB5,MC3,2023-06-27T14:15:00Z,19.9,86.13,0.984,0.04,1,86.1,19.9,0,48.3,40.6,15,0,454,0,455,15
FB5,MC3,2023-06-27T14:30:00Z,19.6,86.11,0.989,0.02,1,86.09,19.6,0,22.2,17.8,15,9,516,9,553,15
FB5,MC3,2023-06-27T14:45:00Z,19.5,86.09,0.996,0.01,1,86.07,19.5,0,27.5,22,15,15,899,15,650,15
FB5,MC3,2023-06-27T15:00:00Z,19.4,86.08,1,0,1.001,86.06,19.4,0,22.9,18.1,15,15,744,15,943,15
FB5,MC3,2023-06-27T15:15:00Z,19.2,86.09,1.001,0,1.001,86.06,19.2,0,20.5,15.4,15,15,858,15,1121,15
FB5,MC3,2023-06-27T15:30:00Z,19,86.1,1,0,1.001,86.08,19.1,0,9.7,7.3,15,15,1002,15,1020,15
FB5,MC3,2023-06-27T15:45:00Z,19,86.1,1,0,1,86.07,19,0,5.3,3.5,15,15,951,15,773,15
FB5,MC3,2023-06-27T16:00:00Z,18.7,86.11,0.999,0,1,86.08,18.7,0,6,1.3,15,15,739,15,639,15
FB5,MC3,2023-06-27T16:15:00Z,18.4,86.12,1.001,0,1,86.09,18.6,0,7.3,4.8,15,15,686,15,595,15
FB5,MC3,2023-06-27T16:30:00Z,18.3,86.11,1,0,0.999,86.09,18.4,0,13.4,10.4,15,15,621,15,552,15
FB5,MC3,2023-06-27T16:45:00Z,18.4,86.11,1.001,0,1,86.08,18.6,0,20,15.4,15,15,622,15,529,15
FB5,MC3,2023-06-27T17:00:00Z,18.6,86.13,0.999,0,0.999,86.1,18.7,0,26.4,20.3,15,15,578,15,514,15
FB5,MC3,2023-06-27T17:15:00Z,18.7,86.13,1,0,1,86.11,18.8,0,26,18.9,15,15,544,15,500,15
FB5,MC3,2023-06-27T17:30:00Z,18.8,86.14,0.999,0,1,86.11,18.9,0,18.1,13.5,15,15,533,15,495,15
FB5,MC3,2023-06-27T17:45:00Z,18.8,86.16,0.999,0,1,86.13,18.9,0,11.5,8.8,15,15,537,15,495,15
FB5,MC3,2023-06-27T18:00:00Z,18.9,86.17,1,0,1,86.14,18.9,0,1.5,1.1,15,15,552,15,502,15
FB5,MC3,2023-06-27T18:15:00Z,18.8,86.16,1,0,0.999,86.13,18.8,0,0,0,15,15,551,15,506,15
FB5,MC3,2023-06-27T18:30:00Z,18.8,86.19,1,0,1,86.16,18.8,0,0,0,15,15,562,15,502,15
FB5,MC3,2023-06-27T18:45:00Z,18.8,86.23,0.999,0,1,86.2,18.8,0,0,0,15,15,564,15,506,15
FB5,MC3,2023-06-27T19:00:00Z,18.7,86.23,1,0,0.999,86.2,18.8,0,0,0,15,15,545,15,499,15
FB5,MC3,2023-06-27T19:15:00Z,18.7,86.24,0.999,0,1,86.21,18.7,0,0,0,15,15,532,15,493,15
FB5,MC3,2023-06-27T19:30:00Z,18.6,86.25,1,0,1,86.22,18.6,0,0,0,15,15,524,15,489,15
FB5,MC3,2023-06-27T19:45:00Z,18.5,86.26,1,0,1,86.24,18.5,0,0,0,15,15,515,15,484,15
FB5,MC3,2023-06-27T20:00:00Z,18.5,86.27,1,0,1.001,86.24,18.5,0,0,0,15,15,500,15,475,15
FB5,MC3,2023-06-27T20:15:00Z,18.4,86.28,1,0,1,86.25,18.5,0,0,0,15,15,491,15,475,15
FB5,MC3,2023-06-27T20:30:00Z,18.4,86.29,1,0,0.999,86.26,18.5,0,0,0,15,15,487,15,476,15
FB5,MC3,2023-06-27T20:45:00Z,18.3,86.28,1,0,1,86.26,18.4,0,0,0,15,15,485,15,475,15
FB5,MC3,2023-06-27T21:00:00Z,18.4,86.29,1,0,1,86.26,18.4,0,0,0,15,15,486,15,473,15
FB5,MC3,2023-06-27T21:15:00Z,18.5,86.29,0.999,0,1,86.26,18.5,0,0,0,15,15,476,15,471,15
FB5,MC3,2023-06-27T21:30:00Z,18.5,86.29,0.992,0.02,1,86.26,18.5,0,0,0,15,15,468,15,470,15
FB5,MC3,2023-06-27T21:45:00Z,18.7,86.28,0.976,0.05,0.994,86.26,18.6,0.01,0,0,15,15,477,15,470,15
FB5,MC3,2023-06-27T22:00:00Z,18.7,86.27,0.964,0.08,0.983,86.24,18.7,0.04,0,0,15,15,469,15,469,15
FB5,MC3,2023-06-27T22:15:00Z,18.7,86.28,0.953,0.1,0.973,86.25,18.7,0.06,0,0,15,15,462,15,467,15
FB5,MC3,2023-06-27T22:30:00Z,18.8,86.27,0.943,0.12,0.959,86.25,18.8,0.09,0,0,15,15,461,15,466,15
FB5,MC3,2023-06-27T22:45:00Z,18.6,86.28,0.946,0.11,0.962,86.25,18.7,0.08,0,0,15,15,461,15,465,15
FB5,MC3,2023-06-27T23:00:00Z,18.4,86.29,0.954,0.1,0.966,86.26,18.6,0.07,0,0,15,4,460,15,464,15
FB5,MC3,2023-06-27T23:15:00Z,18.3,86.28,0.956,0.09,0.969,86.25,18.5,0.07,0,0,15,6,460,15,461,15
FB5,MC3,2023-06-27T23:30:00Z,18.3,86.25,0.95,0.11,0.966,86.22,18.4,0.07,0,0,15,2,459,5,457,15
FB5,MC3,2023-06-27T23:45:00Z,18.3,86.26,0.944,0.12,0.963,86.23,18.3,0.08,0,0,15,0,459,0,455,15
FB5,MC3,2023-06-28T00:00:00Z,17.8,86.25,0.962,0.08,0.982,86.22,17.9,0.04,0,0,15,0,459,0,454,15
FB5,MC3,2023-06-28T00:15:00Z,17.7,86.25,0.972,0.06,0.99,86.22,17.8,0.02,0,0,15,5,460,0,455,15
FB5,MC3,2023-06-28T00:30:00Z,17.5,86.24,0.988,0.02,1.001,86.21,17.6,0,0,0,15,15,461,0,455,15
FB5,MC3,2023-06-28T00:45:00Z,17.6,86.23,0.995,0.01,1,86.2,17.6,0,0,0,15,15,461,0,455,15
FB5,MC3,2023-06-28T01:00:00Z,17.7,86.21,0.998,0,1.001,86.18,17.8,0,0,0,15,15,461,0,455,15
FB5,MC3,2023-06-28T01:15:00Z,17.7,86.19,0.996,0.01,1,86.16,17.8,0,0,0,15,15,461,0,455,15
FB5,MC3,2023-06-28T01:30:00Z,17.6,86.16,0.998,0,0.999,86.14,17.7,0,0,0,15,15,461,0,455,15
FB5,MC3,2023-06-28T01:45:00Z,17.6,86.16,0.996,0.01,1,86.13,17.7,0,0,0,15,9,459,0,455,15
FB5,MC3,2023-06-28T02:00:00Z,17.7,86.15,0.994,0.01,1,86.12,17.7,0,0,0,15,0,458,0,455,15
FB5,MC3,2023-06-28T02:15:00Z,17.7,86.12,0.991,0.02,1,86.09,17.8,0,0,0,15,0,457,0,455,15
FB5,MC3,2023-06-28T02:30:00Z,17.7,86.13,0.988,0.02,1,86.1,17.8,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T02:45:00Z,17.6,86.13,0.992,0.02,1,86.11,17.6,0,0,0,15,0,457,0,455,15
FB5,MC3,2023-06-28T03:00:00Z,17.5,86.13,0.994,0.01,1,86.1,17.6,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T03:15:00Z,17.6,86.12,0.991,0.02,1,86.09,17.7,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T03:30:00Z,17.5,86.1,0.99,0.02,1,86.08,17.6,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T03:45:00Z,17.6,86.09,0.988,0.02,1,86.06,17.6,0,0,0,15,0,455,0,455,15
FB5,MC3,2023-06-28T04:00:00Z,17.7,86.08,0.984,0.03,0.997,86.05,17.8,0.01,0,0,15,0,455,0,454,15
FB5,MC3,2023-06-28T04:15:00Z,17.7,86.09,0.981,0.04,0.998,86.06,17.7,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T04:30:00Z,17.5,86.1,0.99,0.02,1,86.08,17.6,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T04:45:00Z,17.4,86.11,0.996,0.01,0.999,86.08,17.5,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T05:00:00Z,17.4,86.12,0.998,0,0.999,86.09,17.5,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T05:15:00Z,17.4,86.11,0.999,0,0.999,86.08,17.4,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T05:30:00Z,17.4,86.12,0.997,0.01,1,86.09,17.6,0,0,0,15,0,456,0,455,15
FB5,MC3,2023-06-28T05:45:00Z,17.5,86.13,0.995,0.01,1,86.1,17.6,0,5.1,2.4,15,0,456,0,455,15
FB5,MC3,2023-06-28T06:00:00Z,17.6,86.13,0.993,0.01,1,86.11,17.6,0,13,9.7,15,0,456,0,455,15
FB5,MC3,2023-06-28T06:15:00Z,17.8,86.14,0.985,0.03,0.997,86.11,17.8,0.01,18.9,13.4,15,0,455,0,454,15
FB5,MC3,2023-06-28T06:30:00Z,17.8,86.15,0.977,0.05,0.994,86.13,17.8,0.01,18.5,14.6,15,0,455,0,454,15
FB5,MC3,2023-06-28T06:45:00Z,17.8,86.17,0.983,0.03,0.999,86.14,17.9,0,30.2,37,15,0,455,0,454,15
FB5,MC3,2023-06-28T07:00:00Z,18.4,86.16,0.97,0.06,0.985,86.13,18.4,0.03,63.4,52.2,15,0,454,0,454,15
FB5,MC3,2023-06-28T07:15:00Z,18.7,86.16,0.952,0.1,0.967,86.13,18.8,0.07,97.8,40.8,15,0,453,0,454,15
FB5,MC3,2023-06-28T07:30:00Z,18.9,86.16,0.944,0.12,0.953,86.13,19.2,0.1,173,42.5,15,0,450,0,453,15
FB5,MC3,2023-06-28T07:45:00Z,19.1,86.16,0.939,0.14,0.939,86.13,19.6,0.14,211.1,40.3,15,0,450,0,453,15
FB5,MC3,2023-06-28T08:00:00Z,19.3,86.17,0.935,0.14,0.936,86.14,19.8,0.15,283.3,42.3,15,0,450,0,453,15
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,58.4,15,0,451,0,453,15
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,58.4,15,0,451,0,453,1
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,58.4,1,0,451,0,453,15
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,58.4,1,0,451,0,453,1
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,55.7,15,0,451,0,453,15
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,55.7,15,0,451,0,453,1
FB5,MC3,2023-06-28T08:15:00Z,19.6,86.17,0.933,0.15,0.935,86.14,20,0.15,126.9,55.7,1,0,451,0,453,15
