Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_VPD,Port3_RH,Port3_Temp,Port5_Atmos_pressure,Port5_VPD,Port5_RH,Port5_Temp,Port2_Wind_direction,Port2_Wind_speed,Port2_ATM22_temp,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB7,MC1,2023-06-11T07:00:00Z,86.42,0.21,0.913,20.1,86.42,0.3,0.873,20,56,0.93,20,1.3,-0.7,1.88,70.5,0,448,0,0,15,453
FB7,MC1,2023-06-11T07:15:00Z,86.43,0.18,0.923,20.2,86.43,0.28,0.88,20.2,34,0.94,20.2,1.4,-0.7,2.43,224.3,0,448,0,0,15,452
FB7,MC1,2023-06-11T07:30:00Z,86.44,0.2,0.917,20.8,86.44,0.29,0.881,20.5,41,0.94,20.6,1.3,-0.7,2.03,222.8,0,447,0,0,15,452
FB7,MC1,2023-06-11T07:45:00Z,86.45,0.24,0.901,20.8,86.45,0.33,0.866,20.7,34,1.24,20.7,1.4,-0.6,2.81,274.5,0,446,0,0,15,452
FB7,MC1,2023-06-11T08:00:00Z,86.46,0.23,0.906,20.7,86.46,0.32,0.869,20.5,29,1.28,20.9,1.4,-0.5,3.73,338.7,0,447,0,0,14,450
FB7,MC1,2023-06-11T08:15:00Z,86.46,0.24,0.907,21.3,86.46,0.35,0.86,21.4,35,1.12,21.5,1.4,-0.4,2.83,532.1,0,444,0,0,0,449
FB7,MC1,2023-06-11T08:30:00Z,86.46,0.31,0.884,22.2,86.46,0.42,0.843,22.1,25,0.75,22.3,1.4,-0.3,1.77,392.4,0,444,0,0,0,448
FB7,MC1,2023-06-11T08:45:00Z,86.45,0.35,0.869,22.4,86.45,0.44,0.836,22.2,27,0.78,22.9,1.4,-0.1,2.55,372.3,0,445,0,0,0,448
FB7,MC1,2023-06-11T09:00:00Z,86.45,0.36,0.87,22.8,86.45,0.49,0.826,22.8,20,0.81,23.5,1.3,-0.1,1.82,109.1,0,445,0,0,0,446
FB7,MC1,2023-06-11T09:15:00Z,86.44,0.42,0.852,23.1,86.44,0.55,0.806,23.2,26,0.79,24,1.3,0,2.2,227.4,0,446,0,0,0,445
FB7,MC1,2023-06-11T09:30:00Z,86.45,0.5,0.82,22.7,86.45,0.64,0.773,23,26,1.53,23.4,1.2,-0.2,3.8,574.6,0,444,0,0,0,446
FB7,MC1,2023-06-11T09:45:00Z,86.44,0.45,0.838,22.6,86.44,0.59,0.789,22.9,30,1.7,23,1.3,-0.4,4.78,489.1,0,444,0,0,0,447
FB7,MC1,2023-06-11T10:00:00Z,86.43,0.33,0.875,22.2,86.43,0.46,0.829,22.2,26,2.57,22.4,1.2,-0.5,4.88,640.3,0,446,0,0,0,449
FB7,MC1,2023-06-11T10:15:00Z,86.43,0.26,0.901,22.2,86.43,0.39,0.854,22.2,29,1.89,22.5,1.3,-0.5,5.45,683.3,0,444,0,0,0,448
FB7,MC1,2023-06-11T10:30:00Z,86.41,0.31,0.889,23,86.41,0.44,0.844,23,42,1.05,23.3,1.4,-0.5,3.37,719.8,0,443,0,0,0,449
FB7,MC1,2023-06-11T10:45:00Z,86.4,0.35,0.876,23.3,86.4,0.46,0.839,23.2,30,1.68,23.3,1.3,-0.5,5.68,744.1,0,443,0,0,0,450
FB7,MC1,2023-06-11T11:00:00Z,86.4,0.3,0.895,23.1,86.4,0.41,0.854,23.1,33,1.54,23.4,1.4,-0.5,4.21,513.4,0,444,0,0,3,448
FB7,MC1,2023-06-11T11:15:00Z,86.39,0.3,0.895,23,86.39,0.42,0.851,22.9,27,1.57,23.2,1.4,-0.6,4.53,685,0,443,0,0,0,448
FB7,MC1,2023-06-11T11:30:00Z,86.38,0.3,0.894,23,86.39,0.42,0.85,23,21,1.99,23.2,1.3,-0.5,5.18,722,0,444,0,0,0,449
FB7,MC1,2023-06-11T11:45:00Z,86.38,0.23,0.916,22.3,86.38,0.36,0.865,22.4,32,2.91,22.5,1.4,-0.5,5.24,574.6,0,445,0,0,5,450
FB7,MC1,2023-06-11T12:00:00Z,86.38,0.16,0.937,21.6,86.38,0.29,0.888,21.6,31,2.85,21.9,1.3,-0.5,5.63,258,0,446,0,0,15,451
FB7,MC1,2023-06-11T12:15:00Z,86.36,0.18,0.93,21.6,86.36,0.31,0.88,21.7,38,2.03,22.1,1.4,-0.6,5.97,240.2,0,446,0,0,15,451
FB7,MC1,2023-06-11T12:30:00Z,86.35,0.21,0.919,21.7,86.35,0.34,0.869,21.7,37,2.46,22.1,1.4,-0.6,5.53,267.2,0,446,0,0,15,451
FB7,MC1,2023-06-11T12:45:00Z,86.33,0.22,0.915,21.9,86.34,0.35,0.867,21.9,44,1.81,22.3,1.3,-0.6,4.39,255.1,0,446,0,0,15,450
FB7,MC1,2023-06-11T13:00:00Z,86.33,0.22,0.917,22.1,86.33,0.35,0.869,22.1,44,1.79,22.5,1.3,-0.6,4.92,244.6,0,446,0,0,15,451
FB7,MC1,2023-06-11T13:15:00Z,86.32,0.2,0.924,21.9,86.33,0.33,0.875,21.9,32,2.71,22.2,1.3,-0.6,6.64,232.9,0,447,0,0,15,451
FB7,MC1,2023-06-11T13:30:00Z,86.31,0.18,0.934,22,86.31,0.31,0.884,22,32,1.9,22.4,1.3,-0.6,4.03,254.3,0,447,0,0,15,451
FB7,MC1,2023-06-11T13:45:00Z,86.29,0.19,0.928,22,86.29,0.32,0.878,22,33,1.92,22.4,1.4,-0.6,4.77,343,0,446,0,0,15,451
FB7,MC1,2023-06-11T14:00:00Z,86.29,0.17,0.935,21.7,86.3,0.3,0.885,21.7,40,2.42,21.9,1.4,-0.6,6.43,252.7,0,447,0,0,15,452
FB7,MC1,2023-06-11T14:15:00Z,86.29,0.12,0.952,21.5,86.29,0.24,0.905,21.4,39,1.59,21.8,1.4,-0.6,4.05,164.4,0,447,0,0,15,452
FB7,MC1,2023-06-11T14:30:00Z,86.26,0.13,0.95,21.4,86.26,0.25,0.901,21.4,38,1.27,21.8,1.4,-0.7,3.14,144.7,0,447,0,0,15,452
FB7,MC1,2023-06-11T14:45:00Z,86.25,0.17,0.935,21.8,86.25,0.29,0.886,21.7,45,1.32,22,1.3,-0.6,3.59,148.1,0,447,0,0,15,451
FB7,MC1,2023-06-11T15:00:00Z,86.25,0.23,0.914,22.3,86.26,0.36,0.866,22.2,62,0.79,22.6,1.4,-0.6,2.7,130.7,0,447,0,0,15,451
FB7,MC1,2023-06-11T15:15:00Z,86.25,0.23,0.912,22,86.26,0.36,0.865,22,32,2.52,22.3,1.3,-0.6,5.32,131.5,0,447,0,0,15,452
FB7,MC1,2023-06-11T15:30:00Z,86.24,0.26,0.903,22.5,86.24,0.39,0.858,22.5,32,1,22.9,1.4,-0.6,3.8,107.5,0,447,0,0,15,451
FB7,MC1,2023-06-11T15:45:00Z,86.25,0.26,0.904,22.4,86.25,0.38,0.859,22.4,32,1.32,22.7,1.4,-0.6,3.94,104.9,0,447,0,0,15,451
FB7,MC1,2023-06-11T16:00:00Z,86.25,0.21,0.921,22.1,86.25,0.33,0.874,22.1,36,1.45,22.5,1.3,-0.6,4.77,148.9,0,447,0,0,15,452
FB7,MC1,2023-06-11T16:15:00Z,86.25,0.23,0.914,22.2,86.26,0.35,0.868,22.2,34,1.92,22.5,1.5,-0.6,3.98,146.9,0,447,0,0,15,452
FB7,MC1,2023-06-11T16:30:00Z,86.26,0.19,0.928,22.1,86.26,0.31,0.883,22,31,1.09,22.4,1.4,-0.6,2.95,82.6,0,447,0,0,15,452
FB7,MC1,2023-06-11T16:45:00Z,86.29,0.12,0.952,21.6,86.3,0.25,0.903,21.5,27,1.16,21.8,1.4,-0.6,2.81,52.6,0,448,0,0,15,452
FB7,MC1,2023-06-11T17:00:00Z,86.32,0.08,0.968,21.4,86.33,0.2,0.922,21.3,30,1.37,21.5,1.3,-0.7,3.94,62.6,0,449,0,0,15,453
FB7,MC1,2023-06-11T17:15:00Z,86.33,0.02,0.99,20.8,86.34,0.15,0.94,20.8,40,2.87,20.9,1.3,-0.7,4.77,18.7,0,449,0,0,15,454
FB7,MC1,2023-06-11T17:30:00Z,86.35,0,1,20.5,86.35,0.09,0.963,20.5,47,1.66,20.6,1.3,-0.7,4.82,9.7,0,450,13,0,15,454
FB7,MC1,2023-06-11T17:45:00Z,86.37,0,1,20.5,86.37,0.07,0.97,20.4,37,1.23,20.6,1.3,-0.7,2.16,5.5,0,451,15,0,15,455
FB7,MC1,2023-06-11T18:00:00Z,86.38,0,1,20.4,86.38,0.06,0.975,20.3,39,1.31,20.4,1.4,-0.7,2.56,0.4,0,451,15,0,15,455
FB7,MC1,2023-06-11T18:15:00Z,86.38,0,1,20.2,86.38,0.05,0.978,20.2,31,1.02,20.3,1.3,-0.7,2.34,0,0,451,15,0,15,455
FB7,MC1,2023-06-11T18:30:00Z,86.39,0,1.001,20.2,86.39,0.05,0.98,20.1,37,1.32,20.2,1.3,-0.7,3.24,0,0,451,15,0,15,455
FB7,MC1,2023-06-11T18:45:00Z,86.4,0,1.001,20.1,86.4,0.04,0.982,20,46,1.08,20.2,1.3,-0.7,2.7,0,0,451,15,0,15,455
FB7,MC1,2023-06-11T19:00:00Z,86.4,0,1,20.1,86.4,0.04,0.983,20.1,77,0.48,20.2,1.3,-0.7,1.26,0,0,451,15,0,15,455
FB7,MC1,2023-06-11T19:15:00Z,86.41,0,1.001,20.1,86.41,0.04,0.982,20.1,142,0.47,20.2,1.4,-0.8,1.18,0,0,454,15,0,15,455
FB7,MC1,2023-06-11T19:30:00Z,86.4,0,1,20,86.4,0.05,0.978,20,138,0.5,20.1,1.4,-0.7,0.91,0,0,458,15,0,15,456
FB7,MC1,2023-06-11T19:45:00Z,86.41,0,0.999,19.9,86.41,0.06,0.972,20,122,0.39,20,1.4,-0.8,0.79,0,9,461,15,0,15,456
FB7,MC1,2023-06-11T20:00:00Z,86.43,0,0.999,19.9,86.43,0.07,0.969,19.9,177,0.4,20,1.3,-0.7,0.86,0,15,466,15,0,15,457
FB7,MC1,2023-06-11T20:15:00Z,86.42,0,1,19.8,86.42,0.07,0.968,19.9,136,0.51,19.9,1.4,-0.8,0.76,0,15,468,15,0,15,456
FB7,MC1,2023-06-11T20:30:00Z,86.43,0,1,19.7,86.43,0.08,0.964,19.8,134,0.5,19.7,1.4,-0.8,0.82,0,15,472,15,0,15,456
FB7,MC1,2023-06-11T20:45:00Z,86.42,0,0.999,19.6,86.42,0.07,0.968,19.6,150,0.46,19.7,1.4,-0.7,0.81,0,15,476,15,0,15,458
FB7,MC1,2023-06-11T21:00:00Z,86.42,0,1,19.7,86.42,0.06,0.973,19.7,161,0.4,19.7,1.3,-0.8,0.87,0,15,481,15,0,15,459
FB7,MC1,2023-06-11T21:15:00Z,86.41,0,1.001,19.6,86.41,0.06,0.975,19.6,150,0.32,19.6,1.3,-0.8,0.61,0,15,487,15,8,15,461
FB7,MC1,2023-06-11T21:30:00Z,86.42,0,1,19.5,86.42,0.06,0.975,19.5,143,0.47,19.5,1.4,-0.8,0.7,0,15,492,15,15,15,463
FB7,MC1,2023-06-11T21:45:00Z,86.42,0,1,19.4,86.41,0.05,0.977,19.4,143,0.51,19.5,1.4,-0.8,0.79,0,15,497,15,15,15,465
FB7,MC1,2023-06-11T22:00:00Z,86.41,0,1.001,19.3,86.41,0.05,0.975,19.2,142,0.52,19.4,1.3,-0.8,0.74,0,15,503,15,15,15,466
FB7,MC1,2023-06-11T22:15:00Z,86.4,0,1.001,19.2,86.4,0.05,0.976,19.1,142,0.52,19.2,1.4,-0.8,0.82,0,15,509,15,15,15,468
FB7,MC1,2023-06-11T22:30:00Z,86.41,0,1,19.1,86.41,0.05,0.975,19,137,0.43,19.1,1.3,-0.8,0.72,0,15,515,15,15,15,471
FB7,MC1,2023-06-11T22:45:00Z,86.42,0,1,19,86.41,0.05,0.977,18.9,135,0.51,18.9,1.3,-0.8,0.79,0,15,522,15,15,15,474
FB7,MC1,2023-06-11T23:00:00Z,86.42,0,1,19,86.42,0.04,0.98,18.8,137,0.46,18.9,1.4,-0.7,0.69,0,15,525,15,15,15,475
FB7,MC1,2023-06-11T23:15:00Z,86.42,0,1,18.9,86.42,0.04,0.98,18.8,137,0.51,18.9,1.3,-0.8,0.76,0,15,528,15,15,15,475
FB7,MC1,2023-06-11T23:30:00Z,86.42,0,1,18.8,86.42,0.05,0.978,18.7,105,0.71,18.8,1.4,-0.8,1.15,0,15,529,15,15,15,474
FB7,MC1,2023-06-11T23:45:00Z,86.43,0,1,18.7,86.42,0.05,0.976,18.7,151,0.6,18.7,1.3,-0.8,1.02,0,15,528,15,15,15,469
FB7,MC1,2023-06-12T00:00:00Z,86.41,0,1,18.9,86.4,0.05,0.976,18.9,124,0.53,19,1.3,-0.7,0.84,0,15,526,15,15,15,465
FB7,MC1,2023-06-12T00:15:00Z,86.4,0,1.001,19.2,86.4,0.05,0.978,19.1,60,0.84,19.2,1.3,-0.8,1.61,0,15,522,15,14,15,460
FB7,MC1,2023-06-12T00:30:00Z,86.39,0,1.001,19.2,86.39,0.05,0.976,19.1,41,0.93,19.2,1.4,-0.8,1.57,0,15,516,15,0,15,456
FB7,MC1,2023-06-12T00:45:00Z,86.38,0,1.001,19.3,86.37,0.05,0.975,19.2,77,0.69,19.3,1.3,-0.8,1.7,0,15,511,15,0,15,458
FB7,MC1,2023-06-12T01:00:00Z,86.35,0,1,19.3,86.35,0.06,0.971,19.2,113,0.6,19.3,1.4,-0.8,1.23,0,15,507,15,0,15,458
FB7,MC1,2023-06-12T01:15:00Z,86.33,0,1.001,19.3,86.33,0.09,0.959,19.3,118,0.5,19.3,1.3,-0.8,1.29,0,15,500,15,0,15,456
FB7,MC1,2023-06-12T01:30:00Z,86.31,0,1.001,19.2,86.31,0.08,0.962,19.1,131,0.55,19.2,1.3,-0.8,0.89,0,15,492,15,0,15,456
FB7,MC1,2023-06-12T01:45:00Z,86.31,0,1,19.3,86.31,0.09,0.961,19.2,93,0.6,19.4,1.3,-0.8,1.17,0,15,478,15,0,15,456
FB7,MC1,2023-06-12T02:00:00Z,86.32,0,1,19.4,86.32,0.1,0.954,19.4,100,0.42,19.4,1.3,-0.7,0.96,0,15,469,15,0,15,456
FB7,MC1,2023-06-12T02:15:00Z,86.32,0,1.001,19.4,86.32,0.09,0.958,19.3,117,0.31,19.3,1.4,-0.7,0.66,0,15,464,15,0,15,456
FB7,MC1,2023-06-12T02:30:00Z,86.29,0,1,19.2,86.29,0.09,0.962,19.2,78,0.58,19.2,1.4,-0.8,1.14,0,15,460,15,0,15,456
FB7,MC1,2023-06-12T02:45:00Z,86.28,0,1,19.2,86.28,0.06,0.973,19.1,56,0.62,19.1,1.4,-0.7,1.49,0,7,459,15,0,15,456
FB7,MC1,2023-06-12T03:00:00Z,86.28,0,1,19.1,86.28,0.05,0.979,19,50,1.07,19.1,1.3,-0.8,2.83,0,0,457,15,0,15,456
FB7,MC1,2023-06-12T03:15:00Z,86.27,0,0.999,19,86.27,0.04,0.98,18.9,57,0.88,19,1.3,-0.8,2.49,0,0,457,15,0,15,457
FB7,MC1,2023-06-12T03:30:00Z,86.29,0,1,18.8,86.29,0.04,0.98,18.7,73,0.8,18.9,1.3,-0.7,2.27,0,9,462,15,0,15,457
FB7,MC1,2023-06-12T03:45:00Z,86.3,0,1,18.9,86.29,0.06,0.972,18.8,48,1.24,19,1.3,-0.8,3.94,0,4,459,15,0,15,456
FB7,MC1,2023-06-12T04:00:00Z,86.32,0,1,19,86.31,0.08,0.965,18.8,69,0.82,19,1.3,-0.8,2.06,0,0,458,15,0,15,456
FB7,MC1,2023-06-12T04:15:00Z,86.31,0,1,19,86.31,0.07,0.966,18.8,78,0.92,19,1.3,-0.8,2.16,0,2,460,15,0,15,456
FB7,MC1,2023-06-12T04:30:00Z,86.3,0,1,19,86.3,0.06,0.972,18.8,83,0.91,18.9,1.3,-0.7,2.16,0,15,463,15,0,15,457
FB7,MC1,2023-06-12T04:45:00Z,86.31,0,1,19,86.31,0.05,0.975,18.8,45,1.79,19,1.4,-0.7,4.57,0,15,460,15,0,15,456
FB7,MC1,2023-06-12T05:00:00Z,86.31,0,0.999,18.8,86.31,0.04,0.983,18.7,34,3.41,18.8,1.2,-0.7,7.94,0,0,457,15,0,15,457
FB7,MC1,2023-06-12T05:15:00Z,86.31,0,1,18.8,86.31,0.02,0.99,18.7,32,3.37,18.7,1.2,-0.6,6.64,0,0,459,15,0,15,459
FB7,MC1,2023-06-12T05:30:00Z,86.33,0,0.999,18.8,86.32,0.01,0.993,18.6,34,2.29,18.7,1.2,-0.7,5.66,0,0,458,15,0,15,458
FB7,MC1,2023-06-12T05:45:00Z,86.33,0,1,18.7,86.32,0.01,0.995,18.6,47,1.69,18.8,1.3,-0.8,5.23,5.7,0,455,15,0,15,457
FB7,MC1,2023-06-12T06:00:00Z,86.33,0,0.999,18.8,86.33,0.01,0.994,18.6,55,1.59,18.8,1.3,-0.8,4.38,12.6,0,454,15,0,15,457
FB7,MC1,2023-06-12T06:15:00Z,86.36,0,1,18.8,86.36,0.02,0.992,18.7,57,1.38,18.9,1.3,-0.8,2.96,24.5,0,452,15,0,15,456
FB7,MC1,2023-06-12T06:30:00Z,86.37,0,1,19,86.37,0.05,0.975,19,68,1.36,19.2,1.3,-0.8,3.67,35.3,0,451,15,0,15,455
FB7,MC1,2023-06-12T06:45:00Z,86.37,0,1,19.1,86.37,0.08,0.962,19,36,1.85,19.2,1.3,-0.8,5.52,46.1,0,451,15,0,15,455
FB7,MC1,2023-06-12T07:00:00Z,86.37,0,1.001,19.2,86.37,0.08,0.962,19.1,36,2.01,19.3,1.4,-0.7,6.64,76,0,451,15,0,15,455
FB7,MC1,2023-06-12T07:15:00Z,86.35,0.01,0.998,19.6,86.35,0.12,0.949,19.6,57,1.49,19.8,1.4,-0.8,4.21,245.5,0,449,11,0,15,454
FB7,MC1,2023-06-12T07:30:00Z,86.35,0.08,0.966,20.4,86.35,0.19,0.92,20.2,67,1.48,20.4,1.4,-0.7,5.07,311.5,0,447,0,0,15,454
FB7,MC1,2023-06-12T07:45:00Z,86.36,0.15,0.937,20.8,86.37,0.23,0.903,20.5,58,1.83,20.7,1.3,-0.8,3.74,300.1,0,447,0,0,15,454
FB7,MC1,2023-06-12T08:00:00Z,86.38,0.19,0.925,21,86.38,0.28,0.887,20.8,58,2.17,21.2,1.2,-0.4,5.55,457,0,446,0,0,15,451
FB7,MC1,2023-06-12T08:15:00Z,86.39,0.25,0.904,21.5,86.39,0.36,0.861,21.6,49,1.78,21.6,1.3,-0.4,5.51,614.9,0,444,0,0,3,449
FB7,MC1,2023-06-12T08:30:00Z,86.4,0.26,0.897,21.4,86.39,0.39,0.85,21.6,31,2.7,21.8,1.2,-0.4,6.42,517.1,0,445,0,0,3,450
FB7,MC1,2023-06-12T08:45:00Z,86.41,0.27,0.896,21.5,86.41,0.39,0.85,21.6,38,3.01,21.9,1.2,-0.2,8.25,541.3,0,446,0,0,1,449
FB7,MC1,2023-06-12T09:00:00Z,86.43,0.23,0.91,21.2,86.43,0.36,0.86,21.4,32,3.25,21.7,1.2,-0.2,7.1,118.5,0,447,0,0,4,449
FB7,MC1,2023-06-12T09:15:00Z,86.45,0.23,0.91,21.3,86.45,0.36,0.859,21.4,28,3.17,21.8,1,-0.3,8.48,234.2,0,447,0,0,2,451
FB7,MC1,2023-06-12T09:30:00Z,86.45,0.22,0.912,21.4,86.45,0.36,0.86,21.6,32,2.75,22,1.3,-0.5,6.75,482.5,0,446,0,0,4,449
FB7,MC1,2023-06-12T09:45:00Z,86.43,0.32,0.88,22.2,86.43,0.46,0.83,22.5,38,2.09,22.6,1.3,-0.5,5.97,408.9,0,445,0,0,0,448
FB7,MC1,2023-06-12T10:00:00Z,86.44,0.31,0.883,22.2,86.44,0.45,0.833,22.3,43,2.47,22.5,1.3,-0.4,6.07,849.1,0,444,0,0,0,448
FB7,MC1,2023-06-12T10:15:00Z,86.43,0.36,0.869,22.6,86.43,0.48,0.826,22.6,39,2.15,22.8,1.3,-0.5,5.64,879.8,0,443,0,0,0,446
FB7,MC1,2023-06-12T10:30:00Z,86.42,0.36,0.866,22.2,86.42,0.47,0.823,22.3,30,3.91,22.3,1.2,-0.6,7.71,792.7,0,444,0,0,4,450
FB7,MC1,2023-06-12T10:45:00Z,86.41,0.3,0.886,22.1,86.42,0.42,0.842,22.1,31,3.59,22.3,1.2,-0.5,8.1,719.8,0,446,0,0,8,450
FB7,MC1,2023-06-12T11:00:00Z,86.41,0.27,0.897,22.2,86.42,0.39,0.853,22.1,35,2.41,22.5,1.3,-0.6,6.59,534.3,0,445,0,0,7,449
FB7,MC1,2023-06-12T11:15:00Z,86.4,0.27,0.9,22.1,86.4,0.39,0.855,22.1,33,3.06,22.4,1.2,-0.6,8.08,521.5,0,445,0,0,9,450
FB7,MC1,2023-06-12T11:30:00Z,86.36,0.27,0.899,22.1,86.36,0.39,0.854,22.1,37,3.54,22.3,1.1,-0.6,9.18,554.6,0,446,0,0,7,450
FB7,MC1,2023-06-12T11:45:00Z,86.33,0.19,0.928,21.9,86.33,0.32,0.879,21.9,41,1.85,22.2,1.3,-0.5,6.18,444.9,0,446,0,0,15,450
FB7,MC1,2023-06-12T12:00:00Z,86.3,0.17,0.934,21.9,86.3,0.3,0.885,21.9,24,2.61,22.3,1.3,-0.5,7.21,576.8,0,445,0,0,15,450
FB7,MC1,2023-06-12T12:15:00Z,86.29,0.14,0.944,21.5,86.3,0.27,0.893,21.5,32,3.05,21.7,1.3,-0.6,6.56,194.6,0,447,0,0,15,451
FB7,MC1,2023-06-12T12:30:00Z,86.26,0.17,0.937,22,86.26,0.3,0.887,22.1,40,1.69,22.6,1.3,-0.6,5.08,273.4,0,446,0,0,15,451
FB7,MC1,2023-06-12T12:45:00Z,86.22,0.24,0.911,22.4,86.22,0.37,0.864,22.5,47,1.68,23,1.3,-0.7,5.92,253.1,0,446,0,0,15,451
FB7,MC1,2023-06-12T13:00:00Z,86.21,0.34,0.879,23.1,86.21,0.46,0.838,23,42,1.38,23.5,1.5,-0.5,4.87,188.4,0,446,0,0,15,450
FB7,MC1,2023-06-12T13:15:00Z,86.2,0.31,0.885,22.5,86.21,0.43,0.841,22.5,42,2.47,22.8,1.3,-0.5,5.45,196.1,0,446,0,0,15,451
FB7,MC1,2023-06-12T13:30:00Z,86.19,0.3,0.891,22.7,86.19,0.42,0.849,22.6,31,1.98,23,1.2,-0.5,6.69,311.1,0,446,0,0,15,451
FB7,MC1,2023-06-12T13:45:00Z,86.19,0.28,0.899,22.6,86.19,0.4,0.854,22.6,29,2.35,23,1.3,-0.6,5.92,307.8,0,446,0,0,15,451
FB7,MC1,2023-06-12T14:00:00Z,86.18,0.31,0.888,22.7,86.19,0.43,0.845,22.7,32,3.04,22.9,1.1,-0.6,7.27,294.3,0,446,0,0,15,451
FB7,MC1,2023-06-12T14:15:00Z,86.18,0.26,0.904,22.3,86.19,0.38,0.859,22.3,38,3.03,22.5,1.4,-0.6,7.51,179.8,0,447,0,0,15,451
FB7,MC1,2023-06-12T14:30:00Z,86.17,0.26,0.902,22.2,86.17,0.38,0.859,22.2,37,2.84,22.5,1.3,-0.5,8.3,128,0,447,0,0,15,451
FB7,MC1,2023-06-12T14:45:00Z,86.17,0.21,0.919,22,86.17,0.34,0.873,22,39,3.84,22.1,1.2,-0.7,6.68,85.5,0,448,0,0,15,452
FB7,MC1,2023-06-12T15:00:00Z,86.15,0.2,0.923,22.1,86.15,0.32,0.878,22.1,32,3.82,22.3,1.4,-0.4,7.57,131.7,0,448,2,0,15,452
FB7,MC1,2023-06-12T15:15:00Z,86.14,0.21,0.921,22.3,86.14,0.34,0.874,22.3,33,4.68,22.5,1.4,-0.8,11.32,155.3,0,448,0,0,15,452
FB7,MC1,2023-06-12T15:30:00Z,86.12,0.22,0.919,22.6,86.12,0.35,0.872,22.5,36,4.17,22.8,1,-0.4,9.42,164.6,0,448,0,0,15,452
FB7,MC1,2023-06-12T15:45:00Z,86.12,0.21,0.924,22.4,86.12,0.33,0.877,22.3,34,3.78,22.5,1.3,-0.5,11.06,159.3,0,448,0,0,15,452
FB7,MC1,2023-06-12T16:00:00Z,86.12,0.19,0.929,22.2,86.13,0.32,0.882,22.2,38,3.68,22.4,1.5,-0.6,9.24,134.9,5,637,6,5,15,720
FB7,MC1,2023-06-12T16:15:00Z,86.13,0.07,0.974,21.3,86.13,0.19,0.925,21.3,35,3.7,21.4,1.6,-0.6,7.76,68.1,15,581,15,15,15,610
FB7,MC1,2023-06-12T16:30:00Z,86.13,0,1,20.8,86.14,0.1,0.959,20.8,39,3.2,20.9,1.1,-0.7,8.71,30.2,15,568,15,15,15,589
FB7,MC1,2023-06-12T16:45:00Z,86.18,0,0.999,20.7,86.18,0.11,0.956,20.7,37,3.85,20.8,1.2,-0.4,7.96,38.1,15,557,15,15,15,583
FB7,MC1,2023-06-12T17:00:00Z,86.16,0.01,0.995,20.7,86.16,0.13,0.946,20.7,41,2.81,20.8,1.1,-0.5,6.86,38.1,15,552,15,15,15,538
FB7,MC1,2023-06-12T17:15:00Z,86.14,0.07,0.97,20.6,86.14,0.19,0.921,20.5,53,2.27,20.6,1.4,-0.5,5.76,32.4,15,648,15,15,15,679
FB7,MC1,2023-06-12T17:30:00Z,86.17,0.03,0.988,20,86.17,0.13,0.944,20,42,3.31,20.1,1.3,-0.9,8.18,25.6,15,863,15,15,15,944
FB7,MC1,2023-06-12T17:45:00Z,86.17,0,0.999,19.7,86.17,0.08,0.964,19.6,48,2.83,19.6,1.5,-0.8,8.15,19.2,15,700,15,15,15,749
FB7,MC1,2023-06-12T18:00:00Z,86.18,0,1,19.3,86.18,0.06,0.972,19.2,65,1.84,19.2,1.3,-0.7,4.93,7,15,572,15,15,15,630
FB7,MC1,2023-06-12T18:15:00Z,86.18,0,1,19.5,86.18,0.05,0.979,19.4,36,2.78,19.5,1.4,-0.8,8.71,0,15,519,15,15,15,604
FB7,MC1,2023-06-12T18:30:00Z,86.18,0,1.001,19.6,86.18,0.04,0.983,19.5,39,3.1,19.6,1.4,-0.7,7.98,0,15,560,15,15,15,657
FB7,MC1,2023-06-12T18:45:00Z,86.19,0,1,19.4,86.19,0.04,0.984,19.4,48,2.45,19.4,1.4,-0.6,10.52,0,15,547,15,15,15,602
FB7,MC1,2023-06-12T19:00:00Z,86.2,0,1.001,19.2,86.2,0.04,0.981,19.2,77,1.98,19.3,1.4,-0.8,6.15,0,15,519,15,15,15,558
FB7,MC1,2023-06-12T19:15:00Z,86.22,0,1,19.2,86.22,0.07,0.968,19.1,63,2.04,19.3,1.5,-0.6,6.05,0,15,493,15,15,15,546
FB7,MC1,2023-06-12T19:30:00Z,86.25,0,1,19.2,86.24,0.07,0.969,19.1,46,2.57,19.2,1.3,-0.8,6.54,0,15,487,15,15,15,540
FB7,MC1,2023-06-12T19:45:00Z,86.27,0,1,19.2,86.27,0.09,0.959,19,53,2.19,19.2,1.3,-0.7,6.15,0,15,481,15,15,15,533
FB7,MC1,2023-06-12T20:00:00Z,86.29,0.01,0.993,19.2,86.29,0.12,0.945,19.1,49,2.2,19.2,1.2,-0.7,6.63,0,15,476,15,15,15,525
FB7,MC1,2023-06-12T20:15:00Z,86.3,0.02,0.993,19.2,86.3,0.12,0.944,19.1,61,1.69,19.2,1.4,-0.8,3.59,0,15,473,15,15,15,518
FB7,MC1,2023-06-12T20:30:00Z,86.31,0,0.998,19.1,86.3,0.1,0.953,19,50,1.8,19,1.3,-0.8,4.92,0,15,473,15,15,15,514
