Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes
FB3,MC2,2023-08-18T13:15:00Z,85.75,0.985,0.03,18.6,91.4,15,478,15
FB3,MC2,2023-08-18T13:30:00Z,85.74,0.98,0.04,18.8,158,15,468,15
FB3,MC2,2023-08-18T13:45:00Z,85.76,0.968,0.07,19.2,147.6,15,463,15
FB3,MC2,2023-08-18T14:00:00Z,85.76,0.956,0.1,19.2,80.6,15,466,15
FB3,MC2,2023-08-18T14:15:00Z,85.75,0.957,0.1,19.1,79.7,15,468,15
FB3,MC2,2023-08-18T14:30:00Z,85.72,0.965,0.08,18.8,43.4,15,473,15
FB3,MC2,2023-08-18T14:45:00Z,85.76,0.981,0.04,18.5,35.2,15,474,15
FB3,MC2,2023-08-18T15:00:00Z,85.75,0.986,0.03,18.4,34.6,15,481,15
FB3,MC2,2023-08-18T15:15:00Z,85.74,0.986,0.03,18.2,24.9,15,478,15
FB3,MC2,2023-08-18T15:30:00Z,85.73,0.99,0.02,18.1,24.5,15,481,15
FB3,MC2,2023-08-18T15:45:00Z,85.74,0.993,0.02,18.2,35.3,15,475,15
FB3,MC2,2023-08-18T16:00:00Z,85.74,0.995,0.01,18.2,24,15,484,15
FB3,MC2,2023-08-18T16:15:00Z,85.74,0.996,0.01,18.2,23.3,15,484,15
FB3,MC2,2023-08-18T16:30:00Z,85.73,0.995,0.01,18.2,21.4,15,480,15
FB3,MC2,2023-08-18T16:45:00Z,85.72,0.998,0,18.3,14.3,15,485,15
FB3,MC2,2023-08-18T17:00:00Z,85.72,0.998,0,18.5,6.6,15,616,15
FB3,MC2,2023-08-18T17:15:00Z,85.73,1,0,18.5,7,15,748,15
FB3,MC2,2023-08-18T17:30:00Z,85.71,1,0,18.4,3.3,15,816,15
FB3,MC2,2023-08-18T17:45:00Z,85.7,1,0,18.4,0.4,15,748,15
FB3,MC2,2023-08-18T18:00:00Z,85.68,1.001,0,18.2,0,15,713,15
FB3,MC2,2023-08-18T18:15:00Z,85.67,0.999,0,18.1,0,15,689,15
FB3,MC2,2023-08-18T18:30:00Z,85.68,1,0,18,0,15,873,15
FB3,MC2,2023-08-18T18:45:00Z,85.69,0.999,0,18,0,15,690,15
FB3,MC2,2023-08-18T19:00:00Z,85.7,1,0,17.8,0,15,684,15
FB3,MC2,2023-08-18T19:15:00Z,85.72,1,0,17.7,0,15,734,15
FB3,MC2,2023-08-18T19:30:00Z,85.74,1.001,0,17.7,0,15,709,15
FB3,MC2,2023-08-18T19:45:00Z,85.76,1,0,17.9,0,15,948,15
FB3,MC2,2023-08-18T20:00:00Z,85.78,1,0,18,0,15,856,15
FB3,MC2,2023-08-18T20:15:00Z,85.8,1,0,18,0,15,889,15
FB3,MC2,2023-08-18T20:30:00Z,85.82,1,0,18,0,15,837,15
FB3,MC2,2023-08-18T20:45:00Z,85.84,1,0,18,0,15,954,15
FB3,MC2,2023-08-18T21:00:00Z,85.86,1,0,18,0,15,836,15
FB3,MC2,2023-08-18T21:15:00Z,85.87,0.999,0,18,0,15,951,15
FB3,MC2,2023-08-18T21:30:00Z,85.89,1,0,17.9,0,15,778,15
FB3,MC2,2023-08-18T21:45:00Z,85.9,1,0,17.8,0,15,688,15
FB3,MC2,2023-08-18T22:00:00Z,85.91,1,0,17.7,0,15,680,15
FB3,MC2,2023-08-18T22:15:00Z,85.9,1,0,17.8,0,15,688,15
FB3,MC2,2023-08-18T22:30:00Z,85.9,1,0,17.9,0,15,870,15
FB3,MC2,2023-08-18T22:45:00Z,85.9,1,0,18,0,15,826,15
FB3,MC2,2023-08-18T23:00:00Z,85.89,1,0,18.1,0,15,762,15
FB3,MC2,2023-08-18T23:15:00Z,85.87,1,0,18.1,0,15,767,15
FB3,MC2,2023-08-18T23:30:00Z,85.85,0.999,0,18,0,15,758,15
FB3,MC2,2023-08-18T23:45:00Z,85.83,0.999,0,18,0,15,908,15
FB3,MC2,2023-08-19T00:00:00Z,85.8,0.999,0,18,0,15,867,15
FB3,MC2,2023-08-19T00:15:00Z,85.78,0.999,0,17.9,0,15,762,15
FB3,MC2,2023-08-19T00:30:00Z,85.78,1,0,17.9,0,15,760,15
FB3,MC2,2023-08-19T00:45:00Z,85.76,1,0,18,0,15,1019,15
FB3,MC2,2023-08-19T01:00:00Z,85.72,1,0,18.1,0,15,847,15
FB3,MC2,2023-08-19T01:15:00Z,85.7,1,0,18.2,0,15,814,15
FB3,MC2,2023-08-19T01:30:00Z,85.69,1,0,18,0,15,775,15
FB3,MC2,2023-08-19T01:45:00Z,85.68,1.001,0,17.8,0,15,718,15
FB3,MC2,2023-08-19T02:00:00Z,85.67,1,0,17.7,0,15,681,15
FB3,MC2,2023-08-19T02:15:00Z,85.67,1,0,17.5,0,15,642,15
FB3,MC2,2023-08-19T02:30:00Z,85.68,1,0,17.5,0,15,694,15
FB3,MC2,2023-08-19T02:45:00Z,85.68,1,0,17.5,0,15,664,15
FB3,MC2,2023-08-19T03:00:00Z,85.67,1.001,0,17.4,0,15,646,15
FB3,MC2,2023-08-19T03:15:00Z,85.67,1,0,17.2,0,15,610,15
FB3,MC2,2023-08-19T03:30:00Z,85.66,1,0,17.3,0,15,588,15
FB3,MC2,2023-08-19T03:45:00Z,85.64,1,0,17.2,0,15,564,15
FB3,MC2,2023-08-19T04:00:00Z,85.65,1,0,17.2,0,15,558,15
FB3,MC2,2023-08-19T04:15:00Z,85.65,1,0,17.2,0,15,551,15
FB3,MC2,2023-08-19T04:30:00Z,85.65,1,0,17.2,0,15,528,15
FB3,MC2,2023-08-19T04:45:00Z,85.65,1,0,17.2,0,15,698,15
FB3,MC2,2023-08-19T05:00:00Z,85.66,1,0,17.4,0,15,707,15
FB3,MC2,2023-08-19T05:15:00Z,85.66,1,0,17.4,0,15,723,15
FB3,MC2,2023-08-19T05:30:00Z,85.67,1,0,17.4,0,15,684,15
FB3,MC2,2023-08-19T05:45:00Z,85.68,1,0,17.4,0,15,657,15
FB3,MC2,2023-08-19T06:00:00Z,85.69,1.001,0,17.4,7,15,632,15
FB3,MC2,2023-08-19T06:15:00Z,85.68,1,0,17.5,9.2,15,712,15
FB3,MC2,2023-08-19T06:30:00Z,85.69,1.001,0,17.5,11.7,15,717,15
FB3,MC2,2023-08-19T06:45:00Z,85.71,1,0,17.5,13.9,15,703,15
FB3,MC2,2023-08-19T07:00:00Z,85.74,1.002,0,17.6,26.2,15,843,15
FB3,MC2,2023-08-19T07:15:00Z,85.76,1,0,17.6,35.9,15,828,15
FB3,MC2,2023-08-19T07:30:00Z,85.78,1,0,17.8,63.9,15,693,15
FB3,MC2,2023-08-19T07:45:00Z,85.79,1.001,0,17.6,52,15,682,15
FB3,MC2,2023-08-19T08:00:00Z,85.8,1,0,17.7,68.3,15,701,15
FB3,MC2,2023-08-19T08:15:00Z,85.8,1,0,17.9,137.9,15,600,15
FB3,MC2,2023-08-19T08:30:00Z,85.8,0.999,0,17.9,74.5,15,638,15
FB3,MC2,2023-08-19T08:45:00Z,85.8,1,0,17.5,112.8,15,513,15
FB3,MC2,2023-08-19T09:00:00Z,85.82,1,0,17.8,189.7,15,465,15
FB3,MC2,2023-08-19T09:15:00Z,85.84,1.001,0,18.4,143.2,15,464,15
FB3,MC2,2023-08-19T09:30:00Z,85.85,1,0,18.6,178.7,15,465,15
FB3,MC2,2023-08-19T09:45:00Z,85.85,1.001,0,18.6,146.7,15,466,15
FB3,MC2,2023-08-19T10:00:00Z,85.84,0.999,0,19,197,15,464,15
FB3,MC2,2023-08-19T10:15:00Z,85.83,0.98,0.05,19.2,253.4,15,462,15
FB3,MC2,2023-08-19T10:30:00Z,85.82,0.948,0.12,19.5,207.3,15,462,15
FB3,MC2,2023-08-19T10:45:00Z,85.82,0.944,0.13,19.7,202,15,461,15
FB3,MC2,2023-08-19T11:00:00Z,85.82,0.935,0.15,19.9,137,15,462,15
FB3,MC2,2023-08-19T11:15:00Z,85.82,0.937,0.15,19.8,123.8,15,463,15
FB3,MC2,2023-08-19T11:30:00Z,85.81,0.935,0.15,20.1,174.9,15,462,15
FB3,MC2,2023-08-19T11:45:00Z,85.79,0.937,0.15,20.1,163.9,15,463,15
FB3,MC2,2023-08-19T12:00:00Z,85.77,0.934,0.16,20.2,130,15,465,15
FB3,MC2,2023-08-19T12:15:00Z,85.74,0.944,0.13,19.9,133.7,15,463,15
FB3,MC2,2023-08-19T12:30:00Z,85.71,0.956,0.1,19.5,95.4,15,559,15
FB3,MC2,2023-08-19T12:45:00Z,85.69,0.977,0.05,19,86.8,15,637,15
FB3,MC2,2023-08-19T13:00:00Z,85.67,0.986,0.03,19,72.5,15,588,15
FB3,MC2,2023-08-19T13:15:00Z,85.65,0.99,0.02,18.9,49.8,15,881,15
FB3,MC2,2023-08-19T13:30:00Z,85.65,0.994,0.01,18.7,46.1,15,776,15
FB3,MC2,2023-08-19T13:45:00Z,85.64,0.996,0.01,18.6,91.9,15,627,15
FB3,MC2,2023-08-19T14:00:00Z,85.64,0.999,0,18.6,120.7,15,539,15
FB3,MC2,2023-08-19T14:15:00Z,85.63,0.999,0,18.8,100.9,15,636,15
FB3,MC2,2023-08-19T14:30:00Z,85.61,1,0,18.6,50.9,15,852,15
FB3,MC2,2023-08-19T14:45:00Z,85.59,0.999,0,18.6,50.4,15,962,15
FB3,MC2,2023-08-19T15:00:00Z,85.59,1,0,18.5,55.3,15,723,15
FB3,MC2,2023-08-19T15:15:00Z,85.59,1,0,18.5,76.7,15,666,15
FB3,MC2,2023-08-19T15:30:00Z,85.59,1,0,18.5,43.8,15,657,15
FB3,MC2,2023-08-19T15:45:00Z,85.59,1,0,18.5,49.1,15,629,15
FB3,MC2,2023-08-19T16:00:00Z,85.6,1,0,18.5,46.9,15,611,15
FB3,MC2,2023-08-19T16:15:00Z,85.63,1,0,18.5,20,15,660,15
FB3,MC2,2023-08-19T16:30:00Z,85.63,1.001,0,18.3,13.9,15,682,15
FB3,MC2,2023-08-19T16:45:00Z,85.62,1,0,18.2,16.8,15,675,15
FB3,MC2,2023-08-19T17:00:00Z,85.62,1,0,18.1,16.7,15,651,15
FB3,MC2,2023-08-19T17:15:00Z,85.64,0.999,0,18.1,6,15,648,15
FB3,MC2,2023-08-19T17:30:00Z,85.66,1,0,18.2,0,15,695,15
FB3,MC2,2023-08-19T17:45:00Z,85.66,0.999,0,18.1,0,15,965,15
FB3,MC2,2023-08-19T18:00:00Z,85.68,0.999,0,18.2,0,15,770,15
FB3,MC2,2023-08-19T18:15:00Z,85.68,0.999,0,18.2,0,15,720,15
FB3,MC2,2023-08-19T18:30:00Z,85.68,1,0,18.1,0,15,984,15
FB3,MC2,2023-08-19T18:45:00Z,85.69,1,0,18.1,0,15,724,15
FB3,MC2,2023-08-19T19:00:00Z,85.7,0.999,0,18.1,0,15,682,15
FB3,MC2,2023-08-19T19:15:00Z,85.71,1,0,18,0,15,782,15
FB3,MC2,2023-08-19T19:30:00Z,85.71,1,0,18,0,15,679,15
FB3,MC2,2023-08-19T19:45:00Z,85.74,0.999,0,17.9,0,15,646,15
FB3,MC2,2023-08-19T20:00:00Z,85.74,1.001,0,17.5,0,15,595,15
FB3,MC2,2023-08-19T20:15:00Z,85.74,0.999,0,17.3,0,15,540,15
FB3,MC2,2023-08-19T20:30:00Z,85.76,1,0,17.4,0,15,518,15
FB3,MC2,2023-08-19T20:45:00Z,85.77,1,0,17.3,0,15,495,15
FB3,MC2,2023-08-19T21:00:00Z,85.77,1.001,0,17.3,0,15,486,15
FB3,MC2,2023-08-19T21:15:00Z,85.77,1.001,0,17.4,0,15,481,15
FB3,MC2,2023-08-19T21:30:00Z,85.78,1.001,0,17.4,0,15,478,15
FB3,MC2,2023-08-19T21:45:00Z,85.78,1,0,17.5,0,15,473,15
FB3,MC2,2023-08-19T22:00:00Z,85.79,1.001,0,17.5,0,15,475,15
FB3,MC2,2023-08-19T22:15:00Z,85.78,1,0,17.4,0,15,475,15
FB3,MC2,2023-08-19T22:30:00Z,85.76,1,0,17.6,0,15,476,15
FB3,MC2,2023-08-19T22:45:00Z,85.76,1,0,17.5,0,15,480,15
FB3,MC2,2023-08-19T23:00:00Z,85.76,1,0,17.4,0,15,481,15
FB3,MC2,2023-08-19T23:15:00Z,85.76,1,0,17.3,0,15,481,15
FB3,MC2,2023-08-19T23:30:00Z,85.77,1,0,17.3,0,15,477,15
FB3,MC2,2023-08-19T23:45:00Z,85.76,1,0,17.2,0,15,478,15
FB3,MC2,2023-08-20T00:00:00Z,85.75,0.999,0,17.2,0,15,477,15
FB3,MC2,2023-08-20T00:15:00Z,85.73,0.995,0.01,17.3,0,15,474,15
FB3,MC2,2023-08-20T00:30:00Z,85.71,0.983,0.03,17.5,0,15,473,15
FB3,MC2,2023-08-20T00:45:00Z,85.68,0.976,0.05,17.4,0,15,475,15
FB3,MC2,2023-08-20T01:00:00Z,85.66,0.979,0.04,17.3,0,15,478,15
FB3,MC2,2023-08-20T01:15:00Z,85.65,0.984,0.03,17.3,0,15,476,15
FB3,MC2,2023-08-20T01:30:00Z,85.63,0.984,0.03,17.3,0,15,480,15
FB3,MC2,2023-08-20T01:45:00Z,85.6,0.983,0.03,17.4,0,15,494,15
FB3,MC2,2023-08-20T02:00:00Z,85.59,0.981,0.04,17.3,0,15,509,15
FB3,MC2,2023-08-20T02:15:00Z,85.6,0.988,0.02,17.3,0,15,503,15
FB3,MC2,2023-08-20T02:30:00Z,85.59,0.989,0.02,17.3,0,15,613,15
FB3,MC2,2023-08-20T02:45:00Z,85.57,0.992,0.02,17.2,0,15,555,15
FB3,MC2,2023-08-20T03:00:00Z,85.56,0.99,0.02,17.2,0,15,551,15
FB3,MC2,2023-08-20T03:15:00Z,85.56,0.992,0.02,17.2,0,15,732,15
FB3,MC2,2023-08-20T03:30:00Z,85.56,0.994,0.01,17.3,0,15,731,15
FB3,MC2,2023-08-20T03:45:00Z,85.57,0.998,0,17.3,0,15,668,15
FB3,MC2,2023-08-20T04:00:00Z,85.57,0.998,0,17.2,0,15,624,15
FB3,MC2,2023-08-20T04:15:00Z,85.58,1,0,17.4,0,15,896,15
FB3,MC2,2023-08-20T04:30:00Z,85.59,1,0,17.5,0,15,901,15
FB3,MC2,2023-08-20T04:45:00Z,85.6,1,0,17.5,0,15,754,15
FB3,MC2,2023-08-20T05:00:00Z,85.61,1,0,17.6,0,15,751,15
FB3,MC2,2023-08-20T05:15:00Z,85.6,1,0,17.5,0,15,694,15
FB3,MC2,2023-08-20T05:30:00Z,85.61,1,0,17.5,0,15,996,15
FB3,MC2,2023-08-20T05:45:00Z,85.62,1,0,17.5,0,15,924,15
FB3,MC2,2023-08-20T06:00:00Z,85.62,0.999,0,17.6,0.9,15,927,15
FB3,MC2,2023-08-20T06:15:00Z,85.63,1,0,17.5,8.4,15,719,15
FB3,MC2,2023-08-20T06:30:00Z,85.65,0.999,0,17.5,11.2,15,755,15
FB3,MC2,2023-08-20T06:45:00Z,85.68,1,0,17.6,11.7,15,952,15
FB3,MC2,2023-08-20T07:00:00Z,85.72,1,0,17.6,18.5,15,717,15
FB3,MC2,2023-08-20T07:15:00Z,85.74,1,0,17.4,22.5,15,708,15
FB3,MC2,2023-08-20T07:30:00Z,85.76,1,0,17.2,33.1,15,719,15
FB3,MC2,2023-08-20T07:45:00Z,85.78,1,0,17.2,34.1,15,697,15
FB3,MC2,2023-08-20T08:00:00Z,85.79,1,0,17.5,20.7,15,782,15
FB3,MC2,2023-08-20T08:15:00Z,85.79,1,0,17.7,20.9,15,907,15
FB3,MC2,2023-08-20T08:30:00Z,85.78,1,0,17.9,35.3,15,897,15
FB3,MC2,2023-08-20T08:45:00Z,85.8,1.001,0,17.8,39.4,15,853,15
FB3,MC2,2023-08-20T09:00:00Z,85.8,1.001,0,17.7,62.4,15,779,15
FB3,MC2,2023-08-20T09:15:00Z,85.8,1,0,17.4,101.6,15,759,15
FB3,MC2,2023-08-20T09:30:00Z,85.8,1,0,17.5,88.1,15,785,15
FB3,MC2,2023-08-20T09:45:00Z,85.79,1.001,0,17.2,96.5,15,652,15
FB3,MC2,2023-08-20T10:00:00Z,85.78,1,0,17.2,93.4,15,578,15
FB3,MC2,2023-08-20T10:15:00Z,85.76,1,0,17.4,112.1,15,471,15
FB3,MC2,2023-08-20T10:30:00Z,85.72,1,0,18.1,176.5,15,462,15
FB3,MC2,2023-08-20T10:45:00Z,85.69,0.999,0,18.9,104,15,462,15
FB3,MC2,2023-08-20T11:00:00Z,85.67,0.926,0.17,19.5,143.9,11,460,15
FB3,MC2,2023-08-20T11:15:00Z,85.66,0.879,0.28,19.9,156,2,460,15
FB3,MC2,2023-08-20T11:30:00Z,85.66,0.913,0.2,19.7,166.4,14,462,15
FB3,MC2,2023-08-20T11:45:00Z,85.67,0.936,0.14,19.4,123.6,15,465,15
FB3,MC2,2023-08-20T12:00:00Z,85.66,0.957,0.09,18.9,91.6,15,477,15
FB3,MC2,2023-08-20T12:15:00Z,85.64,0.981,0.04,18.3,82.2,15,552,15
FB3,MC2,2023-08-20T12:30:00Z,85.62,0.99,0.02,18.3,109.3,15,567,15
FB3,MC2,2023-08-20T12:45:00Z,85.62,0.994,0.01,18.1,86.8,15,548,15
FB3,MC2,2023-08-20T13:00:00Z,85.61,0.996,0.01,18.1,97.2,15,568,15
FB3,MC2,2023-08-20T13:15:00Z,85.6,0.999,0,18.2,104.6,15,627,15
FB3,MC2,2023-08-20T13:30:00Z,85.58,1,0,18.3,119.6,15,559,15
FB3,MC2,2023-08-20T13:45:00Z,85.56,1.001,0,18.5,115,15,568,15
FB3,MC2,2023-08-20T14:00:00Z,85.55,1,0,18.5,108.8,15,486,15
FB3,MC2,2023-08-20T14:15:00Z,85.53,1,0,18.8,113.7,15,466,15
FB3,MC2,2023-08-20T14:30:00Z,85.53,0.991,0.02,19.3,146.7,15,461,15
FB3,MC2,2023-08-20T14:45:00Z,85.53,0.956,0.11,20.3,164.4,8,463,15
FB3,MC2,2023-08-20T15:00:00Z,85.55,0.951,0.11,19.7,53.8,15,474,15
FB3,MC2,2023-08-20T15:15:00Z,85.54,0.972,0.06,19.1,60.1,15,481,15
FB3,MC2,2023-08-20T15:30:00Z,85.55,0.979,0.05,18.9,45.6,15,519,15
FB3,MC2,2023-08-20T15:45:00Z,85.57,0.988,0.03,18.6,24.9,15,622,15
FB3,MC2,2023-08-20T16:00:00Z,85.56,0.993,0.02,18.5,17.8,15,672,15
FB3,MC2,2023-08-20T16:15:00Z,85.56,0.996,0.01,18.6,19.4,15,594,15
FB3,MC2,2023-08-20T16:30:00Z,85.53,0.993,0.02,19,18.9,15,500,15
FB3,MC2,2023-08-20T16:45:00Z,85.56,0.968,0.07,19.2,14.6,15,475,15
FB3,MC2,2023-08-20T17:00:00Z,85.59,0.967,0.07,19,9.9,15,475,15
FB3,MC2,2023-08-20T17:15:00Z,85.62,0.972,0.06,18.8,3.3,15,478,15
FB3,MC2,2023-08-20T17:30:00Z,85.66,0.979,0.05,18.7,0,15,478,15
FB3,MC2,2023-08-20T17:45:00Z,85.67,0.981,0.04,18.7,0,15,475,15
FB3,MC2,2023-08-20T18:00:00Z,85.7,0.977,0.05,18.8,0,15,479,15
FB3,MC2,2023-08-20T18:15:00Z,85.7,0.982,0.04,18.6,0,15,510,15
FB3,MC2,2023-08-20T18:30:00Z,85.7,0.99,0.02,18.6,0,15,977,15
FB3,MC2,2023-08-20T18:45:00Z,85.7,0.993,0.01,18.5,0,15,773,15
FB3,MC2,2023-08-20T19:00:00Z,85.72,0.997,0.01,18.4,0,15,825,15
FB3,MC2,2023-08-20T19:15:00Z,85.71,0.999,0,18.3,0,15,680,15
FB3,MC2,2023-08-20T19:30:00Z,85.72,1,0,18.3,0,15,699,15
FB3,MC2,2023-08-20T19:45:00Z,85.73,1,0,18.2,0,15,746,15
FB3,MC2,2023-08-20T20:00:00Z,85.74,1.001,0,18.3,0,15,679,15
FB3,MC2,2023-08-20T20:15:00Z,85.73,0.999,0,18.2,0,15,694,15
FB3,MC2,2023-08-20T20:30:00Z,85.71,0.999,0,18.2,0,15,766,15
FB3,MC2,2023-08-20T20:45:00Z,85.71,1,0,18.2,0,15,689,15
FB3,MC2,2023-08-20T21:00:00Z,85.71,1.001,0,18.3,0,15,650,15
FB3,MC2,2023-08-20T21:15:00Z,85.72,1,0,18.4,0,15,639,15
FB3,MC2,2023-08-20T21:30:00Z,85.74,1,0,18.4,0,15,690,15
FB3,MC2,2023-08-20T21:45:00Z,85.75,0.999,0,18.4,0,15,724,15
FB3,MC2,2023-08-20T22:00:00Z,85.76,1,0,18.4,0,15,765,15
FB3,MC2,2023-08-20T22:15:00Z,85.76,1,0,18.4,0,15,814,15
FB3,MC2,2023-08-20T22:30:00Z,85.76,1,0,18.3,0,15,765,15
FB3,MC2,2023-08-20T22:45:00Z,85.76,1,0,18.2,0,15,697,15
FB3,MC2,2023-08-20T23:00:00Z,85.76,1,0,18.1,0,15,674,15
FB3,MC2,2023-08-20T23:15:00Z,85.74,0.999,0,18,0,15,666,15
FB3,MC2,2023-08-20T23:30:00Z,85.72,0.999,0,18,0,15,818,15
FB3,MC2,2023-08-20T23:45:00Z,85.7,1,0,17.9,0,15,723,15
FB3,MC2,2023-08-21T00:00:00Z,85.68,1.001,0,17.8,0,15,842,15
FB3,MC2,2023-08-21T00:15:00Z,85.65,1,0,17.7,0,15,853,15
FB3,MC2,2023-08-21T00:30:00Z,85.63,1,0,17.8,0,15,691,15
FB3,MC2,2023-08-21T00:45:00Z,85.61,0.999,0,17.8,0,15,678,15
FB3,MC2,2023-08-21T01:00:00Z,85.59,0.999,0,17.8,0,15,647,15
FB3,MC2,2023-08-21T01:15:00Z,85.57,0.999,0,17.7,0,15,631,15
FB3,MC2,2023-08-21T01:30:00Z,85.54,1,0,17.8,0,15,586,15
FB3,MC2,2023-08-21T01:45:00Z,85.54,0.999,0,17.8,0,15,566,15
FB3,MC2,2023-08-21T02:00:00Z,85.53,0.999,0,17.8,0,15,531,15
FB3,MC2,2023-08-21T02:15:00Z,85.53,0.999,0,17.9,0,15,499,15
FB3,MC2,2023-08-21T02:30:00Z,85.52,1,0,17.9,0,15,489,15
FB3,MC2,2023-08-21T02:45:00Z,85.5,1,0,17.9,0,15,483,15
FB3,MC2,2023-08-21T03:00:00Z,85.48,1,0,17.9,0,15,480,15
FB3,MC2,2023-08-21T03:15:00Z,85.48,1,0,18,0,15,478,15
FB3,MC2,2023-08-21T03:30:00Z,85.49,0.996,0.01,17.9,0,15,481,15
FB3,MC2,2023-08-21T03:45:00Z,85.49,0.995,0.01,17.8,0,15,482,15
FB3,MC2,2023-08-21T04:00:00Z,85.5,0.995,0.01,17.9,0,15,478,15
FB3,MC2,2023-08-21T04:15:00Z,85.52,0.99,0.02,18,0,15,477,15
FB3,MC2,2023-08-21T04:30:00Z,85.52,0.983,0.04,18,0,15,479,15
FB3,MC2,2023-08-21T04:45:00Z,85.53,0.987,0.03,17.8,0,15,502,15
FB3,MC2,2023-08-21T05:00:00Z,85.53,0.993,0.01,17.7,0,15,486,15
FB3,MC2,2023-08-21T05:15:00Z,85.54,0.995,0.01,17.7,0,15,479,15
FB3,MC2,2023-08-21T05:30:00Z,85.55,0.99,0.02,17.8,0,15,478,15
FB3,MC2,2023-08-21T05:45:00Z,85.56,0.985,0.03,17.8,0,15,484,15
FB3,MC2,2023-08-21T06:00:00Z,85.56,0.991,0.02,17.8,3.3,15,665,15
FB3,MC2,2023-08-21T06:15:00Z,85.55,0.994,0.01,17.8,9,15,878,15
FB3,MC2,2023-08-21T06:30:00Z,85.56,0.996,0.01,17.9,18.5,15,847,15
FB3,MC2,2023-08-21T06:45:00Z,85.57,0.998,0,18,19,15,1011,15
FB3,MC2,2023-08-21T07:00:00Z,85.59,0.999,0,18.1,14.8,15,971,15
FB3,MC2,2023-08-21T07:15:00Z,85.62,0.999,0,18.2,15,15,914,15
FB3,MC2,2023-08-21T07:30:00Z,85.62,0.999,0,18.1,21.4,15,740,15
FB3,MC2,2023-08-21T07:45:00Z,85.64,1,0,17.8,29.8,15,726,15
FB3,MC2,2023-08-21T08:00:00Z,85.66,1,0,17.7,34.4,15,657,15
FB3,MC2,2023-08-21T08:15:00Z,85.67,1,0,17.7,64.1,15,967,15
FB3,MC2,2023-08-21T08:30:00Z,85.67,0.999,0,17.8,106.9,15,701,15
FB3,MC2,2023-08-21T08:45:00Z,85.69,1.001,0,18,88.1,15,698,15
FB3,MC2,2023-08-21T09:00:00Z,85.69,0.999,0,18.1,76.5,15,806,15
FB3,MC2,2023-08-21T09:15:00Z,85.7,1.001,0,18.3,162,15,634,15
FB3,MC2,2023-08-21T09:30:00Z,85.7,1,0,18.8,116.1,15,505,15
FB3,MC2,2023-08-21T09:45:00Z,85.7,0.999,0,18.8,144.8,15,465,15
FB3,MC2,2023-08-21T10:00:00Z,85.69,0.992,0.02,19.2,128.4,15,467,15
FB3,MC2,2023-08-21T10:15:00Z,85.69,0.982,0.04,19.1,295,15,463,15
FB3,MC2,2023-08-21T10:30:00Z,85.7,0.953,0.11,19.5,236.8,15,462,15
FB3,MC2,2023-08-21T10:45:00Z,85.68,0.938,0.14,19.8,147.2,15,461,15
FB3,MC2,2023-08-21T11:00:00Z,85.68,0.929,0.17,20.2,119.2,15,464,15
FB3,MC2,2023-08-21T11:15:00Z,85.67,0.933,0.16,20.1,149.6,15,462,15
FB3,MC2,2023-08-21T11:30:00Z,85.68,0.929,0.17,20.3,179.8,15,461,15
FB3,MC2,2023-08-21T11:45:00Z,85.67,0.927,0.17,20.3,134.9,15,462,15
FB3,MC2,2023-08-21T12:00:00Z,85.66,0.928,0.17,19.9,128.4,15,462,15
FB3,MC2,2023-08-21T12:15:00Z,85.65,0.926,0.17,19.8,131.5,15,462,15
FB3,MC2,2023-08-21T12:30:00Z,85.64,0.922,0.18,19.8,145.4,15,461,15
FB3,MC2,2023-08-21T12:45:00Z,85.62,0.909,0.21,19.9,127.4,13,461,15
FB3,MC2,2023-08-21T13:00:00Z,85.6,0.918,0.19,19.6,79.8,15,464,15
FB3,MC2,2023-08-21T13:15:00Z,85.57,0.938,0.14,19.4,100.9,15,461,15
FB3,MC2,2023-08-21T13:30:00Z,85.57,0.939,0.14,19.8,69.8,15,475,15
FB3,MC2,2023-08-21T13:45:00Z,85.56,0.96,0.09,19.1,80.9,15,469,15
FB3,MC2,2023-08-21T14:00:00Z,85.53,0.964,0.08,19.3,86.6,15,467,15
FB3,MC2,2023-08-21T14:15:00Z,85.53,0.957,0.1,19.4,53.1,15,466,15
FB3,MC2,2023-08-21T14:30:00Z,85.52,0.955,0.1,19.4,53.6,15,466,15
FB3,MC2,2023-08-21T14:45:00Z,85.51,0.96,0.09,19.2,42.7,15,471,15
FB3,MC2,2023-08-21T15:00:00Z,85.5,0.961,0.09,19.2,65.9,15,470,15
FB3,MC2,2023-08-21T15:15:00Z,85.5,0.959,0.09,19.2,41.2,15,470,15
FB3,MC2,2023-08-21T15:30:00Z,85.52,0.966,0.08,19.1,15.9,15,975,15
FB3,MC2,2023-08-21T15:45:00Z,85.52,0.975,0.05,19,9.5,15,845,15
FB3,MC2,2023-08-21T16:00:00Z,85.51,0.985,0.03,18.9,0.4,15,1089,15
FB3,MC2,2023-08-21T16:15:00Z,85.52,0.989,0.02,18.7,3.3,15,1050,15
FB3,MC2,2023-08-21T16:30:00Z,85.54,0.992,0.02,18.3,7.5,15,1019,15
FB3,MC2,2023-08-21T16:45:00Z,85.55,0.995,0.01,18.3,10.1,15,810,15
FB3,MC2,2023-08-21T17:00:00Z,85.56,0.995,0.01,18.2,4.8,15,860,15
