Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_EpiMoisture,Port2_Unknown
FB8,MC2,2024-02-20T02:00:00Z,86.43,0.968,17.4,0.06,86.43,1,0,17.4,0,15,15,839,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-20T02:15:00Z,86.42,0.967,17.3,0.06,86.42,0.999,0,17.3,0,15,15,693,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T02:30:00Z,86.42,0.968,17.2,0.06,86.42,1,0,17.2,0,15,15,810,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T02:45:00Z,86.43,0.967,17.1,0.06,86.42,1,0,17.1,0,15,15,829,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T03:00:00Z,86.44,0.968,16.9,0.06,86.43,1.001,0,17,0,15,15,722,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T03:15:00Z,86.42,0.967,16.8,0.06,86.42,0.999,0,16.8,0,15,15,671,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-20T03:30:00Z,86.42,0.967,16.6,0.06,86.42,1.001,0,16.6,0,15,15,796,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-20T03:45:00Z,86.45,0.966,16.2,0.06,86.45,1.001,0,16.2,0,15,15,814,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-20T04:00:00Z,86.47,0.967,15.9,0.06,86.47,1.001,0,15.9,0,15,15,702,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T04:15:00Z,86.48,0.969,15.8,0.06,86.48,1,0,15.9,0,15,15,808,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T04:30:00Z,86.5,0.968,15.6,0.06,86.5,1,0,15.7,0,15,15,742,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-20T04:45:00Z,86.52,0.968,15.6,0.06,86.51,1,0,15.7,0,15,15,744,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T05:00:00Z,86.52,0.968,15.6,0.06,86.52,1.001,0,15.6,0,15,15,730,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T05:15:00Z,86.53,0.969,15.7,0.06,86.52,1,0,15.7,0,15,15,870,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T05:30:00Z,86.52,0.968,15.7,0.06,86.52,1.001,0,15.8,0,15,15,757,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T05:45:00Z,86.53,0.969,15.6,0.06,86.52,1.001,0,15.6,0,15,15,737,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T06:00:00Z,86.53,0.969,15.5,0.05,86.53,1,0,15.6,0,15,15,695,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T06:15:00Z,86.55,0.968,15.6,0.06,86.55,1,0,15.6,0,15,15,695,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-20T06:30:00Z,86.57,0.97,15.6,0.05,86.57,1.001,0,15.6,0,15,15,755,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T06:45:00Z,86.59,0.968,15.6,0.06,86.58,1.001,0,15.6,0,15,15,684,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T07:00:00Z,86.6,0.969,15.6,0.06,86.6,1,0,15.6,0,15,15,701,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T07:15:00Z,86.61,0.969,15.6,0.06,86.61,1,0,15.7,3.1,15,15,684,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T07:30:00Z,86.63,0.969,15.6,0.06,86.63,1.001,0,15.6,8.2,15,15,713,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T07:45:00Z,86.66,0.968,15.6,0.06,86.65,1.001,0,15.6,9.7,15,15,701,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T08:00:00Z,86.68,0.97,15.6,0.05,86.67,1.001,0,15.6,11.4,15,15,827,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T08:15:00Z,86.69,0.969,15.5,0.05,86.68,1.001,0,15.6,15.7,15,15,720,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T08:30:00Z,86.7,0.969,15.5,0.05,86.7,1,0,15.6,18.7,15,15,728,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T08:45:00Z,86.71,0.97,15.6,0.05,86.7,1,0,15.6,19.8,15,15,741,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T09:00:00Z,86.72,0.968,15.6,0.06,86.71,1.001,0,15.6,21.2,15,15,701,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T09:15:00Z,86.72,0.969,15.6,0.06,86.71,1.001,0,15.6,20.7,15,15,698,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T09:30:00Z,86.72,0.969,15.6,0.05,86.71,1,0,15.7,25.5,15,15,798,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T09:45:00Z,86.72,0.969,15.7,0.06,86.71,1.001,0,15.7,28.7,15,15,786,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T10:00:00Z,86.71,0.969,15.7,0.06,86.71,1,0,15.7,31.7,15,15,731,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T10:15:00Z,86.71,0.969,15.7,0.06,86.71,1.001,0,15.7,32.2,15,15,886,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T10:30:00Z,86.73,0.969,15.7,0.05,86.72,1.001,0,15.7,33.9,15,15,681,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T10:45:00Z,86.73,0.969,15.8,0.06,86.72,1.001,0,15.7,47.2,15,15,680,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-20T11:00:00Z,86.72,0.969,15.9,0.06,86.71,1,0,15.9,49.6,15,15,670,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-20T11:15:00Z,86.7,0.968,16,0.06,86.69,1,0,15.9,56,15,15,694,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-20T11:30:00Z,86.67,0.969,16,0.06,86.66,1.001,0,15.9,61.5,15,15,688,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-20T11:45:00Z,86.63,0.968,16,0.06,86.62,1,0,16,58.2,15,15,680,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T12:00:00Z,86.61,0.97,16.1,0.06,86.6,1,0,16.1,78.7,15,15,716,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-20T12:15:00Z,86.59,0.969,16.2,0.06,86.59,1,0,16.2,85.9,15,15,674,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T12:30:00Z,86.56,0.969,16.2,0.06,86.56,0.999,0,16.2,94.3,15,15,747,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T12:45:00Z,86.55,0.968,16.3,0.06,86.54,1,0,16.4,94.8,15,15,692,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T13:00:00Z,86.54,0.967,16.5,0.06,86.53,1,0,16.4,105.8,15,15,674,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T13:15:00Z,86.52,0.967,16.5,0.06,86.52,0.999,0,16.5,113.2,15,15,683,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T13:30:00Z,86.51,0.967,16.7,0.06,86.5,0.999,0,16.7,111.5,15,15,722,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T13:45:00Z,86.49,0.967,16.8,0.06,86.48,1,0,16.7,92.3,15,15,835,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T14:00:00Z,86.46,0.966,16.7,0.06,86.46,1,0,16.7,91.7,15,15,743,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-20T14:15:00Z,86.46,0.967,16.8,0.06,86.45,1,0,16.8,95.9,15,15,852,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T14:30:00Z,86.47,0.967,16.9,0.06,86.47,1,0,16.8,82.8,15,15,734,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T14:45:00Z,86.48,0.966,16.8,0.06,86.47,1,0,16.8,85.9,15,15,808,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T15:00:00Z,86.48,0.967,16.9,0.06,86.47,1,0,16.9,87.7,15,15,890,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-20T15:15:00Z,86.46,0.967,16.9,0.06,86.46,1,0,16.8,92.5,15,15,880,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-20T15:30:00Z,86.45,0.967,17,0.06,86.44,1,0,16.9,79.7,15,15,756,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T15:45:00Z,86.45,0.966,16.8,0.06,86.45,1,0,16.8,73.6,15,15,804,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T16:00:00Z,86.47,0.966,16.7,0.06,86.46,1,0,16.7,62.8,15,15,755,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T16:15:00Z,86.46,0.967,16.7,0.06,86.46,0.999,0,16.7,43.8,15,15,823,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T16:30:00Z,86.46,0.967,16.7,0.06,86.46,1,0,16.7,40.1,15,15,806,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T16:45:00Z,86.48,0.968,16.5,0.06,86.47,0.999,0,16.6,28.6,15,15,699,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T17:00:00Z,86.48,0.968,16.5,0.06,86.48,0.999,0,16.5,31.7,15,15,755,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T17:15:00Z,86.51,0.968,16.4,0.06,86.51,0.999,0,16.4,11.9,15,15,681,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-20T17:30:00Z,86.53,0.968,16.3,0.06,86.52,1.001,0,16.4,3.8,15,15,894,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T17:45:00Z,86.54,0.968,16.2,0.06,86.54,1,0,16.3,0,15,15,767,NA,NA,NA,-0.088,NA
FB8,MC2,2024-02-20T18:00:00Z,86.54,0.968,16.2,0.06,86.54,1,0,16.2,0,15,15,751,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-20T18:15:00Z,86.56,0.968,16.2,0.06,86.55,1,0,16.2,0,15,15,893,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T18:30:00Z,86.57,0.969,16.2,0.06,86.57,1,0,16.2,0,15,15,917,NA,NA,NA,-0.088,NA
FB8,MC2,2024-02-20T18:45:00Z,86.58,0.969,16.1,0.06,86.58,1,0,16.2,0,15,15,830,NA,NA,NA,-0.086,NA
FB8,MC2,2024-02-20T19:00:00Z,86.59,0.97,15.8,0.05,86.58,1,0,16,0,15,15,810,NA,NA,NA,-0.088,NA
FB8,MC2,2024-02-20T19:15:00Z,86.58,0.969,15.9,0.06,86.57,1,0,15.9,0,15,15,867,NA,NA,NA,-0.089,NA
FB8,MC2,2024-02-20T19:30:00Z,86.57,0.969,15.9,0.06,86.57,1,0,16,0,15,15,862,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-20T19:45:00Z,86.57,0.97,16,0.06,86.57,1,0,16.1,0,15,15,825,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T20:00:00Z,86.59,0.97,16.1,0.05,86.59,1,0,16.1,0,15,15,902,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T20:15:00Z,86.6,0.97,16.1,0.05,86.6,0.999,0,16.2,0,15,15,842,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T20:30:00Z,86.63,0.97,16,0.06,86.63,1,0,16.1,0,15,15,693,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T20:45:00Z,86.65,0.97,16,0.06,86.64,1,0,16,0,15,15,769,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T21:00:00Z,86.66,0.971,16,0.05,86.66,1,0,16.1,0,15,15,900,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-20T21:15:00Z,86.65,0.97,16.1,0.05,86.64,1,0,16.2,0,15,15,780,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T21:30:00Z,86.66,0.971,16,0.05,86.66,1,0,16,0,15,15,847,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T21:45:00Z,86.66,0.97,16.1,0.05,86.66,1,0,16.1,0,15,15,765,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T22:00:00Z,86.66,0.97,16,0.05,86.66,1.001,0,16,0,15,15,940,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T22:15:00Z,86.68,0.97,15.8,0.05,86.68,1.001,0,15.8,0,15,15,912,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-20T22:30:00Z,86.68,0.971,15.3,0.05,86.68,1.001,0,15.4,0,15,15,803,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T22:45:00Z,86.68,0.971,15.1,0.05,86.68,1.001,0,15.2,0,15,15,845,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T23:00:00Z,86.68,0.971,15.4,0.05,86.68,0.999,0,15.5,0,15,15,924,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T23:15:00Z,86.7,0.971,15.4,0.05,86.69,1.001,0,15.4,0,15,15,918,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-20T23:30:00Z,86.68,0.971,15.3,0.05,86.68,0.999,0,15.3,0,15,15,1006,NA,NA,NA,-0.094,NA
FB8,MC2,2024-02-20T23:45:00Z,86.67,0.971,15.4,0.05,86.67,1,0,15.4,0,15,15,850,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-21T00:00:00Z,86.67,0.971,15.3,0.05,86.67,1,0,15.4,0,15,15,811,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-21T00:15:00Z,86.66,0.971,15.4,0.05,86.66,0.999,0,15.5,0,15,15,911,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-21T00:30:00Z,86.65,0.971,15.4,0.05,86.65,1.001,0,15.4,0,15,15,834,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-21T00:45:00Z,86.64,0.972,15.2,0.05,86.64,1,0,15.3,0,15,15,973,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-21T01:00:00Z,86.62,0.971,14.8,0.05,86.61,0.999,0,14.8,0,15,15,832,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T01:15:00Z,86.61,0.972,14.2,0.05,86.61,1,0,14.2,0,15,15,944,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-21T01:30:00Z,86.59,0.972,14,0.05,86.59,1,0,14.1,0,15,15,881,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T01:45:00Z,86.54,0.971,14.3,0.05,86.54,1,0,14.3,0,15,15,820,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T02:00:00Z,86.5,0.971,14.6,0.05,86.51,1,0,14.6,0,15,15,824,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-21T02:15:00Z,86.49,0.971,14.8,0.05,86.49,1.001,0,14.8,0,15,15,756,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T02:30:00Z,86.48,0.972,14.9,0.05,86.48,1,0,14.9,0,15,15,899,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T02:45:00Z,86.47,0.973,15,0.05,86.47,0.999,0,15,0,15,15,1041,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-21T03:00:00Z,86.48,0.973,15,0.05,86.47,1,0,15,0,15,15,997,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T03:15:00Z,86.48,0.972,14.9,0.05,86.48,1,0,15,0,15,15,792,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T03:30:00Z,86.49,0.971,14.8,0.05,86.48,1,0,14.9,0,15,15,850,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T03:45:00Z,86.49,0.973,14.8,0.05,86.49,1,0,14.9,0,15,15,728,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T04:00:00Z,86.5,0.971,14.8,0.05,86.5,1,0,14.8,0,15,15,806,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T04:15:00Z,86.49,0.972,14.8,0.05,86.48,1,0,14.9,0,15,15,851,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T04:30:00Z,86.5,0.971,14.8,0.05,86.5,1,0,14.8,0,15,15,863,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T04:45:00Z,86.53,0.972,14.7,0.05,86.53,1,0,14.8,0,15,15,923,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-21T05:00:00Z,86.53,0.972,14.7,0.05,86.53,0.999,0,14.8,0,15,15,925,NA,NA,NA,-0.093,NA
FB8,MC2,2024-02-21T05:15:00Z,86.53,0.972,14.7,0.05,86.52,1.001,0,14.8,0,15,15,789,NA,NA,NA,-0.096,NA
FB8,MC2,2024-02-21T05:30:00Z,86.53,0.972,14.7,0.05,86.53,1.001,0,14.8,0,15,15,809,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T05:45:00Z,86.56,0.972,14.7,0.05,86.55,1,0,14.8,0,15,15,772,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T06:00:00Z,86.57,0.972,14.7,0.05,86.57,1,0,14.7,0,15,15,828,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T06:15:00Z,86.58,0.972,14.8,0.05,86.57,1,0,14.8,0,15,15,785,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T06:30:00Z,86.58,0.972,14.8,0.05,86.58,1,0,14.8,0,15,15,852,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T06:45:00Z,86.59,0.972,14.8,0.05,86.59,1.001,0,14.9,0,15,15,844,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-21T07:00:00Z,86.61,0.972,14.8,0.05,86.61,1.001,0,14.8,0,15,15,760,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T07:15:00Z,86.64,0.972,14.7,0.05,86.63,1.001,0,14.8,0.9,15,15,682,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-21T07:30:00Z,86.66,0.973,14.8,0.05,86.65,1,0,14.8,2.7,15,15,718,NA,NA,NA,-0.095,NA
FB8,MC2,2024-02-21T07:45:00Z,86.67,0.972,14.9,0.05,86.67,1,0,15,9.9,15,15,731,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T08:00:00Z,86.67,0.973,15,0.05,86.67,1,0,15,17.2,15,15,797,NA,NA,NA,-0.097,NA
FB8,MC2,2024-02-21T08:15:00Z,86.69,0.973,15,0.05,86.69,0.999,0,15,19.6,15,15,673,NA,NA,NA,-0.098,NA
FB8,MC2,2024-02-21T08:30:00Z,86.7,0.973,15.1,0.05,86.69,1,0,15.1,32.6,15,15,716,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T08:45:00Z,86.71,0.972,15.2,0.05,86.71,1,0,15.2,38.5,15,15,687,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T09:00:00Z,86.74,0.972,15.3,0.05,86.73,1.001,0,15.3,30.9,15,15,736,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T09:15:00Z,86.76,0.972,15.4,0.05,86.75,0.999,0,15.4,27.5,15,15,817,NA,NA,NA,-0.099,NA
FB8,MC2,2024-02-21T09:30:00Z,86.77,0.973,15.4,0.05,86.76,0.999,0,15.5,28.9,15,15,947,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T09:45:00Z,86.76,0.972,15.4,0.05,86.76,1,0,15.4,34.4,15,15,741,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T10:00:00Z,86.76,0.971,15.5,0.05,86.75,1,0,15.5,43.6,15,15,683,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T10:15:00Z,86.74,0.972,15.6,0.05,86.73,1,0,15.6,66.8,15,15,743,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T10:30:00Z,86.72,0.972,15.8,0.05,86.72,1.001,0,15.8,76.5,15,15,765,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T10:45:00Z,86.7,0.972,15.8,0.05,86.7,1.001,0,15.8,71.8,15,15,779,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T11:00:00Z,86.69,0.971,15.8,0.05,86.68,1,0,15.8,58.2,15,15,771,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T11:15:00Z,86.66,0.971,15.8,0.05,86.66,1,0,15.8,68.3,15,15,777,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T11:30:00Z,86.64,0.97,15.9,0.05,86.64,1.001,0,15.8,73.6,15,15,660,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T11:45:00Z,86.63,0.971,15.7,0.05,86.62,1.001,0,15.7,69,15,15,747,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T12:00:00Z,86.62,0.97,15.6,0.05,86.61,1.001,0,15.6,69.6,15,15,845,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T12:15:00Z,86.6,0.97,15.6,0.05,86.6,1.001,0,15.6,90.1,15,15,687,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T12:30:00Z,86.56,0.97,15.8,0.05,86.55,1,0,15.8,109.7,15,15,768,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T12:45:00Z,86.53,0.97,15.7,0.05,86.53,1.002,0,15.7,98.9,15,15,739,NA,NA,NA,-0.1,NA
FB8,MC2,2024-02-21T13:00:00Z,86.53,0.97,15.4,0.05,86.52,1,0,15.4,59.7,15,15,699,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T13:15:00Z,86.53,0.97,15.4,0.05,86.52,1,0,15.3,76.7,15,15,681,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T13:30:00Z,86.52,0.97,15.4,0.05,86.51,0.999,0,15.4,76.2,15,15,729,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T13:45:00Z,86.5,0.969,15.6,0.05,86.49,0.999,0,15.5,51.3,15,15,711,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T14:00:00Z,86.47,0.97,15.5,0.05,86.46,1,0,15.5,46.1,15,15,704,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T14:15:00Z,86.43,0.971,15.5,0.05,86.43,1,0,15.5,50,15,15,666,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T14:30:00Z,86.41,0.971,15.1,0.05,86.4,1,0,15.1,40.6,15,15,744,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T14:45:00Z,86.38,0.971,15,0.05,86.37,1,0,15,30.9,15,15,757,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T15:00:00Z,86.36,0.971,15.2,0.05,86.35,1.001,0,15.2,43.8,15,15,685,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T15:15:00Z,86.36,0.97,15.4,0.05,86.35,1,0,15.4,48.3,15,15,735,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T15:30:00Z,86.35,0.971,15.2,0.05,86.34,1,0,15.3,44.3,15,15,727,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T15:45:00Z,86.35,0.971,15.1,0.05,86.34,1.001,0,15.1,34.4,15,15,733,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T16:00:00Z,86.36,0.971,15.3,0.05,86.34,1,0,15.3,19.4,15,15,702,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T16:15:00Z,86.35,0.972,15.4,0.05,86.34,1,0,15.4,26,15,15,657,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T16:30:00Z,86.36,0.971,15.5,0.05,86.35,0.999,0,15.5,27.5,15,15,689,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T16:45:00Z,86.36,0.971,15.4,0.05,86.35,1,0,15.4,14.1,15,15,736,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T17:00:00Z,86.37,0.972,15.3,0.05,86.37,0.999,0,15.4,10.3,15,15,745,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T17:15:00Z,86.37,0.973,15.2,0.05,86.37,1.001,0,15.3,5.5,15,15,754,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T17:30:00Z,86.39,0.973,15.2,0.05,86.38,1,0,15.2,2.7,15,15,736,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T17:45:00Z,86.4,0.972,15.1,0.05,86.39,1,0,15.2,0,15,15,706,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T18:00:00Z,86.42,0.974,15,0.04,86.41,1,0,15,0,15,15,637,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T18:15:00Z,86.46,0.972,14.9,0.05,86.45,1,0,14.9,0,15,15,910,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T18:30:00Z,86.5,0.972,14.6,0.05,86.49,1,0,14.7,0,15,15,634,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T18:45:00Z,86.52,0.973,14.2,0.04,86.51,0.999,0,14.4,0,15,15,635,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T19:00:00Z,86.53,0.973,13.6,0.04,86.52,0.999,0,13.7,0,15,15,639,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T19:15:00Z,86.54,0.972,13.1,0.04,86.54,0.999,0,13.2,0,15,15,631,NA,NA,NA,-0.101,NA
FB8,MC2,2024-02-21T19:30:00Z,86.56,0.973,12.7,0.04,86.55,1,0,12.8,0,15,15,659,NA,NA,NA,-0.102,NA
FB8,MC2,2024-02-21T19:45:00Z,86.57,0.972,12.7,0.04,86.56,1,0,12.6,0,15,15,584,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T20:00:00Z,86.58,0.973,13.1,0.04,86.57,1,0,13.1,0,15,15,674,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-21T20:15:00Z,86.59,0.972,13.3,0.04,86.58,0.999,0,13.4,0,15,15,732,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-21T20:30:00Z,86.59,0.974,13.4,0.04,86.59,0.999,0,13.4,0,15,15,649,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T20:45:00Z,86.61,0.973,13.5,0.04,86.6,1,0,13.5,0,15,15,626,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T21:00:00Z,86.63,0.973,13.7,0.04,86.62,1,0,13.7,0,15,15,547,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T21:15:00Z,86.64,0.974,13.8,0.04,86.63,1,0,13.9,0,15,15,525,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T21:30:00Z,86.64,0.974,13.9,0.04,86.63,1.001,0,14,0,15,15,536,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T21:45:00Z,86.65,0.973,14.1,0.04,86.64,0.999,0,14.1,0,15,15,580,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T22:00:00Z,86.66,0.973,14.2,0.04,86.65,1,0,14.3,0,15,15,640,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T22:15:00Z,86.67,0.973,14.2,0.04,86.66,1,0,14.3,0,15,15,671,NA,NA,NA,-0.104,NA
