Tree,MC,Timestamp,Port5_Temp,Port5_VPD,Port5_Atmos_pressure,Port5_RH,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port6_LW_minutes
FB6,MC3,2023-08-03T07:45:00Z,18.6,0.01,86.09,0.995,18.6,86.12,0.977,0.05,NA,57.1,455,0,15,458,0,15
FB6,MC3,2023-08-03T08:00:00Z,18.5,0.01,86.08,0.998,18.5,86.12,0.981,0.04,NA,32.4,472,4,15,465,2,15
FB6,MC3,2023-08-03T08:15:00Z,18.3,0,86.1,0.999,18.3,86.14,0.996,0.01,NA,46.3,483,15,15,462,15,15
FB6,MC3,2023-08-03T08:30:00Z,18.3,0,86.11,1.001,18.3,86.15,1,0,NA,60.8,464,15,15,459,7,15
FB6,MC3,2023-08-03T08:45:00Z,18.4,0,86.13,0.999,18.4,86.17,0.999,0,NA,64.5,457,1,15,459,0,15
FB6,MC3,2023-08-03T09:00:00Z,18.5,0,86.13,1,18.6,86.17,0.997,0.01,NA,80.2,525,9,15,464,10,15
FB6,MC3,2023-08-03T09:15:00Z,18.6,0,86.13,0.999,18.6,86.17,0.999,0,NA,91.2,509,15,15,462,8,15
FB6,MC3,2023-08-03T09:30:00Z,18.4,0,86.14,0.999,18.4,86.18,0.999,0,NA,45.6,735,15,15,548,15,15
FB6,MC3,2023-08-03T09:45:00Z,18.3,0,86.13,1,18.3,86.17,0.999,0,NA,67.7,687,15,15,696,15,15
FB6,MC3,2023-08-03T10:00:00Z,18.2,0,86.13,1,18.3,86.17,1,0,NA,118.3,671,15,15,689,15,15
FB6,MC3,2023-08-03T10:15:00Z,18.2,0,86.15,1,18.3,86.19,1,0,NA,116.8,722,15,15,602,15,15
FB6,MC3,2023-08-03T10:30:00Z,18.3,0,86.15,0.999,18.3,86.19,1.001,0,1539,108.2,641,15,15,588,15,15
FB6,MC3,2023-08-03T10:45:00Z,18.2,0,86.15,1.001,18.2,86.19,1,0,81.7,91.9,609,15,15,580,15,15
FB6,MC3,2023-08-03T11:00:00Z,18.1,0,86.15,1,18.1,86.19,1.001,0,75.8,85.1,625,15,15,605,15,15
FB6,MC3,2023-08-03T11:15:00Z,18.1,0,86.14,1,18.1,86.18,1.002,0,71.2,79.5,603,15,15,587,15,15
FB6,MC3,2023-08-03T11:30:00Z,18.2,0,86.14,1,18.2,86.18,1,0,106.4,117.6,510,15,15,551,15,15
FB6,MC3,2023-08-03T11:45:00Z,18.6,0,86.14,1.001,18.6,86.18,1,0,138.2,153.1,486,15,15,537,15,15
FB6,MC3,2023-08-03T12:00:00Z,19,0,86.13,1,19,86.17,1,0,157.7,166.6,472,15,15,530,15,15
FB6,MC3,2023-08-03T12:15:00Z,19.5,0,86.12,1,19.4,86.17,1,0,319.7,196.5,454,11,15,520,15,15
FB6,MC3,2023-08-03T12:30:00Z,20.2,0.02,86.11,0.991,20,86.16,1,0,215.7,143.7,454,0,15,513,15,15
FB6,MC3,2023-08-03T12:45:00Z,19.7,0.04,86.12,0.982,19.6,86.15,0.983,0.04,82,80.2,454,0,15,506,15,15
FB6,MC3,2023-08-03T13:00:00Z,19.7,0.03,86.1,0.985,19.6,86.14,0.974,0.06,87,82,454,0,15,500,15,15
FB6,MC3,2023-08-03T13:15:00Z,19.6,0.02,86.09,0.99,19.6,86.13,0.972,0.06,54.9,58,468,7,15,505,15,15
FB6,MC3,2023-08-03T13:30:00Z,19.8,0.02,86.08,0.989,19.8,86.12,0.972,0.06,82.9,91.2,454,4,15,489,15,15
FB6,MC3,2023-08-03T13:45:00Z,19.9,0.04,86.06,0.982,20,86.1,0.965,0.08,67.6,72.5,454,0,15,482,15,15
FB6,MC3,2023-08-03T14:00:00Z,20.2,0.04,86.04,0.983,20.2,86.08,0.964,0.09,80.7,97,454,0,15,472,15,15
FB6,MC3,2023-08-03T14:15:00Z,20.1,0.03,86.02,0.989,20.2,86.07,0.967,0.08,85,94.5,454,0,15,458,10,15
FB6,MC3,2023-08-03T14:30:00Z,19.9,0.01,86.01,0.994,19.9,86.06,0.974,0.06,53.8,61.7,465,10,15,458,0,15
FB6,MC3,2023-08-03T14:45:00Z,20,0,86,0.999,20,86.05,0.985,0.04,97,131.1,455,3,15,458,0,15
FB6,MC3,2023-08-03T15:00:00Z,20,0,86,1,20,86.04,0.983,0.04,50.5,59.3,456,0,15,458,0,15
FB6,MC3,2023-08-03T15:15:00Z,19.6,0,86,1.001,19.7,86.04,0.988,0.03,14.5,17.2,466,1,15,474,2,15
FB6,MC3,2023-08-03T15:30:00Z,19.3,0,85.98,0.998,19.4,86.03,1,0,20.7,20.7,464,15,15,477,15,15
FB6,MC3,2023-08-03T15:45:00Z,19.4,0,85.97,1.001,19.5,86.01,1,0,30,34.1,457,7,15,471,15,15
FB6,MC3,2023-08-03T16:00:00Z,19.7,0,85.96,1.001,19.7,86,1,0,42.3,49.1,455,0,15,460,15,15
FB6,MC3,2023-08-03T16:15:00Z,20,0.02,85.95,0.993,20,85.99,0.983,0.04,57.1,64.6,454,0,15,457,1,15
FB6,MC3,2023-08-03T16:30:00Z,20.2,0.05,85.94,0.979,20.3,85.98,0.962,0.09,50.4,56,454,0,15,457,0,15
FB6,MC3,2023-08-03T16:45:00Z,20.4,0.03,85.94,0.986,20.5,85.98,0.963,0.09,47.8,52.4,454,0,15,458,0,15
FB6,MC3,2023-08-03T17:00:00Z,20.2,0.01,85.93,0.998,20.2,85.97,0.976,0.06,38.1,43.9,455,0,15,458,0,15
FB6,MC3,2023-08-03T17:15:00Z,19.9,0,85.92,1,19.9,85.96,0.988,0.03,30.4,33,456,0,15,459,0,15
FB6,MC3,2023-08-03T17:30:00Z,19.7,0,85.93,1.001,19.8,85.97,0.998,0,7.7,9.2,458,0,15,460,4,15
FB6,MC3,2023-08-03T17:45:00Z,19.6,0,85.94,1,19.6,85.97,1,0,7.1,9,458,0,15,460,5,15
FB6,MC3,2023-08-03T18:00:00Z,19.5,0,85.95,1.001,19.6,85.99,1.001,0,0.4,1.8,458,0,15,460,15,15
FB6,MC3,2023-08-03T18:15:00Z,19.5,0,85.97,1,19.6,86.01,0.999,0,0,0,471,11,15,462,15,15
FB6,MC3,2023-08-03T18:30:00Z,19.4,0,85.99,1,19.5,86.03,1,0,0,0,475,15,15,463,15,15
FB6,MC3,2023-08-03T18:45:00Z,19.4,0,86,1,19.5,86.04,1,0,0,0,486,15,15,467,15,15
FB6,MC3,2023-08-03T19:00:00Z,19.2,0,86.01,1,19.2,86.06,1.001,0,0,0,554,15,15,480,15,15
FB6,MC3,2023-08-03T19:15:00Z,19,0,86.01,1.001,19.1,86.05,1,0,0,0,690,15,15,522,15,15
FB6,MC3,2023-08-03T19:30:00Z,19.1,0,86.03,1,19.2,86.07,1,0,0,0,634,15,15,632,15,15
FB6,MC3,2023-08-03T19:45:00Z,19,0,86.05,0.999,19,86.09,0.999,0,0,0,651,15,15,599,15,15
FB6,MC3,2023-08-03T20:00:00Z,18.9,0,86.03,1,18.9,86.07,0.999,0,0,0,622,15,15,568,15,15
FB6,MC3,2023-08-03T20:15:00Z,18.8,0,86.03,1,18.8,86.07,1,0,0,0,616,15,15,564,15,15
FB6,MC3,2023-08-03T20:30:00Z,18.6,0,86.04,1,18.7,86.08,1,0,0,0,623,15,15,592,15,15
FB6,MC3,2023-08-03T20:45:00Z,18.6,0,86.03,1,18.6,86.08,0.999,0,0,0,626,15,15,604,15,15
FB6,MC3,2023-08-03T21:00:00Z,18.5,0,86.03,0.999,18.6,86.07,0.999,0,0,0,605,15,15,621,15,15
FB6,MC3,2023-08-03T21:15:00Z,18.4,0,86.02,1,18.4,86.07,1,0,0,0,578,15,15,583,15,15
FB6,MC3,2023-08-03T21:30:00Z,18.2,0,86.03,1,18.2,86.07,1.001,0,0,0,568,15,15,603,15,15
FB6,MC3,2023-08-03T21:45:00Z,18,0,86.05,0.999,18,86.09,1,0,0,0,542,15,15,626,15,15
FB6,MC3,2023-08-03T22:00:00Z,17.9,0,86.06,1,17.9,86.1,1,0,0,0,525,15,15,568,15,15
FB6,MC3,2023-08-03T22:15:00Z,17.8,0,86.06,1,17.9,86.11,1,0,0,0,516,15,15,564,15,15
FB6,MC3,2023-08-03T22:30:00Z,17.7,0,86.06,1,17.8,86.1,1,0,0,0,514,15,15,561,15,15
FB6,MC3,2023-08-03T22:45:00Z,17.6,0,86.05,0.999,17.7,86.09,1.001,0,0,0,516,15,15,554,15,15
FB6,MC3,2023-08-03T23:00:00Z,17.6,0,86.04,0.999,17.6,86.08,0.999,0,0,0,506,15,15,546,15,15
FB6,MC3,2023-08-03T23:15:00Z,17.5,0,86.04,1,17.6,86.08,1,0,0,0,503,15,15,540,15,15
FB6,MC3,2023-08-03T23:30:00Z,17.5,0,86.05,1,17.6,86.1,1.001,0,0,0,500,15,15,538,15,15
FB6,MC3,2023-08-03T23:45:00Z,17.7,0,86.05,1,17.7,86.09,0.999,0,0,0,529,15,15,540,15,15
FB6,MC3,2023-08-04T00:00:00Z,17.7,0,86.04,1,17.8,86.08,1,0,0,0,523,15,15,542,15,15
FB6,MC3,2023-08-04T00:15:00Z,17.8,0,86.03,1,17.8,86.07,0.999,0,0,0,542,15,15,543,15,15
FB6,MC3,2023-08-04T00:30:00Z,17.9,0,86.01,1,17.9,86.06,1,0,0,0,535,15,15,546,15,15
FB6,MC3,2023-08-04T00:45:00Z,17.9,0,85.99,1,18,86.03,0.999,0,0,0,542,15,15,548,15,15
FB6,MC3,2023-08-04T01:00:00Z,18,0,85.98,1,18,86.03,1.001,0,0,0,552,15,15,552,15,15
FB6,MC3,2023-08-04T01:15:00Z,18,0,85.98,1,18,86.02,1,0,0,0,553,15,15,555,15,15
FB6,MC3,2023-08-04T01:30:00Z,18,0,85.96,1,18.1,86.01,1.001,0,0,0,643,15,15,565,15,15
FB6,MC3,2023-08-04T01:45:00Z,18.1,0,85.95,1,18.1,85.99,1.001,0,0,0,634,15,15,584,15,15
FB6,MC3,2023-08-04T02:00:00Z,18,0,85.95,0.999,18.1,85.99,1,0,0,0,595,15,15,605,15,15
FB6,MC3,2023-08-04T02:15:00Z,18,0,85.93,1,18.1,85.97,1,0,0,0,736,15,15,625,15,15
FB6,MC3,2023-08-04T02:30:00Z,18.1,0,85.92,0.999,18.2,85.96,1,0,0,0,662,15,15,592,15,15
FB6,MC3,2023-08-04T02:45:00Z,18,0,85.92,0.999,18,85.96,1.001,0,0,0,580,15,15,624,15,15
FB6,MC3,2023-08-04T03:00:00Z,18,0,85.89,0.999,18.1,85.93,1,0,0,0,584,15,15,582,15,15
FB6,MC3,2023-08-04T03:15:00Z,18,0,85.87,1,18.1,85.91,1,0,0,0,574,15,15,595,15,15
FB6,MC3,2023-08-04T03:30:00Z,18.1,0,85.85,1,18.2,85.9,1,0,0,0,594,15,15,617,15,15
FB6,MC3,2023-08-04T03:45:00Z,18,0,85.86,1.001,18.1,85.9,1,0,0,0,571,15,15,602,15,15
FB6,MC3,2023-08-04T04:00:00Z,18,0,85.88,1,18.1,85.93,1.002,0,0,0,556,15,15,590,15,15
FB6,MC3,2023-08-04T04:15:00Z,18.1,0,85.89,1,18.1,85.93,1.001,0,0,0,601,15,15,605,15,15
FB6,MC3,2023-08-04T04:30:00Z,18.1,0,85.9,1.001,18.1,85.94,1,0,0,0,547,15,15,600,15,15
FB6,MC3,2023-08-04T04:45:00Z,18.1,0,85.91,1,18.2,85.95,1.001,0,0,0,561,15,15,573,15,15
FB6,MC3,2023-08-04T05:00:00Z,18.2,0,85.91,1,18.2,85.95,1,0,0,0,598,15,15,572,15,15
FB6,MC3,2023-08-04T05:15:00Z,18.3,0,85.92,0.999,18.3,85.96,1.001,0,0,0,583,15,15,576,15,15
FB6,MC3,2023-08-04T05:30:00Z,18.4,0,85.93,1,18.4,85.98,1,0,0,0,612,15,15,590,15,15
FB6,MC3,2023-08-04T05:45:00Z,18.4,0,85.93,1,18.4,85.97,1.001,0,0,0,603,15,15,597,15,15
FB6,MC3,2023-08-04T06:00:00Z,18.2,0,85.95,1,18.2,85.99,1,0,0,0,617,15,15,601,15,15
FB6,MC3,2023-08-04T06:15:00Z,18.1,0,85.98,1,18.2,86.01,1.001,0,1.3,2,754,15,15,625,15,15
FB6,MC3,2023-08-04T06:30:00Z,18.2,0,85.99,0.999,18.2,86.03,1.001,0,0.4,0.4,621,15,15,598,15,15
FB6,MC3,2023-08-04T06:45:00Z,18.2,0,86,1,18.2,86.04,1,0,3.3,4.2,684,15,15,662,15,15
FB6,MC3,2023-08-04T07:00:00Z,18.2,0,85.99,1,18.2,86.03,1,0,5.5,6.6,604,15,15,739,15,15
FB6,MC3,2023-08-04T07:15:00Z,18.2,0,85.98,1,18.2,86.02,1,0,9.3,10.8,643,15,15,667,15,15
FB6,MC3,2023-08-04T07:30:00Z,18.1,0,85.98,1,18.2,86.03,1,0,12.3,14.1,566,15,15,603,15,15
FB6,MC3,2023-08-04T07:45:00Z,18.1,0,86.01,1,18.1,86.04,1,0,13,15.4,575,15,15,620,15,15
FB6,MC3,2023-08-04T08:00:00Z,18.1,0,86.02,1,18.2,86.07,1,0,19.4,22.7,621,15,15,627,15,15
FB6,MC3,2023-08-04T08:15:00Z,18.2,0,86.04,1,18.2,86.08,1,0,55.3,65.7,539,15,15,682,15,15
FB6,MC3,2023-08-04T08:30:00Z,18.3,0,86.04,1,18.3,86.08,1.001,0,99.1,119,506,15,15,555,15,15
FB6,MC3,2023-08-04T08:45:00Z,18.4,0,86.05,1,18.4,86.09,1,0,58.4,69.6,524,15,15,541,15,15
FB6,MC3,2023-08-04T09:00:00Z,18.5,0,86.07,0.999,18.5,86.11,1,0,69,81.7,565,15,15,535,15,15
FB6,MC3,2023-08-04T09:15:00Z,18.5,0,86.08,1,18.6,86.12,1,0,70.5,80.4,502,15,15,528,15,15
FB6,MC3,2023-08-04T09:30:00Z,18.6,0,86.07,1,18.7,86.11,1,0,76.9,89,503,15,15,519,15,15
FB6,MC3,2023-08-04T09:45:00Z,18.7,0,86.09,1,18.8,86.12,1,0,72,80.4,492,15,15,510,15,15
FB6,MC3,2023-08-04T10:00:00Z,18.8,0,86.09,1,18.9,86.13,1,0,73.1,81.7,481,15,15,502,15,15
FB6,MC3,2023-08-04T10:15:00Z,18.9,0,86.08,1,19,86.13,1,0,67.4,81.8,477,15,15,491,15,15
FB6,MC3,2023-08-04T10:30:00Z,19.1,0,86.07,1,19.1,86.11,1,0,90.3,113,469,15,15,478,15,15
FB6,MC3,2023-08-04T10:45:00Z,19.3,0,86.06,0.999,19.3,86.11,1,0,119.8,147.9,463,15,15,459,14,15
FB6,MC3,2023-08-04T11:00:00Z,19.6,0,86.06,1,19.6,86.1,0.998,0.01,189,194.8,456,4,15,459,0,15
FB6,MC3,2023-08-04T11:15:00Z,19.7,0,86.04,1.001,19.7,86.08,0.973,0.06,229.4,156.6,456,0,15,459,0,15
FB6,MC3,2023-08-04T11:30:00Z,19.8,0.01,86.02,0.997,19.8,86.06,0.974,0.06,197.4,142.3,455,0,15,458,0,15
FB6,MC3,2023-08-04T11:45:00Z,20.2,0.06,86,0.975,20.2,86.04,0.957,0.1,193.9,193.4,454,0,15,457,0,15
FB6,MC3,2023-08-04T12:00:00Z,20.4,0.09,85.98,0.963,20.3,86.03,0.947,0.13,170.1,126.9,455,0,15,458,0,15
FB6,MC3,2023-08-04T12:15:00Z,20.1,0.07,85.98,0.97,20.1,86.02,0.951,0.11,131.3,120.5,454,0,15,458,0,15
FB6,MC3,2023-08-04T12:30:00Z,20,0.07,85.96,0.969,20.1,86.01,0.949,0.12,183.3,138.2,454,0,15,457,0,15
FB6,MC3,2023-08-04T12:45:00Z,20.4,0.1,85.94,0.957,20.4,85.99,0.943,0.14,438,156.9,454,0,15,457,0,15
FB6,MC3,2023-08-04T13:00:00Z,20.8,0.13,85.92,0.948,20.8,85.96,0.935,0.16,626.8,146.5,453,0,15,457,0,15
FB6,MC3,2023-08-04T13:15:00Z,21,0.15,85.91,0.938,21,85.95,0.925,0.19,487.6,146.3,452,0,15,456,0,15
FB6,MC3,2023-08-04T13:30:00Z,21.1,0.16,85.89,0.935,21.1,85.93,0.925,0.19,259.3,174,453,0,15,456,0,15
FB6,MC3,2023-08-04T13:45:00Z,21,0.15,85.9,0.94,21,85.94,0.93,0.17,129.1,145.6,452,0,15,455,0,15
FB6,MC3,2023-08-04T14:00:00Z,21,0.11,85.88,0.955,21,85.93,0.94,0.15,136.2,126.2,453,0,15,456,0,15
FB6,MC3,2023-08-04T14:15:00Z,21.2,0.13,85.88,0.95,21.2,85.92,0.938,0.16,95.8,122.9,452,0,15,456,0,15
FB6,MC3,2023-08-04T14:30:00Z,21.1,0.16,85.88,0.936,21.1,85.92,0.926,0.19,101.1,126.9,453,0,15,456,0,15
FB6,MC3,2023-08-04T14:45:00Z,20.9,0.12,85.85,0.952,20.9,85.89,0.939,0.15,94.3,161.1,453,0,15,456,0,15
FB6,MC3,2023-08-04T15:00:00Z,20.9,0.11,85.83,0.956,20.9,85.87,0.942,0.14,92.5,151.4,453,0,15,456,0,15
FB6,MC3,2023-08-04T15:15:00Z,20.8,0.12,85.83,0.949,20.8,85.87,0.936,0.16,79.8,293,453,0,15,454,0,15
FB6,MC3,2023-08-04T15:30:00Z,20.8,0.14,85.83,0.943,20.8,85.87,0.933,0.17,70.9,419.3,453,0,15,453,0,15
FB6,MC3,2023-08-04T15:45:00Z,20.8,0.14,85.82,0.941,20.8,85.87,0.931,0.17,65.7,243.3,453,0,15,455,0,15
FB6,MC3,2023-08-04T16:00:00Z,20.7,0.16,85.82,0.936,20.8,85.86,0.924,0.19,64.6,143.2,453,0,15,455,0,15
FB6,MC3,2023-08-04T16:15:00Z,20.6,0.12,85.83,0.949,20.6,85.87,0.934,0.16,66.1,99.8,453,0,15,456,0,15
FB6,MC3,2023-08-04T16:30:00Z,20.4,0.08,85.83,0.966,20.5,85.87,0.947,0.13,52.2,58.4,453,0,15,456,0,15
FB6,MC3,2023-08-04T16:45:00Z,20.3,0.05,85.83,0.978,20.4,85.87,0.958,0.1,43.9,47.8,455,0,15,457,0,15
FB6,MC3,2023-08-04T17:00:00Z,20,0.02,85.83,0.994,20,85.87,0.973,0.06,26.4,27.5,454,0,15,457,0,15
FB6,MC3,2023-08-04T17:15:00Z,19.8,0.01,85.84,0.996,19.8,85.88,0.974,0.06,25.3,28,455,0,15,457,0,15
FB6,MC3,2023-08-04T17:30:00Z,19.5,0.01,85.85,0.995,19.6,85.89,0.972,0.06,14.1,16.7,455,0,15,458,0,15
FB6,MC3,2023-08-04T17:45:00Z,19.5,0.01,85.85,0.995,19.6,85.89,0.975,0.06,8.6,10.1,455,0,15,458,0,15
FB6,MC3,2023-08-04T18:00:00Z,19.3,0,85.86,0.999,19.4,85.9,0.985,0.03,0,0,458,0,15,459,0,15
FB6,MC3,2023-08-04T18:15:00Z,19.2,0,85.87,1.001,19.2,85.92,0.998,0,0,0,462,10,15,459,0,15
FB6,MC3,2023-08-04T18:30:00Z,19.1,0,85.89,1,19.1,85.93,0.998,0,0,0,458,10,15,458,0,15
FB6,MC3,2023-08-04T18:45:00Z,19,0,85.9,1.001,19.1,85.94,0.995,0.01,0,0,512,13,15,465,12,15
FB6,MC3,2023-08-04T19:00:00Z,19,0,85.91,1,19.1,85.95,1,0,0,0,562,15,15,467,15,15
FB6,MC3,2023-08-04T19:15:00Z,18.9,0,85.93,1,19,85.97,1,0,0,0,549,15,15,494,15,15
FB6,MC3,2023-08-04T19:30:00Z,18.8,0,85.94,1.001,19,85.98,0.998,0,0,0,482,15,15,484,15,15
FB6,MC3,2023-08-04T19:45:00Z,18.9,0,85.95,1,19,85.99,0.994,0.01,0,0,471,15,15,477,15,15
FB6,MC3,2023-08-04T20:00:00Z,18.9,0,85.97,1,19,86.01,0.98,0.04,0,0,462,15,15,473,15,15
FB6,MC3,2023-08-04T20:15:00Z,18.8,0,85.98,0.999,18.9,86.02,0.98,0.04,0,0,458,6,15,471,15,15
FB6,MC3,2023-08-04T20:30:00Z,18.7,0,85.98,1.001,18.8,86.02,0.983,0.04,0,0,458,0,15,468,15,15
FB6,MC3,2023-08-04T20:45:00Z,18.7,0,85.99,0.999,18.8,86.03,0.979,0.05,0,0,458,0,15,465,15,15
FB6,MC3,2023-08-04T21:00:00Z,18.7,0.01,85.99,0.997,18.8,86.03,0.975,0.05,0,0,466,10,15,462,15,15
FB6,MC3,2023-08-04T21:15:00Z,18.6,0.01,86.01,0.998,18.7,86.05,0.979,0.04,0,0,455,10,15,458,9,15
FB6,MC3,2023-08-04T21:30:00Z,18.8,0.03,86.01,0.988,18.8,86.05,0.966,0.07,0,0,456,0,15,458,0,15
FB6,MC3,2023-08-04T21:45:00Z,18.8,0.05,86.02,0.978,19,86.06,0.958,0.09,0,0,461,4,15,460,4,15
FB6,MC3,2023-08-04T22:00:00Z,18.7,0,86.04,0.998,18.8,86.08,0.978,0.05,0,0,456,8,15,458,3,15
FB6,MC3,2023-08-04T22:15:00Z,18.7,0,86.04,1,18.8,86.07,0.98,0.04,0,0,463,3,15,459,0,15
FB6,MC3,2023-08-04T22:30:00Z,18.6,0,86.04,1,18.6,86.08,0.997,0.01,0,0,641,15,15,528,12,15
FB6,MC3,2023-08-04T22:45:00Z,18.6,0,86.03,1,18.7,86.08,0.999,0,0,0,549,15,15,578,15,15
FB6,MC3,2023-08-04T23:00:00Z,18.7,0,86.02,1.001,18.7,86.06,1,0,0,0,632,15,15,586,15,15
FB6,MC3,2023-08-04T23:15:00Z,18.7,0,86.03,1,18.8,86.07,0.999,0,0,0,805,15,15,675,15,15
FB6,MC3,2023-08-04T23:30:00Z,18.8,0,86.02,1,18.9,86.06,1.001,0,0,0,699,15,15,634,15,15
FB6,MC3,2023-08-04T23:45:00Z,18.7,0,85.99,1,18.8,86.03,0.999,0,0,0,781,15,15,676,15,15
FB6,MC3,2023-08-05T00:00:00Z,18.6,0,86.02,1.001,18.7,86.07,1,0,0,0,900,15,15,850,15,15
FB6,MC3,2023-08-05T00:15:00Z,18.5,0,86.04,1.001,18.6,86.08,0.999,0,0,0,628,15,15,618,15,15
FB6,MC3,2023-08-05T00:30:00Z,17.9,0,85.99,1,18,86.04,0.999,0,0,0,554,15,15,601,15,15
FB6,MC3,2023-08-05T00:45:00Z,17.8,0,85.98,1,17.9,86.02,1,0,0,0,566,15,15,593,15,15
FB6,MC3,2023-08-05T01:00:00Z,18,0,85.96,1,18,86,1,0,0,0,654,15,15,627,15,15
FB6,MC3,2023-08-05T01:15:00Z,18,0,85.96,1,18.1,86,1,0,0,0,575,15,15,627,15,15
FB6,MC3,2023-08-05T01:30:00Z,17.9,0,85.95,1,18,85.99,1,0,0,0,601,15,15,596,15,15
FB6,MC3,2023-08-05T01:45:00Z,17.8,0,85.94,1,17.9,85.98,0.999,0,0,0,531,15,15,574,15,15
FB6,MC3,2023-08-05T02:00:00Z,17.8,0,85.95,1,17.9,85.99,1,0,0,0,541,15,15,570,15,15
FB6,MC3,2023-08-05T02:15:00Z,17.7,0,85.92,1,17.8,85.96,1,0,0,0,556,15,15,565,15,15
FB6,MC3,2023-08-05T02:30:00Z,17.7,0,85.95,0.999,17.8,85.99,1.001,0,0,0,580,15,15,564,15,15
FB6,MC3,2023-08-05T02:45:00Z,17.8,0,85.95,1,17.9,85.99,1,0,0,0,535,15,15,566,15,15
FB6,MC3,2023-08-05T03:00:00Z,17.8,0,85.93,1,17.9,85.97,1,0,0,0,509,15,15,552,15,15
FB6,MC3,2023-08-05T03:15:00Z,17.8,0,85.92,0.999,17.9,85.96,0.994,0.01,0,0,506,15,15,540,15,15
FB6,MC3,2023-08-05T03:30:00Z,17.8,0,85.9,1.001,17.9,85.94,0.991,0.02,0,0,489,15,15,535,15,15
FB6,MC3,2023-08-05T03:45:00Z,18,0,85.88,1,18,85.92,0.987,0.03,0,0,486,15,15,527,15,15
FB6,MC3,2023-08-05T04:00:00Z,17.9,0,85.9,1,18,85.93,0.995,0.01,0,0,611,15,15,534,15,15
FB6,MC3,2023-08-05T04:15:00Z,17.8,0,85.91,0.999,17.8,85.94,1,0,0,0,582,15,15,535,15,15
FB6,MC3,2023-08-05T04:30:00Z,17.8,0,85.92,1.001,17.9,85.95,1,0,0,0,560,15,15,561,15,15
FB6,MC3,2023-08-05T04:45:00Z,17.8,0,85.92,1,17.9,85.96,1,0,0,0,629,15,15,563,15,15
FB6,MC3,2023-08-05T05:00:00Z,17.8,0,85.93,1,17.9,85.96,1,0,0,0,575,15,15,549,15,15
FB6,MC3,2023-08-05T05:15:00Z,17.8,0,85.94,1.001,17.9,85.98,1,0,0,0,547,15,15,560,15,15
FB6,MC3,2023-08-05T05:30:00Z,17.8,0,85.95,1,17.9,85.99,1,0,0,0,507,15,15,551,15,15
FB6,MC3,2023-08-05T05:45:00Z,17.8,0,85.96,1.001,17.9,86,1,0,0,0,516,15,15,547,15,15
FB6,MC3,2023-08-05T06:00:00Z,17.9,0,85.97,1,17.9,86.01,1,0,0.7,1.5,547,15,15,578,15,15
FB6,MC3,2023-08-05T06:15:00Z,17.8,0,85.99,1.001,17.9,86.03,1,0,4.6,5.5,608,15,15,580,15,15
FB6,MC3,2023-08-05T06:30:00Z,17.8,0,86.01,1,17.9,86.05,1,0,1.3,2.6,632,15,15,587,15,15
FB6,MC3,2023-08-05T06:45:00Z,17.8,0,86.02,1,17.8,86.06,1,0,3.7,4.6,646,15,15,628,15,15
FB6,MC3,2023-08-05T07:00:00Z,17.8,0,86.05,0.999,17.8,86.08,0.999,0,9.9,11.4,651,15,15,688,15,15
FB6,MC3,2023-08-05T07:15:00Z,17.7,0,86.05,1,17.7,86.09,1,0,15.7,17.9,546,15,15,641,15,15
FB6,MC3,2023-08-05T07:30:00Z,17.7,0,86.05,1,17.8,86.09,1,0,15.2,17,626,15,15,605,15,15
FB6,MC3,2023-08-05T07:45:00Z,17.7,0,86.06,1,17.8,86.1,1,0,22,24.4,553,15,15,637,15,15
FB6,MC3,2023-08-05T08:00:00Z,17.8,0,86.06,1,17.8,86.1,1,0,29.8,33.7,553,15,15,582,15,15
FB6,MC3,2023-08-05T08:15:00Z,17.8,0,86.06,1,17.9,86.1,1,0,40.8,46.9,551,15,15,565,15,15
FB6,MC3,2023-08-05T08:30:00Z,17.9,0,86.04,1,18,86.08,0.999,0,37.4,42.7,536,15,15,568,15,15
FB6,MC3,2023-08-05T08:45:00Z,17.9,0,86.05,1,18,86.09,1,0,47.4,52.2,535,15,15,600,15,15
FB6,MC3,2023-08-05T09:00:00Z,17.9,0,86.04,0.999,18,86.08,1,0,60.4,71,550,15,15,601,15,15
FB6,MC3,2023-08-05T09:15:00Z,17.9,0,86.05,0.999,18,86.09,1,0,56.9,65.2,519,15,15,584,15,15
FB6,MC3,2023-08-05T09:30:00Z,17.9,0,86.06,1,17.9,86.1,1,0,52,58.4,542,15,15,574,15,15
FB6,MC3,2023-08-05T09:45:00Z,17.9,0,86.06,1.001,18,86.1,1,0,90.1,104,516,15,15,560,15,15
FB6,MC3,2023-08-05T10:00:00Z,18.2,0,86.07,1,18.2,86.11,1,0,145,164.6,474,15,15,549,15,15
FB6,MC3,2023-08-05T10:15:00Z,18.4,0,86.07,1,18.4,86.11,1,0,145.9,138.1,469,15,15,537,15,15
FB6,MC3,2023-08-05T10:30:00Z,19,0,86.05,1.001,18.9,86.09,0.999,0,232.2,236.6,485,15,15,525,15,15
FB6,MC3,2023-08-05T10:45:00Z,19,0,86.03,0.999,19,86.07,0.999,0,126.7,156.4,496,15,15,514,15,15
