Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV1,MC2,2023-10-09T19:45:00Z,1,17.7,0,85.58,85.6,17.7,0,0.998,0,611,15,15,0,15,15,607
TV1,MC2,2023-10-09T20:00:00Z,0.999,17.7,0,85.6,85.62,17.7,0,0.998,0,598,15,15,0,15,15,605
TV1,MC2,2023-10-09T20:15:00Z,1,17.7,0,85.61,85.63,17.7,0,0.998,0,607,15,15,0,15,15,604
TV1,MC2,2023-10-09T20:30:00Z,1,17.9,0,85.61,85.63,17.8,0,0.999,0,591,15,15,0,15,15,592
TV1,MC2,2023-10-09T20:45:00Z,1,17.9,0,85.62,85.63,17.9,0,0.998,0,584,15,15,0,15,15,589
TV1,MC2,2023-10-09T21:00:00Z,1,17.8,0,85.61,85.63,17.8,0,1,0,583,15,15,0,15,15,588
TV1,MC2,2023-10-09T21:15:00Z,1,17.8,0,85.61,85.63,17.8,0,1.001,0,583,15,15,0,15,15,593
TV1,MC2,2023-10-09T21:30:00Z,1,17.7,0,85.61,85.63,17.7,0,0.999,0,573,15,15,0,15,15,586
TV1,MC2,2023-10-09T21:45:00Z,1,17.6,0,85.61,85.63,17.6,0,1.001,0,566,15,15,0,15,15,582
TV1,MC2,2023-10-09T22:00:00Z,0.999,17.6,0,85.61,85.63,17.6,0,1,0,564,15,15,0,15,15,582
TV1,MC2,2023-10-09T22:15:00Z,0.999,17.6,0,85.61,85.63,17.5,0,1,0,564,15,15,0,15,15,583
TV1,MC2,2023-10-09T22:30:00Z,1,17.4,0,85.6,85.62,17.4,0,1,0,563,15,15,0,15,15,582
TV1,MC2,2023-10-09T22:45:00Z,1.001,17.4,0,85.6,85.62,17.4,0,0.999,0,563,15,15,0,15,15,582
TV1,MC2,2023-10-09T23:00:00Z,0.999,17.3,0,85.59,85.61,17.4,0,0.998,0,567,15,15,0,15,15,584
TV1,MC2,2023-10-09T23:15:00Z,0.999,17.3,0,85.59,85.61,17.3,0,0.999,0,567,15,15,0,15,15,584
TV1,MC2,2023-10-09T23:30:00Z,1,17.3,0,85.59,85.61,17.3,0,1,0,567,15,15,0,15,15,585
TV1,MC2,2023-10-09T23:45:00Z,1,17.3,0,85.57,85.59,17.3,0,1,0,568,15,15,0,15,15,588
TV1,MC2,2023-10-10T00:00:00Z,1,17.4,0,85.56,85.58,17.4,0,0.999,0,570,15,15,0,15,15,589
TV1,MC2,2023-10-10T00:15:00Z,0.999,17.4,0,85.55,85.57,17.4,0,1,0,569,15,15,0,15,15,588
TV1,MC2,2023-10-10T00:30:00Z,1,17.4,0,85.54,85.56,17.3,0,1.001,0,576,15,15,0,15,15,586
TV1,MC2,2023-10-10T00:45:00Z,1.001,17.3,0,85.53,85.55,17.4,0,1,0,588,15,15,0,15,15,587
TV1,MC2,2023-10-10T01:00:00Z,1.001,17.3,0,85.51,85.53,17.3,0,0.999,0,598,15,15,0,15,15,590
TV1,MC2,2023-10-10T01:15:00Z,1,17.3,0,85.5,85.52,17.3,0,1,0,593,15,15,0,15,15,591
TV1,MC2,2023-10-10T01:30:00Z,1,17.3,0,85.48,85.5,17.3,0,1,0,585,15,15,0,15,15,588
TV1,MC2,2023-10-10T01:45:00Z,1,17.3,0,85.47,85.49,17.3,0,1.001,0,579,15,15,0,15,15,587
TV1,MC2,2023-10-10T02:00:00Z,1,17.2,0,85.47,85.49,17.3,0,1,0,579,15,15,0,15,15,590
TV1,MC2,2023-10-10T02:15:00Z,1,17.2,0,85.47,85.49,17.2,0,1,0,573,15,15,0,15,15,587
TV1,MC2,2023-10-10T02:30:00Z,1.001,17.3,0,85.46,85.48,17.3,0,1,0,573,15,15,0,15,15,590
TV1,MC2,2023-10-10T02:45:00Z,1,17.2,0,85.45,85.47,17.2,0,0.999,0,579,15,15,0,15,15,596
TV1,MC2,2023-10-10T03:00:00Z,1,17.2,0,85.44,85.46,17.2,0,1,0,583,15,15,0,15,15,598
TV1,MC2,2023-10-10T03:15:00Z,1,17.2,0,85.44,85.46,17.2,0,1.001,0,599,15,15,0,15,15,600
TV1,MC2,2023-10-10T03:30:00Z,1,17.2,0,85.44,85.46,17.2,0,1,0,606,15,15,0,15,15,601
TV1,MC2,2023-10-10T03:45:00Z,1,17.2,0,85.45,85.47,17.2,0,1,0,602,15,15,0,15,15,609
TV1,MC2,2023-10-10T04:00:00Z,1,17.3,0,85.47,85.49,17.3,0,1,0,611,15,15,0,15,15,601
TV1,MC2,2023-10-10T04:15:00Z,1,17.3,0,85.48,85.5,17.3,0,1,0,608,15,15,0,15,15,601
TV1,MC2,2023-10-10T04:30:00Z,1,17.3,0,85.49,85.51,17.3,0,1,0,613,15,15,0,15,15,603
TV1,MC2,2023-10-10T04:45:00Z,1,17.3,0,85.48,85.5,17.3,0,1,0,611,15,15,0,15,15,589
TV1,MC2,2023-10-10T05:00:00Z,1.001,17.2,0,85.5,85.52,17.3,0,1,0,605,15,15,0,15,15,590
TV1,MC2,2023-10-10T05:15:00Z,1,17.2,0,85.51,85.53,17.2,0,1,0,603,15,15,0,15,15,593
TV1,MC2,2023-10-10T05:30:00Z,0.999,17.2,0,85.53,85.54,17.1,0,1,0,603,15,15,0,15,15,596
TV1,MC2,2023-10-10T05:45:00Z,1,17.2,0,85.54,85.56,17.1,0,1,2.9,601,15,15,0,15,15,598
TV1,MC2,2023-10-10T06:00:00Z,0.999,17.1,0,85.56,85.58,17.1,0,1,11.5,599,15,15,6.2,15,15,599
TV1,MC2,2023-10-10T06:15:00Z,1.001,17.2,0,85.58,85.6,17.2,0,0.999,19.6,604,15,15,11.4,15,15,598
TV1,MC2,2023-10-10T06:30:00Z,1.001,17.4,0,85.6,85.62,17.3,0,0.999,31.3,613,15,15,17.9,15,15,595
TV1,MC2,2023-10-10T06:45:00Z,1,17.6,0,85.61,85.63,17.6,0,1,41.9,609,15,15,23.4,15,15,589
TV1,MC2,2023-10-10T07:00:00Z,1,17.9,0,85.62,85.64,17.9,0,1,54.6,592,15,15,33,15,15,583
TV1,MC2,2023-10-10T07:15:00Z,1,18.3,0,85.62,85.63,18.2,0,1,70.9,566,15,15,43.4,15,15,568
TV1,MC2,2023-10-10T07:30:00Z,1,18.8,0,85.62,85.64,18.8,0,1.001,80.7,540,15,15,42.8,15,15,555
TV1,MC2,2023-10-10T07:45:00Z,0.999,19.4,0,85.63,85.65,19.1,0,1,91.7,527,15,15,42.7,15,15,551
TV1,MC2,2023-10-10T08:00:00Z,0.999,20.3,0,85.62,85.65,19.3,0,1,303.4,506,15,15,39.9,15,15,542
TV1,MC2,2023-10-10T08:15:00Z,0.968,21.2,0.08,85.63,85.65,19.7,0.01,0.997,289.5,489,15,15,46.1,15,15,537
TV1,MC2,2023-10-10T08:30:00Z,0.945,21.8,0.14,85.63,85.65,20.4,0.04,0.983,562.5,453,15,6,45.6,15,15,530
TV1,MC2,2023-10-10T08:45:00Z,0.919,22.2,0.22,85.62,85.64,20.8,0.11,0.953,617.1,451,15,0,48.3,15,15,522
TV1,MC2,2023-10-10T09:00:00Z,0.911,22.5,0.24,85.64,85.66,21,0.18,0.929,460,452,14,0,80,15,15,510
TV1,MC2,2023-10-10T09:15:00Z,0.957,21.8,0.11,85.67,85.68,21.1,0.15,0.938,87.7,454,15,0,61,15,15,502
TV1,MC2,2023-10-10T09:30:00Z,0.986,21.1,0.04,85.68,85.69,20.9,0.12,0.952,130.4,454,15,0,95.6,15,15,488
TV1,MC2,2023-10-10T09:45:00Z,0.98,21.3,0.05,85.69,85.7,21,0.12,0.953,96.1,454,15,0,67.7,15,15,475
TV1,MC2,2023-10-10T10:00:00Z,0.968,21.1,0.08,85.69,85.71,20.7,0.14,0.943,57.5,460,15,1,36.6,15,15,467
TV1,MC2,2023-10-10T10:15:00Z,0.983,20.6,0.04,85.69,85.71,20.5,0.13,0.944,90.3,725,15,15,64.1,15,15,699
TV1,MC2,2023-10-10T10:30:00Z,1,20.3,0,85.68,85.7,20.5,0.1,0.959,258.4,604,15,15,137.5,15,15,576
TV1,MC2,2023-10-10T10:45:00Z,1,20.6,0,85.68,85.69,20.7,0.09,0.965,305.8,537,15,15,162,15,15,536
TV1,MC2,2023-10-10T11:00:00Z,1,20.7,0,85.66,85.67,20.8,0.09,0.965,158.8,531,15,15,93.8,15,15,536
TV1,MC2,2023-10-10T11:15:00Z,1,20.8,0,85.62,85.63,20.9,0.09,0.965,217.9,619,15,15,139,15,15,618
TV1,MC2,2023-10-10T11:30:00Z,1,20.8,0,85.59,85.61,21,0.08,0.966,214.6,592,15,15,202.1,15,15,580
TV1,MC2,2023-10-10T11:45:00Z,1,21,0,85.56,85.58,21,0.09,0.962,149.8,535,15,15,115,15,15,543
TV1,MC2,2023-10-10T12:00:00Z,1,20.8,0,85.54,85.56,20.8,0.1,0.961,26.7,529,15,15,18.3,15,15,539
TV1,MC2,2023-10-10T12:15:00Z,1,20.2,0,85.54,85.56,20.3,0.08,0.964,15.9,897,15,15,11,15,15,926
TV1,MC2,2023-10-10T12:30:00Z,1,19.4,0,85.52,85.53,19.6,0.07,0.971,24.9,726,15,15,17.8,15,15,736
TV1,MC2,2023-10-10T12:45:00Z,1.001,19,0,85.48,85.5,19.2,0.05,0.98,42.1,675,15,15,28.2,15,15,659
TV1,MC2,2023-10-10T13:00:00Z,1,19.2,0,85.47,85.48,19.4,0.03,0.985,38.6,677,15,15,24.4,15,15,663
TV1,MC2,2023-10-10T13:15:00Z,1,19.4,0,85.46,85.48,19.4,0.03,0.989,34.6,706,15,15,23.8,15,15,707
TV1,MC2,2023-10-10T13:30:00Z,1,19.4,0,85.44,85.46,19.6,0.02,0.99,28.6,666,15,15,20.9,15,15,663
TV1,MC2,2023-10-10T13:45:00Z,1,19.4,0,85.44,85.45,19.6,0.02,0.992,26,665,15,15,19.6,15,15,606
TV1,MC2,2023-10-10T14:00:00Z,1,19.3,0,85.43,85.45,19.5,0.02,0.993,16.5,642,15,15,11.4,15,15,611
TV1,MC2,2023-10-10T14:15:00Z,1,19.3,0,85.43,85.45,19.4,0.01,0.994,10.4,638,15,15,7.1,15,15,600
TV1,MC2,2023-10-10T14:30:00Z,1,19.3,0,85.39,85.41,19.4,0.01,0.996,18.1,624,15,15,12.6,15,15,607
TV1,MC2,2023-10-10T14:45:00Z,1,19.3,0,85.39,85.41,19.4,0.01,0.996,20.3,663,15,15,14.6,15,15,657
TV1,MC2,2023-10-10T15:00:00Z,1,19.3,0,85.39,85.41,19.4,0.01,0.996,14.1,698,15,15,9.7,15,15,680
TV1,MC2,2023-10-10T15:15:00Z,0.999,19.3,0,85.39,85.4,19.4,0.01,0.996,13.4,749,15,15,9,15,15,712
TV1,MC2,2023-10-10T15:30:00Z,1,19.2,0,85.39,85.41,19.3,0,0.998,15,706,15,15,10.1,15,15,704
TV1,MC2,2023-10-10T15:45:00Z,1.001,19.2,0,85.4,85.41,19.2,0,0.998,10.4,685,15,15,6.8,15,15,685
TV1,MC2,2023-10-10T16:00:00Z,1,19.2,0,85.4,85.42,19.2,0,0.999,7,659,15,15,2.2,15,15,633
TV1,MC2,2023-10-10T16:15:00Z,1.001,19.2,0,85.43,85.45,19.3,0,0.999,4.6,664,15,15,1.1,15,15,684
TV1,MC2,2023-10-10T16:30:00Z,1.001,19.2,0,85.44,85.46,19.3,0,0.999,10.1,684,15,15,6.2,15,15,629
TV1,MC2,2023-10-10T16:45:00Z,1.001,19.2,0,85.46,85.48,19.3,0,0.999,9.2,655,15,15,5.3,15,15,622
TV1,MC2,2023-10-10T17:00:00Z,1,19.1,0,85.47,85.48,19.2,0,1,1.6,672,15,15,0,15,15,658
TV1,MC2,2023-10-10T17:15:00Z,1.001,19,0,85.46,85.48,19.1,0,1,1.6,671,15,15,0,15,15,679
TV1,MC2,2023-10-10T17:30:00Z,0.999,19.1,0,85.45,85.47,19.1,0,1,0,672,15,15,0,15,15,666
TV1,MC2,2023-10-10T17:45:00Z,1,18.9,0,85.46,85.47,19,0,1.001,0,668,15,15,0,15,15,657
TV1,MC2,2023-10-10T18:00:00Z,0.999,18.8,0,85.46,85.48,18.8,0,1,0,650,15,15,0,15,15,649
TV1,MC2,2023-10-10T18:15:00Z,0.999,18.6,0,85.48,85.5,18.7,0,1,0,624,15,15,0,15,15,642
TV1,MC2,2023-10-10T18:30:00Z,1,18.5,0,85.5,85.52,18.6,0,0.999,0,620,15,15,0,15,15,634
TV1,MC2,2023-10-10T18:45:00Z,1,18.4,0,85.53,85.55,18.5,0,1.001,0,605,15,15,0,15,15,621
TV1,MC2,2023-10-10T19:00:00Z,1.001,18.4,0,85.52,85.54,18.5,0,1,0,601,15,15,0,15,15,622
TV1,MC2,2023-10-10T19:15:00Z,1,18.4,0,85.53,85.55,18.4,0,1,0,610,15,15,0,15,15,619
TV1,MC2,2023-10-10T19:30:00Z,1.001,18.4,0,85.54,85.56,18.4,0,1,0,590,15,15,0,15,15,612
TV1,MC2,2023-10-10T19:45:00Z,1,18.5,0,85.56,85.58,18.5,0,0.999,0,568,15,15,0,15,15,601
TV1,MC2,2023-10-10T20:00:00Z,1,18.2,0,85.59,85.61,18.4,0.01,0.998,0,567,15,15,0,15,15,606
TV1,MC2,2023-10-10T20:15:00Z,1,18.1,0,85.59,85.61,18.2,0,0.999,0,583,15,15,0,15,15,612
TV1,MC2,2023-10-10T20:30:00Z,1,18,0,85.6,85.62,18,0,1,0,573,15,15,0,15,15,613
TV1,MC2,2023-10-10T20:45:00Z,0.999,17.9,0,85.6,85.62,17.9,0,0.999,0,573,15,15,0,15,15,615
TV1,MC2,2023-10-10T21:00:00Z,1,17.9,0,85.6,85.62,17.8,0,1,0,575,15,15,0,15,15,618
TV1,MC2,2023-10-10T21:15:00Z,1,17.9,0,85.62,85.64,17.9,0,1,0,588,15,15,0,15,15,615
TV1,MC2,2023-10-10T21:30:00Z,1,18,0,85.63,85.64,18,0,1,0,586,15,15,0,15,15,616
TV1,MC2,2023-10-10T21:45:00Z,1.001,18.2,0,85.63,85.65,18.2,0,1,0,580,15,15,0,15,15,614
TV1,MC2,2023-10-10T22:00:00Z,1,18.2,0,85.62,85.64,18.4,0,1,0,571,15,15,0,15,15,610
TV1,MC2,2023-10-10T22:15:00Z,0.999,18.3,0,85.6,85.62,18.3,0,1,0,559,15,15,0,15,15,598
TV1,MC2,2023-10-10T22:30:00Z,1,18.2,0,85.58,85.6,18.2,0,0.999,0,563,15,15,0,15,15,602
TV1,MC2,2023-10-10T22:45:00Z,0.999,18,0,85.58,85.6,18,0,0.999,0,564,15,15,0,15,15,605
TV1,MC2,2023-10-10T23:00:00Z,1.001,18,0,85.58,85.6,18,0,0.998,0,562,15,15,0,15,15,602
TV1,MC2,2023-10-10T23:15:00Z,1,18,0,85.57,85.59,18,0,1,0,555,15,15,0,15,15,596
TV1,MC2,2023-10-10T23:30:00Z,1,18.1,0,85.55,85.57,18.1,0,0.998,0,541,15,15,0,15,15,581
TV1,MC2,2023-10-10T23:45:00Z,1,18.2,0,85.53,85.55,18.2,0.01,0.995,0,538,15,15,0,15,15,573
TV1,MC2,2023-10-11T00:00:00Z,1,17.9,0,85.53,85.55,18,0.02,0.992,0,540,15,15,0,15,15,574
TV1,MC2,2023-10-11T00:15:00Z,1,17.8,0,85.52,85.54,17.8,0.02,0.993,0,540,15,15,0,15,15,565
TV1,MC2,2023-10-11T00:30:00Z,1,17.6,0,85.51,85.53,17.6,0.01,0.993,0,544,15,15,0,15,15,568
TV1,MC2,2023-10-11T00:45:00Z,0.999,17.5,0,85.48,85.5,17.5,0.01,0.995,0,546,15,15,0,15,15,569
TV1,MC2,2023-10-11T01:00:00Z,1,17.4,0,85.45,85.47,17.4,0.01,0.996,0,545,15,15,0,15,15,569
TV1,MC2,2023-10-11T01:15:00Z,1.001,17.4,0,85.44,85.45,17.4,0.01,0.995,0,547,15,15,0,15,15,570
TV1,MC2,2023-10-11T01:30:00Z,1,17.3,0,85.43,85.45,17.4,0.01,0.997,0,550,15,15,0,15,15,572
TV1,MC2,2023-10-11T01:45:00Z,1,17.2,0,85.41,85.43,17.3,0,0.998,0,552,15,15,0,15,15,574
TV1,MC2,2023-10-11T02:00:00Z,1.001,17.2,0,85.39,85.4,17.2,0,1,0,554,15,15,0,15,15,576
TV1,MC2,2023-10-11T02:15:00Z,1.001,17.2,0,85.37,85.39,17.2,0,0.999,0,555,15,15,0,15,15,576
TV1,MC2,2023-10-11T02:30:00Z,1,17.2,0,85.36,85.38,17.2,0,1,0,556,15,15,0,15,15,576
TV1,MC2,2023-10-11T02:45:00Z,0.999,17.3,0,85.35,85.37,17.3,0,0.999,0,556,15,15,0,15,15,575
TV1,MC2,2023-10-11T03:00:00Z,0.999,17.3,0,85.36,85.37,17.3,0,1,0,554,15,15,0,15,15,572
TV1,MC2,2023-10-11T03:15:00Z,1,17.3,0,85.36,85.38,17.3,0,0.999,0,553,15,15,0,15,15,570
TV1,MC2,2023-10-11T03:30:00Z,1.001,17.3,0,85.38,85.4,17.3,0,1,0,554,15,15,0,15,15,572
TV1,MC2,2023-10-11T03:45:00Z,1,17.2,0,85.38,85.4,17.2,0,1,0,555,15,15,0,15,15,573
TV1,MC2,2023-10-11T04:00:00Z,1,17.1,0,85.39,85.4,17.1,0,1,0,558,15,15,0,15,15,577
TV1,MC2,2023-10-11T04:15:00Z,1.001,17,0,85.4,85.42,17,0,0.999,0,562,15,15,0,15,15,582
TV1,MC2,2023-10-11T04:30:00Z,1.001,16.9,0,85.4,85.42,16.9,0,1.001,0,565,15,15,0,15,15,587
TV1,MC2,2023-10-11T04:45:00Z,0.999,16.8,0,85.41,85.42,16.8,0,0.999,0,568,15,15,0,15,15,591
TV1,MC2,2023-10-11T05:00:00Z,1.001,16.8,0,85.42,85.43,16.8,0,1.001,0,571,15,15,0,15,15,592
TV1,MC2,2023-10-11T05:15:00Z,1,17.1,0,85.43,85.45,17.1,0,0.999,0,563,15,15,0,15,15,582
TV1,MC2,2023-10-11T05:30:00Z,0.999,17.8,0,85.43,85.45,17.5,0,1,0,554,15,15,0,15,15,573
TV1,MC2,2023-10-11T05:45:00Z,1,17.9,0,85.45,85.46,17.7,0.01,0.994,2.4,551,15,15,0,15,15,570
TV1,MC2,2023-10-11T06:00:00Z,1,17.7,0,85.45,85.47,17.6,0.02,0.993,9.3,546,15,15,3.8,15,15,566
TV1,MC2,2023-10-11T06:15:00Z,1.001,18.1,0,85.47,85.49,18,0.02,0.99,14.6,538,15,15,9.7,15,15,555
TV1,MC2,2023-10-11T06:30:00Z,1,18.4,0,85.48,85.5,18.3,0.03,0.984,17.8,531,15,15,11.9,15,15,545
TV1,MC2,2023-10-11T06:45:00Z,1,18.8,0,85.49,85.5,18.8,0.05,0.975,21.4,524,15,15,13.4,15,15,538
TV1,MC2,2023-10-11T07:00:00Z,0.999,19.2,0,85.49,85.51,19.1,0.08,0.965,31.3,522,15,15,16.7,15,15,533
TV1,MC2,2023-10-11T07:15:00Z,0.987,19.7,0.03,85.51,85.52,19.4,0.11,0.953,48.3,517,15,15,19.2,15,15,529
TV1,MC2,2023-10-11T07:30:00Z,0.974,20.1,0.06,85.52,85.54,19.9,0.14,0.941,54.7,511,15,15,23.6,15,15,521
TV1,MC2,2023-10-11T07:45:00Z,0.975,20.5,0.06,85.54,85.56,20.3,0.15,0.938,71.4,503,15,15,28.7,15,15,512
TV1,MC2,2023-10-11T08:00:00Z,0.956,20.9,0.11,85.54,85.55,20.4,0.17,0.929,376.5,458,15,14,34.2,15,15,505
TV1,MC2,2023-10-11T08:15:00Z,0.919,21.6,0.21,85.54,85.56,20.6,0.22,0.911,266.2,453,15,0,39.4,15,15,492
TV1,MC2,2023-10-11T08:30:00Z,0.93,21.6,0.18,85.56,85.57,20.9,0.22,0.912,500.2,451,15,0,52.7,15,15,478
TV1,MC2,2023-10-11T08:45:00Z,0.923,21.9,0.2,85.57,85.59,21,0.22,0.912,673.6,450,15,0,69.8,15,15,463
TV1,MC2,2023-10-11T09:00:00Z,0.901,22,0.26,85.59,85.61,20.9,0.23,0.905,645.4,450,11,0,129.1,6,15,459
TV1,MC2,2023-10-11T09:15:00Z,0.892,22.4,0.29,85.6,85.62,21.3,0.26,0.898,785.7,448,3,0,322.8,0,15,457
TV1,MC2,2023-10-11T09:30:00Z,0.871,23.4,0.37,85.59,85.61,22.2,0.32,0.88,775.3,447,0,0,521.5,0,15,456
TV1,MC2,2023-10-11T09:45:00Z,0.869,23.4,0.38,85.59,85.61,22.5,0.35,0.871,317.1,449,0,0,144.5,0,15,455
TV1,MC2,2023-10-11T10:00:00Z,0.9,23.1,0.28,85.59,85.61,22.4,0.3,0.889,179.3,452,10,0,79.3,0,15,457
TV1,MC2,2023-10-11T10:15:00Z,0.968,21.7,0.08,85.59,85.61,21.4,0.17,0.934,325.9,451,15,0,186,0,15,456
TV1,MC2,2023-10-11T10:30:00Z,0.94,22.4,0.16,85.56,85.58,21.9,0.2,0.923,428.3,449,11,0,175,0,15,455
TV1,MC2,2023-10-11T10:45:00Z,0.919,22.4,0.22,85.55,85.57,22,0.26,0.901,469.5,449,11,0,142.5,0,15,455
TV1,MC2,2023-10-11T11:00:00Z,0.886,23.3,0.33,85.52,85.54,22.5,0.31,0.886,312.7,450,4,0,179.6,0,15,454
TV1,MC2,2023-10-11T11:15:00Z,0.91,22.8,0.25,85.5,85.52,22.3,0.28,0.896,199.8,451,15,0,132.6,0,15,455
TV1,MC2,2023-10-11T11:30:00Z,0.929,22.4,0.19,85.48,85.49,22.2,0.26,0.903,196.5,452,15,0,144.5,0,15,455
TV1,MC2,2023-10-11T11:45:00Z,0.951,21.8,0.13,85.47,85.48,21.7,0.22,0.915,132,453,15,0,95.8,0,15,456
TV1,MC2,2023-10-11T12:00:00Z,0.973,21.3,0.07,85.44,85.46,21.3,0.17,0.932,85,453,15,0,60.1,0,15,456
TV1,MC2,2023-10-11T12:15:00Z,0.969,21.3,0.08,85.42,85.44,21.2,0.17,0.931,106.9,453,15,0,69.8,0,15,456
TV1,MC2,2023-10-11T12:30:00Z,0.959,21.5,0.1,85.4,85.42,21.2,0.18,0.928,116.1,453,15,0,74.7,0,15,456
TV1,MC2,2023-10-11T12:45:00Z,0.967,21.4,0.08,85.38,85.4,21.2,0.18,0.929,66.1,454,15,0,46.5,0,15,457
TV1,MC2,2023-10-11T13:00:00Z,0.996,20.9,0.01,85.36,85.37,21,0.12,0.951,66.3,455,15,0,44.9,0,15,457
TV1,MC2,2023-10-11T13:15:00Z,1,20.5,0,85.35,85.36,20.6,0.08,0.966,36.4,459,15,0,24,0,15,460
TV1,MC2,2023-10-11T13:30:00Z,1,20.1,0,85.33,85.35,20.2,0.06,0.976,31.7,461,15,13,21.8,15,15,462
TV1,MC2,2023-10-11T13:45:00Z,1,19.9,0,85.32,85.33,20,0.04,0.984,10.1,811,15,15,5.9,15,15,781
TV1,MC2,2023-10-11T14:00:00Z,1,19.5,0,85.33,85.35,19.5,0.03,0.986,12.1,815,15,15,7.1,15,15,793
TV1,MC2,2023-10-11T14:15:00Z,1,19.1,0,85.3,85.32,19.2,0.03,0.988,5.9,749,15,15,1.8,15,15,700
TV1,MC2,2023-10-11T14:30:00Z,0.999,19,0,85.31,85.33,19,0.02,0.993,6.6,732,15,15,4.4,15,15,644
TV1,MC2,2023-10-11T14:45:00Z,1.001,19,0,85.29,85.31,19.1,0.02,0.993,19,741,15,15,12.6,15,15,722
TV1,MC2,2023-10-11T15:00:00Z,0.999,19,0,85.29,85.31,19.1,0.01,0.995,43.2,686,15,15,29.3,15,15,736
TV1,MC2,2023-10-11T15:15:00Z,1,19,0,85.31,85.32,19.1,0.01,0.995,30.2,740,15,15,20.7,15,15,679
TV1,MC2,2023-10-11T15:30:00Z,0.999,18.9,0,85.32,85.34,19,0.01,0.996,14.1,710,15,15,9,15,15,704
TV1,MC2,2023-10-11T15:45:00Z,1,18.8,0,85.33,85.35,18.9,0.01,0.996,0,693,15,15,0,15,15,647
TV1,MC2,2023-10-11T16:00:00Z,1,18.5,0,85.37,85.39,18.7,0.01,0.996,0,656,15,15,0,15,15,639
TV1,MC2,2023-10-11T16:15:00Z,1,18.2,0,85.34,85.35,18.3,0.01,0.997,0,631,15,15,0,15,15,628
TV1,MC2,2023-10-11T16:30:00Z,1,18,0,85.34,85.36,18.2,0.01,0.997,0,622,15,15,0,15,15,611
TV1,MC2,2023-10-11T16:45:00Z,0.999,18,0,85.36,85.37,18.1,0.01,0.995,0,660,15,15,0,15,15,639
TV1,MC2,2023-10-11T17:00:00Z,0.999,17.9,0,85.38,85.4,18,0.01,0.993,0,642,15,15,0,15,15,652
TV1,MC2,2023-10-11T17:15:00Z,1,18.2,0,85.37,85.39,18.3,0.01,0.993,0,627,15,15,0,15,15,626
TV1,MC2,2023-10-11T17:30:00Z,1.001,18.4,0,85.37,85.39,18.5,0.01,0.994,0,615,15,15,0,15,15,621
TV1,MC2,2023-10-11T17:45:00Z,1,18.3,0,85.38,85.4,18.4,0.01,0.996,0,621,15,15,0,15,15,592
TV1,MC2,2023-10-11T18:00:00Z,1.001,18.3,0,85.38,85.39,18.4,0.01,0.996,0,620,15,15,0,15,15,587
TV1,MC2,2023-10-11T18:15:00Z,1,18.2,0,85.38,85.4,18.3,0.01,0.995,0,608,15,15,0,15,15,589
TV1,MC2,2023-10-11T18:30:00Z,1,18.2,0,85.4,85.42,18.2,0.01,0.996,0,599,15,15,0,15,15,592
TV1,MC2,2023-10-11T18:45:00Z,1,18.1,0,85.45,85.47,18.2,0.01,0.997,0,620,15,15,0,15,15,595
TV1,MC2,2023-10-11T19:00:00Z,1.001,18,0,85.47,85.48,18.1,0.01,0.997,0,612,15,15,0,15,15,591
TV1,MC2,2023-10-11T19:15:00Z,1.001,18.2,0,85.48,85.5,18.2,0,1,0,585,15,15,0,15,15,584
TV1,MC2,2023-10-11T19:30:00Z,1,18.2,0,85.5,85.52,18.3,0,1,0,573,15,15,0,15,15,582
TV1,MC2,2023-10-11T19:45:00Z,1,18.2,0,85.52,85.54,18.2,0,1,0,563,15,15,0,15,15,576
TV1,MC2,2023-10-11T20:00:00Z,1.001,18.2,0,85.54,85.56,18.2,0,1,0,571,15,15,0,15,15,574
TV1,MC2,2023-10-11T20:15:00Z,1,18.2,0,85.56,85.58,18.2,0,1,0,552,15,15,0,15,15,607
TV1,MC2,2023-10-11T20:30:00Z,1,18.1,0,85.56,85.58,18.2,0,0.999,0,536,15,15,0,15,15,589
TV1,MC2,2023-10-11T20:45:00Z,1,17.9,0,85.59,85.61,18,0,0.999,0,711,15,15,0,15,15,717
TV1,MC2,2023-10-11T21:00:00Z,1,17.3,0,85.61,85.63,17.4,0,0.998,0,670,15,15,0,15,15,653
TV1,MC2,2023-10-11T21:15:00Z,0.999,17.1,0,85.62,85.64,17.2,0,1,0,677,15,15,0,15,15,641
TV1,MC2,2023-10-11T21:30:00Z,1,17.1,0,85.64,85.65,17.2,0,0.999,0,702,15,15,0,15,15,715
TV1,MC2,2023-10-11T21:45:00Z,1,17,0,85.64,85.65,17,0,1,0,668,15,15,0,15,15,677
TV1,MC2,2023-10-11T22:00:00Z,1,16.8,0,85.62,85.64,16.8,0,1.002,0,656,15,15,0,15,15,623
TV1,MC2,2023-10-11T22:15:00Z,1,16.7,0,85.62,85.64,16.8,0,1,0,632,15,15,0,15,15,611
TV1,MC2,2023-10-11T22:30:00Z,1,16.8,0,85.6,85.62,16.8,0,1,0,629,15,15,0,15,15,606
