Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_ECRN-100_Precip_max,Port6_ECRN-100_Precipitation
FB5,MC2,2023-10-21T14:30:00Z,17.8,1.001,86.02,0,4.3,1.41,58,18,-2.8,2.37,51.6,618,15,15,NA,NA
FB5,MC2,2023-10-21T14:45:00Z,17.9,1,86.02,0,4.4,0.99,71,18.1,-2.8,2.12,58,616,15,15,NA,NA
FB5,MC2,2023-10-21T15:00:00Z,18.2,1.001,86.03,0,4.4,0.63,78,18.3,-2.8,1.06,53.3,617,15,15,NA,NA
FB5,MC2,2023-10-21T15:15:00Z,18.4,0.999,86.02,0,4.4,0.55,77,18.5,-2.8,1.16,70.3,612,15,15,NA,NA
FB5,MC2,2023-10-21T15:30:00Z,18.5,0.999,86.02,0,4.4,0.39,116,18.7,-2.8,0.89,78.6,603,15,15,NA,NA
FB5,MC2,2023-10-21T15:45:00Z,18.9,0.987,86.05,0.03,4.4,0.54,46,19.1,-2.9,1.13,61.7,598,15,15,NA,NA
FB5,MC2,2023-10-21T16:00:00Z,18.9,0.978,86.06,0.05,4.5,1,50,18.9,-2.8,1.63,45.8,571,15,15,NA,NA
FB5,MC2,2023-10-21T16:15:00Z,18.6,0.983,86.08,0.04,4.4,1.21,41,18.6,-2.8,1.68,30.9,547,15,15,NA,NA
FB5,MC2,2023-10-21T16:30:00Z,18.4,0.985,86.1,0.03,4.4,0.93,59,18.5,-2.8,1.89,20.3,521,15,15,NA,NA
FB5,MC2,2023-10-21T16:45:00Z,18.2,0.975,86.11,0.05,4.4,1.47,59,18.3,-2.8,2.57,13.5,479,15,15,NA,NA
FB5,MC2,2023-10-21T17:00:00Z,18,0.971,86.12,0.06,4.4,1.6,55,18.1,-2.8,2.76,9.3,466,15,15,NA,NA
FB5,MC2,2023-10-21T17:15:00Z,18,0.967,86.13,0.07,4.4,2.04,49,18.1,-2.8,2.94,0.9,464,15,15,NA,NA
FB5,MC2,2023-10-21T17:30:00Z,18,0.962,86.12,0.08,4.4,1.95,51,18.1,-2.8,2.9,0,463,15,15,NA,NA
FB5,MC2,2023-10-21T17:45:00Z,17.9,0.959,86.13,0.08,4.3,1.72,50,18.1,-2.8,2.82,0,462,15,15,NA,NA
FB5,MC2,2023-10-21T18:00:00Z,18,0.953,86.15,0.1,4.4,1.78,48,18.2,-2.8,3.11,0,463,15,15,NA,NA
FB5,MC2,2023-10-21T18:15:00Z,18.1,0.947,86.17,0.11,4.4,2,49,18.2,-2.8,3.45,0,462,15,15,NA,NA
FB5,MC2,2023-10-21T18:30:00Z,18.1,0.948,86.19,0.11,4.4,2.1,47,18.2,-2.8,3.98,0,462,15,15,NA,NA
FB5,MC2,2023-10-21T18:45:00Z,17.9,0.949,86.22,0.11,4.4,2.46,46,18.1,-2.8,4.86,0,462,15,15,NA,NA
FB5,MC2,2023-10-21T19:00:00Z,17.8,0.956,86.24,0.09,4.3,2.36,46,18,-2.8,3.72,0,462,15,15,NA,NA
FB5,MC2,2023-10-21T19:15:00Z,17.9,0.952,86.25,0.1,4.3,2.52,44,18,-2.9,4.17,0,463,15,15,NA,NA
FB5,MC2,2023-10-21T19:30:00Z,17.8,0.959,86.26,0.08,4.4,2.51,47,17.9,-2.8,4.23,0,464,15,15,NA,NA
FB5,MC2,2023-10-21T19:45:00Z,17.7,0.972,86.27,0.06,4.3,2.37,47,17.8,-2.8,4.01,0,465,15,15,NA,NA
FB5,MC2,2023-10-21T20:00:00Z,17.7,0.98,86.28,0.04,4.5,2.21,49,17.7,-2.8,3.72,0,466,15,15,NA,NA
FB5,MC2,2023-10-21T20:15:00Z,17.5,0.987,86.28,0.03,4.4,2.03,54,17.6,-2.9,3.6,0,468,15,15,NA,NA
FB5,MC2,2023-10-21T20:30:00Z,17.5,0.996,86.27,0.01,4.4,1.67,52,17.6,-2.9,3.37,0,469,15,15,NA,NA
FB5,MC2,2023-10-21T20:45:00Z,17.4,1.001,86.27,0,4.3,2.16,45,17.5,-2.8,5.27,0,471,15,15,NA,NA
FB5,MC2,2023-10-21T21:00:00Z,17.4,1,86.27,0,4.4,1.82,44,17.5,-2.9,3.92,0,471,15,15,NA,NA
FB5,MC2,2023-10-21T21:15:00Z,17.4,1.001,86.27,0,4.4,1.67,45,17.5,-2.9,3.22,0,470,15,15,NA,NA
FB5,MC2,2023-10-21T21:30:00Z,17.5,1.001,86.27,0,4.4,1.79,44,17.6,-2.9,3.43,0,472,15,15,NA,NA
FB5,MC2,2023-10-21T21:45:00Z,17.5,1,86.28,0,4.4,1.85,51,17.6,-2.8,4,0,472,15,15,NA,NA
FB5,MC2,2023-10-21T22:00:00Z,17.4,0.999,86.29,0,4.4,1.69,53,17.6,-2.8,3.41,0,469,15,15,NA,NA
FB5,MC2,2023-10-21T22:15:00Z,17.4,1,86.27,0,4.4,1.14,67,17.5,-2.8,2.89,0,469,15,15,NA,NA
FB5,MC2,2023-10-21T22:30:00Z,17.4,0.999,86.26,0,4.4,0.92,80,17.5,-2.9,2.05,0,470,15,15,NA,NA
FB5,MC2,2023-10-21T22:45:00Z,17.3,0.999,86.23,0,4.4,1.03,80,17.4,-2.9,2.09,0,467,15,15,NA,NA
FB5,MC2,2023-10-21T23:00:00Z,17.2,0.988,86.21,0.02,4.4,0.93,113,17.4,-2.8,3.5,0,465,15,15,NA,NA
FB5,MC2,2023-10-21T23:15:00Z,17.4,0.976,86.19,0.05,4.4,0.98,102,17.5,-2.9,2.01,0,466,15,15,NA,NA
FB5,MC2,2023-10-21T23:30:00Z,17.4,0.979,86.17,0.04,4.4,0.74,106,17.4,-2.9,1.72,0,466,15,15,NA,NA
FB5,MC2,2023-10-21T23:45:00Z,17.3,0.983,86.16,0.03,4.4,0.81,78,17.4,-3,1.88,0,467,15,15,NA,NA
FB5,MC2,2023-10-22T00:00:00Z,17.2,0.987,86.15,0.03,4.4,0.93,62,17.3,-2.9,2.11,0,469,15,15,NA,NA
FB5,MC2,2023-10-22T00:15:00Z,17.2,0.994,86.12,0.01,4.4,1.13,59,17.3,-2.9,2.45,0,469,15,15,NA,NA
FB5,MC2,2023-10-22T00:30:00Z,17.1,0.999,86.1,0,4.4,0.8,69,17.1,-2.9,1.84,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T00:45:00Z,17.1,1,86.09,0,4.4,0.77,76,17.1,-2.9,2.79,0,470,15,15,NA,NA
FB5,MC2,2023-10-22T01:00:00Z,17.1,1,86.07,0,4.4,1.06,62,17.2,-2.9,1.84,0,469,15,15,NA,NA
FB5,MC2,2023-10-22T01:15:00Z,17.1,1,86.06,0,4.4,0.74,74,17.2,-2.9,2.25,0,468,15,15,NA,NA
FB5,MC2,2023-10-22T01:30:00Z,17.2,1,86.05,0,4.4,0.75,86,17.2,-2.9,1.61,0,467,15,15,NA,NA
FB5,MC2,2023-10-22T01:45:00Z,17.2,0.997,86.03,0.01,4.5,0.72,101,17.2,-2.9,2.41,0,469,15,15,NA,NA
FB5,MC2,2023-10-22T02:00:00Z,17.2,0.999,86.03,0,4.4,0.82,75,17.3,-2.9,1.56,0,469,15,15,NA,NA
FB5,MC2,2023-10-22T02:15:00Z,17.2,1.001,86.02,0,4.4,0.83,69,17.3,-2.9,1.82,0,470,15,15,NA,NA
FB5,MC2,2023-10-22T02:30:00Z,17.2,1.001,86.02,0,4.4,0.85,75,17.3,-2.9,2.21,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T02:45:00Z,17.2,1,86.04,0,4.5,0.9,71,17.3,-2.9,2.23,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T03:00:00Z,17.1,1,86.03,0,4.5,1.12,63,17.3,-2.9,2.5,0,470,15,15,NA,NA
FB5,MC2,2023-10-22T03:15:00Z,17.1,0.999,86.03,0,4.4,1.4,59,17.2,-2.9,2.49,0,470,15,15,NA,NA
FB5,MC2,2023-10-22T03:30:00Z,17.1,1,86.03,0,4.5,1.25,59,17.2,-2.8,2.96,0,470,15,15,NA,NA
FB5,MC2,2023-10-22T03:45:00Z,17.1,0.999,86.04,0,4.4,1.22,54,17.1,-2.9,2.45,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T04:00:00Z,17,1,86.04,0,4.4,1.63,52,17.1,-2.9,3.27,0,472,15,15,NA,NA
FB5,MC2,2023-10-22T04:15:00Z,17,0.999,86.04,0,4.5,1.56,60,17,-2.9,4.11,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T04:30:00Z,16.9,0.999,86.06,0,4.5,1.53,60,17,-2.9,5.09,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T04:45:00Z,16.8,1,86.07,0,4.4,1.63,50,16.9,-2.9,3.49,0,471,15,15,NA,NA
FB5,MC2,2023-10-22T05:00:00Z,16.9,1,86.08,0,4.4,1.38,49,16.9,-2.8,3.06,0,473,15,15,NA,NA
FB5,MC2,2023-10-22T05:15:00Z,16.9,1.001,86.1,0,4.5,1.38,55,16.9,-2.9,3.36,0,474,15,15,NA,NA
FB5,MC2,2023-10-22T05:30:00Z,16.8,1.001,86.12,0,4.4,1.59,54,16.9,-2.9,3.8,0,477,15,15,NA,NA
FB5,MC2,2023-10-22T05:45:00Z,16.8,1,86.13,0,4.4,1.37,67,16.8,-2.9,3.18,0,473,15,15,NA,NA
FB5,MC2,2023-10-22T06:00:00Z,16.7,1,86.15,0,4.5,1.17,62,16.9,-2.9,3.67,5.5,470,15,15,NA,NA
FB5,MC2,2023-10-22T06:15:00Z,16.8,1,86.18,0,4.5,1.79,48,17,-2.9,3.84,15.2,469,15,15,NA,NA
FB5,MC2,2023-10-22T06:30:00Z,17,1,86.18,0,4.4,1.64,58,17.1,-2.9,3.63,25.8,468,15,15,NA,NA
FB5,MC2,2023-10-22T06:45:00Z,17,1,86.19,0,4.5,1.71,63,17.2,-2.9,3.96,32.6,467,15,15,NA,NA
FB5,MC2,2023-10-22T07:00:00Z,17.2,1,86.19,0,4.4,1.57,65,17.4,-2.8,3.84,43,465,15,15,NA,NA
FB5,MC2,2023-10-22T07:15:00Z,17.4,0.994,86.2,0.01,4.4,1.74,62,17.5,-3,3.53,37.7,465,15,15,NA,NA
FB5,MC2,2023-10-22T07:30:00Z,17.5,0.988,86.21,0.02,4.4,1.67,60,17.6,-2.9,3.13,48.2,465,15,15,NA,NA
FB5,MC2,2023-10-22T07:45:00Z,17.6,0.99,86.22,0.02,4.4,1.68,58,17.6,-2.9,3.46,55.7,483,15,15,NA,NA
FB5,MC2,2023-10-22T08:00:00Z,17.5,0.998,86.23,0,4.4,1.71,63,17.5,-2.9,6.78,60.4,477,15,15,NA,NA
FB5,MC2,2023-10-22T08:15:00Z,17.7,1.001,86.23,0,4.4,2,43,17.6,-2.9,4.02,57.9,553,15,15,NA,NA
FB5,MC2,2023-10-22T08:30:00Z,17.7,1,86.23,0,4.3,2.5,50,17.7,-2.9,6.39,86.1,607,15,15,NA,NA
FB5,MC2,2023-10-22T08:45:00Z,17.8,1,86.24,0,4.5,2.54,48,17.8,-2.9,5.82,85.5,825,15,15,NA,NA
FB5,MC2,2023-10-22T09:00:00Z,17.9,0.999,86.24,0,4.5,2.5,55,17.9,-2.8,5.84,71.8,799,15,15,NA,NA
FB5,MC2,2023-10-22T09:15:00Z,17.9,1,86.24,0,4.4,2.39,49,18,-2.8,5.71,64.3,713,15,15,NA,NA
FB5,MC2,2023-10-22T09:30:00Z,17.9,1,86.23,0,4.2,2.9,44,17.9,-2.8,6.79,58.2,765,15,15,NA,NA
FB5,MC2,2023-10-22T09:45:00Z,17.7,1,86.22,0,4.4,4,42,17.8,-2.5,6.79,85.5,698,15,15,NA,NA
FB5,MC2,2023-10-22T10:00:00Z,17.9,1,86.22,0,4.4,3.26,44,18,-2.8,7.21,119.4,721,15,15,NA,NA
FB5,MC2,2023-10-22T10:15:00Z,18,1,86.22,0,4.4,2.84,43,18,-2.8,5.24,75.1,895,15,15,NA,NA
FB5,MC2,2023-10-22T10:30:00Z,18.2,1,86.2,0,4.5,3.1,44,18.2,-2.7,5.62,113.2,834,15,15,NA,NA
FB5,MC2,2023-10-22T10:45:00Z,18.2,1,86.17,0,4.3,3.66,45,18.2,-2.7,7.12,96.9,728,15,15,NA,NA
FB5,MC2,2023-10-22T11:00:00Z,18.3,1,86.14,0,4.1,3.63,43,18.3,-2.7,7.2,94.3,666,15,15,NA,NA
FB5,MC2,2023-10-22T11:15:00Z,18.2,1,86.11,0,4.4,3.91,43,18.2,-2.7,7.59,110,686,15,15,NA,NA
FB5,MC2,2023-10-22T11:30:00Z,18.2,1,86.1,0,4.4,3.06,43,18.2,-2.8,6.06,89.5,848,15,15,NA,NA
FB5,MC2,2023-10-22T11:45:00Z,18.3,0.999,86.08,0,4.3,3.13,41,18.3,-2.7,6.21,88.8,896,15,15,NA,NA
FB5,MC2,2023-10-22T12:00:00Z,18.3,1.001,86.05,0,4.5,3.59,44,18.3,-2.8,9.18,104.9,710,15,15,NA,NA
FB5,MC2,2023-10-22T12:15:00Z,18.1,1.001,86.04,0,4.4,3.17,41,18.1,-2.4,6.89,98.9,642,15,15,NA,NA
FB5,MC2,2023-10-22T12:30:00Z,18.3,1,86.01,0,4.4,3.1,43,18.3,-2.6,7.23,152.2,616,15,15,NA,NA
FB5,MC2,2023-10-22T12:45:00Z,18.4,1,85.99,0,4.4,2.71,42,18.4,-2.6,5.54,72.9,652,15,15,NA,NA
FB5,MC2,2023-10-22T13:00:00Z,18.5,0.999,85.97,0,4.2,3.28,43,18.5,-2.8,7.9,150.1,595,15,15,NA,NA
FB5,MC2,2023-10-22T13:15:00Z,18.7,1,85.95,0,4.4,2.78,45,18.6,-2.8,6.66,106.6,596,15,15,NA,NA
FB5,MC2,2023-10-22T13:30:00Z,18.6,1,85.93,0,4.4,3.01,45,18.5,-2.8,6.17,80.4,603,15,15,NA,NA
FB5,MC2,2023-10-22T13:45:00Z,18.5,0.999,85.92,0,4.4,2.76,46,18.5,-2.9,5.44,68.7,592,15,15,NA,NA
FB5,MC2,2023-10-22T14:00:00Z,18.5,0.999,85.91,0,4.4,2.73,43,18.4,-2.7,6.19,77.8,576,15,15,NA,NA
FB5,MC2,2023-10-22T14:15:00Z,18.4,0.999,85.91,0,4.4,1.86,52,18.4,-2.9,4.03,63.9,548,15,15,NA,NA
FB5,MC2,2023-10-22T14:30:00Z,18.5,1,85.91,0,4.4,1.97,49,18.4,-2.8,3.7,47.2,840,15,15,NA,NA
FB5,MC2,2023-10-22T14:45:00Z,18.6,0.999,85.9,0,4.4,1.78,49,18.5,-2.8,3.57,35.9,840,15,15,NA,NA
FB5,MC2,2023-10-22T15:00:00Z,18.3,1,85.9,0,4.4,2.32,45,18.3,-2.7,5.31,60.4,649,15,15,NA,NA
FB5,MC2,2023-10-22T15:15:00Z,18.6,1,85.9,0,4.4,1.66,48,18.5,-2.8,3.14,98.7,630,15,15,NA,NA
FB5,MC2,2023-10-22T15:30:00Z,18.6,1,85.9,0,4.5,1.95,49,18.4,-2.9,3.75,67.2,653,15,15,NA,NA
FB5,MC2,2023-10-22T15:45:00Z,18.4,1,85.91,0,4.4,2.01,48,18.3,-2.8,3.85,55.7,636,15,15,NA,NA
FB5,MC2,2023-10-22T16:00:00Z,18.4,1,85.91,0,4.4,1.99,51,18.3,-2.9,4.26,70.9,621,15,15,NA,NA
FB5,MC2,2023-10-22T16:15:00Z,18.5,0.999,85.91,0,4.5,1.56,56,18.3,-2.9,3.27,49.6,620,15,15,NA,NA
FB5,MC2,2023-10-22T16:30:00Z,18.4,1,85.92,0,4.4,1.53,61,18.3,-2.8,3.47,48.5,619,15,15,NA,NA
FB5,MC2,2023-10-22T16:45:00Z,18.5,1,85.92,0,4.4,1.57,57,18.3,-2.8,3.19,22.9,637,15,15,NA,NA
FB5,MC2,2023-10-22T17:00:00Z,18.4,1,85.94,0,4.4,1.08,60,18.3,-2.8,2.25,8.8,700,15,15,NA,NA
FB5,MC2,2023-10-22T17:15:00Z,18.3,1,85.95,0,4.5,1.8,53,18.3,-2.7,3.78,0,648,15,15,NA,NA
FB5,MC2,2023-10-22T17:30:00Z,18.2,1.001,85.96,0,4.5,1.58,55,18.2,-2.7,2.66,0,645,15,15,NA,NA
FB5,MC2,2023-10-22T17:45:00Z,18.2,1,85.98,0,4.4,1.61,52,18.2,-2.8,3.32,0,643,15,15,NA,NA
FB5,MC2,2023-10-22T18:00:00Z,18.1,1,86.01,0,4.5,1.78,56,18.1,-2.8,3.29,0,644,15,15,NA,NA
FB5,MC2,2023-10-22T18:15:00Z,18,1.001,86.02,0,4.5,1.44,55,18,-2.8,3.16,0,644,15,15,NA,NA
FB5,MC2,2023-10-22T18:30:00Z,17.9,1.001,86.03,0,4.4,1.16,62,17.9,-2.8,3.6,0,643,15,15,NA,NA
FB5,MC2,2023-10-22T18:45:00Z,17.7,1.001,86.05,0,4.4,1.35,55,17.8,-2.8,2.75,0,643,15,15,NA,NA
FB5,MC2,2023-10-22T19:00:00Z,17.7,1,86.07,0,4.5,1.61,46,17.7,-2.8,4.09,0,644,15,15,NA,NA
FB5,MC2,2023-10-22T19:15:00Z,17.5,1.001,86.1,0,4.4,1.65,47,17.6,-2.8,3.74,0,643,15,15,NA,NA
FB5,MC2,2023-10-22T19:30:00Z,17.5,1,86.11,0,4.4,1.71,48,17.5,-2.9,3.51,0,644,15,15,NA,NA
FB5,MC2,2023-10-22T19:45:00Z,17.5,1.001,86.13,0,4.5,1.56,46,17.5,-2.7,4.16,0,644,15,15,NA,NA
FB5,MC2,2023-10-22T20:00:00Z,17.4,0.999,86.14,0,4.5,0.86,85,17.4,-2.8,3,0,642,15,15,NA,NA
FB5,MC2,2023-10-22T20:15:00Z,17.3,1,86.16,0,4.4,0.94,60,17.4,-2.8,2.36,0,640,15,15,NA,NA
FB5,MC2,2023-10-22T20:30:00Z,17.4,1,86.17,0,4.5,1.69,47,17.5,-2.8,3.94,0,886,15,15,NA,NA
FB5,MC2,2023-10-22T20:45:00Z,17.5,1,86.18,0,4.5,1.35,54,17.5,-2.8,2.45,0,848,15,15,NA,NA
FB5,MC2,2023-10-22T21:00:00Z,17.5,1,86.18,0,4.4,1.24,64,17.6,-2.7,2.49,0,673,15,15,NA,NA
FB5,MC2,2023-10-22T21:15:00Z,17.6,0.999,86.18,0,4.4,1.42,66,17.7,-2.8,2.88,0,655,15,15,NA,NA
FB5,MC2,2023-10-22T21:30:00Z,17.6,0.999,86.18,0,4.5,1.27,56,17.7,-2.7,2.21,0,653,15,15,NA,NA
FB5,MC2,2023-10-22T21:45:00Z,17.7,1,86.16,0,4.4,1.51,57,17.7,-2.7,2.55,0,668,15,15,NA,NA
FB5,MC2,2023-10-22T22:00:00Z,17.7,1,86.16,0,4.4,1.62,60,17.7,-2.7,3.56,0,759,15,15,NA,NA
FB5,MC2,2023-10-22T22:15:00Z,17.7,0.999,86.15,0,4.5,1.61,58,17.7,-2.7,3.1,0,837,15,15,NA,NA
FB5,MC2,2023-10-22T22:30:00Z,17.7,1,86.14,0,4.4,2.01,55,17.7,-2.7,3.48,0,920,15,15,NA,NA
FB5,MC2,2023-10-22T22:45:00Z,17.5,1,86.13,0,4.4,2.57,45,17.5,-2.7,4.31,0,750,15,15,NA,NA
FB5,MC2,2023-10-22T23:00:00Z,17.3,0.999,86.12,0,4.3,2.23,45,17.4,-2.7,4.58,0,673,15,15,NA,NA
FB5,MC2,2023-10-22T23:15:00Z,17.4,0.999,86.11,0,4.4,2.09,47,17.4,-2.7,3.93,0,666,15,15,NA,NA
FB5,MC2,2023-10-22T23:30:00Z,17.4,1,86.11,0,4.4,1.72,54,17.5,-2.7,3.26,0,907,15,15,NA,NA
FB5,MC2,2023-10-22T23:45:00Z,17.5,1,86.1,0,4.3,2.18,49,17.6,-2.7,4.6,0,692,15,15,NA,NA
FB5,MC2,2023-10-23T00:00:00Z,17.3,1.001,86.09,0,4.4,2.08,50,17.4,-2.7,4.59,0,666,15,15,NA,NA
FB5,MC2,2023-10-23T00:15:00Z,17.3,0.999,86.07,0,4.4,1.69,54,17.4,-2.7,2.78,0,676,15,15,NA,NA
FB5,MC2,2023-10-23T00:30:00Z,17.2,0.999,86.04,0,4.4,1.32,66,17.3,-2.7,2.13,0,658,15,15,NA,NA
FB5,MC2,2023-10-23T00:45:00Z,17.1,1,86.03,0,4.4,1.39,67,17.2,-2.7,3.28,0,652,15,15,NA,NA
FB5,MC2,2023-10-23T01:00:00Z,17.1,0.999,86.01,0,4.4,1.17,71,17.2,-2.7,1.89,0,652,15,15,NA,NA
FB5,MC2,2023-10-23T01:15:00Z,17.1,1,85.99,0,4.4,1.19,71,17.2,-2.8,2.49,0,648,15,15,NA,NA
FB5,MC2,2023-10-23T01:30:00Z,17.2,1,85.99,0,4.4,1.47,59,17.3,-2.7,2.8,0,645,15,15,NA,NA
FB5,MC2,2023-10-23T01:45:00Z,17.4,0.999,85.98,0,4.4,1.84,54,17.4,-2.7,3.37,0,647,15,15,NA,NA
FB5,MC2,2023-10-23T02:00:00Z,17.4,0.999,85.97,0,4.4,1.57,59,17.4,-2.7,3.01,0,646,15,15,NA,NA
FB5,MC2,2023-10-23T02:15:00Z,17.3,1.001,85.97,0,4.4,1.79,60,17.3,-2.7,2.99,0,643,15,15,NA,NA
FB5,MC2,2023-10-23T02:30:00Z,17.3,1.001,85.96,0,4.4,1.74,55,17.4,-2.7,2.69,0,644,15,15,NA,NA
FB5,MC2,2023-10-23T02:45:00Z,17.3,1,85.96,0,4.4,1.73,51,17.4,-2.7,2.95,0,647,15,15,NA,NA
FB5,MC2,2023-10-23T03:00:00Z,17.3,1,85.96,0,4.5,1.28,53,17.4,-2.7,2.67,0,648,15,15,NA,NA
FB5,MC2,2023-10-23T03:15:00Z,17.4,1,85.97,0,4.4,1.31,48,17.4,-2.8,2.27,0,652,15,15,NA,NA
FB5,MC2,2023-10-23T03:30:00Z,17.3,1,85.98,0,4.4,0.77,73,17.4,-2.8,1.42,0,652,15,15,NA,NA
FB5,MC2,2023-10-23T03:45:00Z,17.2,1.001,85.98,0,4.5,1.09,61,17.3,-2.7,2,0,646,15,15,NA,NA
FB5,MC2,2023-10-23T04:00:00Z,17.2,1,85.98,0,4.5,1.11,50,17.2,-2.7,1.81,0,647,15,15,NA,NA
FB5,MC2,2023-10-23T04:15:00Z,17.1,1.001,85.99,0,4.4,1.1,58,17.2,-2.7,1.91,0,646,15,15,NA,NA
FB5,MC2,2023-10-23T04:30:00Z,17.1,1.001,86,0,4.4,1.18,57,17.2,-2.7,1.94,0,645,15,15,NA,NA
FB5,MC2,2023-10-23T04:45:00Z,17.1,1.001,86.01,0,4.4,1.31,52,17.2,-2.7,2.18,0,644,15,15,NA,NA
FB5,MC2,2023-10-23T05:00:00Z,17.2,0.999,86.03,0,4.5,1.31,51,17.3,-2.8,1.92,0,647,15,15,NA,NA
FB5,MC2,2023-10-23T05:15:00Z,17.2,1.001,86.04,0,4.4,1.22,53,17.3,-2.7,1.69,0,649,15,15,NA,NA
FB5,MC2,2023-10-23T05:30:00Z,17.2,1,86.05,0,4.4,0.81,67,17.3,-2.7,1.25,0,649,15,15,NA,NA
FB5,MC2,2023-10-23T05:45:00Z,17.2,1,86.05,0,4.4,0.67,78,17.3,-2.7,1.23,0.9,650,15,15,NA,NA
FB5,MC2,2023-10-23T06:00:00Z,17.2,1,86.06,0,4.5,0.92,69,17.3,-2.7,1.39,9.7,644,15,15,NA,NA
FB5,MC2,2023-10-23T06:15:00Z,17.4,0.999,86.06,0,4.4,1.01,69,17.4,-2.8,1.7,17.2,641,15,15,NA,NA
FB5,MC2,2023-10-23T06:30:00Z,17.5,1,86.08,0,4.4,0.81,72,17.6,-2.7,1.24,20.7,642,15,15,NA,NA
FB5,MC2,2023-10-23T06:45:00Z,17.5,0.999,86.08,0,4.4,0.8,78,17.6,-2.7,1.19,30.2,640,15,15,NA,NA
FB5,MC2,2023-10-23T07:00:00Z,17.6,1.001,86.09,0,4.4,0.58,99,17.6,-2.7,1.43,31.1,639,15,15,NA,NA
FB5,MC2,2023-10-23T07:15:00Z,17.9,1.001,86.08,0,4.4,0.75,72,18,-2.7,1.28,39.9,634,15,15,NA,NA
FB5,MC2,2023-10-23T07:30:00Z,18.2,1,86.09,0,4.5,0.84,49,18.2,-2.8,1.7,40.1,624,15,15,NA,NA
FB5,MC2,2023-10-23T07:45:00Z,18.7,1.001,86.11,0,4.5,1.66,25,18.4,-2.8,2.28,45.2,608,15,15,NA,NA
FB5,MC2,2023-10-23T08:00:00Z,19.1,1,86.13,0,4.5,1.24,40,18.6,-2.8,2.23,47.1,595,15,15,NA,NA
FB5,MC2,2023-10-23T08:15:00Z,19.3,1,86.14,0,4.4,1.72,43,18.9,-2.8,2.42,69.6,576,15,15,NA,NA
FB5,MC2,2023-10-23T08:30:00Z,19.2,1,86.16,0,4.4,1.85,36,18.8,-2.8,3.31,80.6,545,15,15,NA,NA
FB5,MC2,2023-10-23T08:45:00Z,19.3,1,86.17,0,4.5,1.72,39,19,-2.9,2.75,103.6,503,15,15,NA,NA
FB5,MC2,2023-10-23T09:00:00Z,19.7,0.999,86.18,0,4.4,1.76,42,19.2,-2.8,2.93,115.4,471,15,15,NA,NA
FB5,MC2,2023-10-23T09:15:00Z,19.6,1,86.18,0,4.4,1.87,34,19.1,-2.9,2.94,127.1,464,15,15,NA,NA
FB5,MC2,2023-10-23T09:30:00Z,19.5,1,86.17,0,4.4,2.08,28,19,-2.9,3.44,85,467,15,15,NA,NA
FB5,MC2,2023-10-23T09:45:00Z,19.1,1,86.18,0,4.4,1.63,34,18.9,-2.9,3.27,67.9,477,15,15,NA,NA
FB5,MC2,2023-10-23T10:00:00Z,19.1,1,86.17,0,4.4,1.58,38,18.9,-2.9,2.7,73.8,575,15,15,NA,NA
FB5,MC2,2023-10-23T10:15:00Z,19.1,1,86.16,0,4.4,1.44,45,18.7,-2.9,2.76,81.5,739,15,15,NA,NA
FB5,MC2,2023-10-23T10:30:00Z,19.4,1,86.15,0,4.4,0.91,37,19.2,-2.9,1.93,83.5,618,15,15,NA,NA
FB5,MC2,2023-10-23T10:45:00Z,19.3,1,86.14,0,4.4,0.93,33,19.2,-2.9,2.08,82.4,657,15,15,NA,NA
FB5,MC2,2023-10-23T11:00:00Z,19.4,0.999,86.12,0,4.4,0.8,41,19.4,-2.8,1.47,101.3,802,15,15,NA,NA
FB5,MC2,2023-10-23T11:15:00Z,19.4,1,86.11,0,4.4,0.89,40,19.6,-2.8,1.59,103.3,692,15,15,NA,NA
FB5,MC2,2023-10-23T11:30:00Z,19.4,0.999,86.09,0,4.4,0.48,58,19.5,-2.7,1.27,82.8,731,15,15,NA,NA
FB5,MC2,2023-10-23T11:45:00Z,19.2,1,86.08,0,4.4,0.71,170,19.4,-2.7,2.37,96.5,723,15,15,NA,NA
FB5,MC2,2023-10-23T12:00:00Z,19.1,1,86.06,0,4.4,0.92,141,19.3,-2.7,2.8,49.3,861,15,15,NA,NA
FB5,MC2,2023-10-23T12:15:00Z,18.9,1.001,86.05,0,4.4,0.8,141,19.1,-2.7,2.31,50.4,823,15,15,NA,NA
FB5,MC2,2023-10-23T12:30:00Z,19,1,86.02,0,4.4,1,137,19.2,-2.7,2.62,48,671,15,15,NA,NA
FB5,MC2,2023-10-23T12:45:00Z,19,1.001,86.01,0,4.4,1.07,154,19.1,-2.8,3.26,35.5,692,15,15,NA,NA
