Tree,MC,Timestamp,Port3_VPD,Port3_RH,Port3_Atmos_pressure,Port3_Temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_EpiMoisture,Port6_EpiTemp
FB2,MC1,2023-11-05T10:00:00Z,0,0.999,86.01,21.2,76,487,15,15,0.226,19.5
FB2,MC1,2023-11-05T10:15:00Z,0,1,86,20.8,33.1,487,15,15,0.225,19.6
FB2,MC1,2023-11-05T10:30:00Z,0,1,86,19.9,37.2,485,15,15,0.225,19.6
FB2,MC1,2023-11-05T10:45:00Z,0,0.999,85.99,20,71,481,15,15,0.225,19.7
FB2,MC1,2023-11-05T11:00:00Z,0,1.001,85.98,20.6,99.1,480,15,15,0.224,19.7
FB2,MC1,2023-11-05T11:15:00Z,0,1,85.95,20.6,78.4,477,15,15,0.224,19.8
FB2,MC1,2023-11-05T11:30:00Z,0,1,85.92,21.3,98.1,473,15,15,0.223,19.9
FB2,MC1,2023-11-05T11:45:00Z,0.01,0.995,85.9,22,101.1,475,15,15,0.223,20
FB2,MC1,2023-11-05T12:00:00Z,0.05,0.982,85.88,21.8,33.3,473,15,15,0.222,20.1
FB2,MC1,2023-11-05T12:15:00Z,0.01,0.996,85.86,21.2,30,711,15,15,0.222,20.2
FB2,MC1,2023-11-05T12:30:00Z,0,1,85.84,20.7,46.7,729,15,15,0.229,20.2
FB2,MC1,2023-11-05T12:45:00Z,0,0.999,85.81,20.7,33.5,847,15,15,0.237,20.3
FB2,MC1,2023-11-05T13:00:00Z,0,1.001,85.8,20.4,23.6,938,15,15,0.259,20.3
FB2,MC1,2023-11-05T13:15:00Z,0,1,85.77,19.7,25.3,904,15,15,0.276,20.3
FB2,MC1,2023-11-05T13:30:00Z,0,1,85.76,19.4,21.6,855,15,15,0.277,20.2
FB2,MC1,2023-11-05T13:45:00Z,0,0.999,85.76,19.3,19.6,787,15,15,0.271,20.1
FB2,MC1,2023-11-05T14:00:00Z,0,1,85.76,19.4,23.3,797,15,15,0.268,20
FB2,MC1,2023-11-05T14:15:00Z,0,0.999,85.74,19.2,29.5,850,15,15,0.276,19.9
FB2,MC1,2023-11-05T14:30:00Z,0,1,85.73,19.4,50.7,817,15,15,0.275,19.8
FB2,MC1,2023-11-05T14:45:00Z,0,1,85.73,19.6,67,736,15,15,0.271,19.8
FB2,MC1,2023-11-05T15:00:00Z,0,1,85.73,19.7,41.9,761,15,15,0.264,19.8
FB2,MC1,2023-11-05T15:15:00Z,0,1,85.72,19.7,30.2,700,15,15,0.26,19.9
FB2,MC1,2023-11-05T15:30:00Z,0,0.999,85.75,19.5,26.4,700,15,15,0.257,19.8
FB2,MC1,2023-11-05T15:45:00Z,0,1,85.73,19.3,18.1,696,15,15,0.254,19.8
FB2,MC1,2023-11-05T16:00:00Z,0,0.999,85.76,19.3,7.1,691,15,15,0.252,19.8
FB2,MC1,2023-11-05T16:15:00Z,0,1,85.78,19.2,1.3,708,15,15,0.25,19.7
FB2,MC1,2023-11-05T16:30:00Z,0,0.998,85.8,19.1,0,733,15,15,0.249,19.7
FB2,MC1,2023-11-05T16:45:00Z,0,1,85.82,19,0,730,15,15,0.253,19.7
FB2,MC1,2023-11-05T17:00:00Z,0,1.001,85.82,18.9,0,855,15,15,0.257,19.6
FB2,MC1,2023-11-05T17:15:00Z,0,1.001,85.83,18.7,0,794,15,15,0.265,19.5
FB2,MC1,2023-11-05T17:30:00Z,0,0.999,85.83,18.6,0,838,15,15,0.264,19.4
FB2,MC1,2023-11-05T17:45:00Z,0,1,85.85,18.6,0,860,15,15,0.265,19.3
FB2,MC1,2023-11-05T18:00:00Z,0,1.001,85.84,18.5,0,845,15,15,0.272,19.2
FB2,MC1,2023-11-05T18:15:00Z,0,1,85.88,18.3,0,778,15,15,0.271,19.1
FB2,MC1,2023-11-05T18:30:00Z,0,1,85.94,18.1,0,738,15,15,0.266,19
FB2,MC1,2023-11-05T18:45:00Z,0,0.999,85.94,18.1,0,750,15,15,0.262,18.9
FB2,MC1,2023-11-05T19:00:00Z,0,1,85.95,18.2,0,741,15,15,0.26,18.9
FB2,MC1,2023-11-05T19:15:00Z,0,0.999,85.98,18.2,0,786,15,15,0.261,18.8
FB2,MC1,2023-11-05T19:30:00Z,0,1,86.01,18.1,0,771,15,15,0.264,18.8
FB2,MC1,2023-11-05T19:45:00Z,0,1,86,18,0,787,15,15,0.269,18.7
FB2,MC1,2023-11-05T20:00:00Z,0,1.001,86.01,17.9,0,794,15,15,0.272,18.6
FB2,MC1,2023-11-05T20:15:00Z,0,1,86.01,17.9,0,796,15,15,0.272,18.5
FB2,MC1,2023-11-05T20:30:00Z,0,1,86.01,17.8,0,840,15,15,0.272,18.4
FB2,MC1,2023-11-05T20:45:00Z,0,1.001,86.03,17.7,0,794,15,15,0.27,18.3
FB2,MC1,2023-11-05T21:00:00Z,0,1,86.06,17.8,0,743,15,15,0.269,18.2
FB2,MC1,2023-11-05T21:15:00Z,0,1,86.07,18,0,725,15,15,0.268,18.1
FB2,MC1,2023-11-05T21:30:00Z,0,1,86.09,18,0,659,15,15,0.265,18
FB2,MC1,2023-11-05T21:45:00Z,0,1,86.09,17.8,0,671,15,15,0.262,18
FB2,MC1,2023-11-05T22:00:00Z,0,1,86.11,17.7,0,701,15,15,0.259,18
FB2,MC1,2023-11-05T22:15:00Z,0,1,86.11,18,0,644,15,15,0.256,18
FB2,MC1,2023-11-05T22:30:00Z,0,1.001,86.1,17.9,0,672,15,15,0.254,17.9
FB2,MC1,2023-11-05T22:45:00Z,0,1,86.07,17.8,0,650,15,15,0.252,17.9
FB2,MC1,2023-11-05T23:00:00Z,0,0.999,86.07,17.8,0,727,15,15,0.25,17.9
FB2,MC1,2023-11-05T23:15:00Z,0,1,86.06,17.9,0,639,15,15,0.249,17.9
FB2,MC1,2023-11-05T23:30:00Z,0,1,86.05,17.9,0,641,15,15,0.247,17.9
FB2,MC1,2023-11-05T23:45:00Z,0,1.001,86.03,18,0,632,15,15,0.246,17.8
FB2,MC1,2023-11-06T00:00:00Z,0,1,86.02,18.1,0,674,15,15,0.245,17.8
FB2,MC1,2023-11-06T00:15:00Z,0,0.999,86,18.1,0,624,15,15,0.244,17.8
FB2,MC1,2023-11-06T00:30:00Z,0,1,85.98,18.2,0,624,15,15,0.243,17.8
FB2,MC1,2023-11-06T00:45:00Z,0,1,85.97,18.2,0,600,15,15,0.243,17.8
FB2,MC1,2023-11-06T01:00:00Z,0,1,85.96,18.3,0,582,15,15,0.242,17.8
FB2,MC1,2023-11-06T01:15:00Z,0,1,85.94,18.1,0,595,15,15,0.242,17.8
FB2,MC1,2023-11-06T01:30:00Z,0,1,85.91,18.1,0,576,15,15,0.241,17.8
FB2,MC1,2023-11-06T01:45:00Z,0,0.999,85.89,18.1,0,581,15,15,0.241,17.8
FB2,MC1,2023-11-06T02:00:00Z,0,1,85.87,18.1,0,619,15,15,0.24,17.8
FB2,MC1,2023-11-06T02:15:00Z,0,1,85.87,18,0,597,15,15,0.239,17.8
FB2,MC1,2023-11-06T02:30:00Z,0,0.999,85.86,18,0,582,15,15,0.239,17.8
FB2,MC1,2023-11-06T02:45:00Z,0,1,85.85,18.1,0,577,15,15,0.238,17.8
FB2,MC1,2023-11-06T03:00:00Z,0,1,85.85,18.2,0,574,15,15,0.238,17.7
FB2,MC1,2023-11-06T03:15:00Z,0,0.999,85.85,18.2,0,606,15,15,0.238,17.7
FB2,MC1,2023-11-06T03:30:00Z,0,0.999,85.86,18.1,0,567,15,15,0.237,17.7
FB2,MC1,2023-11-06T03:45:00Z,0,1,85.87,18.1,0,559,15,15,0.237,17.7
FB2,MC1,2023-11-06T04:00:00Z,0,1.001,85.88,17.7,0,557,15,15,0.236,17.6
FB2,MC1,2023-11-06T04:15:00Z,0,1,85.89,17.6,0,555,15,15,0.236,17.6
FB2,MC1,2023-11-06T04:30:00Z,0,1,85.89,17.5,0,558,15,15,0.236,17.6
FB2,MC1,2023-11-06T04:45:00Z,0,1.001,85.9,17.4,0,564,15,15,0.235,17.5
FB2,MC1,2023-11-06T05:00:00Z,0,1,85.91,17.5,0,557,15,15,0.235,17.5
FB2,MC1,2023-11-06T05:15:00Z,0,1.001,85.92,17.4,0,594,15,15,0.235,17.5
FB2,MC1,2023-11-06T05:30:00Z,0,1,85.94,17,0,583,15,15,0.234,17.4
FB2,MC1,2023-11-06T05:45:00Z,0,1,85.96,17.3,0,572,15,15,0.234,17.4
FB2,MC1,2023-11-06T06:00:00Z,0,1,85.97,17.4,3.8,563,15,15,0.233,17.4
FB2,MC1,2023-11-06T06:15:00Z,0,1.001,85.98,17.6,7.1,562,15,15,0.233,17.3
FB2,MC1,2023-11-06T06:30:00Z,0,1,86,17.8,9.2,554,15,15,0.233,17.3
FB2,MC1,2023-11-06T06:45:00Z,0,0.999,86.03,18,14.6,546,15,15,0.232,17.4
FB2,MC1,2023-11-06T07:00:00Z,0,0.998,86.04,18.4,23.8,534,15,15,0.232,17.4
FB2,MC1,2023-11-06T07:15:00Z,0,1,86.06,18.8,36.8,518,15,15,0.232,17.5
FB2,MC1,2023-11-06T07:30:00Z,0,0.999,86.08,19.2,57.3,508,15,15,0.232,17.6
FB2,MC1,2023-11-06T07:45:00Z,0,1,86.1,19.4,44.5,499,15,15,0.231,17.7
FB2,MC1,2023-11-06T08:00:00Z,0,1,86.12,19.7,43.6,492,15,15,0.231,17.8
FB2,MC1,2023-11-06T08:15:00Z,0.01,0.994,86.14,19.7,43.2,487,15,15,0.231,17.9
FB2,MC1,2023-11-06T08:30:00Z,0,0.998,86.14,19.9,67,482,15,15,0.23,18.1
FB2,MC1,2023-11-06T08:45:00Z,0.05,0.978,86.15,20.2,192.8,473,15,15,0.23,18.2
FB2,MC1,2023-11-06T09:00:00Z,0.08,0.969,86.14,20.9,114.3,470,15,15,0.229,18.4
FB2,MC1,2023-11-06T09:15:00Z,0.08,0.969,86.15,20.9,60.6,470,15,15,0.228,18.6
FB2,MC1,2023-11-06T09:30:00Z,0.02,0.991,86.16,20.6,43.2,470,15,15,0.228,18.7
FB2,MC1,2023-11-06T09:45:00Z,0,0.999,86.15,20.9,80.9,467,15,15,0.228,18.9
FB2,MC1,2023-11-06T10:00:00Z,0.02,0.992,86.14,21.4,92.3,465,15,15,0.227,19.1
FB2,MC1,2023-11-06T10:15:00Z,0.06,0.977,86.13,21.7,103.8,463,15,15,0.227,19.3
FB2,MC1,2023-11-06T10:30:00Z,0.08,0.969,86.12,21.6,87.2,460,15,15,0.226,19.5
FB2,MC1,2023-11-06T10:45:00Z,0.05,0.981,86.1,21.5,68.8,460,15,13,0.225,19.6
FB2,MC1,2023-11-06T11:00:00Z,0.01,0.994,86.08,21.4,53.1,488,15,15,0.225,19.8
FB2,MC1,2023-11-06T11:15:00Z,0,1.001,86.07,21.2,39.4,528,15,15,0.225,19.9
FB2,MC1,2023-11-06T11:30:00Z,0,0.999,86.05,21.1,57.9,512,15,15,0.224,20
FB2,MC1,2023-11-06T11:45:00Z,0,1,86.03,21,39.2,497,15,15,0.224,20
FB2,MC1,2023-11-06T12:00:00Z,0,0.999,86.01,20.8,28.4,489,15,15,0.223,20.1
FB2,MC1,2023-11-06T12:15:00Z,0,1.001,85.99,20.2,37.4,698,15,15,0.223,20.1
FB2,MC1,2023-11-06T12:30:00Z,0,1,85.97,19.9,66.1,593,15,15,0.224,20.1
FB2,MC1,2023-11-06T12:45:00Z,0,1,85.96,19.8,70.5,556,15,15,0.224,20.1
FB2,MC1,2023-11-06T13:00:00Z,0,1,85.94,20.4,74.7,626,15,15,0.224,20.1
FB2,MC1,2023-11-06T13:15:00Z,0,1.001,85.92,20.4,77.6,610,15,15,0.227,20.1
FB2,MC1,2023-11-06T13:30:00Z,0,1,85.88,21,111.5,550,15,15,0.228,20.2
FB2,MC1,2023-11-06T13:45:00Z,0.01,0.997,85.86,21.3,82.8,529,15,15,0.228,20.3
FB2,MC1,2023-11-06T14:00:00Z,0.02,0.991,85.86,21.2,43.8,518,15,15,0.227,20.4
FB2,MC1,2023-11-06T14:15:00Z,0,1,85.85,21,72.7,504,15,15,0.227,20.4
FB2,MC1,2023-11-06T14:30:00Z,0.01,0.994,85.85,21,57.3,495,15,15,0.227,20.5
FB2,MC1,2023-11-06T14:45:00Z,0,0.999,85.85,20.8,40.5,656,15,15,0.226,20.5
FB2,MC1,2023-11-06T15:00:00Z,0,0.999,85.85,20.3,10.8,776,15,15,0.228,20.5
FB2,MC1,2023-11-06T15:15:00Z,0,1,85.85,19.7,7.7,788,15,15,0.243,20.4
FB2,MC1,2023-11-06T15:30:00Z,0,1,85.84,19.6,12.8,693,15,15,0.266,20.3
FB2,MC1,2023-11-06T15:45:00Z,0,0.999,85.88,19.7,9.9,720,15,15,0.271,20.3
FB2,MC1,2023-11-06T16:00:00Z,0,1,85.9,19.7,8.2,898,15,15,0.278,20.2
FB2,MC1,2023-11-06T16:15:00Z,0,1,85.91,19.6,6.2,772,15,15,0.273,20.1
FB2,MC1,2023-11-06T16:30:00Z,0,1.001,85.91,19.5,3.7,766,15,15,0.265,20.1
FB2,MC1,2023-11-06T16:45:00Z,0,1,85.89,19.4,0,759,15,15,0.261,20
FB2,MC1,2023-11-06T17:00:00Z,0,1.001,85.92,19.3,0,800,15,15,0.26,20
FB2,MC1,2023-11-06T17:15:00Z,0,0.999,85.91,19.2,0,737,15,15,0.26,19.9
FB2,MC1,2023-11-06T17:30:00Z,0,1,85.94,19.1,0,701,15,15,0.258,19.9
FB2,MC1,2023-11-06T17:45:00Z,0,1,85.97,19,0,775,15,15,0.256,19.8
FB2,MC1,2023-11-06T18:00:00Z,0,1,85.99,18.9,0,779,15,15,0.259,19.8
FB2,MC1,2023-11-06T18:15:00Z,0,0.999,86.01,18.7,0,720,15,15,0.26,19.7
FB2,MC1,2023-11-06T18:30:00Z,0,1,86.01,18.6,0,703,15,15,0.258,19.6
FB2,MC1,2023-11-06T18:45:00Z,0,1,86.02,18.6,0,706,15,15,0.255,19.5
FB2,MC1,2023-11-06T19:00:00Z,0,1,86.02,18.4,0,713,15,15,0.253,19.4
FB2,MC1,2023-11-06T19:15:00Z,0,0.999,86.01,18.3,0,687,15,15,0.251,19.3
FB2,MC1,2023-11-06T19:30:00Z,0,1,86.03,18.3,0,720,15,15,0.249,19.2
FB2,MC1,2023-11-06T19:45:00Z,0,1,86.07,18.2,0,666,15,15,0.248,19.2
FB2,MC1,2023-11-06T20:00:00Z,0,1,86.1,18,0,659,15,15,0.247,19.1
FB2,MC1,2023-11-06T20:15:00Z,0,0.999,86.11,18.2,0,652,15,15,0.245,19
FB2,MC1,2023-11-06T20:30:00Z,0,1,86.11,18.2,0,647,15,15,0.245,19
FB2,MC1,2023-11-06T20:45:00Z,0,0.999,86.1,18.1,0,675,15,15,0.244,18.9
FB2,MC1,2023-11-06T21:00:00Z,0,1,86.1,18.2,0,647,15,15,0.243,18.9
FB2,MC1,2023-11-06T21:15:00Z,0,1,86.11,18.2,0,660,15,15,0.242,18.8
FB2,MC1,2023-11-06T21:30:00Z,0,1,86.1,18.2,0,641,15,15,0.242,18.8
FB2,MC1,2023-11-06T21:45:00Z,0,1,86.1,18.1,0,636,15,15,0.241,18.7
FB2,MC1,2023-11-06T22:00:00Z,0,0.999,86.1,17.9,0,629,15,15,0.241,18.6
FB2,MC1,2023-11-06T22:15:00Z,0,1,86.08,17.8,0,627,15,15,0.24,18.6
FB2,MC1,2023-11-06T22:30:00Z,0,1,86.08,17.8,0,625,15,15,0.239,18.5
FB2,MC1,2023-11-06T22:45:00Z,0,1,86.06,17.8,0,622,15,15,0.239,18.4
FB2,MC1,2023-11-06T23:00:00Z,0,1,86.05,17.8,0,621,15,15,0.238,18.4
FB2,MC1,2023-11-06T23:15:00Z,0,1,86.03,17.9,0,620,15,15,0.238,18.3
FB2,MC1,2023-11-06T23:30:00Z,0,1,86.02,18,0,617,15,15,0.237,18.3
FB2,MC1,2023-11-06T23:45:00Z,0,0.999,86.01,18,0,616,15,15,0.237,18.2
FB2,MC1,2023-11-07T00:00:00Z,0,1,86.01,18,0,614,15,15,0.237,18.2
FB2,MC1,2023-11-07T00:15:00Z,0,0.999,85.99,18.1,0,615,15,15,0.237,18.2
FB2,MC1,2023-11-07T00:30:00Z,0,0.999,85.97,18.2,0,617,15,15,0.236,18.2
FB2,MC1,2023-11-07T00:45:00Z,0,1,85.95,18.3,0,620,15,15,0.236,18.2
FB2,MC1,2023-11-07T01:00:00Z,0,0.999,85.93,18.4,0,632,15,15,0.236,18.2
FB2,MC1,2023-11-07T01:15:00Z,0,0.999,85.91,18.4,0,631,15,15,0.235,18.2
FB2,MC1,2023-11-07T01:30:00Z,0,0.999,85.9,18.2,0,623,15,15,0.235,18.2
FB2,MC1,2023-11-07T01:45:00Z,0,0.999,85.89,18.3,0,630,15,15,0.235,18.2
FB2,MC1,2023-11-07T02:00:00Z,0,1,85.88,18.2,0,630,15,15,0.235,18.2
FB2,MC1,2023-11-07T02:15:00Z,0,0.999,85.87,18,0,631,15,15,0.234,18.2
FB2,MC1,2023-11-07T02:30:00Z,0,1,85.86,18,0,629,15,15,0.234,18.2
FB2,MC1,2023-11-07T02:45:00Z,0,1,85.86,17.9,0,628,15,15,0.234,18.2
FB2,MC1,2023-11-07T03:00:00Z,0,1,85.86,17.8,0,627,15,15,0.233,18.1
FB2,MC1,2023-11-07T03:15:00Z,0,1,85.87,17.7,0,625,15,15,0.233,18.1
FB2,MC1,2023-11-07T03:30:00Z,0,1.001,85.87,17.7,0,624,15,15,0.233,18.1
FB2,MC1,2023-11-07T03:45:00Z,0,1,85.89,17.8,0,621,15,15,0.233,18
FB2,MC1,2023-11-07T04:00:00Z,0,1.001,85.89,17.8,0,618,15,15,0.232,18
FB2,MC1,2023-11-07T04:15:00Z,0,0.999,85.9,17.9,0,615,15,15,0.232,18
FB2,MC1,2023-11-07T04:30:00Z,0,0.999,85.9,18,0,616,15,15,0.232,18
FB2,MC1,2023-11-07T04:45:00Z,0,1,85.91,18,0,616,15,15,0.232,18
FB2,MC1,2023-11-07T05:00:00Z,0,1.001,85.91,18,0,617,15,15,0.231,18
FB2,MC1,2023-11-07T05:15:00Z,0,1,85.92,18.1,0,617,15,15,0.231,18
FB2,MC1,2023-11-07T05:30:00Z,0,1,85.94,18,0,617,15,15,0.231,18
FB2,MC1,2023-11-07T05:45:00Z,0,0.999,85.95,18,0,615,15,15,0.231,18
FB2,MC1,2023-11-07T06:00:00Z,0,1,85.97,18,0,615,15,15,0.231,18
FB2,MC1,2023-11-07T06:15:00Z,0,0.999,85.98,18.1,2.2,613,15,15,0.23,18
FB2,MC1,2023-11-07T06:30:00Z,0,1,85.99,18,10.4,611,15,15,0.23,18
FB2,MC1,2023-11-07T06:45:00Z,0,1.001,86.02,18.1,15.9,607,15,15,0.23,18
FB2,MC1,2023-11-07T07:00:00Z,0,1,86.04,18.2,20.3,602,15,15,0.23,18
FB2,MC1,2023-11-07T07:15:00Z,0,1,86.05,18.3,30.8,593,15,15,0.23,18.1
FB2,MC1,2023-11-07T07:30:00Z,0,1.001,86.06,18.6,42.1,582,15,15,0.23,18.1
FB2,MC1,2023-11-07T07:45:00Z,0,1.001,86.08,18.8,40.1,571,15,15,0.23,18.2
FB2,MC1,2023-11-07T08:00:00Z,0,1,86.09,19,50,558,15,15,0.23,18.3
FB2,MC1,2023-11-07T08:15:00Z,0,0.999,86.11,19.1,55.1,547,15,15,0.23,18.4
FB2,MC1,2023-11-07T08:30:00Z,0,1,86.12,19.5,72,535,15,15,0.23,18.5
FB2,MC1,2023-11-07T08:45:00Z,0,1,86.13,19.7,70.7,524,15,15,0.229,18.6
FB2,MC1,2023-11-07T09:00:00Z,0,1,86.14,19.8,60.1,517,15,15,0.229,18.7
FB2,MC1,2023-11-07T09:15:00Z,0,1,86.15,19.9,72,509,15,15,0.229,18.9
FB2,MC1,2023-11-07T09:30:00Z,0,1.001,86.15,20.3,87.3,498,15,15,0.229,19
FB2,MC1,2023-11-07T09:45:00Z,0,1.001,86.14,20.4,75.3,493,15,15,0.228,19.2
FB2,MC1,2023-11-07T10:00:00Z,0,1,86.13,20.5,96.3,487,15,15,0.228,19.3
FB2,MC1,2023-11-07T10:15:00Z,0,1,86.12,20.8,95.2,481,15,15,0.228,19.4
FB2,MC1,2023-11-07T10:30:00Z,0,1,86.1,21,95.6,477,15,15,0.227,19.6
FB2,MC1,2023-11-07T10:45:00Z,0,1.001,86.08,21.3,80.4,472,15,15,0.227,19.7
FB2,MC1,2023-11-07T11:00:00Z,0,1.001,86.07,21.5,82.8,470,15,15,0.226,19.8
FB2,MC1,2023-11-07T11:15:00Z,0,1.001,86.06,21.5,72.9,469,15,15,0.226,20
FB2,MC1,2023-11-07T11:30:00Z,0,1,86.04,21.3,95,467,15,15,0.225,20.1
FB2,MC1,2023-11-07T11:45:00Z,0,0.999,86.03,21.5,83.1,466,15,15,0.225,20.2
FB2,MC1,2023-11-07T12:00:00Z,0,1,86.01,21.3,83.7,464,15,15,0.224,20.3
FB2,MC1,2023-11-07T12:15:00Z,0,1,86,21.6,86.1,463,15,15,0.224,20.4
FB2,MC1,2023-11-07T12:30:00Z,0,1.001,85.99,21.4,93.6,462,15,15,0.223,20.5
FB2,MC1,2023-11-07T12:45:00Z,0.01,0.996,85.97,21.7,82.6,462,15,15,0.223,20.6
FB2,MC1,2023-11-07T13:00:00Z,0.01,0.997,85.95,21.9,104.7,460,15,13,0.222,20.8
FB2,MC1,2023-11-07T13:15:00Z,0.07,0.976,85.93,22.4,116.8,458,15,2,0.222,20.9
FB2,MC1,2023-11-07T13:30:00Z,0.1,0.965,85.91,23.1,100.5,458,15,0,0.221,21.1
FB2,MC1,2023-11-07T13:45:00Z,0.12,0.959,85.89,23.3,119.8,457,15,0,0.22,21.2
FB2,MC1,2023-11-07T14:00:00Z,0.17,0.942,85.88,23.7,86.8,458,15,0,0.22,21.4
FB2,MC1,2023-11-07T14:15:00Z,0.13,0.953,85.87,23,35.3,460,15,3,0.219,21.5
FB2,MC1,2023-11-07T14:30:00Z,0.06,0.978,85.86,21.6,16.3,462,15,15,0.218,21.5
FB2,MC1,2023-11-07T14:45:00Z,0,1,85.85,20.9,38.5,520,15,15,0.217,21.4
FB2,MC1,2023-11-07T15:00:00Z,0,1.001,85.85,20.8,20.1,663,15,15,0.219,21.3
FB2,MC1,2023-11-07T15:15:00Z,0,1,85.84,20.5,19.8,604,15,15,0.219,21.2
FB2,MC1,2023-11-07T15:30:00Z,0,1,85.83,20.3,21.4,581,15,15,0.219,21.1
FB2,MC1,2023-11-07T15:45:00Z,0,1,85.84,20.2,10.1,571,15,15,0.219,21
FB2,MC1,2023-11-07T16:00:00Z,0,0.999,85.84,19.9,7.1,570,15,15,0.218,20.9
FB2,MC1,2023-11-07T16:15:00Z,0,1,85.86,19.8,7.1,566,15,15,0.218,20.8
FB2,MC1,2023-11-07T16:30:00Z,0,1.001,85.88,19.7,5.5,563,15,15,0.218,20.7
FB2,MC1,2023-11-07T16:45:00Z,0,1.001,85.89,19.6,4.2,560,15,15,0.218,20.6
FB2,MC1,2023-11-07T17:00:00Z,0,1,85.9,19.5,0,559,15,15,0.218,20.5
FB2,MC1,2023-11-07T17:15:00Z,0,1,85.9,19.4,0,557,15,15,0.218,20.4
FB2,MC1,2023-11-07T17:30:00Z,0,1.001,85.91,19.4,0,555,15,15,0.218,20.3
FB2,MC1,2023-11-07T17:45:00Z,0,1,85.92,19.3,0,555,15,15,0.217,20.2
FB2,MC1,2023-11-07T18:00:00Z,0,1.001,85.92,19.3,0,557,15,15,0.217,20.1
FB2,MC1,2023-11-07T18:15:00Z,0,1.001,85.94,19.4,0,558,15,15,0.217,20
FB2,MC1,2023-11-07T18:30:00Z,0,1.001,85.95,19.4,0,563,15,15,0.217,20
FB2,MC1,2023-11-07T18:45:00Z,0,1,85.95,19.5,0,590,15,15,0.217,19.9
FB2,MC1,2023-11-07T19:00:00Z,0,1,85.97,19.5,0,623,15,15,0.217,19.8
FB2,MC1,2023-11-07T19:15:00Z,0,1.001,85.98,19.5,0,744,15,15,0.218,19.8
FB2,MC1,2023-11-07T19:30:00Z,0,1,86,19.6,0,920,15,15,0.24,19.8
FB2,MC1,2023-11-07T19:45:00Z,0,1,86.01,19.6,0,937,15,15,0.282,19.7
FB2,MC1,2023-11-07T20:00:00Z,0,1.001,86.02,19.6,0,862,15,15,0.288,19.6
FB2,MC1,2023-11-07T20:15:00Z,0,1.001,86.04,19.5,0,701,15,15,0.288,19.5
FB2,MC1,2023-11-07T20:30:00Z,0,1,86.04,19.4,0,894,15,15,0.276,19.5
FB2,MC1,2023-11-07T20:45:00Z,0,1.001,86.04,19.4,0,701,15,15,0.28,19.5
FB2,MC1,2023-11-07T21:00:00Z,0,1.001,86.04,19.3,0,660,15,15,0.272,19.5
FB2,MC1,2023-11-07T21:15:00Z,0,1,86.05,19,0,659,15,15,0.265,19.5
FB2,MC1,2023-11-07T21:30:00Z,0,0.999,86.04,18.9,0,637,15,15,0.26,19.5
FB2,MC1,2023-11-07T21:45:00Z,0,1,86.04,18.7,0,631,15,15,0.257,19.4
FB2,MC1,2023-11-07T22:00:00Z,0,1,86.04,18.6,0,630,15,15,0.254,19.3
FB2,MC1,2023-11-07T22:15:00Z,0,1,86.03,18.6,0,627,15,15,0.252,19.3
FB2,MC1,2023-11-07T22:30:00Z,0,1,86.03,18.6,0,626,15,15,0.25,19.2
FB2,MC1,2023-11-07T22:45:00Z,0,1,86.02,18.6,0,631,15,15,0.249,19.1
FB2,MC1,2023-11-07T23:00:00Z,0,1,86.02,18.5,0,627,15,15,0.248,19.1
FB2,MC1,2023-11-07T23:15:00Z,0,1,86.01,18.5,0,659,15,15,0.247,19
FB2,MC1,2023-11-07T23:30:00Z,0,1,85.99,18.4,0,662,15,15,0.246,18.9
FB2,MC1,2023-11-07T23:45:00Z,0,0.999,85.98,18.4,0,659,15,15,0.248,18.9
FB2,MC1,2023-11-08T00:00:00Z,0,1,85.98,18.3,0,688,15,15,0.248,18.8
FB2,MC1,2023-11-08T00:15:00Z,0,0.999,85.95,18.3,0,698,15,15,0.249,18.8
FB2,MC1,2023-11-08T00:30:00Z,0,0.999,85.92,18.3,0,672,15,15,0.249,18.7
FB2,MC1,2023-11-08T00:45:00Z,0,0.999,85.92,18.4,0,668,15,15,0.249,18.7
FB2,MC1,2023-11-08T01:00:00Z,0,1.001,85.9,18.4,0,662,15,15,0.25,18.7
FB2,MC1,2023-11-08T01:15:00Z,0,1.001,85.89,18.5,0,700,15,15,0.251,18.6
FB2,MC1,2023-11-08T01:30:00Z,0,1,85.87,18.5,0,926,15,15,0.254,18.6
FB2,MC1,2023-11-08T01:45:00Z,0,1,85.87,18.5,0,758,15,15,0.268,18.6
FB2,MC1,2023-11-08T02:00:00Z,0,1.001,85.84,18.4,0,674,15,15,0.268,18.6
FB2,MC1,2023-11-08T02:15:00Z,0,1,85.84,18.3,0,662,15,15,0.264,18.6
FB2,MC1,2023-11-08T02:30:00Z,0,1,85.84,18.2,0,642,15,15,0.26,18.5
FB2,MC1,2023-11-08T02:45:00Z,0,1,85.83,18.1,0,645,15,15,0.257,18.5
FB2,MC1,2023-11-08T03:00:00Z,0,1,85.83,18.1,0,645,15,15,0.255,18.5
FB2,MC1,2023-11-08T03:15:00Z,0,0.999,85.83,18.2,0,639,15,15,0.253,18.4
FB2,MC1,2023-11-08T03:30:00Z,0,1,85.84,18.2,0,639,15,15,0.251,18.4
FB2,MC1,2023-11-08T03:45:00Z,0,1.001,85.84,18.2,0,674,15,15,0.25,18.4
FB2,MC1,2023-11-08T04:00:00Z,0,0.999,85.84,18.3,0,642,15,15,0.249,18.4
