Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB8,MC1,2023-09-04T11:30:00Z,20.1,0.1,86.3,0.957,86.35,20,0.14,0.939,81.3,33.9,456,0,15,0,15,456
FB8,MC1,2023-09-04T11:45:00Z,19.8,0.08,86.3,0.964,86.34,19.8,0.12,0.95,112.2,43,455,0,15,0,15,455
FB8,MC1,2023-09-04T12:00:00Z,20.4,0.1,86.28,0.956,86.33,20.3,0.13,0.945,142.6,50.7,454,0,15,0,15,455
FB8,MC1,2023-09-04T12:15:00Z,21.3,0.16,86.26,0.937,86.3,21.1,0.2,0.922,160.4,57.7,453,0,15,0,15,455
FB8,MC1,2023-09-04T12:30:00Z,20.9,0.12,86.24,0.95,86.29,20.8,0.17,0.932,110.2,43.8,455,0,15,0,15,456
FB8,MC1,2023-09-04T12:45:00Z,20.3,0.05,86.22,0.978,86.26,20.2,0.1,0.959,64.6,26.2,456,0,15,0,15,456
FB8,MC1,2023-09-04T13:00:00Z,20.1,0.04,86.2,0.981,86.24,20.1,0.1,0.959,120.3,44.7,455,0,15,0,15,455
FB8,MC1,2023-09-04T13:15:00Z,20.4,0.06,86.18,0.973,86.22,20.4,0.12,0.95,127.8,48,456,0,15,0,15,456
FB8,MC1,2023-09-04T13:30:00Z,20.2,0.05,86.18,0.981,86.22,20.2,0.11,0.955,98,34.8,455,0,15,0,15,455
FB8,MC1,2023-09-04T13:45:00Z,20.2,0.05,86.16,0.978,86.2,20.2,0.1,0.956,121.4,44.7,456,0,15,0,15,456
FB8,MC1,2023-09-04T14:00:00Z,20.4,0.05,86.14,0.978,86.18,20.3,0.1,0.956,121.9,50,455,0,15,0,15,455
FB8,MC1,2023-09-04T14:15:00Z,20.4,0.06,86.12,0.973,86.17,20.4,0.11,0.954,69.6,28.6,473,8,15,0,15,457
FB8,MC1,2023-09-04T14:30:00Z,19.7,0,86.11,0.998,86.15,19.7,0.04,0.982,75.6,33.1,460,15,15,0,15,455
FB8,MC1,2023-09-04T14:45:00Z,20.2,0.04,86.09,0.983,86.13,20.3,0.09,0.962,114.6,61,455,0,15,0,15,452
FB8,MC1,2023-09-04T15:00:00Z,20.1,0.04,86.1,0.985,86.15,20.2,0.09,0.964,76,30,467,6,15,0,15,459
FB8,MC1,2023-09-04T15:15:00Z,19.4,0,86.11,1,86.15,19.4,0.04,0.983,40.6,15.9,547,15,15,0,15,457
FB8,MC1,2023-09-04T15:30:00Z,19.3,0.03,86.08,0.985,86.12,19.4,0.08,0.964,87.2,44.5,496,15,15,0,15,454
FB8,MC1,2023-09-04T15:45:00Z,19.7,0.06,86.09,0.974,86.13,19.8,0.11,0.95,107.8,75.1,466,15,15,0,15,452
FB8,MC1,2023-09-04T16:00:00Z,20,0.08,86.08,0.965,86.12,20.4,0.15,0.937,98.5,200.9,455,5,15,0,4,447
FB8,MC1,2023-09-04T16:15:00Z,20.3,0.13,86.08,0.947,86.12,20.8,0.21,0.914,78.9,189.3,455,0,15,0,2,451
FB8,MC1,2023-09-04T16:30:00Z,19.7,0.09,86.08,0.961,86.12,19.8,0.14,0.941,47.8,22.3,456,0,15,0,15,454
FB8,MC1,2023-09-04T16:45:00Z,19.5,0.12,86.08,0.949,86.12,19.5,0.15,0.932,36.4,14.5,455,0,15,0,15,454
FB8,MC1,2023-09-04T17:00:00Z,19.6,0.17,86.11,0.924,86.15,19.6,0.21,0.909,22.7,8.6,455,0,15,0,15,454
FB8,MC1,2023-09-04T17:15:00Z,19.5,0.17,86.13,0.925,86.17,19.4,0.2,0.911,7.9,1.1,455,0,15,0,15,454
FB8,MC1,2023-09-04T17:30:00Z,19.4,0.16,86.15,0.927,86.19,19.3,0.2,0.912,0,0,456,0,15,0,15,454
FB8,MC1,2023-09-04T17:45:00Z,19.2,0.15,86.17,0.931,86.21,19.2,0.19,0.914,0,0,458,2,15,0,15,454
FB8,MC1,2023-09-04T18:00:00Z,19.2,0.17,86.16,0.924,86.2,19.2,0.2,0.909,0,0,455,0,15,0,15,454
FB8,MC1,2023-09-04T18:15:00Z,18.8,0.11,86.17,0.951,86.22,18.8,0.15,0.933,0,0,456,0,15,0,15,455
FB8,MC1,2023-09-04T18:30:00Z,18.4,0.04,86.19,0.98,86.23,18.4,0.08,0.96,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-04T18:45:00Z,18.2,0.01,86.21,0.996,86.25,18.2,0.05,0.978,0,0,459,0,15,0,15,456
FB8,MC1,2023-09-04T19:00:00Z,18.2,0.01,86.23,0.997,86.27,18.2,0.04,0.979,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-04T19:15:00Z,18.4,0.03,86.22,0.987,86.26,18.3,0.06,0.971,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-04T19:30:00Z,18.5,0.05,86.21,0.975,86.25,18.4,0.09,0.958,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-04T19:45:00Z,18.6,0.06,86.22,0.97,86.26,18.5,0.1,0.955,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-04T20:00:00Z,18.6,0.07,86.23,0.969,86.27,18.5,0.1,0.955,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-04T20:15:00Z,18.8,0.07,86.25,0.967,86.29,18.7,0.1,0.953,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-04T20:30:00Z,18.8,0.07,86.26,0.966,86.3,18.8,0.1,0.952,0,0,456,0,15,0,15,456
FB8,MC1,2023-09-04T20:45:00Z,18.9,0.09,86.26,0.96,86.3,18.8,0.12,0.946,0,0,456,0,15,0,15,455
FB8,MC1,2023-09-04T21:00:00Z,19,0.14,86.25,0.934,86.29,18.8,0.16,0.927,0,0,455,0,15,0,15,454
FB8,MC1,2023-09-04T21:15:00Z,19.5,0.26,86.24,0.884,86.28,19.1,0.24,0.893,0,0,453,0,15,0,15,454
FB8,MC1,2023-09-04T21:30:00Z,20,0.37,86.25,0.842,86.29,19.5,0.32,0.859,0,0,453,0,15,0,15,453
FB8,MC1,2023-09-04T21:45:00Z,20.2,0.4,86.25,0.83,86.29,19.8,0.36,0.845,0,0,452,0,15,0,15,453
FB8,MC1,2023-09-04T22:00:00Z,20,0.4,86.24,0.828,86.29,19.8,0.37,0.838,0,0,452,0,15,0,15,453
FB8,MC1,2023-09-04T22:15:00Z,20.1,0.42,86.24,0.821,86.28,19.9,0.4,0.827,0,0,452,0,15,0,15,453
FB8,MC1,2023-09-04T22:30:00Z,19.8,0.37,86.23,0.838,86.27,19.7,0.36,0.843,0,0,453,0,15,0,15,453
FB8,MC1,2023-09-04T22:45:00Z,19.4,0.3,86.22,0.864,86.26,19.3,0.3,0.864,0,0,453,0,15,0,15,453
FB8,MC1,2023-09-04T23:00:00Z,19.3,0.3,86.21,0.865,86.25,19.2,0.3,0.863,0,0,453,0,15,0,15,453
FB8,MC1,2023-09-04T23:15:00Z,19.2,0.29,86.21,0.869,86.25,19.2,0.3,0.864,0,0,453,0,15,0,15,453
FB8,MC1,2023-09-04T23:30:00Z,19,0.25,86.21,0.884,86.25,18.9,0.27,0.877,0,0,454,0,15,0,15,454
FB8,MC1,2023-09-04T23:45:00Z,18.6,0.19,86.21,0.913,86.25,18.5,0.22,0.899,0,0,455,0,15,0,15,454
FB8,MC1,2023-09-05T00:00:00Z,18.2,0.13,86.22,0.939,86.26,18.2,0.17,0.92,0,0,456,0,15,0,15,455
FB8,MC1,2023-09-05T00:15:00Z,17.9,0.05,86.21,0.973,86.25,17.9,0.1,0.953,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T00:30:00Z,17.6,0.01,86.2,0.994,86.24,17.6,0.05,0.976,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T00:45:00Z,17.6,0.01,86.2,0.995,86.23,17.6,0.04,0.978,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T01:00:00Z,17.8,0.01,86.19,0.993,86.22,17.8,0.05,0.978,0,0,460,6,15,0,15,456
FB8,MC1,2023-09-05T01:15:00Z,18.1,0.04,86.18,0.981,86.22,18,0.07,0.967,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T01:30:00Z,18.2,0.04,86.16,0.979,86.2,18.1,0.08,0.961,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T01:45:00Z,18.2,0.05,86.16,0.976,86.19,18.2,0.08,0.96,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T02:00:00Z,18.1,0.03,86.16,0.984,86.2,18.1,0.07,0.966,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T02:15:00Z,18,0.02,86.16,0.988,86.2,18,0.06,0.971,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T02:30:00Z,18,0.02,86.16,0.989,86.2,18,0.06,0.972,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T02:45:00Z,18.1,0.04,86.16,0.98,86.2,18.1,0.08,0.963,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T03:00:00Z,18.1,0.04,86.17,0.981,86.22,18.1,0.08,0.962,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T03:15:00Z,18.1,0.03,86.18,0.987,86.22,18.1,0.07,0.967,0,0,459,0,15,0,15,456
FB8,MC1,2023-09-05T03:30:00Z,18,0.02,86.16,0.989,86.2,18,0.06,0.972,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T03:45:00Z,18.1,0.03,86.15,0.985,86.19,18.1,0.07,0.967,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T04:00:00Z,18.1,0.02,86.15,0.988,86.19,18.1,0.06,0.97,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T04:15:00Z,18.1,0.03,86.15,0.987,86.19,18.2,0.07,0.966,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T04:30:00Z,18,0.01,86.15,0.994,86.19,18,0.05,0.976,0,0,459,0,15,0,15,456
FB8,MC1,2023-09-05T04:45:00Z,18,0.01,86.16,0.997,86.2,18,0.04,0.98,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T05:00:00Z,18.1,0.03,86.18,0.987,86.22,18.1,0.07,0.968,0,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T05:15:00Z,18,0.04,86.2,0.98,86.24,18.1,0.08,0.961,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T05:30:00Z,18,0.05,86.21,0.977,86.25,18,0.09,0.957,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-05T05:45:00Z,17.9,0.03,86.21,0.984,86.25,17.9,0.08,0.963,0,0,459,0,15,0,15,456
FB8,MC1,2023-09-05T06:00:00Z,17.8,0.01,86.22,0.995,86.26,17.8,0.05,0.977,2,0,459,0,15,0,15,457
FB8,MC1,2023-09-05T06:15:00Z,17.8,0.01,86.23,0.997,86.27,17.8,0.04,0.98,8.4,0,458,0,15,0,15,456
FB8,MC1,2023-09-05T06:30:00Z,18.2,0.04,86.24,0.981,86.28,18.2,0.08,0.962,25.5,8.8,456,0,15,0,15,456
FB8,MC1,2023-09-05T06:45:00Z,19,0.11,86.25,0.95,86.29,18.9,0.14,0.935,36.4,13.7,455,0,15,0,15,455
FB8,MC1,2023-09-05T07:00:00Z,19.4,0.16,86.26,0.929,86.31,19.2,0.18,0.919,50.4,15.7,455,0,15,0,15,455
FB8,MC1,2023-09-05T07:15:00Z,19.6,0.17,86.27,0.926,86.32,19.5,0.2,0.913,44.9,18.3,455,0,15,0,15,455
FB8,MC1,2023-09-05T07:30:00Z,19.4,0.11,86.29,0.95,86.34,19.2,0.14,0.936,70.1,19.4,455,0,15,0,15,455
FB8,MC1,2023-09-05T07:45:00Z,19,0.07,86.31,0.968,86.36,18.9,0.11,0.951,64.5,20,456,0,15,0,15,455
FB8,MC1,2023-09-05T08:00:00Z,18.9,0.04,86.32,0.982,86.36,18.9,0.08,0.962,85.1,25.6,456,0,15,0,15,455
FB8,MC1,2023-09-05T08:15:00Z,19.1,0.04,86.31,0.981,86.35,19.1,0.08,0.962,104.4,31.5,456,0,15,0,15,455
FB8,MC1,2023-09-05T08:30:00Z,19.2,0.05,86.32,0.979,86.37,19.2,0.09,0.961,142.5,36.6,455,0,15,0,15,455
FB8,MC1,2023-09-05T08:45:00Z,19.5,0.05,86.35,0.977,86.39,19.4,0.09,0.96,257.8,38.6,454,0,15,0,15,455
FB8,MC1,2023-09-05T09:00:00Z,20.1,0.08,86.37,0.966,86.41,19.9,0.1,0.955,232.9,40.8,454,0,15,0,15,455
FB8,MC1,2023-09-05T09:15:00Z,19.8,0.07,86.38,0.971,86.42,19.7,0.1,0.958,227.4,39,453,0,15,0,15,455
FB8,MC1,2023-09-05T09:30:00Z,20,0.08,86.38,0.968,86.42,19.8,0.1,0.956,125.4,38.1,455,0,15,0,15,455
FB8,MC1,2023-09-05T09:45:00Z,19.9,0.06,86.38,0.973,86.42,19.8,0.1,0.958,167,40.5,454,0,15,0,15,454
FB8,MC1,2023-09-05T10:00:00Z,19.4,0.04,86.38,0.982,86.42,19.4,0.08,0.964,56.6,22.3,457,0,15,0,15,456
FB8,MC1,2023-09-05T10:15:00Z,19.4,0.02,86.39,0.991,86.43,19.4,0.06,0.972,96.1,37.5,456,0,15,0,15,455
FB8,MC1,2023-09-05T10:30:00Z,19.8,0.06,86.39,0.973,86.43,19.7,0.11,0.953,117.2,41.6,454,0,15,0,15,454
FB8,MC1,2023-09-05T10:45:00Z,20.7,0.13,86.37,0.947,86.41,20.6,0.16,0.934,149.2,46.5,454,0,15,0,15,454
FB8,MC1,2023-09-05T11:00:00Z,20.6,0.14,86.35,0.944,86.39,20.6,0.18,0.927,119.8,44.9,453,0,15,0,15,454
FB8,MC1,2023-09-05T11:15:00Z,21.3,0.19,86.34,0.923,86.38,21.2,0.23,0.91,112.2,44.9,453,0,15,0,15,453
FB8,MC1,2023-09-05T11:30:00Z,21.2,0.21,86.33,0.918,86.37,21,0.23,0.909,101.3,39.9,454,0,15,0,15,454
FB8,MC1,2023-09-05T11:45:00Z,20.4,0.1,86.33,0.958,86.37,20.3,0.15,0.938,74,31.3,455,0,15,0,15,454
FB8,MC1,2023-09-05T12:00:00Z,20.3,0.1,86.32,0.96,86.36,20.2,0.14,0.941,63.2,27.1,455,0,15,0,15,454
FB8,MC1,2023-09-05T12:15:00Z,20.5,0.09,86.3,0.964,86.34,20.4,0.14,0.944,69.6,29.7,455,0,15,0,15,454
FB8,MC1,2023-09-05T12:30:00Z,20.6,0.07,86.3,0.971,86.34,20.5,0.11,0.952,71,27.5,456,0,15,0,15,455
FB8,MC1,2023-09-05T12:45:00Z,19.9,0.03,86.3,0.987,86.34,19.9,0.08,0.967,81.8,28.9,457,0,15,0,15,456
FB8,MC1,2023-09-05T13:00:00Z,19.7,0,86.27,0.999,86.31,19.8,0.04,0.98,116.8,36.8,456,8,15,0,15,455
FB8,MC1,2023-09-05T13:15:00Z,20.2,0.06,86.23,0.975,86.27,20.3,0.11,0.954,145.6,37.9,454,7,15,0,15,454
FB8,MC1,2023-09-05T13:30:00Z,21.1,0.12,86.19,0.953,86.23,21.1,0.16,0.936,141.4,45.2,453,0,15,0,15,453
FB8,MC1,2023-09-05T13:45:00Z,21.5,0.19,86.2,0.925,86.24,21.6,0.23,0.909,90.6,38.6,454,0,15,0,15,453
FB8,MC1,2023-09-05T14:00:00Z,21.4,0.15,86.16,0.939,86.2,21.4,0.21,0.919,114.4,51.1,454,0,15,0,15,454
FB8,MC1,2023-09-05T14:15:00Z,20.5,0.06,86.16,0.975,86.2,20.5,0.12,0.952,34.4,12.1,457,0,15,0,15,455
FB8,MC1,2023-09-05T14:30:00Z,20.4,0.03,86.14,0.987,86.18,20.4,0.08,0.966,71,26,456,0,15,0,15,455
FB8,MC1,2023-09-05T14:45:00Z,20.1,0.02,86.13,0.991,86.17,20,0.06,0.975,21.2,8.6,524,12,15,0,15,457
FB8,MC1,2023-09-05T15:00:00Z,19.6,0,86.11,1,86.15,19.6,0.02,0.993,48.2,19.8,504,15,15,0,15,456
FB8,MC1,2023-09-05T15:15:00Z,19.9,0,86.1,1,86.15,20,0.01,0.998,82.6,33.1,472,15,15,0,15,456
FB8,MC1,2023-09-05T15:30:00Z,19.8,0,86.11,0.999,86.15,19.8,0.01,0.997,24,10.1,468,15,15,0,15,457
FB8,MC1,2023-09-05T15:45:00Z,19.6,0,86.1,1,86.14,19.6,0,1.001,52.9,22,460,15,15,0,15,456
FB8,MC1,2023-09-05T16:00:00Z,19.6,0,86.11,1.001,86.15,19.6,0,0.999,19.8,7.5,467,15,15,0,15,458
FB8,MC1,2023-09-05T16:15:00Z,19.2,0,86.11,1.001,86.15,19.3,0,1,21.8,9.2,637,15,15,9,15,473
FB8,MC1,2023-09-05T16:30:00Z,19.2,0,86.11,1,86.15,19.2,0,1,8.8,3.3,677,15,15,15,15,589
FB8,MC1,2023-09-05T16:45:00Z,19.2,0,86.13,1,86.17,19.2,0,1,3.8,0,618,15,15,15,15,556
FB8,MC1,2023-09-05T17:00:00Z,19,0,86.12,1,86.16,19,0,0.999,1.6,0,658,15,15,15,15,551
FB8,MC1,2023-09-05T17:15:00Z,18.3,0,86.17,1,86.21,18.3,0,0.999,0,0,730,15,15,15,15,575
FB8,MC1,2023-09-05T17:30:00Z,17.7,0,86.17,1.001,86.21,17.7,0,1,0,0,679,15,15,15,15,567
FB8,MC1,2023-09-05T17:45:00Z,17.9,0,86.15,1,86.19,17.9,0,1,0,0,653,15,15,15,15,537
FB8,MC1,2023-09-05T18:00:00Z,18.2,0,86.15,1.001,86.19,18.2,0,0.999,0,0,618,15,15,15,15,552
FB8,MC1,2023-09-05T18:15:00Z,18.3,0,86.16,1,86.2,18.3,0,1,0,0,640,15,15,15,15,578
FB8,MC1,2023-09-05T18:30:00Z,18.4,0,86.18,0.999,86.22,18.4,0,1.001,0,0,645,15,15,15,15,566
FB8,MC1,2023-09-05T18:45:00Z,18.4,0,86.2,1.001,86.24,18.4,0,1.001,0,0,601,15,15,15,15,514
FB8,MC1,2023-09-05T19:00:00Z,18.5,0,86.21,1,86.24,18.5,0,0.999,0,0,566,15,15,15,15,498
FB8,MC1,2023-09-05T19:15:00Z,18.5,0,86.22,1,86.25,18.5,0,1,0,0,581,15,15,15,15,492
FB8,MC1,2023-09-05T19:30:00Z,18.4,0,86.23,1,86.27,18.4,0,1,0,0,559,15,15,15,15,489
FB8,MC1,2023-09-05T19:45:00Z,18.4,0,86.21,1,86.25,18.4,0,1,0,0,556,15,15,15,15,486
FB8,MC1,2023-09-05T20:00:00Z,18.6,0,86.22,1,86.25,18.7,0,1,0,0,552,15,15,15,15,504
FB8,MC1,2023-09-05T20:15:00Z,18.8,0,86.23,0.998,86.26,18.8,0.02,0.992,0,0,565,15,15,15,15,499
FB8,MC1,2023-09-05T20:30:00Z,18.8,0,86.23,1,86.27,18.8,0.02,0.989,0,0,521,15,15,15,15,498
FB8,MC1,2023-09-05T20:45:00Z,18.6,0.01,86.25,0.997,86.29,18.7,0.04,0.979,0,0,504,15,15,15,15,496
FB8,MC1,2023-09-05T21:00:00Z,18.7,0.03,86.26,0.986,86.29,18.6,0.06,0.971,0,0,474,15,15,15,15,494
FB8,MC1,2023-09-05T21:15:00Z,18.7,0.04,86.27,0.979,86.32,18.6,0.08,0.965,0,0,460,15,15,15,15,493
FB8,MC1,2023-09-05T21:30:00Z,18.7,0.03,86.29,0.984,86.33,18.6,0.07,0.968,0,0,459,0,15,15,15,490
FB8,MC1,2023-09-05T21:45:00Z,18.7,0.04,86.29,0.98,86.34,18.7,0.08,0.964,0,0,459,0,15,15,15,487
FB8,MC1,2023-09-05T22:00:00Z,18.7,0.03,86.29,0.984,86.33,18.6,0.07,0.969,0,0,458,0,15,15,15,482
FB8,MC1,2023-09-05T22:15:00Z,18.7,0.06,86.29,0.972,86.33,18.7,0.09,0.956,0,0,457,0,15,15,15,474
FB8,MC1,2023-09-05T22:30:00Z,18.8,0.09,86.3,0.957,86.34,18.8,0.13,0.942,0,0,458,0,15,15,15,468
FB8,MC1,2023-09-05T22:45:00Z,18.8,0.1,86.29,0.952,86.33,18.8,0.13,0.938,0,0,457,0,15,13,15,459
FB8,MC1,2023-09-05T23:00:00Z,18.8,0.1,86.28,0.954,86.32,18.8,0.14,0.937,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-05T23:15:00Z,18.5,0.05,86.27,0.977,86.31,18.4,0.09,0.959,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-05T23:30:00Z,18.5,0.04,86.27,0.98,86.31,18.4,0.08,0.962,0,0,459,0,15,0,15,457
FB8,MC1,2023-09-05T23:45:00Z,18.4,0.03,86.26,0.984,86.3,18.4,0.07,0.966,0,0,459,0,15,0,15,457
FB8,MC1,2023-09-06T00:00:00Z,18.4,0.04,86.25,0.982,86.29,18.4,0.08,0.962,0,0,459,0,15,0,15,457
FB8,MC1,2023-09-06T00:15:00Z,18.2,0.02,86.25,0.992,86.29,18.2,0.05,0.975,0,0,460,4,15,0,15,458
FB8,MC1,2023-09-06T00:30:00Z,18.1,0,86.23,0.999,86.27,18.1,0.03,0.983,0,0,459,1,15,0,15,458
FB8,MC1,2023-09-06T00:45:00Z,18.3,0.02,86.21,0.991,86.25,18.3,0.06,0.972,0,0,459,0,15,0,15,458
FB8,MC1,2023-09-06T01:00:00Z,18.3,0.03,86.19,0.985,86.23,18.3,0.07,0.967,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T01:15:00Z,18.3,0.03,86.17,0.987,86.21,18.2,0.06,0.97,0,0,460,0,15,0,15,458
FB8,MC1,2023-09-06T01:30:00Z,18.1,0.01,86.15,0.994,86.19,18.2,0.05,0.974,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T01:45:00Z,18.2,0.03,86.14,0.984,86.18,18.2,0.08,0.964,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T02:00:00Z,18.2,0.03,86.13,0.987,86.17,18.2,0.07,0.968,0,0,459,0,15,0,15,458
FB8,MC1,2023-09-06T02:15:00Z,18,0.01,86.14,0.996,86.18,18,0.04,0.979,0,0,460,10,15,0,15,458
FB8,MC1,2023-09-06T02:30:00Z,17.8,0,86.14,1.001,86.18,17.9,0.02,0.989,0,0,461,15,15,0,15,458
FB8,MC1,2023-09-06T02:45:00Z,17.8,0,86.16,1.001,86.2,17.8,0.01,0.996,0,0,461,15,15,0,15,458
FB8,MC1,2023-09-06T03:00:00Z,17.8,0,86.16,0.999,86.2,17.8,0,1,0,0,461,15,15,0,15,458
FB8,MC1,2023-09-06T03:15:00Z,17.7,0,86.16,1,86.2,17.8,0,0.999,0,0,460,15,15,0,15,458
FB8,MC1,2023-09-06T03:30:00Z,17.9,0,86.15,1,86.19,17.9,0.02,0.99,0,0,459,7,15,0,15,458
FB8,MC1,2023-09-06T03:45:00Z,18.2,0.04,86.15,0.982,86.19,18.2,0.08,0.962,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T04:00:00Z,18.2,0.06,86.14,0.973,86.18,18.2,0.1,0.955,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T04:15:00Z,18.2,0.04,86.14,0.981,86.18,18.2,0.08,0.962,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T04:30:00Z,18.2,0.04,86.15,0.983,86.19,18.2,0.08,0.963,0,0,459,0,15,0,15,457
FB8,MC1,2023-09-06T04:45:00Z,18.2,0.03,86.17,0.984,86.2,18.3,0.07,0.964,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T05:00:00Z,18.4,0.05,86.17,0.976,86.21,18.4,0.09,0.956,0,0,458,0,15,0,15,457
FB8,MC1,2023-09-06T05:15:00Z,18.6,0.07,86.17,0.969,86.21,18.5,0.1,0.951,0,0,457,0,15,0,15,457
FB8,MC1,2023-09-06T05:30:00Z,18.5,0.07,86.19,0.967,86.23,18.5,0.11,0.948,0,0,459,0,15,0,15,457
FB8,MC1,2023-09-06T05:45:00Z,18,0.01,86.2,0.994,86.24,18.1,0.05,0.975,0,0,460,7,15,0,15,458
FB8,MC1,2023-09-06T06:00:00Z,17.9,0,86.2,1,86.25,17.9,0.03,0.986,2.6,0,459,7,15,0,15,458
FB8,MC1,2023-09-06T06:15:00Z,18.4,0.04,86.21,0.981,86.25,18.3,0.08,0.964,17.4,3.5,457,0,15,0,15,457
FB8,MC1,2023-09-06T06:30:00Z,18.7,0.07,86.22,0.965,86.26,18.7,0.11,0.947,27.5,9.9,456,0,15,0,15,456
FB8,MC1,2023-09-06T06:45:00Z,19,0.1,86.24,0.954,86.28,19,0.14,0.938,48.7,12.8,456,0,15,0,15,456
FB8,MC1,2023-09-06T07:00:00Z,19,0.08,86.26,0.965,86.31,18.8,0.1,0.952,34.6,12.1,458,0,15,0,15,457
FB8,MC1,2023-09-06T07:15:00Z,18.6,0.03,86.27,0.985,86.31,18.5,0.07,0.968,49.4,15,457,0,15,0,15,457
FB8,MC1,2023-09-06T07:30:00Z,18.9,0.04,86.27,0.98,86.32,18.8,0.08,0.963,80.2,17.8,459,0,15,0,15,457
FB8,MC1,2023-09-06T07:45:00Z,18.8,0.01,86.3,0.996,86.34,18.7,0.04,0.98,82.2,20.5,457,0,15,0,15,457
FB8,MC1,2023-09-06T08:00:00Z,19.7,0.1,86.31,0.957,86.35,19.6,0.13,0.942,241.9,20.9,455,0,15,0,15,456
FB8,MC1,2023-09-06T08:15:00Z,19.9,0.1,86.34,0.957,86.38,19.7,0.13,0.943,111.5,25.1,456,0,15,0,15,456
FB8,MC1,2023-09-06T08:30:00Z,19.5,0.05,86.35,0.977,86.39,19.4,0.09,0.961,135.9,28.4,457,0,15,0,15,456
FB8,MC1,2023-09-06T08:45:00Z,19.4,0.04,86.37,0.982,86.42,19.4,0.08,0.963,171.9,27.3,457,0,15,0,15,456
FB8,MC1,2023-09-06T09:00:00Z,19.3,0.02,86.37,0.99,86.41,19.3,0.06,0.971,152.7,31.7,458,0,15,0,15,457
FB8,MC1,2023-09-06T09:15:00Z,19.4,0.03,86.36,0.987,86.4,19.3,0.07,0.971,361.3,39,454,0,15,0,15,456
FB8,MC1,2023-09-06T09:30:00Z,20.4,0.14,86.35,0.941,86.4,20.2,0.17,0.929,775.6,37.2,452,0,15,0,15,455
FB8,MC1,2023-09-06T09:45:00Z,20.4,0.14,86.37,0.943,86.41,20.2,0.17,0.93,287.7,37,455,0,15,0,15,456
FB8,MC1,2023-09-06T10:00:00Z,19.8,0.08,86.38,0.966,86.42,19.8,0.12,0.948,94.1,30,457,0,15,0,15,456
FB8,MC1,2023-09-06T10:15:00Z,19.9,0.06,86.35,0.976,86.39,19.9,0.1,0.957,114.1,39.9,455,0,15,0,15,456
FB8,MC1,2023-09-06T10:30:00Z,20.6,0.12,86.34,0.952,86.38,20.6,0.16,0.935,226.3,36.3,454,0,15,0,15,455
FB8,MC1,2023-09-06T10:45:00Z,20.7,0.13,86.34,0.946,86.38,20.8,0.18,0.927,485.6,44.5,455,0,15,0,15,455
FB8,MC1,2023-09-06T11:00:00Z,20.6,0.12,86.33,0.95,86.38,20.6,0.17,0.931,125.6,43,454,0,15,0,15,455
FB8,MC1,2023-09-06T11:15:00Z,20.9,0.15,86.33,0.941,86.38,20.8,0.19,0.923,101.6,41.7,455,0,15,0,15,455
FB8,MC1,2023-09-06T11:30:00Z,20.6,0.09,86.32,0.963,86.36,20.7,0.14,0.942,119.9,47.6,455,0,15,0,15,455
