Tree,MC,Timestamp,Port1_LW_minutes,Port1_LW_minutes_H,Port1_LWS_Count,Port2_Solar,Port2_Precipitation,Port2_Lightning_count,Port2_Lightning_distance,Port2_Wind_direction,Port2_Wind_speed,Port2_Gust_speed,Port2_Temp,Port2_RH,Port2_Atmos_pressure,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Precip_max,Port2_ATM41_SensorTemp,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
FBP1,ATM41,2023-06-04T11:45:00Z,7,0,450,529.3,0,0,0,206,0.79,2.41,22.9,0.931,86.03,0.8,0.1,0,25.2,100,8182,85.89,26.6
FBP1,ATM41,2023-06-04T12:00:00Z,15,0,452,154.9,0,0,0,188,1.31,3.65,22.4,0.934,86.04,0.8,0,0,25,100,8179,85.89,26.2
FBP1,ATM41,2023-06-04T12:15:00Z,15,0,452,100.5,0,0,0,185,1.91,3.94,21.1,0.932,86.03,0.7,0.1,0,23.4,100,8174,85.88,24.5
FBP1,ATM41,2023-06-04T12:30:00Z,15,0,451,359.7,0,0,0,183,1.9,4.74,21,0.925,86,0.7,0.1,0,22.7,100,8178,85.86,23.8
FBP1,ATM41,2023-06-04T12:45:00Z,15,0,450,449.5,0,0,0,178,1.94,4.69,21.6,0.911,85.99,0.7,0,0,23.2,100,8187,85.85,24.2
FBP1,ATM41,2023-06-04T13:00:00Z,12,0,448,699.8,0,0,0,173,2.21,4.17,22.4,0.891,85.96,0.7,0.1,0,24,100,8199,85.82,24.9
FBP1,ATM41,2023-06-04T13:15:00Z,0,0,450,494.3,0,0,0,207,1.7,3.49,23.3,0.882,85.93,0.7,0,0,25.3,100,8198,85.8,26.4
FBP1,ATM41,2023-06-04T13:30:00Z,0,0,448,605.7,0,0,0,189,1.53,3.27,23.9,0.856,85.91,0.7,0,0,25.8,100,8209,85.78,26.8
FBP1,ATM41,2023-06-04T13:45:00Z,4,0,450,259.1,0,3,14,205,1.4,3.01,23.4,0.885,85.9,0.7,0,0,25.9,100,8203,85.76,27.2
FBP1,ATM41,2023-06-04T14:00:00Z,15,2,561,81.9,0.017,7,10,192,1.34,3.51,22.7,0.9,85.92,0.7,0,1,24.9,100,8198,85.77,26.2
FBP1,ATM41,2023-06-04T14:15:00Z,15,15,811,32.3,10.302,1,17,178,3.7,8.4,19,1.001,85.93,0.8,0,95.9,21.9,100,8194,85.77,23.2
FBP1,ATM41,2023-06-04T14:30:00Z,15,15,653,23.2,1.362,6,17,NA,NA,NA,18.1,0.988,85.95,0.6,0.1,10.2,18.9,100,8187,85.8,20.8
FBP1,ATM41,2023-06-04T14:45:00Z,15,15,752,17.9,6.477,18,10,NA,NA,NA,17.6,0.994,85.97,0.7,0,58.1,18,100,8184,85.82,19.7
FBP1,ATM41,2023-06-04T15:00:00Z,15,15,740,25.3,5.149,12,6,119,0.56,1.64,17.2,0.992,85.96,0.7,0.2,32.6,17.4,100,8182,85.81,18.9
FBP1,ATM41,2023-06-04T15:15:00Z,15,15,642,44.8,0.851,0,0,NA,NA,NA,17.6,0.981,85.91,0.7,0.1,14.3,17.4,100,8181,85.75,18.5
FBP1,ATM41,2023-06-04T15:30:00Z,15,15,563,147.5,0.051,0,0,NA,NA,NA,18.3,0.98,85.86,0.7,0.1,1,17.9,100,8181,85.72,18.6
FBP1,ATM41,2023-06-04T15:45:00Z,15,15,485,237.8,0.017,0,0,NA,NA,NA,18.8,0.992,85.89,0.7,0.1,1,18.7,100,8184,85.76,19.2
FBP1,ATM41,2023-06-04T16:00:00Z,15,13,460,126.2,0,0,0,NA,NA,NA,18.7,0.998,85.89,0.6,0.1,0,19.1,100,8181,85.75,19.6
FBP1,ATM41,2023-06-04T16:15:00Z,15,11,461,79.1,0,0,0,NA,NA,NA,18.8,1,85.93,0.7,0.1,0,19,100,8179,85.79,19.8
FBP1,ATM41,2023-06-04T16:30:00Z,15,3,460,60.2,0,0,0,NA,NA,NA,18.7,1.001,85.93,0.8,0.1,0,19,100,8176,85.79,19.7
FBP1,ATM41,2023-06-04T16:45:00Z,15,15,463,40.7,0,0,0,NA,NA,NA,18.7,0.998,85.94,0.7,0.1,0,18.9,100,8176,85.8,19.6
FBP1,ATM41,2023-06-04T17:00:00Z,15,11,460,15,0,0,0,NA,NA,NA,18.6,0.997,85.96,0.7,0.1,0,18.7,100,8174,85.82,19.5
FBP1,ATM41,2023-06-04T17:15:00Z,15,9,458,6.5,0,0,0,NA,NA,NA,18.5,1,85.98,0.7,0.1,0,18.6,100,8171,85.83,19.3
FBP1,ATM41,2023-06-04T17:30:00Z,15,0,457,6.8,0,0,0,NA,NA,NA,18,1.001,85.94,0.7,0,0,18.4,100,8170,85.8,19.2
FBP1,ATM41,2023-06-04T17:45:00Z,15,0,458,3.7,0,3,16,NA,NA,NA,18.1,0.997,85.97,0.7,0.1,0,18.2,100,8168,85.83,19
FBP1,ATM41,2023-06-04T18:00:00Z,15,0,456,0.7,0,8,13,188,2.44,3.99,18.7,0.964,85.99,0.7,0.1,0,18.2,100,8166,85.85,18.9
FBP1,ATM41,2023-06-04T18:15:00Z,15,0,458,0,0,7,8,187,2.53,5.19,18.9,0.95,86.01,0.7,0.1,0,18.3,100,8164,85.87,18.8
FBP1,ATM41,2023-06-04T18:30:00Z,15,0,456,0,0,3,5,184,3.12,5.87,19,0.954,86.02,0.7,0,0,18.4,100,8164,85.88,18.8
FBP1,ATM41,2023-06-04T18:45:00Z,15,0,456,0,0,1,5,175,2.82,5.18,18.9,0.974,86.03,0.7,0.1,0,18.5,100,8161,85.89,18.8
FBP1,ATM41,2023-06-04T19:00:00Z,15,0,456,0,0,0,0,168,2.41,4.43,18.9,0.973,86.03,0.6,0.1,0,18.5,100,8162,85.89,18.7
FBP1,ATM41,2023-06-04T19:15:00Z,15,5,466,0,0,0,0,179,2.6,4.57,18.9,0.975,86.03,0.7,0.2,0,18.5,100,8159,85.89,18.7
FBP1,ATM41,2023-06-04T19:30:00Z,15,15,627,0,0.085,0,0,179,1.73,4.4,19,0.976,86.07,0.6,0.1,2,18.6,100,8156,85.93,18.7
FBP1,ATM41,2023-06-04T19:45:00Z,15,15,682,0,0.357,0,0,186,1.45,3.19,18.9,0.974,86.09,0.7,0.1,2,18.5,100,8156,85.95,18.6
FBP1,ATM41,2023-06-04T20:00:00Z,15,15,609,0,0.136,0,0,174,1.91,3.4,18.7,0.98,86.11,0.6,0.1,1,18.3,100,8156,85.97,18.5
FBP1,ATM41,2023-06-04T20:15:00Z,15,15,593,0,0.051,0,0,177,1.53,3.4,18.5,0.984,86.14,0.7,0.1,1,18.2,100,8151,86,18.4
FBP1,ATM41,2023-06-04T20:30:00Z,15,15,557,0,0.136,0,0,176,2.01,3.55,18.4,0.981,86.16,0.7,0.1,2,18,100,8150,86.02,18.2
FBP1,ATM41,2023-06-04T20:45:00Z,15,15,981,0,9.264,1,8,168,1.16,3.4,18.4,0.983,86.2,0.6,0.1,82.6,18,100,8151,86.07,18.2
FBP1,ATM41,2023-06-04T21:00:00Z,15,15,831,0,21.677,2,7,184,0.91,2.12,17.9,1.002,86.23,0.7,0.2,117.3,17.9,100,8146,86.09,18.2
FBP1,ATM41,2023-06-04T21:15:00Z,15,15,751,0,4.319,0,0,165,0.89,1.65,17.7,1.002,86.22,0.7,0.1,23.5,17.7,100,8146,86.08,18
FBP1,ATM41,2023-06-04T21:30:00Z,15,15,683,0,0.698,0,0,176,1.28,2.22,17.5,1,86.2,0.7,0.1,5.1,17.5,100,8146,86.07,17.8
FBP1,ATM41,2023-06-04T21:45:00Z,15,15,572,0,0.323,0,0,177,1.76,4.23,17.6,0.994,86.2,0.6,0,4.1,17.3,100,8144,86.06,17.7
FBP1,ATM41,2023-06-04T22:00:00Z,15,15,494,0,0,0,0,181,2.73,5.7,17.9,0.983,86.2,0.7,0.1,0,17.4,100,8143,86.06,17.7
FBP1,ATM41,2023-06-04T22:15:00Z,15,15,472,0,0,0,0,178,2.75,5.56,18.1,0.971,86.19,0.8,0.2,0,17.5,100,8142,86.05,17.7
FBP1,ATM41,2023-06-04T22:30:00Z,15,15,500,0,0,0,0,181,2.1,4.98,18.2,0.975,86.16,0.6,0,0,17.6,100,8142,86.03,17.8
FBP1,ATM41,2023-06-04T22:45:00Z,15,15,501,0,0,0,0,198,1.61,4.14,18.2,0.977,86.18,0.7,0.1,0,17.7,100,8142,86.04,17.8
FBP1,ATM41,2023-06-04T23:00:00Z,15,15,492,0,0.017,0,0,189,1.74,3.55,18.2,0.978,86.18,0.7,0.1,1,17.7,100,8140,86.04,17.8
FBP1,ATM41,2023-06-04T23:15:00Z,15,15,477,0,0,0,0,187,2.02,3.31,18.2,0.976,86.16,0.7,0.1,0,17.7,100,8140,86.03,17.8
FBP1,ATM41,2023-06-04T23:30:00Z,15,15,478,0,0,0,0,185,2.37,3.74,18.2,0.976,86.16,0.7,0.1,0,17.6,100,8137,86.02,17.8
FBP1,ATM41,2023-06-04T23:45:00Z,15,15,469,0,0,0,0,183,2.75,5.17,18.3,0.965,86.12,0.6,0.1,0,17.6,100,8135,85.99,17.9
FBP1,ATM41,2023-06-05T00:00:00Z,15,9,461,0,0,0,0,187,3.08,4.85,18.5,0.959,86.12,0.6,0.1,0,17.6,100,8136,85.99,18
FBP1,ATM41,2023-06-05T00:15:00Z,15,5,459,0,0,0,0,192,2.99,5.76,18.4,0.967,86.11,0.7,0,0,17.7,100,8111,85.97,18.2
FBP1,ATM41,2023-06-05T00:30:00Z,15,0,457,0,0,0,0,186,2.97,5.91,18.4,0.975,86.09,0.7,0,0,17.8,100,8122,85.95,18.2
FBP1,ATM41,2023-06-05T00:45:00Z,15,0,457,0,0,0,0,184,3.35,6.58,18.3,0.976,86.07,0.7,0,0,17.8,100,8121,85.93,18.1
FBP1,ATM41,2023-06-05T01:00:00Z,15,0,458,0,0,0,0,188,3.35,6.92,18,0.992,86.07,0.5,0.1,0,17.7,100,8121,85.94,18
FBP1,ATM41,2023-06-05T01:15:00Z,15,0,457,0,0,0,0,188,3.42,7.62,17.9,0.989,86.08,0.6,0.1,0,17.6,100,8121,85.94,17.9
FBP1,ATM41,2023-06-05T01:30:00Z,15,0,458,0,0,0,0,193,2.76,6.43,17.8,0.991,86.07,0.6,0.1,0,17.5,100,8118,85.94,17.8
FBP1,ATM41,2023-06-05T01:45:00Z,15,0,458,0,0,0,0,202,3.02,6.75,17.7,0.992,86.06,0.6,0.1,0,17.4,100,8117,85.92,17.7
FBP1,ATM41,2023-06-05T02:00:00Z,15,0,458,0,0,0,0,193,2.76,5.87,17.6,0.992,86.03,0.8,0.2,0,17.3,100,8116,85.89,17.6
FBP1,ATM41,2023-06-05T02:15:00Z,15,0,457,0,0,0,0,182,3.92,9.06,17.6,0.989,86.01,0.7,0,0,17.3,100,8118,85.87,17.5
FBP1,ATM41,2023-06-05T02:30:00Z,15,0,456,0,0,0,0,181,4.86,9.01,17.7,0.982,86,0.8,0,0,17.3,100,8116,85.86,17.5
FBP1,ATM41,2023-06-05T02:45:00Z,15,0,457,0,0,0,0,183,4.59,8.31,17.6,0.985,86.01,0.6,0.3,0,17.3,100,8113,85.87,17.5
FBP1,ATM41,2023-06-05T03:00:00Z,15,0,456,0,0,0,0,181,4.48,9.23,17.4,0.987,85.99,0.5,0.3,0,17.2,100,8112,85.86,17.4
FBP1,ATM41,2023-06-05T03:15:00Z,15,0,456,0,0,0,0,178,5.1,10.73,17.5,0.969,85.98,0.6,0.4,0,17.1,100,8112,85.84,17.3
FBP1,ATM41,2023-06-05T03:30:00Z,15,0,456,0,0,0,0,179,5.31,11.42,17.7,0.959,85.98,0.3,0,0,17.2,100,8113,85.84,17.3
FBP1,ATM41,2023-06-05T03:45:00Z,15,0,456,0,0,0,0,183,5.15,9.89,17.7,0.957,85.99,0.8,-0.1,0,17.3,100,8111,85.85,17.3
FBP1,ATM41,2023-06-05T04:00:00Z,15,0,455,0,0,0,0,182,5.12,9.41,17.8,0.945,85.98,0.6,0.2,0,17.3,100,8111,85.84,17.4
FBP1,ATM41,2023-06-05T04:15:00Z,15,0,456,0,0,0,0,181,4.63,9.88,17.6,0.957,85.98,0.9,0,0,17.3,100,8108,85.85,17.3
FBP1,ATM41,2023-06-05T04:30:00Z,15,0,455,0,0,0,0,182,4.25,7.73,17.7,0.94,85.99,0.8,-0.1,0,17.1,100,8108,85.85,17.2
FBP1,ATM41,2023-06-05T04:45:00Z,15,0,455,0,0,0,0,181,4.13,8.12,17.7,0.923,86,0.7,0.1,0,17.2,100,8109,85.86,17.3
FBP1,ATM41,2023-06-05T05:00:00Z,15,0,456,0,0,0,0,179,4.6,10.3,17.4,0.947,85.99,0.8,0,0,17.1,100,8109,85.85,17.1
FBP1,ATM41,2023-06-05T05:15:00Z,15,0,455,0.1,0,0,0,179,3.84,6.53,17.7,0.925,86,0.7,0,0,17.1,100,8105,85.86,17.1
FBP1,ATM41,2023-06-05T05:30:00Z,15,0,455,4.9,0,0,0,182,3.44,6.76,17.8,0.908,86.01,0.7,0,0,17.2,100,8106,85.88,17.2
FBP1,ATM41,2023-06-05T05:45:00Z,15,0,455,20.5,0,0,0,173,2.72,5.71,17.8,0.9,86.03,0.6,0.1,0,17.3,100,8105,85.89,17.3
FBP1,ATM41,2023-06-05T06:00:00Z,15,0,455,34.9,0,0,0,168,1.69,4.35,17.8,0.907,86.06,0.6,0.1,0,17.4,100,8105,85.92,17.3
FBP1,ATM41,2023-06-05T06:15:00Z,15,0,454,45.1,0,0,0,128,1.33,2.46,17.9,0.888,86.09,0.7,0.1,0,17.4,100,8103,85.95,17.2
FBP1,ATM41,2023-06-05T06:30:00Z,15,0,453,60.7,0,0,0,140,2.02,3.43,18.8,0.835,86.11,0.7,0.1,0,17.8,100,8101,85.97,17.6
FBP1,ATM41,2023-06-05T06:45:00Z,15,0,453,80.9,0,0,0,153,1.09,2.04,18.4,0.877,86.11,0.7,0.1,0,18.4,100,8105,85.98,18.1
FBP1,ATM41,2023-06-05T07:00:00Z,15,0,453,142.7,0,0,0,159,1.7,2.9,18.8,0.892,86.13,0.7,0.1,0,18.7,100,8101,86,18.3
FBP1,ATM41,2023-06-05T07:15:00Z,15,0,453,181.3,0,0,0,160,1.3,2.45,19.2,0.931,86.14,0.7,0.1,0,19.6,100,8104,86.01,19.2
FBP1,ATM41,2023-06-05T07:30:00Z,15,0,452,264.1,0,0,0,169,1.08,1.83,19.6,0.955,86.13,0.7,0.1,0,20.4,100,8107,86,20.2
FBP1,ATM41,2023-06-05T07:45:00Z,15,0,451,289.4,0,0,0,185,1.09,1.5,20.2,0.952,86.12,0.7,0.1,0,21.4,100,8112,86,21.3
FBP1,ATM41,2023-06-05T08:00:00Z,15,0,451,279.5,0,0,0,184,0.98,1.52,20.6,0.93,86.13,0.8,0,0,22.1,100,8113,86.01,22.3
FBP1,ATM41,2023-06-05T08:15:00Z,15,0,451,243.8,0,0,0,181,1.13,1.7,21,0.891,86.14,0.8,0,0,22.4,100,8115,86.01,22.7
FBP1,ATM41,2023-06-05T08:30:00Z,15,0,451,198.5,0,0,0,176,0.74,1.15,21.3,0.887,86.16,0.7,0,0,22.6,100,8116,86.02,23.2
FBP1,ATM41,2023-06-05T08:45:00Z,15,0,451,217.8,0,0,0,179,0.7,1.3,21.4,0.89,86.18,0.8,0.1,0,22.8,100,8115,86.04,23.7
FBP1,ATM41,2023-06-05T09:00:00Z,15,0,451,270.3,0,0,0,180,0.55,1.22,21.3,0.921,86.18,0.8,0,0,23.1,100,8113,86.04,24
FBP1,ATM41,2023-06-05T09:15:00Z,15,0,451,273.7,0,0,0,179,0.7,1.3,21.6,0.91,86.18,0.8,0,0,23.4,100,8112,86.04,24.4
FBP1,ATM41,2023-06-05T09:30:00Z,15,0,450,269.3,0,0,0,190,0.32,1.05,21.2,0.935,86.19,0.8,0.1,0,23.6,100,8116,86.05,24.7
FBP1,ATM41,2023-06-05T09:45:00Z,13,0,450,308.3,0,0,0,203,0.77,1.45,21.6,0.885,86.18,0.8,0,0,23.6,100,8118,86.05,24.9
FBP1,ATM41,2023-06-05T10:00:00Z,4,0,449,364.6,0,0,0,172,0.89,1.35,22.1,0.872,86.17,0.8,0,0,24,100,8123,86.04,25
FBP1,ATM41,2023-06-05T10:15:00Z,0,0,449,375.5,0,0,0,212,1.12,3.64,22.4,0.852,86.17,0.8,0,0,24.5,100,8124,86.04,25.5
FBP1,ATM41,2023-06-05T10:30:00Z,0,0,449,481.4,0,0,0,217,1.71,4.13,22.5,0.81,86.17,0.8,0.1,0,24.8,100,8129,86.04,25.5
FBP1,ATM41,2023-06-05T10:45:00Z,0,0,449,551.1,0,0,0,198,1.91,5.6,22.9,0.819,86.17,0.7,0,0,25.1,100,8137,86.04,25.6
FBP1,ATM41,2023-06-05T11:00:00Z,0,0,449,622.8,0,0,0,231,2.07,4.76,22.8,0.831,86.16,0.8,0,0,25.4,100,8144,86.03,26
FBP1,ATM41,2023-06-05T11:15:00Z,0,0,449,537.8,0,0,0,207,1.95,5.56,22.9,0.829,86.16,0.8,0.1,0,25.5,100,8150,86.02,26.1
FBP1,ATM41,2023-06-05T11:30:00Z,0,0,448,478.1,0,0,0,192,2.13,5.31,22.4,0.82,86.17,0.7,0,0,25.1,100,8153,86.03,25.8
FBP1,ATM41,2023-06-05T11:45:00Z,0,0,448,495.1,0,0,0,181,2,4.55,22.5,0.776,86.18,0.8,0.1,0,24.9,100,8159,86.04,25.7
FBP1,ATM41,2023-06-05T12:00:00Z,0,0,447,601.9,0,0,0,204,2.1,5.21,22.6,0.753,86.17,0.7,0.1,0,25,100,8165,86.03,25.9
FBP1,ATM41,2023-06-05T12:15:00Z,0,0,447,775.4,0,0,0,201,2.32,5.41,22.8,0.73,86.15,0.8,0,0,25.2,100,8178,86.01,26.2
FBP1,ATM41,2023-06-05T12:30:00Z,0,0,447,818.5,0,0,0,215,2.12,5.95,23.2,0.75,86.14,0.8,0,0,25.4,100,8192,85.99,26.6
FBP1,ATM41,2023-06-05T12:45:00Z,0,0,447,773.3,0,0,0,192,2.16,4.59,23,0.779,86.13,0.8,0,0,25.6,100,8199,85.99,27
FBP1,ATM41,2023-06-05T13:00:00Z,0,0,447,750.8,0,0,0,197,2.15,4.94,23.2,0.784,86.11,0.7,0,0,25.6,100,8210,85.97,27.2
FBP1,ATM41,2023-06-05T13:15:00Z,0,0,448,707.9,0,0,0,189,2.13,4.87,23.3,0.791,86.1,0.8,0,0,25.8,100,8216,85.95,27.4
FBP1,ATM41,2023-06-05T13:30:00Z,0,0,447,711.3,0,0,0,228,1.82,4.24,23.5,0.798,86.07,0.8,0.1,0,26,100,8227,85.93,27.8
FBP1,ATM41,2023-06-05T13:45:00Z,0,0,448,722.5,0,0,0,220,1.85,4.57,23.6,0.844,86.04,0.7,0,0,26.4,100,8233,85.9,28.1
FBP1,ATM41,2023-06-05T14:00:00Z,0,0,449,730.3,0,0,0,212,2.18,4.63,23.5,0.852,86.01,0.8,0,0,26.5,100,8238,85.87,28.3
FBP1,ATM41,2023-06-05T14:15:00Z,0,0,448,592.3,0,0,0,199,1.6,4.06,23.5,0.845,86,0.8,0,0,26.5,100,8241,85.86,28.5
FBP1,ATM41,2023-06-05T14:30:00Z,0,0,449,348.5,0,0,0,202,1.42,3.46,23,0.852,86,0.8,0,0,26.1,100,8236,85.85,28.1
FBP1,ATM41,2023-06-05T14:45:00Z,4,0,450,252.9,0,0,0,205,1.74,4.81,22.3,0.885,86,0.7,0,0,25.1,100,8233,85.85,27
FBP1,ATM41,2023-06-05T15:00:00Z,15,0,450,399.7,0,0,0,213,2.09,4.05,21.8,0.906,85.98,0.9,0.1,0,24.2,100,8232,85.83,25.8
FBP1,ATM41,2023-06-05T15:15:00Z,15,0,451,263,0,1,27,215,1.69,4.38,21.7,0.911,85.97,0.8,0.1,0,23.9,100,8229,85.82,25.3
FBP1,ATM41,2023-06-05T15:30:00Z,15,0,451,179.4,0,0,0,209,1.46,3.15,21.6,0.906,85.97,0.7,0.1,0,23.3,100,8228,85.81,24.6
FBP1,ATM41,2023-06-05T15:45:00Z,15,0,451,198.3,0,1,34,207,1.63,3.94,21.5,0.91,85.96,0.7,0.1,0,23.1,100,8224,85.81,24.2
FBP1,ATM41,2023-06-05T16:00:00Z,15,0,451,149.2,0,1,20,195,1.88,5.37,21.2,0.911,85.97,0.8,0.1,0,22.6,100,8224,85.81,23.6
FBP1,ATM41,2023-06-05T16:15:00Z,15,0,452,77.8,0,0,0,140,0.78,2.48,21.3,0.904,85.98,0.7,0,0,22.2,100,8219,85.83,23.3
FBP1,ATM41,2023-06-05T16:30:00Z,15,0,453,29.5,0,0,0,292,0.49,1.93,20.5,0.94,86,0.8,0.1,0,21.6,100,8215,85.84,22.6
FBP1,ATM41,2023-06-05T16:45:00Z,15,0,453,52.7,0,0,0,188,0.61,1.54,20.3,0.942,86.04,0.7,0.1,0,21.1,100,8210,85.89,21.9
FBP1,ATM41,2023-06-05T17:00:00Z,15,4,538,24.9,0,0,0,194,0.64,1.92,20,0.939,86.05,0.7,0.1,0,20.6,100,8205,85.89,21.4
FBP1,ATM41,2023-06-05T17:15:00Z,15,15,605,4.7,1.379,0,0,170,0.93,2.17,19.7,0.95,86.05,0.7,0.1,9.2,20,100,8205,85.9,20.6
FBP1,ATM41,2023-06-05T17:30:00Z,15,15,606,3.6,0.221,0,0,194,1.12,2,19.3,0.968,86.08,0.7,0.1,2,19.4,100,8202,85.93,20
FBP1,ATM41,2023-06-05T17:45:00Z,15,15,583,1.9,0.034,0,0,182,1.21,2.14,18.9,0.979,86.09,0.7,0.1,1,19,100,8199,85.94,19.5
FBP1,ATM41,2023-06-05T18:00:00Z,15,15,573,0,0.051,0,0,169,1.55,3.1,18.7,0.973,86.1,0.7,0,1,18.6,100,8195,85.95,19.1
FBP1,ATM41,2023-06-05T18:15:00Z,15,15,525,0,0.017,0,0,175,0.59,1.72,18.7,0.978,86.11,0.7,0.1,1,18.5,100,8194,85.96,19
FBP1,ATM41,2023-06-05T18:30:00Z,15,15,516,0,0,0,0,150,0.47,0.91,18.6,0.985,86.12,0.6,0.1,0,18.4,100,8192,85.97,18.8
FBP1,ATM41,2023-06-05T18:45:00Z,15,15,520,0,0,0,0,143,0.59,1.34,18.5,0.989,86.12,0.7,0.1,0,18.3,100,8190,85.98,18.6
FBP1,ATM41,2023-06-05T19:00:00Z,15,15,521,0,0,0,0,156,0.43,1.04,18.4,0.988,86.13,0.7,0.1,0,18.2,100,8188,85.98,18.4
FBP1,ATM41,2023-06-05T19:15:00Z,15,15,520,0,0.017,0,0,108,0.28,0.97,18.3,0.99,86.15,0.7,0.1,1,18,100,8187,86.01,18.2
FBP1,ATM41,2023-06-05T19:30:00Z,15,15,513,0,0,0,0,135,0.44,0.9,18.3,0.99,86.17,0.7,0.1,0,17.9,100,8185,86.02,18.2
FBP1,ATM41,2023-06-05T19:45:00Z,15,15,510,0,0,0,0,161,0.65,1.26,18.3,0.993,86.17,0.7,0.1,0,17.9,100,8183,86.02,18.2
FBP1,ATM41,2023-06-05T20:00:00Z,15,15,504,0,0,0,0,166,0.38,0.7,18.3,0.992,86.17,0.7,0.1,0,17.9,100,8181,86.03,18.2
FBP1,ATM41,2023-06-05T20:15:00Z,15,15,498,0,0,0,0,166,0.57,1.24,18.4,0.991,86.17,0.7,0.1,0,18.1,100,8181,86.03,18.3
FBP1,ATM41,2023-06-05T20:30:00Z,15,15,505,0,0,0,0,169,0.97,1.72,18.4,0.995,86.18,0.7,0,0,18.1,100,8180,86.04,18.3
FBP1,ATM41,2023-06-05T20:45:00Z,15,15,507,0,0,0,0,160,0.84,1.5,18.4,0.993,86.18,0.7,0.1,0,18.1,100,8178,86.04,18.2
FBP1,ATM41,2023-06-05T21:00:00Z,15,15,504,0,0,0,0,186,0.85,1.98,18.3,0.993,86.19,0.7,0.1,0,18,100,8176,86.04,18.2
FBP1,ATM41,2023-06-05T21:15:00Z,15,15,502,0,0.017,0,0,172,0.78,1.77,18.4,0.992,86.18,0.7,0.1,1,18.1,100,8175,86.04,18.2
FBP1,ATM41,2023-06-05T21:30:00Z,15,15,507,0,0,0,0,161,0.92,1.47,18.3,0.991,86.2,0.7,0.1,0,17.9,100,8173,86.06,18.1
FBP1,ATM41,2023-06-05T21:45:00Z,15,15,509,0,0,0,0,143,0.81,1.43,18.2,0.991,86.21,0.7,0.1,0,17.9,100,8173,86.07,18
FBP1,ATM41,2023-06-05T22:00:00Z,15,15,510,0,0,0,0,150,1.01,1.5,18.2,0.986,86.21,0.7,0.1,0,17.8,100,8171,86.07,17.9
FBP1,ATM41,2023-06-05T22:15:00Z,15,15,496,0,0,0,0,169,1.12,2.11,18.1,0.985,86.22,0.7,0.1,0,17.7,100,8169,86.08,17.8
FBP1,ATM41,2023-06-05T22:30:00Z,15,15,477,0,0,0,0,142,1.73,3.27,18,0.978,86.22,0.7,0,0,17.5,100,8169,86.08,17.6
FBP1,ATM41,2023-06-05T22:45:00Z,15,15,474,0,0,0,0,164,1.66,2.66,17.9,0.974,86.23,0.7,0.1,0,17.5,100,8166,86.09,17.5
FBP1,ATM41,2023-06-05T23:00:00Z,15,15,472,0,0,0,0,169,1.63,2.82,17.8,0.975,86.23,0.7,0.1,0,17.3,100,8165,86.09,17.4
FBP1,ATM41,2023-06-05T23:15:00Z,15,15,473,0,0,0,0,162,1.08,1.88,18.1,0.959,86.22,0.7,0.1,0,17.3,100,8162,86.09,17.4
FBP1,ATM41,2023-06-05T23:30:00Z,15,15,471,0,0,0,0,162,1.23,2.12,17.8,0.98,86.23,0.7,0.1,0,17.4,100,8162,86.09,17.4
FBP1,ATM41,2023-06-05T23:45:00Z,15,15,472,0,0,0,0,169,1.19,2.05,17.7,0.98,86.23,0.7,0.1,0,17.3,100,8159,86.09,17.4
FBP1,ATM41,2023-06-06T00:00:00Z,15,15,469,0,0.017,0,0,147,1.17,1.7,17.9,0.967,86.23,0.7,0.1,1,17.3,100,8161,86.09,17.4
FBP1,ATM41,2023-06-06T00:15:00Z,15,15,468,0,0,0,0,144,1.03,1.69,18.1,0.962,86.22,0.7,0.1,0,17.4,100,8134,86.08,17.7
FBP1,ATM41,2023-06-06T00:30:00Z,15,15,467,0,0,0,0,140,0.84,1.32,18,0.973,86.21,0.7,0.1,0,17.5,100,8146,86.07,17.6
FBP1,ATM41,2023-06-06T00:45:00Z,15,15,463,0,0,0,0,157,0.91,1.41,18.1,0.961,86.19,0.7,0.1,0,17.5,100,8144,86.05,17.6
FBP1,ATM41,2023-06-06T01:00:00Z,15,15,464,0,0,0,0,170,1.13,2.36,17.9,0.974,86.19,0.7,0.1,0,17.5,100,8143,86.05,17.5
FBP1,ATM41,2023-06-06T01:15:00Z,15,15,465,0,0,0,0,164,1.03,1.69,17.7,0.979,86.17,0.7,0.1,0,17.3,100,8145,86.03,17.4
FBP1,ATM41,2023-06-06T01:30:00Z,15,15,465,0,0,0,0,162,1.14,1.72,17.7,0.973,86.16,0.7,0.1,0,17.2,100,8141,86.02,17.3
FBP1,ATM41,2023-06-06T01:45:00Z,15,10,459,0,0,0,0,162,1.42,1.81,17.8,0.965,86.15,0.7,0.1,0,17.2,100,8141,86.01,17.3
FBP1,ATM41,2023-06-06T02:00:00Z,15,0,457,0,0,0,0,165,1.4,2.81,17.7,0.963,86.12,0.7,0.1,0,17.2,100,8141,85.98,17.3
FBP1,ATM41,2023-06-06T02:15:00Z,15,0,458,0,0,0,0,167,1.37,2.39,17.5,0.972,86.1,0.7,0.1,0,17.1,100,8140,85.96,17.2
FBP1,ATM41,2023-06-06T02:30:00Z,15,10,463,0,0,0,0,166,1.2,2.15,17.3,0.978,86.09,0.7,0.1,0,17,100,8140,85.96,17
