Tree,MC,Timestamp,Port1_Solar,Port2_Solar,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port4_LW_minutes,Port4_LW_minutes_H,Port4_LWS_Count,Port5_Temp,Port5_RH,Port5_Atmos_pressure,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
ET1,MC2,2023-06-28T14:45:00Z,264.6,232.9,22.5,0.906,87.84,15,0,451,22.2,0.905,87.72,13,0,450,100,8545,87.67,23.7
ET1,MC2,2023-06-28T15:00:00Z,250.1,214.1,22.6,0.897,87.82,15,0,451,22.5,0.889,87.7,12,0,450,100,8539,87.65,24
ET1,MC2,2023-06-28T15:15:00Z,106,93.6,22.2,0.924,87.83,15,14,488,21.7,0.924,87.72,15,14,558,100,8532,87.66,23.3
ET1,MC2,2023-06-28T15:30:00Z,100,84.4,21.4,0.956,87.86,15,10,453,21.2,0.955,87.75,15,15,528,100,8527,87.68,22.5
ET1,MC2,2023-06-28T15:45:00Z,87.7,73.6,21.4,0.951,87.86,15,0,453,21.3,0.94,87.75,15,15,505,100,8521,87.68,22.2
ET1,MC2,2023-06-28T16:00:00Z,93.8,81.8,21.2,0.932,87.83,15,0,452,21.3,0.916,87.72,15,15,464,100,8515,87.66,22.1
ET1,MC2,2023-06-28T16:15:00Z,342.8,283.6,21.7,0.908,87.84,15,0,450,21.7,0.89,87.73,15,0,450,100,8511,87.67,22.3
ET1,MC2,2023-06-28T16:30:00Z,275.8,221.2,22,0.904,87.85,14,0,451,21.9,0.888,87.74,11,0,450,100,8507,87.68,22.8
ET1,MC2,2023-06-28T16:45:00Z,88.6,73.6,21.6,0.92,87.88,15,0,453,21.2,0.922,87.77,15,0,452,100,8502,87.7,22.5
ET1,MC2,2023-06-28T17:00:00Z,55.8,47.4,21.1,0.94,87.91,15,0,453,21,0.93,87.79,15,0,452,100,8497,87.73,22
ET1,MC2,2023-06-28T17:15:00Z,22.2,18.9,21.1,0.937,87.93,15,0,453,21.1,0.918,87.81,15,0,452,100,8491,87.74,21.8
ET1,MC2,2023-06-28T17:30:00Z,17.6,15.4,21.1,0.937,87.9,15,0,454,21.1,0.918,87.79,15,0,453,100,8488,87.72,21.7
ET1,MC2,2023-06-28T17:45:00Z,11.5,9.9,20.8,0.961,87.88,15,0,455,20.7,0.947,87.77,15,0,454,100,8483,87.7,21.4
ET1,MC2,2023-06-28T18:00:00Z,6.8,5.3,20.7,0.973,87.88,15,0,455,20.6,0.963,87.76,15,0,454,100,8478,87.7,21.1
ET1,MC2,2023-06-28T18:15:00Z,0,0,20.6,0.977,87.87,15,0,455,20.6,0.963,87.75,15,1,454,100,8475,87.69,21
ET1,MC2,2023-06-28T18:30:00Z,0,0,20.5,0.98,87.87,15,5,458,20.5,0.962,87.75,15,0,457,100,8475,87.68,20.9
ET1,MC2,2023-06-28T18:45:00Z,0,0,20.5,0.983,87.87,15,15,602,20.5,0.964,87.75,15,15,530,100,8469,87.69,20.8
ET1,MC2,2023-06-28T19:00:00Z,0,0,20.3,0.98,87.88,15,15,480,20.4,0.961,87.76,15,15,470,100,8466,87.69,20.6
ET1,MC2,2023-06-28T19:15:00Z,0,0,20.3,0.974,87.89,15,15,466,20.4,0.954,87.77,15,9,454,100,8460,87.71,20.5
ET1,MC2,2023-06-28T19:30:00Z,0,0,20.3,0.964,87.9,15,15,524,20.4,0.943,87.78,15,1,462,100,8459,87.72,20.5
ET1,MC2,2023-06-28T19:45:00Z,0,0,20.2,0.959,87.9,15,15,465,20.3,0.942,87.78,15,2,454,100,8457,87.72,20.4
ET1,MC2,2023-06-28T20:00:00Z,0,0,20.2,0.965,87.9,15,11,459,20.2,0.947,87.78,15,0,454,100,8452,87.72,20.3
ET1,MC2,2023-06-28T20:15:00Z,0,0,20.1,0.955,87.91,15,0,455,20.1,0.938,87.79,15,0,454,100,8450,87.73,20.3
ET1,MC2,2023-06-28T20:30:00Z,0,0,20.1,0.953,87.92,15,0,454,20.1,0.935,87.8,15,0,453,100,8447,87.74,20.3
ET1,MC2,2023-06-28T20:45:00Z,0,0,20.1,0.947,87.93,15,0,454,20.1,0.928,87.81,15,0,453,100,8443,87.75,20.3
ET1,MC2,2023-06-28T21:00:00Z,0,0,19.9,0.947,87.94,15,0,454,20,0.926,87.82,15,0,453,100,8441,87.76,20.2
ET1,MC2,2023-06-28T21:15:00Z,0,0,20,0.941,87.95,15,0,454,20,0.922,87.83,15,0,453,100,8438,87.77,20.2
ET1,MC2,2023-06-28T21:30:00Z,0,0,19.9,0.936,87.95,15,0,453,20,0.918,87.83,15,0,453,100,8438,87.77,20.2
ET1,MC2,2023-06-28T21:45:00Z,0,0,19.9,0.935,87.96,15,0,453,20,0.914,87.84,15,0,453,100,8436,87.78,20.1
ET1,MC2,2023-06-28T22:00:00Z,0,0,19.9,0.931,87.97,15,0,453,19.9,0.912,87.85,15,0,453,100,8431,87.79,20.1
ET1,MC2,2023-06-28T22:15:00Z,0,0,19.9,0.929,87.98,15,0,453,19.9,0.911,87.86,15,0,453,100,8429,87.8,20.1
ET1,MC2,2023-06-28T22:30:00Z,0,0,19.8,0.93,87.99,15,0,453,19.9,0.911,87.87,15,0,453,100,8426,87.81,20
ET1,MC2,2023-06-28T22:45:00Z,0,0,19.8,0.927,88,15,0,453,19.9,0.907,87.88,15,0,453,100,8426,87.81,20
ET1,MC2,2023-06-28T23:00:00Z,0,0,19.8,0.929,87.99,15,0,453,19.8,0.91,87.86,15,0,453,100,8423,87.8,20
ET1,MC2,2023-06-28T23:15:00Z,0,0,19.7,0.941,87.98,15,0,454,19.8,0.923,87.86,15,0,453,100,8418,87.79,20
ET1,MC2,2023-06-28T23:30:00Z,0,0,19.7,0.951,87.97,15,0,454,19.7,0.934,87.85,15,0,453,100,8418,87.79,19.9
ET1,MC2,2023-06-28T23:45:00Z,0,0,19.6,0.96,87.96,15,0,454,19.6,0.943,87.84,15,0,453,100,8418,87.78,19.9
ET1,MC2,2023-06-29T00:00:00Z,0,0,19.6,0.964,87.95,15,0,454,19.6,0.944,87.83,15,0,453,100,8415,87.77,19.9
ET1,MC2,2023-06-29T00:15:00Z,0,0,19.7,0.954,87.93,15,0,454,19.7,0.936,87.81,15,0,453,100,8374,87.75,20
ET1,MC2,2023-06-29T00:30:00Z,0,0,19.7,0.952,87.92,15,0,454,19.7,0.932,87.8,15,0,453,100,8390,87.74,20
ET1,MC2,2023-06-29T00:45:00Z,0,0,19.6,0.947,87.92,15,0,454,19.7,0.927,87.8,15,0,453,100,8391,87.74,19.9
ET1,MC2,2023-06-29T01:00:00Z,0,0,19.6,0.946,87.9,15,0,454,19.7,0.926,87.78,15,0,453,100,8392,87.72,19.9
ET1,MC2,2023-06-29T01:15:00Z,0,0,19.6,0.943,87.87,15,0,453,19.6,0.924,87.76,15,0,453,100,8394,87.7,19.9
ET1,MC2,2023-06-29T01:30:00Z,0,0,19.6,0.944,87.85,15,0,454,19.6,0.926,87.73,15,0,453,100,8388,87.67,19.8
ET1,MC2,2023-06-29T01:45:00Z,0,0,19.5,0.95,87.84,15,0,454,19.5,0.931,87.71,15,0,453,100,8384,87.65,19.8
ET1,MC2,2023-06-29T02:00:00Z,0,0,19.5,0.948,87.83,15,0,454,19.5,0.929,87.71,15,0,453,100,8383,87.64,19.7
ET1,MC2,2023-06-29T02:15:00Z,0,0,19.5,0.943,87.81,15,0,454,19.5,0.922,87.69,15,0,453,100,8383,87.64,19.7
ET1,MC2,2023-06-29T02:30:00Z,0,0,19.4,0.94,87.8,15,0,453,19.5,0.92,87.68,15,0,453,100,8380,87.62,19.7
ET1,MC2,2023-06-29T02:45:00Z,0,0,19.5,0.936,87.79,15,0,453,19.5,0.917,87.67,15,0,453,100,8380,87.61,19.7
ET1,MC2,2023-06-29T03:00:00Z,0,0,19.5,0.935,87.8,15,0,453,19.6,0.915,87.68,15,0,453,100,8378,87.62,19.7
ET1,MC2,2023-06-29T03:15:00Z,0,0,19.5,0.931,87.81,15,0,453,19.6,0.911,87.69,15,0,453,100,8377,87.63,19.7
ET1,MC2,2023-06-29T03:30:00Z,0,0,19.5,0.932,87.82,15,0,453,19.6,0.914,87.7,15,0,453,100,8377,87.64,19.7
ET1,MC2,2023-06-29T03:45:00Z,0,0,19.5,0.936,87.82,15,0,453,19.5,0.919,87.7,15,0,453,100,8372,87.64,19.7
ET1,MC2,2023-06-29T04:00:00Z,0,0,19.5,0.939,87.82,15,0,453,19.6,0.921,87.7,15,0,453,100,8372,87.64,19.7
ET1,MC2,2023-06-29T04:15:00Z,0,0,19.6,0.932,87.83,15,0,453,19.6,0.915,87.71,15,0,453,100,8370,87.65,19.7
ET1,MC2,2023-06-29T04:30:00Z,0,0,19.5,0.934,87.83,15,0,453,19.6,0.918,87.71,15,0,453,100,8371,87.65,19.7
ET1,MC2,2023-06-29T04:45:00Z,0,0,19.6,0.929,87.85,15,0,453,19.6,0.909,87.73,15,0,453,100,8367,87.67,19.7
ET1,MC2,2023-06-29T05:00:00Z,0,0,19.5,0.93,87.87,15,0,453,19.6,0.912,87.75,15,0,453,100,8368,87.69,19.7
ET1,MC2,2023-06-29T05:15:00Z,0,0,19.5,0.936,87.89,15,0,453,19.6,0.918,87.77,15,0,453,100,8368,87.7,19.7
ET1,MC2,2023-06-29T05:30:00Z,2.6,0.9,19.6,0.934,87.91,15,0,453,19.6,0.915,87.79,15,0,453,100,8361,87.73,19.7
ET1,MC2,2023-06-29T05:45:00Z,7.7,6.4,19.5,0.94,87.95,15,0,454,19.6,0.921,87.83,15,0,453,100,8364,87.76,19.7
ET1,MC2,2023-06-29T06:00:00Z,20.5,17.4,19.4,0.947,87.98,15,0,454,19.5,0.926,87.86,15,0,453,100,8363,87.8,19.7
ET1,MC2,2023-06-29T06:15:00Z,47.4,39.7,19.5,0.945,88,15,0,453,19.5,0.925,87.88,15,0,453,100,8359,87.81,19.7
ET1,MC2,2023-06-29T06:30:00Z,58.8,49.4,19.5,0.94,88.01,15,0,453,19.5,0.922,87.89,15,0,453,100,8359,87.83,19.8
ET1,MC2,2023-06-29T06:45:00Z,60.1,51.6,19.5,0.939,88.02,15,0,453,19.5,0.92,87.9,15,0,453,100,8358,87.84,19.8
ET1,MC2,2023-06-29T07:00:00Z,65.7,56.6,19.5,0.94,88.03,15,0,453,19.6,0.921,87.91,15,0,453,100,8358,87.85,19.8
ET1,MC2,2023-06-29T07:15:00Z,51.1,44.3,19.5,0.937,88.04,15,0,453,19.6,0.917,87.93,15,0,453,100,8358,87.86,19.9
ET1,MC2,2023-06-29T07:30:00Z,88.6,75.1,19.6,0.934,88.06,15,0,453,19.7,0.915,87.94,15,0,452,100,8355,87.88,19.9
ET1,MC2,2023-06-29T07:45:00Z,139.7,125.2,19.8,0.927,88.08,15,0,453,19.8,0.91,87.96,15,0,452,100,8359,87.9,20.1
ET1,MC2,2023-06-29T08:00:00Z,142.6,125.2,20,0.917,88.1,15,0,452,20,0.899,87.98,15,0,452,100,8365,87.92,20.4
ET1,MC2,2023-06-29T08:15:00Z,173.4,159.5,20.1,0.916,88.11,15,0,452,20.1,0.899,87.99,15,0,452,100,8366,87.92,20.6
ET1,MC2,2023-06-29T08:30:00Z,187.7,165.5,20.2,0.911,88.11,15,0,452,20.2,0.895,87.99,15,0,452,100,8255,87.93,20.8
ET1,MC2,2023-06-29T08:45:00Z,353.2,342.6,20.3,0.915,88.1,15,0,452,20.5,0.893,87.99,15,0,451,100,8352,87.92,21.5
ET1,MC2,2023-06-29T09:00:00Z,359.4,343.3,20.6,0.903,88.1,15,0,451,20.8,0.879,87.98,15,0,451,100,8368,87.91,22.1
ET1,MC2,2023-06-29T09:15:00Z,521.3,511.2,20.7,0.902,88.09,15,0,452,20.8,0.882,87.97,14,0,450,100,8371,87.9,22.3
ET1,MC2,2023-06-29T09:30:00Z,348.8,323.4,20.8,0.903,88.08,15,0,451,21,0.878,87.96,14,0,450,100,8376,87.9,22.4
ET1,MC2,2023-06-29T09:45:00Z,297,262.2,20.9,0.898,88.08,15,0,451,21.1,0.877,87.96,15,0,450,100,8383,87.89,22.4
ET1,MC2,2023-06-29T10:00:00Z,310.7,279.8,21.2,0.886,88.06,15,0,452,21.3,0.87,87.95,12,0,451,100,8386,87.88,22.5
ET1,MC2,2023-06-29T10:15:00Z,539.8,516,21.3,0.892,88.05,15,0,451,21.3,0.879,87.94,6,0,450,100,8400,87.87,22.6
ET1,MC2,2023-06-29T10:30:00Z,324.5,291.5,21.4,0.887,88.03,15,0,452,21.3,0.875,87.92,13,0,451,100,8403,87.86,22.8
ET1,MC2,2023-06-29T10:45:00Z,237.7,209.5,21.3,0.906,88.03,15,0,451,21,0.901,87.92,15,0,451,100,8406,87.86,22.5
ET1,MC2,2023-06-29T11:00:00Z,720.7,674.6,21.5,0.9,88.02,15,0,451,21.3,0.895,87.9,8,0,449,100,8424,87.84,22.6
ET1,MC2,2023-06-29T11:15:00Z,723.6,681.5,21.8,0.876,88.01,15,0,451,22,0.857,87.88,3,0,450,100,8432,87.82,23.2
ET1,MC2,2023-06-29T11:30:00Z,522.4,477.4,21.7,0.899,87.99,15,0,451,21.8,0.884,87.87,6,0,450,100,8437,87.81,23.3
ET1,MC2,2023-06-29T11:45:00Z,563.4,515.3,21.6,0.913,87.98,15,0,451,21.4,0.906,87.86,8,0,449,100,8449,87.8,23.4
ET1,MC2,2023-06-29T12:00:00Z,662.3,484.7,21.8,0.917,87.96,15,0,451,21.4,0.915,87.85,4,0,449,100,8464,87.79,23.6
ET1,MC2,2023-06-29T12:15:00Z,772.2,395,22.1,0.897,87.96,13,0,450,21.9,0.892,87.84,2,0,450,100,8466,87.78,23.9
ET1,MC2,2023-06-29T12:30:00Z,392.8,206.4,22.3,0.875,87.95,12,0,451,22.3,0.863,87.84,12,0,450,100,8465,87.78,23.8
ET1,MC2,2023-06-29T12:45:00Z,458.9,218.3,22.4,0.876,87.93,15,0,451,22.1,0.874,87.82,15,0,450,100,8466,87.76,23.5
ET1,MC2,2023-06-29T13:00:00Z,271.7,260.2,22.4,0.88,87.92,15,0,451,22.1,0.877,87.81,14,0,451,100,8462,87.76,23.4
ET1,MC2,2023-06-29T13:15:00Z,137.5,114.6,21.8,0.906,87.93,15,0,452,21.5,0.906,87.82,15,0,451,100,8461,87.75,23.1
ET1,MC2,2023-06-29T13:30:00Z,156.2,129.1,21.5,0.92,87.91,15,0,452,21.2,0.915,87.8,15,0,451,100,8456,87.75,22.7
ET1,MC2,2023-06-29T13:45:00Z,248.3,227.1,21.7,0.914,87.9,15,0,451,21.5,0.902,87.78,15,0,451,100,8453,87.74,22.6
ET1,MC2,2023-06-29T14:00:00Z,276.1,214.2,21.9,0.911,87.88,15,0,452,21.6,0.906,87.76,15,0,451,100,8455,87.72,22.6
ET1,MC2,2023-06-29T14:15:00Z,191.5,158.9,21.8,0.916,87.86,15,0,452,21.6,0.908,87.75,15,0,451,100,8456,87.69,22.7
ET1,MC2,2023-06-29T14:30:00Z,203.4,171.2,21.9,0.914,87.84,15,0,452,21.7,0.904,87.73,15,0,451,100,8455,87.68,22.7
ET1,MC2,2023-06-29T14:45:00Z,146.9,116.6,21.9,0.9,87.84,15,0,452,21.7,0.891,87.72,15,0,451,100,8451,87.67,22.7
ET1,MC2,2023-06-29T15:00:00Z,109.3,90.5,21.7,0.907,87.83,15,0,452,21.5,0.898,87.72,15,0,451,100,8450,87.66,22.5
ET1,MC2,2023-06-29T15:15:00Z,84.8,72,21.5,0.923,87.83,15,0,452,21.3,0.913,87.71,15,0,452,100,8445,87.66,22.3
ET1,MC2,2023-06-29T15:30:00Z,104.9,86.1,21.5,0.926,87.83,15,0,452,21.4,0.913,87.71,15,0,452,100,8441,87.65,22.2
ET1,MC2,2023-06-29T15:45:00Z,96.1,80.9,21.5,0.931,87.82,15,0,452,21.3,0.92,87.7,15,0,452,100,8438,87.65,22.1
ET1,MC2,2023-06-29T16:00:00Z,76.4,63.9,21.4,0.935,87.81,15,0,453,21.3,0.926,87.7,15,0,452,100,8434,87.64,22
ET1,MC2,2023-06-29T16:15:00Z,72.5,62.3,21.4,0.939,87.81,15,0,452,21.3,0.927,87.69,15,0,452,100,8432,87.63,21.9
ET1,MC2,2023-06-29T16:30:00Z,43,35.7,21.3,0.943,87.81,15,0,453,21.2,0.93,87.7,15,0,452,100,8430,87.64,21.9
ET1,MC2,2023-06-29T16:45:00Z,31.7,26.2,21.1,0.949,87.83,15,0,453,21.1,0.936,87.71,15,0,453,100,8425,87.65,21.8
ET1,MC2,2023-06-29T17:00:00Z,31.7,26.7,21.1,0.955,87.84,15,2,463,21,0.941,87.72,15,2,462,100,8421,87.66,21.6
ET1,MC2,2023-06-29T17:15:00Z,13.5,11.4,20.9,0.961,87.84,15,15,572,21,0.942,87.73,15,15,601,100,8418,87.66,21.5
ET1,MC2,2023-06-29T17:30:00Z,1.5,1.3,20.8,0.978,87.85,15,15,716,20.7,0.964,87.73,15,15,1010,100,8417,87.67,21.1
ET1,MC2,2023-06-29T17:45:00Z,3.1,1.8,20.6,0.99,87.85,15,15,703,20.5,0.978,87.74,15,15,1018,100,8418,87.68,20.8
ET1,MC2,2023-06-29T18:00:00Z,1.3,0.7,20.5,0.998,87.86,15,15,678,20.4,0.986,87.75,15,15,1016,100,8413,87.69,20.6
ET1,MC2,2023-06-29T18:15:00Z,0,0,20.5,1.001,87.87,15,15,809,20.4,0.992,87.76,15,15,1033,100,8409,87.7,20.5
ET1,MC2,2023-06-29T18:30:00Z,0,0,20.5,1,87.88,15,15,872,20.5,0.994,87.77,15,15,1052,100,8406,87.71,20.5
ET1,MC2,2023-06-29T18:45:00Z,0,0,20.4,1.001,87.9,15,15,915,20.4,0.996,87.78,15,15,1041,100,8404,87.73,20.5
ET1,MC2,2023-06-29T19:00:00Z,0,0,20.2,1,87.93,15,15,660,20.2,0.997,87.81,15,15,973,100,8403,87.76,20.4
ET1,MC2,2023-06-29T19:15:00Z,0,0,20.1,1,87.93,15,15,633,20,0.999,87.82,15,15,929,100,8402,87.78,20.2
ET1,MC2,2023-06-29T19:30:00Z,0,0,19.9,1,87.94,15,15,686,19.9,1,87.83,15,15,1025,100,8398,87.78,20.1
ET1,MC2,2023-06-29T19:45:00Z,0,0,19.9,1,87.95,15,15,705,19.8,1,87.84,15,15,993,100,8397,87.78,20
ET1,MC2,2023-06-29T20:00:00Z,0,0,19.8,0.999,87.97,15,15,734,19.8,0.999,87.85,15,15,750,100,8393,87.79,20
ET1,MC2,2023-06-29T20:15:00Z,0,0,19.7,1.001,87.99,15,15,716,19.8,1,87.87,15,15,685,100,8390,87.81,19.9
ET1,MC2,2023-06-29T20:30:00Z,0,0,19.7,1,88,15,15,661,19.7,1,87.88,15,15,928,100,8389,87.82,19.9
ET1,MC2,2023-06-29T20:45:00Z,0,0,19.7,0.999,88,15,15,611,19.6,0.999,87.89,15,15,874,100,8388,87.84,19.8
ET1,MC2,2023-06-29T21:00:00Z,0,0,19.5,1,88.01,15,15,628,19.5,1,87.9,15,15,833,100,8385,87.84,19.7
ET1,MC2,2023-06-29T21:15:00Z,0,0,19.4,1,88.03,15,15,668,19.4,0.999,87.91,15,15,782,100,8384,87.85,19.6
ET1,MC2,2023-06-29T21:30:00Z,0,0,19.4,1,88.03,15,15,507,19.5,0.999,87.91,15,15,665,100,8383,87.85,19.6
ET1,MC2,2023-06-29T21:45:00Z,0,0,19.4,0.999,88.04,15,15,611,19.4,1.001,87.93,15,15,762,100,8380,87.87,19.5
ET1,MC2,2023-06-29T22:00:00Z,0,0,19.4,0.999,88.05,15,15,614,19.5,1,87.93,15,15,723,100,8376,87.87,19.5
ET1,MC2,2023-06-29T22:15:00Z,0,0,19.6,1,88.05,15,15,642,19.6,1,87.93,15,15,724,100,8376,87.87,19.5
ET1,MC2,2023-06-29T22:30:00Z,0,0,19.6,1,88.06,15,15,583,19.7,1,87.94,15,15,706,100,8374,87.88,19.6
ET1,MC2,2023-06-29T22:45:00Z,0,0,19.5,1,88.05,15,15,642,19.5,1,87.93,15,15,684,100,8374,87.88,19.6
ET1,MC2,2023-06-29T23:00:00Z,0,0,19.5,0.999,88.03,15,15,581,19.4,1,87.92,15,15,744,100,8371,87.86,19.5
ET1,MC2,2023-06-29T23:15:00Z,0,0,19.5,1,88.02,15,15,710,19.5,1,87.9,15,15,911,100,8372,87.84,19.5
ET1,MC2,2023-06-29T23:30:00Z,0,0,19.7,1,88,15,15,599,19.7,1.001,87.88,15,15,735,100,8371,87.82,19.6
ET1,MC2,2023-06-29T23:45:00Z,0,0,19.6,1,87.99,15,15,591,19.7,1,87.87,15,15,718,100,8371,87.81,19.6
ET1,MC2,2023-06-30T00:00:00Z,0,0,19.6,1,87.98,15,15,538,19.6,1,87.85,15,15,666,100,8365,87.79,19.6
ET1,MC2,2023-06-30T00:15:00Z,0,0,19.5,1,87.97,15,15,496,19.6,0.999,87.85,15,15,609,100,8324,87.8,19.8
ET1,MC2,2023-06-30T00:30:00Z,0,0,19.5,0.999,87.98,15,15,475,19.6,0.993,87.87,15,15,588,100,8344,87.81,19.7
ET1,MC2,2023-06-30T00:45:00Z,0,0,19.5,1,87.97,15,15,473,19.6,0.986,87.85,15,15,576,100,8346,87.8,19.6
ET1,MC2,2023-06-30T01:00:00Z,0,0,19.5,1,87.95,15,15,558,19.5,0.983,87.83,15,15,701,100,8346,87.77,19.5
ET1,MC2,2023-06-30T01:15:00Z,0,0,19.5,0.999,87.92,15,15,536,19.5,0.985,87.8,15,15,608,100,8344,87.74,19.5
ET1,MC2,2023-06-30T01:30:00Z,0,0,19.6,0.998,87.91,15,15,482,19.6,0.98,87.79,15,15,604,100,8344,87.73,19.5
ET1,MC2,2023-06-30T01:45:00Z,0,0,19.7,0.993,87.9,15,15,471,19.7,0.973,87.78,15,15,591,100,8341,87.73,19.5
ET1,MC2,2023-06-30T02:00:00Z,0,0,19.8,0.983,87.89,15,15,469,19.8,0.966,87.77,15,15,577,100,8341,87.71,19.6
ET1,MC2,2023-06-30T02:15:00Z,0,0,20,0.963,87.89,15,8,455,20,0.946,87.76,15,15,543,100,8339,87.71,19.7
ET1,MC2,2023-06-30T02:30:00Z,0,0,19.8,0.964,87.89,15,0,458,19.9,0.947,87.77,15,15,513,100,8341,87.71,19.7
ET1,MC2,2023-06-30T02:45:00Z,0,0,19.7,0.972,87.9,15,13,917,19.7,0.955,87.78,15,15,639,100,8337,87.72,19.7
ET1,MC2,2023-06-30T03:00:00Z,0,0,19.5,0.988,87.92,15,15,787,19.5,0.97,87.8,15,15,968,100,8337,87.74,19.5
ET1,MC2,2023-06-30T03:15:00Z,0,0,19.4,0.998,87.92,15,15,571,19.5,0.981,87.8,15,15,661,100,8333,87.74,19.4
ET1,MC2,2023-06-30T03:30:00Z,0,0,19.4,1,87.94,15,15,598,19.5,0.981,87.82,15,15,844,100,8334,87.76,19.4
ET1,MC2,2023-06-30T03:45:00Z,0,0,19.5,1,87.92,15,15,505,19.5,0.985,87.8,15,15,751,100,8335,87.74,19.3
ET1,MC2,2023-06-30T04:00:00Z,0,0,19.5,0.999,87.94,15,15,608,19.6,0.982,87.82,15,15,678,100,8332,87.78,19.4
ET1,MC2,2023-06-30T04:15:00Z,0,0,19.6,0.994,87.93,15,15,525,19.6,0.972,87.81,15,15,737,100,8327,87.76,19.4
ET1,MC2,2023-06-30T04:30:00Z,0,0,19.9,0.97,87.9,15,15,465,20,0.94,87.77,15,15,613,100,8329,87.72,19.6
ET1,MC2,2023-06-30T04:45:00Z,0,0,20,0.931,87.89,15,15,468,20,0.914,87.77,15,15,609,100,8328,87.71,19.6
ET1,MC2,2023-06-30T05:00:00Z,0,0,19.6,0.949,87.9,15,15,463,19.7,0.931,87.78,15,15,612,100,8326,87.72,19.6
ET1,MC2,2023-06-30T05:15:00Z,0,0,19.5,0.965,87.89,15,6,456,19.5,0.948,87.77,15,15,570,100,8328,87.71,19.5
ET1,MC2,2023-06-30T05:30:00Z,0,0,19.4,0.976,87.89,15,0,456,19.4,0.958,87.77,15,15,552,100,8323,87.72,19.5
ET1,MC2,2023-06-30T05:45:00Z,3.5,1.6,19.5,0.983,87.92,15,0,455,19.5,0.965,87.8,15,15,527,100,8323,87.74,19.5
ET1,MC2,2023-06-30T06:00:00Z,10.3,7.7,19.6,0.984,87.96,15,1,464,19.6,0.964,87.84,15,15,505,100,8324,87.78,19.6
ET1,MC2,2023-06-30T06:15:00Z,16.5,13.5,19.7,0.98,87.98,15,4,460,19.7,0.961,87.86,15,15,485,100,8322,87.8,19.7
ET1,MC2,2023-06-30T06:30:00Z,20,16.3,19.6,0.986,88,15,14,461,19.6,0.969,87.88,15,15,470,100,8322,87.83,19.6
ET1,MC2,2023-06-30T06:45:00Z,34.4,28.2,19.6,0.993,88,15,0,456,19.6,0.976,87.88,15,7,455,100,8320,87.82,19.6
ET1,MC2,2023-06-30T07:00:00Z,64.5,53.3,19.8,0.981,88.01,15,0,455,19.8,0.96,87.89,15,0,454,100,8318,87.83,19.7
ET1,MC2,2023-06-30T07:15:00Z,93.6,78.9,20,0.96,88,15,0,454,20,0.935,87.88,15,0,454,100,8320,87.83,19.9
ET1,MC2,2023-06-30T07:30:00Z,135.5,116.3,20,0.95,88.01,15,0,454,20.1,0.929,87.88,15,0,453,100,8323,87.83,20.1
ET1,MC2,2023-06-30T07:45:00Z,144.3,122.1,20.1,0.948,88.01,15,0,454,20.2,0.93,87.89,15,0,454,100,8322,87.83,20.3
ET1,MC2,2023-06-30T08:00:00Z,150.3,125.1,20.1,0.961,88.02,15,0,454,20.1,0.941,87.89,15,0,453,100,8325,87.83,20.4
ET1,MC2,2023-06-30T08:15:00Z,140.8,116.8,20.2,0.954,88.03,15,0,454,20.2,0.935,87.91,15,0,453,100,8273,87.86,20.5
ET1,MC2,2023-06-30T08:30:00Z,104.9,85.5,20.1,0.958,88.05,15,0,456,20.1,0.941,87.93,15,0,454,100,8297,87.87,20.8
ET1,MC2,2023-06-30T08:45:00Z,137.9,113.7,20.1,0.961,88.06,15,3,668,20.2,0.942,87.93,15,3,481,100,8298,87.87,20.6
ET1,MC2,2023-06-30T09:00:00Z,174.5,145.2,20,0.967,88.04,15,15,580,20.1,0.947,87.92,15,15,481,100,8301,87.85,20.4
ET1,MC2,2023-06-30T09:15:00Z,249.2,207.6,20.1,0.966,88.02,15,15,461,20.3,0.942,87.9,15,11,454,100,8309,87.84,20.3
ET1,MC2,2023-06-30T09:30:00Z,344.8,298.5,20.5,0.94,88,15,8,453,20.6,0.917,87.87,15,0,452,100,8318,87.82,20.7
ET1,MC2,2023-06-30T09:45:00Z,271,228.3,20.6,0.931,87.99,15,0,453,20.6,0.914,87.87,15,0,453,100,8308,87.82,21.1
ET1,MC2,2023-06-30T10:00:00Z,198.1,163.9,20.4,0.948,88.02,15,0,453,20.5,0.927,87.89,15,0,453,100,8310,87.83,21.1
ET1,MC2,2023-06-30T10:15:00Z,205.1,169.9,20.4,0.951,88.02,15,0,453,20.6,0.929,87.9,15,0,453,100,8315,87.84,21
ET1,MC2,2023-06-30T10:30:00Z,200.9,165.5,20.5,0.952,88.03,15,0,453,20.7,0.929,87.91,15,0,453,100,8317,87.84,21.1
ET1,MC2,2023-06-30T10:45:00Z,223.4,184.4,20.6,0.95,88.02,15,3,558,20.7,0.928,87.9,15,0,459,100,8319,87.84,21.1
ET1,MC2,2023-06-30T11:00:00Z,284.2,237.5,20.5,0.959,88.01,15,15,465,20.6,0.939,87.89,15,14,467,100,8324,87.83,21
ET1,MC2,2023-06-30T11:15:00Z,269.9,225,20.5,0.965,88.01,15,15,502,20.6,0.946,87.88,15,15,498,100,8327,87.82,20.8
