Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV2,MC3,2023-07-25T00:30:00Z,1,18.2,0,85.57,477,15,15,85.56,18.2,0,1,0,0,15,15,562
TV2,MC3,2023-07-25T00:45:00Z,1.001,18.2,0,85.57,517,15,15,85.56,18.2,0,0.999,0,0,15,15,639
TV2,MC3,2023-07-25T01:00:00Z,1,18.4,0,85.55,576,15,15,85.55,18.3,0,1,0,0,15,15,678
TV2,MC3,2023-07-25T01:15:00Z,1,18.3,0,85.52,617,15,15,85.51,18.3,0,1,0,0,15,15,690
TV2,MC3,2023-07-25T01:30:00Z,1.001,18.2,0,85.5,600,15,15,85.5,18.2,0,1,0,0,15,15,648
TV2,MC3,2023-07-25T01:45:00Z,1,18.2,0,85.49,596,15,15,85.48,18.2,0,0.999,0,0,15,15,719
TV2,MC3,2023-07-25T02:00:00Z,1,18.3,0,85.47,642,15,15,85.46,18.2,0,1,0,0,15,15,657
TV2,MC3,2023-07-25T02:15:00Z,1,18.2,0,85.46,659,15,15,85.45,18.2,0,1,0,0,15,15,637
TV2,MC3,2023-07-25T02:30:00Z,1,18.2,0,85.46,622,15,15,85.45,18.2,0,1,0,0,15,15,640
TV2,MC3,2023-07-25T02:45:00Z,1,18.1,0,85.47,642,15,15,85.46,18.1,0,1.001,0,0,15,15,645
TV2,MC3,2023-07-25T03:00:00Z,1,18,0,85.48,665,15,15,85.47,17.9,0,1,0,0,15,15,710
TV2,MC3,2023-07-25T03:15:00Z,1.001,17.7,0,85.5,643,15,15,85.48,17.7,0,1.001,0,0,15,15,638
TV2,MC3,2023-07-25T03:30:00Z,1,17.5,0,85.5,653,15,15,85.49,17.4,0,1,0,0,15,15,644
TV2,MC3,2023-07-25T03:45:00Z,1,17.3,0,85.5,621,15,15,85.5,17.3,0,1,0,0,15,15,599
TV2,MC3,2023-07-25T04:00:00Z,1,17.1,0,85.5,610,15,15,85.49,17.1,0,1,0,0,15,15,574
TV2,MC3,2023-07-25T04:15:00Z,1,17.2,0,85.51,619,15,15,85.5,17.2,0,0.998,0,0,15,15,644
TV2,MC3,2023-07-25T04:30:00Z,1.001,17.2,0,85.52,674,15,15,85.51,17.2,0,1,0,0,15,15,712
TV2,MC3,2023-07-25T04:45:00Z,1,17.2,0,85.52,605,15,15,85.51,17.2,0,1,0,0,15,15,627
TV2,MC3,2023-07-25T05:00:00Z,1,17.2,0,85.53,642,15,15,85.52,17.2,0,1,0,0,15,15,670
TV2,MC3,2023-07-25T05:15:00Z,1,17.2,0,85.53,623,15,15,85.52,17.2,0,1.001,0,0,15,15,646
TV2,MC3,2023-07-25T05:30:00Z,1,16.9,0,85.55,614,15,15,85.54,16.9,0.01,0.996,0,0,15,15,572
TV2,MC3,2023-07-25T05:45:00Z,0.996,16.7,0.01,85.57,580,15,15,85.56,16.8,0.03,0.982,0,0,15,15,554
TV2,MC3,2023-07-25T06:00:00Z,0.994,16.8,0.01,85.56,556,15,15,85.55,16.8,0.04,0.979,2,0,15,15,556
TV2,MC3,2023-07-25T06:15:00Z,0.99,16.9,0.02,85.56,522,15,15,85.56,17,0.05,0.973,8.4,2.7,15,15,549
TV2,MC3,2023-07-25T06:30:00Z,0.995,17,0.01,85.58,534,15,15,85.58,17.1,0.04,0.98,8.1,0.5,15,15,582
TV2,MC3,2023-07-25T06:45:00Z,1.001,17.1,0,85.59,593,15,15,85.58,17.2,0.02,0.99,9.7,0.9,15,15,639
TV2,MC3,2023-07-25T07:00:00Z,1.001,17.2,0,85.61,636,15,15,85.6,17.3,0.01,0.996,21.2,9.2,15,15,631
TV2,MC3,2023-07-25T07:15:00Z,1,17.4,0,85.62,597,15,15,85.62,17.4,0.01,0.997,35.3,39.4,15,15,558
TV2,MC3,2023-07-25T07:30:00Z,1,17.3,0,85.63,556,15,15,85.63,17.4,0.02,0.989,39.7,24,15,15,542
TV2,MC3,2023-07-25T07:45:00Z,0.999,17.4,0,85.65,529,15,15,85.64,17.4,0.02,0.988,70.9,35.3,15,15,562
TV2,MC3,2023-07-25T08:00:00Z,1,17.4,0,85.66,519,15,15,85.66,17.5,0.02,0.99,72.7,33,15,15,582
TV2,MC3,2023-07-25T08:15:00Z,1,17.5,0,85.69,538,15,15,85.68,17.5,0.02,0.991,76.4,31.7,15,15,652
TV2,MC3,2023-07-25T08:30:00Z,1.001,17.5,0,85.7,581,15,15,85.69,17.5,0,1,58.6,23.6,15,15,659
TV2,MC3,2023-07-25T08:45:00Z,0.999,17.5,0,85.66,602,15,15,85.66,17.5,0,1.001,80.9,34.8,15,15,619
TV2,MC3,2023-07-25T09:00:00Z,0.999,17.6,0,85.66,582,15,15,85.66,17.5,0,0.999,119.8,52.7,15,15,623
TV2,MC3,2023-07-25T09:15:00Z,1,17.5,0,85.65,590,15,15,85.64,17.5,0,1,122.3,52.7,15,15,594
TV2,MC3,2023-07-25T09:30:00Z,1,17.6,0,85.63,570,15,15,85.63,17.5,0,0.999,168.3,66.8,15,15,602
TV2,MC3,2023-07-25T09:45:00Z,1,17.4,0,85.62,530,15,15,85.62,17.2,0,0.999,183.7,81.7,15,15,550
TV2,MC3,2023-07-25T10:00:00Z,1,17.4,0,85.64,518,15,15,85.64,17.3,0.01,0.996,206.9,100,15,15,525
TV2,MC3,2023-07-25T10:15:00Z,0.973,17.6,0.06,85.65,498,15,15,85.64,17.6,0.09,0.955,295.9,254.2,13,15,456
TV2,MC3,2023-07-25T10:30:00Z,0.945,18,0.11,85.63,479,15,15,85.62,17.9,0.15,0.926,512.3,78.9,0,15,456
TV2,MC3,2023-07-25T10:45:00Z,0.93,18.2,0.15,85.62,453,15,6,85.61,18,0.17,0.917,524.4,113.9,0,15,455
TV2,MC3,2023-07-25T11:00:00Z,0.931,18.1,0.14,85.62,453,15,0,85.62,18.2,0.18,0.915,278.9,239,0,15,455
TV2,MC3,2023-07-25T11:15:00Z,0.936,18.2,0.13,85.62,453,15,0,85.61,18.3,0.18,0.915,230.5,195.7,0,15,454
TV2,MC3,2023-07-25T11:30:00Z,0.927,18.5,0.15,85.6,452,15,0,85.58,18.6,0.2,0.908,326.5,334.9,0,15,454
TV2,MC3,2023-07-25T11:45:00Z,0.909,18.5,0.19,85.58,452,15,0,85.57,18.5,0.23,0.893,342.6,173.4,0,15,454
TV2,MC3,2023-07-25T12:00:00Z,0.905,18.5,0.2,85.56,452,15,0,85.56,18.5,0.23,0.89,280.7,86.1,0,15,454
TV2,MC3,2023-07-25T12:15:00Z,0.912,18.5,0.19,85.56,451,15,0,85.55,18.5,0.22,0.897,200.7,82.2,0,15,454
TV2,MC3,2023-07-25T12:30:00Z,0.9,18.6,0.21,85.57,451,15,0,85.56,18.7,0.25,0.883,245.9,88.6,0,15,454
TV2,MC3,2023-07-25T12:45:00Z,0.896,18.6,0.22,85.55,451,15,0,85.54,18.6,0.26,0.88,243.2,87.7,0,15,454
TV2,MC3,2023-07-25T13:00:00Z,0.898,18.6,0.22,85.53,451,15,0,85.52,18.6,0.25,0.883,220.3,81.1,0,15,454
TV2,MC3,2023-07-25T13:15:00Z,0.902,18.7,0.21,85.51,451,15,0,85.5,18.8,0.24,0.888,217.9,86.4,0,15,454
TV2,MC3,2023-07-25T13:30:00Z,0.883,19.3,0.26,85.49,451,15,0,85.48,19.3,0.3,0.866,257.3,85.1,0,15,454
TV2,MC3,2023-07-25T13:45:00Z,0.892,19,0.24,85.47,451,15,0,85.46,19,0.27,0.876,206.7,76.5,0,15,454
TV2,MC3,2023-07-25T14:00:00Z,0.89,19.2,0.24,85.47,451,15,0,85.46,19.2,0.27,0.877,219.9,81.1,0,15,454
TV2,MC3,2023-07-25T14:15:00Z,0.881,19.3,0.27,85.48,451,15,0,85.47,19.4,0.3,0.865,178.5,70.1,0,15,454
TV2,MC3,2023-07-25T14:30:00Z,0.878,19.3,0.27,85.49,450,15,0,85.48,19.2,0.3,0.864,212,68.7,0,15,454
TV2,MC3,2023-07-25T14:45:00Z,0.88,19.1,0.27,85.48,451,15,0,85.47,19.1,0.29,0.867,179.8,63.5,0,15,454
TV2,MC3,2023-07-25T15:00:00Z,0.874,18.9,0.28,85.49,451,15,0,85.47,19,0.31,0.858,145.9,55.8,0,15,454
TV2,MC3,2023-07-25T15:15:00Z,0.884,18.8,0.25,85.5,451,15,0,85.49,18.8,0.28,0.872,130.4,49.6,0,15,454
TV2,MC3,2023-07-25T15:30:00Z,0.904,18.6,0.2,85.5,451,15,0,85.49,18.6,0.23,0.894,117.6,44.9,0,15,454
TV2,MC3,2023-07-25T15:45:00Z,0.895,18.5,0.22,85.49,451,15,0,85.48,18.6,0.25,0.884,124.5,44.5,0,15,454
TV2,MC3,2023-07-25T16:00:00Z,0.902,18.7,0.21,85.5,450,15,0,85.49,18.7,0.23,0.892,195.9,55.1,0,15,454
TV2,MC3,2023-07-25T16:15:00Z,0.901,18.8,0.22,85.51,451,15,0,85.5,18.8,0.23,0.892,174,46,0,15,454
TV2,MC3,2023-07-25T16:30:00Z,0.903,18.8,0.21,85.49,451,15,0,85.48,18.8,0.23,0.893,157.3,40.3,0,15,454
TV2,MC3,2023-07-25T16:45:00Z,0.908,18.7,0.2,85.5,452,15,0,85.5,18.6,0.21,0.901,77.5,26.2,0,15,455
TV2,MC3,2023-07-25T17:00:00Z,0.92,18.4,0.17,85.51,452,15,0,85.5,18.4,0.18,0.913,55.1,20,0,15,455
TV2,MC3,2023-07-25T17:15:00Z,0.924,18.2,0.16,85.53,452,15,0,85.52,18.3,0.18,0.914,33.9,13,0,15,455
TV2,MC3,2023-07-25T17:30:00Z,0.934,18.1,0.14,85.55,453,15,0,85.54,18.1,0.16,0.925,22.2,8.8,0,15,455
TV2,MC3,2023-07-25T17:45:00Z,0.936,18,0.13,85.56,453,15,0,85.55,18,0.15,0.926,13.7,4.8,0,15,455
TV2,MC3,2023-07-25T18:00:00Z,0.943,18,0.12,85.58,453,15,0,85.58,17.9,0.13,0.937,4.2,0,0,15,456
TV2,MC3,2023-07-25T18:15:00Z,0.95,17.8,0.1,85.61,453,15,0,85.6,17.8,0.12,0.943,0.7,0,0,15,456
TV2,MC3,2023-07-25T18:30:00Z,0.946,17.8,0.11,85.62,453,15,0,85.61,17.8,0.13,0.937,0,0,0,15,456
TV2,MC3,2023-07-25T18:45:00Z,0.948,17.8,0.11,85.63,453,15,0,85.63,17.7,0.12,0.942,0,0,0,15,456
TV2,MC3,2023-07-25T19:00:00Z,0.95,17.7,0.1,85.63,453,15,0,85.63,17.7,0.11,0.944,0,0,0,15,456
TV2,MC3,2023-07-25T19:15:00Z,0.957,17.6,0.09,85.63,454,15,0,85.63,17.6,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-07-25T19:30:00Z,0.959,17.5,0.08,85.63,453,15,0,85.62,17.5,0.1,0.95,0,0,0,15,456
TV2,MC3,2023-07-25T19:45:00Z,0.957,17.6,0.09,85.63,454,15,0,85.63,17.6,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-07-25T20:00:00Z,0.958,17.6,0.08,85.63,453,15,0,85.63,17.5,0.09,0.953,0,0,0,15,456
TV2,MC3,2023-07-25T20:15:00Z,0.958,17.6,0.08,85.65,454,15,0,85.64,17.6,0.1,0.952,0,0,0,15,457
TV2,MC3,2023-07-25T20:30:00Z,0.968,17.6,0.06,85.65,454,15,0,85.64,17.5,0.08,0.962,0,0,0,15,456
TV2,MC3,2023-07-25T20:45:00Z,0.968,17.5,0.06,85.66,454,15,0,85.65,17.5,0.08,0.961,0,0,0,15,457
TV2,MC3,2023-07-25T21:00:00Z,0.974,17.5,0.05,85.66,454,15,0,85.66,17.5,0.07,0.967,0,0,0,15,456
TV2,MC3,2023-07-25T21:15:00Z,0.964,17.5,0.07,85.68,454,15,0,85.67,17.4,0.08,0.958,0,0,0,15,456
TV2,MC3,2023-07-25T21:30:00Z,0.954,17.5,0.09,85.71,454,15,0,85.7,17.4,0.1,0.949,0,0,0,15,456
TV2,MC3,2023-07-25T21:45:00Z,0.962,17.3,0.07,85.7,454,15,0,85.69,17.3,0.09,0.953,0,0,0,15,456
TV2,MC3,2023-07-25T22:00:00Z,0.961,17.2,0.08,85.69,454,15,0,85.69,17.2,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-07-25T22:15:00Z,0.959,17.1,0.08,85.68,454,15,0,85.67,17.1,0.1,0.95,0,0,0,15,456
TV2,MC3,2023-07-25T22:30:00Z,0.958,17.1,0.08,85.69,454,15,0,85.68,17.1,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-07-25T22:45:00Z,0.954,17.1,0.09,85.68,453,15,0,85.67,17.1,0.11,0.946,0,0,0,15,456
TV2,MC3,2023-07-25T23:00:00Z,0.949,17.2,0.1,85.66,454,15,0,85.66,17.1,0.12,0.94,0,0,0,15,456
TV2,MC3,2023-07-25T23:15:00Z,0.946,17.1,0.1,85.64,453,15,0,85.63,17.1,0.12,0.937,0,0,0,15,456
TV2,MC3,2023-07-25T23:30:00Z,0.935,17.1,0.13,85.62,453,15,0,85.62,17.1,0.15,0.926,0,0,0,15,456
TV2,MC3,2023-07-25T23:45:00Z,0.941,17,0.11,85.59,453,15,0,85.58,17,0.13,0.934,0,0,0,15,456
TV2,MC3,2023-07-26T00:00:00Z,0.946,17,0.1,85.57,453,15,0,85.56,17,0.12,0.936,0,0,0,15,456
TV2,MC3,2023-07-26T00:15:00Z,0.95,16.9,0.1,85.54,453,15,0,85.53,16.9,0.12,0.938,0,0,0,15,456
TV2,MC3,2023-07-26T00:30:00Z,0.944,16.9,0.11,85.52,453,15,0,85.51,17,0.14,0.928,0,0,0,15,456
TV2,MC3,2023-07-26T00:45:00Z,0.949,16.8,0.1,85.5,453,15,0,85.49,16.8,0.12,0.937,0,0,0,15,456
TV2,MC3,2023-07-26T01:00:00Z,0.951,16.8,0.09,85.48,454,15,0,85.47,16.8,0.11,0.942,0,0,0,15,456
TV2,MC3,2023-07-26T01:15:00Z,0.95,16.8,0.1,85.46,453,15,0,85.46,16.8,0.12,0.935,0,0,0,15,456
TV2,MC3,2023-07-26T01:30:00Z,0.943,16.9,0.11,85.46,454,15,0,85.45,16.9,0.13,0.935,0,0,0,15,456
TV2,MC3,2023-07-26T01:45:00Z,0.934,16.9,0.13,85.47,453,15,0,85.46,16.9,0.14,0.928,0,0,0,15,456
TV2,MC3,2023-07-26T02:00:00Z,0.935,16.8,0.12,85.48,453,15,0,85.47,16.7,0.13,0.929,0,0,0,15,456
TV2,MC3,2023-07-26T02:15:00Z,0.938,16.5,0.12,85.46,453,15,0,85.46,16.6,0.14,0.923,0,0,0,15,456
TV2,MC3,2023-07-26T02:30:00Z,0.93,16.4,0.13,85.45,453,15,0,85.45,16.5,0.16,0.913,0,0,0,15,455
TV2,MC3,2023-07-26T02:45:00Z,0.927,16.2,0.14,85.47,453,15,0,85.46,16.3,0.17,0.909,0,0,0,15,455
TV2,MC3,2023-07-26T03:00:00Z,0.913,16.1,0.16,85.49,452,15,0,85.48,16.2,0.19,0.896,0,0,0,15,455
TV2,MC3,2023-07-26T03:15:00Z,0.917,16.1,0.15,85.49,453,15,0,85.49,16.2,0.19,0.899,0,0,0,15,455
TV2,MC3,2023-07-26T03:30:00Z,0.924,16.1,0.14,85.49,453,15,0,85.49,16.2,0.17,0.909,0,0,0,15,455
TV2,MC3,2023-07-26T03:45:00Z,0.946,16,0.1,85.49,453,15,0,85.48,16.1,0.12,0.935,0,0,0,15,456
TV2,MC3,2023-07-26T04:00:00Z,0.947,16,0.1,85.49,453,15,0,85.49,16.1,0.12,0.935,0,0,0,15,456
TV2,MC3,2023-07-26T04:15:00Z,0.945,16,0.1,85.49,453,15,0,85.49,16.1,0.13,0.931,0,0,0,15,455
TV2,MC3,2023-07-26T04:30:00Z,0.93,16,0.13,85.51,453,15,0,85.5,16.1,0.16,0.914,0,0,0,15,455
TV2,MC3,2023-07-26T04:45:00Z,0.927,16.2,0.13,85.52,453,15,0,85.52,16.2,0.16,0.914,0,0,0,15,455
TV2,MC3,2023-07-26T05:00:00Z,0.936,16.2,0.12,85.54,453,15,0,85.53,16.3,0.14,0.923,0,0,0,15,455
TV2,MC3,2023-07-26T05:15:00Z,0.935,16.3,0.12,85.55,453,15,0,85.54,16.4,0.15,0.921,0,0,0,15,456
TV2,MC3,2023-07-26T05:30:00Z,0.943,16.4,0.11,85.55,453,15,0,85.55,16.4,0.13,0.932,0,0,0,15,456
TV2,MC3,2023-07-26T05:45:00Z,0.941,16.4,0.11,85.56,453,15,0,85.56,16.4,0.13,0.93,2.7,0.4,0,15,455
TV2,MC3,2023-07-26T06:00:00Z,0.942,16.5,0.11,85.58,453,15,0,85.57,16.6,0.14,0.928,13.9,8.2,0,15,455
TV2,MC3,2023-07-26T06:15:00Z,0.935,16.8,0.12,85.59,453,15,0,85.58,16.8,0.15,0.922,20.9,9.5,0,15,455
TV2,MC3,2023-07-26T06:30:00Z,0.933,16.9,0.13,85.6,453,15,0,85.59,16.9,0.15,0.923,28,13.7,0,15,456
TV2,MC3,2023-07-26T06:45:00Z,0.954,17,0.09,85.6,453,15,0,85.6,17,0.11,0.946,39.6,17.4,0,15,456
TV2,MC3,2023-07-26T07:00:00Z,0.973,17.2,0.05,85.62,454,15,0,85.61,17.1,0.06,0.968,40.3,17.9,0,15,457
TV2,MC3,2023-07-26T07:15:00Z,0.974,17.2,0.05,85.62,454,15,0,85.62,17.1,0.06,0.97,31.3,15.2,0,15,457
TV2,MC3,2023-07-26T07:30:00Z,0.978,17.2,0.04,85.62,454,15,0,85.61,17.2,0.06,0.971,33.3,26.9,2,15,456
TV2,MC3,2023-07-26T07:45:00Z,0.966,17.5,0.07,85.64,453,15,0,85.63,17.6,0.09,0.955,73.8,45.2,0,15,455
TV2,MC3,2023-07-26T08:00:00Z,0.953,17.8,0.1,85.66,453,15,0,85.65,17.8,0.12,0.941,61.9,48.3,0,15,456
TV2,MC3,2023-07-26T08:15:00Z,0.953,17.9,0.1,85.66,453,15,0,85.65,17.9,0.11,0.944,75.4,42.1,0,15,456
TV2,MC3,2023-07-26T08:30:00Z,0.949,18.2,0.11,85.65,453,15,0,85.65,18.2,0.13,0.94,75.3,46,0,15,455
TV2,MC3,2023-07-26T08:45:00Z,0.936,18.6,0.14,85.65,453,15,0,85.64,18.6,0.16,0.925,97.2,48.3,0,15,455
TV2,MC3,2023-07-26T09:00:00Z,0.94,18.4,0.13,85.65,453,15,0,85.64,18.4,0.14,0.935,104.2,73.2,0,15,455
TV2,MC3,2023-07-26T09:15:00Z,0.937,18.8,0.14,85.63,452,15,0,85.62,18.6,0.14,0.935,233.6,65.9,0,15,455
TV2,MC3,2023-07-26T09:30:00Z,0.928,19.3,0.16,85.6,452,15,0,85.59,18.8,0.14,0.934,370.4,120.7,0,15,454
TV2,MC3,2023-07-26T09:45:00Z,0.888,20.4,0.27,85.58,452,15,0,85.57,19.3,0.19,0.917,329.8,305.8,0,15,454
TV2,MC3,2023-07-26T10:00:00Z,0.886,20.3,0.27,85.56,452,15,0,85.55,19.8,0.23,0.899,111,503.9,0,15,453
TV2,MC3,2023-07-26T10:15:00Z,0.89,20.2,0.26,85.55,452,15,0,85.54,19.9,0.25,0.892,290.4,352.5,0,15,453
TV2,MC3,2023-07-26T10:30:00Z,0.895,20.2,0.25,85.56,452,15,0,85.56,19.6,0.21,0.907,659.5,117.4,7,15,478
TV2,MC3,2023-07-26T10:45:00Z,0.933,19.3,0.15,85.58,453,15,0,85.58,18.7,0.1,0.952,538.1,170.5,15,15,551
TV2,MC3,2023-07-26T11:00:00Z,0.955,19.1,0.1,85.58,452,15,0,85.57,18.7,0.06,0.97,210,119,15,15,487
TV2,MC3,2023-07-26T11:15:00Z,0.939,19.5,0.14,85.58,452,15,0,85.57,19,0.11,0.95,314.9,308,6,15,455
TV2,MC3,2023-07-26T11:30:00Z,0.923,19.8,0.18,85.57,451,15,0,85.56,19.4,0.16,0.929,424.6,250.5,0,15,454
TV2,MC3,2023-07-26T11:45:00Z,0.929,19.5,0.16,85.56,451,15,0,85.55,19.3,0.15,0.932,320.3,113.2,0,15,455
TV2,MC3,2023-07-26T12:00:00Z,0.903,20.2,0.23,85.55,451,15,0,85.53,20,0.22,0.906,234,82,0,15,454
TV2,MC3,2023-07-26T12:15:00Z,0.898,20.3,0.24,85.52,452,15,0,85.51,20.3,0.25,0.896,134.2,58.4,0,15,454
TV2,MC3,2023-07-26T12:30:00Z,0.904,20.6,0.23,85.51,451,15,0,85.49,20.6,0.25,0.897,220.1,78.9,0,15,454
TV2,MC3,2023-07-26T12:45:00Z,0.916,20,0.2,85.54,451,15,0,85.52,19.9,0.2,0.916,202,67.6,0,15,455
TV2,MC3,2023-07-26T13:00:00Z,0.93,19.8,0.16,85.52,452,15,0,85.51,19.6,0.16,0.93,177.1,66.7,0,15,456
TV2,MC3,2023-07-26T13:15:00Z,0.939,19.8,0.14,85.51,451,15,0,85.5,19.6,0.14,0.938,189,74.5,0,15,455
TV2,MC3,2023-07-26T13:30:00Z,0.914,20.3,0.2,85.47,451,14,0,85.46,20.3,0.22,0.908,284.9,69.9,0,15,454
TV2,MC3,2023-07-26T13:45:00Z,0.917,20.2,0.2,85.46,451,15,0,85.45,20,0.2,0.916,152.2,58,0,15,455
TV2,MC3,2023-07-26T14:00:00Z,0.926,19.9,0.17,85.46,451,15,0,85.44,19.8,0.18,0.924,235.5,77.1,0,15,454
TV2,MC3,2023-07-26T14:15:00Z,0.921,20.2,0.19,85.44,451,15,0,85.43,20,0.18,0.922,186.2,74.7,0,15,455
TV2,MC3,2023-07-26T14:30:00Z,0.923,20.1,0.18,85.43,451,15,0,85.42,19.8,0.17,0.925,183.5,62.6,0,15,455
TV2,MC3,2023-07-26T14:45:00Z,0.936,19.7,0.15,85.41,452,15,0,85.4,19.5,0.14,0.938,98.9,38.5,0,15,456
TV2,MC3,2023-07-26T15:00:00Z,0.956,19.6,0.1,85.39,469,15,4,85.38,19.4,0.1,0.955,125.8,48.3,3,15,493
TV2,MC3,2023-07-26T15:15:00Z,0.957,19.5,0.1,85.39,450,10,4,85.38,19.3,0.1,0.955,250.7,63,11,15,456
TV2,MC3,2023-07-26T15:30:00Z,0.923,19.6,0.17,85.42,451,15,0,85.41,19.4,0.16,0.927,115.7,41.4,0,15,455
TV2,MC3,2023-07-26T15:45:00Z,0.923,19.6,0.17,85.45,452,15,0,85.44,19.4,0.17,0.923,66.7,26.9,0,15,455
TV2,MC3,2023-07-26T16:00:00Z,0.939,19,0.13,85.46,453,15,0,85.44,19,0.14,0.937,30.6,12.5,0,15,456
TV2,MC3,2023-07-26T16:15:00Z,0.96,18.7,0.09,85.46,454,15,0,85.45,18.6,0.09,0.957,24.2,9.9,0,15,457
TV2,MC3,2023-07-26T16:30:00Z,0.97,18.7,0.06,85.48,454,15,0,85.47,18.6,0.07,0.969,33.7,13.4,0,15,457
TV2,MC3,2023-07-26T16:45:00Z,0.971,18.8,0.06,85.5,455,15,0,85.49,18.7,0.07,0.968,26,9.9,7,15,471
TV2,MC3,2023-07-26T17:00:00Z,0.974,18.8,0.06,85.51,454,15,3,85.5,18.8,0.06,0.973,28.9,11.5,11,15,458
TV2,MC3,2023-07-26T17:15:00Z,0.973,18.8,0.06,85.5,453,15,0,85.49,18.8,0.06,0.972,29.8,11.5,0,15,457
TV2,MC3,2023-07-26T17:30:00Z,0.966,19,0.07,85.51,454,15,0,85.5,18.9,0.08,0.965,18.9,7.3,0,15,457
TV2,MC3,2023-07-26T17:45:00Z,0.972,18.9,0.06,85.51,454,15,0,85.51,18.8,0.07,0.97,10.6,2,0,15,457
TV2,MC3,2023-07-26T18:00:00Z,0.979,18.8,0.04,85.53,454,15,0,85.52,18.7,0.05,0.976,1.6,0,0,15,457
TV2,MC3,2023-07-26T18:15:00Z,0.985,18.7,0.03,85.53,455,15,0,85.52,18.6,0.04,0.984,0,0,0,15,458
TV2,MC3,2023-07-26T18:30:00Z,0.991,18.6,0.02,85.53,455,15,0,85.53,18.5,0.02,0.99,0,0,0,15,459
TV2,MC3,2023-07-26T18:45:00Z,0.998,18.6,0,85.54,459,15,0,85.53,18.5,0.01,0.997,0,0,13,15,472
TV2,MC3,2023-07-26T19:00:00Z,1.001,18.5,0,85.54,456,15,0,85.53,18.5,0,0.998,0,0,15,15,462
TV2,MC3,2023-07-26T19:15:00Z,1,18.4,0,85.54,455,15,0,85.54,18.4,0,0.999,0,0,10,15,459
TV2,MC3,2023-07-26T19:30:00Z,1.001,18.2,0,85.54,456,15,0,85.54,18.1,0,0.999,0,0,9,15,461
TV2,MC3,2023-07-26T19:45:00Z,0.999,18.1,0,85.54,457,15,0,85.54,17.9,0,0.999,0,0,10,15,465
TV2,MC3,2023-07-26T20:00:00Z,1,18,0,85.54,484,15,11,85.54,17.9,0,1,0,0,15,15,489
TV2,MC3,2023-07-26T20:15:00Z,1,17.8,0,85.54,471,15,15,85.53,17.8,0,1,0,0,15,15,473
TV2,MC3,2023-07-26T20:30:00Z,1,17.8,0,85.54,461,15,15,85.54,17.7,0,1,0,0,15,15,466
TV2,MC3,2023-07-26T20:45:00Z,0.999,17.7,0,85.54,462,15,15,85.54,17.6,0,1,0,0,15,15,465
TV2,MC3,2023-07-26T21:00:00Z,1.001,17.6,0,85.54,474,15,15,85.54,17.5,0,1,0,0,15,15,474
TV2,MC3,2023-07-26T21:15:00Z,1.001,17.5,0,85.55,502,15,15,85.54,17.5,0,1,0,0,15,15,512
TV2,MC3,2023-07-26T21:30:00Z,1,17.5,0,85.57,503,15,15,85.56,17.4,0,1,0,0,15,15,509
TV2,MC3,2023-07-26T21:45:00Z,0.998,17.4,0,85.58,483,15,15,85.57,17.3,0.01,0.994,0,0,15,15,476
TV2,MC3,2023-07-26T22:00:00Z,0.99,17.5,0.02,85.57,464,15,15,85.56,17.3,0.03,0.986,0,0,11,15,459
TV2,MC3,2023-07-26T22:15:00Z,0.989,17.5,0.02,85.58,457,15,7,85.57,17.4,0.03,0.985,0,0,0,15,458
TV2,MC3,2023-07-26T22:30:00Z,0.978,17.6,0.04,85.58,455,15,0,85.57,17.5,0.05,0.976,0,0,0,15,457
TV2,MC3,2023-07-26T22:45:00Z,0.968,17.6,0.07,85.58,454,15,0,85.57,17.5,0.07,0.964,0,0,0,15,457
TV2,MC3,2023-07-26T23:00:00Z,0.971,17.5,0.06,85.58,455,15,0,85.57,17.4,0.07,0.967,0,0,0,15,458
TV2,MC3,2023-07-26T23:15:00Z,0.978,17.5,0.04,85.58,455,15,0,85.58,17.5,0.06,0.969,0,0,0,15,458
TV2,MC3,2023-07-26T23:30:00Z,0.978,17.5,0.04,85.57,455,15,0,85.56,17.5,0.06,0.97,0,0,0,15,458
TV2,MC3,2023-07-26T23:45:00Z,0.982,17.5,0.04,85.53,455,15,0,85.53,17.5,0.05,0.973,0,0,0,15,458
TV2,MC3,2023-07-27T00:00:00Z,0.985,17.4,0.03,85.51,455,15,0,85.5,17.3,0.05,0.977,0,0,0,15,458
TV2,MC3,2023-07-27T00:15:00Z,0.994,17.4,0.01,85.5,455,15,0,85.49,17.4,0.03,0.984,0,0,0,15,458
TV2,MC3,2023-07-27T00:30:00Z,0.995,17.4,0.01,85.48,455,15,0,85.47,17.4,0.03,0.987,0,0,0,15,458
TV2,MC3,2023-07-27T00:45:00Z,0.993,17.4,0.01,85.46,455,15,0,85.45,17.4,0.04,0.981,0,0,0,15,458
