Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port5_RH,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port2_ATM22_Yaxis,Port2_Gust_speed,Port2_ATM22_temp,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_Wind_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
TV2,MC2,2023-11-01T23:45:00Z,0.999,85.45,0,17.5,0.998,0,17.5,85.43,1.6,3.88,17.6,105,-2.2,1.73,0,15,15,552,5,1693,5
TV2,MC2,2023-11-02T00:00:00Z,1,85.43,0,17.5,1,0,17.5,85.41,1.6,3.06,17.6,103,-2.2,1.57,0,15,15,548,NA,NA,NA
TV2,MC2,2023-11-02T00:15:00Z,1,85.43,0,17.5,0.999,0,17.5,85.41,1.6,2.37,17.5,97,-2.2,1.23,0,15,15,545,NA,NA,NA
TV2,MC2,2023-11-02T00:30:00Z,1,85.41,0,17.5,0.999,0,17.4,85.39,1.6,3.41,17.6,106,-2.2,1.99,0,15,15,536,NA,NA,NA
TV2,MC2,2023-11-02T00:45:00Z,1,85.39,0,17.5,0.999,0,17.4,85.37,1.6,3.22,17.6,104,-2.2,1.72,0,15,15,531,NA,NA,NA
TV2,MC2,2023-11-02T01:00:00Z,1,85.39,0,17.5,1,0,17.4,85.37,1.6,5.22,17.6,105,-2.2,1.9,0,15,15,530,NA,NA,NA
TV2,MC2,2023-11-02T01:15:00Z,1,85.38,0,17.5,0.999,0,17.4,85.35,1.6,4.21,17.6,106,-2.2,2.05,0,15,15,528,NA,NA,NA
TV2,MC2,2023-11-02T01:30:00Z,1,85.34,0,17.4,1,0,17.4,85.32,1.6,3.62,17.6,106,-2.1,1.98,0,15,15,520,NA,NA,NA
TV2,MC2,2023-11-02T01:45:00Z,1,85.34,0,17.4,0.999,0,17.3,85.31,1.6,3.82,17.6,106,-2.2,1.91,0,15,15,509,3,1685,3
TV2,MC2,2023-11-02T02:00:00Z,1.001,85.32,0,17.4,0.999,0,17.3,85.3,1.6,4.16,17.6,107,-2.1,2.1,0,15,15,498,NA,NA,NA
TV2,MC2,2023-11-02T02:15:00Z,1,85.31,0,17.6,0.998,0,17.5,85.29,1.6,4.69,17.7,109,-2.1,2.24,0,15,15,498,1,1629,1
TV2,MC2,2023-11-02T02:30:00Z,0.999,85.31,0,17.6,0.992,0.02,17.6,85.29,1.6,4.13,17.7,109,-2.1,1.8,0,15,15,501,NA,NA,NA
TV2,MC2,2023-11-02T02:45:00Z,0.999,85.31,0,17.7,0.991,0.02,17.6,85.29,1.6,3.12,17.7,109,-2.1,1.64,0,15,15,503,NA,NA,NA
TV2,MC2,2023-11-02T03:00:00Z,1,85.3,0,17.7,0.993,0.01,17.6,85.28,1.6,3.89,17.6,108,-2.2,1.49,0,15,15,507,NA,NA,NA
TV2,MC2,2023-11-02T03:15:00Z,1,85.3,0,17.6,0.996,0.01,17.5,85.28,1.5,4.6,17.8,109,-2.1,2,0,15,15,491,NA,NA,NA
TV2,MC2,2023-11-02T03:30:00Z,1,85.3,0,17.6,0.995,0.01,17.6,85.28,1.6,5.31,17.8,105,-2.1,1.72,0,15,15,484,NA,NA,NA
TV2,MC2,2023-11-02T03:45:00Z,0.999,85.3,0,17.6,0.991,0.02,17.6,85.28,1.5,3.29,17.7,106,-2.1,1.4,0,15,15,475,NA,NA,NA
TV2,MC2,2023-11-02T04:00:00Z,0.996,85.3,0.01,17.6,0.988,0.02,17.6,85.27,1.6,2.28,17.7,108,-2.1,0.81,0,15,15,472,NA,NA,NA
TV2,MC2,2023-11-02T04:15:00Z,0.995,85.3,0.01,17.6,0.984,0.03,17.6,85.28,1.6,1.33,17.6,110,-2.2,0.75,0,15,15,470,NA,NA,NA
TV2,MC2,2023-11-02T04:30:00Z,0.992,85.3,0.02,17.5,0.975,0.05,17.6,85.28,1.5,2.65,17.7,108,-2.1,1.07,0,15,15,468,NA,NA,NA
TV2,MC2,2023-11-02T04:45:00Z,0.986,85.31,0.03,17.5,0.968,0.06,17.4,85.29,1.5,1.7,17.4,104,-2.2,0.78,0,15,15,467,NA,NA,NA
TV2,MC2,2023-11-02T05:00:00Z,0.981,85.33,0.04,17.5,0.967,0.07,17.4,85.3,1.5,3.39,17.7,109,-2.1,1.8,0,15,15,464,NA,NA,NA
TV2,MC2,2023-11-02T05:15:00Z,0.984,85.34,0.03,17.6,0.971,0.06,17.5,85.32,1.6,3.86,17.5,112,-2.1,1.94,0,15,15,465,NA,NA,NA
TV2,MC2,2023-11-02T05:30:00Z,0.996,85.37,0.01,17.4,0.981,0.04,17.4,85.34,1.6,2.76,17.4,108,-2.1,1.42,0,15,15,468,NA,NA,NA
TV2,MC2,2023-11-02T05:45:00Z,1,85.38,0,17.4,0.987,0.03,17.4,85.36,1.6,2.31,17.4,104,-2.1,1.2,0,15,15,467,NA,NA,NA
TV2,MC2,2023-11-02T06:00:00Z,1,85.41,0,17.4,0.991,0.02,17.4,85.38,1.5,2.83,17.4,102,-2,1.18,0,15,15,520,NA,NA,NA
TV2,MC2,2023-11-02T06:15:00Z,1,85.43,0,17.5,0.994,0.01,17.4,85.4,1.6,2.69,17.4,95,-2.1,1.1,3.3,15,15,643,NA,NA,NA
TV2,MC2,2023-11-02T06:30:00Z,1.001,85.45,0,17.4,0.998,0,17.4,85.42,1.5,3.29,17.4,98,-2.1,1.13,9.7,15,15,623,NA,NA,NA
TV2,MC2,2023-11-02T06:45:00Z,1,85.46,0,17.4,0.999,0,17.3,85.43,1.6,4.86,17.6,112,-2.1,2.39,19.8,15,15,585,NA,NA,NA
TV2,MC2,2023-11-02T07:00:00Z,1,85.47,0,17.5,0.998,0,17.6,85.44,1.6,5.92,17.8,110,-2,2.63,29.7,15,15,523,NA,NA,NA
TV2,MC2,2023-11-02T07:15:00Z,0.999,85.49,0,17.8,0.987,0.03,17.7,85.46,1.5,5.56,17.9,113,-2.1,2.16,38.1,15,15,495,NA,NA,NA
TV2,MC2,2023-11-02T07:30:00Z,0.994,85.5,0.01,17.9,0.98,0.04,17.9,85.47,1.6,4.52,17.9,113,-2.1,2.49,47.6,15,15,489,NA,NA,NA
TV2,MC2,2023-11-02T07:45:00Z,0.995,85.51,0.01,17.9,0.979,0.04,18,85.49,1.6,4.05,18,111,-2,1.69,39,15,15,486,NA,NA,NA
TV2,MC2,2023-11-02T08:00:00Z,0.991,85.52,0.02,18,0.971,0.06,18.2,85.5,1.5,3.39,18.3,116,-2,1.49,89,15,15,479,NA,NA,NA
TV2,MC2,2023-11-02T08:15:00Z,0.978,85.52,0.05,18.3,0.954,0.1,18.5,85.5,1.5,4.77,18.4,113,-1.9,1.69,77.5,15,15,472,NA,NA,NA
TV2,MC2,2023-11-02T08:30:00Z,0.975,85.53,0.05,18.2,0.952,0.1,18.4,85.5,1.5,4.53,18.3,105,-1.9,1.24,56.9,15,15,466,NA,NA,NA
TV2,MC2,2023-11-02T08:45:00Z,0.98,85.54,0.04,18.1,0.959,0.09,18.3,85.52,1.5,3.92,18.3,108,-2,1.35,73.8,15,15,460,NA,NA,NA
TV2,MC2,2023-11-02T09:00:00Z,0.977,85.56,0.05,18.2,0.955,0.1,18.5,85.54,1.5,3.2,18.4,103,-2,1.32,113.7,2,15,459,NA,NA,NA
TV2,MC2,2023-11-02T09:15:00Z,0.966,85.57,0.07,18.7,0.936,0.14,19.1,85.54,1.5,3.96,18.9,113,-1.8,1.59,196.8,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T09:30:00Z,0.955,85.57,0.1,18.9,0.925,0.17,19.3,85.54,1.5,4.23,19,113,-1.8,1.99,308.9,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T09:45:00Z,0.946,85.57,0.12,19,0.919,0.18,19.2,85.54,1.6,4.58,19.1,114,-1.8,2.38,331.6,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T10:00:00Z,0.942,85.56,0.13,19,0.912,0.2,19.3,85.53,1.4,7.1,19.1,112,-1.8,1.78,252.3,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T10:15:00Z,0.945,85.55,0.12,19,0.913,0.19,19.4,85.52,1.4,4.03,19.2,118,-1.7,1.36,158.2,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T10:30:00Z,0.943,85.54,0.13,19.1,0.911,0.2,19.4,85.52,1.5,4.2,19.3,122,-1.7,1.33,127.3,0,15,456,NA,NA,NA
TV2,MC2,2023-11-02T10:45:00Z,0.947,85.54,0.12,19.1,0.918,0.18,19.4,85.51,1.5,3.17,19.3,117,-1.7,1.11,119.9,0,15,456,NA,NA,NA
TV2,MC2,2023-11-02T11:00:00Z,0.942,85.53,0.13,19.1,0.913,0.2,19.4,85.5,1.5,4.09,19.2,117,-1.7,1.79,124.1,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T11:15:00Z,0.951,85.52,0.11,19.1,0.924,0.17,19.4,85.5,1.4,2.14,19.3,102,-1.7,0.7,106.9,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T11:30:00Z,0.957,85.51,0.1,19.2,0.925,0.17,19.6,85.49,1.4,2.49,19.4,108,-1.7,0.93,104.9,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T11:45:00Z,0.96,85.5,0.09,19.3,0.932,0.15,19.5,85.47,1.4,1.72,19.4,111,-1.6,0.74,75.1,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T12:00:00Z,0.968,85.48,0.07,18.9,0.946,0.12,19,85.46,1.4,3.45,19.1,116,-1.7,0.9,91.4,6,15,458,NA,NA,NA
TV2,MC2,2023-11-02T12:15:00Z,0.959,85.46,0.09,19.2,0.931,0.16,19.6,85.44,1.4,1.4,19.5,96,-1.7,0.58,90.3,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T12:30:00Z,0.964,85.44,0.08,19,0.939,0.14,19.1,85.41,1.4,1.18,19.1,99,-1.7,0.55,71.4,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T12:45:00Z,0.973,85.41,0.06,19.2,0.944,0.13,19.5,85.38,1.4,2.52,19.4,97,-1.8,0.7,108.4,6,15,462,NA,NA,NA
TV2,MC2,2023-11-02T13:00:00Z,0.963,85.39,0.08,19.4,0.931,0.16,19.9,85.36,1.4,1.91,19.7,99,-1.7,0.7,102,1,15,458,NA,NA,NA
TV2,MC2,2023-11-02T13:15:00Z,0.945,85.36,0.13,19.7,0.912,0.21,20.2,85.33,1.4,2.85,19.9,107,-1.7,0.85,102.2,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T13:30:00Z,0.936,85.34,0.15,19.6,0.902,0.23,20.1,85.31,1.4,2.01,19.8,100,-1.7,0.74,92.8,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T13:45:00Z,0.94,85.32,0.14,19.6,0.91,0.21,19.9,85.3,1.4,1.94,19.8,97,-1.7,0.73,80,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T14:00:00Z,0.93,85.31,0.16,19.7,0.898,0.24,20.2,85.28,1.4,1.74,19.9,92,-1.7,0.7,87,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T14:15:00Z,0.943,85.32,0.13,19.7,0.91,0.21,20.1,85.29,1.4,2.99,20,109,-1.6,0.63,75.4,0,15,456,NA,NA,NA
TV2,MC2,2023-11-02T14:30:00Z,0.934,85.32,0.15,19.7,0.903,0.23,20,85.29,1.4,2.46,19.8,101,-1.6,0.67,51.1,0,15,456,NA,NA,NA
TV2,MC2,2023-11-02T14:45:00Z,0.927,85.29,0.17,19.9,0.89,0.27,20.6,85.26,1.3,1.02,20.2,97,-1.6,0.41,97,0,15,455,NA,NA,NA
TV2,MC2,2023-11-02T15:00:00Z,0.918,85.29,0.19,20,0.882,0.28,20.4,85.26,1.3,1.34,20.1,96,-1.7,0.5,62.1,0,15,456,NA,NA,NA
TV2,MC2,2023-11-02T15:15:00Z,0.945,85.3,0.13,19.6,0.917,0.19,19.7,85.27,1.3,1.21,19.7,112,-1.7,0.53,44.3,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T15:30:00Z,0.952,85.29,0.11,19.5,0.927,0.17,19.6,85.27,1.3,1.62,19.7,102,-1.6,0.63,35.5,0,15,457,NA,NA,NA
TV2,MC2,2023-11-02T15:45:00Z,0.944,85.29,0.13,19.4,0.92,0.18,19.5,85.27,1.3,1.39,19.4,98,-1.7,0.54,36.4,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T16:00:00Z,0.962,85.3,0.08,19.2,0.939,0.13,19.2,85.27,1.3,1.36,19.3,98,-1.7,0.56,21.6,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T16:15:00Z,0.965,85.29,0.08,19,0.944,0.12,19.1,85.27,1.4,1.65,19.1,103,-1.7,0.66,19.8,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T16:30:00Z,0.968,85.3,0.07,18.9,0.949,0.11,18.9,85.27,1.3,1.56,18.9,105,-1.6,0.76,13.9,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T16:45:00Z,0.972,85.3,0.06,18.6,0.952,0.1,18.6,85.28,1.3,2.54,18.6,102,-1.7,0.75,8.6,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T17:00:00Z,0.978,85.32,0.05,18.5,0.96,0.09,18.4,85.29,1.3,2.7,18.6,99,-1.8,0.84,2.9,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T17:15:00Z,0.979,85.31,0.04,18.4,0.965,0.07,18.4,85.29,1.4,1.72,18.5,98,-1.7,0.71,0,5,15,460,NA,NA,NA
TV2,MC2,2023-11-02T17:30:00Z,0.988,85.32,0.03,18.3,0.972,0.06,18.2,85.3,1.3,2.47,18.3,99,-1.7,0.79,0,15,15,460,NA,NA,NA
TV2,MC2,2023-11-02T17:45:00Z,0.994,85.35,0.01,18.2,0.978,0.05,18.2,85.33,1.4,1.64,18.3,104,-1.7,0.77,0,15,15,461,NA,NA,NA
TV2,MC2,2023-11-02T18:00:00Z,0.999,85.39,0,18.1,0.982,0.04,18.2,85.36,1.3,1.64,18.2,96,-1.8,0.62,0,15,15,462,NA,NA,NA
TV2,MC2,2023-11-02T18:15:00Z,0.999,85.39,0,18.1,0.983,0.04,18.1,85.37,1.4,3.07,18.2,101,-1.7,0.72,0,15,15,461,NA,NA,NA
TV2,MC2,2023-11-02T18:30:00Z,0.998,85.41,0,18,0.984,0.03,18,85.39,1.3,3.13,18.1,105,-1.8,0.79,0,15,15,462,NA,NA,NA
TV2,MC2,2023-11-02T18:45:00Z,0.998,85.43,0,18,0.987,0.03,17.9,85.4,1.3,2.12,18.1,105,-1.8,0.89,0,15,15,462,NA,NA,NA
TV2,MC2,2023-11-02T19:00:00Z,0.998,85.45,0,17.9,0.986,0.03,17.8,85.42,1.3,1.69,18,101,-1.8,0.89,0,15,15,461,NA,NA,NA
TV2,MC2,2023-11-02T19:15:00Z,0.995,85.47,0.01,17.8,0.985,0.03,17.7,85.44,1.3,2.97,18,110,-1.7,1.36,0,15,15,460,NA,NA,NA
TV2,MC2,2023-11-02T19:30:00Z,0.987,85.48,0.03,17.8,0.979,0.04,17.7,85.46,1.3,3.65,18,103,-1.7,1.1,0,9,15,459,NA,NA,NA
TV2,MC2,2023-11-02T19:45:00Z,0.976,85.49,0.05,17.8,0.969,0.06,17.7,85.47,1.3,3.6,17.9,108,-1.8,1.44,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T20:00:00Z,0.972,85.51,0.06,17.8,0.962,0.08,17.7,85.48,1.3,3.19,17.9,114,-1.8,1.77,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T20:15:00Z,0.973,85.51,0.06,17.8,0.962,0.08,17.7,85.48,1.3,4.26,17.8,115,-1.7,1.99,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T20:30:00Z,0.97,85.51,0.06,17.8,0.959,0.08,17.6,85.48,1.3,3.37,17.9,113,-1.7,2.07,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T20:45:00Z,0.965,85.51,0.07,17.8,0.955,0.09,17.6,85.48,1.3,3.06,17.9,111,-1.7,1.72,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T21:00:00Z,0.97,85.51,0.06,17.8,0.957,0.09,17.7,85.48,1.3,4.02,17.9,112,-1.7,1.8,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T21:15:00Z,0.974,85.5,0.05,17.8,0.961,0.08,17.8,85.48,1.3,3.49,17.9,116,-1.7,1.71,0,0,15,460,NA,NA,NA
TV2,MC2,2023-11-02T21:30:00Z,0.977,85.5,0.05,17.9,0.962,0.08,17.8,85.47,1.3,4.34,18,114,-1.7,1.89,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T21:45:00Z,0.964,85.5,0.07,17.8,0.954,0.09,17.7,85.48,1.4,2.59,17.9,108,-1.8,1.17,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T22:00:00Z,0.955,85.49,0.09,17.7,0.945,0.11,17.5,85.46,1.3,3.33,17.8,104,-1.8,1.09,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T22:15:00Z,0.95,85.49,0.1,17.5,0.939,0.12,17.3,85.46,1.3,3.13,17.6,105,-1.8,1.16,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T22:30:00Z,0.952,85.48,0.09,17.4,0.94,0.12,17.2,85.45,1.3,3.5,17.5,110,-1.8,1.33,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T22:45:00Z,0.957,85.46,0.09,17.4,0.944,0.11,17.2,85.43,1.3,2.9,17.4,109,-1.8,1.56,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T23:00:00Z,0.96,85.44,0.08,17.3,0.947,0.1,17.2,85.41,1.3,3.72,17.4,110,-1.8,1.82,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T23:15:00Z,0.956,85.41,0.09,17.3,0.944,0.11,17.2,85.38,1.3,5.73,17.4,114,-1.8,2.21,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-02T23:30:00Z,0.96,85.39,0.08,17.3,0.947,0.1,17.2,85.36,1.3,4.36,17.4,110,-1.8,1.75,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-02T23:45:00Z,0.96,85.36,0.08,17.2,0.949,0.1,17.1,85.33,1.2,3.21,17.3,110,-1.8,1.56,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-03T00:00:00Z,0.955,85.34,0.09,17.2,0.943,0.11,17.1,85.31,1.2,4.31,17.3,115,-1.8,1.66,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-03T00:15:00Z,0.957,85.32,0.08,17.2,0.944,0.11,17.1,85.3,1.3,2.99,17.3,113,-1.8,1.29,0,0,15,458,NA,NA,NA
TV2,MC2,2023-11-03T00:30:00Z,0.963,85.3,0.07,17.3,0.951,0.09,17.1,85.28,1.3,3.04,17.3,108,-1.7,1.39,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-03T00:45:00Z,0.971,85.29,0.06,17.2,0.959,0.08,17,85.26,1.3,2.58,17.3,107,-1.7,1.12,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-03T01:00:00Z,0.979,85.27,0.04,17.2,0.965,0.07,17.2,85.25,1.2,2.66,17.3,105,-1.8,0.87,0,0,15,459,NA,NA,NA
TV2,MC2,2023-11-03T01:15:00Z,0.986,85.25,0.03,17.2,0.97,0.06,17.2,85.22,1.3,1.48,17.3,98,-1.8,0.8,0,8,15,461,NA,NA,NA
TV2,MC2,2023-11-03T01:30:00Z,0.994,85.23,0.01,17.3,0.977,0.04,17.2,85.21,1.3,1.86,17.3,96,-1.8,0.76,0,15,15,462,NA,NA,NA
TV2,MC2,2023-11-03T01:45:00Z,0.999,85.24,0,17.4,0.984,0.03,17.3,85.21,1.3,1.8,17.4,98,-1.8,0.75,0,15,15,462,NA,NA,NA
TV2,MC2,2023-11-03T02:00:00Z,1,85.22,0,17.4,0.987,0.03,17.4,85.19,1.2,1.56,17.5,101,-1.8,0.61,0,15,15,463,NA,NA,NA
TV2,MC2,2023-11-03T02:15:00Z,1,85.2,0,17.4,0.991,0.02,17.4,85.18,1.3,1.83,17.4,101,-1.7,0.66,0,15,15,464,NA,NA,NA
TV2,MC2,2023-11-03T02:30:00Z,1,85.2,0,17.4,0.993,0.01,17.4,85.18,1.3,1.89,17.4,93,-1.8,0.67,0,15,15,467,NA,NA,NA
TV2,MC2,2023-11-03T02:45:00Z,1.001,85.2,0,17.4,0.996,0.01,17.4,85.17,1.2,1.49,17.4,97,-1.8,0.63,0,15,15,479,NA,NA,NA
TV2,MC2,2023-11-03T03:00:00Z,1,85.2,0,17.3,0.999,0,17.2,85.17,1.3,1.3,17.3,96,-1.7,0.58,0,15,15,491,NA,NA,NA
TV2,MC2,2023-11-03T03:15:00Z,1,85.19,0,17.2,1.001,0,17.2,85.17,1.2,1.64,17.3,101,-1.8,0.63,0,15,15,482,NA,NA,NA
TV2,MC2,2023-11-03T03:30:00Z,1.001,85.19,0,17.2,1,0,17.1,85.16,1.3,2.28,17.3,100,-1.7,0.67,0,15,15,472,NA,NA,NA
TV2,MC2,2023-11-03T03:45:00Z,1.001,85.19,0,17.2,1,0,17.1,85.16,1.2,2.04,17.2,97,-1.8,0.76,0,15,15,470,NA,NA,NA
TV2,MC2,2023-11-03T04:00:00Z,1.001,85.18,0,17.2,1,0,17.1,85.15,1.1,1.85,17.2,104,-1.8,0.74,0,15,15,470,NA,NA,NA
TV2,MC2,2023-11-03T04:15:00Z,1.001,85.18,0,17.2,1,0,17.1,85.16,1.3,1.89,17.2,99,-1.7,0.82,0,15,15,474,NA,NA,NA
TV2,MC2,2023-11-03T04:30:00Z,1,85.2,0,17.1,1,0,17.1,85.18,1.2,2.06,17.2,99,-1.7,0.84,0,15,15,473,NA,NA,NA
TV2,MC2,2023-11-03T04:45:00Z,1,85.23,0,17.2,1,0,17.1,85.21,1.3,1.79,17.2,94,-1.8,0.72,0,15,15,479,NA,NA,NA
TV2,MC2,2023-11-03T05:00:00Z,1.001,85.25,0,17.2,0.999,0,17.2,85.23,1.3,2.32,17.2,97,-1.7,0.8,0,15,15,480,NA,NA,NA
TV2,MC2,2023-11-03T05:15:00Z,1,85.26,0,17.2,1.001,0,17.1,85.23,1.2,2.04,17.2,100,-1.7,0.88,0,15,15,488,NA,NA,NA
TV2,MC2,2023-11-03T05:30:00Z,0.999,85.27,0,17.1,1,0,17.1,85.25,1.3,1.47,17.2,105,-1.7,0.73,0,15,15,867,NA,NA,NA
TV2,MC2,2023-11-03T05:45:00Z,1.001,85.26,0,17.2,1,0,17.2,85.24,1.3,2.21,17.3,99,-1.8,0.94,0,15,15,650,NA,NA,NA
TV2,MC2,2023-11-03T06:00:00Z,1.001,85.28,0,17.2,1,0,17.2,85.26,1.4,2.47,17.3,89,-1.9,0.97,2.2,15,15,623,NA,NA,NA
TV2,MC2,2023-11-03T06:15:00Z,1,85.3,0,17.2,0.999,0,17.2,85.27,1.4,1.96,17.3,96,-1.9,0.9,0,15,15,660,NA,NA,NA
TV2,MC2,2023-11-03T06:30:00Z,1,85.3,0,17.3,1,0,17.3,85.28,1.3,3.54,17.4,96,-1.8,0.95,5.3,15,15,830,NA,NA,NA
TV2,MC2,2023-11-03T06:45:00Z,0.999,85.31,0,17.4,0.999,0,17.4,85.29,1.4,2.55,17.5,96,-1.9,0.95,9.3,15,15,834,NA,NA,NA
TV2,MC2,2023-11-03T07:00:00Z,1,85.32,0,17.5,1.001,0,17.5,85.29,1.4,2.57,17.6,105,-2,1.09,7.9,15,15,827,NA,NA,NA
TV2,MC2,2023-11-03T07:15:00Z,0.999,85.33,0,17.5,1,0,17.5,85.3,1.5,4.27,17.6,97,-1.9,1.18,14.5,15,15,698,NA,NA,NA
TV2,MC2,2023-11-03T07:30:00Z,1,85.34,0,17.5,0.999,0,17.5,85.32,1.5,2.09,17.6,97,-2.1,0.98,8.8,15,15,666,NA,NA,NA
TV2,MC2,2023-11-03T07:45:00Z,1,85.34,0,17.6,1,0,17.7,85.32,1.5,2.17,17.8,95,-2,1.02,37,15,15,827,NA,NA,NA
TV2,MC2,2023-11-03T08:00:00Z,1,85.35,0,17.8,1,0,17.8,85.32,1.5,3,17.9,91,-2.1,1.16,48.7,15,15,752,NA,NA,NA
TV2,MC2,2023-11-03T08:15:00Z,1.001,85.37,0,17.8,1.001,0,17.8,85.34,1.6,2.91,17.9,96,-2.1,1.2,34.2,15,15,678,NA,NA,NA
TV2,MC2,2023-11-03T08:30:00Z,0.999,85.37,0,17.8,1,0,17.8,85.34,1.6,2.88,17.9,96,-1.9,1.19,30.8,15,15,829,NA,NA,NA
TV2,MC2,2023-11-03T08:45:00Z,0.999,85.37,0,17.8,1,0,17.8,85.34,1.6,2.87,17.9,94,-2.2,1.06,33,15,15,820,NA,NA,NA
TV2,MC2,2023-11-03T09:00:00Z,1.001,85.37,0,17.8,1,0,17.9,85.35,1.5,2.76,18,93,-2.1,1.11,34.6,15,15,639,NA,NA,NA
TV2,MC2,2023-11-03T09:15:00Z,1,85.36,0,18,1,0,18,85.34,1.6,2.83,18.1,95,-2.1,1.26,43.6,15,15,658,NA,NA,NA
TV2,MC2,2023-11-03T09:30:00Z,1,85.33,0,18.1,1.001,0,18.1,85.31,1.5,3.33,18.2,95,-2.1,1.31,57.5,15,15,643,NA,NA,NA
TV2,MC2,2023-11-03T09:45:00Z,1.001,85.32,0,18.1,1,0,18.2,85.3,1.6,2.37,18.2,92,-2.1,1.12,74.3,15,15,678,NA,NA,NA
TV2,MC2,2023-11-03T10:00:00Z,1,85.31,0,18.2,0.999,0,18.4,85.29,1.6,3.4,18.4,90,-2,1.23,61.5,15,15,697,NA,NA,NA
TV2,MC2,2023-11-03T10:15:00Z,1.001,85.3,0,18,1,0,18.1,85.28,1.6,3.35,18.2,92,-2,1.22,67.2,15,15,632,NA,NA,NA
TV2,MC2,2023-11-03T10:30:00Z,1.001,85.29,0,18,1,0,18.1,85.26,1.6,4.37,18.1,97,-2,1.36,74,15,15,600,NA,NA,NA
TV2,MC2,2023-11-03T10:45:00Z,1.001,85.28,0,18.1,0.999,0,18.2,85.26,1.6,5.08,18.2,102,-2,1.56,79.5,15,15,672,NA,NA,NA
TV2,MC2,2023-11-03T11:00:00Z,1,85.26,0,18.2,1,0,18.4,85.24,1.6,2.8,18.4,90,-2.1,1.12,97.2,15,15,782,NA,NA,NA
TV2,MC2,2023-11-03T11:15:00Z,1.001,85.26,0,18.5,0.999,0,18.6,85.24,1.7,2.78,18.6,85,-2.1,1.08,86.8,15,15,703,NA,NA,NA
TV2,MC2,2023-11-03T11:30:00Z,1.001,85.26,0,18.5,1,0,18.6,85.23,1.6,2.61,18.6,88,-2.1,1.08,89.5,15,15,689,NA,NA,NA
TV2,MC2,2023-11-03T11:45:00Z,1.001,85.25,0,18.4,1,0,18.5,85.22,1.6,2.7,18.5,91,-2.3,1.14,87.3,15,15,652,NA,NA,NA
TV2,MC2,2023-11-03T12:00:00Z,1.001,85.22,0,18.5,1,0,18.6,85.19,1.6,2.27,18.6,94,-2.1,1.2,82.4,15,15,687,NA,NA,NA
TV2,MC2,2023-11-03T12:15:00Z,1.001,85.2,0,18.3,0.999,0,18.4,85.17,1.7,3.12,18.4,90,-2.1,1.29,86.1,15,15,610,NA,NA,NA
TV2,MC2,2023-11-03T12:30:00Z,1.001,85.18,0,18.1,1,0,18.3,85.15,1.6,4.13,18.2,101,-2.1,1.42,82.9,15,15,629,NA,NA,NA
