Tree,MC,Timestamp,Port5_RH,Port5_VPD,Port5_Atmos_pressure,Port5_Temp,Port2_Atmos_pressure,Port2_VPD,Port2_Temp,Port2_RH,Port1_Solar,Port3_LW_minutes,Port3_LWS_Count,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV4,MC2,2023-11-07T14:45:00Z,0.955,0.11,84.87,20.9,84.91,0.15,20.8,0.941,70.5,15,453,1,203.6,3,15,454
TV4,MC2,2023-11-07T15:00:00Z,0.954,0.11,84.86,20.8,84.91,0.15,20.7,0.939,48.7,15,453,0,73.2,0,15,457
TV4,MC2,2023-11-07T15:15:00Z,0.968,0.08,84.86,20.3,84.9,0.12,20.4,0.95,41.4,15,459,4,68.1,13,15,471
TV4,MC2,2023-11-07T15:30:00Z,0.983,0.04,84.85,20,84.89,0.09,20,0.962,25.6,15,457,9,44.3,15,15,470
TV4,MC2,2023-11-07T15:45:00Z,0.993,0.02,84.87,19.8,84.91,0.06,19.8,0.974,13.4,15,454,0,20,10,15,458
TV4,MC2,2023-11-07T16:00:00Z,0.999,0,84.87,19.6,84.9,0.04,19.6,0.982,5.5,15,454,0,8.8,0,15,460
TV4,MC2,2023-11-07T16:15:00Z,1,0,84.88,19.4,84.92,0.02,19.4,0.99,7,15,454,0,9.2,0,15,458
TV4,MC2,2023-11-07T16:30:00Z,1,0,84.9,19.4,84.94,0.03,19.4,0.989,7,15,454,0,9.5,0,15,457
TV4,MC2,2023-11-07T16:45:00Z,1,0,84.91,19.4,84.95,0.04,19.4,0.983,2.6,15,454,0,6.6,0,15,457
TV4,MC2,2023-11-07T17:00:00Z,1,0,84.91,19.3,84.95,0.04,19.3,0.981,1.3,15,454,0,4.2,0,15,457
TV4,MC2,2023-11-07T17:15:00Z,1,0,84.91,19.3,84.95,0.04,19.2,0.982,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-07T17:30:00Z,1,0,84.93,19.2,84.96,0.02,19.1,0.989,0,15,454,0,0,0,15,458
TV4,MC2,2023-11-07T17:45:00Z,1,0,84.94,19.1,84.98,0.01,19.1,0.997,0,15,455,0,0,4,15,460
TV4,MC2,2023-11-07T18:00:00Z,1,0,84.94,19,84.97,0,19,1,0,15,455,0,0,14,15,461
TV4,MC2,2023-11-07T18:15:00Z,1,0,84.96,19.2,84.99,0.01,19.1,0.998,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-07T18:30:00Z,1.001,0,84.96,19.2,85,0.02,19.2,0.99,0,15,454,0,0,0,15,458
TV4,MC2,2023-11-07T18:45:00Z,1,0,84.98,19.2,85.01,0.01,19.1,0.995,0,15,457,0,0,6,15,464
TV4,MC2,2023-11-07T19:00:00Z,1.001,0,85,19.1,85.03,0,19.1,1.001,0,15,513,15,0,15,15,774
TV4,MC2,2023-11-07T19:15:00Z,1,0,85.01,19.2,85.03,0,19.1,0.999,0,15,607,15,0,15,15,672
TV4,MC2,2023-11-07T19:30:00Z,1,0,85.03,19,85.06,0,19,0.999,0,15,942,15,0,15,15,712
TV4,MC2,2023-11-07T19:45:00Z,1,0,85.04,18.9,85.07,0,18.8,1,0,15,730,15,0,15,15,768
TV4,MC2,2023-11-07T20:00:00Z,1.001,0,85.05,19,85.08,0,19,1.001,0,15,590,15,0,15,15,676
TV4,MC2,2023-11-07T20:15:00Z,1,0,85.06,18.9,85.09,0,18.8,0.999,0,15,541,15,0,15,15,647
TV4,MC2,2023-11-07T20:30:00Z,1.001,0,85.06,18.8,85.08,0,18.8,1,0,15,558,15,0,15,15,667
TV4,MC2,2023-11-07T20:45:00Z,1,0,85.06,18.9,85.09,0,18.8,1,0,15,531,15,0,15,15,657
TV4,MC2,2023-11-07T21:00:00Z,0.999,0,85.05,18.6,85.08,0,18.6,1.001,0,15,517,15,0,15,15,634
TV4,MC2,2023-11-07T21:15:00Z,0.999,0,85.06,18.6,85.09,0,18.5,1,0,15,506,15,0,15,15,630
TV4,MC2,2023-11-07T21:30:00Z,1,0,85.06,18.3,85.08,0,18.3,1,0,15,497,15,0,15,15,615
TV4,MC2,2023-11-07T21:45:00Z,1.001,0,85.06,18.2,85.09,0,18.1,1.001,0,15,491,15,0,15,15,599
TV4,MC2,2023-11-07T22:00:00Z,1,0,85.05,18.2,85.08,0,18.1,1.001,0,15,491,15,0,15,15,592
TV4,MC2,2023-11-07T22:15:00Z,0.999,0,85.05,18.2,85.08,0,18.1,1,0,15,491,15,0,15,15,599
TV4,MC2,2023-11-07T22:30:00Z,1,0,85.04,18.1,85.07,0,18,1,0,15,495,15,0,15,15,628
TV4,MC2,2023-11-07T22:45:00Z,1,0,85.04,18.1,85.07,0,18,0.999,0,15,496,15,0,15,15,616
TV4,MC2,2023-11-07T23:00:00Z,1.001,0,85.05,18.1,85.07,0,18,1,0,15,503,15,0,15,15,626
TV4,MC2,2023-11-07T23:15:00Z,0.999,0,85.03,18,85.06,0,17.9,1,0,15,502,15,0,15,15,600
TV4,MC2,2023-11-07T23:30:00Z,1,0,85,17.9,85.03,0,17.9,0.999,0,15,521,15,0,15,15,619
TV4,MC2,2023-11-07T23:45:00Z,1.001,0,85,17.9,85.02,0,17.8,1,0,15,525,15,0,15,15,612
TV4,MC2,2023-11-08T00:00:00Z,1,0,84.99,17.9,85.02,0,17.8,1,0,15,525,15,0,15,15,615
TV4,MC2,2023-11-08T00:15:00Z,1,0,84.97,17.9,85,0,17.8,1,0,15,541,15,0,15,15,627
TV4,MC2,2023-11-08T00:30:00Z,1,0,84.95,17.9,84.97,0,17.9,1,0,15,543,15,0,15,15,647
TV4,MC2,2023-11-08T00:45:00Z,1.001,0,84.95,18,84.97,0,17.9,1,0,15,554,15,0,15,15,641
TV4,MC2,2023-11-08T01:00:00Z,1,0,84.93,18,84.95,0,18,0.999,0,15,562,15,0,15,15,660
TV4,MC2,2023-11-08T01:15:00Z,1.001,0,84.92,18,84.94,0,17.9,1,0,15,565,15,0,15,15,639
TV4,MC2,2023-11-08T01:30:00Z,1.001,0,84.9,17.9,84.93,0,17.9,0.999,0,15,560,15,0,15,15,647
TV4,MC2,2023-11-08T01:45:00Z,1.001,0,84.88,17.9,84.91,0,17.8,1,0,15,554,15,0,15,15,628
TV4,MC2,2023-11-08T02:00:00Z,1.001,0,84.87,17.8,84.89,0,17.8,1,0,15,550,15,0,15,15,620
TV4,MC2,2023-11-08T02:15:00Z,0.999,0,84.86,17.8,84.89,0,17.7,1,0,15,546,15,0,15,15,609
TV4,MC2,2023-11-08T02:30:00Z,1,0,84.86,17.7,84.88,0,17.6,1,0,15,542,15,0,15,15,594
TV4,MC2,2023-11-08T02:45:00Z,1,0,84.85,17.5,84.87,0,17.5,1.001,0,15,535,15,0,15,15,581
TV4,MC2,2023-11-08T03:00:00Z,1,0,84.84,17.7,84.87,0,17.6,0.999,0,15,535,15,0,15,15,578
TV4,MC2,2023-11-08T03:15:00Z,0.999,0,84.85,17.8,84.88,0,17.7,1,0,15,529,15,0,15,15,577
TV4,MC2,2023-11-08T03:30:00Z,1,0,84.86,17.9,84.89,0,17.8,1,0,15,520,15,0,15,15,567
TV4,MC2,2023-11-08T03:45:00Z,1,0,84.86,17.9,84.88,0,17.8,0.999,0,15,513,15,0,15,15,554
TV4,MC2,2023-11-08T04:00:00Z,1.001,0,84.85,17.8,84.88,0,17.8,1,0,15,506,15,0,15,15,551
TV4,MC2,2023-11-08T04:15:00Z,0.999,0,84.85,17.8,84.88,0,17.7,0.999,0,15,502,15,0,15,15,543
TV4,MC2,2023-11-08T04:30:00Z,1,0,84.87,17.7,84.89,0,17.6,1,0,15,498,15,0,15,15,555
TV4,MC2,2023-11-08T04:45:00Z,0.999,0,84.9,17.7,84.93,0,17.6,1,0,15,494,15,0,15,15,549
TV4,MC2,2023-11-08T05:00:00Z,0.999,0,84.92,17.7,84.95,0,17.6,1,0,15,493,15,0,15,15,557
TV4,MC2,2023-11-08T05:15:00Z,0.999,0,84.94,17.8,84.97,0,17.7,1,0,15,491,15,0,15,15,558
TV4,MC2,2023-11-08T05:30:00Z,1,0,84.96,17.8,84.99,0,17.8,0.999,0,15,488,15,0,15,15,554
TV4,MC2,2023-11-08T05:45:00Z,1,0,84.98,17.8,85,0,17.8,1.001,0,15,485,15,0,15,15,549
TV4,MC2,2023-11-08T06:00:00Z,1,0,84.99,17.9,85.02,0,17.8,1.001,0,15,482,15,0.4,15,15,545
TV4,MC2,2023-11-08T06:15:00Z,1.001,0,85,17.8,85.03,0,17.8,1,2.9,15,479,15,6.6,15,15,538
TV4,MC2,2023-11-08T06:30:00Z,1.001,0,85,17.8,85.03,0,17.8,1.001,9.7,15,475,15,13.7,15,15,533
TV4,MC2,2023-11-08T06:45:00Z,1,0,84.99,17.9,85.02,0,17.8,1.001,12.6,15,473,15,19.4,15,15,529
TV4,MC2,2023-11-08T07:00:00Z,1.001,0,85,18,85.04,0,18,0.999,14.5,15,473,15,23.3,15,15,526
TV4,MC2,2023-11-08T07:15:00Z,1,0,85.03,18.3,85.07,0.01,18.1,0.994,15.2,15,472,15,26.6,15,15,517
TV4,MC2,2023-11-08T07:30:00Z,0.999,0,85.05,18.4,85.09,0.02,18.2,0.99,18.1,15,470,15,40.6,15,15,495
TV4,MC2,2023-11-08T07:45:00Z,0.991,0.02,85.05,18.5,85.09,0.04,18.3,0.983,18.7,15,468,15,30.8,15,15,466
TV4,MC2,2023-11-08T08:00:00Z,0.992,0.02,85.06,18.5,85.1,0.04,18.3,0.981,20.9,15,466,15,33,7,15,458
TV4,MC2,2023-11-08T08:15:00Z,0.994,0.01,85.07,18.5,85.11,0.04,18.4,0.981,26.4,15,463,15,43,0,15,457
TV4,MC2,2023-11-08T08:30:00Z,0.991,0.02,85.08,18.5,85.12,0.05,18.3,0.978,28.2,15,462,15,45.4,0,15,457
TV4,MC2,2023-11-08T08:45:00Z,0.99,0.02,85.08,18.6,85.12,0.04,18.4,0.979,40.5,15,457,7,66.3,0,15,457
TV4,MC2,2023-11-08T09:00:00Z,0.989,0.02,85.09,18.8,85.14,0.05,18.6,0.976,46.9,15,455,0,81.8,0,15,456
TV4,MC2,2023-11-08T09:15:00Z,0.985,0.03,85.09,18.9,85.14,0.06,18.8,0.972,49.4,15,454,0,84.6,0,15,456
TV4,MC2,2023-11-08T09:30:00Z,0.98,0.04,85.1,19.2,85.14,0.07,19,0.969,57.3,15,454,0,98.3,0,15,456
TV4,MC2,2023-11-08T09:45:00Z,0.974,0.06,85.09,19.3,85.14,0.08,19.2,0.963,63.9,15,454,0,107.1,0,15,455
TV4,MC2,2023-11-08T10:00:00Z,0.967,0.08,85.09,19.6,85.14,0.1,19.4,0.957,69.9,15,454,0,121.4,0,15,455
TV4,MC2,2023-11-08T10:15:00Z,0.955,0.1,85.09,19.7,85.14,0.12,19.5,0.947,61,15,454,0,126.5,0,15,455
TV4,MC2,2023-11-08T10:30:00Z,0.96,0.09,85.07,19.7,85.12,0.11,19.6,0.95,89,15,454,0,104.6,0,15,455
TV4,MC2,2023-11-08T10:45:00Z,0.962,0.09,85.05,20,85.09,0.11,19.8,0.951,162.4,15,454,0,128.7,0,15,455
TV4,MC2,2023-11-08T11:00:00Z,0.958,0.1,85.03,20.3,85.08,0.13,20.2,0.945,110.8,15,453,0,130.7,0,15,454
TV4,MC2,2023-11-08T11:15:00Z,0.955,0.11,85.03,20.6,85.08,0.14,20.4,0.943,119.6,15,453,0,127.3,0,15,454
TV4,MC2,2023-11-08T11:30:00Z,0.947,0.13,85.02,20.4,85.07,0.15,20.3,0.936,74.3,15,453,0,104.2,0,15,455
TV4,MC2,2023-11-08T11:45:00Z,0.948,0.12,85,20.4,85.05,0.15,20.2,0.937,152,15,453,0,156.2,0,15,454
TV4,MC2,2023-11-08T12:00:00Z,0.947,0.13,84.98,20.6,85.03,0.15,20.4,0.937,173.4,15,452,0,125.4,0,15,453
TV4,MC2,2023-11-08T12:15:00Z,0.939,0.15,84.96,20.6,85.01,0.18,20.5,0.926,76.9,15,452,0,85.3,0,15,454
TV4,MC2,2023-11-08T12:30:00Z,0.948,0.12,84.95,20.2,85,0.16,20.2,0.934,41.2,15,452,0,57.5,0,15,454
TV4,MC2,2023-11-08T12:45:00Z,0.957,0.1,84.94,20,84.99,0.13,20,0.944,42.8,15,452,0,56.6,0,15,454
TV4,MC2,2023-11-08T13:00:00Z,0.961,0.09,84.93,20.3,84.98,0.12,20.2,0.948,45.8,15,452,0,65.4,0,15,455
TV4,MC2,2023-11-08T13:15:00Z,0.957,0.1,84.91,20.3,84.96,0.13,20.2,0.945,45,15,452,0,56.8,0,15,454
TV4,MC2,2023-11-08T13:30:00Z,0.958,0.1,84.9,20.3,84.94,0.13,20.2,0.944,87.7,15,452,0,75.3,0,15,454
TV4,MC2,2023-11-08T13:45:00Z,0.947,0.13,84.87,20.7,84.92,0.15,20.6,0.937,155.3,15,452,0,103.6,0,15,454
TV4,MC2,2023-11-08T14:00:00Z,0.944,0.14,84.86,20.9,84.91,0.17,20.7,0.93,34.4,15,452,0,52.9,0,15,456
TV4,MC2,2023-11-08T14:15:00Z,0.955,0.11,84.86,20.6,84.91,0.14,20.5,0.943,41.2,15,452,0,63.2,0,15,454
TV4,MC2,2023-11-08T14:30:00Z,0.958,0.1,84.84,20.6,84.89,0.13,20.5,0.945,48.3,15,452,0,116.8,0,15,454
TV4,MC2,2023-11-08T14:45:00Z,0.96,0.1,84.83,20.6,84.88,0.12,20.5,0.949,28.7,15,463,7,54,9,15,488
TV4,MC2,2023-11-08T15:00:00Z,0.985,0.04,84.84,20.3,84.88,0.07,20.2,0.972,33.9,15,454,3,57.3,15,15,460
TV4,MC2,2023-11-08T15:15:00Z,0.988,0.03,84.83,20,84.88,0.07,20,0.969,24.2,15,454,0,39.9,15,15,488
TV4,MC2,2023-11-08T15:30:00Z,0.988,0.03,84.84,20,84.88,0.07,20,0.97,30.6,15,455,0,45,15,15,464
TV4,MC2,2023-11-08T15:45:00Z,0.995,0.01,84.84,19.9,84.88,0.06,19.9,0.976,15.6,15,488,13,32.2,15,15,539
TV4,MC2,2023-11-08T16:00:00Z,1.001,0,84.83,19.9,84.87,0.04,19.9,0.984,17.2,15,544,15,28,15,15,607
TV4,MC2,2023-11-08T16:15:00Z,1,0,84.83,19.6,84.87,0.03,19.6,0.986,13.7,15,531,15,33.1,15,15,585
TV4,MC2,2023-11-08T16:30:00Z,1,0,84.84,19.5,84.88,0.02,19.5,0.993,13,15,536,15,17.9,15,15,586
TV4,MC2,2023-11-08T16:45:00Z,0.999,0,84.84,19.5,84.88,0.01,19.4,0.997,1.6,15,595,15,3.7,15,15,650
TV4,MC2,2023-11-08T17:00:00Z,1,0,84.85,19.3,84.88,0,19.3,0.999,0,15,617,15,0,15,15,780
TV4,MC2,2023-11-08T17:15:00Z,1,0,84.87,19.2,84.9,0,19.2,1,0,15,617,15,0,15,15,669
TV4,MC2,2023-11-08T17:30:00Z,1,0,84.88,19,84.91,0,19,0.999,0,15,625,15,0,15,15,706
TV4,MC2,2023-11-08T17:45:00Z,0.999,0,84.89,18.5,84.91,0,18.5,0.999,0,15,586,15,0,15,15,696
TV4,MC2,2023-11-08T18:00:00Z,0.999,0,84.89,18.3,84.92,0,18.3,1.001,0,15,575,15,0,15,15,663
TV4,MC2,2023-11-08T18:15:00Z,0.999,0,84.91,18.2,84.93,0,18.1,1,0,15,560,15,0,15,15,647
TV4,MC2,2023-11-08T18:30:00Z,1,0,84.92,18.2,84.95,0,18.2,1,0,15,561,15,0,15,15,683
TV4,MC2,2023-11-08T18:45:00Z,1,0,84.94,18.2,84.96,0,18.2,1,0,15,538,15,0,15,15,650
TV4,MC2,2023-11-08T19:00:00Z,1,0,84.96,18.2,84.98,0,18.2,0.999,0,15,531,15,0,15,15,669
TV4,MC2,2023-11-08T19:15:00Z,1,0,84.97,18.2,84.99,0,18.1,1.001,0,15,529,15,0,15,15,725
TV4,MC2,2023-11-08T19:30:00Z,1.001,0,84.98,18.3,85.01,0,18.2,1,0,15,522,15,0,15,15,684
TV4,MC2,2023-11-08T19:45:00Z,1,0,84.99,18.3,85.02,0,18.2,1,0,15,518,15,0,15,15,638
TV4,MC2,2023-11-08T20:00:00Z,1,0,85.01,18.1,85.04,0,18.1,1.001,0,15,516,15,0,15,15,658
TV4,MC2,2023-11-08T20:15:00Z,0.999,0,85.01,18.1,85.04,0,18.1,1.001,0,15,512,15,0,15,15,645
TV4,MC2,2023-11-08T20:30:00Z,1.001,0,85.02,18.2,85.05,0,18.1,1,0,15,512,15,0,15,15,662
TV4,MC2,2023-11-08T20:45:00Z,1,0,85.02,18.3,85.05,0,18.2,1.001,0,15,524,15,0,15,15,678
TV4,MC2,2023-11-08T21:00:00Z,1.001,0,85,18.3,85.03,0,18.2,1,0,15,546,15,0,15,15,656
TV4,MC2,2023-11-08T21:15:00Z,1.001,0,85,18.2,85.02,0,18.2,1,0,15,508,15,0,15,15,648
TV4,MC2,2023-11-08T21:30:00Z,1,0,84.99,18.1,85.01,0,18,1,0,15,511,15,0,15,15,769
TV4,MC2,2023-11-08T21:45:00Z,1.001,0,84.96,17.9,84.98,0,17.9,0.999,0,15,527,15,0,15,15,624
TV4,MC2,2023-11-08T22:00:00Z,0.999,0,84.94,17.6,84.97,0,17.5,1.001,0,15,505,15,0,15,15,592
TV4,MC2,2023-11-08T22:15:00Z,0.999,0,84.94,17.4,84.97,0,17.3,1,0,15,483,15,0,15,15,619
TV4,MC2,2023-11-08T22:30:00Z,1,0,84.92,17.4,84.95,0,17.3,0.998,0,15,483,15,0,15,15,571
TV4,MC2,2023-11-08T22:45:00Z,0.999,0,84.9,17.4,84.93,0.02,17.2,0.991,0,15,481,15,0,15,15,546
TV4,MC2,2023-11-08T23:00:00Z,1.001,0,84.88,17.2,84.92,0.02,17.2,0.991,0,15,482,15,0,15,15,529
TV4,MC2,2023-11-08T23:15:00Z,0.998,0,84.87,17.3,84.91,0.03,17.2,0.985,0,15,481,15,0,15,15,528
TV4,MC2,2023-11-08T23:30:00Z,0.998,0,84.85,17.2,84.89,0.04,17.1,0.98,0,15,480,15,0,15,15,500
TV4,MC2,2023-11-08T23:45:00Z,0.996,0.01,84.84,17.1,84.89,0.04,17.1,0.977,0,15,479,15,0,15,15,470
TV4,MC2,2023-11-09T00:00:00Z,0.994,0.01,84.83,17.1,84.87,0.04,17,0.977,0,15,478,15,0,9,15,458
TV4,MC2,2023-11-09T00:15:00Z,0.993,0.01,84.82,16.9,84.86,0.05,16.8,0.976,0,15,478,15,0,0,15,458
TV4,MC2,2023-11-09T00:30:00Z,0.997,0.01,84.8,16.9,84.84,0.04,16.8,0.981,0,15,478,15,0,0,15,458
TV4,MC2,2023-11-09T00:45:00Z,1,0,84.77,17,84.81,0.03,16.9,0.984,0,15,477,15,0,0,15,459
TV4,MC2,2023-11-09T01:00:00Z,1,0,84.76,17,84.8,0.03,16.9,0.984,0,15,476,15,0,2,15,459
TV4,MC2,2023-11-09T01:15:00Z,1.001,0,84.75,17.1,84.79,0.01,17.1,0.993,0,15,475,15,0,11,15,462
TV4,MC2,2023-11-09T01:30:00Z,1.001,0,84.76,17.1,84.79,0.01,17.1,0.995,0,15,477,15,0,15,15,541
TV4,MC2,2023-11-09T01:45:00Z,1.001,0,84.75,17.1,84.78,0,17.1,0.999,0,15,476,15,0,15,15,550
TV4,MC2,2023-11-09T02:00:00Z,1,0,84.74,17.2,84.78,0.01,17.1,0.997,0,15,474,15,0,15,15,490
TV4,MC2,2023-11-09T02:15:00Z,0.999,0,84.74,17.1,84.78,0.02,17,0.992,0,15,473,15,0,13,15,459
TV4,MC2,2023-11-09T02:30:00Z,1,0,84.74,17.1,84.78,0.02,17,0.988,0,15,471,15,0,2,15,458
TV4,MC2,2023-11-09T02:45:00Z,0.994,0.01,84.72,17.2,84.76,0.05,17.1,0.976,0,15,470,15,0,0,15,458
TV4,MC2,2023-11-09T03:00:00Z,0.995,0.01,84.71,17.1,84.75,0.04,17,0.977,0,15,468,15,0,0,15,458
TV4,MC2,2023-11-09T03:15:00Z,1.001,0,84.7,17.1,84.73,0.03,17,0.984,0,15,465,15,0,2,15,460
TV4,MC2,2023-11-09T03:30:00Z,1,0,84.69,17.1,84.73,0.03,17,0.984,0,15,463,15,0,5,15,458
TV4,MC2,2023-11-09T03:45:00Z,0.992,0.02,84.69,17,84.73,0.05,17,0.972,0,15,461,15,0,0,15,457
TV4,MC2,2023-11-09T04:00:00Z,0.98,0.04,84.7,17,84.74,0.07,16.9,0.962,0,15,455,1,0,0,15,457
TV4,MC2,2023-11-09T04:15:00Z,0.983,0.03,84.72,16.9,84.76,0.07,16.8,0.965,0,15,454,0,0,1,15,464
TV4,MC2,2023-11-09T04:30:00Z,0.996,0.01,84.71,16.9,84.75,0.05,16.9,0.975,0,15,454,0,0,6,15,457
TV4,MC2,2023-11-09T04:45:00Z,0.988,0.02,84.73,17.1,84.77,0.06,17,0.969,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-09T05:00:00Z,0.988,0.02,84.73,17.1,84.77,0.06,17,0.97,0,15,454,0,0,0,15,458
TV4,MC2,2023-11-09T05:15:00Z,0.994,0.01,84.74,17,84.78,0.05,16.9,0.975,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-09T05:30:00Z,0.987,0.02,84.77,17,84.81,0.06,16.9,0.969,0,15,454,0,0,0,15,458
TV4,MC2,2023-11-09T05:45:00Z,0.984,0.03,84.79,17,84.83,0.06,16.9,0.967,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-09T06:00:00Z,0.983,0.03,84.8,16.9,84.85,0.07,16.8,0.963,0,15,454,0,0,0,15,457
TV4,MC2,2023-11-09T06:15:00Z,0.977,0.04,84.82,16.9,84.87,0.08,16.8,0.96,0,15,454,0,2.4,0,15,457
TV4,MC2,2023-11-09T06:30:00Z,0.986,0.03,84.84,16.8,84.88,0.06,16.7,0.967,1.3,15,454,0,6.8,0,15,457
TV4,MC2,2023-11-09T06:45:00Z,0.978,0.04,84.86,17,84.9,0.07,16.8,0.964,4.9,15,454,0,8.6,0,15,457
TV4,MC2,2023-11-09T07:00:00Z,0.971,0.06,84.89,17.1,84.93,0.08,17,0.957,8.6,15,454,0,13.5,0,15,456
TV4,MC2,2023-11-09T07:15:00Z,0.968,0.06,84.91,17.3,84.95,0.09,17.2,0.954,11,15,454,0,19.6,0,15,456
TV4,MC2,2023-11-09T07:30:00Z,0.955,0.09,84.91,17.6,84.96,0.11,17.4,0.944,12.6,15,454,0,53.8,0,15,455
TV4,MC2,2023-11-09T07:45:00Z,0.944,0.11,84.92,17.8,84.97,0.13,17.6,0.935,14.1,15,453,0,21.8,0,15,455
TV4,MC2,2023-11-09T08:00:00Z,0.94,0.12,84.93,17.9,84.98,0.14,17.7,0.931,15.7,15,453,0,24.9,0,15,455
TV4,MC2,2023-11-09T08:15:00Z,0.929,0.15,84.94,18.1,84.99,0.16,17.8,0.921,17,15,453,0,29.8,0,15,455
TV4,MC2,2023-11-09T08:30:00Z,0.923,0.16,84.95,18.4,85.01,0.18,18.1,0.915,19,15,453,0,34.6,0,15,455
TV4,MC2,2023-11-09T08:45:00Z,0.919,0.17,84.96,18.5,85.01,0.18,18.2,0.913,20.9,15,453,0,92.5,0,15,452
TV4,MC2,2023-11-09T09:00:00Z,0.91,0.19,84.95,18.8,85.01,0.2,18.4,0.907,23.3,15,453,0,59.5,0,15,453
TV4,MC2,2023-11-09T09:15:00Z,0.907,0.2,84.95,19,85.01,0.21,18.7,0.904,25.8,15,452,0,228.1,0,15,453
TV4,MC2,2023-11-09T09:30:00Z,0.907,0.21,84.95,19.2,85.01,0.22,18.9,0.901,28.4,15,452,0,234.2,0,15,452
TV4,MC2,2023-11-09T09:45:00Z,0.893,0.24,84.94,19.4,85,0.24,19,0.892,31.9,15,452,0,322.1,0,15,452
TV4,MC2,2023-11-09T10:00:00Z,0.869,0.3,84.93,19.7,84.99,0.29,19.3,0.872,34.6,15,452,0,81.5,0,15,452
TV4,MC2,2023-11-09T10:15:00Z,0.866,0.31,84.93,19.9,84.99,0.31,19.5,0.863,36.6,15,451,0,196.5,0,15,452
TV4,MC2,2023-11-09T10:30:00Z,0.874,0.29,84.93,20,84.99,0.3,19.6,0.869,254.5,15,451,0,128,0,15,452
TV4,MC2,2023-11-09T10:45:00Z,0.873,0.3,84.92,20,84.98,0.31,19.8,0.866,119.6,15,451,0,129.8,0,15,452
TV4,MC2,2023-11-09T11:00:00Z,0.878,0.29,84.89,20.2,84.95,0.32,20,0.864,267.9,15,451,0,108.6,0,15,452
TV4,MC2,2023-11-09T11:15:00Z,0.873,0.3,84.87,20.3,84.93,0.32,20.1,0.865,402.3,15,451,0,101.6,0,15,452
TV4,MC2,2023-11-09T11:30:00Z,0.873,0.3,84.84,20.3,84.9,0.32,20.1,0.864,224.7,15,451,0,77.5,0,15,452
TV4,MC2,2023-11-09T11:45:00Z,0.864,0.32,84.82,20.2,84.88,0.33,20,0.858,151.1,15,451,0,356.9,0,15,451
TV4,MC2,2023-11-09T12:00:00Z,0.844,0.37,84.8,20.3,84.86,0.37,20,0.842,527,15,450,0,176.1,0,15,451
TV4,MC2,2023-11-09T12:15:00Z,0.838,0.38,84.78,20.2,84.84,0.39,20,0.835,541.4,14,450,0,169.9,0,15,451
TV4,MC2,2023-11-09T12:30:00Z,0.827,0.41,84.76,20.3,84.82,0.41,20.1,0.826,88.6,15,450,0,102.2,0,15,451
TV4,MC2,2023-11-09T12:45:00Z,0.813,0.45,84.75,20.5,84.81,0.45,20.3,0.812,79.1,9,450,0,87.9,0,15,451
TV4,MC2,2023-11-09T13:00:00Z,0.815,0.45,84.74,20.5,84.8,0.45,20.4,0.811,133.3,2,449,0,78.4,0,15,451
TV4,MC2,2023-11-09T13:15:00Z,0.805,0.47,84.75,20.6,84.81,0.48,20.5,0.801,133.7,0,449,0,76.2,0,15,450
TV4,MC2,2023-11-09T13:30:00Z,0.824,0.43,84.75,20.7,84.81,0.46,20.7,0.813,128,0,450,0,87.3,0,15,451
TV4,MC2,2023-11-09T13:45:00Z,0.838,0.4,84.75,20.8,84.81,0.42,20.8,0.83,93.4,1,450,0,109.3,0,15,451
TV4,MC2,2023-11-09T14:00:00Z,0.823,0.43,84.75,20.8,84.81,0.46,20.7,0.813,53.6,0,450,0,166.6,0,15,451
TV4,MC2,2023-11-09T14:15:00Z,0.887,0.28,84.75,20.6,84.81,0.31,20.6,0.871,50.2,13,450,0,110.4,0,15,452
TV4,MC2,2023-11-09T14:30:00Z,0.867,0.32,84.74,20.6,84.8,0.35,20.6,0.855,44.3,15,450,0,108.8,0,15,451
TV4,MC2,2023-11-09T14:45:00Z,0.858,0.35,84.73,20.7,84.79,0.37,20.6,0.847,46.5,14,450,0,284.9,0,15,451
TV4,MC2,2023-11-09T15:00:00Z,0.923,0.18,84.74,20.2,84.79,0.23,20.2,0.903,28.6,15,451,0,53.8,0,15,453
TV4,MC2,2023-11-09T15:15:00Z,0.932,0.16,84.74,19.9,84.79,0.2,19.9,0.916,33.3,15,451,0,77.1,0,15,453
TV4,MC2,2023-11-09T15:30:00Z,0.921,0.18,84.75,19.7,84.8,0.22,19.8,0.905,24,15,451,0,86.4,0,15,452
TV4,MC2,2023-11-09T15:45:00Z,0.902,0.22,84.74,19.8,84.8,0.25,19.7,0.89,34.1,15,451,0,141.7,0,15,451
TV4,MC2,2023-11-09T16:00:00Z,0.893,0.25,84.75,20,84.81,0.27,19.8,0.881,35.9,15,451,0,208.2,0,15,451
TV4,MC2,2023-11-09T16:15:00Z,0.916,0.19,84.76,19.8,84.81,0.23,19.8,0.901,40.8,15,451,0,194.1,0,15,452
