Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
ET3,MC1,2024-01-23T21:30:00Z,18.6,0.944,87.86,0.12,-1.3,3.38,114,18.8,0,6.87,0,454,0,15
ET3,MC1,2024-01-23T21:45:00Z,18.5,0.949,87.85,0.11,-1.4,3.25,104,18.6,0,7.29,0,454,0,15
ET3,MC1,2024-01-23T22:00:00Z,18.5,0.953,87.86,0.1,-1.3,3.36,111,18.6,0,8.27,0,454,0,15
ET3,MC1,2024-01-23T22:15:00Z,18.4,0.962,87.86,0.08,-1.3,2.5,117,18.5,-0.1,5.05,0,459,0,15
ET3,MC1,2024-01-23T22:30:00Z,18.2,0.972,87.85,0.06,-1.4,3.11,106,18.3,-0.1,6.56,0,458,0,15
ET3,MC1,2024-01-23T22:45:00Z,18.1,0.98,87.85,0.04,-1.3,2.17,118,18.2,-0.1,5.71,0,569,15,15
ET3,MC1,2024-01-23T23:00:00Z,18,0.988,87.85,0.02,-1.3,1.62,115,18.2,-0.2,5.17,0,637,15,15
ET3,MC1,2024-01-23T23:15:00Z,18.1,0.994,87.84,0.01,-1.3,1.74,124,18.2,-0.2,3.57,0,685,15,15
ET3,MC1,2024-01-23T23:30:00Z,18.1,0.996,87.84,0.01,-1.3,1.24,124,18.3,-0.2,3.43,0,663,15,15
ET3,MC1,2024-01-23T23:45:00Z,18.2,0.998,87.83,0,-1.3,1.67,88,18.4,-0.1,5.61,0,679,15,15
ET3,MC1,2024-01-24T00:00:00Z,18.1,0.996,87.81,0.01,-1.4,1.66,81,18.2,-0.1,4.51,0,580,15,15
ET3,MC1,2024-01-24T00:15:00Z,18,0.997,87.8,0.01,-1.3,2.33,82,18.1,0,6.18,0,723,15,15
ET3,MC1,2024-01-24T00:30:00Z,18,0.997,87.8,0.01,-1.3,2.2,97,18.1,-0.1,7.68,0,652,15,15
ET3,MC1,2024-01-24T00:45:00Z,18,0.997,87.8,0.01,-1.2,2.45,92,18.1,0.1,7.38,0,614,15,15
ET3,MC1,2024-01-24T01:00:00Z,18,0.997,87.8,0.01,-1.2,2.15,82,18.1,0,4.97,0,636,15,15
ET3,MC1,2024-01-24T01:15:00Z,17.9,0.997,87.79,0.01,-1.5,3.29,78,18,0,6.85,0,713,15,15
ET3,MC1,2024-01-24T01:30:00Z,17.6,0.997,87.79,0.01,-1.6,2.76,70,17.6,0,7.64,0,595,15,15
ET3,MC1,2024-01-24T01:45:00Z,17.6,0.996,87.78,0.01,-1.2,2.68,107,17.7,0,6.1,0,650,15,15
ET3,MC1,2024-01-24T02:00:00Z,17.6,0.996,87.77,0.01,-1.1,2.67,109,17.7,0,7.51,0,598,15,15
ET3,MC1,2024-01-24T02:15:00Z,17.7,0.997,87.75,0.01,-1.1,2.84,115,17.7,0.1,5.39,0,560,15,15
ET3,MC1,2024-01-24T02:30:00Z,17.8,0.997,87.75,0.01,-1.2,2.27,110,17.8,-0.1,6.65,0,696,15,15
ET3,MC1,2024-01-24T02:45:00Z,17.8,0.998,87.75,0,-1.3,2.41,73,17.9,0,7.34,0,722,15,15
ET3,MC1,2024-01-24T03:00:00Z,17.8,0.997,87.76,0.01,-1.3,2.07,90,17.8,-0.1,6.61,0,605,15,15
ET3,MC1,2024-01-24T03:15:00Z,17.6,0.997,87.76,0.01,-1.3,2.76,95,17.6,0,9.18,0,622,15,15
ET3,MC1,2024-01-24T03:30:00Z,17.4,0.997,87.76,0.01,-1.3,2.74,101,17.4,0,5.61,0,580,15,15
ET3,MC1,2024-01-24T03:45:00Z,17.5,0.997,87.76,0.01,-1.4,3.67,103,17.4,0.3,9.38,0,585,15,15
ET3,MC1,2024-01-24T04:00:00Z,17.5,0.997,87.78,0.01,-1.1,3.6,109,17.3,0.3,6.26,0,559,15,15
ET3,MC1,2024-01-24T04:15:00Z,17.4,0.996,87.79,0.01,-1.3,3.56,105,17.2,0.3,9.28,0,574,15,15
ET3,MC1,2024-01-24T04:30:00Z,17.4,0.996,87.78,0.01,-1.3,3.98,106,17.3,0.1,7.28,0,529,15,15
ET3,MC1,2024-01-24T04:45:00Z,17.6,0.995,87.79,0.01,-1.3,3.72,109,17.7,0.1,7.08,0,549,15,15
ET3,MC1,2024-01-24T05:00:00Z,17.7,0.994,87.8,0.01,-1,3.69,107,17.9,0.2,7.17,0,531,15,15
ET3,MC1,2024-01-24T05:15:00Z,17.8,0.991,87.81,0.02,-1.2,3.08,108,17.9,-0.1,6.39,0,510,15,15
ET3,MC1,2024-01-24T05:30:00Z,17.8,0.993,87.82,0.01,-1.4,3.29,108,17.9,0,7.18,0,510,15,15
ET3,MC1,2024-01-24T05:45:00Z,17.8,0.994,87.83,0.01,-1.4,3.24,106,18,0.1,10.83,0,505,15,15
ET3,MC1,2024-01-24T06:00:00Z,17.8,0.992,87.84,0.02,-1.1,2.7,110,18,0,4.94,0,486,15,15
ET3,MC1,2024-01-24T06:15:00Z,17.9,0.992,87.85,0.02,-1.3,3.17,107,18,0,6.58,0,471,15,15
ET3,MC1,2024-01-24T06:30:00Z,17.9,0.991,87.86,0.02,-1.2,3.64,107,18.1,0.1,7.56,0,460,12,15
ET3,MC1,2024-01-24T06:45:00Z,18,0.989,87.88,0.02,-1.3,3.64,108,18,0.2,8.15,2.7,459,0,15
ET3,MC1,2024-01-24T07:00:00Z,18,0.988,87.89,0.02,-1.2,4.29,107,18.2,0.2,7.8,8.6,457,0,15
ET3,MC1,2024-01-24T07:15:00Z,18.1,0.982,87.9,0.04,-1.3,4.25,107,18.3,0.1,8.64,11.4,458,2,15
ET3,MC1,2024-01-24T07:30:00Z,18.1,0.979,87.91,0.04,-1.3,4.62,107,18.3,0.1,9.77,23.1,456,0,15
ET3,MC1,2024-01-24T07:45:00Z,18.2,0.974,87.92,0.05,-1.3,5.54,107,18.4,0.6,10.77,33.5,456,0,15
ET3,MC1,2024-01-24T08:00:00Z,18.4,0.96,87.93,0.09,-1.1,6.37,102,18.6,0.8,12.79,41.7,456,0,15
ET3,MC1,2024-01-24T08:15:00Z,18.4,0.959,87.94,0.09,-1.1,5.84,104,18.6,0.4,10.64,45.2,455,0,15
ET3,MC1,2024-01-24T08:30:00Z,18.6,0.951,87.95,0.11,-0.9,6.46,104,18.8,0.9,11.82,55.8,455,0,15
ET3,MC1,2024-01-24T08:45:00Z,18.7,0.943,87.96,0.12,-1.4,6.43,102,19,0.7,12.12,67.4,455,0,15
ET3,MC1,2024-01-24T09:00:00Z,18.9,0.942,87.96,0.13,-0.8,5.31,107,19.1,0.6,9.88,309.3,454,0,15
ET3,MC1,2024-01-24T09:15:00Z,19.2,0.931,87.95,0.15,-1,6.3,104,19.3,0.7,12.12,534.3,454,0,15
ET3,MC1,2024-01-24T09:30:00Z,19.5,0.917,87.95,0.19,-0.9,6.45,103,19.5,0.7,12.26,445.3,453,0,15
ET3,MC1,2024-01-24T09:45:00Z,19.7,0.911,87.95,0.2,-1.1,5.85,103,19.8,0.1,11.8,399.7,452,0,15
ET3,MC1,2024-01-24T10:00:00Z,19.8,0.903,87.94,0.22,-1,5.44,107,20,0.6,10.6,339.7,452,0,15
ET3,MC1,2024-01-24T10:15:00Z,19.8,0.906,87.94,0.22,-1.2,4.98,105,19.9,0.2,9.15,155.1,452,0,15
ET3,MC1,2024-01-24T10:30:00Z,19.8,0.913,87.93,0.2,-0.9,5.01,105,20,0.3,11.58,165.3,452,0,15
ET3,MC1,2024-01-24T10:45:00Z,20.1,0.9,87.92,0.23,-1.1,4.66,109,20.2,0.1,8.91,236.9,451,0,15
ET3,MC1,2024-01-24T11:00:00Z,20.1,0.91,87.91,0.21,-1.1,3.82,107,20.2,0.2,8.28,207.3,451,0,15
ET3,MC1,2024-01-24T11:15:00Z,20.4,0.893,87.9,0.26,-1.2,4.17,107,20.4,0.1,9.33,159.5,452,0,15
ET3,MC1,2024-01-24T11:30:00Z,20.5,0.888,87.88,0.27,-1.1,3.91,110,20.6,0,9.04,230.9,451,0,15
ET3,MC1,2024-01-24T11:45:00Z,20.9,0.887,87.86,0.28,-1.2,3.56,107,20.9,-0.1,7.5,316.4,451,0,15
ET3,MC1,2024-01-24T12:00:00Z,20.9,0.901,87.84,0.24,-1.3,2.94,105,21,-0.1,7.7,304.9,451,0,15
ET3,MC1,2024-01-24T12:15:00Z,21.1,0.896,87.82,0.26,-1.3,3.04,102,21.3,0,7.86,172.3,451,0,15
ET3,MC1,2024-01-24T12:30:00Z,20.5,0.919,87.8,0.19,-1.3,2.9,100,20.6,0,6.62,155.8,452,0,15
ET3,MC1,2024-01-24T12:45:00Z,20.8,0.903,87.77,0.24,-1.2,2.75,108,21,-0.1,6.57,132.4,452,0,15
ET3,MC1,2024-01-24T13:00:00Z,20.5,0.925,87.75,0.18,-1.3,1.93,90,20.7,-0.2,4.78,126.3,452,0,15
ET3,MC1,2024-01-24T13:15:00Z,20.1,0.941,87.74,0.14,-1.3,1.9,77,20.4,-0.2,5.6,99.4,452,0,15
ET3,MC1,2024-01-24T13:30:00Z,20.8,0.92,87.71,0.2,-1.3,1.9,111,21.1,-0.2,5.2,121.8,451,0,15
ET3,MC1,2024-01-24T13:45:00Z,20.5,0.924,87.7,0.18,-1.3,1.94,71,20.6,-0.2,5.85,100.7,452,0,15
ET3,MC1,2024-01-24T14:00:00Z,20.7,0.918,87.67,0.2,-1.3,2.32,107,21,-0.2,4.88,174.3,451,0,15
ET3,MC1,2024-01-24T14:15:00Z,20.6,0.917,87.66,0.2,-1.3,1.67,91,20.7,-0.3,5.35,178.3,451,0,15
ET3,MC1,2024-01-24T14:30:00Z,21.1,0.889,87.63,0.28,-1.1,2.9,102,21.2,-0.2,7.12,148.1,451,0,15
ET3,MC1,2024-01-24T14:45:00Z,20.7,0.911,87.64,0.22,-1.3,2.01,108,20.8,-0.2,6.27,65.6,452,0,15
ET3,MC1,2024-01-24T15:00:00Z,20.9,0.899,87.63,0.25,-1.2,2.25,91,21.2,-0.2,4.92,74,452,0,15
ET3,MC1,2024-01-24T15:15:00Z,20.3,0.945,87.64,0.13,-1.4,1.89,65,20.5,-0.2,5.95,38.1,453,0,15
ET3,MC1,2024-01-24T15:30:00Z,20.6,0.931,87.63,0.17,-1.3,1.58,97,20.9,-0.2,3.6,79.7,452,0,15
ET3,MC1,2024-01-24T15:45:00Z,20.3,0.94,87.63,0.14,-1.4,1.94,93,20.5,-0.3,5.07,74.5,452,0,15
ET3,MC1,2024-01-24T16:00:00Z,20.6,0.908,87.62,0.22,-1.2,2.25,111,20.9,-0.1,7.37,111.9,452,0,15
ET3,MC1,2024-01-24T16:15:00Z,20.5,0.922,87.63,0.19,-1.3,1.22,94,20.6,-0.3,3.45,25.8,453,0,15
ET3,MC1,2024-01-24T16:30:00Z,20.1,0.943,87.64,0.13,-1.3,2.05,109,20.3,-0.1,5.54,35.9,453,0,15
ET3,MC1,2024-01-24T16:45:00Z,20,0.945,87.64,0.13,-1.4,2.01,101,20.2,-0.2,4.92,27.6,454,0,15
ET3,MC1,2024-01-24T17:00:00Z,20,0.937,87.64,0.15,-1.2,2.87,113,20.3,-0.1,5.81,24.7,453,0,15
ET3,MC1,2024-01-24T17:15:00Z,20.2,0.919,87.65,0.19,-1.2,2.83,112,20.4,0,6.41,18.3,453,0,15
ET3,MC1,2024-01-24T17:30:00Z,20,0.933,87.67,0.16,-1.3,2.12,104,20.2,-0.2,4.53,2.7,454,0,15
ET3,MC1,2024-01-24T17:45:00Z,19.8,0.953,87.68,0.11,-1.3,1.56,121,20,-0.2,4.18,0,455,0,15
ET3,MC1,2024-01-24T18:00:00Z,19.7,0.962,87.69,0.09,-1.4,1.79,105,19.9,-0.2,4.35,0,460,7,15
ET3,MC1,2024-01-24T18:15:00Z,19.6,0.97,87.69,0.07,-1.3,1.78,103,19.8,-0.2,4.67,0,456,0,15
ET3,MC1,2024-01-24T18:30:00Z,19.6,0.971,87.7,0.07,-1.4,1.66,106,19.7,-0.2,3.78,0,458,0,15
ET3,MC1,2024-01-24T18:45:00Z,19.3,0.982,87.71,0.04,-1.6,2.55,69,19.4,-0.2,8.52,0,479,12,15
ET3,MC1,2024-01-24T19:00:00Z,19,0.992,87.74,0.02,-1.4,1.95,77,19.1,-0.2,5.61,0,517,15,15
ET3,MC1,2024-01-24T19:15:00Z,18.9,0.997,87.75,0.01,-1.4,2.54,105,19,-0.1,7.74,0,536,15,15
ET3,MC1,2024-01-24T19:30:00Z,18.9,0.997,87.76,0.01,-1.3,2.89,107,19.1,-0.1,6.64,0,552,15,15
ET3,MC1,2024-01-24T19:45:00Z,19,0.992,87.77,0.02,-1.2,3.86,101,19.2,0.1,7.86,0,517,15,15
ET3,MC1,2024-01-24T20:00:00Z,19.1,0.985,87.78,0.03,-1.2,4.61,105,19.2,0.1,8.53,0,481,15,15
ET3,MC1,2024-01-24T20:15:00Z,19.1,0.983,87.8,0.04,-1.4,4.46,104,19.2,0.1,11.55,0,459,13,15
ET3,MC1,2024-01-24T20:30:00Z,19.1,0.979,87.83,0.05,-1.3,4.27,103,19.2,0,7.95,0,457,0,15
ET3,MC1,2024-01-24T20:45:00Z,19.1,0.981,87.84,0.04,-1.4,3.81,104,19.2,0.1,9,0,460,8,15
ET3,MC1,2024-01-24T21:00:00Z,19,0.985,87.85,0.03,-1.4,3.77,105,19,-0.1,8.03,0,476,14,15
ET3,MC1,2024-01-24T21:15:00Z,18.9,0.991,87.85,0.02,-1.3,3.64,108,19,0.1,9.6,0,472,15,15
ET3,MC1,2024-01-24T21:30:00Z,18.9,0.995,87.85,0.01,-1.3,3.46,106,19,-0.1,7.01,0,491,15,15
ET3,MC1,2024-01-24T21:45:00Z,18.8,0.997,87.85,0.01,-1.2,3.14,102,19,0,6.09,0,571,15,15
ET3,MC1,2024-01-24T22:00:00Z,18.8,0.996,87.84,0.01,-1.4,3.63,104,18.9,0,8.31,0,620,15,15
ET3,MC1,2024-01-24T22:15:00Z,18.8,0.997,87.83,0.01,-1.1,4.1,107,18.9,0.3,7.93,0,619,15,15
ET3,MC1,2024-01-24T22:30:00Z,18.9,0.996,87.81,0.01,-1.2,4.35,102,19,0.1,9.29,0,602,15,15
ET3,MC1,2024-01-24T22:45:00Z,18.9,0.997,87.8,0.01,-1.3,4.38,103,18.9,0,10.72,0,613,15,15
ET3,MC1,2024-01-24T23:00:00Z,18.8,0.998,87.8,0.01,-1.3,4.15,103,18.9,0.2,7.76,0,602,15,15
ET3,MC1,2024-01-24T23:15:00Z,18.9,0.996,87.78,0.01,-1.2,5.08,108,19,0.2,12.63,0,538,15,15
ET3,MC1,2024-01-24T23:30:00Z,18.9,0.991,87.78,0.02,-1.1,4.75,105,19,0.1,8.07,0,540,15,15
ET3,MC1,2024-01-24T23:45:00Z,18.9,0.991,87.77,0.02,-1.1,4.41,105,19,0.2,8.61,0,544,15,15
ET3,MC1,2024-01-25T00:00:00Z,19,0.99,87.77,0.02,-1.2,3.1,109,19,-0.1,7.58,0,539,15,15
ET3,MC1,2024-01-25T00:15:00Z,18.9,0.997,87.75,0.01,-1.1,3.84,102,19,0.2,8.15,0,539,15,15
ET3,MC1,2024-01-25T00:30:00Z,18.9,0.997,87.74,0.01,-1.3,3.19,107,19,-0.2,6.96,0,549,15,15
ET3,MC1,2024-01-25T00:45:00Z,18.7,0.998,87.73,0.01,-1.4,3.6,93,18.7,0,9.56,0,570,15,15
ET3,MC1,2024-01-25T01:00:00Z,18.5,0.996,87.72,0.01,-1.2,3.07,97,18.6,0.1,7.05,0,572,15,15
ET3,MC1,2024-01-25T01:15:00Z,18.4,0.997,87.7,0.01,-1.4,3.25,98,18.5,0.2,10.31,0,550,15,15
ET3,MC1,2024-01-25T01:30:00Z,18.5,0.997,87.69,0.01,-1.1,3.14,95,18.7,-0.1,8.17,0,560,15,15
ET3,MC1,2024-01-25T01:45:00Z,18.6,0.997,87.66,0.01,-1.1,4.37,110,18.7,0.3,9.54,0,581,15,15
ET3,MC1,2024-01-25T02:00:00Z,18.6,0.998,87.65,0,-1.4,3.6,99,18.7,0.1,9.47,0,544,15,15
ET3,MC1,2024-01-25T02:15:00Z,18.4,0.996,87.65,0.01,-1.2,4.37,108,18.5,0.3,10.99,0,544,15,15
ET3,MC1,2024-01-25T02:30:00Z,18.4,0.997,87.64,0.01,-1.3,4.18,105,18.6,0.1,8.24,0,595,15,15
ET3,MC1,2024-01-25T02:45:00Z,18.6,0.997,87.63,0.01,-1.3,4.02,105,18.7,0.2,9.1,0,539,15,15
ET3,MC1,2024-01-25T03:00:00Z,18.6,0.997,87.63,0.01,-1.4,3.6,91,18.7,0.3,9.08,0,534,15,15
ET3,MC1,2024-01-25T03:15:00Z,18.5,0.997,87.64,0.01,-1.4,3.37,98,18.7,0.1,8.26,0,560,15,15
ET3,MC1,2024-01-25T03:30:00Z,18.5,0.997,87.66,0.01,-1.2,2.98,105,18.6,-0.2,10.57,0,549,15,15
ET3,MC1,2024-01-25T03:45:00Z,18.5,0.997,87.67,0.01,-1.3,2.67,84,18.7,-0.2,7.59,0,587,15,15
ET3,MC1,2024-01-25T04:00:00Z,18.6,0.997,87.69,0.01,-1.2,2.58,104,18.7,-0.1,6.36,0,576,15,15
ET3,MC1,2024-01-25T04:15:00Z,18.5,0.997,87.7,0.01,-1.1,2.53,95,18.7,0,8.8,0,547,15,15
ET3,MC1,2024-01-25T04:30:00Z,18.4,0.997,87.71,0.01,-1.1,2.64,103,18.6,-0.1,5.95,0,542,15,15
ET3,MC1,2024-01-25T04:45:00Z,18.4,0.997,87.71,0.01,-1.4,2.98,94,18.6,0.1,6.99,0,533,15,15
ET3,MC1,2024-01-25T05:00:00Z,18.4,0.997,87.73,0.01,-1.3,2.49,96,18.6,-0.1,6.79,0,521,15,15
ET3,MC1,2024-01-25T05:15:00Z,18.4,0.997,87.75,0.01,-1.3,2.05,102,18.5,-0.1,6.83,0,520,15,15
ET3,MC1,2024-01-25T05:30:00Z,18.2,0.997,87.78,0.01,-1.5,2.6,67,18.4,-0.1,7.14,0,511,15,15
ET3,MC1,2024-01-25T05:45:00Z,18.2,0.997,87.79,0.01,-1.4,1.85,81,18.3,-0.1,5.24,0,552,15,15
ET3,MC1,2024-01-25T06:00:00Z,18.2,0.996,87.82,0.01,-1.4,2.15,80,18.4,0,7.64,0,554,15,15
ET3,MC1,2024-01-25T06:15:00Z,18.2,0.998,87.83,0.01,-1.2,2.58,106,18.4,0,5.62,0,523,15,15
ET3,MC1,2024-01-25T06:30:00Z,18.2,0.997,87.84,0.01,-1.1,2.64,102,18.5,0,6.68,0,516,15,15
ET3,MC1,2024-01-25T06:45:00Z,18.2,0.998,87.87,0,-1.2,2.27,115,18.5,-0.1,5.39,2,506,15,15
ET3,MC1,2024-01-25T07:00:00Z,18.3,0.996,87.89,0.01,-1.3,2.77,98,18.5,-0.1,6.48,5.7,495,15,15
ET3,MC1,2024-01-25T07:15:00Z,18.3,0.991,87.9,0.02,-1.2,2.59,109,18.5,-0.1,7.32,10.1,485,15,15
ET3,MC1,2024-01-25T07:30:00Z,18.3,0.987,87.93,0.03,-1.3,1.99,108,18.5,-0.2,4.76,12.3,477,15,15
ET3,MC1,2024-01-25T07:45:00Z,18.4,0.985,87.94,0.03,-1.3,2.88,113,18.6,-0.1,5.95,19.8,463,15,15
ET3,MC1,2024-01-25T08:00:00Z,18.6,0.978,87.96,0.05,-1.3,3.52,104,18.8,0.1,5.89,32,457,2,15
ET3,MC1,2024-01-25T08:15:00Z,18.7,0.975,87.97,0.05,-1.3,3.14,108,18.9,0,6.51,36.1,459,0,15
ET3,MC1,2024-01-25T08:30:00Z,18.8,0.974,87.99,0.06,-1.3,2.9,106,18.9,-0.2,6.92,47.1,456,0,15
ET3,MC1,2024-01-25T08:45:00Z,18.8,0.976,88,0.05,-1.3,2.54,103,19,-0.1,5.31,44.9,456,0,15
ET3,MC1,2024-01-25T09:00:00Z,18.9,0.972,88.01,0.06,-1.4,3.1,100,19.1,-0.2,5.85,105.1,456,0,15
ET3,MC1,2024-01-25T09:15:00Z,19.1,0.97,88.01,0.07,-1.2,3.52,106,19.2,0,8.48,106.6,456,0,15
ET3,MC1,2024-01-25T09:30:00Z,19.2,0.958,88.02,0.09,-1.3,3.3,105,19.4,0,6.43,98.3,455,0,15
ET3,MC1,2024-01-25T09:45:00Z,19.4,0.951,88.03,0.11,-1.3,3.28,103,19.6,0,5.83,133.9,455,0,15
ET3,MC1,2024-01-25T10:00:00Z,19.6,0.948,88.01,0.12,-1.2,3.1,105,19.8,-0.1,5.64,191.2,454,0,15
ET3,MC1,2024-01-25T10:15:00Z,19.9,0.936,88,0.15,-1.2,3.47,107,20,-0.1,6.63,136.6,455,0,15
ET3,MC1,2024-01-25T10:30:00Z,19.8,0.939,88,0.14,-1.2,2.49,111,20,-0.1,5.8,89.9,457,0,15
ET3,MC1,2024-01-25T10:45:00Z,19.6,0.949,87.99,0.12,-1.2,2.34,107,19.8,-0.2,4.88,98.7,455,0,15
ET3,MC1,2024-01-25T11:00:00Z,20,0.948,87.96,0.12,-1.2,2.18,113,20.2,-0.3,4.39,162.8,453,0,15
ET3,MC1,2024-01-25T11:15:00Z,20.5,0.922,87.93,0.19,-1.2,2.97,105,20.7,-0.1,6.05,202,452,0,15
ET3,MC1,2024-01-25T11:30:00Z,20.2,0.921,87.92,0.19,-1.4,2.94,90,20.3,-0.2,7.01,78.9,454,0,15
ET3,MC1,2024-01-25T11:45:00Z,19.5,0.957,87.91,0.1,-1.5,2.45,72,19.7,-0.2,4.67,46.5,456,2,15
ET3,MC1,2024-01-25T12:00:00Z,19.3,0.968,87.89,0.07,-1.6,3.11,69,19.5,-0.1,6.22,69.4,454,0,15
ET3,MC1,2024-01-25T12:15:00Z,19.7,0.947,87.86,0.12,-1.3,1.82,78,20,-0.3,5.3,154.9,452,0,15
ET3,MC1,2024-01-25T12:30:00Z,20.6,0.922,87.83,0.19,-1.2,2.22,106,20.9,-0.2,5.86,165.2,452,0,15
ET3,MC1,2024-01-25T12:45:00Z,21,0.895,87.81,0.26,-1.1,2.56,113,21.2,-0.2,5.73,200.5,451,0,15
ET3,MC1,2024-01-25T13:00:00Z,21.3,0.878,87.79,0.31,-1.1,2.45,115,21.6,-0.1,7.7,125.8,451,0,15
ET3,MC1,2024-01-25T13:15:00Z,21.4,0.873,87.76,0.32,-1.3,1.76,75,21.6,-0.2,4.38,142.8,451,0,15
ET3,MC1,2024-01-25T13:30:00Z,21.4,0.885,87.73,0.29,-1.2,2.23,104,21.6,-0.2,5.08,126.9,451,0,15
ET3,MC1,2024-01-25T13:45:00Z,21.2,0.878,87.72,0.31,-1.2,1.95,93,21.4,-0.1,4.75,114.8,451,0,15
ET3,MC1,2024-01-25T14:00:00Z,21.6,0.876,87.7,0.32,-1.2,2.31,108,21.7,-0.1,5.15,282.2,450,0,15
ET3,MC1,2024-01-25T14:15:00Z,21.6,0.879,87.69,0.31,-1.1,2.43,111,21.7,-0.1,7,424.3,450,0,3
ET3,MC1,2024-01-25T14:30:00Z,21.6,0.88,87.67,0.31,-1.3,2.26,83,21.7,-0.2,5.21,171.4,451,0,12
ET3,MC1,2024-01-25T14:45:00Z,20.4,0.94,87.67,0.14,-1.5,2.87,71,20.5,-0.1,6.19,28.9,459,0,15
ET3,MC1,2024-01-25T15:00:00Z,19.7,0.979,87.68,0.05,-1.5,2.37,77,19.8,-0.1,7.55,15.4,473,5,15
ET3,MC1,2024-01-25T15:15:00Z,19.3,0.992,87.7,0.02,-1.3,2.63,72,19.4,0,5.68,24,478,15,15
ET3,MC1,2024-01-25T15:30:00Z,19.3,0.995,87.69,0.01,-1.4,2.84,102,19.5,-0.2,6.97,51.3,459,13,15
ET3,MC1,2024-01-25T15:45:00Z,19.4,0.989,87.7,0.02,-1.3,2,90,19.6,-0.2,7.17,20,536,13,15
ET3,MC1,2024-01-25T16:00:00Z,19,0.992,87.71,0.02,-1.5,2.55,68,19,-0.1,6.11,8.6,540,15,15
ET3,MC1,2024-01-25T16:15:00Z,18.7,0.998,87.71,0,-1.5,2.77,67,18.9,-0.2,6.04,7.7,544,15,15
ET3,MC1,2024-01-25T16:30:00Z,18.8,0.996,87.71,0.01,-1.5,2.54,77,18.9,-0.2,9.06,7.7,583,15,15
ET3,MC1,2024-01-25T16:45:00Z,18.8,0.997,87.7,0.01,-1.3,2.27,91,18.9,-0.2,4.88,5.5,580,15,15
ET3,MC1,2024-01-25T17:00:00Z,18.8,0.997,87.7,0.01,-1.3,2.94,100,18.9,0,7.72,6.6,571,15,15
ET3,MC1,2024-01-25T17:15:00Z,18.9,0.996,87.71,0.01,-1.4,2.73,97,19,-0.1,7.27,4.6,597,15,15
ET3,MC1,2024-01-25T17:30:00Z,19.1,0.997,87.72,0.01,-1.5,3.36,75,19.2,0.1,7.03,0,608,15,15
ET3,MC1,2024-01-25T17:45:00Z,19,0.998,87.73,0,-1.4,4,76,19.1,0.2,7.65,0,616,15,15
ET3,MC1,2024-01-25T18:00:00Z,19.2,0.997,87.74,0.01,-1.3,3.15,75,19.3,0.2,6.97,0,680,15,15
ET3,MC1,2024-01-25T18:15:00Z,19.2,0.997,87.74,0.01,-1.4,2.26,82,19.3,0,7.95,0,558,15,15
ET3,MC1,2024-01-25T18:30:00Z,19,0.997,87.76,0.01,-1.2,2.26,99,19.1,0.1,6.78,0,548,15,15
ET3,MC1,2024-01-25T18:45:00Z,18.8,0.997,87.78,0.01,-1.5,3.02,75,19,0,7.15,0,641,15,15
ET3,MC1,2024-01-25T19:00:00Z,18.8,0.997,87.8,0.01,-1.3,2.93,92,19,-0.1,10.09,0,599,15,15
ET3,MC1,2024-01-25T19:15:00Z,18.7,0.997,87.81,0.01,-1.3,3.11,100,18.8,0.1,6.92,0,586,15,15
ET3,MC1,2024-01-25T19:30:00Z,18.6,0.998,87.83,0,-1.1,3.1,103,18.8,0.2,9.5,0,552,15,15
ET3,MC1,2024-01-25T19:45:00Z,18.7,0.997,87.85,0.01,-1.6,2.99,77,18.8,0.2,10.17,0,569,15,15
ET3,MC1,2024-01-25T20:00:00Z,18.6,0.998,87.88,0.01,-1.5,3.57,77,18.8,0.2,8.71,0,582,15,15
ET3,MC1,2024-01-25T20:15:00Z,18.3,0.998,87.89,0,-1.5,4.12,76,18.4,0.9,10.21,0,589,15,15
ET3,MC1,2024-01-25T20:30:00Z,18.2,0.996,87.9,0.01,-1.6,3.52,83,18.3,0.6,7.15,0,570,15,15
ET3,MC1,2024-01-25T20:45:00Z,18.2,0.998,87.92,0.01,-1.5,3.31,91,18.3,0,7.27,0,579,15,15
ET3,MC1,2024-01-25T21:00:00Z,18.1,0.996,87.93,0.01,-1.5,2.86,85,18.2,0,7.07,0,590,15,15
ET3,MC1,2024-01-25T21:15:00Z,17.9,0.997,87.95,0.01,-1.4,3.22,92,18,0.1,8.06,0,591,15,15
ET3,MC1,2024-01-25T21:30:00Z,17.8,0.997,87.97,0.01,-1.2,3.64,108,17.9,0.1,7.13,0,550,15,15
ET3,MC1,2024-01-25T21:45:00Z,17.8,0.995,87.97,0.01,-1.3,3.25,102,17.8,0.2,6.87,0,521,15,15
ET3,MC1,2024-01-25T22:00:00Z,17.7,0.997,87.97,0.01,-1.4,3.4,94,17.8,0,8.85,0,528,15,15
ET3,MC1,2024-01-25T22:15:00Z,17.8,0.996,87.96,0.01,-1.1,3.98,105,17.8,0.2,10.11,0,546,15,15
ET3,MC1,2024-01-25T22:30:00Z,17.8,0.998,87.95,0,-1.2,4.26,105,17.8,0.3,8.15,0,566,15,15
