Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_VPD,Port3_Atmos_pressure,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port5_EpiMoisture,Port6_EpiTemp
ET2,MC3,2023-08-20T12:30:00Z,19.6,1.001,0,87.89,121.9,0,15,455,NA,NA
ET2,MC3,2023-08-20T12:45:00Z,19.7,1,0,87.88,91.9,1,15,461,NA,NA
ET2,MC3,2023-08-20T13:00:00Z,19.2,1,0,87.88,65.4,15,15,571,NA,NA
ET2,MC3,2023-08-20T13:15:00Z,19.3,1,0,87.86,123,15,15,626,NA,NA
ET2,MC3,2023-08-20T13:30:00Z,19.6,1,0,87.84,157.3,15,15,546,NA,NA
ET2,MC3,2023-08-20T13:45:00Z,19.6,0.999,0,87.82,145.9,15,15,508,NA,NA
ET2,MC3,2023-08-20T14:00:00Z,19.9,1,0,87.8,154.9,15,15,488,NA,NA
ET2,MC3,2023-08-20T14:15:00Z,20.3,0.998,0,87.77,151.6,15,15,475,NA,NA
ET2,MC3,2023-08-20T14:30:00Z,20.6,0.985,0.04,87.77,141.2,15,15,468,NA,NA
ET2,MC3,2023-08-20T14:45:00Z,20.8,0.978,0.06,87.78,168.8,10,15,455,NA,NA
ET2,MC3,2023-08-20T15:00:00Z,20.3,0.989,0.03,87.8,67.6,0,15,456,NA,NA
ET2,MC3,2023-08-20T15:15:00Z,20.1,1.001,0,87.8,51.3,3,15,465,NA,NA
ET2,MC3,2023-08-20T15:30:00Z,20.1,0.999,0,87.79,39.6,15,15,467,NA,NA
ET2,MC3,2023-08-20T15:45:00Z,19.9,1.001,0,87.82,34.2,15,15,615,NA,NA
ET2,MC3,2023-08-20T16:00:00Z,19.9,1,0,87.8,41.7,15,15,570,NA,NA
ET2,MC3,2023-08-20T16:15:00Z,20.1,0.999,0,87.81,24.4,15,15,521,NA,NA
ET2,MC3,2023-08-20T16:30:00Z,20.3,0.992,0.02,87.76,24.7,15,15,466,NA,NA
ET2,MC3,2023-08-20T16:45:00Z,20.4,0.983,0.04,87.79,19.6,11,15,459,NA,NA
ET2,MC3,2023-08-20T17:00:00Z,20.4,0.979,0.05,87.83,13.7,0,15,459,NA,NA
ET2,MC3,2023-08-20T17:15:00Z,20.1,0.995,0.01,87.86,8.4,0,15,458,NA,NA
ET2,MC3,2023-08-20T17:30:00Z,20,1,0,87.9,2,0,15,458,NA,NA
ET2,MC3,2023-08-20T17:45:00Z,20,1.001,0,87.92,0,0,15,458,NA,NA
ET2,MC3,2023-08-20T18:00:00Z,20,1.001,0,87.95,0,0,15,459,NA,NA
ET2,MC3,2023-08-20T18:15:00Z,19.9,1,0,87.96,0,5,15,623,NA,NA
ET2,MC3,2023-08-20T18:30:00Z,19.8,1,0,87.95,0,15,15,628,NA,NA
ET2,MC3,2023-08-20T18:45:00Z,19.8,1,0,87.95,0,15,15,570,NA,NA
ET2,MC3,2023-08-20T19:00:00Z,19.7,0.999,0,87.97,0,15,15,524,NA,NA
ET2,MC3,2023-08-20T19:15:00Z,19.6,1,0,87.96,0,15,15,485,NA,NA
ET2,MC3,2023-08-20T19:30:00Z,19.7,1.001,0,87.96,0,15,15,504,NA,NA
ET2,MC3,2023-08-20T19:45:00Z,19.8,0.999,0,87.98,0,15,15,524,NA,NA
ET2,MC3,2023-08-20T20:00:00Z,19.7,1.001,0,87.99,0,15,15,520,NA,NA
ET2,MC3,2023-08-20T20:15:00Z,19.6,1,0,87.99,0,15,15,570,NA,NA
ET2,MC3,2023-08-20T20:30:00Z,19.6,0.999,0,87.97,0,15,15,561,NA,NA
ET2,MC3,2023-08-20T20:45:00Z,19.6,1,0,87.96,0,15,15,540,NA,NA
ET2,MC3,2023-08-20T21:00:00Z,19.7,0.999,0,87.96,0,15,15,514,NA,NA
ET2,MC3,2023-08-20T21:15:00Z,19.7,1,0,87.97,0,15,15,501,NA,NA
ET2,MC3,2023-08-20T21:30:00Z,19.7,1,0,87.99,0,15,15,512,NA,NA
ET2,MC3,2023-08-20T21:45:00Z,19.7,0.999,0,88,0,15,15,560,NA,NA
ET2,MC3,2023-08-20T22:00:00Z,19.6,0.999,0,88.01,0,15,15,595,NA,NA
ET2,MC3,2023-08-20T22:15:00Z,19.6,1,0,88.01,0,15,15,735,NA,NA
ET2,MC3,2023-08-20T22:30:00Z,19.5,1,0,88.01,0,15,15,555,NA,NA
ET2,MC3,2023-08-20T22:45:00Z,19.4,1,0,88.01,0,15,15,477,NA,NA
ET2,MC3,2023-08-20T23:00:00Z,19.5,1,0,88.02,0,12,15,459,NA,NA
ET2,MC3,2023-08-20T23:15:00Z,19.6,0.998,0,88,0,0,15,458,NA,NA
ET2,MC3,2023-08-20T23:30:00Z,19.6,0.995,0.01,87.99,0,8,15,469,NA,NA
ET2,MC3,2023-08-20T23:45:00Z,19.5,0.998,0.01,87.96,0,15,15,465,NA,NA
ET2,MC3,2023-08-21T00:00:00Z,19.5,0.999,0,87.94,0,15,15,478,NA,NA
ET2,MC3,2023-08-21T00:15:00Z,19.4,0.997,0.01,87.91,0,15,15,462,NA,NA
ET2,MC3,2023-08-21T00:30:00Z,19.4,0.995,0.01,87.89,0,1,15,457,NA,NA
ET2,MC3,2023-08-21T00:45:00Z,19.4,0.997,0.01,87.87,0,3,15,458,NA,NA
ET2,MC3,2023-08-21T01:00:00Z,19.4,1,0,87.86,0,0,15,458,NA,NA
ET2,MC3,2023-08-21T01:15:00Z,19.4,0.996,0.01,87.84,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T01:30:00Z,19.6,0.983,0.04,87.81,0,5,15,473,NA,NA
ET2,MC3,2023-08-21T01:45:00Z,19.5,0.985,0.03,87.8,0,15,15,468,NA,NA
ET2,MC3,2023-08-21T02:00:00Z,19.6,0.976,0.05,87.8,0,15,15,463,NA,NA
ET2,MC3,2023-08-21T02:15:00Z,19.6,0.975,0.06,87.79,0,11,15,459,NA,NA
ET2,MC3,2023-08-21T02:30:00Z,19.5,0.984,0.04,87.79,0,0,15,457,NA,NA
ET2,MC3,2023-08-21T02:45:00Z,19.5,0.986,0.03,87.77,0,0,15,457,NA,NA
ET2,MC3,2023-08-21T03:00:00Z,19.5,0.987,0.03,87.75,0,0,15,457,NA,NA
ET2,MC3,2023-08-21T03:15:00Z,19.5,0.985,0.03,87.75,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T03:30:00Z,19.7,0.974,0.06,87.74,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T03:45:00Z,19.6,0.977,0.05,87.75,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T04:00:00Z,19.6,0.975,0.06,87.76,0,5,15,463,NA,NA
ET2,MC3,2023-08-21T04:15:00Z,19.6,0.978,0.05,87.77,0,13,15,460,NA,NA
ET2,MC3,2023-08-21T04:30:00Z,19.5,0.982,0.04,87.78,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T04:45:00Z,19.6,0.98,0.05,87.79,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T05:00:00Z,19.4,0.986,0.03,87.8,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T05:15:00Z,19.5,0.984,0.04,87.81,0,0,15,456,NA,NA
ET2,MC3,2023-08-21T05:30:00Z,19.5,0.975,0.06,87.82,0,0,15,457,NA,NA
ET2,MC3,2023-08-21T05:45:00Z,19.4,0.977,0.05,87.83,0,0,15,457,NA,NA
ET2,MC3,2023-08-21T06:00:00Z,19.3,0.993,0.02,87.83,2.6,7,15,493,NA,NA
ET2,MC3,2023-08-21T06:15:00Z,19.2,1,0,87.81,7.9,15,15,501,NA,NA
ET2,MC3,2023-08-21T06:30:00Z,19.2,1,0,87.82,17.6,15,15,618,NA,NA
ET2,MC3,2023-08-21T06:45:00Z,19.3,1,0,87.83,23.8,15,15,581,NA,NA
ET2,MC3,2023-08-21T07:00:00Z,19.4,1,0,87.85,15.6,15,15,562,NA,NA
ET2,MC3,2023-08-21T07:15:00Z,19.3,1,0,87.88,15,15,15,542,NA,NA
ET2,MC3,2023-08-21T07:30:00Z,19.2,1,0,87.89,15.2,15,15,532,NA,NA
ET2,MC3,2023-08-21T07:45:00Z,19.1,1,0,87.9,35,15,15,499,NA,NA
ET2,MC3,2023-08-21T08:00:00Z,19,1,0,87.92,49.1,15,15,462,NA,NA
ET2,MC3,2023-08-21T08:15:00Z,19.2,1,0,87.93,71.6,15,15,592,NA,NA
ET2,MC3,2023-08-21T08:30:00Z,19.5,1,0,87.93,145.9,15,15,467,NA,NA
ET2,MC3,2023-08-21T08:45:00Z,19.9,0.997,0.01,87.93,149.4,10,15,459,NA,NA
ET2,MC3,2023-08-21T09:00:00Z,19.9,0.998,0,87.94,60.1,11,15,569,NA,NA
ET2,MC3,2023-08-21T09:15:00Z,19.8,1,0,87.95,125.2,15,15,464,NA,NA
ET2,MC3,2023-08-21T09:30:00Z,20.5,0.976,0.06,87.95,165.9,2,15,459,NA,NA
ET2,MC3,2023-08-21T09:45:00Z,20.7,0.963,0.09,87.95,141.7,0,15,456,NA,NA
ET2,MC3,2023-08-21T10:00:00Z,21.1,0.952,0.12,87.94,195.6,0,15,455,NA,NA
ET2,MC3,2023-08-21T10:15:00Z,21.2,0.953,0.12,87.94,191.5,0,15,455,NA,NA
ET2,MC3,2023-08-21T10:30:00Z,21.4,0.928,0.18,87.94,208,0,15,454,NA,NA
ET2,MC3,2023-08-21T10:45:00Z,21.9,0.912,0.23,87.92,240.8,0,15,453,NA,NA
ET2,MC3,2023-08-21T11:00:00Z,22.1,0.91,0.24,87.92,213.7,0,15,453,NA,NA
ET2,MC3,2023-08-21T11:15:00Z,21.8,0.921,0.21,87.91,177.8,0,15,453,NA,NA
ET2,MC3,2023-08-21T11:30:00Z,21.9,0.937,0.16,87.91,226.3,0,15,453,NA,NA
ET2,MC3,2023-08-21T11:45:00Z,21.8,0.93,0.18,87.92,160,0,15,454,NA,NA
ET2,MC3,2023-08-21T12:00:00Z,21.7,0.943,0.15,87.9,155.1,0,15,453,NA,NA
ET2,MC3,2023-08-21T12:15:00Z,21.5,0.946,0.14,87.9,145.6,0,15,454,NA,NA
ET2,MC3,2023-08-21T12:30:00Z,21.4,0.939,0.16,87.88,155.1,0,15,453,NA,NA
ET2,MC3,2023-08-21T12:45:00Z,21.9,0.92,0.21,87.86,214.8,0,15,453,NA,NA
ET2,MC3,2023-08-21T13:00:00Z,21.8,0.919,0.21,87.84,132.6,0,15,453,NA,NA
ET2,MC3,2023-08-21T13:15:00Z,21.4,0.93,0.18,87.82,125.4,0,15,453,NA,NA
ET2,MC3,2023-08-21T13:30:00Z,21.8,0.932,0.18,87.8,158,0,15,454,NA,NA
ET2,MC3,2023-08-21T13:45:00Z,20.9,0.956,0.11,87.81,109.5,0,15,454,NA,NA
ET2,MC3,2023-08-21T14:00:00Z,21.2,0.947,0.13,87.77,170.7,0,15,453,NA,NA
ET2,MC3,2023-08-21T14:15:00Z,21.2,0.931,0.17,87.77,75.6,0,15,454,NA,NA
ET2,MC3,2023-08-21T14:30:00Z,20.9,0.941,0.15,87.77,75.8,0,15,454,NA,NA
ET2,MC3,2023-08-21T14:45:00Z,21,0.953,0.12,87.76,85.5,0,15,454,NA,NA
ET2,MC3,2023-08-21T15:00:00Z,21,0.955,0.11,87.74,82.2,0,15,454,NA,NA
ET2,MC3,2023-08-21T15:15:00Z,21,0.955,0.11,87.74,59.3,7,15,459,NA,NA
ET2,MC3,2023-08-21T15:30:00Z,20.6,0.976,0.06,87.76,19,3,15,507,NA,NA
ET2,MC3,2023-08-21T15:45:00Z,20.4,0.991,0.02,87.76,15.4,15,15,619,NA,NA
ET2,MC3,2023-08-21T16:00:00Z,20,0.997,0.01,87.76,8.2,15,15,598,NA,NA
ET2,MC3,2023-08-21T16:15:00Z,19.8,0.998,0,87.77,5.3,15,15,651,NA,NA
ET2,MC3,2023-08-21T16:30:00Z,19.5,1,0,87.79,9.2,15,15,845,NA,NA
ET2,MC3,2023-08-21T16:45:00Z,19.4,1,0,87.8,12.8,15,15,593,NA,NA
ET2,MC3,2023-08-21T17:00:00Z,19.4,1,0,87.81,9.7,15,15,602,NA,NA
ET2,MC3,2023-08-21T17:15:00Z,19.4,1.001,0,87.82,4.8,15,15,543,NA,NA
ET2,MC3,2023-08-21T17:30:00Z,19.4,1,0,87.84,0,15,15,576,NA,NA
ET2,MC3,2023-08-21T17:45:00Z,19.3,1,0,87.87,0,15,15,568,NA,NA
ET2,MC3,2023-08-21T18:00:00Z,19.2,0.999,0,87.88,0,15,15,701,NA,NA
ET2,MC3,2023-08-21T18:15:00Z,19.3,0.999,0,87.9,0,15,15,635,NA,NA
ET2,MC3,2023-08-21T18:30:00Z,19.2,1,0,87.91,0,15,15,555,NA,NA
ET2,MC3,2023-08-21T18:45:00Z,19.2,1,0,87.92,0,15,15,529,NA,NA
ET2,MC3,2023-08-21T19:00:00Z,19.3,1,0,87.93,0,15,15,517,NA,NA
ET2,MC3,2023-08-21T19:15:00Z,19.3,1,0,87.93,0,15,15,497,NA,NA
ET2,MC3,2023-08-21T19:30:00Z,19.3,1,0,87.93,0,15,15,482,NA,NA
ET2,MC3,2023-08-21T19:45:00Z,19.2,1,0,87.93,0,15,15,472,NA,NA
ET2,MC3,2023-08-21T20:00:00Z,19.2,1,0,87.93,0,15,15,461,NA,NA
ET2,MC3,2023-08-21T20:15:00Z,19.1,1,0,87.93,0,15,15,460,NA,NA
ET2,MC3,2023-08-21T20:30:00Z,19.2,1,0,87.95,0,1,15,458,NA,NA
ET2,MC3,2023-08-21T20:45:00Z,19.4,0.996,0.01,87.97,0,9,15,470,NA,NA
ET2,MC3,2023-08-21T21:00:00Z,19.4,0.989,0.03,87.98,0,15,15,467,NA,NA
ET2,MC3,2023-08-21T21:15:00Z,19.3,0.996,0.01,88.01,0,15,15,463,NA,NA
ET2,MC3,2023-08-21T21:30:00Z,19.3,0.999,0,88.01,0,15,15,477,NA,NA
ET2,MC3,2023-08-21T21:45:00Z,19.2,1,0,88.02,0,15,15,494,NA,NA
ET2,MC3,2023-08-21T22:00:00Z,19.2,0.999,0,88.03,0,15,15,595,NA,NA
ET2,MC3,2023-08-21T22:15:00Z,19.1,1,0,88.03,0,15,15,583,NA,NA
ET2,MC3,2023-08-21T22:30:00Z,19.1,0.999,0,88.03,0,15,15,515,NA,NA
ET2,MC3,2023-08-21T22:45:00Z,19.1,0.999,0,88.01,0,15,15,494,NA,NA
ET2,MC3,2023-08-21T23:00:00Z,19.2,0.993,0.02,88,0,15,15,478,NA,NA
ET2,MC3,2023-08-21T23:15:00Z,19.3,0.982,0.04,87.97,0,15,15,462,NA,NA
ET2,MC3,2023-08-21T23:30:00Z,19.3,0.973,0.06,87.96,0,2,15,457,NA,NA
ET2,MC3,2023-08-21T23:45:00Z,19.5,0.954,0.1,87.94,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T00:00:00Z,19.5,0.945,0.12,87.92,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T00:15:00Z,19.8,0.925,0.17,87.91,0,0,15,455,NA,NA
ET2,MC3,2023-08-22T00:15:00Z,19.8,0.925,0.17,87.91,0,0,1,455,NA,NA
ET2,MC3,2023-08-22T00:15:00Z,19.8,0.922,0.17,87.91,0,0,15,455,NA,NA
ET2,MC3,2023-08-22T00:15:00Z,19.8,0.922,0.17,87.91,0,0,1,455,NA,NA
ET2,MC3,2023-08-22T00:30:00Z,19.8,0.926,0.17,87.9,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T00:45:00Z,19.6,0.937,0.14,87.9,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T01:00:00Z,19.5,0.947,0.12,87.88,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T01:15:00Z,19.3,0.955,0.1,87.88,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T01:30:00Z,19.3,0.961,0.09,87.87,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T01:45:00Z,19.2,0.968,0.07,87.86,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T02:00:00Z,19.3,0.968,0.07,87.84,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T02:15:00Z,19.3,0.971,0.06,87.82,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T02:30:00Z,19.3,0.972,0.06,87.8,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T02:45:00Z,19.2,0.972,0.06,87.79,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T03:00:00Z,19.2,0.975,0.06,87.78,0,0,15,457,NA,NA
ET2,MC3,2023-08-22T03:15:00Z,19.1,0.98,0.05,87.77,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T03:30:00Z,19.2,0.975,0.06,87.77,0,0,15,456,NA,NA
ET2,MC3,2023-08-22T03:45:00Z,19.2,0.966,0.08,87.78,0,0,15,457,NA,NA
ET2,MC3,2023-08-22T04:00:00Z,19.1,0.973,0.06,87.79,0,0,15,457,NA,NA
ET2,MC3,2023-08-22T04:15:00Z,19.1,0.982,0.04,87.78,0,0,15,457,NA,NA
ET2,MC3,2023-08-22T04:30:00Z,19.2,0.979,0.05,87.79,0,0,15,457,NA,NA
ET2,MC3,2023-08-22T04:45:00Z,19.2,0.977,0.05,87.8,0,0,15,458,NA,NA
ET2,MC3,2023-08-22T05:00:00Z,19.1,0.984,0.04,87.8,0,4,15,460,NA,NA
ET2,MC3,2023-08-22T05:15:00Z,18.9,0.999,0,87.8,0,1,15,459,NA,NA
ET2,MC3,2023-08-22T05:30:00Z,18.9,1,0,87.8,0,14,15,468,NA,NA
ET2,MC3,2023-08-22T05:45:00Z,18.9,1,0,87.81,0,15,15,469,NA,NA
ET2,MC3,2023-08-22T06:00:00Z,18.9,1.001,0,87.82,4.9,15,15,491,NA,NA
ET2,MC3,2023-08-22T06:15:00Z,19,0.999,0,87.83,12.5,15,15,487,NA,NA
ET2,MC3,2023-08-22T06:30:00Z,19.2,0.999,0,87.83,17.9,15,15,466,NA,NA
ET2,MC3,2023-08-22T06:45:00Z,19.2,1,0,87.84,26.4,7,15,459,NA,NA
ET2,MC3,2023-08-22T07:00:00Z,19.2,1,0,87.85,33.5,0,15,458,NA,NA
ET2,MC3,2023-08-22T07:15:00Z,19.4,1,0,87.85,48.5,0,15,457,NA,NA
ET2,MC3,2023-08-22T07:30:00Z,19.6,1,0,87.85,57.5,0,15,456,NA,NA
ET2,MC3,2023-08-22T07:45:00Z,19.9,1.001,0,87.84,57.3,0,15,456,NA,NA
ET2,MC3,2023-08-22T08:00:00Z,20.2,0.995,0.01,87.84,63.5,0,15,456,NA,NA
ET2,MC3,2023-08-22T08:15:00Z,20.2,0.986,0.03,87.85,64.8,0,15,456,NA,NA
ET2,MC3,2023-08-22T08:30:00Z,20.4,0.976,0.06,87.85,56.8,0,15,456,NA,NA
ET2,MC3,2023-08-22T08:45:00Z,20.6,0.971,0.07,87.85,58.4,0,15,456,NA,NA
ET2,MC3,2023-08-22T09:00:00Z,20.6,0.977,0.06,87.85,74.5,0,15,456,NA,NA
ET2,MC3,2023-08-22T09:15:00Z,20.8,0.991,0.02,87.85,95.8,0,15,456,NA,NA
ET2,MC3,2023-08-22T09:30:00Z,21,0.989,0.03,87.85,93.2,0,15,456,NA,NA
ET2,MC3,2023-08-22T09:45:00Z,21.1,0.98,0.05,87.85,126.9,0,15,455,NA,NA
ET2,MC3,2023-08-22T10:00:00Z,21.6,0.963,0.1,87.83,168.3,0,15,454,NA,NA
ET2,MC3,2023-08-22T10:15:00Z,22.1,0.925,0.2,87.83,185.9,0,15,454,NA,NA
ET2,MC3,2023-08-22T10:30:00Z,22.1,0.924,0.2,87.82,201.2,0,15,454,NA,NA
ET2,MC3,2023-08-22T10:45:00Z,22.6,0.931,0.19,87.8,259.1,0,15,454,NA,NA
ET2,MC3,2023-08-22T11:00:00Z,22.8,0.926,0.21,87.8,219.7,0,15,453,NA,NA
ET2,MC3,2023-08-22T11:15:00Z,22.5,0.938,0.17,87.79,141.7,0,15,454,NA,NA
ET2,MC3,2023-08-22T11:30:00Z,21.8,0.969,0.08,87.79,66.7,0,15,455,NA,NA
ET2,MC3,2023-08-22T11:45:00Z,21.2,0.991,0.02,87.79,21.1,0,15,459,NA,NA
ET2,MC3,2023-08-22T12:00:00Z,20.8,1,0,87.79,27.3,15,15,719,NA,NA
ET2,MC3,2023-08-22T12:15:00Z,20.6,0.999,0,87.79,28.9,15,15,779,NA,NA
ET2,MC3,2023-08-22T12:30:00Z,20.4,1,0,87.79,48.3,15,15,701,NA,NA
ET2,MC3,2023-08-22T12:45:00Z,20.2,1.001,0,87.78,81.5,15,15,520,NA,NA
ET2,MC3,2023-08-22T13:00:00Z,20.2,1,0,87.76,48.2,15,15,499,NA,NA
ET2,MC3,2023-08-22T13:15:00Z,20,1,0,87.75,25.3,15,15,519,NA,NA
ET2,MC3,2023-08-22T13:30:00Z,19.8,1.001,0,87.72,15.7,15,15,699,NA,NA
ET2,MC3,2023-08-22T13:45:00Z,19.7,1,0,87.71,10.4,15,15,784,NA,NA
ET2,MC3,2023-08-22T14:00:00Z,19.1,0.999,0,87.72,9.3,15,15,609,NA,NA
ET2,MC3,2023-08-22T14:15:00Z,19.2,1,0,87.71,9.5,15,15,543,NA,NA
ET2,MC3,2023-08-22T14:30:00Z,19.3,0.999,0,87.71,5.9,15,15,776,NA,NA
ET2,MC3,2023-08-22T14:45:00Z,19.3,0.999,0,87.69,9.7,15,15,573,NA,NA
ET2,MC3,2023-08-22T15:00:00Z,19.3,1,0,87.67,10.4,15,15,545,NA,NA
ET2,MC3,2023-08-22T15:15:00Z,19.1,1,0,87.66,13.2,15,15,635,NA,NA
ET2,MC3,2023-08-22T15:30:00Z,18.9,1,0,87.65,15.2,15,15,623,NA,NA
ET2,MC3,2023-08-22T15:45:00Z,19.2,1,0,87.65,15.9,15,15,611,NA,NA
ET2,MC3,2023-08-22T16:00:00Z,19.3,1,0,87.66,18.5,15,15,560,NA,NA
ET2,MC3,2023-08-22T16:15:00Z,19.4,1.001,0,87.67,9.2,15,15,511,NA,NA
ET2,MC3,2023-08-22T16:30:00Z,19.2,0.999,0,87.67,5.1,15,15,515,NA,NA
ET2,MC3,2023-08-22T16:45:00Z,19.1,1,0,87.68,2.6,15,15,538,NA,NA
ET2,MC3,2023-08-22T17:00:00Z,19.1,1,0,87.7,0,15,15,592,NA,NA
ET2,MC3,2023-08-22T17:15:00Z,19,1,0,87.72,0,15,15,634,NA,NA
ET2,MC3,2023-08-22T17:30:00Z,19,1,0,87.75,0,15,15,795,NA,NA
ET2,MC3,2023-08-22T17:45:00Z,18.9,1.001,0,87.75,0,15,15,658,NA,NA
ET2,MC3,2023-08-22T18:00:00Z,19.1,1.001,0,87.76,0,15,15,614,NA,NA
ET2,MC3,2023-08-22T18:15:00Z,19,1,0,87.76,0,15,15,591,NA,NA
ET2,MC3,2023-08-22T18:30:00Z,18.9,1.001,0,87.77,0,15,15,584,NA,NA
ET2,MC3,2023-08-22T18:45:00Z,18.8,1.001,0,87.77,0,15,15,601,NA,NA
ET2,MC3,2023-08-22T19:00:00Z,18.8,0.999,0,87.8,0,15,15,725,NA,NA
ET2,MC3,2023-08-22T19:15:00Z,18.8,1,0,87.82,0,15,15,587,NA,NA
ET2,MC3,2023-08-22T19:30:00Z,18.8,1,0,87.83,0,15,15,543,NA,NA
ET2,MC3,2023-08-22T19:45:00Z,18.8,1,0,87.84,0,15,15,563,NA,NA
ET2,MC3,2023-08-22T20:00:00Z,18.7,1.001,0,87.88,0,15,15,564,NA,NA
ET2,MC3,2023-08-22T20:15:00Z,18.5,1,0,87.91,0,15,15,576,NA,NA
ET2,MC3,2023-08-22T20:30:00Z,18.4,1.001,0,87.91,0,15,15,584,NA,NA
ET2,MC3,2023-08-22T20:45:00Z,18.3,1,0,87.93,0,15,15,606,NA,NA
ET2,MC3,2023-08-22T21:00:00Z,18.4,1.001,0,87.94,0,15,15,581,NA,NA
ET2,MC3,2023-08-22T21:15:00Z,18.5,0.999,0,87.95,0,15,15,602,NA,NA
ET2,MC3,2023-08-22T21:30:00Z,18.6,1,0,87.97,0,15,15,590,NA,NA
ET2,MC3,2023-08-22T21:45:00Z,18.6,0.999,0,87.98,0,15,15,568,NA,NA
ET2,MC3,2023-08-22T22:00:00Z,18.5,0.999,0,87.97,0,15,15,584,NA,NA
ET2,MC3,2023-08-22T22:15:00Z,18.4,1,0,87.96,0,15,15,550,NA,NA
ET2,MC3,2023-08-22T22:30:00Z,18.4,1,0,87.95,0,15,15,560,NA,NA
ET2,MC3,2023-08-22T22:45:00Z,18.3,1,0,87.95,0,15,15,561,NA,NA
ET2,MC3,2023-08-22T23:00:00Z,18.3,0.999,0,87.95,0,15,15,566,NA,NA
ET2,MC3,2023-08-22T23:15:00Z,18.3,1,0,87.94,0,15,15,641,NA,NA
ET2,MC3,2023-08-22T23:30:00Z,18.3,1,0,87.93,0,15,15,609,NA,NA
ET2,MC3,2023-08-22T23:45:00Z,18.4,0.999,0,87.91,0,15,15,716,NA,NA
ET2,MC3,2023-08-23T00:00:00Z,18.4,0.999,0,87.9,0,15,15,639,NA,NA
ET2,MC3,2023-08-23T00:15:00Z,18.5,1,0,87.88,0,15,15,584,NA,NA
ET2,MC3,2023-08-23T00:30:00Z,18.5,0.999,0,87.88,0,15,15,680,NA,NA
ET2,MC3,2023-08-23T00:45:00Z,18.4,0.999,0,87.87,0,15,15,691,NA,NA
ET2,MC3,2023-08-23T01:00:00Z,18.4,0.999,0,87.86,0,15,15,690,NA,NA
ET2,MC3,2023-08-23T01:15:00Z,18.5,0.999,0,87.85,0,15,15,669,NA,NA
ET2,MC3,2023-08-23T01:30:00Z,18.6,0.999,0,87.85,0,15,15,593,NA,NA
ET2,MC3,2023-08-23T01:45:00Z,18.6,1,0,87.85,0,15,15,679,NA,NA
ET2,MC3,2023-08-23T02:00:00Z,18.6,1,0,87.83,0,15,15,616,NA,NA
ET2,MC3,2023-08-23T02:15:00Z,18.5,1,0,87.83,0,15,15,590,NA,NA
ET2,MC3,2023-08-23T02:30:00Z,18.4,0.999,0,87.83,0,15,15,657,NA,NA
ET2,MC3,2023-08-23T02:45:00Z,18.4,0.999,0,87.83,0,15,15,545,NA,NA
ET2,MC3,2023-08-23T03:00:00Z,18.3,0.999,0,87.81,0,15,15,518,NA,NA
ET2,MC3,2023-08-23T03:15:00Z,18.1,0.998,0,87.8,0,15,15,535,NA,NA
ET2,MC3,2023-08-23T03:30:00Z,18.4,0.969,0.07,87.79,0,15,15,531,NA,NA
ET2,MC3,2023-08-23T03:45:00Z,18.7,0.954,0.1,87.78,0,15,15,501,NA,NA
ET2,MC3,2023-08-23T04:00:00Z,19.2,0.929,0.16,87.78,0,15,15,477,NA,NA
ET2,MC3,2023-08-23T04:15:00Z,19.3,0.916,0.19,87.77,0,15,15,515,NA,NA
ET2,MC3,2023-08-23T04:30:00Z,19.2,0.916,0.19,87.77,0,15,15,464,NA,NA
ET2,MC3,2023-08-23T04:45:00Z,19.4,0.902,0.22,87.77,0,5,15,459,NA,NA
ET2,MC3,2023-08-23T05:00:00Z,18.9,0.922,0.17,87.78,0,2,15,455,NA,NA
ET2,MC3,2023-08-23T05:15:00Z,18.7,0.933,0.15,87.78,0,0,15,455,NA,NA
ET2,MC3,2023-08-23T05:30:00Z,18.8,0.92,0.17,87.79,0,0,15,454,NA,NA
ET2,MC3,2023-08-23T05:45:00Z,18.7,0.915,0.18,87.8,0,0,15,455,NA,NA
ET2,MC3,2023-08-23T06:00:00Z,18.2,0.94,0.13,87.81,4,0,15,456,NA,NA
ET2,MC3,2023-08-23T06:15:00Z,18.3,0.94,0.13,87.82,12.6,0,15,456,NA,NA
