Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H
TV2,MC1,2023-09-16T00:00:00Z,18.3,0.913,85.55,0.18,1.7,1.22,29,18.3,-2.4,5.87,0,454,15,0
TV2,MC1,2023-09-16T00:15:00Z,18.3,0.916,85.55,0.18,1.7,1.31,31,18.3,-2.3,4.22,0,454,15,0
TV2,MC1,2023-09-16T00:30:00Z,18.5,0.91,85.53,0.19,1.6,1.51,32,18.4,-2.4,4.96,0,453,15,0
TV2,MC1,2023-09-16T00:45:00Z,18.5,0.902,85.52,0.21,1.6,1.2,23,18.4,-2.4,3.05,0,453,15,0
TV2,MC1,2023-09-16T01:00:00Z,18.4,0.909,85.49,0.19,1.6,1.74,39,18.4,-2.4,7.01,0,454,15,0
TV2,MC1,2023-09-16T01:15:00Z,18.4,0.911,85.46,0.19,1.6,2.26,44,18.4,-2.2,5.99,0,454,15,0
TV2,MC1,2023-09-16T01:30:00Z,18.4,0.916,85.44,0.18,1.6,1.52,31,18.3,-2.3,4.55,0,454,15,0
TV2,MC1,2023-09-16T01:45:00Z,18.3,0.925,85.42,0.16,1.6,1.67,36,18.2,-2.3,6.31,0,454,15,0
TV2,MC1,2023-09-16T02:00:00Z,18.2,0.934,85.4,0.14,1.6,2.29,37,18.1,-2.3,7.41,0,454,15,0
TV2,MC1,2023-09-16T02:15:00Z,18.1,0.943,85.39,0.12,1.5,1.86,22,18,-2.1,4.36,0,454,15,0
TV2,MC1,2023-09-16T02:30:00Z,18.1,0.945,85.39,0.11,1.4,2.17,28,18,-2.3,5.5,0,454,15,0
TV2,MC1,2023-09-16T02:45:00Z,18.2,0.937,85.39,0.13,1.4,2.98,42,18.2,-1.9,8.15,0,454,15,0
TV2,MC1,2023-09-16T03:00:00Z,18.2,0.935,85.38,0.14,1.4,2.09,33,18.1,-2.2,8.42,0,454,15,0
TV2,MC1,2023-09-16T03:15:00Z,18.2,0.932,85.38,0.14,1.3,2.75,41,18.2,-1.9,8.64,0,454,15,0
TV2,MC1,2023-09-16T03:30:00Z,18.2,0.934,85.38,0.14,1.5,2.1,37,18.1,-2.3,7.07,0,454,15,0
TV2,MC1,2023-09-16T03:45:00Z,18.1,0.936,85.38,0.13,1.4,1.62,25,18.1,-2.2,6.81,0,454,15,0
TV2,MC1,2023-09-16T04:00:00Z,18.1,0.938,85.4,0.13,1.6,1.47,27,18,-2.4,4.67,0,454,15,0
TV2,MC1,2023-09-16T04:15:00Z,18.1,0.939,85.41,0.13,1.5,1.51,25,18,-2.3,6,0,454,15,0
TV2,MC1,2023-09-16T04:30:00Z,18,0.942,85.42,0.12,1.4,2.08,32,18,-2.5,10.02,0,454,15,0
TV2,MC1,2023-09-16T04:45:00Z,18,0.941,85.43,0.12,1.5,1.99,33,18,-2.2,5.92,0,454,15,0
TV2,MC1,2023-09-16T05:00:00Z,18.1,0.936,85.42,0.13,1.5,1.57,25,18,-2.3,5.52,0,454,15,0
TV2,MC1,2023-09-16T05:15:00Z,18,0.938,85.43,0.13,1.5,1.54,24,18,-2.3,3.68,0,454,15,0
TV2,MC1,2023-09-16T05:30:00Z,18,0.934,85.43,0.14,1.6,1.7,27,18,-2.3,5.85,0,454,15,0
TV2,MC1,2023-09-16T05:45:00Z,18.1,0.933,85.43,0.14,1.5,1.7,26,18,-2.3,4.35,0,454,15,0
TV2,MC1,2023-09-16T06:00:00Z,18.1,0.937,85.43,0.13,1.6,1.63,28,18,-2.3,6.18,8.1,454,15,0
TV2,MC1,2023-09-16T06:15:00Z,18.2,0.931,85.44,0.14,1.5,2,33,18.2,-2.2,8.08,12.6,454,15,0
TV2,MC1,2023-09-16T06:30:00Z,18.3,0.925,85.46,0.16,1.6,1.65,33,18.3,-2.3,4.99,17.2,454,15,0
TV2,MC1,2023-09-16T06:45:00Z,18.4,0.921,85.47,0.17,1.7,1.64,39,18.3,-2.3,4.73,23.6,454,15,0
TV2,MC1,2023-09-16T07:00:00Z,18.6,0.913,85.47,0.19,1.6,1.89,43,18.6,-2.2,7.37,34.2,453,15,0
TV2,MC1,2023-09-16T07:15:00Z,18.8,0.888,85.48,0.24,1.5,2.26,45,18.8,-2,5.77,43.9,453,15,0
TV2,MC1,2023-09-16T07:30:00Z,18.9,0.885,85.52,0.25,1.5,2.34,41,18.8,-1.9,8.44,43.6,453,15,0
TV2,MC1,2023-09-16T07:45:00Z,18.9,0.894,85.53,0.23,1.6,2.18,45,18.8,-2.3,7.18,50,453,15,0
TV2,MC1,2023-09-16T08:00:00Z,19,0.896,85.55,0.23,1.9,2,40,18.9,-2.3,6.84,61.9,453,15,0
TV2,MC1,2023-09-16T08:15:00Z,19.2,0.895,85.55,0.23,1.7,1.63,37,19.1,-2.3,5.63,68.5,453,15,0
TV2,MC1,2023-09-16T08:30:00Z,19.2,0.898,85.57,0.23,1.6,1.84,36,19.1,-2.4,5.36,64.5,453,15,0
TV2,MC1,2023-09-16T08:45:00Z,19.3,0.9,85.58,0.22,1.6,1.33,19,19.2,-2.4,3.58,60.4,453,15,0
TV2,MC1,2023-09-16T09:00:00Z,19.1,0.902,85.57,0.22,1.6,1.74,33,19,-2.3,5.65,49.6,453,15,0
TV2,MC1,2023-09-16T09:15:00Z,19,0.906,85.56,0.21,1.7,1.94,46,19,-2.3,5.58,55.7,453,15,0
TV2,MC1,2023-09-16T09:30:00Z,19.3,0.897,85.58,0.23,1.5,2.14,42,19.3,-2.3,8.07,91.4,452,15,0
TV2,MC1,2023-09-16T09:45:00Z,19.6,0.891,85.58,0.25,1.7,1.48,26,19.5,-2.4,4.27,82.2,453,15,0
TV2,MC1,2023-09-16T10:00:00Z,19.7,0.899,85.57,0.23,1.7,1.54,28,19.6,-2.4,3.88,90.6,453,15,0
TV2,MC1,2023-09-16T10:15:00Z,20,0.888,85.58,0.26,1.7,1.61,38,20,-2.5,6.52,131.3,452,15,0
TV2,MC1,2023-09-16T10:30:00Z,20.3,0.867,85.58,0.32,1.5,1.85,39,20.1,-2.2,4.77,126.9,452,15,0
TV2,MC1,2023-09-16T10:45:00Z,20.6,0.864,85.58,0.33,1.6,1.77,27,20.4,-2.5,4.62,132.9,452,15,0
TV2,MC1,2023-09-16T11:00:00Z,20.4,0.864,85.58,0.33,1.7,1.55,45,20.3,-2.3,4.96,110.2,452,15,0
TV2,MC1,2023-09-16T11:15:00Z,20.4,0.873,85.56,0.3,1.8,1.15,38,20.4,-2.4,3.43,100.3,452,15,0
TV2,MC1,2023-09-16T11:30:00Z,20.4,0.88,85.55,0.29,1.8,1,22,20.2,-2.5,3.32,65.6,452,15,0
TV2,MC1,2023-09-16T11:45:00Z,19.8,0.895,85.56,0.24,1.8,1.36,40,19.7,-2.4,4.63,43.4,453,15,0
TV2,MC1,2023-09-16T12:00:00Z,19.5,0.913,85.55,0.2,1.7,1.54,38,19.5,-2.5,6.54,60.2,452,15,0
TV2,MC1,2023-09-16T12:15:00Z,19.9,0.906,85.53,0.22,1.6,1.55,25,19.8,-2.4,5.42,97.4,452,15,0
TV2,MC1,2023-09-16T12:30:00Z,20.3,0.889,85.5,0.26,1.6,1.63,18,20.3,-2.4,4.85,122.5,452,15,0
TV2,MC1,2023-09-16T12:45:00Z,21.1,0.867,85.47,0.33,1.7,1.77,22,20.9,-2.3,4.4,170.7,451,15,0
TV2,MC1,2023-09-16T13:00:00Z,20.6,0.891,85.46,0.26,1.6,2.01,11,20.3,-2.4,4.82,104.6,457,15,0
TV2,MC1,2023-09-16T13:15:00Z,19.5,0.943,85.45,0.13,1.7,1.75,37,19.4,-2.4,6.53,46,473,15,12
TV2,MC1,2023-09-16T13:30:00Z,19.1,0.952,85.45,0.11,1.7,1.44,34,19.1,-2.4,3.16,56.8,455,15,9
TV2,MC1,2023-09-16T13:45:00Z,19.4,0.937,85.41,0.14,1.6,1.75,24,19.2,-2.4,5.64,99.6,453,15,0
TV2,MC1,2023-09-16T14:00:00Z,20,0.899,85.37,0.24,1.5,1.96,22,19.9,-2.4,4.93,104.7,452,15,0
TV2,MC1,2023-09-16T14:15:00Z,20,0.886,85.37,0.27,1.7,2,30,20,-2.3,5.94,102.2,453,15,0
TV2,MC1,2023-09-16T14:30:00Z,20,0.888,85.39,0.26,1.7,1.56,26,19.8,-2.5,4.7,48.5,453,15,0
TV2,MC1,2023-09-16T14:45:00Z,19.3,0.907,85.4,0.21,1.7,1.61,25,19.2,-2.3,4.02,18.5,454,15,0
TV2,MC1,2023-09-16T15:00:00Z,18.9,0.925,85.39,0.16,1.6,1.59,29,18.8,-2.4,4.42,17.9,540,15,13
TV2,MC1,2023-09-16T15:15:00Z,18.6,0.937,85.39,0.13,1.6,1.65,34,18.5,-2.3,5.21,13.5,503,15,15
TV2,MC1,2023-09-16T15:30:00Z,18.5,0.952,85.4,0.1,1.6,1.42,35,18.4,-2.3,4.57,14.8,481,15,15
TV2,MC1,2023-09-16T15:45:00Z,18.5,0.951,85.4,0.1,1.6,1.91,35,18.4,-2.3,6.2,19.6,480,15,15
TV2,MC1,2023-09-16T16:00:00Z,18.5,0.946,85.4,0.12,1.7,1.88,39,18.3,-2.2,5.37,15.9,478,15,15
TV2,MC1,2023-09-16T16:15:00Z,18.4,0.941,85.4,0.12,1.6,1.59,30,18.2,-2.3,5.33,12.1,488,15,15
TV2,MC1,2023-09-16T16:30:00Z,18.3,0.947,85.39,0.11,1.5,2.2,40,18.1,-2.3,8.58,11.9,498,15,15
TV2,MC1,2023-09-16T16:45:00Z,18.2,0.957,85.4,0.09,1.4,2.22,35,18.1,-2.2,8.22,11.5,481,15,15
TV2,MC1,2023-09-16T17:00:00Z,18.3,0.954,85.41,0.1,1.6,2.25,39,18.2,-2.2,8.22,11.9,471,15,15
TV2,MC1,2023-09-16T17:15:00Z,18.3,0.953,85.41,0.1,1.6,2.28,38,18.2,-2.4,10.18,11.9,466,15,15
TV2,MC1,2023-09-16T17:30:00Z,18.2,0.952,85.44,0.1,1.5,2.38,38,18.1,-2.3,8.7,1.8,463,15,15
TV2,MC1,2023-09-16T17:45:00Z,18.1,0.964,85.47,0.07,1.6,2.2,36,18,-2.2,6.53,0,530,15,15
TV2,MC1,2023-09-16T18:00:00Z,17.6,0.956,85.48,0.09,1.4,2.05,35,17.4,-2.1,6.29,0,620,15,15
TV2,MC1,2023-09-16T18:15:00Z,17.1,0.961,85.47,0.08,1.5,1.78,30,17,-1.9,5.16,0,514,15,15
TV2,MC1,2023-09-16T18:30:00Z,17.3,0.964,85.47,0.07,1.5,1.86,25,17.2,-2.2,4.93,0,488,15,15
TV2,MC1,2023-09-16T18:45:00Z,17.4,0.968,85.47,0.06,1.4,1.73,26,17.2,-2.2,3.65,0,482,15,15
TV2,MC1,2023-09-16T19:00:00Z,17.5,0.969,85.48,0.06,1.4,1.86,26,17.3,-2.2,4.98,0,479,15,15
TV2,MC1,2023-09-16T19:15:00Z,17.6,0.972,85.49,0.06,1.4,1.86,26,17.4,-2.2,6.07,0,477,15,15
TV2,MC1,2023-09-16T19:30:00Z,17.7,0.975,85.5,0.05,1.4,1.72,29,17.6,-2.1,4.29,0,474,15,15
TV2,MC1,2023-09-16T19:45:00Z,17.8,0.971,85.49,0.06,1.4,2,29,17.7,-2.1,6.28,0,469,15,15
TV2,MC1,2023-09-16T20:00:00Z,17.8,0.969,85.49,0.06,1.4,2.02,26,17.7,-2.2,6.25,0,465,15,15
TV2,MC1,2023-09-16T20:15:00Z,17.9,0.966,85.49,0.07,1.4,2.39,35,17.8,-2,8.17,0,458,15,10
TV2,MC1,2023-09-16T20:30:00Z,18,0.965,85.5,0.07,1.3,2.5,42,17.9,-2,6.83,0,456,15,0
TV2,MC1,2023-09-16T20:45:00Z,18.1,0.966,85.52,0.07,1.5,1.99,32,17.9,-2.1,5.77,0,457,15,0
TV2,MC1,2023-09-16T21:00:00Z,18.2,0.971,85.53,0.06,1.4,2.29,37,18.1,-2.1,6.2,0,457,15,0
TV2,MC1,2023-09-16T21:15:00Z,18.2,0.97,85.54,0.06,1.5,2.37,37,18.1,-2.2,10.08,0,463,15,5
TV2,MC1,2023-09-16T21:30:00Z,18.2,0.968,85.54,0.07,1.4,2.51,42,18.2,-2.2,9.39,0,458,15,8
TV2,MC1,2023-09-16T21:45:00Z,18.3,0.955,85.54,0.09,1.4,2.68,39,18.2,-1.8,6,0,455,15,0
TV2,MC1,2023-09-16T22:00:00Z,18.4,0.948,85.54,0.11,1.4,2.64,37,18.4,-2.1,6.31,0,455,15,0
TV2,MC1,2023-09-16T22:15:00Z,18.4,0.943,85.52,0.12,1.4,2.64,39,18.3,-1.9,8.21,0,455,15,0
TV2,MC1,2023-09-16T22:30:00Z,18.5,0.939,85.5,0.13,1.4,2.7,41,18.5,-2,8.23,0,455,15,0
TV2,MC1,2023-09-16T22:45:00Z,18.6,0.933,85.48,0.14,1.6,2.13,34,18.5,-2.2,4.79,0,455,15,0
TV2,MC1,2023-09-16T23:00:00Z,18.5,0.937,85.47,0.14,1.5,2.45,32,18.4,-2.2,9.17,0,455,15,0
TV2,MC1,2023-09-16T23:15:00Z,18.6,0.932,85.46,0.15,1.5,2.38,33,18.5,-1.9,7.18,0,454,15,0
TV2,MC1,2023-09-16T23:30:00Z,18.8,0.913,85.44,0.19,1.6,2.55,34,18.7,-2.2,6.45,0,454,15,0
TV2,MC1,2023-09-16T23:45:00Z,18.7,0.917,85.44,0.18,1.6,2.23,34,18.6,-2.2,5.39,0,454,15,0
TV2,MC1,2023-09-17T00:00:00Z,18.6,0.925,85.43,0.16,1.6,2.1,39,18.5,-2.2,5.6,0,454,15,0
TV2,MC1,2023-09-17T00:15:00Z,18.5,0.937,85.43,0.13,1.5,2.11,39,18.4,-2.1,5.71,0,455,15,0
TV2,MC1,2023-09-17T00:30:00Z,18.4,0.947,85.43,0.11,1.5,2.08,37,18.3,-2.2,7.5,0,455,15,0
TV2,MC1,2023-09-17T00:45:00Z,18.3,0.953,85.41,0.1,1.5,1.79,41,18.2,-2.1,5.53,0,455,15,0
TV2,MC1,2023-09-17T01:00:00Z,18.3,0.959,85.39,0.09,1.4,1.97,43,18.2,-2,6.33,0,459,15,0
TV2,MC1,2023-09-17T01:15:00Z,18.2,0.963,85.39,0.08,1.5,1.71,47,18.1,-2.2,5.14,0,455,15,0
TV2,MC1,2023-09-17T01:30:00Z,18.2,0.968,85.38,0.07,1.5,1.65,46,18.2,-2.3,5.63,0,455,15,0
TV2,MC1,2023-09-17T01:45:00Z,18.6,0.937,85.38,0.14,1.5,1.75,43,18.6,-2.1,5.72,0,454,15,0
TV2,MC1,2023-09-17T02:00:00Z,18.8,0.925,85.38,0.16,1.7,1.44,44,18.7,-2.3,8.64,0,454,15,0
TV2,MC1,2023-09-17T02:15:00Z,18.6,0.934,85.37,0.14,1.7,1.05,33,18.6,-2.3,2.84,0,454,15,0
TV2,MC1,2023-09-17T02:30:00Z,18.6,0.93,85.37,0.15,1.7,0.66,31,18.6,-2.4,2.8,0,454,15,0
TV2,MC1,2023-09-17T02:45:00Z,18.5,0.93,85.37,0.15,1.7,0.47,33,18.5,-2.4,1.12,0,454,15,0
TV2,MC1,2023-09-17T03:00:00Z,18.4,0.935,85.36,0.14,1.7,0.48,25,18.3,-2.4,1.58,0,454,15,0
TV2,MC1,2023-09-17T03:15:00Z,18.4,0.932,85.37,0.14,1.7,0.86,53,18.3,-2.4,2.68,0,454,15,0
TV2,MC1,2023-09-17T03:30:00Z,18.3,0.932,85.37,0.14,1.7,0.55,38,18.2,-2.4,1.82,0,454,15,0
TV2,MC1,2023-09-17T03:45:00Z,18.3,0.934,85.37,0.14,1.7,0.86,42,18.2,-2.4,2.59,0,454,15,0
TV2,MC1,2023-09-17T04:00:00Z,18.2,0.942,85.36,0.12,1.7,0.99,43,18.2,-2.3,3.22,0,455,15,0
TV2,MC1,2023-09-17T04:15:00Z,18.3,0.948,85.37,0.11,1.7,0.92,45,18.2,-2.4,2.91,0,455,15,0
TV2,MC1,2023-09-17T04:30:00Z,18.3,0.952,85.4,0.1,1.7,0.96,47,18.3,-2.4,3.83,0,455,15,0
TV2,MC1,2023-09-17T04:45:00Z,18.4,0.953,85.43,0.1,1.6,0.76,34,18.3,-2.4,2.73,0,455,15,0
TV2,MC1,2023-09-17T05:00:00Z,18.3,0.957,85.45,0.09,1.7,0.72,45,18.2,-2.4,2.03,0,455,15,0
TV2,MC1,2023-09-17T05:15:00Z,18.2,0.96,85.45,0.08,1.6,0.98,44,18.2,-2.3,4.22,0,455,15,0
TV2,MC1,2023-09-17T05:30:00Z,18.3,0.961,85.46,0.08,1.7,0.97,43,18.2,-2.4,4.29,0,455,15,0
TV2,MC1,2023-09-17T05:45:00Z,18.4,0.957,85.45,0.09,1.7,1.31,42,18.4,-2.2,6.29,0,455,15,0
TV2,MC1,2023-09-17T06:00:00Z,18.5,0.95,85.43,0.11,1.7,1.41,43,18.4,-2.3,6.3,0.7,455,15,0
TV2,MC1,2023-09-17T06:15:00Z,18.5,0.948,85.41,0.11,1.6,1.59,45,18.5,-2.2,4.31,7.1,455,15,0
TV2,MC1,2023-09-17T06:30:00Z,18.5,0.94,85.41,0.13,1.6,1.37,40,18.5,-2.1,3.73,11.9,454,15,0
TV2,MC1,2023-09-17T06:45:00Z,18.6,0.937,85.45,0.13,1.7,1.05,36,18.6,-2.3,3.46,21.4,454,15,0
TV2,MC1,2023-09-17T07:00:00Z,18.9,0.931,85.47,0.15,1.7,0.9,33,18.8,-2.4,3.03,27.3,454,15,0
TV2,MC1,2023-09-17T07:15:00Z,19,0.931,85.48,0.15,1.5,1.35,45,19,-2.4,4.65,34.4,454,15,0
TV2,MC1,2023-09-17T07:30:00Z,19,0.934,85.51,0.15,1.7,1.27,51,19,-2.2,5.05,43.8,454,15,0
TV2,MC1,2023-09-17T07:45:00Z,19.4,0.927,85.54,0.16,1.8,0.89,30,19.4,-2.4,3.83,58.8,453,15,0
TV2,MC1,2023-09-17T08:00:00Z,19.5,0.92,85.6,0.18,1.7,0.92,51,19.4,-2.4,2.86,57.7,453,15,0
TV2,MC1,2023-09-17T08:15:00Z,19.5,0.92,85.62,0.18,1.7,0.68,46,19.4,-2.4,2.83,46.9,454,15,0
TV2,MC1,2023-09-17T08:30:00Z,19.4,0.924,85.62,0.17,1.7,0.58,64,19.4,-2.4,1.87,53.5,453,15,0
TV2,MC1,2023-09-17T08:45:00Z,19.7,0.92,85.62,0.18,1.7,1.05,45,19.6,-2.4,2.98,72,453,15,0
TV2,MC1,2023-09-17T09:00:00Z,20,0.911,85.62,0.21,1.6,1.4,30,19.9,-2.4,4.78,92.3,453,15,0
TV2,MC1,2023-09-17T09:15:00Z,20,0.913,85.62,0.2,1.7,1.27,29,19.9,-2.4,4.09,128.4,453,15,0
TV2,MC1,2023-09-17T09:30:00Z,20.4,0.899,85.62,0.24,1.7,1.11,44,20.3,-2.3,4.07,196.8,452,15,0
TV2,MC1,2023-09-17T09:45:00Z,21,0.876,85.61,0.31,1.7,1.19,35,20.8,-2.4,4.02,149.2,452,15,0
TV2,MC1,2023-09-17T10:00:00Z,20.9,0.871,85.63,0.32,1.7,1.75,30,20.6,-2.3,5.58,107.3,452,15,0
TV2,MC1,2023-09-17T10:15:00Z,20.7,0.872,85.63,0.31,1.7,1.58,40,20.5,-2.4,4.19,99.8,452,15,0
TV2,MC1,2023-09-17T10:30:00Z,21,0.868,85.61,0.33,1.7,1.42,40,20.8,-2.3,3.93,151.4,451,15,0
TV2,MC1,2023-09-17T10:45:00Z,21.4,0.862,85.6,0.35,1.7,1.77,29,21.1,-2.4,6.47,120.1,451,15,0
TV2,MC1,2023-09-17T11:00:00Z,21,0.884,85.59,0.29,1.6,1.5,25,20.9,-2.3,4.3,132.2,451,15,0
TV2,MC1,2023-09-17T11:15:00Z,21.4,0.878,85.6,0.31,1.7,1.08,33,21.1,-2.4,3.76,120.5,453,15,0
TV2,MC1,2023-09-17T11:30:00Z,21.4,0.882,85.6,0.3,1.7,1.02,34,21.3,-2.4,3.5,137.9,451,15,0
TV2,MC1,2023-09-17T11:45:00Z,21.5,0.872,85.57,0.33,1.8,1.02,47,21.3,-2.4,3,121.6,452,15,0
TV2,MC1,2023-09-17T12:00:00Z,21.2,0.887,85.56,0.28,1.7,1.1,31,21,-2.5,3.93,87.5,452,15,0
TV2,MC1,2023-09-17T12:15:00Z,21.1,0.89,85.55,0.28,1.6,1.13,33,21,-2.4,4.7,100.3,463,15,2
TV2,MC1,2023-09-17T12:30:00Z,20.5,0.904,85.53,0.23,1.7,1.44,27,20.3,-2.4,8.12,64.5,453,15,6
TV2,MC1,2023-09-17T12:45:00Z,19.9,0.92,85.5,0.19,1.7,1.26,34,19.9,-2.4,5,43.6,453,15,0
TV2,MC1,2023-09-17T13:00:00Z,19.8,0.926,85.49,0.17,1.7,1,29,19.8,-2.4,4.11,29.7,453,15,0
TV2,MC1,2023-09-17T13:15:00Z,19.5,0.936,85.5,0.15,1.7,0.92,33,19.5,-2.4,3.25,13,456,15,0
TV2,MC1,2023-09-17T13:30:00Z,19.2,0.956,85.49,0.1,1.7,0.84,35,19.1,-2.4,4.23,3.7,609,15,15
TV2,MC1,2023-09-17T13:45:00Z,18.5,0.968,85.49,0.07,1.3,1.39,19,18.3,-2.2,3.79,0,822,15,15
TV2,MC1,2023-09-17T14:00:00Z,18.2,0.976,85.48,0.05,1.6,0.88,37,18.1,-2.2,2.3,0,632,15,15
TV2,MC1,2023-09-17T14:15:00Z,18,0.984,85.47,0.03,1.3,1.39,30,17.9,-2.2,3.13,0,579,15,15
TV2,MC1,2023-09-17T14:30:00Z,18,0.988,85.47,0.02,1.3,1.48,38,17.9,-2.1,5.58,0,590,15,15
TV2,MC1,2023-09-17T14:45:00Z,18,0.988,85.43,0.02,1.2,2.03,36,17.9,-1.9,6.62,0.4,548,15,15
TV2,MC1,2023-09-17T15:00:00Z,17.9,0.984,85.4,0.03,1.2,1.97,34,17.9,-1.8,6.81,5.1,627,15,15
TV2,MC1,2023-09-17T15:15:00Z,17.8,0.975,85.4,0.05,1.2,1.78,31,17.6,-1.9,4.65,6.4,606,15,15
TV2,MC1,2023-09-17T15:30:00Z,17.5,0.97,85.39,0.06,1.2,1.82,34,17.4,-1.8,4.67,8.8,682,15,15
TV2,MC1,2023-09-17T15:45:00Z,17.5,0.97,85.4,0.06,1.4,1.38,29,17.4,-2.1,3.4,11.7,571,15,15
TV2,MC1,2023-09-17T16:00:00Z,17.5,0.97,85.42,0.06,1.3,1.28,33,17.4,-2.1,3.41,11.4,545,15,15
TV2,MC1,2023-09-17T16:15:00Z,17.5,0.97,85.43,0.06,1.4,0.95,28,17.3,-2.1,2.52,8.8,541,15,15
TV2,MC1,2023-09-17T16:30:00Z,17.4,0.971,85.43,0.06,1.4,1.16,34,17.2,-2.1,3.71,6.8,519,15,15
TV2,MC1,2023-09-17T16:45:00Z,17.2,0.971,85.44,0.06,1.3,1.12,31,17,-2.1,2.84,3.1,523,15,15
TV2,MC1,2023-09-17T17:00:00Z,17.2,0.973,85.45,0.05,1.3,1.53,41,17.1,-2,4.39,0,501,15,15
TV2,MC1,2023-09-17T17:15:00Z,17.2,0.973,85.45,0.05,1.4,1.35,34,17,-2.1,3.64,0,532,15,15
TV2,MC1,2023-09-17T17:30:00Z,17.2,0.975,85.46,0.05,1.3,1.43,32,17,-2.1,5.06,0,640,15,15
TV2,MC1,2023-09-17T17:45:00Z,17.1,0.979,85.45,0.04,1.3,1.49,35,16.9,-2.1,3.67,0,526,15,15
TV2,MC1,2023-09-17T18:00:00Z,17,0.98,85.44,0.04,1.3,1.59,38,16.9,-2.1,5.21,0,496,15,15
TV2,MC1,2023-09-17T18:15:00Z,17,0.982,85.45,0.03,1.3,1.61,35,16.9,-2.1,4.73,0,492,15,15
TV2,MC1,2023-09-17T18:30:00Z,17.1,0.986,85.45,0.03,1.3,1.73,42,17,-2.1,4.93,0,492,15,15
TV2,MC1,2023-09-17T18:45:00Z,17.2,0.988,85.46,0.02,1.3,1.76,35,17.1,-2,5.53,0,489,15,15
TV2,MC1,2023-09-17T19:00:00Z,17.2,0.989,85.49,0.02,1.3,1.52,34,17.2,-2.1,4.59,0,487,15,15
TV2,MC1,2023-09-17T19:15:00Z,17.2,0.986,85.53,0.03,1.3,1.94,43,17.2,-2.1,6.17,0,483,15,15
TV2,MC1,2023-09-17T19:30:00Z,17.3,0.981,85.57,0.04,1.3,1.66,30,17.2,-2,4.28,0,482,15,15
TV2,MC1,2023-09-17T19:45:00Z,17.2,0.983,85.6,0.03,1.2,1.62,35,17.2,-2.1,4.24,0,480,15,15
TV2,MC1,2023-09-17T20:00:00Z,17.2,0.982,85.62,0.04,1.3,1.87,38,17.2,-2.1,5.45,0,477,15,15
TV2,MC1,2023-09-17T20:15:00Z,17.3,0.977,85.64,0.05,1.4,1.69,37,17.3,-2.1,4.83,0,475,15,15
TV2,MC1,2023-09-17T20:30:00Z,17.4,0.974,85.65,0.05,1.2,1.61,37,17.3,-2.1,4.48,0,472,15,15
TV2,MC1,2023-09-17T20:45:00Z,17.5,0.976,85.65,0.05,1.3,1.78,40,17.4,-2.2,5.68,0,469,15,15
TV2,MC1,2023-09-17T21:00:00Z,17.5,0.971,85.65,0.06,1.3,1.92,44,17.5,-2.2,5.79,0,468,15,15
TV2,MC1,2023-09-17T21:15:00Z,17.5,0.967,85.65,0.07,1.3,1.41,34,17.4,-2.2,5.26,0,466,15,15
TV2,MC1,2023-09-17T21:30:00Z,17.5,0.976,85.65,0.05,1.4,1.41,32,17.4,-2.2,3.96,0,462,15,15
TV2,MC1,2023-09-17T21:45:00Z,17.5,0.979,85.65,0.04,1.3,1.53,27,17.4,-2.2,4.13,0,458,15,8
TV2,MC1,2023-09-17T22:00:00Z,17.5,0.977,85.63,0.05,1.4,1.83,40,17.5,-2,4.93,0,456,15,0
TV2,MC1,2023-09-17T22:15:00Z,17.5,0.97,85.61,0.06,1.3,1.66,43,17.5,-2.2,3.92,0,455,15,0
TV2,MC1,2023-09-17T22:30:00Z,17.6,0.961,85.59,0.08,1.4,1.41,43,17.6,-2.1,4.51,0,455,15,0
TV2,MC1,2023-09-17T22:45:00Z,17.8,0.934,85.56,0.13,1.3,1.3,31,17.8,-2.2,3.51,0,454,15,0
TV2,MC1,2023-09-17T23:00:00Z,18,0.909,85.53,0.19,1.5,1.27,38,17.8,-2.2,5.06,0,454,15,0
TV2,MC1,2023-09-17T23:15:00Z,18.1,0.898,85.52,0.21,1.4,1.57,31,18,-2.3,3.97,0,454,15,0
TV2,MC1,2023-09-17T23:30:00Z,17.8,0.912,85.51,0.18,1.4,1.49,36,17.7,-2.3,3.93,0,454,15,0
TV2,MC1,2023-09-17T23:45:00Z,18,0.892,85.47,0.22,1.5,1.36,39,18,-2.3,4.5,0,453,15,0
TV2,MC1,2023-09-18T00:00:00Z,18.2,0.871,85.45,0.27,1.4,1.56,40,18.2,-2.2,4.18,0,453,15,0
TV2,MC1,2023-09-18T00:15:00Z,18.2,0.868,85.43,0.28,1.5,1.58,41,18.2,-2.3,3.8,0,453,15,0
TV2,MC1,2023-09-18T00:30:00Z,18.4,0.86,85.41,0.3,1.5,1.35,38,18.6,-2.3,4.63,0,452,15,0
TV2,MC1,2023-09-18T00:45:00Z,18.7,0.84,85.38,0.34,1.5,1.52,39,18.8,-2.3,3.66,0,452,15,0
TV2,MC1,2023-09-18T01:00:00Z,19.1,0.819,85.35,0.4,1.5,1.24,40,19.1,-2.3,3.56,0,452,15,0
