Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
ET5,MC2,2023-09-09T04:00:00Z,19.2,0.951,87.64,0.11,5.2,1.85,100,19.2,0.9,4.98,0,458,0,15
ET5,MC2,2023-09-09T04:15:00Z,19.2,0.951,87.66,0.11,5.3,2.08,98,19.2,1.1,5.38,0,458,0,15
ET5,MC2,2023-09-09T04:30:00Z,19.1,0.96,87.67,0.09,5.1,2,100,19.2,1,6.03,0,458,0,15
ET5,MC2,2023-09-09T04:45:00Z,19.1,0.97,87.68,0.07,5,2.6,99,19.2,0.9,7.55,0,459,0,15
ET5,MC2,2023-09-09T05:00:00Z,19,0.975,87.68,0.06,5.2,2.54,104,19.1,1.2,6.89,0,459,0,15
ET5,MC2,2023-09-09T05:15:00Z,19.1,0.968,87.69,0.07,5.1,3.03,100,19.2,1.4,6.89,0,458,0,15
ET5,MC2,2023-09-09T05:30:00Z,19.2,0.955,87.71,0.1,5.3,2.76,102,19.3,1.3,7.11,0,458,0,15
ET5,MC2,2023-09-09T05:45:00Z,19.2,0.957,87.72,0.09,5.3,2.61,106,19.3,1.2,6.46,2.6,457,0,15
ET5,MC2,2023-09-09T06:00:00Z,19.2,0.956,87.73,0.1,5.2,2.3,104,19.3,1.2,6.04,12.3,458,0,15
ET5,MC2,2023-09-09T06:15:00Z,19.3,0.951,87.75,0.11,5.2,2.09,102,19.4,1,4.58,22.3,458,0,15
ET5,MC2,2023-09-09T06:30:00Z,19.3,0.956,87.77,0.1,5.2,2.22,104,19.4,1,6.37,29.8,458,0,15
ET5,MC2,2023-09-09T06:45:00Z,19.3,0.962,87.77,0.08,5.4,2.52,104,19.4,1.2,5.18,50.9,458,0,15
ET5,MC2,2023-09-09T07:00:00Z,19.4,0.964,87.77,0.08,5.2,2.61,109,19.5,1.2,6.52,67.2,457,0,15
ET5,MC2,2023-09-09T07:15:00Z,19.6,0.953,87.76,0.11,5.3,2.63,104,19.8,1.2,5.68,88.3,457,0,15
ET5,MC2,2023-09-09T07:30:00Z,19.8,0.947,87.78,0.12,5.2,2.68,106,20,1.5,6.55,132.6,457,0,15
ET5,MC2,2023-09-09T07:45:00Z,19.8,0.95,87.79,0.12,5.2,2.36,102,20,1.3,6.29,124.5,456,0,15
ET5,MC2,2023-09-09T08:00:00Z,20,0.949,87.8,0.12,5.5,2.67,108,20.2,1,7.28,163,457,0,15
ET5,MC2,2023-09-09T08:15:00Z,19.9,0.96,87.81,0.09,5.3,2.66,110,20.1,1.1,5.68,128.7,457,0,15
ET5,MC2,2023-09-09T08:30:00Z,20.2,0.952,87.81,0.11,5.6,3.08,102,20.4,1.6,6.72,302.9,456,0,15
ET5,MC2,2023-09-09T08:45:00Z,20.2,0.944,87.82,0.13,5.6,2.97,103,20.5,1.3,7.8,247.6,457,0,15
ET5,MC2,2023-09-09T09:00:00Z,20,0.96,87.82,0.09,5.2,2.78,104,20.2,1.3,6.06,148.9,460,9,15
ET5,MC2,2023-09-09T09:15:00Z,19.9,0.971,87.83,0.07,5.3,2.54,100,20.1,1.3,6.37,218.8,457,4,15
ET5,MC2,2023-09-09T09:30:00Z,20.2,0.968,87.83,0.08,5.2,2.69,105,20.5,1.1,6.87,498.2,455,0,15
ET5,MC2,2023-09-09T09:45:00Z,20.8,0.938,87.84,0.15,5.2,2.49,107,21.2,1.2,6.38,469.3,455,0,15
ET5,MC2,2023-09-09T10:00:00Z,20.8,0.935,87.83,0.16,5.2,2.46,106,21.1,1.1,6.24,339.7,455,0,15
ET5,MC2,2023-09-09T10:15:00Z,20.9,0.922,87.83,0.19,5.5,3.25,111,21.4,1.6,8.58,400.8,454,0,15
ET5,MC2,2023-09-09T10:30:00Z,21.3,0.915,87.82,0.22,5.4,3,105,21.7,1.5,8.77,339.3,454,0,15
ET5,MC2,2023-09-09T10:45:00Z,21.6,0.905,87.81,0.24,5.5,2.63,110,22,1.2,8.63,458.5,454,0,15
ET5,MC2,2023-09-09T11:00:00Z,21.4,0.905,87.8,0.24,5.4,3.01,107,21.9,1.4,7.01,596.2,454,0,15
ET5,MC2,2023-09-09T11:15:00Z,22.1,0.893,87.78,0.28,5.3,2.14,121,22.7,1.3,5.33,894.8,453,0,15
ET5,MC2,2023-09-09T11:30:00Z,22.3,0.895,87.79,0.28,5.1,1.34,102,22.9,1.1,3.83,275.4,453,0,15
ET5,MC2,2023-09-09T11:45:00Z,22.1,0.9,87.77,0.26,5,1.82,99,22.6,1.2,7.23,419.5,453,0,15
ET5,MC2,2023-09-09T12:00:00Z,22.2,0.875,87.76,0.34,5.4,2.93,107,22.8,1.4,6.69,277.6,453,0,15
ET5,MC2,2023-09-09T12:15:00Z,22.3,0.892,87.77,0.29,5.1,1.09,61,22.4,1.1,4.21,145.4,594,8,15
ET5,MC2,2023-09-09T12:30:00Z,20.6,0.95,87.76,0.12,5.1,1.18,66,20.7,1,4.14,116.1,539,15,15
ET5,MC2,2023-09-09T12:45:00Z,19.6,0.974,87.74,0.06,5,1.63,65,19.9,1,4.77,233.1,500,15,15
ET5,MC2,2023-09-09T13:00:00Z,19.6,0.977,87.72,0.05,5,1.86,72,19.9,1,7.07,250.7,482,15,15
ET5,MC2,2023-09-09T13:15:00Z,19.6,0.976,87.7,0.05,5.5,2.28,110,19.8,1,7.12,209.8,456,10,15
ET5,MC2,2023-09-09T13:30:00Z,19.5,0.978,87.69,0.05,5.3,2.13,111,19.8,1.1,7.22,112.1,457,0,15
ET5,MC2,2023-09-09T13:45:00Z,19.6,0.975,87.68,0.06,5.2,2.81,110,19.9,1.3,6.01,109.5,457,0,15
ET5,MC2,2023-09-09T14:00:00Z,19.8,0.963,87.68,0.09,5.5,3.18,108,20.1,1.3,8.06,140.8,456,0,15
ET5,MC2,2023-09-09T14:15:00Z,20.1,0.953,87.66,0.11,5.3,2.43,112,20.3,1.1,5.32,149.2,456,0,15
ET5,MC2,2023-09-09T14:30:00Z,20.2,0.95,87.65,0.12,5.2,2.01,115,20.5,1,5.23,114.8,456,0,15
ET5,MC2,2023-09-09T14:45:00Z,20.4,0.949,87.63,0.12,5.3,2.52,113,20.6,1.2,6.99,191,455,0,15
ET5,MC2,2023-09-09T15:00:00Z,20.6,0.937,87.62,0.15,5.3,2.34,106,20.8,1.2,6.91,153.4,456,0,15
ET5,MC2,2023-09-09T15:15:00Z,20.5,0.932,87.62,0.16,5.3,2.75,113,20.8,1.2,5.98,150.3,455,0,15
ET5,MC2,2023-09-09T15:30:00Z,20.7,0.925,87.64,0.18,5.3,2.39,104,20.9,1.2,7,109.7,455,0,15
ET5,MC2,2023-09-09T15:45:00Z,20.8,0.922,87.62,0.19,5.1,1.75,106,21,1.1,5.07,146.1,455,0,15
ET5,MC2,2023-09-09T16:00:00Z,20.7,0.919,87.64,0.2,5.4,2.27,111,21,1,5,94.8,455,0,15
ET5,MC2,2023-09-09T16:15:00Z,20.4,0.926,87.66,0.18,5.2,2.01,105,20.6,1.2,5.17,64.6,456,0,15
ET5,MC2,2023-09-09T16:30:00Z,20.2,0.928,87.66,0.17,5.2,1.73,93,20.3,1,6.55,26.2,541,6,15
ET5,MC2,2023-09-09T16:45:00Z,19.8,0.958,87.68,0.1,5,1.92,104,19.8,1.1,4.73,24.7,548,15,15
ET5,MC2,2023-09-09T17:00:00Z,19.6,0.959,87.7,0.09,5.2,2.51,103,19.8,1.2,6.02,25.6,495,15,15
ET5,MC2,2023-09-09T17:15:00Z,19.7,0.944,87.71,0.13,5.1,2.02,98,19.8,1.1,6.09,15,458,12,15
ET5,MC2,2023-09-09T17:30:00Z,19.6,0.943,87.75,0.13,5.1,2.62,97,19.6,1,8.42,10.3,596,6,15
ET5,MC2,2023-09-09T17:45:00Z,19.2,0.945,87.74,0.12,5.1,2.99,99,19.3,1.3,9.06,7.5,494,15,15
ET5,MC2,2023-09-09T18:00:00Z,19.2,0.935,87.76,0.14,5.2,2.71,110,19.3,1.1,6.62,0,484,15,15
ET5,MC2,2023-09-09T18:15:00Z,19.4,0.931,87.79,0.15,5.4,2.7,113,19.4,1.2,6.29,0,470,15,15
ET5,MC2,2023-09-09T18:30:00Z,19.6,0.918,87.8,0.19,4.9,2.99,104,19.6,1.6,6.89,0,456,3,15
ET5,MC2,2023-09-09T18:45:00Z,19.8,0.903,87.79,0.22,5.4,2.87,114,19.8,1,6.63,0,455,0,15
ET5,MC2,2023-09-09T19:00:00Z,20,0.877,87.79,0.29,5.3,2.49,114,20,1.1,5.62,0,455,0,15
ET5,MC2,2023-09-09T19:15:00Z,19.9,0.881,87.8,0.28,5.2,1.7,106,19.8,1,3.96,0,455,0,15
ET5,MC2,2023-09-09T19:30:00Z,20,0.871,87.82,0.3,5.2,1.98,115,20,1.1,4.13,0,454,0,15
ET5,MC2,2023-09-09T19:45:00Z,20,0.874,87.85,0.29,5.2,1.48,107,19.9,1,3.82,0,455,0,15
ET5,MC2,2023-09-09T20:00:00Z,19.8,0.881,87.85,0.27,5.2,1.91,116,19.8,1,4.24,0,454,0,15
ET5,MC2,2023-09-09T20:15:00Z,19.9,0.862,87.87,0.32,5.5,2.4,125,20,0.9,6.48,0,454,0,15
ET5,MC2,2023-09-09T20:30:00Z,20,0.85,87.89,0.35,5.3,2.06,134,20,1,3.9,0,454,0,15
ET5,MC2,2023-09-09T20:45:00Z,20.4,0.82,87.89,0.43,5.7,2.83,130,20.4,1.3,6.98,0,453,0,15
ET5,MC2,2023-09-09T21:00:00Z,20.8,0.776,87.91,0.55,5.6,2.62,131,20.8,1.1,6.18,0,452,0,15
ET5,MC2,2023-09-09T21:15:00Z,20.8,0.767,87.92,0.57,5.2,1.99,117,20.8,1.1,5.24,0,452,0,15
ET5,MC2,2023-09-09T21:30:00Z,20.9,0.765,87.92,0.58,5.5,2.22,130,20.8,1.1,5.22,0,452,0,15
ET5,MC2,2023-09-09T21:45:00Z,20.6,0.78,87.91,0.53,5.4,1.92,149,20.6,1,4.41,0,452,0,15
ET5,MC2,2023-09-09T22:00:00Z,20.7,0.785,87.9,0.52,5.5,2.15,135,20.7,1,4.84,0,452,0,15
ET5,MC2,2023-09-09T22:15:00Z,20.8,0.778,87.89,0.55,5.4,1.87,148,20.8,1.1,4.69,0,452,0,15
ET5,MC2,2023-09-09T22:30:00Z,20.5,0.791,87.88,0.5,5.3,1.84,120,20.5,1,3.51,0,453,0,15
ET5,MC2,2023-09-09T22:45:00Z,20.4,0.807,87.87,0.46,5.3,2.16,110,20.4,1.3,4.56,0,453,0,15
ET5,MC2,2023-09-09T23:00:00Z,20.6,0.8,87.87,0.48,5.4,2.23,137,20.6,1.1,5.09,0,453,0,15
ET5,MC2,2023-09-09T23:15:00Z,20.5,0.805,87.88,0.47,5.4,1.83,127,20.5,1.1,4.07,0,453,0,15
ET5,MC2,2023-09-09T23:30:00Z,20.4,0.816,87.9,0.44,5.4,1.71,138,20.4,1.1,3.67,0,453,0,15
ET5,MC2,2023-09-09T23:45:00Z,20.2,0.829,87.9,0.4,5.3,2.13,129,20.2,1.1,4.58,0,453,0,15
ET5,MC2,2023-09-10T00:00:00Z,20,0.848,87.88,0.36,5.4,2.17,115,20,1.1,5.11,0,454,0,15
ET5,MC2,2023-09-10T00:15:00Z,19.8,0.861,87.87,0.32,5.3,1.45,128,19.8,1,3.42,0,454,0,15
ET5,MC2,2023-09-10T00:30:00Z,19.6,0.865,87.86,0.31,5.2,1.09,134,19.5,0.9,2.94,0,454,0,15
ET5,MC2,2023-09-10T00:45:00Z,19.4,0.866,87.84,0.3,5.2,1.14,150,19.4,1,2.26,0,454,0,15
ET5,MC2,2023-09-10T01:00:00Z,18.9,0.882,87.82,0.26,5.2,0.97,147,18.8,0.9,2.41,0,455,0,15
ET5,MC2,2023-09-10T01:15:00Z,18.4,0.913,87.81,0.19,5.2,1.15,115,18.5,1,3.83,0,455,0,15
ET5,MC2,2023-09-10T01:30:00Z,18.8,0.902,87.81,0.21,5.2,1.48,103,18.8,1,3.75,0,455,0,15
ET5,MC2,2023-09-10T01:45:00Z,18.8,0.898,87.8,0.22,5.2,1.45,109,18.8,1,3.48,0,455,0,15
ET5,MC2,2023-09-10T02:00:00Z,18.9,0.894,87.77,0.23,5.3,1.97,106,18.9,1.1,4.59,0,455,0,15
ET5,MC2,2023-09-10T02:15:00Z,19,0.884,87.76,0.25,5.5,2.29,115,19.1,1.1,5.26,0,455,0,15
ET5,MC2,2023-09-10T02:30:00Z,19.2,0.879,87.73,0.27,5.5,2.68,113,19.2,1.3,5.49,0,454,0,15
ET5,MC2,2023-09-10T02:45:00Z,19.4,0.861,87.72,0.31,5.4,3.23,117,19.5,1.2,7.64,0,454,0,15
ET5,MC2,2023-09-10T03:00:00Z,19.6,0.851,87.7,0.34,5.5,3.06,113,19.6,1.3,5.94,0,454,0,15
ET5,MC2,2023-09-10T03:15:00Z,19.6,0.85,87.69,0.34,5.5,2.83,110,19.6,1.2,7.09,0,454,0,15
ET5,MC2,2023-09-10T03:30:00Z,19.6,0.855,87.69,0.33,5.5,2.84,110,19.6,1.2,6.21,0,454,0,15
ET5,MC2,2023-09-10T03:45:00Z,19.6,0.861,87.69,0.32,5.1,2.97,107,19.6,1.5,6.9,0,454,0,15
ET5,MC2,2023-09-10T04:00:00Z,19.7,0.854,87.69,0.34,5.2,2.71,114,19.8,1.4,5.69,0,454,0,15
ET5,MC2,2023-09-10T04:15:00Z,19.6,0.864,87.69,0.31,5.5,2.66,100,19.6,1.2,7.64,0,454,0,15
ET5,MC2,2023-09-10T04:30:00Z,19.5,0.878,87.69,0.28,5.3,3.28,101,19.6,1.4,7.81,0,454,0,15
ET5,MC2,2023-09-10T04:45:00Z,19.4,0.895,87.71,0.24,5.5,2.89,108,19.4,1.4,6.48,0,455,0,15
ET5,MC2,2023-09-10T05:00:00Z,19.1,0.918,87.73,0.18,5.5,2.81,111,19.2,1.2,6.59,0,455,0,15
ET5,MC2,2023-09-10T05:15:00Z,19,0.929,87.73,0.16,5.5,3.01,110,19.1,1.5,6.3,0,456,0,15
ET5,MC2,2023-09-10T05:30:00Z,19,0.93,87.72,0.15,5.3,2.82,109,19.1,1.2,6.85,0,456,0,15
ET5,MC2,2023-09-10T05:45:00Z,19,0.928,87.72,0.16,5.4,2.61,111,19.1,1.3,6.65,7.1,456,0,15
ET5,MC2,2023-09-10T06:00:00Z,19.1,0.926,87.74,0.16,5.4,2.67,103,19.2,1.3,6.2,24,455,0,15
ET5,MC2,2023-09-10T06:15:00Z,19.1,0.925,87.76,0.17,5.4,2.56,104,19.2,1,6.4,41.9,456,0,15
ET5,MC2,2023-09-10T06:30:00Z,19,0.933,87.77,0.15,5.2,2.24,111,19.2,1.2,5.14,61.3,456,0,15
ET5,MC2,2023-09-10T06:45:00Z,19.2,0.933,87.78,0.15,5.2,2.32,104,19.3,1.2,7.95,80.2,455,0,15
ET5,MC2,2023-09-10T07:00:00Z,19.5,0.917,87.8,0.19,5,2.95,103,19.8,1.5,7.26,108.8,455,0,15
ET5,MC2,2023-09-10T07:15:00Z,20,0.9,87.81,0.23,5.5,2.83,108,20.5,1.3,6.68,187.7,454,0,15
ET5,MC2,2023-09-10T07:30:00Z,20.4,0.888,87.82,0.27,5.3,2.83,102,20.8,1.6,7.1,351.7,454,0,15
ET5,MC2,2023-09-10T07:45:00Z,20.6,0.886,87.83,0.27,5.3,2.57,109,21,1.4,5.95,299.7,454,0,15
ET5,MC2,2023-09-10T08:00:00Z,20.2,0.895,87.84,0.25,5.4,2.86,111,20.6,1.4,6.67,135.1,454,0,15
ET5,MC2,2023-09-10T08:15:00Z,20.1,0.896,87.85,0.24,5.5,2.92,110,20.4,1.1,5.86,142.1,454,0,15
ET5,MC2,2023-09-10T08:30:00Z,20.2,0.894,87.87,0.25,5.6,2.79,115,20.6,1.5,6.62,241.9,454,0,15
ET5,MC2,2023-09-10T08:45:00Z,20.6,0.882,87.87,0.29,5.5,2.71,110,21,1.3,5.97,354.7,453,0,15
ET5,MC2,2023-09-10T09:00:00Z,21,0.874,87.87,0.31,5.4,2.64,109,21.3,1.3,6.65,347.2,453,0,15
ET5,MC2,2023-09-10T09:15:00Z,21.2,0.877,87.88,0.31,5.5,2.86,108,21.7,1.3,7.72,526.2,453,0,15
ET5,MC2,2023-09-10T09:30:00Z,21.6,0.863,87.88,0.35,5.5,2.21,114,22,1.3,6.53,405.9,453,0,15
ET5,MC2,2023-09-10T09:45:00Z,21.6,0.886,87.89,0.29,5.2,1.68,100,22,1.2,4.54,394,453,0,15
ET5,MC2,2023-09-10T10:00:00Z,21.4,0.907,87.89,0.24,5.2,1.89,94,21.8,1.1,4.97,389.3,453,0,15
ET5,MC2,2023-09-10T10:15:00Z,21.3,0.907,87.9,0.23,5.2,1.5,104,21.9,1.1,5.37,357.1,453,0,15
ET5,MC2,2023-09-10T10:30:00Z,22.2,0.882,87.9,0.31,5.2,1.08,100,22.9,1,3.76,336,452,0,15
ET5,MC2,2023-09-10T10:45:00Z,22.2,0.875,87.9,0.33,5.3,1.29,90,22.7,1.1,3.51,360.2,453,0,15
ET5,MC2,2023-09-10T11:00:00Z,21.7,0.884,87.9,0.3,5.2,1.44,106,22.3,1.1,4.21,309.3,453,0,15
ET5,MC2,2023-09-10T11:15:00Z,21.7,0.871,87.89,0.33,5.2,1.42,109,22.5,1.2,3.65,440,452,0,15
ET5,MC2,2023-09-10T11:30:00Z,22,0.868,87.88,0.35,5.3,1.23,140,22.7,1.1,3.57,424.6,452,0,15
ET5,MC2,2023-09-10T11:45:00Z,22.2,0.843,87.87,0.42,5.5,1.56,111,22.8,1.3,4.53,432.3,452,0,15
ET5,MC2,2023-09-10T12:00:00Z,21.8,0.85,87.87,0.39,5.3,1.98,107,22.4,1.3,5.37,351.7,452,0,15
ET5,MC2,2023-09-10T12:15:00Z,22.8,0.86,87.84,0.39,5.2,1.25,72,23.3,1.1,4.22,612.5,451,0,15
ET5,MC2,2023-09-10T12:30:00Z,22.9,0.849,87.83,0.42,5.2,1.04,89,23.1,1.1,3.08,359.8,452,0,15
ET5,MC2,2023-09-10T12:45:00Z,22.3,0.857,87.83,0.38,5.2,0.88,78,22.9,1.1,3.72,346.6,451,0,15
ET5,MC2,2023-09-10T13:00:00Z,22.4,0.849,87.79,0.41,5.2,0.78,11,22.9,1.1,2.26,236.4,452,0,15
ET5,MC2,2023-09-10T13:15:00Z,22.9,0.845,87.78,0.43,5.2,0.63,52,23.3,1,2.15,688.3,448,0,10
ET5,MC2,2023-09-10T13:30:00Z,24,0.81,87.77,0.57,5.3,1.03,44,24,1.1,2.79,593.6,449,0,0
ET5,MC2,2023-09-10T13:45:00Z,23.4,0.777,87.75,0.64,5.2,1.14,111,24,1.1,3.88,662.1,446,0,0
ET5,MC2,2023-09-10T14:00:00Z,23.5,0.805,87.73,0.56,5.2,0.67,67,24.3,1.2,2.47,257.4,450,0,1
ET5,MC2,2023-09-10T14:15:00Z,23.2,0.827,87.72,0.49,5.3,0.6,10,23.7,1.1,2.33,213.7,450,0,15
ET5,MC2,2023-09-10T14:30:00Z,23.2,0.833,87.72,0.48,5.3,0.64,352,23.8,1.1,1.81,220.3,450,0,15
ET5,MC2,2023-09-10T14:45:00Z,23,0.848,87.73,0.43,5.2,0.8,358,23,1.1,2.98,133.1,453,0,15
ET5,MC2,2023-09-10T15:00:00Z,21.3,0.906,87.75,0.24,5.2,0.74,16,21.5,1.1,1.79,55.7,455,0,15
ET5,MC2,2023-09-10T15:15:00Z,20.1,0.937,87.74,0.15,5.1,1.17,67,20.4,1,4.01,104.9,454,2,15
ET5,MC2,2023-09-10T15:30:00Z,20.2,0.931,87.74,0.16,5.1,1.09,79,20.7,1,2.83,193.4,453,0,15
ET5,MC2,2023-09-10T15:45:00Z,20.4,0.915,87.75,0.2,5.2,1.51,80,20.7,1,4.59,168.3,454,0,15
ET5,MC2,2023-09-10T16:00:00Z,20.3,0.926,87.75,0.18,5.1,1.84,66,20.5,1,6.26,93.2,455,0,15
ET5,MC2,2023-09-10T16:15:00Z,20.1,0.939,87.76,0.14,5.1,1.41,68,20.3,1.1,4.18,76,455,0,15
ET5,MC2,2023-09-10T16:30:00Z,20,0.94,87.75,0.14,5.3,1.98,111,20.2,1.2,4.69,70.5,455,0,15
ET5,MC2,2023-09-10T16:45:00Z,20,0.936,87.73,0.15,5.2,0.91,96,20.3,1.1,3.02,66.7,455,0,15
ET5,MC2,2023-09-10T17:00:00Z,20.1,0.928,87.75,0.17,5.1,1.09,81,20.3,1,3.39,45.6,455,0,15
ET5,MC2,2023-09-10T17:15:00Z,20,0.934,87.76,0.15,5.2,1.23,97,20.1,1,4.2,31.1,455,0,15
ET5,MC2,2023-09-10T17:30:00Z,19.9,0.938,87.77,0.14,5.1,1.28,89,20,1,3.2,12.8,455,0,15
ET5,MC2,2023-09-10T17:45:00Z,19.8,0.935,87.78,0.15,5.2,1.68,95,19.9,1,5.25,0.4,455,0,15
ET5,MC2,2023-09-10T18:00:00Z,19.7,0.935,87.81,0.15,5.2,1.57,94,19.8,1,5.46,0,462,4,15
ET5,MC2,2023-09-10T18:15:00Z,19.2,0.955,87.85,0.1,5.1,1.16,61,19.1,0.9,4.67,0,585,15,15
ET5,MC2,2023-09-10T18:30:00Z,18.6,0.977,87.86,0.05,4.9,1.32,88,18.7,0.9,4.29,0,569,15,15
ET5,MC2,2023-09-10T18:45:00Z,18.6,0.98,87.85,0.04,5,1.78,112,18.8,1,3.78,0,512,15,15
ET5,MC2,2023-09-10T19:00:00Z,18.6,0.971,87.84,0.06,5,1.39,110,18.7,0.9,4.12,0,507,15,15
ET5,MC2,2023-09-10T19:15:00Z,18.6,0.975,87.83,0.05,5,1.49,107,18.7,1,4.32,0,525,15,15
ET5,MC2,2023-09-10T19:30:00Z,18.8,0.961,87.82,0.09,5.1,1.38,110,19,1,3.99,0,499,15,15
ET5,MC2,2023-09-10T19:45:00Z,19,0.934,87.83,0.15,5.2,1.39,114,19,0.9,3.9,0,495,15,15
ET5,MC2,2023-09-10T20:00:00Z,18.9,0.935,87.82,0.14,5.2,1.43,107,19,1,3.74,0,482,15,15
ET5,MC2,2023-09-10T20:15:00Z,19.1,0.914,87.82,0.19,5.2,1.75,103,19.2,0.9,4.49,0,456,9,15
ET5,MC2,2023-09-10T20:30:00Z,19.6,0.871,87.83,0.29,5.4,1.79,104,19.6,1,4.7,0,454,0,15
ET5,MC2,2023-09-10T20:45:00Z,19.8,0.837,87.84,0.38,5.4,2.36,103,19.9,1.1,6.75,0,453,0,15
ET5,MC2,2023-09-10T21:00:00Z,19.8,0.841,87.85,0.37,5.2,1.87,107,19.8,1,4.76,0,453,0,15
ET5,MC2,2023-09-10T21:15:00Z,20.1,0.826,87.84,0.41,5.4,2.27,112,20.1,1.1,5.92,0,453,0,15
ET5,MC2,2023-09-10T21:30:00Z,20.3,0.818,87.85,0.43,5.2,2.06,107,20.3,1.1,5.28,0,453,0,15
ET5,MC2,2023-09-10T21:45:00Z,20.1,0.837,87.85,0.38,5.2,1.16,107,20,1,4.26,0,453,0,15
ET5,MC2,2023-09-10T22:00:00Z,20.1,0.847,87.86,0.36,5.3,1.78,105,20.1,1,4.74,0,453,0,15
ET5,MC2,2023-09-10T22:15:00Z,19.9,0.854,87.83,0.34,5.3,1.43,109,20,1.1,3.81,0,454,0,15
ET5,MC2,2023-09-10T22:30:00Z,20,0.854,87.83,0.34,5.3,1.43,110,20,1,4.01,0,453,0,15
ET5,MC2,2023-09-10T22:45:00Z,20.1,0.849,87.84,0.35,5.3,1.64,105,20.1,1.1,4.23,0,453,0,15
ET5,MC2,2023-09-10T23:00:00Z,19.9,0.857,87.82,0.33,5.2,1.83,107,20,1.2,4.37,0,454,0,15
ET5,MC2,2023-09-10T23:15:00Z,19.8,0.868,87.82,0.3,5.2,1.71,106,19.8,1.1,4.35,0,454,0,15
ET5,MC2,2023-09-10T23:30:00Z,20,0.849,87.81,0.35,5.4,1.79,109,20.1,1.1,4.05,0,453,0,15
ET5,MC2,2023-09-10T23:45:00Z,20.1,0.839,87.8,0.38,5.4,1.71,110,20.1,1.1,4.76,0,453,0,15
ET5,MC2,2023-09-11T00:00:00Z,19.9,0.841,87.8,0.37,5.2,1.51,105,19.9,1.1,3.64,0,453,0,15
ET5,MC2,2023-09-11T00:15:00Z,19.6,0.857,87.8,0.33,5.2,1.2,99,19.6,1,2.95,0,454,0,15
ET5,MC2,2023-09-11T00:30:00Z,19.2,0.877,87.79,0.27,5.2,1.11,109,19.2,1,3.39,0,454,0,15
ET5,MC2,2023-09-11T00:45:00Z,19.1,0.886,87.78,0.25,5.2,1.25,107,19.1,1,2.72,0,454,0,15
ET5,MC2,2023-09-11T01:00:00Z,18.9,0.897,87.76,0.23,5.1,1.22,106,18.9,1,3.68,0,455,0,15
ET5,MC2,2023-09-11T01:15:00Z,18.7,0.915,87.75,0.18,5.1,1.51,123,18.7,1.1,3.61,0,456,0,15
ET5,MC2,2023-09-11T01:30:00Z,18.6,0.931,87.74,0.15,5.1,1.84,101,18.7,1,4.98,0,456,0,15
ET5,MC2,2023-09-11T01:45:00Z,18.7,0.928,87.73,0.15,5.2,2.04,104,18.8,1.2,4.92,0,455,0,15
ET5,MC2,2023-09-11T02:00:00Z,18.8,0.914,87.71,0.19,5.3,1.98,105,18.8,1,4.93,0,455,0,15
ET5,MC2,2023-09-11T02:15:00Z,18.8,0.891,87.7,0.24,5.2,2.08,103,18.8,1.1,6.28,0,454,0,15
ET5,MC2,2023-09-11T02:30:00Z,18.6,0.879,87.7,0.26,5.3,2.05,101,18.7,1.3,6.51,0,454,0,15
ET5,MC2,2023-09-11T02:45:00Z,18.6,0.887,87.7,0.24,5.4,2.01,103,18.6,1.2,4.79,0,454,0,15
ET5,MC2,2023-09-11T03:00:00Z,18.5,0.897,87.69,0.22,5.1,1.95,104,18.6,1.2,4.6,0,455,0,15
ET5,MC2,2023-09-11T03:15:00Z,18.5,0.896,87.69,0.22,5.3,2.26,106,18.6,1.1,5.72,0,455,0,15
ET5,MC2,2023-09-11T03:30:00Z,18.5,0.892,87.68,0.23,5.2,2.02,102,18.6,1.2,4.93,0,454,0,15
ET5,MC2,2023-09-11T03:45:00Z,18.6,0.898,87.68,0.22,5.4,2.43,104,18.6,1.3,6.36,0,455,0,15
ET5,MC2,2023-09-11T04:00:00Z,18.5,0.911,87.68,0.19,5.2,2.24,108,18.6,1.2,6.78,0,455,0,15
ET5,MC2,2023-09-11T04:15:00Z,18.5,0.917,87.68,0.18,5.3,1.93,106,18.6,1.2,6.37,0,455,0,15
ET5,MC2,2023-09-11T04:30:00Z,18.5,0.909,87.69,0.19,5.4,2.07,109,18.5,1.1,5.4,0,455,0,15
ET5,MC2,2023-09-11T04:45:00Z,18.6,0.9,87.68,0.21,5.3,2.03,104,18.6,1.4,5.39,0,454,0,15
ET5,MC2,2023-09-11T05:00:00Z,18.7,0.887,87.68,0.24,5.2,1.96,105,18.8,1.1,5.29,0,454,0,15
ET5,MC2,2023-09-11T05:15:00Z,18.7,0.882,87.69,0.25,5.3,2.04,102,18.7,1,5.46,0,454,0,15
ET5,MC2,2023-09-11T05:30:00Z,18.6,0.887,87.69,0.24,5.3,1.72,105,18.6,1.1,4.49,0,454,0,15
ET5,MC2,2023-09-11T05:45:00Z,18.5,0.894,87.7,0.23,5.4,2.05,105,18.6,1.1,5.71,7,455,0,15
ET5,MC2,2023-09-11T06:00:00Z,18.5,0.904,87.72,0.2,5.4,2.2,99,18.5,1.1,7.06,12.5,455,0,15
