Tree,MC,Timestamp,Port3_VPD,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port6_RH,Port6_VPD,Port6_Temp,Port6_Atmos_pressure,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_LW_minutes,Port5_LW_minutes_H,Port5_LWS_Count
FB6,MC2,2023-06-02T08:45:00Z,0,18,86.02,0.998,0.982,0.04,18.2,85.92,1.7,0,-3.5,1.15,251,17.9,14.3,997,15,15,15,15,526
FB6,MC2,2023-06-02T09:00:00Z,0.01,18,86.03,0.998,0.98,0.04,18.2,85.93,1.98,0.1,-3.5,1.14,258,17.9,17.4,988,15,15,15,15,522
FB6,MC2,2023-06-02T09:15:00Z,0.01,18.1,86.02,0.997,0.982,0.04,18.4,85.92,1.82,0,-3.5,1.08,257,18.1,23.4,997,15,15,15,15,502
FB6,MC2,2023-06-02T09:30:00Z,0,18.2,86,0.998,0.981,0.04,18.4,85.9,1.25,0,-3.5,0.92,263,18.1,32.4,982,15,15,15,15,502
FB6,MC2,2023-06-02T09:45:00Z,0,18.2,85.98,0.998,0.968,0.07,18.8,85.89,1.28,0.1,-3.5,0.91,263,18.2,50.7,980,15,15,15,15,490
FB6,MC2,2023-06-02T10:00:00Z,0,18.5,85.97,0.999,0.951,0.11,19.2,85.87,1.39,0.1,-3.4,0.89,263,18.6,59.7,934,15,15,15,15,485
FB6,MC2,2023-06-02T10:15:00Z,0,18.8,85.96,0.999,0.938,0.14,19.5,85.86,1.81,0.1,-3.4,1.05,262,18.8,65.6,905,15,15,15,15,481
FB6,MC2,2023-06-02T10:30:00Z,0,18.8,85.95,0.998,0.945,0.12,19.6,85.85,1.43,0.2,-3.4,0.9,265,18.8,78.7,886,15,15,15,15,476
FB6,MC2,2023-06-02T10:45:00Z,0.01,19.1,85.96,0.997,0.95,0.12,19.9,85.86,1.37,0.1,-3.4,0.89,270,19.1,102.2,870,15,15,15,15,469
FB6,MC2,2023-06-02T11:00:00Z,0.01,19.2,85.96,0.997,0.949,0.12,20.2,85.86,1.63,0.2,-3.4,0.88,269,19.3,107.7,855,15,15,15,15,462
FB6,MC2,2023-06-02T11:15:00Z,0,19.6,85.95,0.998,0.941,0.14,20.8,85.85,1.39,0.2,-3.4,0.73,273,19.7,126.9,836,15,15,15,4,456
FB6,MC2,2023-06-02T11:30:00Z,0.02,20,85.95,0.993,0.914,0.22,21.4,85.85,1.21,0.3,-3.3,0.71,275,20.1,132.4,812,15,15,15,0,454
FB6,MC2,2023-06-02T11:45:00Z,0.05,20.1,85.94,0.98,0.894,0.28,21.9,85.84,1.63,0.3,-3.3,0.78,269,20.3,145.4,781,15,15,15,0,453
FB6,MC2,2023-06-02T12:00:00Z,0.09,20.2,85.91,0.963,0.871,0.34,21.8,85.81,1.83,0.4,-3.3,0.94,257,20.4,140.1,743,15,15,15,0,453
FB6,MC2,2023-06-02T12:15:00Z,0.12,20.3,85.89,0.951,0.87,0.33,21.5,85.79,1.89,0.4,-3.3,1.08,247,20.4,123.4,704,15,15,15,0,453
FB6,MC2,2023-06-02T12:30:00Z,0.11,20.7,85.88,0.955,0.878,0.32,22.1,85.78,1.56,0.4,-3.3,0.94,245,20.9,130.2,681,15,15,15,0,452
FB6,MC2,2023-06-02T12:45:00Z,0.13,20.6,85.87,0.945,0.864,0.36,22,85.77,1.61,0.4,-3.3,0.77,242,20.6,174.5,661,15,15,15,0,453
FB6,MC2,2023-06-02T13:00:00Z,0.12,20.6,85.85,0.952,0.877,0.33,22.3,85.75,1.89,0.4,-3.2,0.65,240,20.9,290.6,637,15,15,15,0,452
FB6,MC2,2023-06-02T13:15:00Z,0.13,20.8,85.84,0.945,0.857,0.39,22.5,85.74,1.4,0.5,-3.3,0.79,239,20.9,168.3,615,15,15,15,0,452
FB6,MC2,2023-06-02T13:30:00Z,0.13,20.3,85.82,0.947,0.878,0.31,21.3,85.73,2.04,0.5,-3.2,1.05,242,20.4,154.2,596,15,15,15,0,454
FB6,MC2,2023-06-02T13:45:00Z,0.09,19.7,85.81,0.962,0.911,0.21,20.2,85.71,2.25,0.5,-3.2,1.1,243,19.9,79.5,583,15,15,15,0,454
FB6,MC2,2023-06-02T14:00:00Z,0.08,19.6,85.79,0.965,0.919,0.19,20.2,85.7,1.82,0.4,-3.2,1.02,243,19.8,80.9,569,15,15,15,0,454
FB6,MC2,2023-06-02T14:15:00Z,0.1,19.9,85.78,0.956,0.906,0.23,20.6,85.68,1.91,0.5,-3.2,0.83,247,20,88.1,549,15,15,15,0,454
FB6,MC2,2023-06-02T14:30:00Z,0.14,20.2,85.77,0.942,0.882,0.29,21.1,85.67,1.41,0.5,-3.2,0.79,245,20.4,95.8,518,15,15,15,0,453
FB6,MC2,2023-06-02T14:45:00Z,0.18,20.8,85.74,0.928,0.859,0.37,22,85.64,1.34,0.5,-3.2,0.77,248,21,98.9,474,15,15,15,0,453
FB6,MC2,2023-06-02T15:00:00Z,0.22,21.3,85.72,0.911,0.833,0.47,22.9,85.62,1.41,0.5,-3.2,0.74,245,21.6,90.6,456,15,4,15,0,452
FB6,MC2,2023-06-02T15:15:00Z,0.28,21.8,85.71,0.894,0.79,0.63,24,85.61,1.31,0.5,-3.1,0.58,249,22.2,224.1,454,15,0,15,0,453
FB6,MC2,2023-06-02T15:30:00Z,0.32,21.7,85.7,0.878,0.79,0.6,23.3,85.61,1.43,0.5,-3.2,0.61,250,22.2,290.6,454,15,0,15,0,453
FB6,MC2,2023-06-02T15:45:00Z,0.34,21.9,85.7,0.869,0.775,0.66,23.7,85.6,1.16,0.6,-3.2,0.38,245,22.7,279.8,454,15,0,15,0,453
FB6,MC2,2023-06-02T16:00:00Z,0.37,21.8,85.71,0.859,0.769,0.67,23.5,85.61,1.63,0.6,-3.1,0.47,248,22.5,179.3,454,15,0,15,0,453
FB6,MC2,2023-06-02T16:15:00Z,0.3,21.6,85.72,0.884,0.812,0.52,22.7,85.62,1.33,0.6,-3.2,0.61,244,22.2,55.3,455,15,0,15,0,454
FB6,MC2,2023-06-02T16:30:00Z,0.28,21.2,85.72,0.89,0.837,0.42,21.7,85.63,1.32,0.5,-3.2,0.78,247,21.5,30.6,455,15,0,15,0,454
FB6,MC2,2023-06-02T16:45:00Z,0.19,20.6,85.73,0.92,0.881,0.29,20.8,85.64,1.42,0.6,-3.2,0.78,244,20.7,33.3,456,15,0,15,0,456
FB6,MC2,2023-06-02T17:00:00Z,0.13,20.2,85.73,0.944,0.914,0.21,20.3,85.64,1.38,0.5,-3.2,0.74,247,20.4,22.5,456,15,0,15,0,456
FB6,MC2,2023-06-02T17:15:00Z,0.16,20.3,85.74,0.932,0.894,0.26,20.5,85.65,1.15,0.6,-3.2,0.74,249,20.4,23.6,456,15,0,15,0,455
FB6,MC2,2023-06-02T17:30:00Z,0.22,19.8,85.75,0.907,0.867,0.31,20,85.66,1.18,0.5,-3.2,0.78,246,20,18.1,455,15,0,15,0,455
FB6,MC2,2023-06-02T17:45:00Z,0.21,19.6,85.76,0.907,0.865,0.31,19.9,85.68,1.23,0.6,-3.1,0.83,244,19.7,13,456,15,0,15,0,455
FB6,MC2,2023-06-02T18:00:00Z,0.22,19.4,85.78,0.903,0.865,0.31,19.6,85.69,1.17,0.6,-3.2,0.87,242,19.5,3.3,455,15,0,15,0,455
FB6,MC2,2023-06-02T18:15:00Z,0.23,19.4,85.79,0.899,0.86,0.32,19.6,85.71,1.21,0.6,-3.2,0.94,244,19.4,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T18:30:00Z,0.26,19.3,85.8,0.885,0.853,0.33,19.3,85.71,1.35,0.6,-3.1,0.95,239,19.2,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T18:45:00Z,0.29,19.2,85.82,0.871,0.84,0.36,19.2,85.73,1.33,0.5,-3.2,0.86,236,19.1,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T19:00:00Z,0.3,19.1,85.84,0.866,0.832,0.37,19.2,85.75,1.39,0.6,-3.1,0.95,241,19,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T19:15:00Z,0.31,19,85.87,0.86,0.839,0.35,18.9,85.78,1.42,0.6,-3.2,0.91,229,19,0,454,15,0,15,0,455
FB6,MC2,2023-06-02T19:30:00Z,0.31,19.2,85.87,0.858,0.847,0.33,19,85.78,1.34,0.6,-3.1,0.85,217,19.2,0,454,15,0,15,0,455
FB6,MC2,2023-06-02T19:45:00Z,0.29,19.1,85.86,0.87,0.849,0.33,19,85.77,1.39,0.6,-3.1,0.98,237,18.9,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T20:00:00Z,0.26,18.8,85.86,0.878,0.845,0.34,19,85.77,1.64,0.6,-3.2,1.05,241,18.8,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T20:15:00Z,0.25,18.8,85.87,0.884,0.853,0.32,18.9,85.78,1.31,0.6,-3.1,0.96,240,18.7,0,455,15,0,15,0,455
FB6,MC2,2023-06-02T20:30:00Z,0.22,18.7,85.86,0.897,0.869,0.28,18.8,85.77,1.33,0.6,-3.1,1,241,18.6,0,455,15,0,15,0,456
FB6,MC2,2023-06-02T20:45:00Z,0.18,18.5,85.88,0.916,0.888,0.24,18.6,85.79,1.42,0.6,-3.1,1.06,245,18.4,0,456,15,0,15,0,456
FB6,MC2,2023-06-02T21:00:00Z,0.14,18.3,85.88,0.934,0.906,0.2,18.4,85.79,1.55,0.5,-3.1,1.08,244,18.3,0,456,15,0,15,0,457
FB6,MC2,2023-06-02T21:15:00Z,0.11,18.1,85.89,0.949,0.925,0.16,18.2,85.8,1.35,0.6,-3.1,1.09,245,18.1,0,456,15,0,15,0,457
FB6,MC2,2023-06-02T21:30:00Z,0.1,18,85.9,0.954,0.927,0.15,18.2,85.81,1.62,0.6,-3.2,1.06,245,18,0,456,15,0,15,0,457
FB6,MC2,2023-06-02T21:45:00Z,0.1,18.1,85.91,0.952,0.928,0.15,18.2,85.81,1.46,0.6,-3.1,1.09,246,18.1,0,457,15,0,15,0,457
FB6,MC2,2023-06-02T22:00:00Z,0.09,18.1,85.9,0.958,0.933,0.14,18.2,85.81,1.84,0.6,-3.1,1.11,246,18,0,457,15,0,15,0,459
FB6,MC2,2023-06-02T22:15:00Z,0.06,18.1,85.9,0.973,0.951,0.1,18.1,85.8,1.95,0.6,-3.1,1.27,244,18,0,458,15,0,15,2,460
FB6,MC2,2023-06-02T22:30:00Z,0.04,18,85.9,0.981,0.963,0.08,18.1,85.81,1.85,0.6,-3.2,1.22,246,18,0,459,15,0,15,15,466
FB6,MC2,2023-06-02T22:45:00Z,0.03,18,85.91,0.986,0.969,0.06,17.9,85.82,1.75,0.6,-3.1,1.22,245,17.9,0,459,15,0,15,15,471
FB6,MC2,2023-06-02T23:00:00Z,0.03,17.8,85.9,0.987,0.971,0.06,17.8,85.8,1.52,0.6,-3.2,1.13,246,17.7,0,459,15,0,15,15,473
FB6,MC2,2023-06-02T23:15:00Z,0.02,17.7,85.88,0.989,0.973,0.05,17.7,85.79,1.82,0.6,-3.1,1.23,245,17.6,0,459,15,0,15,15,474
FB6,MC2,2023-06-02T23:30:00Z,0.02,17.6,85.86,0.989,0.972,0.06,17.6,85.77,1.44,0.6,-3.1,1.13,246,17.6,0,459,15,0,15,15,475
FB6,MC2,2023-06-02T23:45:00Z,0.03,17.6,85.86,0.987,0.972,0.06,17.6,85.77,1.69,0.6,-3.1,1.15,246,17.6,0,458,15,0,15,15,473
FB6,MC2,2023-06-03T00:00:00Z,0.04,17.7,85.85,0.982,0.966,0.07,17.8,85.76,1.63,0.6,-3.1,1.14,245,17.7,0,458,15,0,15,15,471
FB6,MC2,2023-06-03T00:15:00Z,0.03,17.7,85.84,0.983,0.965,0.07,17.7,85.75,2.12,0.6,-3.1,1.19,245,17.6,0,459,15,0,15,15,473
FB6,MC2,2023-06-03T00:30:00Z,0.02,17.6,85.82,0.99,0.972,0.06,17.7,85.73,1.61,0.5,-3.1,1.22,245,17.6,0,459,15,0,15,15,472
FB6,MC2,2023-06-03T00:45:00Z,0.03,17.6,85.81,0.987,0.969,0.06,17.7,85.72,1.62,0.6,-3.2,1.22,244,17.5,0,458,15,0,15,15,468
FB6,MC2,2023-06-03T01:00:00Z,0.04,17.5,85.8,0.981,0.96,0.08,17.6,85.71,1.57,0.6,-3.2,1.13,246,17.4,0,458,15,0,15,15,462
FB6,MC2,2023-06-03T01:15:00Z,0.06,17.5,85.79,0.969,0.94,0.12,17.7,85.7,1.45,0.6,-3.1,1.1,246,17.5,0,457,15,0,15,4,458
FB6,MC2,2023-06-03T01:30:00Z,0.08,17.5,85.79,0.962,0.934,0.13,17.7,85.69,1.47,0.6,-3.1,1.1,246,17.5,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T01:45:00Z,0.09,17.6,85.78,0.954,0.924,0.15,17.8,85.68,1.56,0.6,-3.1,1.11,243,17.6,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T02:00:00Z,0.1,17.6,85.77,0.95,0.925,0.15,17.7,85.67,1.55,0.6,-3.2,1.02,239,17.5,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T02:15:00Z,0.1,17.6,85.75,0.948,0.925,0.15,17.7,85.65,1.55,0.6,-3.2,1.1,239,17.6,0,457,15,0,15,0,457
FB6,MC2,2023-06-03T02:30:00Z,0.09,17.6,85.74,0.954,0.93,0.14,17.8,85.64,1.61,0.6,-3.2,1.11,241,17.6,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T02:45:00Z,0.08,17.7,85.73,0.961,0.94,0.12,17.8,85.64,1.59,0.5,-3.1,1.11,244,17.6,0,458,15,0,15,0,460
FB6,MC2,2023-06-03T03:00:00Z,0.05,17.6,85.73,0.974,0.95,0.1,17.8,85.64,1.64,0.6,-3.2,1.09,245,17.6,0,458,15,0,15,0,459
FB6,MC2,2023-06-03T03:15:00Z,0.06,17.8,85.74,0.973,0.951,0.1,17.9,85.65,1.27,0.7,-3.1,1.04,245,17.7,0,458,15,0,15,0,459
FB6,MC2,2023-06-03T03:30:00Z,0.04,17.8,85.74,0.979,0.959,0.09,18,85.65,1.77,0.6,-3.1,0.99,247,17.7,0,458,15,0,15,12,460
FB6,MC2,2023-06-03T03:45:00Z,0.06,17.8,85.73,0.97,0.95,0.1,17.8,85.64,1.39,0.5,-3.2,1.08,248,17.7,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T04:00:00Z,0.09,17.8,85.74,0.958,0.933,0.14,18,85.64,1.66,0.6,-3.1,1.04,245,17.8,0,457,15,0,15,0,458
FB6,MC2,2023-06-03T04:15:00Z,0.11,18,85.74,0.947,0.918,0.17,18.2,85.65,1.37,0.6,-3.2,1,244,18,0,456,15,0,15,0,457
FB6,MC2,2023-06-03T04:30:00Z,0.12,18.1,85.74,0.941,0.912,0.19,18.3,85.64,1.14,0.6,-3.1,0.93,245,18.1,0,456,15,0,15,0,457
FB6,MC2,2023-06-03T04:45:00Z,0.14,18.2,85.73,0.935,0.905,0.2,18.4,85.64,1.38,0.6,-3.1,0.99,249,18.1,0,456,15,0,15,0,457
FB6,MC2,2023-06-03T05:00:00Z,0.14,18.1,85.74,0.932,0.902,0.21,18.3,85.64,1.33,0.6,-3.2,1.02,249,18.1,0,456,15,0,15,0,457
FB6,MC2,2023-06-03T05:15:00Z,0.14,18.1,85.75,0.933,0.904,0.2,18.3,85.66,1.37,0.6,-3.1,1.03,249,18.1,0,456,15,0,15,0,457
FB6,MC2,2023-06-03T05:30:00Z,0.14,18.1,85.75,0.931,0.902,0.2,18.3,85.65,1.31,0.6,-3.1,1.06,248,18.2,15,456,15,0,15,0,456
FB6,MC2,2023-06-03T05:45:00Z,0.14,18.1,85.75,0.935,0.903,0.2,18.4,85.66,1.4,0.6,-3.1,1.02,246,18.2,67.2,455,15,0,15,0,455
FB6,MC2,2023-06-03T06:00:00Z,0.14,18.4,85.76,0.935,0.898,0.22,18.8,85.67,1.2,0.7,-3.1,0.97,246,18.6,122.1,453,15,0,15,0,453
FB6,MC2,2023-06-03T06:15:00Z,0.21,19.3,85.78,0.905,0.872,0.29,19.5,85.68,1.29,0.7,-3.1,0.83,243,19.1,154,452,15,0,15,0,452
FB6,MC2,2023-06-03T06:30:00Z,0.24,19.8,85.79,0.895,0.86,0.33,20.2,85.69,1.03,0.7,-3.1,0.68,240,19.6,84.2,453,15,0,15,0,451
FB6,MC2,2023-06-03T06:45:00Z,0.27,20.2,85.79,0.887,0.841,0.4,21,85.7,0.95,0.7,-3.1,0.54,230,20.1,104.9,452,15,0,15,0,450
FB6,MC2,2023-06-03T07:00:00Z,0.29,20.5,85.81,0.877,0.821,0.46,21.4,85.72,1.17,0.7,-3.1,0.5,235,20.5,76,452,15,0,9,0,450
FB6,MC2,2023-06-03T07:15:00Z,0.34,21,85.82,0.865,0.806,0.51,22,85.72,0.91,0.7,-3,0.36,228,21.1,74.2,452,15,0,1,0,448
FB6,MC2,2023-06-03T07:30:00Z,0.39,21.6,85.83,0.847,0.777,0.62,22.8,85.74,0.69,0.7,-3,0.32,235,21.6,144.1,452,15,0,0,0,448
FB6,MC2,2023-06-03T07:45:00Z,0.43,22.1,85.84,0.84,0.759,0.71,23.9,85.75,0.54,0.8,-3,0.27,205,22.2,164.2,451,15,0,0,0,447
FB6,MC2,2023-06-03T08:00:00Z,0.5,22.5,85.85,0.817,0.74,0.77,23.9,85.76,0.63,0.8,-3,0.32,219,22.5,99.2,451,15,0,0,0,447
FB6,MC2,2023-06-03T08:15:00Z,0.52,22.7,85.86,0.811,0.746,0.75,23.8,85.77,0.8,0.9,-3,0.27,218,22.8,184.9,451,15,0,0,0,447
FB6,MC2,2023-06-03T08:30:00Z,0.55,23.1,85.88,0.805,0.75,0.74,23.9,85.79,0.82,0.8,-3,0.29,211,23.1,92.5,451,15,0,0,0,447
FB6,MC2,2023-06-03T08:45:00Z,0.54,22.8,85.88,0.806,0.746,0.75,23.8,85.79,0.98,0.9,-3,0.46,230,22.9,88.3,451,15,0,0,0,448
FB6,MC2,2023-06-03T09:00:00Z,0.49,22.6,85.89,0.822,0.766,0.67,23.3,85.8,1.24,0.9,-3,0.52,229,22.7,97,452,15,0,0,0,448
FB6,MC2,2023-06-03T09:15:00Z,0.46,22.5,85.9,0.833,0.778,0.64,23.4,85.81,1.34,0.9,-2.9,0.54,230,22.7,118.3,452,15,0,0,0,448
FB6,MC2,2023-06-03T09:30:00Z,0.42,22.2,85.91,0.841,0.773,0.65,23.4,85.82,1.16,0.8,-3,0.55,247,22.5,112.8,452,15,0,0,0,448
FB6,MC2,2023-06-03T09:45:00Z,0.4,22.4,85.9,0.851,0.779,0.65,23.9,85.81,1.26,0.9,-2.9,0.64,241,22.8,107.1,452,15,0,0,0,447
FB6,MC2,2023-06-03T10:00:00Z,0.4,22.5,85.91,0.851,0.773,0.67,23.9,85.82,1.22,0.9,-2.9,0.56,242,22.7,119,452,15,0,0,0,448
FB6,MC2,2023-06-03T10:15:00Z,0.4,22.5,85.9,0.853,0.78,0.66,24.1,85.81,0.98,0.9,-2.9,0.4,255,22.8,113,452,15,0,0,0,448
FB6,MC2,2023-06-03T10:30:00Z,0.44,23,85.9,0.843,0.759,0.75,24.7,85.81,1.05,0.9,-2.9,0.41,247,23.3,136.4,451,15,0,0,0,448
FB6,MC2,2023-06-03T10:45:00Z,0.46,22.9,85.9,0.835,0.755,0.76,24.6,85.82,1.09,0.9,-2.9,0.28,282,23,118.1,452,15,0,0,0,448
FB6,MC2,2023-06-03T11:00:00Z,0.35,22.3,85.9,0.869,0.783,0.65,24.1,85.81,1.46,0.9,-3,0.47,249,22.7,105.1,452,15,0,0,0,449
FB6,MC2,2023-06-03T11:15:00Z,0.4,22.9,85.89,0.856,0.78,0.66,24.2,85.8,1.49,0.8,-3,0.54,238,23.1,127.8,452,15,0,2,0,450
FB6,MC2,2023-06-03T11:30:00Z,0.38,22.7,85.88,0.861,0.787,0.64,24.3,85.79,1.12,0.9,-2.9,0.36,263,23.1,125.4,452,15,0,0,0,449
FB6,MC2,2023-06-03T11:45:00Z,0.4,22.7,85.87,0.856,0.751,0.81,25.5,85.78,1.19,0.8,-2.9,0.39,262,23.1,201,452,15,0,0,0,449
FB6,MC2,2023-06-03T12:00:00Z,0.38,22.7,85.86,0.861,0.75,0.81,25.4,85.77,1.28,0.9,-2.8,0.37,269,23.1,134.8,451,15,0,0,0,448
FB6,MC2,2023-06-03T12:15:00Z,0.37,22.6,85.85,0.865,0.765,0.74,24.9,85.76,1.19,0.9,-2.9,0.42,257,23,124.1,452,15,0,1,0,449
FB6,MC2,2023-06-03T12:30:00Z,0.38,22.8,85.84,0.864,0.755,0.79,25.3,85.74,1.05,0.9,-2.9,0.37,275,23.2,154.9,452,15,0,0,0,449
FB6,MC2,2023-06-03T12:45:00Z,0.36,22.7,85.82,0.871,0.752,0.82,25.8,85.73,1.13,0.8,-2.9,0.36,271,23.2,156.9,451,15,0,0,0,448
FB6,MC2,2023-06-03T13:00:00Z,0.37,22.5,85.81,0.863,0.757,0.75,24.7,85.72,1.14,0.9,-2.9,0.38,266,22.9,141.9,452,15,0,0,0,450
FB6,MC2,2023-06-03T13:15:00Z,0.3,21.8,85.79,0.887,0.822,0.5,22.9,85.71,0.87,0.9,-2.9,0.32,273,22.4,144.3,452,15,0,15,0,450
FB6,MC2,2023-06-03T13:30:00Z,0.32,22.3,85.78,0.883,0.797,0.61,24,85.69,1.5,0.9,-2.9,0.54,249,22.7,387.3,452,15,0,7,0,451
FB6,MC2,2023-06-03T13:45:00Z,0.32,22.3,85.76,0.883,0.795,0.62,24.2,85.67,0.96,0.9,-2.8,0.34,285,22.9,122.1,452,15,0,6,0,449
FB6,MC2,2023-06-03T14:00:00Z,0.33,22.5,85.75,0.877,0.802,0.58,23.8,85.67,1.38,0.9,-2.8,0.34,305,22.6,94.1,452,15,0,11,0,450
FB6,MC2,2023-06-03T14:15:00Z,0.33,22.4,85.73,0.876,0.81,0.55,23.4,85.65,0.9,0.9,-2.9,0.34,297,22.5,90.5,452,15,0,12,0,451
FB6,MC2,2023-06-03T14:30:00Z,0.32,22.1,85.75,0.88,0.798,0.6,23.9,85.66,1.15,0.8,-2.9,0.34,266,22.5,112.6,452,15,0,9,0,450
FB6,MC2,2023-06-03T14:45:00Z,0.3,22,85.76,0.885,0.818,0.51,23,85.68,1.12,0.9,-2.9,0.3,276,22.2,59.9,453,15,0,15,0,451
FB6,MC2,2023-06-03T15:00:00Z,0.25,21.8,85.74,0.906,0.849,0.42,22.7,85.66,0.96,0.9,-2.9,0.33,268,22.1,91.9,453,15,0,15,0,451
FB6,MC2,2023-06-03T15:15:00Z,0.3,22.3,85.73,0.89,0.826,0.49,23.2,85.64,1.47,0.9,-2.9,0.58,248,22.5,79.7,453,15,0,15,0,451
FB6,MC2,2023-06-03T15:30:00Z,0.26,21.7,85.71,0.901,0.85,0.41,22.4,85.63,1.62,0.9,-2.8,0.71,246,22,129.8,453,15,0,15,0,452
FB6,MC2,2023-06-03T15:45:00Z,0.25,21.5,85.71,0.902,0.844,0.42,22.4,85.63,1.27,1,-2.9,0.55,250,21.8,80.4,453,15,0,15,0,452
FB6,MC2,2023-06-03T16:00:00Z,0.18,21,85.72,0.926,0.882,0.3,21.4,85.63,1.64,0.9,-2.9,0.64,251,21.2,39.7,454,15,0,15,0,453
FB6,MC2,2023-06-03T16:15:00Z,0.14,20.8,85.69,0.944,0.906,0.24,21,85.61,2.08,0.9,-2.9,0.97,244,20.9,54,454,15,0,15,0,454
FB6,MC2,2023-06-03T16:30:00Z,0.14,20.4,85.71,0.943,0.911,0.22,20.6,85.62,1.47,0.8,-2.9,0.69,245,20.5,37.5,455,15,0,15,0,454
FB6,MC2,2023-06-03T16:45:00Z,0.11,20,85.71,0.955,0.922,0.18,20.3,85.63,1.45,0.8,-2.9,0.79,245,20.1,31.3,455,15,0,15,0,455
FB6,MC2,2023-06-03T17:00:00Z,0.12,19.9,85.71,0.949,0.922,0.18,20,85.62,2.11,0.8,-3,1.03,244,20,27.1,455,15,0,15,0,455
FB6,MC2,2023-06-03T17:15:00Z,0.11,19.9,85.74,0.952,0.925,0.17,19.9,85.66,1.51,0.9,-2.9,0.82,244,19.9,20.9,455,15,0,15,0,455
FB6,MC2,2023-06-03T17:30:00Z,0.09,19.8,85.76,0.96,0.937,0.15,19.8,85.68,1.44,0.9,-2.9,0.84,247,19.8,14.3,456,15,0,15,0,456
FB6,MC2,2023-06-03T17:45:00Z,0.07,19.7,85.77,0.971,0.949,0.12,19.7,85.68,1.88,0.8,-2.9,0.86,245,19.7,13,457,15,0,15,0,457
FB6,MC2,2023-06-03T18:00:00Z,0.06,19.6,85.77,0.973,0.953,0.11,19.6,85.68,1.66,0.8,-3,0.91,247,19.5,7.9,457,15,0,15,0,459
FB6,MC2,2023-06-03T18:15:00Z,0.05,19.4,85.81,0.978,0.961,0.09,19.4,85.72,1.73,0.7,-2.9,0.91,248,19.4,0,458,15,0,15,11,460
FB6,MC2,2023-06-03T18:30:00Z,0.03,19.3,85.82,0.984,0.968,0.07,19.2,85.74,1.59,0.8,-2.9,0.93,247,19.2,0,458,15,0,15,15,464
FB6,MC2,2023-06-03T18:45:00Z,0.03,19.1,85.83,0.989,0.973,0.06,19,85.74,1.49,0.8,-3,0.96,245,19,0,458,15,0,15,15,467
FB6,MC2,2023-06-03T19:00:00Z,0.02,19,85.85,0.991,0.977,0.05,18.9,85.76,1.36,0.8,-3,0.83,247,18.9,0,458,15,0,15,15,472
FB6,MC2,2023-06-03T19:15:00Z,0.02,18.9,85.86,0.991,0.978,0.05,18.8,85.77,1.57,0.8,-3,0.98,244,18.9,0,459,15,0,15,15,479
FB6,MC2,2023-06-03T19:30:00Z,0.01,18.9,85.88,0.994,0.981,0.04,18.8,85.79,1.77,0.8,-3,0.88,251,18.8,0,459,15,0,15,15,484
FB6,MC2,2023-06-03T19:45:00Z,0.01,18.8,85.89,0.994,0.981,0.04,18.8,85.8,1.94,0.8,-3,1.04,246,18.8,0,459,15,0,15,15,487
FB6,MC2,2023-06-03T20:00:00Z,0.01,18.7,85.9,0.993,0.982,0.04,18.6,85.81,1.65,0.8,-3,1.02,246,18.7,0,459,15,0,15,15,493
FB6,MC2,2023-06-03T20:15:00Z,0.01,18.6,85.91,0.994,0.983,0.04,18.5,85.82,1.68,0.8,-3.1,0.96,246,18.5,0,459,15,0,15,15,499
FB6,MC2,2023-06-03T20:30:00Z,0.01,18.5,85.91,0.995,0.984,0.03,18.5,85.82,2.03,0.7,-3,1,248,18.5,0,459,15,0,15,15,500
FB6,MC2,2023-06-03T20:45:00Z,0.02,18.7,85.93,0.993,0.984,0.04,18.6,85.84,1.81,0.8,-3,1.07,248,18.7,0,458,15,0,15,15,501
FB6,MC2,2023-06-03T21:00:00Z,0.02,18.6,85.96,0.991,0.981,0.04,18.6,85.87,1.66,0.8,-3,0.79,250,18.6,0,459,15,0,15,15,504
FB6,MC2,2023-06-03T21:15:00Z,0.02,18.7,85.99,0.991,0.982,0.04,18.6,85.9,1,0.7,-3,0.43,260,18.6,0,459,15,0,15,15,507
FB6,MC2,2023-06-03T21:30:00Z,0.02,18.6,86,0.992,0.982,0.04,18.5,85.91,1.12,0.7,-2.9,0.69,252,18.6,0,459,15,0,15,15,513
FB6,MC2,2023-06-03T21:45:00Z,0.01,18.5,86,0.995,0.983,0.04,18.5,85.91,1.18,0.8,-3,0.83,248,18.5,0,459,15,0,15,15,519
